I can play much better now
Moved 1996.615 210.1149 200.8199 -0.3469562 -0.4814303
Moved 1996.645 217.5 212 -0.3298611 -0.4526749
Moved 1996.676 228.3694 222.4617 -0.3047006 -0.4257674
Moved 1996.707 239.8777 232.8777 -0.2780608 -0.3989772
Moved 1996.737 249.5135 241.6757 -0.2557557 -0.3763487
Moved 1996.768 256.9737 248.9736 -0.2384868 -0.3575782
Moved 1996.799 264.8347 255.8347 -0.2202901 -0.3399313
Moved 1996.83 272.2965 261.2965 -0.2030174 -0.3258835
Moved 1996.86 280.0407 267.0407 -0.185091 -0.3111093
Moved 1996.891 286.6749 272.6749 -0.1697341 -0.2966182
Moved 1996.922 292.8558 277.8558 -0.1554265 -0.2832928
Moved 1996.952 297.6044 282.6044 -0.1444343 -0.2710791
Moved 1996.983 301.8561 287.7123 -0.1345923 -0.2579417
Moved 1997.014 306.3418 291.6709 -0.1242088 -0.24776
Moved 1997.045 311.5435 297.0871 -0.1121677 -0.2338295
Moved 1997.075 316.8592 301.8591 -0.09986305 -0.2215558
Moved 1997.106 319.9598 304.9598 -0.09268571 -0.2135808
Moved 1997.137 323.8416 308.6833 -0.08369992 -0.204004
Moved 1997.168 326.7018 310.7018 -0.07707918 -0.1988124
Moved 1997.198 331 315 -0.06712963 -0.1877573
Moved 1997.229 338.0587 323.5294 -0.05079016 -0.1658196
Moved 1997.26 340.9323 325.9323 -0.04413833 -0.1596393
Moved 1997.29 344 330.8369 -0.03703703 -0.1470245
Moved 1997.321 346.3119 333.3119 -0.03168538 -0.1406588
Moved 1997.352 347 334 -0.0300926 -0.1388889
Moved 1997.383 347 335 -0.0300926 -0.1363169
Ended 1997.413 347 335 -0.0300926 -0.1363169
Candidates 1997.567 13 much knock nick lunch luck click lynch mock bunch block bitch lock kick
Began 1997.905 247 318 -0.2615741 -0.1800412
Stationary 1997.936 247 318 -0.2615741 -0.1800412
Stationary 1997.966 247 318 -0.2615741 -0.1800412
Moved 1997.997 269.5 318 -0.2094908 -0.1800412
Moved 1998.028 292.1975 328.0282 -0.1569503 -0.1542485
Moved 1998.059 315.2299 330.9037 -0.1036345 -0.1468526
Moved 1998.089 333.8784 333 -0.06046658 -0.141461
Moved 1998.12 342.9657 333 -0.0394313 -0.141461
Moved 1998.151 350.3875 334 -0.02225111 -0.1388889
Moved 1998.182 356.1365 334 -0.00894333 -0.1388889
Moved 1998.212 359.8779 334 -0.0002825757 -0.1388889
Moved 1998.243 362.4595 334 0.005693237 -0.1388889
Moved 1998.274 364.3289 334 0.01002073 -0.1388889
Moved 1998.304 366.0997 334 0.01411965 -0.1388889
Stationary 1998.335 366.0997 334 0.01411965 -0.1388889
Moved 1998.366 368.3198 334 0.01925886 -0.1388889
Stationary 1998.396 368.3198 334 0.01925886 -0.1388889
Ended 1998.427 369 334 0.02083332 -0.1388889
Accept 1998.55 0 much
Began 1998.857 351 310 -0.02083332 -0.2006174
Stationary 1998.888 351 310 -0.02083332 -0.2006174
Stationary 1998.919 351 310 -0.02083332 -0.2006174
Moved 1998.95 351 294.576 -0.02083332 -0.2402881
Moved 1998.98 351 269.1539 -0.02083332 -0.3056741
Moved 1999.011 344 243.6979 -0.03703703 -0.3711475
Moved 1999.042 343 218.6984 -0.03935183 -0.4354466
Moved 1999.072 343 203.2001 -0.03935183 -0.4753085
Moved 1999.103 343 197.5059 -0.03935183 -0.489954
Moved 1999.134 343 194 -0.03935183 -0.4989713
Moved 1999.165 343 191.5089 -0.03935183 -0.5053784
Moved 1999.195 354.4461 190 -0.01285632 -0.5092593
Moved 1999.226 357.7515 189.1243 -0.005204876 -0.5115117
Moved 1999.257 363.4894 188 0.008077423 -0.5144033
Moved 1999.287 368.2308 186.3846 0.01905273 -0.518558
Moved 1999.318 372.1854 184.8146 0.02820691 -0.5225964
Moved 1999.349 378.1157 182.9421 0.04193455 -0.5274123
Moved 1999.38 382.8611 180.0695 0.05291919 -0.5348008
Moved 1999.41 387 178.5 0.06250004 -0.5388376
Moved 1999.441 391.6928 177 0.07336309 -0.5426955
Moved 1999.472 397.4301 174.7849 0.0866437 -0.5483928
Moved 1999.503 400.089 174 0.09279867 -0.5504115
Moved 1999.533 402.5902 174 0.09858836 -0.5504115
Moved 1999.564 405.4637 174 0.1052401 -0.5504115
Moved 1999.595 406.3713 174 0.107341 -0.5504115
Moved 1999.625 406 192.5326 0.1064815 -0.5027454
Moved 1999.656 384.5582 222.4031 0.05684763 -0.4259181
Moved 1999.687 365.7236 250.4982 0.01324912 -0.353657
Moved 1999.718 347.1335 276.2998 -0.02978369 -0.2872948
Moved 1999.748 334.0208 293.9708 -0.06013691 -0.2418447
Moved 1999.779 317.783 314.0865 -0.09772465 -0.1901067
Moved 1999.81 303.2912 331.7089 -0.1312704 -0.1447818
Moved 1999.841 291.1758 348.0403 -0.1593153 -0.1027771
Moved 1999.871 281.2798 362.2603 -0.1822226 -0.06620289
Moved 1999.902 271.9007 375.1489 -0.2039336 -0.03305325
Moved 1999.933 265.1644 384.6711 -0.2195268 -0.008561954
Moved 1999.964 260.5 393.5 -0.2303241 0.01414597
Moved 1999.994 253.3674 401.9489 -0.2468347 0.03587664
Moved 2000.025 247.6323 412.7354 -0.2601104 0.06361981
Moved 2000.056 243.9391 420.1826 -0.2686594 0.08277406
Moved 2000.086 240.444 425.6682 -0.2767501 0.09688298
Moved 2000.117 237.5754 434.2739 -0.2833904 0.1190172
Moved 2000.148 234.7057 439.5885 -0.290033 0.1326864
Moved 2000.179 233 445.3364 -0.2939815 0.14747
Moved 2000.209 230.2917 449.4166 -0.3002507 0.1579645
Moved 2000.24 228.4287 454.5713 -0.3045632 0.1712224
Moved 2000.271 225.5506 461.3483 -0.3112256 0.1886529
Moved 2000.301 225 465.8878 -0.3125 0.2003285
Moved 2000.332 223.1737 470.8263 -0.3167275 0.2130305
Moved 2000.363 223 476 -0.3171296 0.2263374
Moved 2000.394 222 477.5645 -0.3194444 0.2303612
Moved 2000.424 222 480.1351 -0.3194444 0.236973
Moved 2000.455 222 482.5 -0.3194444 0.2430555
Moved 2000.486 222 484.8768 -0.3194444 0.2491687
Moved 2000.516 222 485 -0.3194444 0.2494856
Moved 2000.547 232.2439 487 -0.2957318 0.2546296
Moved 2000.578 239.6164 488 -0.2786658 0.2572016
Moved 2000.609 252.0943 489 -0.2497818 0.2597736
Moved 2000.639 262.6132 489 -0.2254324 0.2597736
Moved 2000.67 275.961 489 -0.1945348 0.2597736
Moved 2000.701 286.0093 489 -0.1712748 0.2597736
Moved 2000.732 298.6966 489 -0.1419061 0.2597736
Moved 2000.762 306.3648 489 -0.1241555 0.2597736
Moved 2000.793 315.6632 480.4456 -0.1026314 0.2377716
Moved 2000.824 324.2572 476.1619 -0.0827379 0.2267537
Moved 2000.854 330.8567 474.0478 -0.06746139 0.2213162
Moved 2000.885 337.6125 469.3875 -0.05182296 0.2093299
Moved 2000.916 343.3444 466.3278 -0.03855472 0.2014604
Moved 2000.947 347.5463 461.9074 -0.02882803 0.190091
Moved 2000.977 352.2258 457.7742 -0.01799578 0.1794602
Moved 2001.008 356.973 453.027 -0.007007023 0.1672505
Moved 2001.039 359.8586 449.1414 -0.0003273785 0.1572567
Moved 2001.07 362.5 445 0.005787015 0.1466049
Moved 2001.1 364.2661 442.7339 0.009875298 0.1407764
Moved 2001.131 365 438.8644 0.01157403 0.1308241
Moved 2001.162 366 434.9904 0.01388888 0.1208599
Moved 2001.193 366 430.2532 0.01388888 0.1086758
Moved 2001.223 366 426.244 0.01388888 0.09836404
Moved 2001.254 366 423.751 0.01388888 0.09195217
Moved 2001.285 366 421.9424 0.01388888 0.08730025
Moved 2001.315 366 419.5 0.01388888 0.08101848
Moved 2001.346 366 419 0.01388888 0.07973251
Moved 2001.377 367.4022 418 0.01713475 0.07716041
Moved 2001.407 367 417 0.01620372 0.0745884
Moved 2001.438 367 416.205 0.01620372 0.07254353
Stationary 2001.469 367 416 0.01620372 0.07201634
Moved 2001.5 367 414.9022 0.01620372 0.06919272
Stationary 2001.53 367 415 0.01620372 0.06944436
Moved 2001.561 354.0643 415 -0.01373996 0.06944436
Moved 2001.592 341.5932 415 -0.04260833 0.06944436
Moved 2001.623 327.5 415 -0.07523149 0.06944436
Moved 2001.653 305.5521 415 -0.1260368 0.06944436
Moved 2001.684 298.353 415 -0.1427015 0.06944436
Moved 2001.715 284.0017 422.9996 -0.1759219 0.09001959
Moved 2001.745 273.158 423 -0.2010231 0.09002049
Moved 2001.776 265.2513 423 -0.2193257 0.09002049
Moved 2001.807 257.2525 424.2491 -0.2378415 0.09323335
Moved 2001.838 251.7542 424 -0.2505691 0.09259254
Moved 2001.868 246.6728 425 -0.2623315 0.09516452
Moved 2001.899 240.9313 425.5344 -0.2756219 0.09653892
Moved 2001.93 236.1949 426 -0.2865858 0.09773654
Moved 2001.961 233.0505 427 -0.2938645 0.1003086
Moved 2001.991 229.1967 428 -0.3027853 0.1028806
Moved 2002.022 227.6636 429.3364 -0.3063342 0.1063177
Moved 2002.053 226.9466 430.0534 -0.307994 0.108162
Moved 2002.083 226 433.1176 -0.3101852 0.1160431
Moved 2002.114 226 435.9885 -0.3101852 0.1234272
Moved 2002.145 226 439.7159 -0.3101852 0.1330142
Moved 2002.176 238 443.5 -0.2824074 0.1427468
Moved 2002.206 245.079 447.2698 -0.2660208 0.1524428
Moved 2002.237 252.4232 448 -0.2490203 0.1543209
Moved 2002.268 260.026 448 -0.2314213 0.1543209
Moved 2002.299 266.0307 448 -0.2175214 0.1543209
Moved 2002.329 273.8193 448 -0.1994923 0.1543209
Moved 2002.36 276.5171 448 -0.1932475 0.1543209
Moved 2002.391 279.1275 448 -0.1872049 0.1543209
Moved 2002.422 281.6749 448 -0.1813081 0.1543209
Moved 2002.452 284.5524 448 -0.1746472 0.1543209
Moved 2002.483 287.4247 448 -0.1679984 0.1543209
Moved 2002.514 289.9548 441.3166 -0.1621417 0.1371311
Moved 2002.544 291 440.1904 -0.1597222 0.1342344
Moved 2002.575 292.6942 439 -0.1558005 0.1311728
Ended 2002.606 293 439 -0.1550926 0.1311728
Candidates 2002.759 13 better best berger nature newest neither very near merger mature buyer free bear
Began 2003.067 203 331 -0.3634259 -0.146605
Stationary 2003.097 203 331 -0.3634259 -0.146605
Stationary 2003.128 203 331 -0.3634259 -0.146605
Moved 2003.159 235.5853 336.3658 -0.2879971 -0.1328041
Moved 2003.19 281.1446 349.5361 -0.1825356 -0.09892977
Moved 2003.22 324.8393 355.9866 -0.08139044 -0.08233898
Moved 2003.251 351.9124 356 -0.01872132 -0.0823046
Moved 2003.282 366 356 0.01388888 -0.0823046
Moved 2003.313 374.7689 347.2061 0.03418713 -0.1049228
Moved 2003.343 381.2546 346.8727 0.04920046 -0.1057802
Moved 2003.374 389.0162 343.9919 0.06716718 -0.1131897
Moved 2003.405 392.5103 342.4896 0.07525543 -0.1170535
Moved 2003.435 395.3838 340.6162 0.08190691 -0.1218719
Moved 2003.466 397 339.749 0.0856481 -0.1241023
Moved 2003.497 399.0552 340 0.09040555 -0.1234569
Moved 2003.528 399.6702 339 0.0918291 -0.1260288
Ended 2003.558 400 339 0.09259263 -0.1260288
Accept 2003.62 0 better
Began 2004.019 345 454 -0.03472224 0.169753
Stationary 2004.05 345 454 -0.03472224 0.169753
Moved 2004.081 345 439.5982 -0.03472224 0.1327114
Moved 2004.111 352.2086 423.6924 -0.01803552 0.09180147
Moved 2004.142 356.9563 413.7687 -0.007045667 0.06627742
Moved 2004.173 363.3517 397.1208 0.007758538 0.02345894
Moved 2004.203 372.14 381.7199 0.028102 -0.01615257
Moved 2004.234 377.4094 371.1812 0.04029949 -0.04325819
Moved 2004.265 385.4816 358.0245 0.05898516 -0.07709746
Moved 2004.296 394.1272 347.8728 0.07899811 -0.1032078
Moved 2004.326 399.2426 341.5149 0.09083927 -0.1195605
Moved 2004.357 404.5655 336.4345 0.1031607 -0.1326274
Moved 2004.388 416.1528 326.8472 0.1299834 -0.1572862
Moved 2004.419 419.0273 323.9727 0.1366372 -0.1646793
Moved 2004.449 423.3829 319.6171 0.1467197 -0.175882
Moved 2004.48 427.8864 315.1136 0.1571444 -0.1874651
Moved 2004.511 431.7621 311.2379 0.166116 -0.1974336
Moved 2004.542 434.6355 307.3644 0.1727674 -0.2073961
Moved 2004.572 436 304.8618 0.1759259 -0.2138328
Moved 2004.603 437 301.9445 0.1782407 -0.2213362
Moved 2004.634 438 299.0737 0.1805556 -0.2287199
Moved 2004.664 439 294.4037 0.1828703 -0.2407311
Moved 2004.695 440 291.6793 0.1851852 -0.2477385
Moved 2004.726 441 288.8121 0.1875 -0.2551128
Stationary 2004.757 441 289 0.1875 -0.2546296
Moved 2004.787 441 309.4606 0.1875 -0.2020045
Moved 2004.818 430.5 338 0.1631944 -0.1286009
Moved 2004.849 434 375.2769 0.1712963 -0.03272406
Moved 2004.88 444.0556 397.7986 0.1945732 0.02520224
Moved 2004.91 447.3607 418.443 0.2022239 0.0782998
Moved 2004.941 454.3311 441.6588 0.218359 0.1380113
Moved 2004.972 461.5735 458.147 0.2351238 0.1804191
Moved 2005.002 470.1946 475.3892 0.2550802 0.2247664
Moved 2005.033 475.7901 491.3702 0.2680326 0.2658699
Moved 2005.064 482.5476 507.0953 0.2836751 0.3063149
Moved 2005.095 488.2946 516.942 0.2969784 0.3316407
Moved 2005.125 492.1455 524.4364 0.3058923 0.3509166
Moved 2005.156 502.1478 537.1971 0.3290458 0.3837372
Moved 2005.187 510.8404 547.7605 0.3491675 0.4109065
Moved 2005.218 517.3771 554.5847 0.3642988 0.4284586
Moved 2005.248 522.6464 561.6464 0.3764963 0.4466214
Moved 2005.279 528.3594 568.3594 0.3897209 0.4638874
Moved 2005.31 533.0493 575.0985 0.4005769 0.4812203
Moved 2005.34 535 579.4084 0.4050927 0.4923056
Moved 2005.371 536 582.4808 0.4074074 0.5002077
Moved 2005.402 536 585.3573 0.4074074 0.5076061
Moved 2005.432 536 588.2265 0.4074074 0.5149858
Moved 2005.463 536 589.7609 0.4074074 0.5189322
Moved 2005.494 536 591.632 0.4074074 0.5237446
Moved 2005.525 526.0021 593 0.3842641 0.5272633
Moved 2005.555 516.5138 595 0.3623005 0.5324073
Moved 2005.586 507.5154 595 0.3414707 0.5324073
Moved 2005.617 493.2911 595 0.3085442 0.5324073
Moved 2005.648 478.9405 590.1049 0.2753253 0.5198169
Moved 2005.678 467.3929 584.8786 0.2485948 0.5063749
Moved 2005.709 448.7762 577.9041 0.2055003 0.4884363
Moved 2005.74 431.6606 573.1887 0.1658809 0.4763083
Moved 2005.771 415.3293 567.4431 0.128077 0.4615304
Moved 2005.801 399.282 563.7137 0.09093066 0.4519384
Moved 2005.832 383.195 558.839 0.05369216 0.4394006
Moved 2005.863 367.8106 553.9369 0.01808008 0.4267923
Moved 2005.893 355.2191 550.6096 -0.01106699 0.4182344
Moved 2005.924 335.3742 545.0936 -0.0570041 0.4040471
Moved 2005.955 329.6238 545 -0.07031524 0.4038065
Moved 2005.986 319.1469 543 -0.09456749 0.3986624
Moved 2006.016 311.0072 541.2518 -0.1134092 0.3941661
Moved 2006.047 300.1213 540 -0.1386081 0.3909464
Moved 2006.078 291.5127 540 -0.1585355 0.3909464
Moved 2006.108 282.8921 540 -0.1784905 0.3909464
Moved 2006.139 275.3859 540 -0.195866 0.3909464
Moved 2006.17 266.7691 540 -0.2158123 0.3909464
Moved 2006.201 258.1565 540 -0.2357488 0.3909464
Moved 2006.231 251.7533 540 -0.2505711 0.3909464
Moved 2006.262 242.9308 549.0231 -0.2709936 0.4141539
Moved 2006.293 235.3003 553.7998 -0.2886568 0.4264398
Moved 2006.323 229.462 557.538 -0.3021713 0.4360543
Moved 2006.354 224.4459 561.5541 -0.3137826 0.4463838
Moved 2006.385 217.7131 565.1435 -0.3293679 0.4556159
Moved 2006.416 210.9718 568.0141 -0.3449726 0.4629991
Moved 2006.446 205.6365 571.6818 -0.3573229 0.4724324
Moved 2006.477 200.0879 575.9121 -0.3701668 0.4833129
Moved 2006.508 194.3483 579.3259 -0.3834531 0.4920932
Moved 2006.539 189.6062 583.1969 -0.39443 0.5020495
Moved 2006.569 184.5294 588.4706 -0.406182 0.5156136
Moved 2006.6 179.7682 593.2318 -0.4172031 0.5278593
Moved 2006.631 175.023 596.4885 -0.4281875 0.5362357
Moved 2006.661 172.6421 600.3579 -0.4336989 0.5461879
Moved 2006.692 170.1399 602 -0.439491 0.5504114
Moved 2006.723 169 603.7307 -0.4421296 0.5548628
Moved 2006.754 167.8342 605.1658 -0.4448282 0.5585539
Moved 2006.784 168 607.108 -0.4444444 0.5635494
Ended 2006.815 168 607.108 -0.4444444 0.5635494
Candidates 2006.907 13 now note more blow nor moore noise mode mouse know node blue bow
Began 2007.337 214 430 -0.3379629 0.1080246
Stationary 2007.368 214 430 -0.3379629 0.1080246
Moved 2007.399 235.2306 430 -0.2888179 0.1080246
Moved 2007.43 269.3206 430 -0.209906 0.1080246
Moved 2007.46 298.8633 420.7578 -0.1415202 0.08425362
Moved 2007.491 328.5606 416.4879 -0.07277638 0.07327115
Moved 2007.522 340.5284 414.6179 -0.04507313 0.06846165
Moved 2007.552 346.2894 413.1777 -0.03173744 0.06475731
Moved 2007.583 355.5554 410.2223 -0.01028851 0.05715602
Moved 2007.614 362.7957 410 0.006471375 0.05658428
Moved 2007.645 370.4125 407.8625 0.02410293 0.05108656
Moved 2007.675 375.5094 408 0.03590137 0.05144025
Moved 2007.706 381.0897 408 0.04881869 0.05144025
Moved 2007.737 384.4185 408 0.05652438 0.05144025
Moved 2007.768 387.2867 408 0.06316364 0.05144025
Moved 2007.798 389.7924 407 0.06896396 0.04886827
Moved 2007.829 391.6641 407 0.07329662 0.04886827
Moved 2007.86 393 406.4608 0.07638891 0.04748132
Ended 2007.891 393 406 0.07638891 0.04629618
Accept 2007.952 0 now
Began 2008.689 177 413 -0.4236111 0.06430033
Moved 2008.72 200.7083 413 -0.3687308 0.06430033
Moved 2008.751 252.048 413 -0.2498888 0.06430033
Moved 2008.781 303.0236 413 -0.1318898 0.06430033
Moved 2008.812 335.0844 413 -0.05767505 0.06430033
Moved 2008.843 361.0835 413 0.002508064 0.06430033
Moved 2008.874 382.8955 413 0.05299896 0.06430033
Moved 2008.904 395.8559 413 0.08299987 0.06430033
Moved 2008.935 411.4182 406 0.1190235 0.04629618
Moved 2008.966 426.261 405 0.153382 0.04372424
Moved 2008.997 437.5716 403 0.1795639 0.03858017
Moved 2009.027 447.4092 400.1477 0.2023362 0.03124406
Moved 2009.058 455.1733 398.2756 0.2203086 0.02642887
Moved 2009.089 462.189 397 0.2365486 0.02314815
Moved 2009.12 466.9367 396 0.2475386 0.02057605
Moved 2009.15 468.9677 394.0323 0.2522399 0.0155153
Moved 2009.181 470.8413 393.1586 0.2565771 0.01326808
Moved 2009.212 472 392.2863 0.2592593 0.0110244
Ended 2009.242 474.1909 392 0.2643308 0.01028803
PhraseEnd 2009.304
