this is too much to handle
Moved 681.7095 310.5 522 -0.1145833 0.3446501
Moved 681.7402 309.8137 522 -0.116172 0.3446501
Moved 681.771 307.5 522 -0.1215278 0.3446501
Moved 681.8017 306.7929 522 -0.1231647 0.3446501
Stationary 681.8323 307 522 -0.1226852 0.3446501
Moved 681.8631 307 523 -0.1226852 0.3472221
Ended 681.8938 307 523 -0.1226852 0.3472221
Cancel 681.9552
Began 682.1702 187 540 -0.4004629 0.3909464
Moved 682.2009 261.5529 540 -0.2278868 0.3909464
Moved 682.2316 422.9255 507.0248 0.1456609 0.3061337
Moved 682.2623 449.0705 497.9751 0.2061818 0.2828576
Moved 682.293 505.755 483.4561 0.3373958 0.2455144
Moved 682.3237 560.978 474.2527 0.4652269 0.2218434
Moved 682.3544 593.5416 467.4917 0.5406055 0.2044539
Moved 682.3851 611.1102 463.1483 0.5812735 0.1932826
Moved 682.4158 625.7094 458.3226 0.615068 0.1808709
Moved 682.4465 635.0948 455.4526 0.6367937 0.173489
Moved 682.4772 640.8546 454 0.6501262 0.169753
Moved 682.5079 644.8971 452 0.659484 0.164609
Moved 682.5386 648.7719 450 0.6684535 0.1594649
Moved 682.5693 651.5 449 0.6747685 0.156893
Moved 682.6 653.5 448 0.6793982 0.1543209
Moved 682.6307 655.0928 447 0.6830851 0.1517489
Moved 682.6614 656.5 445.5 0.6863426 0.1478908
Moved 682.6921 658.3745 444.6255 0.6906816 0.1456418
Moved 682.7228 659.1128 445 0.6923907 0.1466049
Moved 682.7536 660.13 444 0.6947454 0.1440329
Moved 682.7843 661.1345 443 0.6970707 0.1414608
Moved 682.815 663.0067 441.9933 0.7014044 0.1388716
Ended 682.8457 663.0067 441.9933 0.7014044 0.1388716
PhraseEnd 682.9071
