sharp cheese keeps the mind sharp
Moved 1584.104 393.2238 396 0.07690687 0.02057605
Moved 1584.135 374.3068 396 0.03311753 0.02057605
Moved 1584.166 355.5443 396 -0.01031404 0.02057605
Moved 1584.197 335.0951 396 -0.05765031 0.02057605
Moved 1584.227 315.6399 390.2755 -0.1026855 0.005852499
Moved 1584.258 291.129 389 -0.1594237 0.002572016
Moved 1584.289 273.1761 389 -0.2009811 0.002572016
Moved 1584.32 258.8317 389 -0.234186 0.002572016
Moved 1584.35 242.212 396.9576 -0.2726574 0.023039
Moved 1584.381 228.7267 399.8183 -0.3038733 0.03039686
Moved 1584.412 217.9425 401.6859 -0.3288369 0.03520019
Moved 1584.443 210.4144 404.1952 -0.3462629 0.04165418
Moved 1584.473 203.7538 408.2462 -0.361681 0.0520734
Moved 1584.504 200.005 410.995 -0.3703588 0.05914346
Moved 1584.535 196.136 417.5919 -0.3793147 0.07611066
Moved 1584.565 196 426.6667 -0.3796296 0.09945147
Moved 1584.596 196 440.088 -0.3796296 0.1339711
Moved 1584.627 203.9562 447.4098 -0.3612124 0.1528029
Moved 1584.658 209.1996 456.1996 -0.3490751 0.1754103
Moved 1584.688 216.5363 466.5605 -0.332092 0.2020588
Moved 1584.719 224.1473 478.9121 -0.3144739 0.2338274
Moved 1584.75 230.5083 486.7624 -0.2997494 0.2540185
Moved 1584.781 238.3932 493.3932 -0.2814972 0.2710729
Moved 1584.811 250.327 504.6616 -0.2538727 0.3000556
Moved 1584.842 263.6526 514.5916 -0.2230264 0.3255955
Moved 1584.873 274.2103 523.2103 -0.1985872 0.3477631
Moved 1584.904 283.7445 529.8297 -0.1765173 0.3647883
Moved 1584.934 294.141 538.3558 -0.1524514 0.3867175
Moved 1584.965 304.629 544.9717 -0.1281736 0.4037338
Moved 1584.996 313.6929 551.5197 -0.1071923 0.4205751
Moved 1585.026 323.3014 557.2009 -0.08495042 0.4351875
Moved 1585.057 332.8749 561.9583 -0.06278947 0.4474235
Moved 1585.088 343.3072 565 -0.03864085 0.4552468
Moved 1585.119 355.8171 566.3634 -0.009682625 0.4587535
Moved 1585.149 375.6397 566 0.03620297 0.4578188
Moved 1585.18 393.6017 554.7994 0.07778158 0.4290107
Moved 1585.211 410.9467 548.88 0.1179323 0.4137859
Moved 1585.242 427.3394 544.5321 0.1558784 0.402603
Moved 1585.272 441.328 539.668 0.1882594 0.3900924
Moved 1585.303 456.0143 536.7971 0.2222552 0.3827085
Moved 1585.334 473.2292 535.253 0.2621046 0.378737
Moved 1585.365 489.0942 535 0.298829 0.3780863
Moved 1585.395 503.4102 535 0.331968 0.3780863
Moved 1585.426 515.4349 544.511 0.3598029 0.4025489
Moved 1585.457 525.491 544.8727 0.3830809 0.4034792
Moved 1585.487 533.4797 546.7399 0.4015735 0.4082815
Moved 1585.518 541.8456 548.6152 0.420939 0.4131049
Moved 1585.549 548.2758 550 0.4358237 0.4166666
Moved 1585.58 554.115 552.0575 0.4493402 0.4219584
Moved 1585.61 559.8585 553.9293 0.4626353 0.4267727
Moved 1585.641 563.7914 555.7914 0.4717395 0.4315623
Moved 1585.672 567.3348 557.3348 0.4799417 0.4355319
Moved 1585.703 571.4068 559.2034 0.4893675 0.4403379
Ended 1585.733 572 560 0.4907407 0.4423867
Accept 1585.795 0 mind
Candidates 1585.795 13 sharp sheep video sleep keep thai cheap ceo step hero crop metro neo
Began 1586.532 247 469 -0.2615741 0.2083333
Stationary 1586.563 247 469 -0.2615741 0.2083333
Stationary 1586.594 247 469 -0.2615741 0.2083333
Moved 1586.624 274.4628 469 -0.1980029 0.2083333
Moved 1586.655 305.3464 459.505 -0.126513 0.183912
Moved 1586.686 335.5113 457.7717 -0.05668685 0.179454
Moved 1586.717 364.8599 456 0.01124968 0.174897
Moved 1586.747 389.4598 456 0.06819407 0.174897
Moved 1586.778 418 456 0.1342593 0.174897
Moved 1586.809 439.5634 466.7324 0.1841745 0.202501
Moved 1586.84 459.6133 469.2305 0.2305862 0.208926
Moved 1586.87 478.7835 471.5074 0.2749619 0.2147824
Moved 1586.901 499.3171 473.6168 0.3224933 0.2202076
Moved 1586.932 519.3786 476 0.368932 0.2263374
Moved 1586.963 539.4802 477.3543 0.4154633 0.2298207
Moved 1586.993 556.4807 478 0.4548164 0.2314814
Moved 1587.024 578.5511 481.793 0.5059052 0.2412371
Moved 1587.055 601.2884 483 0.5585379 0.2443414
Moved 1587.085 619.0164 484 0.5995751 0.2469135
Moved 1587.116 638.0989 488.033 0.6437475 0.2572863
Moved 1587.147 673.8615 505.3358 0.7265311 0.3017895
Ended 1587.178 675 506 0.7291667 0.3034978
Accept 1587.239 0 sharp
PhraseEnd 1587.239
