the union will go on strike
Moved 3669.837 506.7065 539.1467 0.3395985 0.3887518
Moved 3669.868 501.3165 542.6835 0.3271216 0.3978484
Moved 3669.899 498.1075 543.8925 0.3196934 0.4009579
Moved 3669.93 495.5529 546.447 0.31378 0.4075283
Moved 3669.96 494.0027 547.9974 0.3101913 0.4115157
Moved 3669.991 491.7502 549 0.3049772 0.4140946
Moved 3670.022 489.212 550 0.2991019 0.4166666
Moved 3670.052 485.319 550 0.2900902 0.4166666
Moved 3670.083 479.1645 550 0.2758437 0.4166666
Moved 3670.114 474.2986 539.4218 0.26458 0.3894593
Moved 3670.145 459.3389 514.41 0.2299511 0.3251286
Moved 3670.176 439.0824 470.069 0.1830611 0.2110828
Moved 3670.206 425.7091 425.3683 0.1521045 0.09611192
Moved 3670.237 417.7115 388.6298 0.1335915 0.001619676
Moved 3670.268 411.1662 354.6649 0.1184404 -0.08573846
Moved 3670.299 404.5611 328.537 0.1031507 -0.1529399
Moved 3670.329 398.631 308.8932 0.08942376 -0.203464
Moved 3670.36 395.0952 295.4761 0.08123894 -0.2379731
Moved 3670.391 392.5596 279.9171 0.07536948 -0.277991
Moved 3670.421 388.0349 266.1048 0.06489564 -0.3135164
Moved 3670.452 385.5 254.5 0.05902777 -0.3433642
Moved 3670.483 384 243.0663 0.0555556 -0.3727719
Moved 3670.514 384 232.6813 0.0555556 -0.3994824
Moved 3670.544 384 223.5415 0.0555556 -0.42299
Moved 3670.575 384 215.8077 0.0555556 -0.4428814
Moved 3670.606 392.2558 207.4884 0.07466625 -0.4642788
Moved 3670.637 398.5876 199.4124 0.08932312 -0.4850506
Ended 3670.667 402.3447 195.6553 0.09802003 -0.4947138
Candidates 3670.729 13 on pub pin in pc job pb john inn ion hiv iv un
Began 3672.235 378 370 0.04166663 -0.04629637
Stationary 3672.266 378 370 0.04166663 -0.04629637
Stationary 3672.296 378 370 0.04166663 -0.04629637
Moved 3672.327 365.1004 370 0.01180639 -0.04629637
Moved 3672.358 359.7709 382.6719 -0.000530382 -0.0137041
Moved 3672.389 348.6607 392.3393 -0.02624835 0.01116062
Moved 3672.419 339.0382 399.9618 -0.04852261 0.03076585
Moved 3672.45 331.4323 406.5677 -0.06612907 0.04775655
Moved 3672.481 324.3206 412.2595 -0.08259108 0.06239581
Moved 3672.512 319.0247 416.9753 -0.09485031 0.07452494
Moved 3672.542 312.9576 420.5212 -0.1088945 0.08364489
Moved 3672.573 306.8325 423.0558 -0.1230729 0.0901641
Moved 3672.604 301.1945 424.2685 -0.1361239 0.09328312
Moved 3672.635 295.3933 424.8033 -0.1495525 0.09465872
Moved 3672.665 289.3139 425 -0.1636252 0.09516452
Moved 3672.696 281.3518 425 -0.1820561 0.09516452
Moved 3672.727 274.4712 425 -0.1979833 0.09516452
Moved 3672.758 262.2096 409.2096 -0.2263666 0.05455134
Moved 3672.788 253.1271 400.5953 -0.2473909 0.0323953
Moved 3672.819 249.7846 396.0461 -0.2551284 0.02069457
Moved 3672.85 243.0986 388.1315 -0.270605 0.0003382208
Moved 3672.88 238.976 381.4639 -0.2801482 -0.01681096
Moved 3672.911 233.8889 373.8334 -0.2919238 -0.03643679
Moved 3672.942 230.4086 365.6342 -0.2999802 -0.05752516
Moved 3672.973 227.1303 360.2607 -0.3075686 -0.07134598
Moved 3673.003 224.5882 355.1764 -0.3134533 -0.08442293
Moved 3673.034 223.0487 353.0486 -0.317017 -0.08989553
Moved 3673.065 223 350.5115 -0.3171296 -0.09642118
Moved 3673.096 221.5 351 -0.3206019 -0.09516476
Moved 3673.126 220.7226 350 -0.3224014 -0.09773669
Stationary 3673.157 220.7226 350 -0.3224014 -0.09773669
Stationary 3673.188 221 350 -0.3217593 -0.09773669
Stationary 3673.219 221 350 -0.3217593 -0.09773669
Stationary 3673.249 221 350 -0.3217593 -0.09773669
Stationary 3673.28 221 350 -0.3217593 -0.09773669
Moved 3673.311 221 357.254 -0.3217593 -0.07907938
Moved 3673.342 221 362.1154 -0.3217593 -0.06657565
Moved 3673.372 221 365.9258 -0.3217593 -0.05677525
Moved 3673.403 229.5 370 -0.3020833 -0.04629637
Moved 3673.434 232.0443 378.1329 -0.2961937 -0.02537833
Moved 3673.465 235.4247 384.6371 -0.2883687 -0.00864955
Moved 3673.495 239.6363 395.2725 -0.2786197 0.018705
Moved 3673.526 244.6982 405.3964 -0.2669023 0.04474381
Moved 3673.557 251.8063 418.5159 -0.2504483 0.0784872
Moved 3673.587 260.5533 430.6917 -0.2302007 0.1098035
Moved 3673.618 270.1715 445.8953 -0.2079364 0.1489075
Moved 3673.649 276.5521 454.8281 -0.1931665 0.1718829
Moved 3673.68 280.6287 462.443 -0.1837299 0.1914686
Moved 3673.71 282 466.0839 -0.1805555 0.2008329
Moved 3673.741 283 468.5995 -0.1782407 0.2073031
Moved 3673.772 283 471.1157 -0.1782407 0.2137748
Moved 3673.803 283 472.4008 -0.1782407 0.21708
Moved 3673.833 283 473.3135 -0.1782407 0.2194277
Moved 3673.864 287.4935 484.9871 -0.167839 0.2494522
Moved 3673.895 293.8233 495.3721 -0.1531869 0.2761628
Moved 3673.926 296.6628 498.6628 -0.1466139 0.2846265
Moved 3673.956 304.3872 506.5404 -0.1287333 0.3048878
Moved 3673.987 315.4186 513.7093 -0.1031976 0.3233263
Moved 3674.018 324.5697 518.7849 -0.08201464 0.3363808
Moved 3674.049 334.7503 522.8752 -0.05844837 0.3469011
Moved 3674.079 342.2515 524.7505 -0.04108444 0.3517244
Moved 3674.11 349.6074 527.2025 -0.02405688 0.3580309
Moved 3674.141 357.2555 528.7518 -0.006352961 0.3620159
Moved 3674.171 365.221 531.3052 0.01208564 0.3685834
Moved 3674.202 372.9973 533 0.03008624 0.3729423
Moved 3674.233 380.3775 535.1259 0.04717022 0.37841
Moved 3674.264 389.0418 537.6806 0.06722639 0.3849808
Moved 3674.294 396.7044 539.2348 0.08496394 0.3889783
Moved 3674.325 399.5 540 0.09143522 0.3909464
Moved 3674.356 402.0194 540 0.09726723 0.3909464
Moved 3674.387 403 540 0.09953707 0.3909464
Stationary 3674.417 403 540 0.09953707 0.3909464
Stationary 3674.448 403 540 0.09953707 0.3909464
Stationary 3674.479 403 540 0.09953707 0.3909464
Stationary 3674.51 403 540 0.09953707 0.3909464
Moved 3674.54 392.0177 540 0.07411499 0.3909464
Moved 3674.571 384 540 0.0555556 0.3909464
Moved 3674.602 373.0052 534.4072 0.03010452 0.3765617
Moved 3674.633 360.2405 530.6481 0.0005567074 0.3668931
Moved 3674.663 347.5865 528.1173 -0.02873485 0.3603839
Moved 3674.694 333.4611 524.5768 -0.06143267 0.3512778
Moved 3674.725 319 521 -0.09490739 0.3420781
Moved 3674.756 307.2807 517.7945 -0.1220355 0.3338335
Moved 3674.786 293.5 515.5 -0.1539352 0.327932
Moved 3674.817 289.3922 516 -0.163444 0.329218
Moved 3674.848 285.8517 516 -0.1716397 0.329218
Moved 3674.878 282.88 516 -0.1785186 0.329218
Moved 3674.909 280.3467 516 -0.1843827 0.329218
Moved 3674.94 278.9054 516 -0.1877191 0.329218
Moved 3674.971 277.8145 516 -0.1902442 0.329218
Stationary 3675.001 278 516 -0.1898148 0.329218
Moved 3675.032 286.752 516 -0.1695555 0.329218
Moved 3675.063 301.3483 526.058 -0.1357678 0.3550875
Moved 3675.094 316.992 530.2845 -0.0995556 0.3659581
Moved 3675.124 339.4344 533.826 -0.04760544 0.375067
Moved 3675.155 363.7834 535.3784 0.008758008 0.3790594
Moved 3675.186 386.3313 535 0.06095211 0.3780863
Moved 3675.217 404.2372 535 0.1024008 0.3780863
Moved 3675.247 421.0742 535 0.1413755 0.3780863
Moved 3675.278 436.6097 535 0.1773372 0.3780863
Moved 3675.309 452.088 535 0.2131668 0.3780863
Moved 3675.34 464.2763 535 0.2413804 0.3780863
Moved 3675.37 474.3375 535 0.26467 0.3780863
Moved 3675.401 483.3807 535 0.2856035 0.3780863
Moved 3675.432 491.3383 535 0.3040237 0.3780863
Moved 3675.462 496.894 535 0.3168843 0.3780863
Moved 3675.493 500.4781 535 0.3251808 0.3780863
Moved 3675.524 504.0339 535 0.3334118 0.3780863
Moved 3675.555 506.5775 535 0.3392998 0.3780863
Moved 3675.585 508.8234 535 0.3444987 0.3780863
Moved 3675.616 509.5 535 0.3460647 0.3780863
Moved 3675.647 510 535 0.3472221 0.3780863
Stationary 3675.678 510 535 0.3472221 0.3780863
Stationary 3675.708 510 535 0.3472221 0.3780863
Stationary 3675.739 510 535 0.3472221 0.3780863
Stationary 3675.77 510 535 0.3472221 0.3780863
Moved 3675.801 500.6123 524.3178 0.3254913 0.3506116
Moved 3675.831 497.7831 520.7831 0.3189424 0.3415204
Moved 3675.862 491.5105 514.5105 0.3044225 0.325387
Moved 3675.893 484.5623 506.8435 0.2883388 0.3056673
Moved 3675.924 477.1566 499.1566 0.2711959 0.2858966
Moved 3675.954 470.8677 492.8677 0.2566383 0.2697215
Moved 3675.985 459.7957 481.7957 0.2310086 0.2412441
Moved 3676.016 451.1968 473.1968 0.2111038 0.2191275
Moved 3676.046 442.5818 463.4424 0.1911615 0.194039
Moved 3676.077 436.9933 456.9933 0.1782251 0.1774518
Moved 3676.108 432.0289 451.0289 0.1667337 0.1621114
Moved 3676.139 428.5 444.5 0.1585648 0.1453189
Moved 3676.169 423.833 441.9165 0.1477616 0.1386741
Moved 3676.2 420.7453 438.7454 0.1406142 0.1305178
Moved 3676.231 417.1094 435.1094 0.1321977 0.121166
Moved 3676.262 414.5614 434 0.1262995 0.1183127
Moved 3676.292 414 432.0176 0.125 0.113214
Moved 3676.323 413 430.8547 0.1226852 0.1102229
Moved 3676.354 411.5257 431 0.1192724 0.1105966
Moved 3676.385 411 430 0.1180555 0.1080246
Moved 3676.415 409.5 429 0.1145834 0.1054526
Moved 3676.446 408.9707 427.9707 0.1133582 0.1028052
Stationary 3676.477 409 428 0.113426 0.1028806
Moved 3676.508 407.9012 426.9012 0.1108823 0.1000544
Stationary 3676.538 408 427 0.1111111 0.1003086
Stationary 3676.569 408 427 0.1111111 0.1003086
Moved 3676.6 407 425.5 0.1087963 0.09645053
Moved 3676.63 407 426 0.1087963 0.09773654
Stationary 3676.661 407 426 0.1087963 0.09773654
Stationary 3676.692 407 426 0.1087963 0.09773654
Stationary 3676.723 407 426 0.1087963 0.09773654
Moved 3676.753 422.9881 424.0048 0.1458059 0.09260472
Moved 3676.784 438 419 0.1805556 0.07973251
Moved 3676.815 454.8728 410.6441 0.219613 0.05824093
Moved 3676.845 469.6803 400.6558 0.2538897 0.03255075
Moved 3676.876 482.3861 393.3683 0.2833011 0.0138074
Moved 3676.907 493.6674 384.7494 0.3094153 -0.008360741
Moved 3676.938 501.1574 381.5617 0.3267534 -0.01655947
Moved 3676.969 509.511 376.6593 0.3460903 -0.02916846
Moved 3676.999 515.4324 374.2838 0.3597973 -0.03527826
Moved 3677.03 519.5171 373 0.3692525 -0.03858032
Moved 3677.061 521.5 370.5 0.3738426 -0.04501037
Moved 3677.092 521 369.973 0.3726852 -0.04636576
Moved 3677.122 516.8264 367.4037 0.363024 -0.05297398
Moved 3677.153 495.6955 367 0.3141099 -0.05401234
Moved 3677.184 473.5 379 0.2627315 -0.02314815
Moved 3677.214 449.0149 385.5941 0.206053 -0.00618813
Moved 3677.245 421.0839 398.2346 0.1413979 0.02632361
Moved 3677.276 404.9469 409.0354 0.1040438 0.05410339
Moved 3677.307 388.5 418 0.06597221 0.07716041
Moved 3677.337 375.0816 425.4592 0.03491113 0.09634563
Moved 3677.368 363.2104 432.0738 0.007431408 0.1133584
Moved 3677.399 352.523 440.5816 -0.01730785 0.1352406
Moved 3677.43 342.2079 446.8961 -0.04118546 0.1514815
Moved 3677.46 335.22 453.085 -0.05736117 0.1673997
Moved 3677.491 325.0662 460.7003 -0.08086522 0.1869863
Moved 3677.522 314.8819 467.3386 -0.10444 0.20406
Moved 3677.552 305.727 472.6365 -0.125632 0.2176865
Moved 3677.583 301.0397 474.3841 -0.1364822 0.2221812
Moved 3677.614 283 485 -0.1782407 0.2494856
Moved 3677.645 273 490 -0.2013889 0.2623456
Moved 3677.676 260.772 497.152 -0.2296944 0.2807406
Moved 3677.706 252.9792 504.0208 -0.2477335 0.2984073
Moved 3677.737 247.2823 509.7177 -0.2609206 0.3130597
Moved 3677.768 240.6282 515.6859 -0.2763235 0.3284102
Moved 3677.799 238.0426 517.9574 -0.2823088 0.3342525
Moved 3677.829 234 521 -0.2916667 0.3420781
Moved 3677.86 228.4979 525.5021 -0.304403 0.3536576
Moved 3677.891 224 529 -0.3148148 0.3626543
Moved 3677.921 218.2913 533.7087 -0.3280294 0.374765
Ended 3677.952 217 535 -0.3310185 0.3780863
Accept 3678.014 0 on
Candidates 3678.014 13 broke brought sure felt strike estelle stir site suite broker neither grow air
Began 3679.09 367 379 0.01620372 -0.02314815
Stationary 3679.12 367 379 0.01620372 -0.02314815
Stationary 3679.151 367 379 0.01620372 -0.02314815
Moved 3679.182 383.9445 379 0.05542715 -0.02314815
Moved 3679.212 399 379 0.09027779 -0.02314815
Moved 3679.243 419.9674 390.9907 0.1388136 0.007692148
Moved 3679.274 438.5 395.5 0.181713 0.01929004
Moved 3679.305 456.7013 404.3506 0.2238455 0.04205413
Moved 3679.335 472 411.5 0.2592593 0.06044234
Moved 3679.366 485.2063 419.5238 0.2898295 0.08107965
Moved 3679.397 495.537 427.1528 0.3137431 0.1007016
Moved 3679.428 505.7091 433.7819 0.3372897 0.1177516
Moved 3679.458 517.3746 445.3746 0.3642929 0.1475683
Moved 3679.489 526.9819 456.7274 0.3865321 0.1767679
Moved 3679.52 534.8596 476.8655 0.4047676 0.2285633
Moved 3679.551 536.839 496.8729 0.4093495 0.2800229
Moved 3679.581 537 512.6545 0.4097222 0.3206134
Moved 3679.612 537 522.6254 0.4097222 0.3462585
Moved 3679.643 537 538.0899 0.4097222 0.3860336
Moved 3679.674 537 549.549 0.4097222 0.4155067
Moved 3679.704 538.2545 562.2722 0.4126261 0.4482307
Moved 3679.735 542 572 0.4212962 0.4732509
Moved 3679.766 546.1473 586.4421 0.4308966 0.5103962
Moved 3679.796 551.8985 599.1642 0.4442095 0.5431177
Moved 3679.827 556.3847 609.7693 0.4545942 0.5703943
Moved 3679.858 560.861 617.722 0.4649561 0.5908488
Moved 3679.889 564.9555 624.9332 0.474434 0.6093961
Moved 3679.919 570 631.5 0.4861112 0.6262859
Moved 3679.95 573.0742 636.1483 0.4932273 0.6382414
Moved 3679.981 575.3025 638.3025 0.4983854 0.643782
Moved 3680.012 577.8509 641.8509 0.5042845 0.6529086
Moved 3680.042 579 643.407 0.5069445 0.6569109
Moved 3680.073 581.9681 644 0.513815 0.6584361
Ended 3680.104 585 644 0.5208333 0.6584361
Accept 3680.135 4 strike
Began 3680.719 703 389 0.7939814 0.002572016
Stationary 3680.75 703 389 0.7939814 0.002572016
Stationary 3680.78 703 389 0.7939814 0.002572016
Stationary 3680.811 703 389 0.7939814 0.002572016
Stationary 3680.842 703 389 0.7939814 0.002572016
Stationary 3680.872 703 389 0.7939814 0.002572016
Stationary 3680.903 703 389 0.7939814 0.002572016
Ended 3680.934 703 389 0.7939814 0.002572016
PhraseEnd 3681.026
