electric cars need big fuel cells
Moved 1055.21 395 303.4948 0.08101851 -0.2173489
Moved 1055.241 392.9491 297.8983 0.07627109 -0.2317432
Moved 1055.271 392.2293 293.4586 0.07460485 -0.2431622
Moved 1055.302 392 289.5081 0.07407407 -0.2533228
Moved 1055.333 391 285.1346 0.07175922 -0.2645715
Moved 1055.364 390 279.8649 0.06944448 -0.2781253
Moved 1055.394 389 275.7848 0.06712963 -0.2886194
Moved 1055.425 387.0642 270.1285 0.06264865 -0.3031676
Moved 1055.456 385.6527 266.6527 0.05938122 -0.3121073
Moved 1055.487 384.9328 262.9328 0.05771479 -0.3216749
Moved 1055.517 384 259.2085 0.0555556 -0.3312539
Moved 1055.548 382.5 256.5 0.05208333 -0.3382202
Moved 1055.579 383 254.2014 0.05324075 -0.3441322
Moved 1055.609 382 251.3799 0.05092591 -0.3513892
Moved 1055.64 381 248.6592 0.04861106 -0.3583869
Moved 1055.671 380.1762 246.1761 0.04670411 -0.3647734
Moved 1055.702 380 244.8671 0.04629632 -0.3681403
Moved 1055.732 379 241.7858 0.04398147 -0.3760655
Moved 1055.763 377.6462 240.6462 0.04084766 -0.3789963
Ended 1055.794 378 239.8522 0.04166663 -0.3810387
Cancel 1055.855
Began 1056.286 511 300 0.349537 -0.2263375
Stationary 1056.316 511 300 0.349537 -0.2263375
Moved 1056.347 500.554 300 0.3253564 -0.2263375
Moved 1056.378 478.7707 306.3256 0.2749322 -0.2100679
Moved 1056.409 452.8075 310.3986 0.2148321 -0.1995921
Moved 1056.439 415.0657 316.9891 0.1274669 -0.1826413
Moved 1056.47 390.9993 320.7144 0.07175764 -0.1730597
Moved 1056.501 374.0775 323.3204 0.03258685 -0.166357
Moved 1056.531 360.2714 325.7457 0.000628233 -0.1601191
Moved 1056.562 346.6595 328.4681 -0.03088067 -0.1531172
Moved 1056.593 334.4369 332.1877 -0.05917386 -0.1435503
Moved 1056.624 325.2924 334.9025 -0.08034174 -0.1365676
Moved 1056.654 318.144 336 -0.09688899 -0.1337449
Moved 1056.685 310.9789 339.0106 -0.1134747 -0.1260017
Moved 1056.716 304.5464 340.7268 -0.1283649 -0.1215875
Moved 1056.747 299.1054 341 -0.1409597 -0.1208849
Moved 1056.777 297.1255 342 -0.1455429 -0.1183128
Moved 1056.808 294.4034 343 -0.1518441 -0.1157408
Moved 1056.839 291.6809 344.3192 -0.1581461 -0.1123479
Moved 1056.87 289.2145 344.7855 -0.1638553 -0.1111483
Moved 1056.9 286.5622 345 -0.169995 -0.1105968
Moved 1056.931 283.8439 346 -0.1762872 -0.1080248
Moved 1056.962 280.2378 347 -0.1846347 -0.1054527
Moved 1056.992 276.6306 348.1848 -0.1929848 -0.1024056
Moved 1057.023 271.0291 348 -0.2059511 -0.1028807
Moved 1057.054 265.772 348.614 -0.2181204 -0.1013015
Moved 1057.085 262.683 349 -0.2252709 -0.1003086
Moved 1057.115 258.5448 349 -0.2348499 -0.1003086
Moved 1057.146 255.5499 349 -0.2417827 -0.1003086
Moved 1057.177 252.8293 350 -0.2480803 -0.09773669
Moved 1057.208 250.5 350 -0.2534722 -0.09773669
Moved 1057.238 248.7225 350 -0.2575868 -0.09773669
Moved 1057.269 247.0055 351 -0.2615614 -0.09516476
Moved 1057.3 245.2864 351 -0.2655408 -0.09516476
Moved 1057.331 242.5634 351 -0.271844 -0.09516476
Moved 1057.361 241.1342 351 -0.2751522 -0.09516476
Moved 1057.392 239.7064 351 -0.2784574 -0.09516476
Moved 1057.423 238.6467 351 -0.2809103 -0.09516476
Moved 1057.453 237.6667 351 -0.283179 -0.09516476
Ended 1057.484 236.5622 351 -0.2857357 -0.09516476
Accept 1057.576 0 bug
Delete 1057.576 LeftSwipe
Began 1058.652 391 358 0.07175922 -0.07716057
Stationary 1058.683 391 358 0.07175922 -0.07716057
Stationary 1058.714 391 358 0.07175922 -0.07716057
Moved 1058.744 391 344.1699 0.07175922 -0.1127318
Moved 1058.775 391 326.7698 0.07175922 -0.1574852
Moved 1058.806 391 305.9159 0.07175922 -0.2111217
Moved 1058.837 401.619 283.7263 0.09634028 -0.2681938
Moved 1058.867 403.0424 267.7883 0.09963512 -0.3091866
Moved 1058.898 405.3549 256.2257 0.1049881 -0.3389257
Moved 1058.929 409.3784 243.0541 0.1143017 -0.3728033
Moved 1058.959 410.8789 235.1211 0.1177753 -0.3932071
Moved 1058.99 412 229.465 0.1203704 -0.4077548
Moved 1059.021 412.9266 226.0735 0.1225153 -0.4164777
Moved 1059.052 413.6485 224 0.1241863 -0.4218107
Moved 1059.082 414 222.9915 0.125 -0.4244048
Moved 1059.113 417.1738 222 0.1323467 -0.4269547
Moved 1059.144 426.0841 235.6472 0.1529724 -0.3918539
Moved 1059.175 440.5398 257.0531 0.1864348 -0.3367976
Moved 1059.205 449.9031 276.8062 0.208109 -0.2859925
Moved 1059.236 460 293.5 0.2314815 -0.2430556
Moved 1059.267 471.4151 318.0378 0.2579053 -0.179944
Moved 1059.298 478.4799 339.4396 0.2742591 -0.1248981
Moved 1059.328 486.4686 357.9372 0.2927514 -0.0773221
Moved 1059.359 491.7191 377.0168 0.3049053 -0.02824909
Moved 1059.39 496.5424 391.7118 0.3160703 0.009546789
Moved 1059.421 501.5214 403.0428 0.3275959 0.03869033
Moved 1059.451 503.9845 412.9689 0.3332973 0.06422047
Moved 1059.482 506.3023 421.2093 0.3386628 0.0854148
Moved 1059.513 507 427.2457 0.3402778 0.1009405
Moved 1059.543 508 433.5396 0.3425926 0.1171286
Moved 1059.574 508 439.1403 0.3425926 0.1315337
Moved 1059.605 508 443.9194 0.3425926 0.1438255
Moved 1059.636 496.9551 448.6816 0.3170257 0.1560741
Moved 1059.666 484.9818 452.4036 0.2893097 0.1656471
Moved 1059.697 469.1428 453 0.2526453 0.167181
Moved 1059.728 453.1965 453 0.2157326 0.167181
Moved 1059.759 439.6072 453 0.184276 0.167181
Moved 1059.789 428.9988 453 0.1597195 0.167181
Moved 1059.82 420.5 453 0.1400463 0.167181
Moved 1059.851 413.6249 444.875 0.1241318 0.1462833
Moved 1059.881 409.3071 444 0.1141368 0.1440329
Moved 1059.912 405.4298 442.4298 0.1051616 0.1399943
Moved 1059.943 402.0823 441.0412 0.09741286 0.1364227
Moved 1059.974 400.3355 440 0.09336928 0.1337448
Moved 1060.004 397.6132 439 0.08706758 0.1311728
Moved 1060.035 395.8856 438 0.08306841 0.1286007
Moved 1060.066 394.5986 437 0.08008937 0.1260288
Moved 1060.097 395 435.9178 0.08101851 0.1232453
Moved 1060.127 393.5 436 0.07754634 0.1234567
Moved 1060.158 393 434.3361 0.07638891 0.119177
Moved 1060.189 391.985 434 0.0740393 0.1183127
Moved 1060.22 391.255 433 0.07234961 0.1157406
Moved 1060.25 389.536 432 0.0683704 0.1131687
Moved 1060.281 387.8123 431 0.06438027 0.1105966
Moved 1060.312 387 429.3758 0.06250004 0.1064192
Moved 1060.343 386 427.653 0.06018519 0.1019881
Moved 1060.373 385 426.5 0.05787035 0.09902258
Ended 1060.404 385 427 0.05787035 0.1003086
Candidates 1060.496 13 not boy bit buy boot big but bid blue bout bug by my
Began 1062.002 461 333 0.2337964 -0.141461
Stationary 1062.033 461 333 0.2337964 -0.141461
Moved 1062.063 435.8681 333 0.1756207 -0.141461
Moved 1062.094 403.6797 342 0.1011104 -0.1183128
Moved 1062.125 371.962 344.6699 0.02768983 -0.1114459
Moved 1062.156 345.5636 346 -0.03341764 -0.1080248
Moved 1062.187 323.325 347.9639 -0.08489589 -0.1029737
Moved 1062.217 303.6535 350.6209 -0.1304317 -0.09613962
Moved 1062.248 289.8417 353.0264 -0.1624034 -0.08995292
Moved 1062.279 277.999 355 -0.1898172 -0.08487654
Moved 1062.309 268.5732 355 -0.2116362 -0.08487654
Moved 1062.34 260.42 356 -0.2305093 -0.0823046
Moved 1062.371 255.8372 356 -0.2411175 -0.0823046
Moved 1062.402 251.3974 357 -0.251395 -0.07973259
Moved 1062.432 247.9819 357 -0.2593012 -0.07973259
Moved 1062.463 245.2592 357 -0.2656037 -0.07973259
Moved 1062.494 242.8244 357 -0.2712398 -0.07973259
Moved 1062.525 240.0997 357 -0.2775471 -0.07973259
Moved 1062.555 237.3777 357 -0.283848 -0.07973259
Moved 1062.586 236 357 -0.287037 -0.07973259
Moved 1062.617 233.248 357 -0.2934074 -0.07973259
Moved 1062.647 230.5268 357 -0.2997065 -0.07973259
Moved 1062.678 228.8031 357 -0.3036966 -0.07973259
Moved 1062.709 227.6458 357 -0.3063756 -0.07973259
Moved 1062.74 225.7056 357 -0.3108668 -0.07973259
Moved 1062.77 225 357 -0.3125 -0.07973259
Moved 1062.801 224 357 -0.3148148 -0.07973259
Moved 1062.832 222.9316 357 -0.3172879 -0.07973259
Moved 1062.863 221.6458 357 -0.3202644 -0.07973259
Moved 1062.893 220.8803 357 -0.3220363 -0.07973259
Moved 1062.924 218.8375 357 -0.326765 -0.07973259
Moved 1062.955 217.2864 357 -0.3303555 -0.07973259
Moved 1062.986 215.7779 357 -0.3338475 -0.07973259
Moved 1063.016 213.9189 357 -0.3381506 -0.07973259
Moved 1063.047 212.5 357 -0.3414352 -0.07973259
Moved 1063.078 210.8591 357 -0.3452337 -0.07973259
Moved 1063.109 209.6458 357 -0.3480422 -0.07973259
Moved 1063.139 208.7636 357 -0.3500842 -0.07973259
Stationary 1063.17 209 357 -0.349537 -0.07973259
Ended 1063.201 209 357 -0.349537 -0.07973259
Accept 1063.293 0 not
Delete 1063.293 LeftSwipe
Began 1063.662 389 365 0.06712963 -0.05915646
Stationary 1063.693 389 365 0.06712963 -0.05915646
Stationary 1063.723 389 365 0.06712963 -0.05915646
Moved 1063.754 389 336.5696 0.06712963 -0.1322798
Moved 1063.785 389 313.1496 0.06712963 -0.1925165
Moved 1063.815 389 279.7709 0.06712963 -0.2783671
Moved 1063.846 398.8405 260.0582 0.08990864 -0.3290686
Moved 1063.877 403.2904 246.2739 0.1002093 -0.3645219
Moved 1063.908 406 236.3337 0.1064815 -0.3900882
Moved 1063.938 407.1822 233.6357 0.109218 -0.3970275
Moved 1063.969 409 230.0977 0.113426 -0.4061274
Moved 1064 410.6237 226.3762 0.1171846 -0.415699
Moved 1064.031 412.0041 224.9958 0.1203798 -0.4192494
Moved 1064.061 414.4565 225 0.1260567 -0.4192387
Moved 1064.092 421.3251 235.0919 0.1419562 -0.3932821
Moved 1064.123 434.8778 254.4045 0.1733282 -0.3436098
Moved 1064.153 449.051 280.7122 0.2061365 -0.2759462
Moved 1064.184 464.0149 307.694 0.2407752 -0.2065484
Moved 1064.215 476.2576 333.5152 0.2691148 -0.1401359
Moved 1064.246 489 358 0.2986111 -0.07716057
Moved 1064.276 499.4058 380.7305 0.3226986 -0.01869743
Moved 1064.307 509.3872 400.5702 0.3458038 0.0323307
Moved 1064.338 517.5 415 0.3645833 0.06944436
Moved 1064.369 523.7567 433.3511 0.3790665 0.1166438
Moved 1064.399 527.2283 445.8425 0.3871027 0.1487717
Moved 1064.43 529.3416 455.0247 0.3919943 0.1723886
Moved 1064.461 530 462.1617 0.3935185 0.1907452
Moved 1064.492 531 469.058 0.3958333 0.2084825
Moved 1064.522 531 476.2362 0.3958333 0.2269448
Moved 1064.553 531 482.4086 0.3958333 0.2428205
Moved 1064.584 531 487.0453 0.3958333 0.2547462
Moved 1064.615 531 490.9094 0.3958333 0.2646846
Moved 1064.645 531 495.6291 0.3958333 0.2768237
Moved 1064.676 531 497.3482 0.3958333 0.2812453
Stationary 1064.707 531 497 0.3958333 0.2803498
Moved 1064.737 508 474.5 0.3425926 0.2224794
Moved 1064.768 487.3138 443.1094 0.2947079 0.1417421
Moved 1064.799 470.2157 412.3882 0.2551288 0.06272677
Moved 1064.83 458.5 388.5 0.2280092 0.00128589
Moved 1064.86 452.8361 367.4265 0.2148984 -0.05291558
Moved 1064.891 447.1936 349.3553 0.201837 -0.09939492
Moved 1064.922 442 333 0.1898148 -0.141461
Moved 1064.953 440.0733 320.2932 0.1853548 -0.1741431
Moved 1064.983 437.3729 311.1187 0.179104 -0.19774
Moved 1065.014 434.6562 301.9684 0.1728152 -0.2212746
Moved 1065.045 432.9339 295.8018 0.1688286 -0.2371353
Moved 1065.076 429.6346 291.2691 0.1611911 -0.2487935
Ended 1065.106 427.5 288 0.15625 -0.2572017
Candidates 1065.198 13 bob nov non book bin club bon big both noon noun min boom
Began 1066.336 460 276 0.2314815 -0.288066
Stationary 1066.366 460 276 0.2314815 -0.288066
Stationary 1066.397 460 276 0.2314815 -0.288066
Moved 1066.428 460 296.5 0.2314815 -0.2353395
Moved 1066.458 460 319.9999 0.2314815 -0.1748974
Moved 1066.489 451.3914 343.26 0.2115542 -0.1150721
Moved 1066.52 450 359.6204 0.2083333 -0.0729929
Moved 1066.551 445.185 377.7047 0.1971876 -0.02647973
Moved 1066.582 442.51 391.4498 0.1909954 0.008872938
Moved 1066.612 439.8315 401.5055 0.1847952 0.03473631
Moved 1066.643 439 409.5015 0.1828703 0.05530204
Moved 1066.674 438 415.5283 0.1805556 0.07080309
Moved 1066.704 437 422.8561 0.1782407 0.08965029
Moved 1066.735 435.3236 431.7057 0.1743602 0.1124117
Moved 1066.766 433.6005 440.5981 0.1703715 0.1352831
Moved 1066.797 433.2261 443.7739 0.1695048 0.1434514
Moved 1066.827 433 449 0.1689814 0.156893
Moved 1066.858 433 452.2263 0.1689814 0.1651909
Moved 1066.889 433 456.0027 0.1689814 0.174904
Moved 1066.92 433 457.3644 0.1689814 0.1784063
Moved 1066.95 433 459.5 0.1689814 0.1838991
Moved 1066.981 433 461.8109 0.1689814 0.1898426
Moved 1067.012 433 463.2664 0.1689814 0.1935864
Moved 1067.042 433 464.4174 0.1689814 0.1965468
Moved 1067.073 433 466.2793 0.1689814 0.2013356
Moved 1067.104 433 469.3668 0.1689814 0.2092766
Moved 1067.135 433 471.5 0.1689814 0.2147633
Moved 1067.166 433 473.5 0.1689814 0.2199073
Moved 1067.196 433 477.4566 0.1689814 0.2300837
Moved 1067.227 433 480.9562 0.1689814 0.2390849
Moved 1067.258 433 483.2745 0.1689814 0.2450474
Moved 1067.288 433 486.0421 0.1689814 0.2521657
Moved 1067.319 433 488.8005 0.1689814 0.2592606
Moved 1067.35 440 491.5 0.1851852 0.2662036
Moved 1067.381 440 492.5 0.1851852 0.2687756
Moved 1067.411 440 495 0.1851852 0.2752057
Moved 1067.442 440 497.3374 0.1851852 0.2812175
Moved 1067.473 440 499.5 0.1851852 0.2867798
Moved 1067.504 440 502.5 0.1851852 0.2944958
Moved 1067.534 440 503.0978 0.1851852 0.2960332
Moved 1067.565 440 504.3552 0.1851852 0.2992675
Expand 1067.565
Moved 1067.596 440 505.2133 0.1851852 0.3014743
Moved 1067.626 441 506.0304 0.1875 0.303576
Stationary 1067.657 441 506.0304 0.1875 0.303576
Moved 1067.688 441 507.0277 0.1875 0.3061411
Stationary 1067.719 441 507.0277 0.1875 0.3061411
Moved 1067.749 441 508.0507 0.1875 0.3087722
Stationary 1067.78 441 508.0507 0.1875 0.3087722
Moved 1067.811 441 509.1417 0.1875 0.3115784
Stationary 1067.842 441 509.1417 0.1875 0.3115784
Moved 1067.872 441 510.1122 0.1875 0.3140746
Stationary 1067.903 441 510 0.1875 0.3137859
Stationary 1067.934 441 510 0.1875 0.3137859
Stationary 1067.965 441 510 0.1875 0.3137859
Moved 1067.995 441 511.0605 0.1875 0.3165135
Stationary 1068.026 441 511.0605 0.1875 0.3165135
Stationary 1068.057 441 511.0605 0.1875 0.3165135
Stationary 1068.088 441 511.0605 0.1875 0.3165135
Stationary 1068.118 441 511 0.1875 0.3163579
Stationary 1068.149 441 511 0.1875 0.3163579
Stationary 1068.18 441 511 0.1875 0.3163579
Stationary 1068.21 441 511 0.1875 0.3163579
Stationary 1068.241 441 511 0.1875 0.3163579
Stationary 1068.272 441 511 0.1875 0.3163579
Stationary 1068.303 441 511 0.1875 0.3163579
Stationary 1068.333 441 511 0.1875 0.3163579
Stationary 1068.364 441 511 0.1875 0.3163579
Stationary 1068.395 441 511 0.1875 0.3163579
Stationary 1068.426 441 511 0.1875 0.3163579
Stationary 1068.456 441 511 0.1875 0.3163579
Stationary 1068.487 441 511 0.1875 0.3163579
Moved 1068.518 441 503.2291 0.1875 0.296371
Moved 1068.548 441 501.8566 0.1875 0.2928409
Moved 1068.579 422.9091 499 0.145623 0.2854938
Moved 1068.61 412.7542 497.4171 0.1221161 0.2814225
Moved 1068.641 392.5208 492.3802 0.07527947 0.2684675
Moved 1068.671 374.1709 487.5427 0.03280312 0.2560254
Moved 1068.702 353.2555 480.0851 -0.01561234 0.2368445
Moved 1068.733 335.7859 468.3062 -0.05605116 0.2065488
Moved 1068.764 324.5 461.5 -0.08217593 0.1890431
Moved 1068.794 311.1183 452.4709 -0.1131522 0.1658202
Moved 1068.825 300.396 445.297 -0.1379722 0.1473688
Moved 1068.856 287.0527 437.0352 -0.1688595 0.1261191
Moved 1068.887 283.871 435.957 -0.1762245 0.1233462
Moved 1068.917 277.4474 432.2237 -0.191094 0.113744
Moved 1068.948 273.5063 429.5062 -0.200217 0.1067546
Moved 1068.979 268.5662 427.7831 -0.2116523 0.1023227
Moved 1069.01 264.3758 426 -0.2213523 0.09773654
Moved 1069.04 260.3133 425 -0.2307562 0.09516452
Moved 1069.071 257.9348 424 -0.2362621 0.09259254
Moved 1069.102 255.2128 422.2128 -0.242563 0.08799572
Moved 1069.132 252.8394 420.8394 -0.248057 0.08446328
Moved 1069.163 251.1179 420.1179 -0.252042 0.08260762
Moved 1069.194 250 419.3981 -0.2546296 0.08075631
Moved 1069.225 248.5 419 -0.2581019 0.07973251
Moved 1069.255 247.8397 419 -0.2596303 0.07973251
Moved 1069.286 246.902 418 -0.261801 0.07716041
Moved 1069.317 245.7638 418 -0.2644356 0.07716041
Moved 1069.348 246 416.7277 -0.2638889 0.07388809
Ended 1069.378 245 417 -0.2662037 0.0745884
Accept 1069.44 7 big
Began 1070.331 423 366 0.1458333 -0.05658444
Stationary 1070.362 423 366 0.1458333 -0.05658444
Stationary 1070.393 423 366 0.1458333 -0.05658444
Moved 1070.423 401 366 0.09490739 -0.05658444
Moved 1070.454 389.309 366 0.06784479 -0.05658444
Moved 1070.485 375.7076 374.6584 0.03636032 -0.03431477
Moved 1070.516 365.8801 376.3733 0.01361122 -0.02990416
Moved 1070.546 358.3421 377 -0.003837745 -0.02829226
Moved 1070.577 351.1445 378.8555 -0.02049893 -0.0235198
Moved 1070.608 349.7834 379 -0.02364963 -0.02314815
Moved 1070.638 349 379.9398 -0.02546296 -0.02073107
Moved 1070.669 349 380.5 -0.02546296 -0.0192902
Moved 1070.7 349 383.0404 -0.02546296 -0.01275632
Moved 1070.731 370.3557 391.0604 0.0239715 0.007871266
Moved 1070.761 388.93 399.465 0.0669676 0.02948816
Moved 1070.792 405.4362 404.8121 0.1051763 0.04324089
Moved 1070.823 424.7781 413.2594 0.1499493 0.06496751
Moved 1070.854 440.7867 419.7147 0.1870062 0.08157054
Moved 1070.884 451.29 423.0725 0.2113194 0.09020699
Moved 1070.915 462.2743 427.9097 0.2367461 0.1026484
Moved 1070.946 469.3578 434.3578 0.2531429 0.1192329
Moved 1070.977 475.7808 440.7808 0.268011 0.1357529
Moved 1071.007 480 446 0.2777778 0.1491768
Moved 1071.038 484.0931 452.1396 0.2872525 0.1649682
Moved 1071.069 485.7738 457.5476 0.2911431 0.1788775
Moved 1071.099 486 465.5428 0.2916667 0.1994412
Moved 1071.13 486 468.743 0.2916667 0.2076722
Moved 1071.161 463.1121 478.222 0.2386854 0.2320523
Moved 1071.192 440.0206 483.3311 0.1852328 0.245193
Moved 1071.222 414.49 486 0.1261342 0.2520575
Moved 1071.253 392.8791 486 0.07610897 0.2520575
Moved 1071.284 361.3486 476.899 0.003121793 0.2286497
Moved 1071.315 340.0498 470.3937 -0.04618093 0.2119178
Moved 1071.345 323.4986 463.8329 -0.08449391 0.1950434
Moved 1071.376 313.9954 458.9969 -0.1064921 0.1826053
Moved 1071.407 309.2779 456.2779 -0.1174124 0.1756118
Moved 1071.438 306.5572 455 -0.1237101 0.172325
Moved 1071.468 307 451.8326 -0.1226852 0.1641786
Moved 1071.499 311.4335 446.3375 -0.1124225 0.1500449
Moved 1071.53 335.4849 432.6195 -0.05674799 0.1147621
Moved 1071.561 382.0113 404.994 0.05095204 0.04370882
Moved 1071.591 424 387 0.1481481 -0.002572055
Moved 1071.622 457.4605 374.4158 0.225603 -0.03493878
Moved 1071.653 489.5717 364.3895 0.2999344 -0.06072652
Moved 1071.683 515.116 355.824 0.3590647 -0.08275718
Moved 1071.714 533.9736 349.0099 0.4027167 -0.1002832
Moved 1071.745 552.0118 343.5681 0.4444718 -0.1142798
Moved 1071.776 571.0862 341.5591 0.4886256 -0.1194469
Ended 1071.806 580 342 0.5092593 -0.1183128
Candidates 1071.899 13 disk firm fish item dual form fuel them digital girl total diesel rural
Began 1072.944 452 302 0.2129629 -0.2211935
Stationary 1072.974 452 302 0.2129629 -0.2211935
Stationary 1073.005 452 302 0.2129629 -0.2211935
Stationary 1073.036 452 302 0.2129629 -0.2211935
Stationary 1073.066 452 302 0.2129629 -0.2211935
Moved 1073.097 452 319.1083 0.2129629 -0.1771906
Moved 1073.128 452 334.751 0.2129629 -0.1369574
Moved 1073.159 452 360.3554 0.2129629 -0.07110243
Moved 1073.189 452 370.7297 0.2129629 -0.0444194
Moved 1073.22 452 386.3029 0.2129629 -0.004365042
Moved 1073.251 445 399.4905 0.1967593 0.02955382
Moved 1073.282 445 409.1101 0.1967593 0.05429547
Moved 1073.312 445 415.8582 0.1967593 0.07165179
Moved 1073.343 445 424.5468 0.1967593 0.09399892
Moved 1073.374 445 433.618 0.1967593 0.1173303
Moved 1073.405 445 442.8785 0.1967593 0.1411483
Moved 1073.435 445 449.6072 0.1967593 0.1584548
Moved 1073.466 445 455.0492 0.1967593 0.1724516
Moved 1073.497 445 457.7783 0.1967593 0.1794709
Moved 1073.527 445 461.647 0.1967593 0.1894213
Moved 1073.558 452 465.4911 0.2129629 0.1993083
Moved 1073.589 453.207 469.4139 0.2157569 0.2093979
Moved 1073.62 453 471.9267 0.2152778 0.2158607
Moved 1073.65 455 477.3992 0.2199073 0.2299361
Moved 1073.681 456.0623 479.0624 0.2223666 0.2342139
Moved 1073.712 456.7796 482.7797 0.2240269 0.2437748
Moved 1073.743 457.5006 487.0012 0.2256958 0.2546325
Moved 1073.773 458 491.7878 0.2268519 0.2669439
Moved 1073.804 458 495.6171 0.2268519 0.2767928
Moved 1073.835 459 498.3335 0.2291666 0.2837796
Moved 1073.866 459 500.0264 0.2291666 0.2881338
Moved 1073.896 459 503.8475 0.2291666 0.2979617
Moved 1073.927 459 505.2839 0.2291666 0.3016561
Moved 1073.958 459 506.5 0.2291666 0.3047839
Moved 1073.989 459 507.1481 0.2291666 0.3064509
Moved 1074.019 459 509.0278 0.2291666 0.3112855
Moved 1074.05 459 510.3528 0.2291666 0.3146935
Moved 1074.081 459 511.0689 0.2291666 0.3165352
Moved 1074.111 459 512.236 0.2291666 0.3195368
Moved 1074.142 459 513.1756 0.2291666 0.3219536
Moved 1074.173 449.8169 514 0.2079094 0.324074
Moved 1074.204 452 515.3542 0.2129629 0.3275571
Moved 1074.234 451 516.3427 0.2106482 0.3300995
Expand 1074.234
Moved 1074.265 451 517.0577 0.2106482 0.3319385
Moved 1074.296 449.6458 517 0.2075133 0.33179
Moved 1074.327 450 518.1281 0.2083333 0.3346916
Moved 1074.357 449 519.0026 0.2060185 0.3369407
Stationary 1074.388 449 519.0026 0.2060185 0.3369407
Stationary 1074.419 449 519.0026 0.2060185 0.3369407
Moved 1074.449 447.882 520.118 0.2034306 0.3398095
Stationary 1074.48 447.882 520.118 0.2034306 0.3398095
Stationary 1074.511 447.882 520.118 0.2034306 0.3398095
Moved 1074.542 448 521.0815 0.2037037 0.3422878
Stationary 1074.572 448 521.0815 0.2037037 0.3422878
Moved 1074.603 446.8666 521 0.2010801 0.3420781
Stationary 1074.634 446.8666 521 0.2010801 0.3420781
Moved 1074.665 447 522.0867 0.2013889 0.3448731
Stationary 1074.695 447 522.0867 0.2013889 0.3448731
Stationary 1074.726 447 522.0867 0.2013889 0.3448731
Stationary 1074.757 447 522.0867 0.2013889 0.3448731
Stationary 1074.788 447 522.0867 0.2013889 0.3448731
Stationary 1074.818 447 522.0867 0.2013889 0.3448731
Moved 1074.849 445.9548 522 0.1989693 0.3446501
Stationary 1074.88 445.9548 522 0.1989693 0.3446501
Stationary 1074.911 445.9548 522 0.1989693 0.3446501
Moved 1074.941 444.9878 522 0.1967309 0.3446501
Stationary 1074.972 444.9878 522 0.1967309 0.3446501
Stationary 1075.003 444.9878 522 0.1967309 0.3446501
Stationary 1075.033 444.9878 522 0.1967309 0.3446501
Stationary 1075.064 445 522 0.1967593 0.3446501
Stationary 1075.095 445 522 0.1967593 0.3446501
Stationary 1075.126 445 522 0.1967593 0.3446501
Stationary 1075.156 445 522 0.1967593 0.3446501
Stationary 1075.187 445 522 0.1967593 0.3446501
Moved 1075.218 445 514.9893 0.1967593 0.3266185
Moved 1075.249 445 512.2698 0.1967593 0.3196239
Moved 1075.279 445 506.8355 0.1967593 0.3056468
Moved 1075.31 457.6609 498.5087 0.2260669 0.2842301
Moved 1075.341 463.1168 492.8832 0.2386963 0.2697612
Moved 1075.372 467.279 487.4421 0.2483309 0.2557666
Moved 1075.402 474.0677 482.6215 0.2640456 0.2433681
Moved 1075.433 478.8444 477.1556 0.2751029 0.2293095
Moved 1075.464 483.1342 473.8658 0.2850328 0.2208481
Moved 1075.495 487.8557 471.1443 0.2959623 0.2138484
Moved 1075.525 491.2435 467.5131 0.3038043 0.2045088
Moved 1075.556 493.9621 466.0378 0.3100975 0.2007145
Moved 1075.587 496.6842 464.3158 0.3163987 0.1962854
Moved 1075.617 498 462.5875 0.3194444 0.1918402
Moved 1075.648 500 461.1536 0.324074 0.1881523
Moved 1075.679 501.2 461 0.3268519 0.1877571
Moved 1075.71 503 458.7091 0.3310186 0.1818649
Moved 1075.74 504.3538 457.6462 0.3341522 0.1791312
Moved 1075.771 505 456.5867 0.3356481 0.1764061
Moved 1075.802 506.3547 457 0.338784 0.1774691
Moved 1075.833 508.2202 454.7798 0.3431023 0.1717588
Ended 1075.863 508.2202 454.7798 0.3431023 0.1717588
Accept 1075.955 6 fuel
Began 1076.724 504 451 0.3333333 0.162037
Stationary 1076.755 504 451 0.3333333 0.162037
Stationary 1076.785 504 451 0.3333333 0.162037
Moved 1076.816 498.2595 440.3599 0.3200452 0.1346704
Moved 1076.847 482.9303 421.2404 0.2845609 0.08549482
Moved 1076.878 475.9045 413.9045 0.2682974 0.06662671
Moved 1076.908 460.3586 397.3586 0.2323116 0.0240705
Moved 1076.939 448.994 385.994 0.2060047 -0.005159417
Moved 1076.97 436.756 373.817 0.177676 -0.03647894
Moved 1077 430.6574 367.6575 0.1635589 -0.05232139
Moved 1077.031 425.9959 362.9959 0.1527683 -0.06431101
Moved 1077.062 419.4106 356.7053 0.1375246 -0.0804905
Moved 1077.093 416.9793 352.9794 0.1318966 -0.09007371
Moved 1077.123 414.2847 350.2847 0.125659 -0.09700453
Moved 1077.154 412.9969 348.9969 0.122678 -0.1003167
Moved 1077.185 410.1874 346.5938 0.1161746 -0.1064976
Moved 1077.216 407.8663 343.8663 0.1108017 -0.1135125
Moved 1077.246 405.1384 341.1384 0.104487 -0.1205288
Moved 1077.277 401.8127 340 0.09678861 -0.1234569
Moved 1077.308 396.3445 340 0.08413087 -0.1234569
Moved 1077.339 393.6252 349.7496 0.07783612 -0.09838057
Moved 1077.369 386.2317 376.3782 0.06072154 -0.02989161
Moved 1077.4 385.1363 386.6368 0.05818595 -0.003506303
