win first prize in the contest
Moved 2891.408 288.8698 513.4349 -0.1646534 0.3226205
Moved 2891.439 269.8867 502.4434 -0.2085955 0.2943501
Moved 2891.47 254.0457 492.8274 -0.2452646 0.2696177
Moved 2891.5 238.6888 483.2133 -0.280813 0.24489
Moved 2891.531 225.8592 471.6874 -0.3105111 0.2152453
Moved 2891.562 216.5917 462.5917 -0.3319637 0.1918509
Moved 2891.593 209.2726 455.2726 -0.3489061 0.1730261
Moved 2891.623 203.8282 448.7424 -0.3615087 0.1562303
Moved 2891.654 199.0266 442.0399 -0.3726236 0.1389915
Moved 2891.685 196.1312 434.3937 -0.3793259 0.1193253
Moved 2891.716 194 426.8135 -0.3842593 0.09982902
Moved 2891.746 191.779 417.8948 -0.3894005 0.07688989
Moved 2891.777 191 405.6208 -0.3912037 0.04532107
Moved 2891.808 189.0293 391.1463 -0.3957656 0.008092299
Moved 2891.838 187.3649 377.4594 -0.3996184 -0.02711057
Moved 2891.869 187 360.6525 -0.4004629 -0.07033838
Moved 2891.9 187 350.2301 -0.4004629 -0.0971448
Moved 2891.931 187 341.7423 -0.4004629 -0.1189755
Moved 2891.961 195.2876 337.7124 -0.3812788 -0.1293406
Moved 2891.992 204.0509 334.4872 -0.3609932 -0.1376358
Moved 2892.023 214.1859 334 -0.3375327 -0.1388889
Moved 2892.053 224.7748 334 -0.3130213 -0.1388889
Moved 2892.084 236.3058 345.3058 -0.286329 -0.1098101
Moved 2892.115 248.7749 356.7749 -0.2574655 -0.08031154
Moved 2892.146 261.8332 372.3998 -0.227238 -0.04012402
Moved 2892.177 271.3249 385.4061 -0.2052665 -0.006671716
Moved 2892.207 285.8971 403.8456 -0.1715346 0.04075509
Moved 2892.238 296.1838 418.8573 -0.1477228 0.07936544
Moved 2892.269 305.1374 431.5624 -0.1269967 0.1120431
Moved 2892.3 313.8235 444.0294 -0.10689 0.1441083
Moved 2892.33 323.2451 455.3268 -0.08508091 0.1731655
Moved 2892.361 332.8429 463.8429 -0.06286372 0.1950691
Moved 2892.392 339 468.5 -0.04861111 0.2070472
Moved 2892.422 349.0882 476.7255 -0.02525886 0.2282033
Moved 2892.453 358.6931 485.6931 -0.003025184 0.2512683
Moved 2892.484 365.2137 493.2137 0.01206875 0.2706113
Moved 2892.515 370.6246 499.2493 0.02459407 0.2861349
Moved 2892.545 375.9897 504.9897 0.03701319 0.3008993
Moved 2892.576 379.3655 509.731 0.04482746 0.3130939
Moved 2892.607 382.2419 512.2419 0.0514858 0.3195521
Moved 2892.637 383.8125 518.4375 0.05512148 0.3354873
Moved 2892.668 391 528 0.07175922 0.3600822
Ended 2892.699 391 528 0.07175922 0.3600822
Candidates 2892.822 13 contract context contrary contact contest contrast comedy content someday voluntary consist connect finest
Began 2893.836 281 376 -0.1828704 -0.03086435
Moved 2893.867 286.8474 385.1888 -0.1693347 -0.007230539
Moved 2893.898 301.5229 403.2274 -0.1353637 0.03916512
Moved 2893.928 323.5 427.5 -0.08449072 0.1015946
Moved 2893.959 339.6405 443.5338 -0.0471284 0.1428336
Moved 2893.99 352.8794 458.8552 -0.01648297 0.1822407
Moved 2894.021 360.687 467.5304 0.001590153 0.2045534
Moved 2894.051 365.5023 472.5023 0.01273672 0.2173411
Moved 2894.082 369.4242 477.4242 0.0218152 0.2300004
Moved 2894.113 371 480.0807 0.025463 0.236833
Moved 2894.143 372.9442 482 0.02996336 0.2417695
Moved 2894.174 374.4883 484.4882 0.03353764 0.2481692
Moved 2894.205 375.1784 485 0.03513515 0.2494856
Moved 2894.236 375 486 0.03472219 0.2520575
Stationary 2894.266 375 486 0.03472219 0.2520575
Stationary 2894.297 375 486 0.03472219 0.2520575
Moved 2894.328 361.6243 472.5414 0.00375996 0.2174418
Moved 2894.359 337.9614 448.3285 -0.05101537 0.1551657
Moved 2894.389 312.741 423.741 -0.1093959 0.09192623
Moved 2894.42 288.5253 393.0972 -0.1654508 0.01311012
Moved 2894.451 269.6202 363.5923 -0.2092125 -0.06277712
Moved 2894.481 257 338 -0.2384259 -0.1286009
Moved 2894.512 251.8281 320.5703 -0.2503979 -0.1734303
Moved 2894.543 249.0448 306.2241 -0.2568407 -0.2103291
Moved 2894.574 247 293.6708 -0.2615741 -0.2426161
Moved 2894.604 245.7576 285.2728 -0.26445 -0.2642161
Moved 2894.635 246 278.593 -0.2638889 -0.2813968
Moved 2894.666 244.9243 272.9243 -0.2663788 -0.2959766
Moved 2894.697 245 270.0511 -0.2662037 -0.3033665
Moved 2894.727 245 267.5065 -0.2662037 -0.3099113
Moved 2894.758 245 266 -0.2662037 -0.3137861
Moved 2894.789 245 263.8828 -0.2662037 -0.3192317
Moved 2894.82 245 263.1799 -0.2662037 -0.3210393
Moved 2894.85 245 262.5 -0.2662037 -0.3227881
Moved 2894.881 245 263 -0.2662037 -0.3215021
Stationary 2894.912 245 263 -0.2662037 -0.3215021
Stationary 2894.943 245 263 -0.2662037 -0.3215021
Stationary 2894.973 245 263 -0.2662037 -0.3215021
Stationary 2895.004 245 263 -0.2662037 -0.3215021
Stationary 2895.035 245 263 -0.2662037 -0.3215021
Stationary 2895.065 245 263 -0.2662037 -0.3215021
Ended 2895.096 245 263 -0.2662037 -0.3215021
Accept 2895.188 4 contest
Began 2895.649 328 419 -0.07407407 0.07973251
Moved 2895.68 348.7562 411.8358 -0.02602726 0.06130606
Moved 2895.711 390.0285 399.3257 0.06951034 0.02912996
Moved 2895.742 436.5 389.5 0.1770833 0.003857946
Moved 2895.772 493.0972 385.9046 0.3080954 -0.005389398
Moved 2895.803 539.8258 385 0.4162634 -0.007716127
Moved 2895.834 571.8829 384 0.4904697 -0.01028807
Moved 2895.865 597.3085 381.7435 0.5493253 -0.01609198
Moved 2895.895 621.408 381 0.6051111 -0.01800419
Moved 2895.926 644.3909 381 0.6583123 -0.01800419
Moved 2895.957 671.3307 394.749 0.720673 0.01735852
Ended 2895.988 677.055 398.033 0.7339236 0.02580509
PhraseEnd 2896.08
