the price of gas is high
Moved 1248.48 350 356 -0.02314816 -0.0823046
Moved 1248.511 358.1747 354 -0.004225323 -0.08744855
Moved 1248.542 367.7888 353 0.01802971 -0.09002065
Moved 1248.572 380.2021 353 0.04676411 -0.09002065
Moved 1248.603 390.0369 353 0.06952982 -0.09002065
Moved 1248.634 404.1267 366.9014 0.1021453 -0.05426611
Moved 1248.665 412.2547 374.2547 0.12096 -0.03535322
Moved 1248.695 415.9519 377.9519 0.1295183 -0.02584394
Moved 1248.726 418.4698 381 0.1353468 -0.01800419
Moved 1248.757 419 383.3295 0.1365741 -0.01201261
Moved 1248.788 421.212 384 0.1416943 -0.01028807
Moved 1248.818 422 385.8292 0.1435185 -0.005583469
Moved 1248.849 423.3214 387.3214 0.1465775 -0.00174542
Moved 1248.88 424.5137 388 0.1493374 -3.924585E-08
Ended 1248.911 425 388 0.150463 -3.924585E-08
Candidates 1249.003 13 high mouth of off going tough log polish both hugh hoping forth north
Began 1249.525 323 401 -0.08564815 0.03343609
Stationary 1249.556 323 401 -0.08564815 0.03343609
Stationary 1249.586 323 401 -0.08564815 0.03343609
Moved 1249.617 351.4823 401 -0.01971682 0.03343609
Moved 1249.648 374.1021 392.6553 0.03264377 0.01197352
Moved 1249.679 396.3212 390.6684 0.08407682 0.006863158
Moved 1249.709 406.7964 391 0.1083249 0.007715971
Moved 1249.74 414.1436 391 0.1253325 0.007715971
Moved 1249.771 419.1451 391 0.1369101 0.007715971
Moved 1249.802 422.444 391 0.1445463 0.007715971
Moved 1249.832 425.3149 391 0.1511919 0.007715971
Moved 1249.863 427.8915 391 0.1571562 0.007715971
Moved 1249.894 429.2943 391 0.1604035 0.007715971
Moved 1249.924 430.3745 389.6255 0.162904 0.004180704
Ended 1249.955 431 390 0.1643519 0.005143954
Accept 1250.017 0 high
Began 1250.293 358 429 -0.004629641 0.1054526
Stationary 1250.324 358 429 -0.004629641 0.1054526
Moved 1250.355 390.975 429 0.07170131 0.1054526
Moved 1250.385 432.1188 429 0.1669416 0.1054526
Moved 1250.416 473.6479 429 0.2630738 0.1054526
Moved 1250.447 506.8522 436 0.3399357 0.1234567
Moved 1250.478 533.9335 438 0.4026239 0.1286007
Moved 1250.508 554.6931 438 0.4506785 0.1286007
Moved 1250.539 574.307 439.6153 0.496081 0.1327553
Moved 1250.57 589.4327 441.4865 0.5310942 0.1375681
Moved 1250.6 600.4302 441 0.5565515 0.1363167
Moved 1250.631 610.7173 441 0.580364 0.1363167
Moved 1250.662 622.0269 441 0.6065436 0.1363167
Moved 1250.693 630.2637 441 0.6256104 0.1363167
Moved 1250.723 636 434 0.6388888 0.1183127
Moved 1250.754 639.0023 432.9977 0.6458387 0.1157347
Moved 1250.785 641.8752 433 0.6524889 0.1157406
Ended 1250.816 643.3119 433 0.6558146 0.1157406
PhraseEnd 1250.908
