I listen to the tape everyday
Moved 1196.861 242.1207 449.4185 -0.2728688 0.1579694
Moved 1196.892 275.8408 459.5259 -0.1948131 0.1839658
Moved 1196.922 288.8897 462.3971 -0.1646071 0.1913504
Moved 1196.953 305.9022 467.1609 -0.1252263 0.203603
Moved 1196.984 321.2624 470.4525 -0.08967046 0.212069
Moved 1197.015 336.8396 474.9465 -0.05361194 0.2236278
Moved 1197.045 351.2216 477.8443 -0.02032046 0.231081
Moved 1197.076 362.1242 480.7081 0.004917086 0.2384467
Moved 1197.107 371.8467 484.4234 0.027423 0.2480025
Moved 1197.137 382.5966 488.2983 0.05230695 0.2579687
Moved 1197.168 391.0426 494.0426 0.07185777 0.2727432
Moved 1197.199 398.6713 499.6713 0.08951684 0.2872202
Moved 1197.23 403.8517 504.8517 0.1015086 0.3005444
Moved 1197.26 407.2972 510.5944 0.1094842 0.3153146
Moved 1197.291 410 515.6071 0.1157407 0.3282075
Moved 1197.322 410 517.5361 0.1157407 0.333169
Moved 1197.353 410 522 0.1157407 0.3446501
Moved 1197.383 410 526.8476 0.1157407 0.3571182
Moved 1197.414 410 529.2947 0.1157407 0.3634123
Moved 1197.445 410 531.8428 0.1157407 0.3699661
Stationary 1197.475 410 532 0.1157407 0.3703703
Moved 1197.506 402.4054 533.5946 0.09816061 0.3744716
Ended 1197.537 402 534 0.09722222 0.3755144
Candidates 1197.629 13 everyday february that industry secretary thrust wednesday threat yesterday thursday they rehnquist underwear
Began 1198.028 307 443 -0.1226852 0.1414608
Stationary 1198.059 307 443 -0.1226852 0.1414608
Moved 1198.09 332.1245 443 -0.0645266 0.1414608
Moved 1198.121 358.4106 443 -0.003679146 0.1414608
Moved 1198.151 382.8797 443 0.0529623 0.1414608
Moved 1198.182 401.5203 443 0.0961117 0.1414608
Moved 1198.213 412.8583 443 0.1223573 0.1414608
Moved 1198.244 421.5 443 0.1423611 0.1414608
Moved 1198.274 426.729 443 0.1544653 0.1414608
Moved 1198.305 432.4691 443 0.1677524 0.1414608
Moved 1198.336 435.1055 443 0.1738554 0.1414608
Moved 1198.366 437 438.7241 0.1782407 0.130463
Moved 1198.397 438.0447 436 0.180659 0.1234567
Ended 1198.428 439 436 0.1828703 0.1234567
Accept 1198.459 0 everyday
Began 1198.827 289 471 -0.1643519 0.2134772
Moved 1198.858 332.1514 471 -0.06446436 0.2134772
Moved 1198.889 357.9888 471 -0.00465562 0.2134772
Moved 1198.919 415.4796 471 0.1284249 0.2134772
Moved 1198.95 460.7959 471 0.2333239 0.2134772
Moved 1198.981 495.427 471 0.3134883 0.2134772
Moved 1199.012 520.4025 462.7996 0.3713022 0.1923858
Moved 1199.042 535.3663 462 0.4059406 0.1903292
Moved 1199.073 546.8021 461 0.4324123 0.1877571
Moved 1199.104 554.4091 460.5303 0.4500211 0.186549
Moved 1199.135 560.6894 458.6553 0.4645588 0.1817265
Moved 1199.165 567.6509 457.0873 0.4806733 0.1776936
Moved 1199.196 575.3674 455.2109 0.4985358 0.1728674
Moved 1199.227 582.9825 452.3392 0.5161631 0.1654813
Moved 1199.257 590.4255 448.7163 0.5333924 0.1561633
Moved 1199.288 596.1272 446.9364 0.5465907 0.1515854
Moved 1199.319 599.9404 445 0.5554175 0.1466049
Moved 1199.35 603.6277 442.1862 0.5639531 0.1393676
Moved 1199.38 606.3195 438.6805 0.5701839 0.1303511
Moved 1199.411 610.187 434.626 0.5791366 0.1199229
Moved 1199.442 614.0624 431.9376 0.5881075 0.1130081
Moved 1199.473 615 430.2921 0.5902778 0.1087758
Ended 1199.503 616.046 428.954 0.5926989 0.1053344
PhraseEnd 1199.565
