what goes up must come down
Stationary 3330.563 404 446 0.1018518 0.1491768
Stationary 3330.593 404 446 0.1018518 0.1491768
Stationary 3330.624 404 446 0.1018518 0.1491768
Stationary 3330.655 404 446 0.1018518 0.1491768
Stationary 3330.686 404 446 0.1018518 0.1491768
Stationary 3330.716 404 446 0.1018518 0.1491768
Stationary 3330.747 404 446 0.1018518 0.1491768
Stationary 3330.778 404 446 0.1018518 0.1491768
Moved 3330.808 393.0793 446 0.0765725 0.1491768
Moved 3330.839 375.6085 435.6085 0.03613064 0.1224497
Moved 3330.87 357.7619 433.9736 -0.005180786 0.1182447
Moved 3330.901 348.8807 432.6973 -0.02573912 0.114962
Moved 3330.931 330.9632 429.1376 -0.06721482 0.1058065
Moved 3330.962 315.5568 428 -0.1028778 0.1028806
Moved 3330.993 298.8469 428 -0.1415581 0.1028806
Moved 3331.023 289.2984 428 -0.163661 0.1028806
Moved 3331.054 283.5362 428 -0.1769996 0.1028806
Moved 3331.085 280.994 428 -0.1828841 0.1028806
Moved 3331.115 280 439.14 -0.1851852 0.1315327
Moved 3331.146 295.7026 455.7026 -0.1488366 0.1741321
Moved 3331.177 334.2861 484.1227 -0.05952283 0.2472292
Moved 3331.208 375.4846 508.0908 0.03584405 0.3088755
Moved 3331.239 416.7909 527.8954 0.1314604 0.3598132
Moved 3331.269 451.4307 548.6378 0.2116451 0.4131629
Moved 3331.3 478.5 563 0.2743055 0.4501028
Moved 3331.331 503.4113 576.2056 0.3319705 0.4840679
Moved 3331.361 516.374 583.187 0.3619769 0.5020242
Moved 3331.392 522.3394 585.7358 0.3757857 0.5085796
Moved 3331.423 530.2702 589.4234 0.394144 0.5180642
Moved 3331.454 533.7532 592 0.4022064 0.5246913
Moved 3331.484 535.5 593.5 0.40625 0.5285493
Moved 3331.515 535 594 0.4050927 0.5298353
Moved 3331.546 535 595 0.4050927 0.5324073
Moved 3331.576 516.5929 595 0.3624836 0.5324073
Moved 3331.607 484.3318 595 0.2878052 0.5324073
Moved 3331.638 445.9442 595 0.1989449 0.5324073
Moved 3331.669 405.7782 585.2817 0.1059681 0.5074118
Moved 3331.699 364.5 579 0.01041671 0.4912551
Moved 3331.73 306.5127 567.8782 -0.1238132 0.4626496
Moved 3331.761 278.4642 562.433 -0.1887403 0.4486446
Moved 3331.792 251.3452 558.6207 -0.2515157 0.4388392
Moved 3331.822 239.5365 557 -0.2788506 0.4346707
Moved 3331.853 233.5204 557 -0.292777 0.4346707
Moved 3331.884 225.6637 557 -0.3109636 0.4346707
Moved 3331.914 220.0113 557 -0.3240479 0.4346707
Moved 3331.945 215.5 557 -0.3344907 0.4346707
Moved 3331.976 213 565.8262 -0.3402778 0.4573719
Moved 3332.007 210.625 567.375 -0.3457755 0.4613553
Moved 3332.037 210 567.9199 -0.3472222 0.4627569
Moved 3332.068 209 569.4711 -0.349537 0.4667464
Stationary 3332.099 209 569 -0.349537 0.4655349
Moved 3332.129 233.9014 553.8348 -0.2918948 0.4265296
Moved 3332.16 279.1948 517.4312 -0.187049 0.332899
Moved 3332.191 314.3981 476.869 -0.10556 0.2285724
Moved 3332.222 339.7861 442.478 -0.04679143 0.1401183
Moved 3332.252 363.0572 403.2971 0.007076859 0.0393442
Moved 3332.283 375.8155 382.2768 0.03660987 -0.01472018
Moved 3332.314 381.008 374.488 0.04862965 -0.03475315
Moved 3332.344 394.0562 356.9156 0.07883389 -0.07994946
Moved 3332.375 405.2112 340.7361 0.1046554 -0.1215636
Moved 3332.406 412.2275 332.1588 0.1208969 -0.1436245
Moved 3332.437 416.1661 325.6677 0.1300142 -0.1603197
Moved 3332.468 418.4102 322.1797 0.1352087 -0.169291
Moved 3332.498 421.967 320.033 0.1434421 -0.1748123
Ended 3332.529 422.5 319.5 0.144676 -0.1761832
Candidates 3332.652 13 down shown town speech grown own superb asian doesn crown written brown southern
Began 3333.143 331 395 -0.06712963 0.01800408
Stationary 3333.174 331 395 -0.06712963 0.01800408
Stationary 3333.205 331 395 -0.06712963 0.01800408
Moved 3333.236 379.5219 402.7451 0.04518966 0.03792449
Moved 3333.266 392.3313 404.2332 0.07484109 0.04175194
Moved 3333.297 408 405.5 0.1111111 0.04501017
Moved 3333.328 419.2976 407.0744 0.1372629 0.0490596
Moved 3333.358 427.229 407 0.1556226 0.04886827
Moved 3333.389 432.7267 407.8633 0.1683488 0.0510888
Moved 3333.42 435.4142 408 0.1745699 0.05144025
Ended 3333.451 437 408 0.1782407 0.05144025
Accept 3333.543 0 down
Began 3333.727 340 428 -0.04629632 0.1028806
Stationary 3333.758 340 428 -0.04629632 0.1028806
Stationary 3333.789 340 428 -0.04629632 0.1028806
Moved 3333.819 348.0984 428 -0.02754996 0.1028806
Moved 3333.85 355.0144 428 -0.01154065 0.1028806
Moved 3333.881 384.5 440 0.05671293 0.1337448
Moved 3333.911 412.4196 447.0839 0.1213416 0.1519648
Moved 3333.942 443.509 455.7751 0.1933078 0.1743187
Moved 3333.973 467.9217 460.6536 0.2498188 0.1868662
Moved 3334.004 498.0607 464.3061 0.319585 0.1962605
Moved 3334.034 527.217 471.7028 0.3870763 0.2152849
Moved 3334.065 547.1924 476.7981 0.4333158 0.2283901
Moved 3334.096 563.0026 481.4293 0.4699134 0.2403017
Moved 3334.126 579.0491 487.3497 0.5070582 0.2555291
Moved 3334.157 587.207 489.7357 0.5259421 0.2616656
Moved 3334.188 593.5907 492 0.5407192 0.2674896
Moved 3334.219 596.6682 494 0.547843 0.2726337
Moved 3334.25 599.1288 495 0.553539 0.2752057
Moved 3334.28 600.4061 495 0.5564957 0.2752057
Moved 3334.311 602.2441 496 0.5607504 0.2777777
Moved 3334.342 603.3322 496 0.563269 0.2777777
Ended 3334.372 603.3322 496 0.563269 0.2777777
PhraseEnd 3334.434
