I listen to the tape everyday
Ended 3267.264 259 312.5 -0.2337963 -0.1941873
Accept 3267.357 8 everyday
Began 3267.664 191 389 -0.3912037 0.002572016
Stationary 3267.695 191 389 -0.3912037 0.002572016
Stationary 3267.725 191 389 -0.3912037 0.002572016
Moved 3267.756 233.2145 421.4951 -0.2934849 0.08614975
Moved 3267.787 284.8619 450.2504 -0.1739308 0.1601089
Moved 3267.817 382.1525 471.8129 0.05127897 0.2155682
Moved 3267.848 468.3098 474 0.2507172 0.2211934
Moved 3267.879 552.998 474 0.4467547 0.2211934
Moved 3267.909 600.8937 460.8141 0.5576243 0.1872791
Moved 3267.94 633.019 455.1962 0.6319883 0.1728297
Moved 3267.971 657.6827 449.4038 0.6890804 0.1579315
Moved 3268.002 668.6497 446.1168 0.7144669 0.1494772
Moved 3268.032 677.4415 442.2792 0.7348182 0.139607
Moved 3268.063 681.5938 440 0.74443 0.1337448
Moved 3268.094 685.4671 437.5329 0.753396 0.1273993
Moved 3268.125 686.9892 437 0.7569194 0.1260288
Moved 3268.155 689.8664 435.1336 0.7635797 0.1212283
Ended 3268.186 690.5 434.5 0.7650462 0.1195987
PhraseEnd 3268.248
