the bathroom is good for reading
Moved 1932.634 599.3296 433.3799 0.5540037 0.1167178
Moved 1932.664 615.3766 438.1255 0.5911496 0.1289236
Moved 1932.695 628.3799 443.595 0.6212498 0.1429911
Moved 1932.726 639.8742 448.9371 0.647857 0.1567311
Moved 1932.756 662.5187 456.6075 0.7002749 0.1764595
Moved 1932.787 672.6327 464.4745 0.7236868 0.1966936
Moved 1932.818 678.9864 469.3243 0.7383944 0.2091673
Moved 1932.849 685.0623 475.0623 0.7524589 0.2239255
Moved 1932.879 689.4183 479.4183 0.7625425 0.2351294
Moved 1932.91 692.9784 481.9784 0.7707833 0.2417139
Ended 1932.941 693 482 0.7708333 0.2417695
Accept 1933.002 0 reading
PhraseEnd 1933.002
