why do you ask silly questions
Moved 2765.409 470.1641 448.0328 0.2550094 0.1544054
Moved 2765.44 484.4325 452.8108 0.2880382 0.1666943
Moved 2765.47 496 456.5 0.3148148 0.1761831
Moved 2765.501 508.2339 460.3085 0.343134 0.1859784
Moved 2765.532 519.6875 464.1719 0.3696469 0.1959152
Moved 2765.563 533.2543 470.1271 0.4010516 0.2112323
Moved 2765.593 544.0345 474.2138 0.4260057 0.2217432
Moved 2765.624 555.901 477.4753 0.4534745 0.2301318
Moved 2765.655 566.0193 480.3398 0.4768965 0.2374994
Moved 2765.686 576.793 483.1982 0.5018358 0.2448514
Moved 2765.716 585.1817 485.7272 0.5212539 0.2513559
Moved 2765.747 592.2118 487.6059 0.5375273 0.2561879
Moved 2765.778 597.9717 490.4859 0.5508605 0.2635954
Moved 2765.809 601.9883 491.9883 0.5601581 0.2674596
Moved 2765.839 606.8635 493.8635 0.5714432 0.2722825
Moved 2765.87 610.7351 495 0.5804052 0.2752057
Moved 2765.901 613.6064 496.6064 0.5870519 0.2793375
Moved 2765.932 616.1549 498.1549 0.5929512 0.2833202
Moved 2765.962 619.0288 499.0288 0.5996037 0.2855679
Moved 2765.993 620.8971 500 0.6039285 0.2880658
Moved 2766.024 621.5 500 0.6053241 0.2880658
Moved 2766.054 623.288 501 0.6094629 0.2906378
Moved 2766.085 624 502.1573 0.6111112 0.2936143
Ended 2766.116 625.374 502 0.6142916 0.2932098
Accept 2766.177 0 questions
PhraseEnd 2766.177
