I just cannot figure this out
Moved 1776.629 287 278 -0.1689815 -0.2829219
Stationary 1776.66 287 278 -0.1689815 -0.2829219
Moved 1776.69 285.5 278 -0.1724537 -0.2829219
Moved 1776.721 286 278 -0.1712963 -0.2829219
Stationary 1776.752 286 278 -0.1712963 -0.2829219
Moved 1776.783 284.0443 279 -0.1758235 -0.2803498
Moved 1776.813 268.4576 291.6078 -0.2119037 -0.2479224
Moved 1776.844 258.4117 298.8488 -0.2351582 -0.2292984
Moved 1776.875 240.5152 311.9899 -0.2765853 -0.1954994
Moved 1776.906 224.405 324.476 -0.3138773 -0.1633848
Moved 1776.936 211.8693 332.8784 -0.3428952 -0.1417737
Moved 1776.967 200.5117 343.9844 -0.3691859 -0.113209
Moved 1776.998 190.5779 351.0665 -0.3921808 -0.09499357
Moved 1777.028 186.1427 356.7859 -0.4024474 -0.08028328
Moved 1777.059 182.221 361.779 -0.4115255 -0.06744094
Moved 1777.09 180 365.6588 -0.4166667 -0.05746197
Moved 1777.12 179 368.5349 -0.4189815 -0.05006476
Moved 1777.151 179 372.0536 -0.4189815 -0.04101435
Moved 1777.182 179 374.927 -0.4189815 -0.03362404
Moved 1777.213 179 377.749 -0.4189815 -0.02636576
Moved 1777.243 179 380.5 -0.4189815 -0.0192902
Moved 1777.274 179 381.1241 -0.4189815 -0.01768504
Moved 1777.305 179 382.0399 -0.4189815 -0.01532959
Moved 1777.336 179 384.0001 -0.4189815 -0.01028799
Moved 1777.366 179 385.23 -0.4189815 -0.007124496
Moved 1777.397 179 386.374 -0.4189815 -0.004182195
Moved 1777.428 179 387 -0.4189815 -0.002572055
Stationary 1777.458 179 387 -0.4189815 -0.002572055
Moved 1777.489 183.6748 387 -0.4081601 -0.002572055
Moved 1777.52 220.1403 377.3117 -0.3237494 -0.02749054
Moved 1777.551 274.3521 353.324 -0.198259 -0.08918738
Moved 1777.581 309.6792 331.1871 -0.1164834 -0.1461236
Moved 1777.612 344.2584 306.3933 -0.0364389 -0.2098937
Moved 1777.643 364.9768 291.1561 0.01152049 -0.2490842
Moved 1777.673 380.3194 282.8403 0.04703572 -0.2704726
Moved 1777.704 390.3997 277.8002 0.07036974 -0.2834358
Moved 1777.735 398.9205 274.0265 0.09009381 -0.2931418
Moved 1777.766 404.6931 271.1534 0.1034563 -0.3005313
Moved 1777.796 409 270 0.113426 -0.303498
Moved 1777.827 412.2903 267.7097 0.1210423 -0.3093886
Moved 1777.858 415.1635 266.8365 0.1276932 -0.3116346
Moved 1777.889 418.0396 266 0.134351 -0.3137861
Moved 1777.919 419.5773 265 0.1379104 -0.3163581
Moved 1777.95 421.2256 265 0.1417259 -0.3163581
Moved 1777.981 422.3275 264 0.1442765 -0.31893
Moved 1778.011 423.065 264 0.1459838 -0.31893
Stationary 1778.042 423.065 264 0.1459838 -0.31893
Moved 1778.073 424.2224 262.7776 0.1486628 -0.322074
Stationary 1778.104 424.2224 262.7776 0.1486628 -0.322074
Moved 1778.134 425.1246 263 0.1507514 -0.3215021
Moved 1778.165 425 262 0.150463 -0.3240741
Moved 1778.196 426.5 262 0.1539352 -0.3240741
Moved 1778.226 426 262 0.1527777 -0.3240741
Moved 1778.257 431.5398 295.1038 0.1656014 -0.2389307
Moved 1778.288 437 329.9998 0.1782406 -0.1491775
Moved 1778.319 447.3609 357.3383 0.2022242 -0.07886259
Moved 1778.349 472 406 0.2592593 0.04629618
Moved 1778.38 487.5489 431.4782 0.295252 0.1118265
Moved 1778.411 497.5636 447.9393 0.3184342 0.1541649
Moved 1778.442 510.2275 464.3413 0.3477489 0.1963511
Moved 1778.472 519.1901 476.9752 0.3684955 0.2288455
Moved 1778.503 525.9506 487.4258 0.3841448 0.2557248
Moved 1778.533 528.342 493.684 0.3896807 0.2718209
Moved 1778.564 529 499.2205 0.3912036 0.2860609
Moved 1778.595 530 502.7239 0.3935185 0.2950717
Moved 1778.626 530 506.1976 0.3935185 0.3040062
Moved 1778.656 530 508.0321 0.3935185 0.3087245
Moved 1778.687 530 511.0157 0.3935185 0.3163984
Moved 1778.718 530 513.8951 0.3935185 0.3238041
Moved 1778.749 530 516.7573 0.3935185 0.3311659
Moved 1778.779 530 518.6387 0.3935185 0.3360049
Moved 1778.81 530 521.1483 0.3935185 0.3424594
Moved 1778.841 530 523.0399 0.3935185 0.3473246
Moved 1778.872 530 524 0.3935185 0.3497942
Moved 1778.902 530 525.3361 0.3935185 0.3532307
Moved 1778.933 515.2141 526 0.3592919 0.3549381
Moved 1778.964 490.012 526 0.3009538 0.3549381
Moved 1778.994 442.2515 510.6319 0.1903969 0.3154112
Moved 1779.025 406.2435 505.1018 0.1070451 0.3011877
Moved 1779.056 374.4465 500.4941 0.03344089 0.2893365
Moved 1779.087 356.0821 499 -0.009069145 0.2854938
Moved 1779.117 341.7087 498 -0.04234095 0.2829217
Moved 1779.148 327.6023 497 -0.07499476 0.2803498
Moved 1779.179 323.7358 497 -0.0839449 0.2803498
Moved 1779.209 320.5 497 -0.09143516 0.2803498
Moved 1779.24 316.9559 497 -0.09963904 0.2803498
Moved 1779.271 315.5078 497 -0.1029913 0.2803498
Moved 1779.302 313.626 497 -0.1073471 0.2803498
Moved 1779.332 313.3238 497 -0.1080468 0.2803498
Stationary 1779.363 313 497 -0.1087963 0.2803498
Moved 1779.394 312 497 -0.1111111 0.2803498
Stationary 1779.425 312 497 -0.1111111 0.2803498
Stationary 1779.455 312 497 -0.1111111 0.2803498
Ended 1779.486 312 497 -0.1111111 0.2803498
Candidates 1779.609 13 about vampire vanity cable cannot value major family ballot valid favor labor jamie
Began 1780.408 454 524 0.2175926 0.3497942
Stationary 1780.438 454 524 0.2175926 0.3497942
Ended 1780.469 454 524 0.2175926 0.3497942
NextCandidatePanel 1780.561
Began 1781.206 470 511 0.2546296 0.3163579
Stationary 1781.237 470 511 0.2546296 0.3163579
Ended 1781.268 470 511 0.2546296 0.3163579
NextCandidatePanel 1781.329
Began 1781.606 471 485 0.2569444 0.2494856
Stationary 1781.636 471 485 0.2569444 0.2494856
Ended 1781.667 471 485 0.2569444 0.2494856
NextCandidatePanel 1781.728
Began 1782.005 509 507 0.3449074 0.3060699
Moved 1782.036 476.6323 466.6563 0.2699821 0.2023052
Moved 1782.066 442.3431 427.6266 0.1906091 0.1019203
Moved 1782.097 428.369 404.5166 0.1582617 0.04248093
Moved 1782.128 418.6686 388.8915 0.135807 0.002292978
Moved 1782.159 413.7133 379.0701 0.1243365 -0.02296809
Moved 1782.189 410.4828 371.9656 0.1168584 -0.04124072
Moved 1782.22 407.9782 366.9564 0.1110606 -0.05412451
Moved 1782.251 406 359.6718 0.1064815 -0.07286064
Moved 1782.281 405 355.7955 0.1041667 -0.0828305
Moved 1782.312 404 354.249 0.1018518 -0.08680829
Moved 1782.343 402.8098 352.8098 0.09909689 -0.09050973
Moved 1782.374 403 351.5 0.09953707 -0.0938786
Ended 1782.404 403 351 0.09953707 -0.09516476
Accept 1782.466 4 cannot
Began 1783.172 344 451 -0.03703703 0.162037
Stationary 1783.203 344 451 -0.03703703 0.162037
Stationary 1783.234 344 451 -0.03703703 0.162037
Stationary 1783.265 344 451 -0.03703703 0.162037
Stationary 1783.295 344 451 -0.03703703 0.162037
Stationary 1783.326 344 451 -0.03703703 0.162037
Stationary 1783.357 344 451 -0.03703703 0.162037
Stationary 1783.387 344 451 -0.03703703 0.162037
Stationary 1783.418 344 451 -0.03703703 0.162037
Stationary 1783.449 344 451 -0.03703703 0.162037
Stationary 1783.479 344 451 -0.03703703 0.162037
Stationary 1783.51 344 451 -0.03703703 0.162037
Stationary 1783.541 344 451 -0.03703703 0.162037
Stationary 1783.572 344 451 -0.03703703 0.162037
Stationary 1783.602 344 451 -0.03703703 0.162037
Stationary 1783.633 344 451 -0.03703703 0.162037
Stationary 1783.664 344 451 -0.03703703 0.162037
Stationary 1783.695 344 451 -0.03703703 0.162037
Moved 1783.725 332.6572 451 -0.06329352 0.162037
Moved 1783.756 330.8929 451 -0.06737754 0.162037
Moved 1783.787 327.9103 451 -0.07428174 0.162037
Moved 1783.818 324.5136 440.0272 -0.08214449 0.1338146
Moved 1783.848 317.9232 424.3079 -0.09740009 0.09338453
Moved 1783.879 313.5853 411.3412 -0.1074414 0.06003384
Moved 1783.91 309.7009 401.1027 -0.1164332 0.03370022
Moved 1783.94 307.1732 394.3465 -0.1222841 0.01632329
Moved 1783.971 306 390.3001 -0.125 0.005915842
Moved 1784.002 304.5 387.5 -0.1284722 -0.001286047
Moved 1784.032 305 385.5566 -0.1273148 -0.006284635
Stationary 1784.063 305 385.5566 -0.1273148 -0.006284635
Stationary 1784.094 305 386 -0.1273148 -0.005144111
Stationary 1784.125 305 386 -0.1273148 -0.005144111
Moved 1784.155 328.7456 400.1638 -0.07234807 0.03128535
Moved 1784.186 363.2628 419.6888 0.007552703 0.08150402
Moved 1784.217 386.9246 436.9434 0.0623254 0.1258832
Moved 1784.248 409.7487 453.1658 0.1151592 0.1676075
Moved 1784.278 427.719 464.5537 0.1567569 0.1968974
Moved 1784.309 443.2587 474.7552 0.1927284 0.2231356
Moved 1784.34 455.3611 485.3611 0.2207433 0.2504143
Moved 1784.37 463.5204 490.7602 0.2396305 0.2643009
Moved 1784.401 467.5627 494 0.2489878 0.2726337
Moved 1784.432 470.4348 496.4348 0.255636 0.2788959
Moved 1784.463 473.3086 497 0.2622885 0.2803498
Moved 1784.493 473 498.5 0.2615741 0.2842077
Moved 1784.524 474.3197 499.3197 0.2646289 0.286316
Moved 1784.555 475.0392 500.0392 0.2662944 0.2881665
Stationary 1784.585 475 500 0.2662037 0.2880658
Moved 1784.616 475 501 0.2662037 0.2906378
Stationary 1784.647 475 501 0.2662037 0.2906378
Stationary 1784.678 475 501 0.2662037 0.2906378
Moved 1784.708 449.9395 490.1455 0.2081932 0.2627198
Moved 1784.739 416.9753 472.843 0.1318872 0.2182176
Moved 1784.77 391.7639 452.7935 0.07352769 0.1666498
Moved 1784.8 371.6126 430.8168 0.026881 0.1101255
Moved 1784.831 358.9434 411.7094 -0.002445877 0.06098088
Moved 1784.862 351.4127 398.8253 -0.0198781 0.02784277
Moved 1784.893 345.6548 389.4822 -0.03320649 0.003812185
Moved 1784.923 342.207 383.4139 -0.04118756 -0.0117955
Moved 1784.954 339.3991 378.399 -0.04768734 -0.02469388
Moved 1784.985 337.5255 374.5255 -0.05202432 -0.0346566
Moved 1785.016 335.6485 371.6486 -0.05636916 -0.04205625
Moved 1785.046 334.5 369.5 -0.05902777 -0.04758238
Moved 1785.077 333.2402 368.2402 -0.06194388 -0.05082244
Stationary 1785.108 333 368 -0.06249999 -0.05144041
Stationary 1785.138 333 368 -0.06249999 -0.05144041
Stationary 1785.169 333 368 -0.06249999 -0.05144041
Moved 1785.2 361.0159 396.2346 0.002351503 0.02117934
Moved 1785.231 383.5569 420.0758 0.0545297 0.08249938
Moved 1785.261 397.1422 436.3707 0.08597742 0.12441
Moved 1785.292 406.3505 448.7009 0.1072927 0.1561237
Moved 1785.323 413.0878 456.0878 0.1228885 0.175123
Moved 1785.354 418.9262 463.8525 0.1364034 0.1950937
Moved 1785.384 423.9154 468.9154 0.1479523 0.2081157
Moved 1785.415 429.627 475.627 0.1611737 0.2253781
Moved 1785.446 432 482.3727 0.1666667 0.2427282
Moved 1785.476 434 485.8119 0.1712963 0.2515737
Moved 1785.507 435 487.6293 0.1736111 0.2562482
Moved 1785.538 435 490.5 0.1736111 0.2636316
Moved 1785.568 436 491 0.1759259 0.2649176
Moved 1785.599 436 492 0.1759259 0.2674896
Moved 1785.63 436 493.3734 0.1759259 0.2710221
Stationary 1785.661 436 493.3734 0.1759259 0.2710221
Moved 1785.691 436 494 0.1759259 0.2726337
Moved 1785.722 421.8407 494 0.1431498 0.2726337
Moved 1785.753 399.8429 495 0.09222894 0.2752057
Moved 1785.784 376.745 495 0.0387615 0.2752057
Moved 1785.814 356.7234 495 -0.007584841 0.2752057
Moved 1785.845 334.774 486.7957 -0.05839343 0.254104
Moved 1785.876 320.7019 486 -0.09096776 0.2520575
Moved 1785.906 309.1599 484 -0.1176854 0.2469135
Moved 1785.937 300.5867 483 -0.1375307 0.2443414
Moved 1785.968 290.9593 482 -0.1598164 0.2417695
Moved 1785.999 284.566 481 -0.1746157 0.2391974
Moved 1786.029 279.1616 481 -0.1871259 0.2391974
Moved 1786.06 274.3374 481 -0.1982931 0.2391974
Moved 1786.091 272 481 -0.2037037 0.2391974
Moved 1786.121 270.5869 481 -0.2069746 0.2391974
Stationary 1786.152 271 481 -0.2060186 0.2391974
Stationary 1786.183 271 481 -0.2060186 0.2391974
Moved 1786.214 271 489.254 -0.2060186 0.2604268
Moved 1786.244 271 491.2832 -0.2060186 0.265646
Stationary 1786.275 271 491 -0.2060186 0.2649176
Moved 1786.306 271 492 -0.2060186 0.2674896
Moved 1786.337 271 493.5 -0.2060186 0.2713476
Ended 1786.367 271 493.5 -0.2060186 0.2713476
Candidates 1786.49 13 figure the fight gift fighter for right gifts higher thoughts fights rights fifty
Began 1787.012 437 553 0.1782407 0.4243826
Stationary 1787.043 437 553 0.1782407 0.4243826
Moved 1787.074 467.1234 553 0.2479708 0.4243826
Moved 1787.104 491.2452 553 0.3038082 0.4243826
Moved 1787.135 507.9878 553 0.3425643 0.4243826
Moved 1787.166 519.6118 553 0.3694718 0.4243826
Moved 1787.197 525.1791 553 0.3823589 0.4243826
Moved 1787.227 528.056 553 0.3890185 0.4243826
Moved 1787.258 530.5 553 0.3946759 0.4243826
Moved 1787.289 531.0079 553 0.3958518 0.4243826
Ended 1787.319 533 543.7052 0.4004629 0.4004763
Accept 1787.381 0 figure
Began 1787.75 375 577 0.03472219 0.4861111
Stationary 1787.78 375 577 0.03472219 0.4861111
Stationary 1787.811 375 577 0.03472219 0.4861111
Stationary 1787.842 375 577 0.03472219 0.4861111
Stationary 1787.872 375 577 0.03472219 0.4861111
Stationary 1787.903 375 577 0.03472219 0.4861111
Stationary 1787.934 375 577 0.03472219 0.4861111
Stationary 1787.965 375 577 0.03472219 0.4861111
Stationary 1787.995 375 577 0.03472219 0.4861111
Stationary 1788.026 375 577 0.03472219 0.4861111
Stationary 1788.057 375 577 0.03472219 0.4861111
Stationary 1788.087 375 577 0.03472219 0.4861111
Stationary 1788.118 375 577 0.03472219 0.4861111
Stationary 1788.149 375 577 0.03472219 0.4861111
Moved 1788.18 375 561.9704 0.03472219 0.4474546
Moved 1788.21 375 530.3908 0.03472219 0.3662314
Moved 1788.241 375 501.9755 0.03472219 0.2931467
Moved 1788.272 384.2781 484.3314 0.05619933 0.247766
Moved 1788.302 389.036 460.374 0.06721298 0.1861471
Moved 1788.333 395.1368 443.658 0.0813352 0.1431531
Moved 1788.364 402.907 422.3254 0.09932189 0.08828531
Moved 1788.395 407.6659 407.8353 0.1103377 0.05101663
Moved 1788.425 411.7115 396.1541 0.1197025 0.02097243
Moved 1788.456 414.2485 388.2545 0.1255753 0.0006545031
Moved 1788.487 419.5 376.5 0.1377314 -0.02957819
Moved 1788.518 422.4229 368.7313 0.1444975 -0.04955959
Moved 1788.548 424 365.0712 0.1481481 -0.05897325
Moved 1788.579 425.3666 362.2668 0.1513115 -0.06618633
Moved 1788.61 426 359.7604 0.1527777 -0.07263286
Moved 1788.641 427.5 357.5 0.15625 -0.07844657
Moved 1788.671 428.5 357 0.1585648 -0.07973259
Moved 1788.702 428 355.9487 0.1574074 -0.08243662
Moved 1788.733 429 356 0.1597223 -0.0823046
Moved 1788.763 438.5583 382.9542 0.181848 -0.01297806
Moved 1788.794 443.2461 401.2307 0.1926993 0.03402941
Moved 1788.825 445.6783 411.0696 0.1983293 0.05933525
Moved 1788.856 451.5553 435.8869 0.2119334 0.1231659
Moved 1788.886 454.0968 449.4841 0.2178166 0.1581379
Moved 1788.917 456.0077 458.0153 0.22224 0.1800805
Moved 1788.948 457.868 465.7361 0.2265464 0.1999384
Moved 1788.978 458.7377 470.7377 0.2285595 0.2128026
Moved 1789.009 459 474.2735 0.2291666 0.2218967
Moved 1789.04 460 478.5901 0.2314815 0.2329993
Moved 1789.071 460 480.0239 0.2314815 0.236687
Moved 1789.101 460 481.6552 0.2314815 0.2408826
Moved 1789.132 460 483.399 0.2314815 0.2453678
Moved 1789.163 460 484.5 0.2314815 0.2481995
Moved 1789.193 460 485.2492 0.2314815 0.2501265
Moved 1789.224 460 486.2064 0.2314815 0.2525883
Moved 1789.255 460 487 0.2314815 0.2546296
Moved 1789.286 447.6486 488 0.2028902 0.2572016
Moved 1789.316 406.079 474.9838 0.1066643 0.2237237
Moved 1789.347 359.6726 448.059 -0.0007577737 0.1544727
Moved 1789.378 343.1536 437.0068 -0.03899629 0.1260463
Moved 1789.408 312.754 413.5027 -0.1093657 0.06559325
Moved 1789.439 293.1894 397.3052 -0.1546541 0.02393314
Moved 1789.47 275.8254 385.8836 -0.1948485 -0.005443439
Moved 1789.501 264.3896 378.2922 -0.2213202 -0.0249686
Moved 1789.531 253.9006 372.4503 -0.2456004 -0.03999404
Moved 1789.562 247.0801 368.3867 -0.2613887 -0.05044568
Moved 1789.593 235.1556 363.3852 -0.2889916 -0.06330968
Moved 1789.624 229.0333 361.5167 -0.3031637 -0.06811566
Moved 1789.654 227.3275 361 -0.3071122 -0.06944452
Moved 1789.685 223.1476 359 -0.316788 -0.07458848
Moved 1789.716 222.5 359 -0.318287 -0.07458848
Moved 1789.746 220.9251 359 -0.3219326 -0.07458848
Moved 1789.777 220 358 -0.3240741 -0.07716057
Ended 1789.808 220 358 -0.3240741 -0.07716057
Candidates 1789.961 13 this thus third units united good his is food did of rights ellis
Began 1790.422 319 479 -0.09490739 0.2340534
Moved 1790.453 356.924 479 -0.007120421 0.2340534
Moved 1790.484 397.0443 479 0.08575072 0.2340534
Moved 1790.514 418.9927 479 0.1365572 0.2340534
Moved 1790.545 431.2559 479 0.1649442 0.2340534
Moved 1790.576 437.8613 479 0.1802344 0.2340534
Moved 1790.607 440.8044 479 0.1870471 0.2340534
Moved 1790.637 443.3728 479 0.1929927 0.2340534
Ended 1790.668 445 479 0.1967593 0.2340534
Accept 1790.729 0 this
Began 1790.944 505 577 0.3356481 0.4861111
Stationary 1790.975 505 577 0.3356481 0.4861111
Stationary 1791.006 505 577 0.3356481 0.4861111
Stationary 1791.037 505 577 0.3356481 0.4861111
Stationary 1791.067 505 577 0.3356481 0.4861111
Stationary 1791.098 505 577 0.3356481 0.4861111
Stationary 1791.129 505 577 0.3356481 0.4861111
Stationary 1791.16 505 577 0.3356481 0.4861111
Stationary 1791.19 505 577 0.3356481 0.4861111
Stationary 1791.221 505 577 0.3356481 0.4861111
Stationary 1791.252 505 577 0.3356481 0.4861111
Stationary 1791.282 505 577 0.3356481 0.4861111
Stationary 1791.313 505 577 0.3356481 0.4861111
Stationary 1791.344 505 577 0.3356481 0.4861111
Stationary 1791.375 505 577 0.3356481 0.4861111
Moved 1791.405 490.7311 567.7311 0.3026184 0.4622713
Moved 1791.436 475.3633 551.036 0.2670448 0.4193312
Moved 1791.467 452.0857 521.4476 0.2131613 0.3432293
Moved 1791.497 446.5611 511.3416 0.2003728 0.3172364
Moved 1791.528 444.3481 507.6962 0.1952503 0.3078606
Moved 1791.559 441.4833 502.4833 0.1886188 0.2944529
Moved 1791.59 438.6077 499.6077 0.1819623 0.2870569
Moved 1791.62 438 497.0709 0.1805556 0.2805321
Moved 1791.651 435.1964 496 0.1740657 0.2777777
Moved 1791.682 431.6451 495 0.1658451 0.2752057
Moved 1791.712 412.681 494 0.1219467 0.2726337
Moved 1791.743 393.561 494 0.07768749 0.2726337
Moved 1791.774 388.2949 494 0.06549746 0.2726337
Moved 1791.805 377.6015 494 0.04074425 0.2726337
Moved 1791.835 370.2129 494 0.02364099 0.2726337
Moved 1791.866 363.5656 501 0.008253654 0.2906378
Moved 1791.897 361 502.0917 0.002314846 0.2934456
Moved 1791.927 359.5 502 -0.001157423 0.2932098
Moved 1791.958 357.794 503.206 -0.005106478 0.2963116
Moved 1791.989 356.626 503 -0.007810097 0.2957818
Moved 1792.02 354.7664 504 -0.01211489 0.2983539
Moved 1792.05 352.1519 505.8481 -0.01816695 0.3031073
Moved 1792.081 346.3231 507.6769 -0.03165945 0.3078108
Moved 1792.112 341.4466 509 -0.04294768 0.3112139
Moved 1792.143 338.5708 510 -0.04960462 0.3137859
Moved 1792.173 339 511 -0.04861111 0.3163579
Moved 1792.204 338 512 -0.05092591 0.31893
Stationary 1792.235 338 512 -0.05092591 0.31893
Stationary 1792.265 338 512 -0.05092591 0.31893
Moved 1792.296 338 513 -0.05092591 0.321502
Ended 1792.327 338 513 -0.05092591 0.321502
Candidates 1792.45 13 out or it pt pour our poor pitt port your pity put ppt
Began 1792.941 345 515 -0.03472224 0.326646
Stationary 1792.972 345 515 -0.03472224 0.326646
Moved 1793.003 375.2854 505.4525 0.03538291 0.3020896
Moved 1793.033 411 500.5 0.1180555 0.2893518
Moved 1793.064 443.8818 496.8118 0.1941709 0.2798657
Moved 1793.095 465.4417 493.9369 0.2440779 0.2724713
Moved 1793.126 479.7506 492 0.2772004 0.2674896
Moved 1793.156 486.9932 489.6689 0.2939658 0.2614942
Moved 1793.187 490.3343 490 0.3016997 0.2623456
Moved 1793.218 493.1005 489 0.3081029 0.2597736
Ended 1793.248 494 489 0.3101851 0.2597736
Accept 1793.31 0 out
Began 1793.525 708 446 0.8055556 0.1491768
Stationary 1793.556 708 446 0.8055556 0.1491768
Stationary 1793.586 708 446 0.8055556 0.1491768
Stationary 1793.617 708 446 0.8055556 0.1491768
Stationary 1793.648 708 446 0.8055556 0.1491768
Stationary 1793.679 708 446 0.8055556 0.1491768
Stationary 1793.709 708 446 0.8055556 0.1491768
Stationary 1793.74 708 446 0.8055556 0.1491768
Stationary 1793.771 708 446 0.8055556 0.1491768
Stationary 1793.801 708 446 0.8055556 0.1491768
Moved 1793.832 695.6391 446 0.7769424 0.1491768
Moved 1793.863 698.1653 446 0.7827899 0.1491768
Moved 1793.894 697.5 446 0.78125 0.1491768
Moved 1793.924 698 446 0.7824075 0.1491768
Ended 1793.955 698 446 0.7824075 0.1491768
PhraseEnd 1794.016
