the bathroom is good for reading
Moved 2495.456 191.6558 405.4623 -0.3896857 0.04491319
Moved 2495.487 206.0169 410.6034 -0.3564423 0.0581363
Moved 2495.518 219.3883 413.4777 -0.32549 0.06552892
Moved 2495.548 230.396 415 -0.3000091 0.06944436
Moved 2495.579 240.4792 416 -0.2766686 0.07201634
Moved 2495.61 252.9878 416 -0.2477135 0.07201634
Moved 2495.64 263.4705 416 -0.223448 0.07201634
Moved 2495.671 273.5819 416 -0.2000419 0.07201634
Moved 2495.702 287.2294 416 -0.1684504 0.07201634
Moved 2495.733 299.6453 416 -0.1397099 0.07201634
Moved 2495.763 317.6077 416 -0.0981304 0.07201634
Moved 2495.794 339.2767 416 -0.04797061 0.07201634
Moved 2495.825 359.632 420.612 -0.0008517504 0.08387852
Moved 2495.856 374.3814 427.1526 0.03329039 0.100701
Moved 2495.886 383.7765 432.0823 0.05503814 0.1133804
Moved 2495.917 393.8079 437.9039 0.07825901 0.1283537
Moved 2495.948 402.9616 445.9616 0.09944826 0.1490781
Moved 2495.979 414.9429 453.5657 0.1271827 0.1686361
Moved 2496.009 424.6351 461.1811 0.1496183 0.1882229
Moved 2496.04 435.4022 468.8016 0.1745421 0.2078231
Moved 2496.071 445.4205 477.4205 0.1977325 0.2299908
Moved 2496.102 456.3848 486.3848 0.223113 0.2530471
Moved 2496.132 465.5913 495.4551 0.2444244 0.2763763
Moved 2496.163 475.1942 504.1942 0.2666531 0.2988532
Moved 2496.194 482.8016 512.8016 0.284263 0.3209918
Moved 2496.224 487.2589 518.2589 0.2945809 0.3350279
Moved 2496.255 491.0433 522.0433 0.303341 0.3447616
Moved 2496.286 492.9119 524.9119 0.3076665 0.3521397
Moved 2496.317 493 526.3545 0.3078704 0.3558499
Moved 2496.347 493 527 0.3078704 0.3575102
Stationary 2496.378 493 527 0.3078704 0.3575102
Moved 2496.409 483.3 527 0.2854167 0.3575102
Moved 2496.439 475.6213 516.6213 0.2676419 0.330816
Moved 2496.47 465.6684 505.2245 0.2446028 0.3015033
Moved 2496.501 455.679 491.3487 0.221479 0.2658145
Moved 2496.532 443.0479 469.4766 0.1922404 0.2095589
Moved 2496.563 434.0088 446.522 0.1713167 0.1505194
Moved 2496.593 425.1452 415.1992 0.1507992 0.06995664
Moved 2496.624 419.01 385.05 0.1365973 -0.007587401
Moved 2496.655 414.6346 354.3459 0.1264689 -0.08655885
Moved 2496.685 411.1163 325.1633 0.1183249 -0.161617
Moved 2496.716 409.2435 296.1918 0.1139896 -0.2361323
Moved 2496.747 408 271.3361 0.1111111 -0.3000616
Moved 2496.778 408 252.9388 0.1111111 -0.3473796
Moved 2496.808 407 238.6575 0.1087963 -0.3841115
Moved 2496.839 407 228.1776 0.1087963 -0.4110658
Moved 2496.87 407 221.3774 0.1087963 -0.428556
Moved 2496.9 407 215.2958 0.1087963 -0.4441981
Moved 2496.931 407 208.5557 0.1087963 -0.4615338
Moved 2496.962 407 203.8226 0.1087963 -0.4737073
Moved 2496.993 407 200.2938 0.1087963 -0.4827834
Moved 2497.023 407 196.5278 0.1087963 -0.4924696
Moved 2497.054 407 193.6547 0.1087963 -0.4998595
Moved 2497.085 407 191.5 0.1087963 -0.5054013
Moved 2497.115 407 190.674 0.1087963 -0.5075259
Moved 2497.146 405.7395 191 0.1058785 -0.5066873
Moved 2497.177 398.5 205.5 0.08912037 -0.469393
Moved 2497.208 386.4889 227.0221 0.06131699 -0.4140379
Moved 2497.239 377.4434 245.2241 0.04037818 -0.367222
Moved 2497.269 369.4643 266.3751 0.02190799 -0.3128214
Moved 2497.3 362.7279 287.4522 0.006314715 -0.2586106
Moved 2497.331 358.6767 302.8082 -0.003063132 -0.2191147
Moved 2497.361 354.9193 320.4035 -0.01176084 -0.1738593
Moved 2497.392 352.045 336.7749 -0.01841431 -0.1317518
Moved 2497.423 350.1816 350.0918 -0.0227277 -0.0975006
Moved 2497.454 350 359.4253 -0.02314816 -0.0734947
Moved 2497.484 349 367.6982 -0.02546296 -0.05221669
Moved 2497.515 349 375.3106 -0.02546296 -0.0326374
Moved 2497.546 349 380.4248 -0.02546296 -0.0194836
Moved 2497.577 349 385.9448 -0.02546296 -0.005286181
Moved 2497.607 349 389.3483 -0.02546296 0.003467881
Moved 2497.638 349 391.5 -0.02546296 0.009002057
Ended 2497.669 349 393 -0.02546296 0.01285996
Candidates 2497.822 13 reading trading respond taking treating testing reasons using traditions retains responds wedding trains
Began 2498.222 328 364 -0.07407407 -0.06172839
Moved 2498.253 341.545 364 -0.04271989 -0.06172839
Moved 2498.283 371.582 356.0772 0.02681007 -0.08210602
Moved 2498.314 401.8719 357 0.09692569 -0.07973259
Moved 2498.345 428.6693 357 0.1589568 -0.07973259
Moved 2498.375 449.0053 357 0.2060307 -0.07973259
Moved 2498.406 467.8026 357 0.249543 -0.07973259
Moved 2498.437 511.8392 367.1785 0.3514796 -0.05355316
Ended 2498.468 534 375 0.4027778 -0.03343629
Accept 2498.56 0 reading
Began 2499.021 336 375 -0.05555556 -0.03343629
Moved 2499.052 368.2366 375 0.01906614 -0.03343629
Moved 2499.083 409.8808 375 0.1154648 -0.03343629
Moved 2499.113 446.1739 383.5043 0.1994766 -0.01156301
Moved 2499.144 483.5649 389.7971 0.2860298 0.004621984
Moved 2499.175 518.1221 394.6768 0.3660233 0.01717281
Moved 2499.205 548.393 402.6474 0.4360949 0.03767331
Moved 2499.236 576.5499 409.0917 0.501273 0.05424809
Moved 2499.267 601.4567 413.8448 0.5589275 0.06647318
Moved 2499.298 621.3441 418.379 0.6049631 0.07813524
Moved 2499.328 638.5 423 0.6446759 0.09002049
Moved 2499.359 656.2223 430.6984 0.6856998 0.109821
Moved 2499.39 680.3505 443.2003 0.7415521 0.1419759
Ended 2499.42 684 445 0.75 0.1466049
PhraseEnd 2499.482
