I listen to the tape everyday
Moved 822.1512 317 482.5 -0.09953702 0.2430555
Moved 822.1819 315.8116 483.1885 -0.1022881 0.2448262
Moved 822.2126 316 484.2895 -0.1018519 0.247658
Stationary 822.2433 316 484 -0.1018519 0.2469135
Ended 822.274 316 484 -0.1018519 0.2469135
Accept 822.3354 2 everyday
Began 823.1648 564 429 0.4722223 0.1054526
Stationary 823.1955 564 429 0.4722223 0.1054526
Stationary 823.2262 564 429 0.4722223 0.1054526
Moved 823.257 606.637 429 0.570919 0.1054526
Moved 823.2876 626.2575 429 0.6163369 0.1054526
Moved 823.3184 645.6257 421.4525 0.6611707 0.08604033
Moved 823.3491 660.7613 421.0597 0.6962067 0.08502999
Moved 823.3798 670.4675 420.1775 0.7186747 0.08276099
Moved 823.4105 677.1337 420 0.7341058 0.08230445
Moved 823.4412 682.4794 419 0.7464801 0.07973251
Moved 823.4719 685.1237 418 0.7526012 0.07716041
Moved 823.5027 687.7348 417 0.7586454 0.0745884
Moved 823.5334 688.5 417 0.7604167 0.0745884
Moved 823.5641 691.3966 417 0.7671218 0.0745884
Moved 823.5948 692.3734 415.6266 0.7693829 0.07105599
Ended 823.6255 694 415 0.7731482 0.06944436
PhraseEnd 823.687
