why do you ask silly questions
Moved 427.0441 374.6229 537 0.03384918 0.3832304
Moved 427.0748 400.9356 537 0.09475847 0.3832304
Moved 427.1055 432.4648 537 0.1677427 0.3832304
Moved 427.1363 453.4155 537 0.2162397 0.3832304
Moved 427.1669 473.7461 537 0.2633012 0.3832304
Moved 427.1977 476.8547 537 0.2704969 0.3832304
Moved 427.2284 481.4876 537 0.2812212 0.3832304
Moved 427.2591 487.749 537 0.2957152 0.3832304
Moved 427.2899 490.9145 537 0.3030428 0.3832304
Moved 427.3206 493.7859 537 0.3096897 0.3832304
Moved 427.3513 497.3162 537 0.3178614 0.3832304
Moved 427.382 502.2666 537 0.3293209 0.3832304
Moved 427.4128 509.117 537 0.3451781 0.3832304
Moved 427.4435 515.8516 537 0.3607675 0.3832304
Moved 427.4742 520.8037 537 0.3722308 0.3832304
Moved 427.5049 523.3719 537 0.3781757 0.3832304
Moved 427.5356 525 530 0.3819444 0.3652262
Moved 427.5664 526 526.8822 0.3842592 0.3572072
Moved 427.597 526 518.0494 0.3842592 0.3344892
Moved 427.6278 512.9157 497.8314 0.3539715 0.2824881
Moved 427.6585 505.2222 479.0554 0.3361624 0.2341959
Moved 427.6893 501.7363 463.6813 0.3280932 0.1946536
Moved 427.72 498.2245 453.8981 0.3199642 0.169491
Moved 427.7507 494.3581 442.4325 0.3110141 0.1400011
Moved 427.7814 490.4828 428.9313 0.3020435 0.1052758
Moved 427.8122 487.608 415.0398 0.2953888 0.06954671
Moved 427.8429 483.1059 402.2118 0.2849673 0.03655292
Moved 427.8736 479.3823 388.7645 0.2763478 0.001966296
Moved 427.9043 474.6324 371.5811 0.2653528 -0.04222995
Moved 427.935 469.7043 357.1128 0.2539451 -0.0794424
Moved 427.9658 464.8376 345.6753 0.2426797 -0.1088599
Moved 427.9965 462.0573 338.1146 0.2362438 -0.128306
Moved 428.0272 460 333.3627 0.2314815 -0.1405282
Moved 428.058 457.6134 330.6135 0.2259571 -0.1475992
Moved 428.0887 453.504 325.504 0.2164444 -0.1607409
Moved 428.1194 447.7469 319.7469 0.2031178 -0.1755481
Moved 428.1501 441.4978 312.4978 0.1886523 -0.194193
Moved 428.1808 435.3833 306.3833 0.1744983 -0.2099196
Moved 428.2116 429.1722 299.1722 0.1601208 -0.2284667
Moved 428.2422 422.4326 291.4326 0.1445199 -0.248373
Moved 428.2729 417.406 286.4059 0.1328842 -0.2613017
Moved 428.3037 412.667 282.3335 0.1219143 -0.2717761
Moved 428.3344 408.464 279.4641 0.1121853 -0.2791563
Moved 428.3651 401.7485 278 0.09664009 -0.2829219
Moved 428.3959 390.3076 278 0.07015655 -0.2829219
Moved 428.4266 373.0905 290.273 0.03030201 -0.2513554
Moved 428.4573 356.8049 303.4959 -0.007396042 -0.217346
Moved 428.488 343.2287 314.7713 -0.03882239 -0.1883455
Moved 428.5187 325.4908 331.5092 -0.07988229 -0.1452955
Moved 428.5495 311.2211 345.8231 -0.112914 -0.1084799
Moved 428.5802 300.7018 355.4736 -0.1372642 -0.08365843
Moved 428.6109 291.8097 363.1903 -0.157848 -0.06381101
Moved 428.6417 281.1871 371.8129 -0.1824372 -0.04163365
Moved 428.6723 274.7065 376.2936 -0.1974387 -0.03010919
Moved 428.7031 270.2373 378.7626 -0.2077839 -0.02375873
Moved 428.7338 265.8853 381.5574 -0.2178582 -0.01657054
Moved 428.7645 262.5704 384.4296 -0.2255314 -0.009183295
Moved 428.7952 259.6971 385 -0.2321827 -0.007716127
Moved 428.826 258.1952 386.8049 -0.2356593 -0.003073892
Moved 428.8567 256.3269 388 -0.2399841 -3.924585E-08
Moved 428.8874 254.4509 390 -0.2443265 0.005143954
Moved 428.9182 250.5848 392.4152 -0.2532759 0.01135602
Moved 428.9488 247.0358 394 -0.2614911 0.01543206
Moved 428.9796 242.1672 397 -0.2727611 0.02314815
Moved 429.0103 236.8638 398 -0.2850375 0.02572008
Ended 429.041 236 398 -0.287037 0.02572008
Candidates 429.1639 13 questions suggestions quotations stations equations situations operations details directions questioned during persons starting
Began 429.9626 377 376 0.03935188 -0.03086435
Stationary 429.9933 377 376 0.03935188 -0.03086435
Stationary 430.0241 377 376 0.03935188 -0.03086435
Moved 430.0548 417.1714 376 0.1323413 -0.03086435
Moved 430.0855 471.9311 398.9377 0.2590997 0.02813186
Moved 430.1163 558 414 0.4583333 0.06687239
Ended 430.147 558 414 0.4583333 0.06687239
Accept 430.2084 0 questions
Began 430.6385 699 443 0.7847222 0.1414608
Stationary 430.6693 699 443 0.7847222 0.1414608
Stationary 430.7 699 443 0.7847222 0.1414608
Stationary 430.7307 699 443 0.7847222 0.1414608
Ended 430.7614 699 443 0.7847222 0.1414608
PhraseEnd 430.8228
