the punishment should fit the crime
Moved 2884.518 227.8237 409 -0.3059635 0.05401234
Moved 2884.549 213.9518 409 -0.3380745 0.05401234
Moved 2884.58 196.4626 409 -0.3785588 0.05401234
Moved 2884.611 184.4221 409 -0.4064303 0.05401234
Moved 2884.641 174.5113 409 -0.429372 0.05401234
Moved 2884.672 166.6576 409 -0.4475518 0.05401234
Moved 2884.703 157.5 419.5 -0.46875 0.08101848
Moved 2884.733 150.3005 416 -0.4854154 0.07201634
Moved 2884.764 145.0491 416 -0.4975715 0.07201634
Moved 2884.795 140.3316 416 -0.5084917 0.07201634
Moved 2884.826 134.8827 416 -0.5211049 0.07201634
Moved 2884.856 131.4416 416 -0.5290704 0.07201634
Moved 2884.887 125 416 -0.5439815 0.07201634
Moved 2884.918 120.1389 416 -0.5552341 0.07201634
Moved 2884.948 113.037 416 -0.5716737 0.07201634
Moved 2884.979 105.8806 416 -0.5882394 0.07201634
Moved 2885.01 98.50414 416 -0.6053144 0.07201634
Moved 2885.041 91.50452 409 -0.6215172 0.05401234
Moved 2885.072 83.83613 407 -0.6392682 0.04886827
Moved 2885.102 81.11201 406.056 -0.645574 0.04644033
Moved 2885.133 77.76862 404.7686 -0.6533134 0.04312904
Moved 2885.164 73.99404 404 -0.6620508 0.04115226
Moved 2885.194 72.23521 404 -0.6661223 0.04115226
Moved 2885.225 69.56874 402.5687 -0.6722946 0.037471
Moved 2885.256 69 402.1354 -0.673611 0.03635642
Moved 2885.287 67 402 -0.6782408 0.03600815
Moved 2885.317 65.66452 400.6646 -0.6813322 0.03257339
Moved 2885.348 64.98188 401 -0.6829123 0.03343609
Stationary 2885.379 65 401 -0.6828703 0.03343609
Moved 2885.409 64 400 -0.6851852 0.03086416
Ended 2885.44 64 400 -0.6851852 0.03086416
Delete 2885.502 LeftSwipe
Began 2886.27 303 328 -0.1319445 -0.1543211
Stationary 2886.301 303 328 -0.1319445 -0.1543211
Stationary 2886.332 303 328 -0.1319445 -0.1543211
Moved 2886.362 327.9188 350.179 -0.07426198 -0.09727643
Moved 2886.393 350.8546 370.686 -0.02116978 -0.0445318
Moved 2886.424 370.2684 392.1639 0.02376934 0.01070953
Moved 2886.454 387.7052 407.4702 0.06413241 0.05007752
Moved 2886.485 401.709 418.0254 0.09654851 0.07722572
Moved 2886.516 417.6946 431.9557 0.1335523 0.1130547
Moved 2886.547 432.7912 442.8608 0.1684983 0.1411029
Moved 2886.577 441.5596 452.5596 0.1887953 0.1660482
Moved 2886.608 450.5 460.5 0.2094908 0.1864711
Moved 2886.639 458.8546 468.8546 0.2288301 0.2079593
Moved 2886.669 463.9953 473.9952 0.2407297 0.2211811
Moved 2886.7 468.7238 479.4477 0.2516755 0.2352049
Moved 2886.731 472.1056 486.4223 0.2595037 0.2531437
Moved 2886.762 475.8584 496.4336 0.2681907 0.2788929
Moved 2886.792 476 505.1718 0.2685185 0.3013677
Moved 2886.823 476 511.612 0.2685185 0.317932
Moved 2886.854 456.7844 517.3812 0.2240381 0.3327705
Moved 2886.885 428.0497 519 0.1575226 0.3369341
Moved 2886.915 404.0421 519 0.1019494 0.3369341
Moved 2886.946 378.4809 507.4443 0.04277974 0.3072125
Moved 2886.977 357.4475 500.1492 -0.005908459 0.2884494
Moved 2887.008 339.9478 494.9826 -0.04641711 0.2751609
Moved 2887.038 324.3417 489.5367 -0.08254235 0.2611539
Moved 2887.069 313.2407 485.5602 -0.108239 0.2509263
Moved 2887.1 304.4537 483.1512 -0.1285793 0.2447305
Moved 2887.13 298.8491 481.4246 -0.141553 0.2402894
Ended 2887.161 298 481 -0.1435185 0.2391974
Candidates 2887.284 13 city court got short show for cite fit core foot door shirt not
Began 2888.145 390 429 0.06944448 0.1054526
Stationary 2888.175 390 429 0.06944448 0.1054526
Stationary 2888.206 390 429 0.06944448 0.1054526
Moved 2888.237 390 450.447 0.06944448 0.1606146
Moved 2888.268 390 463.9994 0.06944448 0.1954716
Moved 2888.298 390 485.0858 0.06944448 0.2497061
Moved 2888.329 384.8589 501.4066 0.05754381 0.2916837
Moved 2888.36 379.5387 514.3066 0.0452284 0.3248627
Moved 2888.39 378 524.3412 0.04166663 0.3506717
Moved 2888.421 376 536.3531 0.03703703 0.3815664
Moved 2888.452 374.6948 546.2208 0.03401577 0.4069465
Moved 2888.483 374 553.3171 0.03240744 0.4251981
Moved 2888.513 373 559.8417 0.0300926 0.4419797
Moved 2888.544 372 567.439 0.02777775 0.4615199
Moved 2888.575 372 574.5823 0.02777775 0.4798927
Moved 2888.605 372 582.9191 0.02777775 0.501335
Moved 2888.636 372 591.0421 0.02777775 0.5222275
Moved 2888.667 372 597.4689 0.02777775 0.5387574
Moved 2888.698 372 602.4482 0.02777775 0.5515643
Moved 2888.729 372 606.8593 0.02777775 0.5629097
Moved 2888.759 372 609.5801 0.02777775 0.5699077
Moved 2888.79 372 613.6099 0.02777775 0.5802721
Moved 2888.82 372 615.5 0.02777775 0.5851336
Moved 2888.851 381.7619 617.3945 0.05037477 0.5900064
Moved 2888.882 379 619.5 0.04398147 0.5954217
Moved 2888.913 380 621.5 0.04629632 0.6005658
Moved 2888.944 380 622.0953 0.04629632 0.6020967
Moved 2888.974 381 622.9676 0.04861106 0.6043404
Moved 2889.005 381 623.5 0.04861106 0.6057097
Moved 2889.036 381 624.2361 0.04861106 0.6076031
Stationary 2889.066 381 624.2361 0.04861106 0.6076031
Moved 2889.097 382.2596 625 0.05152672 0.6095678
Moved 2889.128 382 626.0795 0.05092591 0.6123443
Expand 2889.128
Stationary 2889.159 382 626.0795 0.05092591 0.6123443
Stationary 2889.189 382 626.0795 0.05092591 0.6123443
Moved 2889.22 382 627.1126 0.05092591 0.6150015
Stationary 2889.251 382 627.1126 0.05092591 0.6150015
Moved 2889.281 382 628.031 0.05092591 0.6173636
Stationary 2889.312 382 628.031 0.05092591 0.6173636
Stationary 2889.343 382 628.031 0.05092591 0.6173636
Stationary 2889.374 382 628.031 0.05092591 0.6173636
Stationary 2889.405 382 628.031 0.05092591 0.6173636
Moved 2889.435 382 629.0089 0.05092591 0.6198786
Stationary 2889.466 382 629.0089 0.05092591 0.6198786
Stationary 2889.497 382 629.0089 0.05092591 0.6198786
Stationary 2889.527 382 629.0089 0.05092591 0.6198786
Stationary 2889.558 382 629 0.05092591 0.6198559
Moved 2889.589 382 623.5517 0.05092591 0.6058428
Moved 2889.62 382 615.5 0.05092591 0.5851336
Moved 2889.65 373.0804 610.1608 0.03027876 0.5714012
Moved 2889.681 365.1684 602.1685 0.01196394 0.5508447
Moved 2889.712 353.3295 592.9977 -0.01544098 0.5272573
Moved 2889.743 343.8348 583.8348 -0.0374195 0.5036901
Moved 2889.773 333.0959 576.8575 -0.06227797 0.4857446
Moved 2889.804 321.1858 568.3893 -0.08984769 0.4639643
Moved 2889.835 308.4268 562.2134 -0.1193823 0.4480797
Moved 2889.865 293.7215 557.6886 -0.1534224 0.4364418
Moved 2889.896 281.6978 553.9396 -0.181255 0.4267993
Moved 2889.927 265.3389 550.2231 -0.219123 0.4172406
Moved 2889.958 251.5214 549 -0.2511079 0.4140946
Moved 2889.989 239.1234 547 -0.2798069 0.4089505
Moved 2890.019 228.0631 545.4126 -0.3054095 0.4048677
Moved 2890.05 217.754 545 -0.3292732 0.4038065
Moved 2890.081 208.9003 542.9668 -0.3497678 0.3985771
Moved 2890.111 201.5 543 -0.3668981 0.3986624
Moved 2890.142 194.5029 542 -0.3830952 0.3960905
Moved 2890.173 188.2301 542 -0.3976155 0.3960905
Moved 2890.204 182.7876 542 -0.410214 0.3960905
Moved 2890.234 179.0095 542 -0.4189594 0.3960905
Moved 2890.265 173.5825 542 -0.431522 0.3960905
Moved 2890.296 169.571 542 -0.4408078 0.3960905
Moved 2890.326 164.8512 542 -0.4517333 0.3960905
Moved 2890.357 162.4139 542 -0.4573752 0.3960905
Moved 2890.388 158.6909 542 -0.4659934 0.3960905
Moved 2890.419 155.9807 542 -0.472267 0.3960905
Moved 2890.449 153.2555 542 -0.4785752 0.3960905
Moved 2890.48 150.8562 541 -0.4841291 0.3935184
Moved 2890.511 149.5008 541 -0.4872667 0.3935184
Moved 2890.542 147.7106 541 -0.4914106 0.3935184
Ended 2890.572 147 541 -0.4930556 0.3935184
Accept 2890.634 7 fit
Began 2891.31 335 530 -0.05787035 0.3652262
Stationary 2891.341 335 530 -0.05787035 0.3652262
Stationary 2891.371 335 530 -0.05787035 0.3652262
Moved 2891.402 335 517.0485 -0.05787035 0.3319149
Moved 2891.433 346.7792 506.4416 -0.0306037 0.3046336
Moved 2891.464 356.262 486.7915 -0.008652806 0.2540933
Moved 2891.494 366.1146 462.6943 0.01415422 0.192115
Moved 2891.525 378.7682 440.2173 0.04344483 0.1343036
Moved 2891.556 391.8663 420.9893 0.07376462 0.08484895
Moved 2891.586 404.3361 403.7967 0.1026299 0.04062931
Moved 2891.617 413.3465 392.6535 0.1234872 0.01196881
Moved 2891.648 422.5907 381.114 0.1448859 -0.0177111
Moved 2891.679 424.7372 379.2628 0.1498546 -0.02247225
Moved 2891.709 427.4593 376.5407 0.1561557 -0.02947356
Moved 2891.74 428 373.8158 0.1574074 -0.036482
Moved 2891.771 428 373 0.1574074 -0.03858032
Moved 2891.802 428 371.6882 0.1574074 -0.04195437
Stationary 2891.832 428 372 0.1574074 -0.04115226
Moved 2891.863 407.7394 378.7637 0.1105078 -0.02375606
Moved 2891.894 388.0768 393.6462 0.0649927 0.01452199
Moved 2891.925 353.6931 417.9225 -0.01459926 0.07696124
Moved 2891.955 326.351 436.5192 -0.07789131 0.1247922
Moved 2891.986 305.2654 456.0237 -0.1267006 0.1749581
Moved 2892.017 292.1388 471.9446 -0.1570862 0.2159068
Moved 2892.047 273.6577 497.9039 -0.1998665 0.2826745
Moved 2892.078 269.5663 503.5783 -0.2093374 0.2972692
Moved 2892.109 264.2662 511.7338 -0.2216061 0.3182453
Moved 2892.14 260.7447 516.5106 -0.2297576 0.3305312
Ended 2892.17 259 518 -0.2337963 0.3343621
Candidates 2892.323 13 the there where threw they she he that time else other tiger right
Began 2894.229 288 215 -0.1666667 -0.4449589
Stationary 2894.26 288 215 -0.1666667 -0.4449589
Stationary 2894.291 288 215 -0.1666667 -0.4449589
Stationary 2894.322 288 215 -0.1666667 -0.4449589
Moved 2894.352 288 237.8588 -0.1666667 -0.3861657
Moved 2894.383 288 265.4812 -0.1666667 -0.3151204
Moved 2894.414 288 288.3629 -0.1666667 -0.2562684
Moved 2894.444 288 306.6436 -0.1666667 -0.20925
Moved 2894.475 288 331.3264 -0.1666667 -0.1457655
Moved 2894.506 288 352.9941 -0.1666667 -0.09003564
Moved 2894.537 296.2328 372.1638 -0.1476094 -0.04073108
Moved 2894.567 300.9086 388.8171 -0.1367857 0.002101655
Moved 2894.598 304.6569 397.3137 -0.1281091 0.023955
Moved 2894.629 311.1308 405.1308 -0.1131232 0.04406065
Moved 2894.659 323.4142 414.0938 -0.08468946 0.06711367
Moved 2894.69 339.9546 421.4773 -0.04640147 0.08610407
Moved 2894.721 362.1266 426.8059 0.004922748 0.09980939
Moved 2894.752 386.3806 431.6258 0.06106635 0.1122062
Moved 2894.782 405.3679 434 0.1050183 0.1183127
Moved 2894.813 424.5938 436 0.1495228 0.1234567
Moved 2894.844 441.7197 437 0.1891659 0.1260288
Moved 2894.875 456.0701 439.1783 0.2223844 0.1316315
Moved 2894.905 467.4754 439.8951 0.2487857 0.133475
Moved 2894.936 475.7527 440 0.2679461 0.1337448
Moved 2894.967 481.0518 440 0.2802124 0.1337448
Moved 2894.998 483.7809 440 0.2865299 0.1337448
Moved 2895.028 484 414.0496 0.287037 0.06699986
Moved 2895.059 461.0435 379.774 0.2338971 -0.02115752
Moved 2895.09 438.0016 344.8776 0.1805593 -0.1109115
Moved 2895.121 419.9807 320.6442 0.1388444 -0.1732402
Moved 2895.151 408.7492 305.6865 0.1128454 -0.2117117
Moved 2895.182 400.731 297.731 0.09428471 -0.2321734
Moved 2895.213 397.8504 293.8504 0.08761674 -0.2421543
Moved 2895.243 395.5 291.5 0.08217593 -0.2481996
Moved 2895.274 393.5 292 0.07754634 -0.2469136
Moved 2895.305 387.9416 292 0.06467958 -0.2469136
Moved 2895.336 375.3145 313.6338 0.03545036 -0.1912711
Moved 2895.366 355.2987 344.5519 -0.01088262 -0.1117492
Moved 2895.397 336.9071 372.6393 -0.05345578 -0.03950786
Moved 2895.428 309.7546 409.9486 -0.1163087 0.05645218
Moved 2895.458 285.9111 442.2825 -0.1715021 0.1396155
Moved 2895.489 269.916 462.1176 -0.2085277 0.1906316
Moved 2895.52 258.2648 478.7763 -0.235498 0.2334781
Moved 2895.551 249.6584 491.6832 -0.2554203 0.2666747
Moved 2895.582 241.216 504.676 -0.2749629 0.3000925
Moved 2895.612 236.381 513.8571 -0.2861551 0.3237063
Ended 2895.643 236 515 -0.287037 0.326646
Accept 2895.827 0 the
Candidates 2895.827 13 zone comes confess crime cover assume anyone zones congress defines active brings above
Began 2896.749 426 453 0.1527777 0.167181
Stationary 2896.78 426 453 0.1527777 0.167181
Stationary 2896.811 426 453 0.1527777 0.167181
Moved 2896.841 426 460.4388 0.1527777 0.1863138
Moved 2896.872 426 490.8869 0.1527777 0.2646267
Moved 2896.903 426 496.4166 0.1527777 0.2788493
Moved 2896.934 417.5024 511.4882 0.1331074 0.3176135
Moved 2896.964 415.7869 525.0657 0.1291362 0.3525352
Moved 2896.995 404.6204 546.0052 0.103288 0.406392
Moved 2897.026 388.2188 562.7812 0.06532142 0.44954
Moved 2897.056 369.4781 572.2237 0.02193997 0.4738263
Moved 2897.087 349.4066 578.5981 -0.02452165 0.4902213
Moved 2897.118 330.4022 583.5326 -0.06851345 0.502913
Moved 2897.149 318.4103 586.7949 -0.09627252 0.5113035
Moved 2897.179 305.5291 589.6177 -0.12609 0.518564
Moved 2897.21 288.3855 592 -0.1657744 0.5246913
Moved 2897.241 281.8808 593.7798 -0.1808314 0.5292689
Moved 2897.272 269.0049 596.4988 -0.2106369 0.5362622
Moved 2897.302 257.1236 599.2191 -0.2381397 0.543259
Moved 2897.333 246.1508 600 -0.2635398 0.5452674
Moved 2897.364 233.2571 601 -0.2933864 0.5478393
Moved 2897.395 224.7854 601 -0.3129968 0.5478393
Moved 2897.425 214.8434 601 -0.3360107 0.5478393
Moved 2897.456 206.5068 601 -0.3553083 0.5478393
Moved 2897.487 198.2259 601 -0.3744771 0.5478393
Moved 2897.518 191.1891 601 -0.390766 0.5478393
Moved 2897.548 186.3449 601 -0.4019794 0.5478393
Moved 2897.579 181.5264 601 -0.4131333 0.5478393
Expand 2897.579
Moved 2897.61 177.086 601 -0.4234121 0.5478393
Moved 2897.64 172.6432 601 -0.4336963 0.5478393
Moved 2897.671 170.1028 601 -0.4395769 0.5478393
Moved 2897.702 166.7172 601 -0.4474139 0.5478393
Moved 2897.733 164.5 601 -0.4525463 0.5478393
Moved 2897.763 162.2733 601 -0.4577006 0.5478393
Moved 2897.794 159.5493 601 -0.4640062 0.5478393
Moved 2897.825 158.1182 601 -0.467319 0.5478393
Moved 2897.855 157 601 -0.4699074 0.5478393
Moved 2897.886 155.5 602.5 -0.4733796 0.5516974
Moved 2897.917 155 602 -0.474537 0.5504114
Moved 2897.948 154 602 -0.4768519 0.5504114
Ended 2897.979 154 602 -0.4768519 0.5504114
Accept 2898.04 3 crime
Began 2899.115 515 375 0.3587963 -0.03343629
Stationary 2899.146 515 375 0.3587963 -0.03343629
Moved 2899.177 529.834 375 0.3931344 -0.03343629
Moved 2899.208 552.8801 375 0.4464818 -0.03343629
Moved 2899.238 571.9398 375 0.4906015 -0.03343629
Moved 2899.269 604.9384 386.6564 0.5669871 -0.003455872
Moved 2899.3 613.0944 389.0315 0.5858667 0.002652981
Moved 2899.331 625.2135 393.7379 0.6139201 0.01475785
Moved 2899.361 631.4428 396.1476 0.6283398 0.02095564
Moved 2899.392 635.7393 397.8697 0.6382855 0.02538492
Moved 2899.423 639.988 399.494 0.6481203 0.02956253
Moved 2899.454 645.4377 402.2189 0.6607355 0.03657106
Moved 2899.484 649.1251 403.5626 0.6692711 0.04002708
Moved 2899.515 653.2824 406 0.6788944 0.04629618
Moved 2899.546 657.0049 408 0.6875115 0.05144025
Moved 2899.576 659.5 409 0.6932871 0.05401234
Moved 2899.607 661 411.5 0.6967592 0.06044234
Moved 2899.638 663 412.2498 0.7013888 0.06237069
Moved 2899.669 663.6123 412 0.7028062 0.06172835
Moved 2899.699 664 413.0062 0.7037036 0.0643163
Moved 2899.73 665 413 0.7060185 0.06430033
Moved 2899.761 666 414 0.7083334 0.06687239
Moved 2899.792 667.1884 414 0.7110843 0.06687239
Stationary 2899.822 667 414 0.7106481 0.06687239
Moved 2899.853 667 415 0.7106481 0.06944436
Moved 2899.884 668.5 415 0.7141204 0.06944436
Stationary 2899.915 668.5 415 0.7141204 0.06944436
Moved 2899.945 668 416 0.7129629 0.07201634
Stationary 2899.976 668 416 0.7129629 0.07201634
Moved 2900.007 668.5857 416 0.7143188 0.07201634
Ended 2900.037 669.5 416 0.7164351 0.07201634
PhraseEnd 2900.099
