the punishment should fit the crime
Stationary 1270.171 499 444 0.3217593 0.1440329
Moved 1270.202 475.9666 467.0334 0.2684411 0.2032753
Moved 1270.233 454.5945 497.0576 0.2189687 0.2804979
Moved 1270.263 435.1105 525.9534 0.173867 0.3548183
Moved 1270.294 422.0344 548.9381 0.1435981 0.4139354
Moved 1270.325 411.5822 568.1267 0.1194033 0.4632888
Moved 1270.356 403.8185 585.0901 0.1014318 0.5069188
Moved 1270.386 397.6015 599.1956 0.08704046 0.5431983
Moved 1270.417 390.706 613.588 0.07107873 0.580216
Moved 1270.448 385.9969 626.0125 0.06017794 0.6121719
Moved 1270.479 380.2484 641.3789 0.0468714 0.6516947
Moved 1270.509 377.6165 653.9174 0.04077901 0.6839438
Moved 1270.54 374.7335 669.5989 0.03410538 0.7242768
Moved 1270.571 371.8748 685.8768 0.02748787 0.7661438
Moved 1270.601 372 700.754 0.02777775 0.8044081
Moved 1270.632 372 713.6322 0.02777775 0.8375313
Moved 1270.663 372 723.2629 0.02777775 0.8623017
Moved 1270.694 380.2907 730.5814 0.04696925 0.881125
Moved 1270.724 381.8082 735.6164 0.05048196 0.8940749
Moved 1270.755 384.6782 742.0345 0.05712539 0.9105823
Ended 1270.786 385.5 744.5 0.05902777 0.9169236
Candidates 1270.878 13 punishment government performance environment permanent intensity placement tournament investment movement department universe measurement
Began 1271.923 450 640 0.2083333 0.6481481
Stationary 1271.953 450 640 0.2083333 0.6481481
Stationary 1271.984 450 640 0.2083333 0.6481481
Stationary 1272.015 450 640 0.2083333 0.6481481
Stationary 1272.046 450 640 0.2083333 0.6481481
Moved 1272.076 437.9258 640 0.1803837 0.6481481
Moved 1272.107 430.3083 640 0.1627508 0.6481481
Moved 1272.138 421 640 0.1412037 0.6481481
Moved 1272.168 409.4708 640 0.1145156 0.6481481
Moved 1272.199 400.4447 631.8149 0.0936221 0.6270959
Moved 1272.23 391.8388 630.9463 0.07370104 0.6248617
Moved 1272.261 383.7526 631 0.0549829 0.6249998
Moved 1272.291 374.7265 631 0.03408909 0.6249998
Moved 1272.322 365.0958 631 0.01179586 0.6249998
Moved 1272.353 354.4425 631 -0.01286452 0.6249998
Moved 1272.383 343.0844 631 -0.03915657 0.6249998
Moved 1272.414 332.6386 631 -0.06333664 0.6249998
Moved 1272.445 322.1855 631 -0.08753354 0.6249998
Moved 1272.476 313.0714 631 -0.108631 0.6249998
Moved 1272.506 305.4536 639.8488 -0.1262648 0.6477592
Moved 1272.537 299.2757 643.7243 -0.1405655 0.657727
Moved 1272.568 296.411 646.5889 -0.1471967 0.6650948
Moved 1272.599 295 650.1632 -0.150463 0.6742879
Moved 1272.629 295 655.0739 -0.150463 0.6869184
Moved 1272.66 295 660.813 -0.150463 0.7016794
Moved 1272.691 295 664.5 -0.150463 0.7111624
Moved 1272.721 295 667.3179 -0.150463 0.7184101
Moved 1272.752 303.1878 670.1877 -0.1315098 0.7257915
Moved 1272.783 305.0284 672.0284 -0.1272492 0.7305255
Moved 1272.814 305.5576 672.5576 -0.126024 0.7318867
Moved 1272.844 307.4344 673 -0.1216796 0.7330247
Moved 1272.875 308 674 -0.1203704 0.7355967
Moved 1272.906 311.166 675.166 -0.1130415 0.7385956
Moved 1272.937 314.4314 675 -0.1054829 0.7381686
Moved 1272.967 323.3272 675 -0.08489078 0.7381686
Moved 1272.998 339.726 675 -0.04693046 0.7381686
Moved 1273.029 356.8267 675 -0.007345627 0.7381686
Moved 1273.059 377.7034 666.162 0.04098018 0.7154372
Moved 1273.09 400.0336 661.5618 0.09267042 0.7036054
Moved 1273.121 416.9665 657.4067 0.1318668 0.6929184
Moved 1273.152 433.1256 653.6784 0.1692722 0.6833292
Moved 1273.182 448.1927 650.9679 0.2041497 0.6763576
Moved 1273.213 459.7054 647.0982 0.2307996 0.6664048
Moved 1273.244 470 644.5 0.2546296 0.659722
Moved 1273.275 476.9322 643 0.2706764 0.6558642
Moved 1273.305 483.3619 642 0.2855599 0.653292
Moved 1273.336 491.1642 639.9453 0.3036207 0.6480073
Moved 1273.367 496.1107 640 0.3150711 0.6481481
Moved 1273.397 500.4261 640 0.3250603 0.6481481
Moved 1273.428 504.5805 640 0.3346772 0.6481481
Moved 1273.459 510.5043 654.0085 0.3483895 0.6841784
Moved 1273.49 518.1293 672.2587 0.3660402 0.7311179
Moved 1273.52 524.7061 689.412 0.381264 0.7752367
Moved 1273.551 530.8746 702.7491 0.395543 0.8095399
Moved 1273.582 535.95 711.9249 0.4072915 0.8331401
Moved 1273.612 544.5131 721.5131 0.4271136 0.857801
Moved 1273.643 553.1406 730.1406 0.4470848 0.8799911
Moved 1273.674 562.3169 737.7377 0.4683261 0.8995309
Moved 1273.705 574.8823 748.7352 0.4974127 0.9278167
Moved 1273.735 584.0527 758.0527 0.5186406 0.9517816
Moved 1273.766 591.7712 766.6568 0.5365075 0.9739114
Moved 1273.797 598 772 0.550926 0.9876541
Moved 1273.828 601.3007 775.3007 0.5585665 0.9961438
Moved 1273.858 604.1688 778.1688 0.5652055 1.00352
Moved 1273.889 606.0215 780.0215 0.5694941 1.008286
Stationary 1273.92 606.0215 780.0215 0.5694941 1.008286
Moved 1273.95 606 782.2119 0.5694444 1.013919
Moved 1273.981 606 783.2954 0.5694444 1.016706
Moved 1274.012 592.5023 784 0.5381996 1.018519
Moved 1274.043 579.4423 784 0.5079682 1.018519
Moved 1274.073 565.0957 784 0.4747586 1.018519
Moved 1274.104 554.6275 784 0.4505267 1.018519
Moved 1274.135 545.064 784 0.4283889 1.018519
Moved 1274.166 534.6034 777 0.4041745 1.000514
Moved 1274.196 524.8422 775.2808 0.3815791 0.9960923
Moved 1274.227 514.6358 774 0.3579532 0.9927983
Moved 1274.258 506.5069 773 0.3391364 0.9902263
Moved 1274.288 496.8476 773 0.3167768 0.9902263
Moved 1274.319 487.2731 772 0.2946137 0.9876541
Moved 1274.35 478.5 770.5 0.2743055 0.9837962
Moved 1274.381 465.7552 771 0.2448037 0.9850821
Moved 1274.411 457.4657 770 0.2256151 0.98251
Moved 1274.442 454.9451 770 0.2197804 0.98251
Moved 1274.473 454 770 0.2175926 0.98251
Stationary 1274.503 454 770 0.2175926 0.98251
Moved 1274.534 463.2581 770 0.2390233 0.98251
Moved 1274.565 476.0504 762.2997 0.2686351 0.9627049
Moved 1274.596 498.8782 743.8566 0.3214774 0.9152689
Moved 1274.626 519.0341 724.9659 0.3681346 0.8666817
Moved 1274.657 533.7919 710.2081 0.4022962 0.8287243
Moved 1274.688 541.996 701.004 0.4212871 0.8050512
Moved 1274.719 552.4388 690.5612 0.4454602 0.7781923
Moved 1274.749 562.9647 680.7765 0.4698256 0.7530259
Moved 1274.78 573.4383 669.1713 0.4940701 0.7231771
Moved 1274.811 581.5233 661.4767 0.5127853 0.7033866
Moved 1274.841 587.0939 653.9061 0.5256804 0.6839147
Moved 1274.872 589.918 649.082 0.5322175 0.6715072
Moved 1274.903 591 644 0.5347222 0.6584361
Moved 1274.934 593.3068 639.3864 0.540062 0.6465699
Moved 1274.964 595.1802 633.6396 0.5443985 0.6317891
Moved 1274.995 596 626.8353 0.5462963 0.6142883
Moved 1275.026 597 622.4277 0.548611 0.6029519
Moved 1275.057 597 618.565 0.548611 0.5930168
Moved 1275.087 597 612.3684 0.548611 0.5770791
Moved 1275.118 586.4587 606.8196 0.5242099 0.5628075
Moved 1275.149 557.4128 605 0.4569742 0.5581275
Moved 1275.179 525.4231 623.5874 0.3829239 0.6059346
Moved 1275.21 499.9417 636.8036 0.3239392 0.639927
Moved 1275.241 484.0903 646.9398 0.2872461 0.6659974
Moved 1275.272 466.7713 658.5372 0.2471558 0.695826
Moved 1275.302 454.8422 665.4385 0.2195421 0.7135764
Moved 1275.333 446.8099 670.595 0.2009488 0.7268389
Moved 1275.364 440.6748 674.1626 0.1867472 0.7360148
Moved 1275.394 435.9632 677.0368 0.1758408 0.7434073
Moved 1275.425 433.0909 678.9091 0.1691919 0.748223
Moved 1275.456 430.5 679 0.1631944 0.7484568
Moved 1275.487 429 679 0.1597223 0.7484568
Moved 1275.517 426.5 680.5 0.1539352 0.7523148
Moved 1275.548 425.6886 680 0.1520569 0.7510287
Moved 1275.579 424.8358 680 0.1500828 0.7510287
Moved 1275.61 421.5683 680 0.1425192 0.7510287
Moved 1275.64 419.6933 670.8531 0.138179 0.7275028
Moved 1275.671 415.6457 668.6457 0.1288095 0.7218253
Moved 1275.702 411.5626 663.5626 0.1193578 0.7087513
Moved 1275.732 404.8172 655.8172 0.1037436 0.68883
Moved 1275.763 395.5892 646.5892 0.08238236 0.6650956
Moved 1275.794 385.0486 637.0388 0.0579828 0.6405318
Moved 1275.825 372.5576 626.4182 0.02906859 0.6132155
Moved 1275.855 361.3596 617.0877 0.003147324 0.5892172
Moved 1275.886 352.2008 610.4003 -0.0180536 0.5720171
Moved 1275.917 344.5075 604.6716 -0.03586233 0.5572829
Moved 1275.948 338.9645 602 -0.04869327 0.5504114
Ended 1275.978 338 601 -0.05092591 0.5478393
Accept 1276.07 0 punishment
Candidates 1276.07 13 should could skills would souls sound shipping shopping sold of did ships sounds
Began 1276.777 429 632 0.1597223 0.6275719
Stationary 1276.808 429 632 0.1597223 0.6275719
Stationary 1276.839 429 632 0.1597223 0.6275719
Stationary 1276.869 429 632 0.1597223 0.6275719
Moved 1276.9 439 643.616 0.1828703 0.6574483
Moved 1276.931 440 646 0.1851852 0.6635801
Moved 1276.962 441 648.3573 0.1875 0.6696432
Stationary 1276.992 441 648 0.1875 0.6687242
Moved 1277.023 441 649 0.1875 0.6712963
Stationary 1277.054 441 649 0.1875 0.6712963
Stationary 1277.084 441 649 0.1875 0.6712963
Stationary 1277.115 441 649 0.1875 0.6712963
Stationary 1277.146 441 649 0.1875 0.6712963
Moved 1277.177 433.2292 649 0.169512 0.6712963
Moved 1277.207 429.5619 649 0.1610228 0.6712963
Moved 1277.238 423.5077 640.8359 0.1470085 0.6502979
Moved 1277.269 412.5879 634.0586 0.1217312 0.6328667
Moved 1277.299 405.9111 630.9407 0.1062757 0.6248475
Moved 1277.33 400.098 629.5245 0.09281942 0.6212048
Moved 1277.361 389.5711 624.2856 0.06845167 0.6077303
Moved 1277.392 382.31 620.54 0.05164355 0.5980965
Moved 1277.422 374.5242 618.1747 0.03362079 0.5920131
Moved 1277.453 368.0832 615.361 0.01871099 0.5847762
Moved 1277.484 362.9794 613.4897 0.006896754 0.5799631
Moved 1277.515 359.6158 613 -0.0008894007 0.5787036
Moved 1277.545 357.5 613 -0.005787015 0.5787036
Moved 1277.576 356 613 -0.009259283 0.5787036
Moved 1277.607 356 628.7479 -0.009259283 0.6192073
Moved 1277.637 370.9884 645.993 0.02543608 0.6635622
Moved 1277.668 384.2914 666.3497 0.05623023 0.7159199
Moved 1277.699 399.4985 681.4985 0.09143183 0.7548831
Moved 1277.73 417.5408 695.7493 0.1331964 0.7915362
Moved 1277.76 431.1614 707.1614 0.1647255 0.8208883
Moved 1277.791 444.9299 718.7439 0.1965969 0.8506786
Moved 1277.822 455.2098 729.2098 0.220393 0.8775969
Moved 1277.853 466.7181 740.7181 0.2470327 0.9071967
Moved 1277.883 478.5 754 0.2743055 0.9413579
Moved 1277.914 490.4923 767.8654 0.3020654 0.9770198
Moved 1277.945 499.778 777.778 0.3235601 1.002515
Moved 1277.975 507.6906 783.8453 0.3418765 1.018121
Moved 1278.006 514.3411 789.6705 0.357271 1.033103
Moved 1278.037 520.0831 793 0.3705628 1.041667
Moved 1278.068 524.8148 795.4073 0.3815156 1.047858
Moved 1278.098 528.8269 796 0.390803 1.049383
Moved 1278.129 532.5749 796 0.3994789 1.049383
Moved 1278.16 536.6613 797 0.4089381 1.051955
Moved 1278.19 539.5 797 0.4155093 1.051955
Stationary 1278.221 539.5 797 0.4155093 1.051955
Moved 1278.252 539 797 0.4143518 1.051955
Stationary 1278.283 539 797 0.4143518 1.051955
Moved 1278.313 524.2486 797 0.3802051 1.051955
Moved 1278.344 509.1486 787.7871 0.3452514 1.028259
Moved 1278.375 495.6009 783.9202 0.3138909 1.018313
Moved 1278.406 482.2153 782 0.2829058 1.013374
Moved 1278.436 469.3905 781 0.2532187 1.010802
Moved 1278.467 455.0136 781 0.219939 1.010802
Moved 1278.498 440.6393 781 0.186665 1.010802
Moved 1278.528 432.5631 781 0.1679702 1.010802
Moved 1278.559 418.2523 780 0.1348434 1.00823
Moved 1278.59 402.9636 778.5927 0.09945274 1.004611
Moved 1278.621 390.8062 779 0.07131079 1.005658
Moved 1278.651 385.3996 779 0.05879531 1.005658
Ended 1278.682 383 779 0.05324075 1.005658
Accept 1278.744 0 should
Candidates 1278.744 13 site duty fit due sir sit suite die door dot suit sour fruit
Began 1279.665 420 661 0.1388889 0.7021603
Stationary 1279.696 420 661 0.1388889 0.7021603
Stationary 1279.727 420 661 0.1388889 0.7021603
Stationary 1279.757 420 661 0.1388889 0.7021603
Moved 1279.788 431.07 686.3026 0.164514 0.767239
Moved 1279.819 435.5334 708.8667 0.1748458 0.8252743
Moved 1279.85 440.1308 722.6539 0.185488 0.8607354
Moved 1279.88 445.4669 739.8678 0.1978401 0.9050095
Moved 1279.911 451.5214 759.6069 0.2118551 0.9557788
Moved 1279.942 454.3911 773.9552 0.2184978 0.9926831
Moved 1279.973 457.2544 787.2717 0.2251259 1.026933
Moved 1280.003 460.6477 798.1193 0.2329809 1.054834
Moved 1280.034 462.6934 810.7735 0.2377161 1.08738
Moved 1280.065 464.5756 820.7268 0.2420731 1.11298
Moved 1280.095 466.4479 828.3436 0.2464071 1.132571
Moved 1280.126 468 833.9604 0.25 1.147017
Moved 1280.157 470.8381 840.6761 0.2565696 1.16429
Moved 1280.188 473.7092 846.4183 0.2632157 1.179059
Moved 1280.218 476.1542 851.3085 0.2688756 1.191637
Moved 1280.249 481.0835 859.2506 0.280286 1.212064
Moved 1280.28 485.9534 866.8602 0.2915589 1.231636
Moved 1280.311 492.8983 875.8983 0.3076349 1.254882
Moved 1280.341 495.7443 880.1165 0.314223 1.265731
Moved 1280.372 507.4402 891.4402 0.3412969 1.294857
Moved 1280.403 539.3307 926.4409 0.4151174 1.384879
Moved 1280.433 553.16 940.4229 0.4471296 1.42084
Ended 1280.464 555 942 0.4513889 1.424897
Accept 1280.526 2 fit
Began 1281.048 437 625 0.1782407 0.6095678
Stationary 1281.079 437 625 0.1782407 0.6095678
Stationary 1281.109 437 625 0.1782407 0.6095678
Stationary 1281.14 437 625 0.1782407 0.6095678
Moved 1281.171 437 635.8795 0.1782407 0.6375499
Moved 1281.202 437 648.7696 0.1782407 0.6707036
Moved 1281.232 437 664.1526 0.1782407 0.7102691
Moved 1281.263 430 678.4145 0.162037 0.7469507
Moved 1281.294 429 697.0087 0.1597223 0.7947755
Moved 1281.324 429 717.5 0.1597223 0.8474793
Moved 1281.355 429 730.7906 0.1597223 0.881663
Moved 1281.386 429 745.3218 0.1597223 0.9190375
Moved 1281.417 429 760.7272 0.1597223 0.9586602
Moved 1281.447 429 774.0723 0.1597223 0.9929844
Moved 1281.478 429 783.4605 0.1597223 1.017131
Moved 1281.509 429 790.0322 0.1597223 1.034033
Moved 1281.54 429 794.8932 0.1597223 1.046536
Moved 1281.57 429 800.5378 0.1597223 1.061054
Moved 1281.601 427.5 803.5 0.15625 1.068673
Moved 1281.632 426 806.1599 0.1527777 1.075514
Moved 1281.662 421.9475 806 0.143397 1.075103
Moved 1281.693 418.1862 806 0.1346903 1.075103
Moved 1281.724 415.6324 806 0.1287788 1.075103
Moved 1281.755 414 782.464 0.125 1.014568
Moved 1281.785 414 753.3542 0.125 0.9396971
Moved 1281.816 427.2625 728.2999 0.1557003 0.875257
Moved 1281.847 436.8829 705.6066 0.1779696 0.8168893
Moved 1281.878 447.0182 683.9455 0.2014309 0.7611765
Moved 1281.908 456.1328 666.7345 0.2225295 0.7169095
Moved 1281.939 467.2855 647.7504 0.2483461 0.6680822
Moved 1281.97 472.2264 642.0315 0.2597834 0.6533731
Moved 1282 479.2394 630.5212 0.2760172 0.6237683
Moved 1282.031 487.4565 618.5724 0.2950383 0.5930361
Moved 1282.062 491.0754 611.8868 0.3034153 0.5758405
Moved 1282.093 494.9189 604.1622 0.3123123 0.5559726
Moved 1282.123 496 599.2161 0.3148148 0.5432513
Moved 1282.154 496 595.5 0.3148148 0.5336933
Moved 1282.185 497 591.8328 0.3171296 0.5242612
Moved 1282.216 497 588.9591 0.3171296 0.51687
Moved 1282.246 497 586.0795 0.3171296 0.5094636
Moved 1282.277 497 583.6231 0.3171296 0.5031458
Stationary 1282.308 497 584 0.3171296 0.5041152
Moved 1282.338 478.8438 584 0.2751015 0.5041152
Moved 1282.369 462.4946 606.5054 0.237256 0.5619993
Moved 1282.4 448.7385 620.2615 0.2054132 0.5973802
Moved 1282.431 436.4644 633.5593 0.177001 0.6315824
Moved 1282.461 425.4683 647.9146 0.151547 0.6685045
Moved 1282.492 414.0397 664.2804 0.1250919 0.7105976
Moved 1282.523 410.4665 670.067 0.1168206 0.7254808
Moved 1282.553 403.1077 679.5231 0.09978623 0.7498023
Moved 1282.584 395.5 690 0.08217593 0.7767489
Moved 1282.615 388.8323 704.3353 0.0667415 0.8136196
Moved 1282.646 381.1209 717.7582 0.04889091 0.8481435
Moved 1282.676 376.1974 727.4077 0.037494 0.872962
Moved 1282.707 371 736.5 0.025463 0.8963477
Moved 1282.738 365.6042 743.3958 0.01297275 0.9140837
Moved 1282.769 357.8106 749.1263 -0.005068034 0.9288226
Moved 1282.799 352.672 752.552 -0.01696299 0.9376336
Moved 1282.83 345.1324 757.5784 -0.03441582 0.9505617
Moved 1282.861 336.2651 762.245 -0.05494197 0.9625643
Moved 1282.891 328.6417 767.1194 -0.07258862 0.9751014
Moved 1282.922 321 770 -0.09027779 0.98251
Moved 1282.953 314.0523 773.4739 -0.1063605 0.9914451
Ended 1282.984 308.5894 778.8212 -0.119006 1.005198
Candidates 1283.045 13 the there further trigger where right tiger huge higher threw turner time rubber
Began 1284.428 489 721 0.2986111 0.8564813
Stationary 1284.458 489 721 0.2986111 0.8564813
Stationary 1284.489 489 721 0.2986111 0.8564813
Moved 1284.52 478.6513 721 0.2746559 0.8564813
Moved 1284.551 470.2547 712.691 0.2552193 0.8351106
Moved 1284.581 457.4148 703.7319 0.2254972 0.8120674
Moved 1284.612 447.2384 694.2383 0.2019406 0.78765
Moved 1284.643 435.7351 681.6689 0.1753128 0.755321
Moved 1284.674 427.1613 669.9354 0.1554659 0.7251425
Moved 1284.704 416.1587 648.3967 0.1299969 0.6697446
Moved 1284.735 413.2635 639.7906 0.1232953 0.6476096
Moved 1284.766 409.1823 625.5468 0.1138479 0.6109741
Moved 1284.797 406.2473 610.4835 0.1070538 0.5722311
Moved 1284.827 404 594.8667 0.1018518 0.5320645
Moved 1284.858 403 578.0188 0.09953707 0.4887314
Moved 1284.889 403 563.597 0.09953707 0.4516382
Moved 1284.919 403 551.2342 0.09953707 0.419841
Moved 1284.95 403 542.3691 0.09953707 0.3970399
Moved 1284.981 403 534.4295 0.09953707 0.376619
Moved 1285.012 403 531.3417 0.09953707 0.368677
Moved 1285.042 403 529.9034 0.09953707 0.3649779
Stationary 1285.073 403 530 0.09953707 0.3652262
Stationary 1285.103 403 530 0.09953707 0.3652262
Moved 1285.135 412.4942 530 0.1215143 0.3652262
Moved 1285.165 413.2109 530 0.1231734 0.3652262
Moved 1285.196 417.1941 530 0.1323939 0.3652262
Moved 1285.227 421.2815 540.9223 0.1418554 0.3933186
Moved 1285.257 430.9149 557.7872 0.1641549 0.4366955
Moved 1285.288 437.6531 570.1328 0.1797525 0.4684483
Moved 1285.319 440.7755 575.6259 0.1869804 0.4825766
Moved 1285.35 450.3499 597.483 0.2091432 0.5387937
Moved 1285.38 458.3153 614.6306 0.2275817 0.5828974
Moved 1285.411 464.0523 628.1046 0.2408618 0.6175529
Moved 1285.442 473.0479 645.0959 0.2616851 0.6612547
Moved 1285.472 475.922 650.8439 0.2683379 0.6760389
Moved 1285.503 483.265 665.7949 0.2853356 0.7144928
Moved 1285.534 484.5 669.5 0.2881944 0.7240224
Moved 1285.565 491.7062 680.9417 0.3048756 0.7534505
Moved 1285.595 498.3222 699.7517 0.3201902 0.8018305
Moved 1285.626 502.9743 712.9357 0.3309591 0.8357398
Moved 1285.657 506.3649 722.4594 0.3388076 0.860235
Moved 1285.688 510.3677 734.1032 0.3480735 0.8901831
Moved 1285.718 514.2299 746.1492 0.3570135 0.9211654
Moved 1285.749 517 756.3065 0.3634259 0.9472901
Moved 1285.78 518 762.3062 0.3657407 0.9627213
Moved 1285.81 518 766.5258 0.3657407 0.9735742
Moved 1285.841 518 769.4088 0.3657407 0.9809893
Moved 1285.872 518 771.9369 0.3657407 0.9874917
Moved 1285.903 510.2078 774.7922 0.3477032 0.9948359
Moved 1285.933 506.6731 776.6635 0.3395211 0.9996486
Moved 1285.964 503.4623 779.5377 0.3320888 1.007041
Moved 1285.995 500.8831 782.1169 0.3261183 1.013675
Moved 1286.026 497.0048 784.9952 0.3171406 1.021078
Moved 1286.056 491.2722 788.8639 0.3038707 1.031029
Moved 1286.087 487.5 791.5 0.2951388 1.037809
Moved 1286.118 479.1684 794.2772 0.2758527 1.044952
Moved 1286.148 470.5702 797.1432 0.2559496 1.052323
Moved 1286.179 460.965 800.0117 0.2337154 1.059701
Moved 1286.21 452.4795 802 0.2140729 1.064815
Moved 1286.241 438.5452 805.8182 0.1818176 1.074635
Moved 1286.271 434.2166 807.2611 0.1717977 1.078346
Moved 1286.302 427.6246 811.2502 0.1565384 1.088606
Moved 1286.333 423 815 0.1458333 1.098251
Moved 1286.364 418.8933 821.1067 0.1363271 1.113958
Moved 1286.394 415.5579 829.3264 0.1286062 1.135099
Moved 1286.425 415 835.8796 0.1273148 1.151954
Moved 1286.456 414 844.4644 0.125 1.174034
Moved 1286.486 413 854.2554 0.1226852 1.199217
Moved 1286.517 413 857.1277 0.1226852 1.206604
Moved 1286.548 413 863.2651 0.1226852 1.22239
Moved 1286.579 413 869.0198 0.1226852 1.237191
Moved 1286.609 413 872.8811 0.1226852 1.247122
Moved 1286.64 413 874.3745 0.1226852 1.250963
Moved 1286.671 413 876.5 0.1226852 1.25643
Moved 1286.702 413 877.3665 0.1226852 1.258659
Moved 1286.732 413 878.1987 0.1226852 1.260799
Moved 1286.763 416.8025 879 0.1314871 1.26286
Moved 1286.794 422.414 879 0.1444768 1.26286
Moved 1286.824 424 880.2864 0.1481481 1.266169
Moved 1286.855 426.5 880 0.1539352 1.265432
Moved 1286.886 428.7096 880 0.15905 1.265432
Moved 1286.917 432.1801 880 0.1670837 1.265432
Moved 1286.947 439.4056 876.7202 0.1838094 1.256996
Moved 1286.978 447.9645 869.0089 0.2036215 1.237163
Moved 1287.009 459.4471 863.2765 0.2302015 1.222419
Moved 1287.039 469.1982 860.2673 0.2527736 1.214679
Moved 1287.07 479.4145 857.3964 0.2764224 1.207295
Moved 1287.101 489.8226 854.8354 0.3005153 1.200708
Moved 1287.132 501.1475 851.9631 0.3267303 1.193321
Moved 1287.162 512.6775 848.1613 0.3534201 1.183542
Moved 1287.193 523 845.5 0.3773148 1.176697
Moved 1287.224 534.2988 841.6753 0.4034694 1.16686
Moved 1287.255 544.5825 836.6117 0.4272742 1.153837
Moved 1287.285 556.2607 832.8696 0.4543073 1.144212
Moved 1287.316 564.2889 830.4277 0.4728909 1.137931
Moved 1287.347 573.3466 828.5511 0.4938579 1.133105
Moved 1287.377 579.6482 829 0.5084449 1.134259
Moved 1287.408 585.3831 828 0.5217201 1.131687
Moved 1287.439 587.7431 828 0.5271831 1.131687
Moved 1287.47 589 828 0.5300926 1.131687
Moved 1287.5 590 828 0.5324074 1.131687
Stationary 1287.531 590 828 0.5324074 1.131687
Stationary 1287.562 590 828 0.5324074 1.131687
Moved 1287.593 590 835.7579 0.5324074 1.151641
Moved 1287.623 590 838.6299 0.5324074 1.159027
Moved 1287.654 590 841.1963 0.5324074 1.165628
Moved 1287.685 590 845.0662 0.5324074 1.175582
Moved 1287.715 590 847.9374 0.5324074 1.182967
Moved 1287.746 582.3981 849 0.5148105 1.1857
Moved 1287.777 578.664 849 0.5061667 1.1857
Moved 1287.808 575.7744 849 0.4994777 1.1857
Moved 1287.838 572.9009 838.0089 0.4928261 1.15743
Moved 1287.869 569.3975 790.5405 0.4847165 1.035341
Moved 1287.9 569 739.8593 0.4837963 0.9049876
Moved 1287.931 569 696.7365 0.4837963 0.7940753
Moved 1287.961 569 663.0187 0.4837963 0.7073525
Moved 1287.992 575.1736 636.283 0.4980871 0.6385878
Moved 1288.023 581.2851 610.5021 0.512234 0.572279
Moved 1288.053 587.0158 590.4604 0.5254996 0.5207314
Moved 1288.084 592.0279 577.9442 0.5371016 0.4885394
Moved 1288.115 595.8956 567.313 0.5460548 0.461196
Moved 1288.146 598 559.4433 0.550926 0.4409549
Moved 1288.176 599 554.3501 0.5532407 0.4278551
Moved 1288.207 600.2135 551.7865 0.5560497 0.4212615
Moved 1288.238 600 548.9166 0.5555555 0.4138801
Moved 1288.268 600 547.5 0.5555555 0.4102365
Moved 1288.299 601.3748 545.6252 0.5587378 0.4054146
Moved 1288.33 601 544.7759 0.5578703 0.4032302
Moved 1288.361 601 544 0.5578703 0.4012345
Moved 1288.391 589.0023 543 0.530098 0.3986624
Moved 1288.422 569.309 565.1046 0.4845116 0.4555158
Moved 1288.453 546.8745 586.1255 0.4325797 0.5095821
Moved 1288.484 528.0565 602.9435 0.3890195 0.5528382
Moved 1288.514 512.9698 616.8241 0.3540969 0.5885392
Moved 1288.545 499.9831 628.0168 0.324035 0.6173272
Moved 1288.576 486.9249 639.4601 0.2938076 0.6467593
Moved 1288.607 473.0166 652.9834 0.2616125 0.6815416
Moved 1288.637 461.98 664.02 0.2360648 0.7099279
Moved 1288.668 451.4937 674.6297 0.211791 0.7372161
Moved 1288.699 441.7395 684.2604 0.1892118 0.7619865
Moved 1288.729 433.1324 693.4901 0.169288 0.7857255
Moved 1288.76 426.6082 701.5877 0.1541857 0.8065526
Moved 1288.791 419.8669 713.2662 0.1385808 0.8365898
Moved 1288.822 414.0497 722.9007 0.1251149 0.86137
Moved 1288.852 410.5 731.5 0.1168981 0.8834876
Moved 1288.883 409 743.7462 0.113426 0.9149849
Moved 1288.914 408 760.5746 0.1111111 0.9582678
Moved 1288.944 407 780 0.1087963 1.00823
Moved 1288.975 407 785.4071 0.1087963 1.022138
Moved 1289.006 407 799.3474 0.1087963 1.057992
Moved 1289.037 406 813.0805 0.1064815 1.093314
Moved 1289.067 405 824.9072 0.1041667 1.123732
Moved 1289.098 403 832.5497 0.09953707 1.143389
Moved 1289.129 401.3587 840.9238 0.09573778 1.164927
Moved 1289.16 400.4962 849.5115 0.09374112 1.187015
Moved 1289.19 398.5 855.5 0.08912037 1.202418
Moved 1289.221 396.0933 863.72 0.08354933 1.223559
Ended 1289.252 394.6484 866.7031 0.0802047 1.231232
Accept 1289.344 0 the
Candidates 1289.344 13 shrine crime anyone current county zone count science scheme active native brought customer
Began 1291.802 542 721 0.4212962 0.8564813
Stationary 1291.833 542 721 0.4212962 0.8564813
Stationary 1291.863 542 721 0.4212962 0.8564813
Moved 1291.894 525.8015 732.8989 0.3837997 0.8870856
Moved 1291.925 513.7213 750.7018 0.3558362 0.9328747
Moved 1291.956 504.5274 767.9453 0.3345541 0.9772253
Moved 1291.986 497.8046 782.9885 0.3189922 1.015917
Moved 1292.017 492.7974 796.6078 0.3074014 1.050946
Moved 1292.048 486.5457 822.2716 0.2929298 1.116953
Moved 1292.078 484.6873 832.9381 0.288628 1.144388
Moved 1292.109 484 839.0031 0.287037 1.159987
Moved 1292.14 481.7477 846.7567 0.2818235 1.17993
