the collapse of the Roman empire
Moved 2958.037 360.9002 419.1252 0.002083778 0.0800546
Moved 2958.068 352.158 408.8773 -0.01815279 0.05369677
Moved 2958.099 348.178 405.178 -0.02736563 0.04418208
Moved 2958.129 346.637 402.637 -0.03093282 0.03764663
Ended 2958.16 347 403 -0.0300926 0.03858017
Candidates 2958.283 13 of fox pc topic off good fix oz if food ic god kills
Began 2958.805 287 353 -0.1689815 -0.09002065
Stationary 2958.836 287 353 -0.1689815 -0.09002065
Stationary 2958.867 287 353 -0.1689815 -0.09002065
Stationary 2958.898 287 353 -0.1689815 -0.09002065
Moved 2958.928 306.5439 364.772 -0.123741 -0.05974295
Moved 2958.959 332.7684 373.9073 -0.06303603 -0.03624653
Moved 2958.99 352.1531 379.0438 -0.01816417 -0.02303559
Moved 2959.021 364.2723 382.5681 0.009889602 -0.01397105
Moved 2959.051 372.5871 385.7247 0.02913674 -0.005852106
Moved 2959.082 378.7312 387.3656 0.0433593 -0.001631686
Moved 2959.113 382.823 388 0.05283097 -3.924585E-08
Ended 2959.143 384.18 388 0.05597224 -3.924585E-08
Accept 2959.205 0 of
Began 2959.481 363 355 0.006944438 -0.08487654
Stationary 2959.512 363 355 0.006944438 -0.08487654
Stationary 2959.543 363 355 0.006944438 -0.08487654
Stationary 2959.573 363 355 0.006944438 -0.08487654
Stationary 2959.604 363 355 0.006944438 -0.08487654
Moved 2959.635 363 370.9938 0.006944438 -0.04374037
Moved 2959.666 354.7346 390.1228 -0.01218831 0.005459805
Moved 2959.696 352.1873 410.5012 -0.01808484 0.05787343
Moved 2959.727 351 437.6776 -0.02083332 0.1277714
Moved 2959.758 350 457.2027 -0.02314816 0.1779904
Moved 2959.789 349 480.955 -0.02546296 0.2390816
Moved 2959.819 347.2525 497.2322 -0.02950802 0.280947
Moved 2959.85 345.6947 512.5264 -0.03311405 0.3202837
Moved 2959.881 342 525.5 -0.04166668 0.3536522
Moved 2959.911 340.9079 536.3685 -0.04419476 0.3816061
Moved 2959.942 339.374 541.2521 -0.04774546 0.3941667
Moved 2959.973 339 544.1677 -0.04861111 0.4016659
Moved 2960.004 338 546.3875 -0.05092591 0.4073752
Moved 2960.034 338 547 -0.05092591 0.4089505
Moved 2960.065 338 548.196 -0.05092591 0.4120268
Stationary 2960.096 338 548.196 -0.05092591 0.4120268
Moved 2960.126 352.1284 522.3119 -0.01822119 0.3454523
Moved 2960.157 366.9691 493.4054 0.0161322 0.2711043
Moved 2960.188 382.6461 462.7077 0.05242169 0.1921494
Moved 2960.219 393.7593 439.4814 0.07814656 0.1324109
Moved 2960.25 399.5062 425.9877 0.09144942 0.09770483
Moved 2960.28 403.7284 414.0863 0.1012232 0.06709436
Moved 2960.311 406 406.1537 0.1064815 0.04669173
Moved 2960.342 408 401.3287 0.1111111 0.03428169
Moved 2960.372 409 396.7657 0.113426 0.02254557
Moved 2960.403 409 391.6663 0.113426 0.009429838
Moved 2960.434 409 388.7813 0.113426 0.002009348
Moved 2960.465 409 386.5 0.113426 -0.003858064
Moved 2960.495 397.9755 386 0.08790613 -0.005144111
Moved 2960.526 390.5 386 0.0706019 -0.005144111
Moved 2960.557 370.2064 397.0762 0.02362599 0.02334402
Moved 2960.587 353.202 408.4271 -0.01573607 0.05253886
Moved 2960.618 344.9899 413.4343 -0.03474558 0.06541747
Moved 2960.649 327.1618 426.0273 -0.07601425 0.09780675
Moved 2960.68 311.349 438.7673 -0.1126181 0.1305743
Moved 2960.71 297 451.5 -0.1458333 0.163323
Moved 2960.741 285.3953 461.8372 -0.172696 0.1899105
Moved 2960.772 272.389 471.2888 -0.2028032 0.21422
Moved 2960.802 258.8049 481.3292 -0.2342479 0.2400443
Moved 2960.833 249.3805 488.2147 -0.2560637 0.2577537
Moved 2960.864 241.7807 493.9316 -0.2736559 0.2724577
Moved 2960.895 234.6353 499.3647 -0.290196 0.2864318
Ended 2960.925 232.1173 500.4413 -0.2960248 0.2892009
Candidates 2961.018 13 the threw there further either urge true other tougher tiger trigger refer title
Began 2961.601 277 458 -0.1921296 0.180041
Stationary 2961.632 277 458 -0.1921296 0.180041
Stationary 2961.663 277 458 -0.1921296 0.180041
Moved 2961.694 305.8207 458 -0.125415 0.180041
Moved 2961.724 335.9211 458 -0.05573819 0.180041
Moved 2961.755 364.9065 458 0.01135767 0.180041
Moved 2961.786 380.1548 458 0.04665464 0.180041
Moved 2961.816 387.9469 458 0.0646919 0.180041
Ended 2961.847 392.3661 458 0.07492155 0.180041
Accept 2961.908 0 the
Began 2962.369 311 399 -0.113426 0.02829214
Stationary 2962.4 311 399 -0.113426 0.02829214
Stationary 2962.431 311 399 -0.113426 0.02829214
Stationary 2962.462 311 399 -0.113426 0.02829214
Stationary 2962.492 311 399 -0.113426 0.02829214
Stationary 2962.523 311 399 -0.113426 0.02829214
Stationary 2962.554 311 399 -0.113426 0.02829214
Stationary 2962.584 311 399 -0.113426 0.02829214
Stationary 2962.615 311 399 -0.113426 0.02829214
Moved 2962.646 298.9765 412.0706 -0.1412581 0.06190975
Moved 2962.677 292.8535 425.4395 -0.1554317 0.096295
Moved 2962.707 288.7447 438.6383 -0.1649428 0.1302425
Moved 2962.738 285.2613 451.216 -0.1730062 0.1625926
Moved 2962.769 282.083 461.7511 -0.1803634 0.189689
Moved 2962.8 278.5339 471.3984 -0.188579 0.2145021
Moved 2962.83 274.9912 483.0442 -0.1967797 0.2444552
Moved 2962.861 270.4212 493.1577 -0.2073584 0.2704671
Moved 2962.892 265.3267 501.51 -0.2191512 0.2919496
Moved 2962.922 258.6738 510.3262 -0.2345515 0.314625
Moved 2962.953 256.1161 512.884 -0.2404721 0.3212036
Moved 2962.984 249.4111 517.3926 -0.2559928 0.3327997
Moved 2963.015 244.497 520.7515 -0.267368 0.3414389
Moved 2963.045 239.3978 524.6022 -0.2791717 0.3513429
Moved 2963.076 236.147 526 -0.2866968 0.3549381
Moved 2963.107 235 528.066 -0.2893518 0.3602519
Moved 2963.137 233.3686 529 -0.2931283 0.3626543
Moved 2963.168 233 530.5 -0.2939815 0.3665122
Moved 2963.199 232.2766 531.7234 -0.295656 0.3696589
Moved 2963.23 232 533.9833 -0.2962963 0.3754714
Moved 2963.26 232 536.5 -0.2962963 0.3819444
Moved 2963.291 240.6064 541.1516 -0.2763741 0.3939084
Moved 2963.322 260.7592 547.8434 -0.2297242 0.4111198
Moved 2963.353 304.5686 552.6944 -0.1283135 0.4235966
Moved 2963.383 391.0066 557.7651 0.07177452 0.4366384
Moved 2963.414 435.2579 559.9382 0.1742082 0.4422277
Moved 2963.445 465.5734 560 0.2443828 0.4423867
Moved 2963.476 479.7801 560 0.2772687 0.4423867
Moved 2963.506 490.1755 560 0.3013322 0.4423867
Moved 2963.537 493.8569 560 0.3098541 0.4423867
Moved 2963.568 496.4168 560 0.3157797 0.4423867
Moved 2963.598 498.5 560 0.3206019 0.4423867
Stationary 2963.629 498.5 560 0.3206019 0.4423867
Stationary 2963.66 498.5 560 0.3206019 0.4423867
Moved 2963.691 498 560 0.3194444 0.4423867
Moved 2963.721 498 549.1804 0.3194444 0.4145585
Moved 2963.752 482.5854 532.3366 0.2837624 0.3712361
Moved 2963.783 466.227 505.7116 0.2458958 0.3027561
Moved 2963.813 443.3139 468.1336 0.1928563 0.2061049
Moved 2963.844 425.2426 423.4171 0.1510245 0.0910932
Moved 2963.875 412.031 369.186 0.1204421 -0.0483899
Moved 2963.906 412 330 0.1203704 -0.149177
Moved 2963.936 412 303.9246 0.1203704 -0.2162433
Moved 2963.967 422.0061 289.2447 0.1435325 -0.2540003
Moved 2963.998 424.8792 271.6042 0.1501832 -0.299372
Moved 2964.029 428.8558 258.8605 0.1593884 -0.3321489
Moved 2964.059 430.9782 253.0653 0.1643015 -0.3470543
Moved 2964.09 433.2083 248.5834 0.1694638 -0.3585819
Moved 2964.121 435 246.1804 0.1736111 -0.3647623
Moved 2964.151 436 244.6249 0.1759259 -0.3687633
Stationary 2964.182 436 245 0.1759259 -0.3677984
Stationary 2964.213 436 245 0.1759259 -0.3677984
Moved 2964.244 416.3322 267.6678 0.1303986 -0.3094965
Moved 2964.274 397.894 285.106 0.08771767 -0.2646452
Moved 2964.305 380.1114 297.3649 0.04655411 -0.233115
Moved 2964.336 361.6455 309.2216 0.003809035 -0.2026194
Moved 2964.366 334.4012 327.999 -0.0592566 -0.1543237
Moved 2964.397 311.6543 345.0466 -0.1119113 -0.1104769
Moved 2964.428 287.7079 360.4956 -0.1673429 -0.07074183
Moved 2964.459 265.3473 374.7685 -0.2191035 -0.03403173
Moved 2964.49 230.5 394 -0.2997685 0.01543206
Moved 2964.52 208.4481 405.2453 -0.3508146 0.04435511
Moved 2964.551 192.3714 411.2095 -0.3880291 0.05969522
Moved 2964.582 180.625 415.75 -0.41522 0.07137342
Moved 2964.612 171.856 417.3813 -0.4355186 0.07556927
Moved 2964.643 163.1378 417.9311 -0.4556994 0.07698321
Moved 2964.674 157.0331 418 -0.4698307 0.07716041
Moved 2964.704 152.1862 418 -0.4810505 0.07716041
Moved 2964.735 147.3605 418 -0.4922212 0.07716041
Moved 2964.766 143.2663 418 -0.5016983 0.07716041
Moved 2964.797 139.1721 418 -0.5111756 0.07716041
Moved 2964.827 137.2641 418 -0.5155924 0.07716041
Moved 2964.858 134.8035 418 -0.5212883 0.07716041
Moved 2964.889 132.2594 418 -0.5271772 0.07716041
Moved 2964.919 130.9882 418 -0.53012 0.07716041
Moved 2964.95 128.5 418 -0.5358797 0.07716041
Moved 2964.981 128 418 -0.5370371 0.07716041
Moved 2965.012 128 418.6104 -0.5370371 0.07873025
Moved 2965.042 138.43 422.3177 -0.5128935 0.08826569
Moved 2965.073 170 427.5 -0.4398148 0.1015946
Moved 2965.104 244.9772 428 -0.2662564 0.1028806
Moved 2965.135 294 407 -0.1527778 0.04886827
Moved 2965.165 329.9229 388.4462 -0.06962279 0.001147667
Moved 2965.196 351 370.5 -0.02083332 -0.04501037
Moved 2965.227 363.2476 351.3544 0.007517537 -0.094253
Moved 2965.258 370.2215 335.5571 0.02366076 -0.1348842
Moved 2965.288 373.9296 320.2463 0.03224452 -0.1742635
Moved 2965.319 375 307.5 0.03472219 -0.2070474
Moved 2965.35 376 298.7831 0.03703703 -0.2294674
Moved 2965.38 377 290.9556 0.03935188 -0.2495999
Moved 2965.411 377 287.2307 0.03935188 -0.2591803
Moved 2965.442 377 283.1511 0.03935188 -0.2696733
Moved 2965.472 377 281.5 0.03935188 -0.2739198
Moved 2965.503 378 279.7963 0.04166663 -0.2783016
Moved 2965.534 378 279 0.04166663 -0.2803498
Ended 2965.565 378 279 0.04166663 -0.2803498
Candidates 2965.657 13 Roman women woman human truman stomach domain ottoman wolfram german plan regimen contain
Began 2966.271 300 332 -0.1388889 -0.144033
Stationary 2966.302 300 332 -0.1388889 -0.144033
Stationary 2966.333 300 332 -0.1388889 -0.144033
Stationary 2966.364 300 332 -0.1388889 -0.144033
Stationary 2966.394 300 332 -0.1388889 -0.144033
Moved 2966.425 321.4002 332 -0.08935145 -0.144033
Moved 2966.456 343.5095 332 -0.03817245 -0.144033
Moved 2966.487 364.4607 332 0.01032561 -0.144033
Moved 2966.517 379.2272 332 0.04450748 -0.144033
Moved 2966.548 387.9221 332 0.06463438 -0.144033
Moved 2966.579 392.8517 332 0.07604549 -0.144033
Ended 2966.609 397.5358 332 0.08688837 -0.144033
Accept 2966.671 0 Roman
Began 2967.101 354 313 -0.01388888 -0.1929013
Stationary 2967.132 354 313 -0.01388888 -0.1929013
Stationary 2967.162 354 313 -0.01388888 -0.1929013
Stationary 2967.193 354 313 -0.01388888 -0.1929013
Stationary 2967.224 354 313 -0.01388888 -0.1929013
Moved 2967.255 354 327.126 -0.01388888 -0.1565691
Moved 2967.285 343.9086 336.3654 -0.03724853 -0.132805
Moved 2967.316 338.7343 346.5313 -0.04922603 -0.1066582
Moved 2967.347 334.293 354.4139 -0.0595069 -0.08638397
Moved 2967.377 330.1706 360.8294 -0.06904955 -0.06988329
Moved 2967.408 328.0401 365.9197 -0.07398118 -0.05679087
Moved 2967.439 326.5 368.5 -0.07754628 -0.0501544
Moved 2967.47 326 370.7803 -0.07870371 -0.0442895
Moved 2967.5 324.8328 372.1672 -0.08140559 -0.04072236
Moved 2967.531 325 373.3326 -0.08101851 -0.03772477
Moved 2967.562 323.9201 374.0799 -0.08351833 -0.03580282
Moved 2967.593 322.3232 375 -0.0872149 -0.03343629
Moved 2967.623 318.5673 377.2163 -0.09590898 -0.02773591
Moved 2967.654 310.9705 385.2721 -0.1134941 -0.007016216
Moved 2967.685 302.0502 393.9498 -0.134143 0.0153029
Moved 2967.715 291.0571 404.9429 -0.15959 0.04357722
Moved 2967.746 280.4181 414.5819 -0.1842174 0.06836903
Moved 2967.777 269.2137 422.3931 -0.2101535 0.08845957
Moved 2967.808 260.0338 430.9662 -0.2314032 0.1105096
Moved 2967.838 255.2416 434.7584 -0.2424963 0.1202633
Moved 2967.869 250.9609 439.0391 -0.2524053 0.1312733
Moved 2967.9 249.4176 441 -0.2559779 0.1363167
Moved 2967.93 249 443.1222 -0.2569445 0.1417751
Moved 2967.961 248 444 -0.2592593 0.1440329
Stationary 2967.992 248 444 -0.2592593 0.1440329
Moved 2968.023 298.6981 411.0552 -0.1419027 0.05929825
Moved 2968.053 335.9997 377.0003 -0.05555625 -0.02829139
Moved 2968.084 362.7892 346.8124 0.006456474 -0.1059353
Moved 2968.115 392.8762 309.703 0.07610232 -0.2013812
Moved 2968.146 414.857 280.4287 0.1269838 -0.2766752
Moved 2968.176 428.6649 259.5864 0.1589466 -0.330282
Moved 2968.207 436.3559 247.5255 0.1767497 -0.3613027
Moved 2968.238 443.4217 234.8674 0.1931057 -0.3938595
Moved 2968.269 448.5489 228.451 0.2049743 -0.4103626
Moved 2968.299 450.8142 224.1858 0.210218 -0.4213329
Moved 2968.33 452.076 221.9241 0.2131388 -0.4271501
Moved 2968.361 453 220.3448 0.2152778 -0.4312119
Moved 2968.391 454.108 218.892 0.2178425 -0.4349486
Moved 2968.422 454.7618 218.2382 0.219356 -0.4366303
Moved 2968.453 455.5 217.5 0.2210648 -0.4385288
Moved 2968.483 455 218 0.2199073 -0.4372429
Stationary 2968.514 455 218 0.2199073 -0.4372429
Moved 2968.545 455 245.8186 0.2199073 -0.3656929
Moved 2968.576 459.8138 269.2551 0.2310504 -0.3054138
Moved 2968.606 467.8555 301.0303 0.2496655 -0.2236876
Moved 2968.637 488.0507 353.1078 0.2964137 -0.08974342
Moved 2968.668 506 387.5 0.337963 -0.001286047
Moved 2968.698 518.9827 415.9653 0.3680155 0.07192725
Moved 2968.729 530.4811 436.9622 0.3946321 0.1259314
Moved 2968.76 536.809 451.4269 0.4092799 0.1631349
Moved 2968.791 540.4548 460.3643 0.4177194 0.1861221
Moved 2968.822 543.7545 466.5089 0.4253575 0.2019261
Moved 2968.852 545.2173 471.4347 0.4287438 0.2145953
Moved 2968.883 546.7551 474.7551 0.4323035 0.2231356
Moved 2968.914 547 478.2994 0.4328704 0.2322516
Moved 2968.944 547 479.6669 0.4328704 0.2357688
Moved 2968.975 547 483.1221 0.4328704 0.2446556
Moved 2969.006 532.6589 485.6682 0.3996733 0.2512042
Moved 2969.037 517.9386 488.2123 0.3655986 0.2577476
Moved 2969.067 502.5 489 0.3298611 0.2597736
Moved 2969.098 472.8055 491.0162 0.2611239 0.2649594
Moved 2969.129 448.5 491 0.2048611 0.2649176
Moved 2969.159 405.6347 491 0.1056358 0.2649176
Moved 2969.19 395.5 491 0.08217593 0.2649176
Moved 2969.221 374.9564 491 0.03462125 0.2649176
Moved 2969.252 355.1262 491 -0.01128197 0.2649176
Moved 2969.282 339.2508 491 -0.04803066 0.2649176
Moved 2969.313 326.5 484 -0.07754628 0.2469135
Moved 2969.344 315.8763 482 -0.1021382 0.2417695
Moved 2969.375 304.7009 481 -0.1280071 0.2391974
Moved 2969.405 291.919 480 -0.1575948 0.2366254
Moved 2969.436 278.8406 480 -0.187869 0.2366254
Moved 2969.467 265.6697 479 -0.2183571 0.2340534
Moved 2969.497 248.527 476.7896 -0.2580393 0.2283681
Moved 2969.528 225.8259 476 -0.3105881 0.2263374
Moved 2969.559 219.5063 474.7012 -0.3252169 0.2229969
Moved 2969.59 210.2604 473 -0.3466195 0.2186213
Moved 2969.62 204.8697 472 -0.3590979 0.2160493
Moved 2969.651 201.5 472 -0.3668981 0.2160493
Ended 2969.682 201.5 472 -0.3668981 0.2160493
Candidates 2969.805 13 empire remote employee employer emperor fellow elite yellow for review show slow furniture
Began 2970.419 238 429 -0.2824074 0.1054526
Stationary 2970.45 238 429 -0.2824074 0.1054526
Moved 2970.481 246.2193 429 -0.2633812 0.1054526
Moved 2970.511 274.1921 429 -0.1986294 0.1054526
Moved 2970.542 303.9089 429 -0.1298406 0.1054526
Moved 2970.573 326.8579 429 -0.07671778 0.1054526
Moved 2970.604 340.5 429 -0.0451389 0.1054526
Moved 2970.634 345.1694 429 -0.03433014 0.1054526
Moved 2970.665 348.2312 429 -0.0272425 0.1054526
Moved 2970.696 351.7169 422.9909 -0.01917387 0.08999714
Ended 2970.726 353 418.5 -0.01620372 0.07844638
Accept 2970.788 0 empire
Began 2971.034 340 410 -0.04629632 0.05658428
Stationary 2971.064 340 410 -0.04629632 0.05658428
Stationary 2971.095 340 410 -0.04629632 0.05658428
Moved 2971.126 345.6867 410 -0.03313253 0.05658428
Moved 2971.156 365.1499 410 0.01192113 0.05658428
Moved 2971.187 402.5165 410 0.0984178 0.05658428
Moved 2971.218 456.7208 410 0.2238906 0.05658428
Moved 2971.249 490 410 0.300926 0.05658428
Moved 2971.28 510.3072 417.8119 0.3479333 0.07667659
Moved 2971.31 530.1519 418 0.39387 0.07716041
Moved 2971.341 544.2677 419.8535 0.4265457 0.08192769
Moved 2971.372 554.5988 421 0.4504601 0.08487643
Moved 2971.402 559.4817 422 0.4617631 0.08744851
Moved 2971.433 564.4213 423 0.4731975 0.09002049
Moved 2971.464 567.7553 424 0.4809151 0.09259254
Moved 2971.494 571.2976 424 0.4891148 0.09259254
Moved 2971.525 572.3306 424 0.491506 0.09259254
Moved 2971.556 575.0819 425 0.4978748 0.09516452
Moved 2971.587 577.6207 425 0.5037515 0.09516452
Moved 2971.617 580.178 425 0.5096713 0.09516452
Moved 2971.648 581.5 426 0.5127315 0.09773654
Moved 2971.679 585.9443 427 0.5230191 0.1003086
Moved 2971.709 588.492 428.492 0.5289167 0.1041461
Moved 2971.74 591.051 428 0.5348403 0.1028806
Ended 2971.771 592.3253 428 0.5377901 0.1028806
PhraseEnd 2971.833
