in sharp contrast to your words
Moved 2706.16 169.8959 313 -0.4400557 -0.1929013
Moved 2706.191 168.7256 314.2744 -0.4427647 -0.1896237
Moved 2706.222 169 315.0439 -0.4421296 -0.1876442
Moved 2706.253 169 319.7834 -0.4421296 -0.1754542
Moved 2706.283 214.545 330.6362 -0.3367015 -0.1475406
Moved 2706.314 294.6147 345.8781 -0.1513548 -0.1083383
Moved 2706.345 342.3638 352 -0.04082461 -0.09259266
Moved 2706.375 389.5914 352 0.06849866 -0.09259266
Moved 2706.406 405.002 352 0.1041712 -0.09259266
Moved 2706.437 425.7247 352 0.1521405 -0.09259266
Moved 2706.468 443.9972 352 0.194438 -0.09259266
Moved 2706.499 459.5 341.5 0.2303241 -0.1195988
Moved 2706.529 473.2133 343.7573 0.2620679 -0.1137929
Moved 2706.56 481.2359 344 0.2806386 -0.1131688
Moved 2706.591 486.9837 344 0.2939438 -0.1131688
Moved 2706.621 489.4973 344 0.2997622 -0.1131688
Moved 2706.652 492.3698 344 0.3064115 -0.1131688
Stationary 2706.683 492.3698 344 0.3064115 -0.1131688
Stationary 2706.714 492 344 0.3055556 -0.1131688
Moved 2706.744 467.3018 343.3302 0.2483839 -0.1148915
Moved 2706.775 432.0599 342.46 0.1668053 -0.1171298
Moved 2706.806 398.0145 340.5845 0.08799642 -0.1219534
Moved 2706.836 368.6007 339.05 0.01990895 -0.1259001
Moved 2706.867 341.9308 337.1931 -0.04182686 -0.1306764
Moved 2706.898 318.5254 336 -0.09600604 -0.1337449
Moved 2706.929 298.1003 336 -0.1432864 -0.1337449
Moved 2706.959 282.1179 334.874 -0.1802826 -0.1366411
Moved 2706.99 268.0239 333.0048 -0.2129076 -0.1414487
Moved 2707.021 254.7045 332 -0.2437396 -0.144033
Moved 2707.052 245 331 -0.2662037 -0.146605
Moved 2707.082 237.4731 331 -0.283627 -0.146605
Moved 2707.113 231.7188 330 -0.2969472 -0.149177
Moved 2707.144 227.9879 330 -0.3055835 -0.149177
Moved 2707.175 224.4883 330 -0.3136846 -0.149177
Moved 2707.205 221.6226 330 -0.320318 -0.149177
Moved 2707.236 220.6271 330 -0.3226224 -0.149177
Moved 2707.267 219.7506 330 -0.3246514 -0.149177
Moved 2707.297 219 329.3422 -0.3263889 -0.1508688
Moved 2707.328 218 326.062 -0.3287037 -0.1593058
Moved 2707.359 216.5993 324.5992 -0.3319462 -0.1630679
Moved 2707.39 215.0654 314.2616 -0.3354968 -0.1896565
Moved 2707.42 212.2197 299.0988 -0.3420839 -0.2286556
Moved 2707.451 209.3513 284.7567 -0.3487238 -0.2655435
Moved 2707.482 206.4854 269.9126 -0.3553578 -0.3037227
Moved 2707.512 204.9142 260.6567 -0.3589949 -0.327529
Moved 2707.543 203.0446 248.1785 -0.3633227 -0.3596233
Moved 2707.574 202 240.3444 -0.3657407 -0.3797728
Moved 2707.605 202 234 -0.3657407 -0.3960905
Moved 2707.635 201 227.5419 -0.3680556 -0.412701
Moved 2707.666 200 223.903 -0.3703704 -0.4220603
Ended 2707.697 200 222 -0.3703704 -0.4269547
Candidates 2707.82 13 words word quoted writers writes reported equipped quotes wow worse wrote weird store
Began 2708.188 139 270 -0.511574 -0.303498
Stationary 2708.219 139 270 -0.511574 -0.303498
Stationary 2708.25 139 270 -0.511574 -0.303498
Moved 2708.281 150.2127 270 -0.4856187 -0.303498
Moved 2708.311 164.6814 270 -0.4521264 -0.303498
Moved 2708.342 183.6881 278.448 -0.4081294 -0.2817696
Moved 2708.373 203.1245 281.3035 -0.3631377 -0.2744251
Moved 2708.404 228.5946 284.1772 -0.3041791 -0.2670341
Moved 2708.434 243.4672 284 -0.2697519 -0.2674897
Moved 2708.465 261.9549 284 -0.2269563 -0.2674897
Moved 2708.496 265.8708 284 -0.2178916 -0.2674897
Moved 2708.527 271.0188 284 -0.2059749 -0.2674897
Ended 2708.557 271.0188 284 -0.2059749 -0.2674897
Accept 2708.619 0 words
Began 2708.957 156 283 -0.4722222 -0.2700618
Moved 2708.988 169.7042 283 -0.4404995 -0.2700618
Moved 2709.018 200.0379 286.7897 -0.3702826 -0.2603147
Moved 2709.049 246.3181 293.4066 -0.2631524 -0.2432959
Moved 2709.08 292.1617 293.9441 -0.1570332 -0.2419134
Moved 2709.11 325.184 295 -0.08059264 -0.2391976
Moved 2709.141 350.8068 295 -0.02128065 -0.2391976
Moved 2709.172 367.9526 295 0.0184089 -0.2391976
Moved 2709.203 388.4265 295 0.06580194 -0.2391976
Moved 2709.233 406.6096 295 0.1078928 -0.2391976
Moved 2709.264 423.0179 295 0.1458747 -0.2391976
Moved 2709.295 435.7572 295 0.1753639 -0.2391976
Moved 2709.325 445.892 295 0.1988241 -0.2391976
Moved 2709.356 456.2741 295 0.2228567 -0.2391976
Moved 2709.387 465.1538 296.7179 0.2434116 -0.2347791
Moved 2709.418 470.9678 297 0.25687 -0.2340535
Ended 2709.448 473 297 0.2615741 -0.2340535
PhraseEnd 2709.51
