they might find your comment offensive
they might find your comment offensive
Basic
Radial

0.6 0.6
432 388.8
Moved 1225.293 310.5653 477.3188 -0.1144322 0.2297295
Moved 1225.324 342.5912 493.6324 -0.0402982 0.2716882
Moved 1225.355 378.242 510.0191 0.04222691 0.3138351
Moved 1225.385 401.1356 519.1407 0.0952212 0.337296
Moved 1225.416 421.5079 525.5847 0.1423794 0.3538699
Moved 1225.447 439.7854 530.9285 0.1846885 0.3676143
Moved 1225.478 454.6142 533.3228 0.2190144 0.3737726
Moved 1225.508 465.5583 534 0.2443481 0.3755144
Moved 1225.539 469.7633 534 0.2540817 0.3755144
Moved 1225.57 471 519.5235 0.2569444 0.3382805
Moved 1225.601 457.4583 485.6875 0.225598 0.2512538
Moved 1225.631 427.536 418.9792 0.1563333 0.0796789
Moved 1225.662 390.2207 347.7889 0.06995539 -0.1034237
Moved 1225.693 382.2878 332.361 0.05159209 -0.1431046
Moved 1225.724 369.8249 308.9436 0.02274285 -0.2033344
Moved 1225.754 361.5095 293.1825 0.003494223 -0.2438723
Moved 1225.785 354.932 284.932 -0.01173139 -0.2650926
Moved 1225.816 348.6321 276.9481 -0.02631461 -0.2856273
Moved 1225.847 343.5494 271.0988 -0.03808017 -0.300672
Moved 1225.877 337.3673 266.6837 -0.0523904 -0.3120276
Moved 1225.908 335.8154 263.8154 -0.05598282 -0.3194048
Moved 1225.939 333.2964 263 -0.06181379 -0.3215021
Moved 1225.969 330.4241 263 -0.06846279 -0.3215021
Moved 1226 322.253 277.3674 -0.08737728 -0.2845488
Moved 1226.031 311.7804 305.6588 -0.1116194 -0.2117831
Moved 1226.062 304.6928 372.2224 -0.1280259 -0.04058029
Moved 1226.093 304 386.4547 -0.1296296 -0.003974585
Moved 1226.123 303.3881 418.119 -0.1310461 0.07746641
Moved 1226.154 303 446.3074 -0.1319445 0.1499676
Moved 1226.185 312.1848 479.2258 -0.1106834 0.2346343
Moved 1226.215 326.3972 506.0958 -0.07778431 0.3037443
Ended 1226.246 336.2531 518.8969 -0.05496959 0.3366689
Candidates 1226.338 13 offensive intensive incentive identify objective payment informative interactive negative indicative innovative positive extensive
Began 1227.291 350 480 -0.02314816 0.2366254
Stationary 1227.322 350 480 -0.02314816 0.2366254
Stationary 1227.353 350 480 -0.02314816 0.2366254
Moved 1227.383 377.5 470.5 0.04050931 0.2121912
Moved 1227.414 428.1613 469 0.1577809 0.2083333
Moved 1227.445 502.6416 479.6044 0.3301889 0.235608
Ended 1227.476 502.6416 479.6044 0.3301889 0.235608
Accept 1227.537 0 offensive
Began 1227.906 634 488 0.6342593 0.2572016
Stationary 1227.937 634 488 0.6342593 0.2572016
Ended 1227.967 634 488 0.6342593 0.2572016
PhraseEnd 1228.06
