taking the train is usually faster
Moved 205.132 448 410.8994 0.2037037 0.05889747
Moved 205.1627 448 445.6666 0.2037037 0.1483193
Moved 205.1934 448 474.2951 0.2037037 0.2219524
Moved 205.2242 448 497.8953 0.2037037 0.2826525
Moved 205.2549 457.1139 529.0247 0.2248006 0.3627177
Moved 205.2856 461 561.0077 0.2337964 0.4449785
Moved 205.3163 462.8506 567.2529 0.23808 0.4610414
Moved 205.347 464.8492 579.5475 0.2427063 0.4926632
Moved 205.3778 465 582.5663 0.2430555 0.5004276
Moved 205.4085 466 589.3033 0.2453704 0.5177553
Moved 205.4392 467 593.5315 0.2476852 0.5286303
Moved 205.4699 467 596.5558 0.2476852 0.536409
Moved 205.5007 468.4229 599.4229 0.2509789 0.5437829
Moved 205.5314 468 601.2936 0.25 0.5485944
Stationary 205.5621 468 601.2936 0.25 0.5485944
Moved 205.5928 469 603 0.2523148 0.5529835
Moved 205.6236 469 604 0.2523148 0.5555555
Moved 205.6543 470.1978 605.1978 0.2550874 0.5586361
Stationary 205.685 470 605 0.2546296 0.5581275
Moved 205.7157 470 606.1857 0.2546296 0.5611772
Moved 205.7464 470 607.5 0.2546296 0.5645576
Moved 205.7772 470 607 0.2546296 0.5632715
Expand 205.7772
Moved 205.8079 470 608 0.2546296 0.5658435
Stationary 205.8386 470 608 0.2546296 0.5658435
Moved 205.8693 470 609 0.2546296 0.5684156
Stationary 205.9001 470 609 0.2546296 0.5684156
Stationary 205.9308 470 609 0.2546296 0.5684156
Stationary 205.9615 470 609 0.2546296 0.5684156
Moved 205.9923 470 610.5 0.2546296 0.5722736
Moved 206.023 470 610 0.2546296 0.5709876
Stationary 206.0537 470 610 0.2546296 0.5709876
Stationary 206.0844 470 610 0.2546296 0.5709876
Stationary 206.1151 470 610 0.2546296 0.5709876
Stationary 206.1459 470 610 0.2546296 0.5709876
Moved 206.1766 470 611 0.2546296 0.5735595
Stationary 206.2073 470 611 0.2546296 0.5735595
Moved 206.2381 470 599.4673 0.2546296 0.5438972
Moved 206.2688 470 555.4751 0.2546296 0.4307486
Moved 206.2995 470 535.1714 0.2546296 0.3785273
Moved 206.3302 470 509.7347 0.2546296 0.3131035
Moved 206.361 477.0926 480.7222 0.2710477 0.238483
Moved 206.3917 482.9038 465.2886 0.2844995 0.1987875
Moved 206.4224 486 458.4541 0.2916667 0.181209
Moved 206.4531 488.3391 454.3217 0.2970814 0.1705805
Moved 206.4838 490.2019 451.7981 0.3013933 0.1640897
Moved 206.5145 491 450 0.3032407 0.1594649
Moved 206.5453 492.4998 448.5002 0.3067125 0.1556074
Moved 206.576 493.0204 446.9796 0.3079176 0.1516964
Moved 206.6067 494.3384 446 0.3109687 0.1491768
Moved 206.6375 494 444.6276 0.3101851 0.1456471
Moved 206.6682 495.2094 443.7906 0.3129847 0.1434944
Moved 206.6989 495 443 0.3125 0.1414608
Stationary 206.7296 495 443 0.3125 0.1414608
Moved 206.7603 496.3142 442 0.3155422 0.1388888
Stationary 206.7911 496 442 0.3148148 0.1388888
Moved 206.8218 496 441 0.3148148 0.1363167
Stationary 206.8525 496 441 0.3148148 0.1363167
Moved 206.8833 497.0452 440 0.3172342 0.1337448
Moved 206.914 507.2344 459.6459 0.3408204 0.1842743
Moved 206.9447 509.2708 465.2708 0.3455342 0.1987416
Moved 206.9754 512.3956 470.7913 0.3527677 0.2129404
Moved 207.0061 517.5381 477.8071 0.3646714 0.2309853
Moved 207.0369 522.1369 484.2738 0.3753169 0.2476177
Moved 207.0676 525.0062 488.0062 0.3819587 0.2572175
Moved 207.0983 526 490.6549 0.3842592 0.2640301
Moved 207.129 527 492.4123 0.3865741 0.2685501
Moved 207.1598 528 494.1418 0.3888889 0.2729983
Moved 207.1905 529 495.0776 0.3912036 0.2754053
Moved 207.2212 530 496 0.3935185 0.2777777
Moved 207.2519 531.9554 498.9554 0.398045 0.2853792
Moved 207.2827 532.3908 500 0.3990528 0.2880658
Moved 207.3134 533 501.5 0.4004629 0.2919238
Moved 207.3441 534 501.8072 0.4027778 0.2927139
Moved 207.3748 534.6749 502.6749 0.4043401 0.2949457
Ended 207.4055 536 503 0.4074074 0.2957818
Accept 207.467 6 faster
Began 207.9586 428 418 0.1574074 0.07716041
Stationary 207.9893 428 418 0.1574074 0.07716041
Moved 208.02 439.8903 418 0.1849312 0.07716041
Moved 208.0508 462.1887 418 0.236548 0.07716041
Moved 208.0815 483.116 422.151 0.2849908 0.08783682
Moved 208.1122 513.1363 426 0.3544821 0.09773654
Moved 208.1429 550.2784 429.7541 0.4404594 0.1073922
Moved 208.1736 557.9715 430 0.4582673 0.1080246
Moved 208.2043 577.3245 431.7208 0.503066 0.1124505
Moved 208.235 591.3734 433 0.5355865 0.1157406
Moved 208.2658 603.3802 434 0.5633802 0.1183127
Moved 208.2965 610.9106 435 0.5808117 0.1208847
Moved 208.3273 619.2554 435 0.6001282 0.1208847
Moved 208.358 623.1198 436 0.6090737 0.1234567
Moved 208.3887 624.5542 436 0.612394 0.1234567
Moved 208.4194 626.0388 436 0.6158304 0.1234567
Moved 208.4502 627.957 436 0.6202707 0.1234567
Moved 208.4809 629.391 436 0.6235902 0.1234567
Moved 208.5116 630.0854 436 0.6251978 0.1234567
Moved 208.5423 631.2222 436 0.6278291 0.1234567
Moved 208.573 632.2487 436 0.6302053 0.1234567
Moved 208.6037 634.9275 436 0.6364062 0.1234567
Moved 208.6345 639.8433 438 0.6477854 0.1286007
Moved 208.6653 642.7137 439.3569 0.65443 0.1320907
Moved 208.6959 646.1843 440 0.6624636 0.1337448
Moved 208.7267 650.0534 442 0.67142 0.1388888
Moved 208.7574 651.5913 443.5913 0.6749798 0.1429817
Moved 208.7881 654.4607 445 0.6816219 0.1466049
Moved 208.8188 657.3328 446 0.6882703 0.1491768
Moved 208.8495 658.8817 447 0.6918558 0.1517489
Moved 208.8803 660.2651 448.2651 0.6950582 0.1550029
Moved 208.911 662.136 449 0.6993889 0.156893
Moved 208.9417 664.6582 450.6582 0.7052274 0.1611578
Moved 208.9725 666.2108 451 0.7088212 0.162037
Stationary 209.0032 666.2108 451 0.7088212 0.162037
Moved 209.0339 667 452.5 0.7106481 0.165895
Moved 209.0646 668.1998 452 0.7134253 0.164609
Moved 209.0953 669.0339 453.0339 0.7153563 0.1672683
Stationary 209.1261 669.0339 453.0339 0.7153563 0.1672683
Moved 209.1568 670.1033 453 0.7178317 0.167181
Moved 209.1875 671 455.3223 0.7199074 0.1731541
Moved 209.2182 673 457.3025 0.7245371 0.178247
Moved 209.249 677 464.201 0.7337962 0.1959901
Moved 209.2797 677 466.0342 0.7337962 0.2007053
Moved 209.3104 678 468.5718 0.7361111 0.207232
Moved 209.3412 679.8757 471 0.7404531 0.2134772
Moved 209.3719 680 472.3147 0.7407407 0.2168587
Moved 209.4026 680.8621 473 0.7427363 0.2186213
Moved 209.4333 681 474.3424 0.7430556 0.222074
Moved 209.464 682.5532 474 0.7466511 0.2211934
Ended 209.4947 683 474 0.7476853 0.2211934
PhraseEnd 209.5562
