in sharp contrast to your words
Accept 1324.993 0 to
Began 1325.884 286 477 -0.1712963 0.2289094
Stationary 1325.915 286 477 -0.1712963 0.2289094
Stationary 1325.946 286 477 -0.1712963 0.2289094
Stationary 1325.976 286 477 -0.1712963 0.2289094
Moved 1326.007 299.8444 477 -0.1392492 0.2289094
Moved 1326.038 312.7669 477 -0.1093358 0.2289094
Moved 1326.068 322.9401 477 -0.08578688 0.2289094
Moved 1326.099 334.7397 477 -0.0584728 0.2289094
Moved 1326.13 346.0212 477 -0.03235832 0.2289094
Moved 1326.161 367.3272 477 0.0169611 0.2289094
Moved 1326.191 374.4748 477 0.03350635 0.2289094
Moved 1326.222 386.1078 477 0.06043474 0.2289094
Moved 1326.253 397.7047 477 0.08727928 0.2289094
Moved 1326.284 408.3138 477 0.1118375 0.2289094
Moved 1326.314 419.5844 477 0.1379269 0.2289094
Moved 1326.345 429.6022 485.0538 0.1611161 0.2496239
Moved 1326.376 444.1035 488.0207 0.1946841 0.2572548
Moved 1326.406 457.4317 491.7727 0.2255364 0.266905
Moved 1326.437 471.4275 497.1425 0.257934 0.2807163
Moved 1326.468 490.1353 503.6101 0.3012392 0.2973511
Moved 1326.499 507.8861 508.1772 0.3423291 0.3090978
Moved 1326.529 524.2556 514.0852 0.3802212 0.3242931
Moved 1326.56 538.9902 518.9967 0.4143291 0.3369256
Moved 1326.591 544.7318 520.8659 0.4276199 0.3417332
Moved 1326.622 549.4822 522.7411 0.4386162 0.3465562
Moved 1326.652 551.1835 524.1835 0.4425544 0.350266
Moved 1326.683 554.7391 526.7391 0.4507849 0.3568391
Moved 1326.714 556 530.2157 0.4537037 0.365781
Moved 1326.745 556 535.9592 0.4537037 0.3805535
Moved 1326.775 541.919 541.027 0.4211088 0.3935879
Moved 1326.806 525.8472 543.879 0.3839057 0.4009232
Moved 1326.837 501.11 544 0.3266436 0.4012345
Moved 1326.867 494.5066 544 0.3113579 0.4012345
Moved 1326.898 482.3874 544 0.283304 0.4012345
Moved 1326.929 470.0173 536.0461 0.2546696 0.3807768
Moved 1326.96 450.8111 530.7028 0.210211 0.3670337
Moved 1326.99 439.6358 527.1589 0.1843422 0.357919
Moved 1327.021 432.6055 525.7211 0.1680683 0.3542207
Moved 1327.052 418.3102 521.8621 0.1349773 0.3442953
Moved 1327.083 404.888 519.972 0.1039074 0.3394341
Moved 1327.113 395.297 518.4594 0.08170605 0.3355437
Moved 1327.144 381.932 516.5864 0.05076865 0.3307263
Moved 1327.175 369.8111 516 0.02271096 0.329218
Moved 1327.205 355.0334 515 -0.01149684 0.326646
Moved 1327.236 343.0857 515 -0.03915355 0.326646
Moved 1327.267 331.6084 515 -0.06572138 0.326646
Moved 1327.298 321.5999 515 -0.08888925 0.326646
Moved 1327.328 313.9985 515 -0.1064849 0.326646
Moved 1327.359 306.3811 522.873 -0.1241178 0.3468955
Moved 1327.39 300.5099 524.7451 -0.1377086 0.3517105
Moved 1327.421 294.7673 526.6163 -0.1510017 0.3565234
Moved 1327.451 289.7614 529.1193 -0.1625895 0.3629611
Moved 1327.482 285.016 530.992 -0.1735741 0.3677777
Moved 1327.513 283 532.8638 -0.1782407 0.3725919
Moved 1327.543 282 534.5 -0.1805555 0.3768003
Ended 1327.574 282 535 -0.1805555 0.3780863
Candidates 1327.728 13 your support report type sorry wrote route for tour super rupert fort worry
Began 1327.974 287 445 -0.1689815 0.1466049
Stationary 1328.004 287 445 -0.1689815 0.1466049
Moved 1328.035 318.2681 445 -0.09660164 0.1466049
Moved 1328.066 357.3058 445 -0.006236533 0.1466049
Moved 1328.097 385.2395 436.3067 0.05842477 0.1242455
Moved 1328.127 403.3754 434.4374 0.1004059 0.1194378
Moved 1328.158 414.2648 432.5784 0.125613 0.1146562
Moved 1328.189 421.5979 431.701 0.1425876 0.1123998
Moved 1328.219 424.8636 432 0.1501471 0.1131687
Moved 1328.25 427.7335 432 0.1567905 0.1131687
Moved 1328.281 430.6011 431 0.1634285 0.1105966
Moved 1328.312 432.0571 431 0.1667989 0.1105966
Moved 1328.342 433 431 0.1689814 0.1105966
Ended 1328.373 433 431 0.1689814 0.1105966
Accept 1328.435 0 your
Began 1328.895 249 527 -0.2569445 0.3575102
Stationary 1328.926 249 527 -0.2569445 0.3575102
Stationary 1328.957 249 527 -0.2569445 0.3575102
Moved 1328.988 259.6975 527 -0.2321817 0.3575102
Moved 1329.018 267.0791 527 -0.2150946 0.3575102
Moved 1329.049 278.6324 518.0919 -0.188351 0.3345985
Moved 1329.08 288.3403 515.2199 -0.165879 0.3272116
Moved 1329.111 296.949 512.6837 -0.1459513 0.3206883
Moved 1329.141 305.5906 508.8032 -0.1259477 0.3107077
Moved 1329.172 317.2859 502.8571 -0.09887531 0.2954141
Moved 1329.203 327.788 498.606 -0.07456492 0.2844805
Moved 1329.234 342.3049 495 -0.04096086 0.2752057
Moved 1329.264 356.6683 492.6663 -0.007712245 0.2692034
Moved 1329.295 374.4228 492 0.03338605 0.2674896
Moved 1329.326 390.4157 490.2263 0.0704067 0.2629277
Moved 1329.356 407.8781 489.3536 0.110829 0.2606831
Moved 1329.387 421.5838 489 0.1425551 0.2597736
Moved 1329.418 435.934 489 0.1757731 0.2597736
Moved 1329.449 451.6177 489 0.212078 0.2597736
Moved 1329.479 468.5648 495.3597 0.2513073 0.2761308
Moved 1329.51 485.9976 500.6663 0.291661 0.2897794
Moved 1329.541 499.6169 505.2468 0.3231873 0.3015606
Moved 1329.572 521.3221 510.0805 0.3734308 0.313993
Moved 1329.602 537.601 515.8404 0.4111135 0.3288075
Moved 1329.633 547.3582 520.7861 0.4336996 0.3415278
Moved 1329.664 550.3094 526.9282 0.440531 0.3573255
Moved 1329.694 550 536.743 0.4398148 0.3825695
Moved 1329.725 527.5992 543.1145 0.3879611 0.398957
Moved 1329.756 504.7957 545 0.3351753 0.4038065
Moved 1329.787 477.0492 545 0.2709472 0.4038065
Moved 1329.817 448.1371 545 0.2040211 0.4038065
Moved 1329.848 421.3563 536.8174 0.1420284 0.3827607
Moved 1329.879 398.4509 531.4902 0.08900683 0.369059
Moved 1329.91 375.6097 527.3728 0.03613353 0.3584691
Moved 1329.94 352.5 522 -0.0173611 0.3446501
Moved 1329.971 326.515 515.29 -0.07751162 0.3273919
Moved 1330.002 316.5412 511.1804 -0.100599 0.316822
Moved 1330.032 299.1065 504.4426 -0.1409571 0.2994923
Moved 1330.063 285.4149 498.7075 -0.1726507 0.2847414
Moved 1330.094 274.5742 493.7871 -0.1977449 0.2720861
Moved 1330.125 263.9449 487.9633 -0.2223499 0.2571071
Moved 1330.155 254.4186 480.314 -0.2444013 0.2374329
Moved 1330.186 245.7239 467.9651 -0.264528 0.2056716
Moved 1330.217 238.0808 453.1615 -0.2822204 0.1675964
Moved 1330.248 232.6524 435.1309 -0.2947862 0.1212214
Moved 1330.278 228.9569 414.6985 -0.3033404 0.06866886
Moved 1330.309 228 401.3019 -0.3055556 0.03421281
Moved 1330.34 228 383.6946 -0.3055556 -0.01107345
Moved 1330.37 228 375.2237 -0.3055556 -0.03286095
Moved 1330.401 238.1627 365.5118 -0.2820307 -0.05783999
Moved 1330.432 243.4593 357.811 -0.2697701 -0.07764652
Moved 1330.463 248.217 350.1744 -0.2587569 -0.09728796
Moved 1330.493 253.9434 344.0566 -0.2455014 -0.1130231
Moved 1330.524 258.6667 339.3333 -0.2345677 -0.1251717
Moved 1330.555 260.8694 337.1307 -0.2294691 -0.1308368
Moved 1330.586 263 335.2629 -0.2245371 -0.1356406
Moved 1330.616 264.1693 335 -0.2218302 -0.1363169
Stationary 1330.647 264 335 -0.2222222 -0.1363169
Moved 1330.678 264 341.8459 -0.2222222 -0.1187091
Moved 1330.708 257 347.6983 -0.2384259 -0.1036567
Moved 1330.739 255.2788 353.4424 -0.2424103 -0.0888826
Moved 1330.77 255 358.5305 -0.2430556 -0.07579607
Moved 1330.801 254 363.2746 -0.2453704 -0.06359414
Moved 1330.831 254 366.0085 -0.2453704 -0.05656254
Moved 1330.862 254 367 -0.2453704 -0.05401234
Stationary 1330.893 254 367 -0.2453704 -0.05401234
Ended 1330.924 254 367 -0.2453704 -0.05401234
Candidates 1331.047 13 reported types words does routes word reports tried roots reporters spread ripped supported
Began 1331.876 323 420 -0.08564815 0.08230445
Stationary 1331.907 323 420 -0.08564815 0.08230445
Moved 1331.938 326.9459 437.9459 -0.07651413 0.1284615
Moved 1331.969 334.8542 454.5624 -0.05820796 0.1711996
Moved 1331.999 338.9991 470.9939 -0.0486131 0.2134615
Moved 1332.03 342.876 489.256 -0.03963887 0.2604322
Moved 1332.061 344.7397 500.9586 -0.03532489 0.2905314
Moved 1332.091 345 509.6141 -0.03472224 0.3127933
Moved 1332.122 346 516.2874 -0.03240739 0.3299571
Moved 1332.153 346 520.0153 -0.03240739 0.3395453
Moved 1332.184 346 524 -0.03240739 0.3497942
Moved 1332.214 346 525.3878 -0.03240739 0.3533635
Moved 1332.245 346 528 -0.03240739 0.3600822
Moved 1332.276 346 529.1312 -0.03240739 0.3629916
Moved 1332.306 332.9784 529 -0.06254996 0.3626543
Moved 1332.337 317.1252 529 -0.0992471 0.3626543
Moved 1332.368 295.5667 515.7125 -0.1491511 0.3284786
Moved 1332.399 281.512 509.4048 -0.1816851 0.3122551
Moved 1332.429 273.5528 506.1843 -0.2001093 0.3039718
Moved 1332.46 266.6329 503.3165 -0.2161275 0.2965958
Moved 1332.491 261.4373 502 -0.2281544 0.2932098
Moved 1332.521 258.5713 502 -0.2347887 0.2932098
Moved 1332.552 255.9991 502 -0.2407428 0.2932098
Moved 1332.583 253.5 502 -0.2465278 0.2932098
Moved 1332.614 251.2567 502 -0.2517206 0.2932098
Moved 1332.645 249.8811 502 -0.2549049 0.2932098
Moved 1332.675 249 502 -0.2569445 0.2932098
Ended 1332.706 249 502 -0.2569445 0.2932098
Accept 1332.767 2 words
Began 1333.013 252 426 -0.25 0.09773654
Moved 1333.044 269.2046 426 -0.2101745 0.09773654
Moved 1333.075 314.6005 426 -0.1050914 0.09773654
Moved 1333.105 383.3851 434.8623 0.05413214 0.1205305
Moved 1333.136 434.5213 435 0.172503 0.1208847
Moved 1333.167 474.6514 435 0.2653968 0.1208847
Moved 1333.198 510.3632 436.4895 0.3480629 0.1247157
Moved 1333.228 533.3456 437 0.4012629 0.1260288
Moved 1333.259 551.6002 437 0.4435191 0.1260288
Moved 1333.29 563.8781 437 0.47194 0.1260288
Moved 1333.32 575.9343 437 0.4998478 0.1260288
Moved 1333.351 581.3273 438.1637 0.5123318 0.1290217
Moved 1333.382 586.0695 438 0.5233091 0.1286007
Moved 1333.413 588.9036 438 0.5298694 0.1286007
Moved 1333.443 591.5 439.5 0.5358797 0.1324588
Moved 1333.474 597.6932 439 0.5502157 0.1311728
Moved 1333.505 604.4347 439 0.5658211 0.1311728
Moved 1333.536 611.3013 439 0.581716 0.1311728
Moved 1333.566 615.2751 439 0.5909146 0.1311728
Moved 1333.597 618.5 439 0.5983797 0.1311728
Moved 1333.628 621.3828 439 0.6050527 0.1311728
Moved 1333.658 623.2524 439 0.6093806 0.1311728
Ended 1333.689 624.232 439 0.6116481 0.1311728
PhraseEnd 1333.751
