the collapse of the Roman empire
Moved 1574.479 362 394 0.004629592 0.01543206
Ended 1574.509 363 394 0.006944438 0.01543206
Accept 1574.571 0 of
Began 1574.97 358 361 -0.004629641 -0.06944452
Stationary 1575.001 358 361 -0.004629641 -0.06944452
Moved 1575.032 348.1725 373.2844 -0.0273785 -0.03784878
Moved 1575.063 343.2977 381.7291 -0.03866275 -0.01612903
Moved 1575.093 333.3108 401.5508 -0.06178067 0.03485279
Moved 1575.124 322.864 421.2721 -0.08596306 0.08557626
Moved 1575.155 315.1675 437.4974 -0.1037788 0.127308
Moved 1575.185 310 448 -0.1157407 0.1543209
Moved 1575.216 305.6648 459.3406 -0.1257759 0.1834892
Moved 1575.247 301.795 468.6151 -0.1347338 0.2073431
Moved 1575.278 299.9247 477.2258 -0.1390631 0.22949
Moved 1575.308 299 484.7986 -0.1412037 0.2489675
Moved 1575.339 298 493.4081 -0.1435185 0.2711114
Moved 1575.37 298 503.3738 -0.1435185 0.2967433
Moved 1575.401 298 508.4214 -0.1435185 0.3097259
Moved 1575.431 298 512.7833 -0.1435185 0.3209445
Moved 1575.462 298 519.3171 -0.1435185 0.3377496
Moved 1575.493 298 525 -0.1435185 0.3523662
Moved 1575.523 306 528.0494 -0.125 0.3602093
Moved 1575.554 308.9347 530.9348 -0.1182066 0.3676305
Moved 1575.585 311.8068 533 -0.1115584 0.3729423
Moved 1575.616 313.6805 534 -0.1072211 0.3755144
Moved 1575.646 315.5 534 -0.1030092 0.3755144
Moved 1575.677 319.1216 534 -0.0946259 0.3755144
Moved 1575.708 330.728 521.34 -0.06775925 0.3429525
Moved 1575.739 341 505.5 -0.04398147 0.3022119
Moved 1575.769 350.0588 492.5883 -0.02301201 0.2690027
Moved 1575.8 359.9293 471.1415 -0.0001637638 0.2138412
Moved 1575.831 366.1869 455.5327 0.01432161 0.173695
Moved 1575.861 369.6131 445.5475 0.0222525 0.1480132
Moved 1575.892 373.4814 431.1119 0.03120681 0.1108844
Moved 1575.923 376.3556 416.222 0.03786027 0.07258736
Moved 1575.954 377 407.0902 0.03935188 0.04910029
Moved 1575.984 378 401.4128 0.04166663 0.03449781
Moved 1576.015 378 392.6651 0.04166663 0.01199867
Moved 1576.046 378 383.8428 0.04166663 -0.0106923
Moved 1576.077 378 373.7582 0.04166663 -0.03663028
Moved 1576.107 379 365.1022 0.04398147 -0.05889351
Moved 1576.138 379 358.3672 0.04398147 -0.076216
Moved 1576.169 379 353.3087 0.04398147 -0.08922663
Moved 1576.199 379 348.6051 0.04398147 -0.1013244
Moved 1576.23 380 341.7828 0.04629632 -0.1188715
Moved 1576.261 382 335.6231 0.05092591 -0.1347143
Moved 1576.292 383 334.3876 0.05324075 -0.137892
Moved 1576.322 384 331.6453 0.0555556 -0.1449453
Moved 1576.353 386.2318 329.7682 0.06072173 -0.149773
Moved 1576.384 387.106 329 0.06274531 -0.151749
Moved 1576.415 381.9881 337.7708 0.05089839 -0.1291904
Moved 1576.445 360.5524 369.4243 0.001278718 -0.04777696
Moved 1576.476 338.3846 396.989 -0.05003557 0.02311969
Moved 1576.507 320.7813 415.2188 -0.09078413 0.07000695
Moved 1576.537 305.9576 427.2339 -0.1250983 0.1009103
Moved 1576.568 292.5734 437.7413 -0.1560801 0.1279353
Moved 1576.599 281.77 445.6725 -0.181088 0.1483345
Moved 1576.63 268.9398 453.0602 -0.2107875 0.1673359
Moved 1576.66 265.0943 454.9686 -0.2196891 0.1722442
Moved 1576.691 256.5116 459.6589 -0.2395566 0.1843079
Moved 1576.722 248.6071 464.3929 -0.257854 0.1964838
Moved 1576.753 242.4126 468.3916 -0.2721931 0.2067684
Moved 1576.783 236.8628 473.1372 -0.2850397 0.2189742
Moved 1576.814 233.0546 476.9454 -0.2938552 0.228769
Moved 1576.845 230.5 480.5 -0.2997685 0.2379114
Moved 1576.876 227.6328 483.3672 -0.3064056 0.245286
Moved 1576.906 225.763 487.237 -0.3107337 0.2552392
Moved 1576.937 223.9087 492.0913 -0.3150261 0.2677244
Moved 1576.968 223 496.2441 -0.3171296 0.2784055
Moved 1576.998 221.7616 498.2384 -0.3199963 0.2835349
Moved 1577.029 222 501.3558 -0.3194444 0.2915529
Moved 1577.06 221 502.5 -0.3217593 0.2944958
Moved 1577.091 221 503.1573 -0.3217593 0.2961865
Moved 1577.121 220 503 -0.3240741 0.2957818
Ended 1577.152 220 504.0891 -0.3240741 0.2985831
Candidates 1577.275 13 the threw there refer else either where drudge further urge withdraw rubber reduce
Began 1577.644 224 430 -0.3148148 0.1080246
Stationary 1577.674 224 430 -0.3148148 0.1080246
Moved 1577.705 248.9503 430 -0.2570595 0.1080246
Moved 1577.736 283.7703 418.8815 -0.1764577 0.07942753
Moved 1577.767 311.9868 412.8027 -0.1111417 0.0637928
Moved 1577.797 333.2551 406.0699 -0.06190941 0.04647616
Moved 1577.828 358.6272 397.4576 -0.003177871 0.02432517
Moved 1577.859 366.1852 394.3492 0.01431743 0.01633028
Moved 1577.89 385.6283 387.8231 0.0593248 -0.0004551734
Moved 1577.92 398.7556 382.4148 0.08971204 -0.01436539
Moved 1577.951 405.9192 379.5404 0.1062944 -0.02175829
Moved 1577.982 409.0081 377.9919 0.1134445 -0.02574089
Moved 1578.013 411.8822 377 0.1200976 -0.02829226
Moved 1578.043 414.5 375.5 0.1261574 -0.03215028
Moved 1578.074 415.5 375 0.1284723 -0.03343629
Ended 1578.105 416.0431 373.9569 0.1297293 -0.03611914
Accept 1578.166 0 the
Began 1578.535 344 386 -0.03703703 -0.005144111
Stationary 1578.566 344 386 -0.03703703 -0.005144111
Stationary 1578.596 344 386 -0.03703703 -0.005144111
Moved 1578.627 344 404.9677 -0.03703703 0.043641
Moved 1578.658 334.674 419.1409 -0.05862499 0.0800949
Moved 1578.689 329.9396 433.1812 -0.06958424 0.1162068
Moved 1578.719 325.0915 445.6342 -0.08080681 0.1482359
Moved 1578.75 321 456.5 -0.09027779 0.1761831
Moved 1578.781 316.3647 468.2706 -0.1010076 0.2064571
Moved 1578.812 312.8112 479.3775 -0.1092332 0.2350244
Moved 1578.842 310.9406 493.2972 -0.1135635 0.2708262
Moved 1578.873 310 500.6993 -0.1157407 0.2898645
Moved 1578.904 308 511.739 -0.1203704 0.3182587
Moved 1578.934 306.6901 514.6198 -0.1234026 0.3256682
Moved 1578.965 304.827 519.3459 -0.1277152 0.3378238
Moved 1578.996 304 522.7266 -0.1296296 0.346519
Moved 1579.027 301.3977 525.6023 -0.1356534 0.3539153
Moved 1579.057 299.5272 528.4728 -0.1399833 0.3612982
Moved 1579.088 298.0066 529 -0.1435032 0.3626543
Moved 1579.119 295.1398 530.8602 -0.1501394 0.3674387
Moved 1579.15 291.5359 532 -0.1584817 0.3703703
Moved 1579.18 287.3897 533.6103 -0.1680794 0.374512
Moved 1579.211 282.638 536.181 -0.1790786 0.3811238
Moved 1579.242 277.9483 538 -0.1899345 0.3858024
Moved 1579.272 274.0755 540 -0.1988994 0.3909464
Moved 1579.303 272.5 542 -0.2025463 0.3960905
Moved 1579.334 273 548.674 -0.2013889 0.4132561
Moved 1579.365 285.1278 555.6383 -0.1733153 0.4311684
Moved 1579.395 313.0048 561.0837 -0.1087851 0.4451742
Moved 1579.426 347.8685 564 -0.02808208 0.4526748
Moved 1579.457 377.6386 564 0.04083008 0.4526748
Moved 1579.488 403.1283 554.3048 0.0998341 0.4277386
Moved 1579.518 429.9583 549.7824 0.1619406 0.4161069
Moved 1579.549 446.8154 547 0.2009615 0.4089505
Moved 1579.58 463.7522 545.3746 0.2401671 0.40477
Moved 1579.61 482 541 0.2824074 0.3935184
Moved 1579.641 490.0204 538.9898 0.3009732 0.3883481
Moved 1579.672 495.799 537 0.3143495 0.3832304
Moved 1579.703 501.5445 534.2278 0.3276492 0.3761002
Moved 1579.733 505.6464 532.3536 0.3371446 0.3712798
Moved 1579.764 508.2178 532 0.3430968 0.3703703
Moved 1579.795 512.1781 529.9109 0.3522642 0.3649972
Moved 1579.826 514.962 528.038 0.3587084 0.3601798
Moved 1579.856 516 526.5 0.3611111 0.3562242
Moved 1579.887 519.3719 525.6281 0.3689166 0.3539815
Moved 1579.918 520.6771 525 0.3719376 0.3523662
Moved 1579.948 521.5 525 0.3738426 0.3523662
Moved 1579.979 522.4542 524 0.3760515 0.3497942
Stationary 1580.01 522.4542 524 0.3760515 0.3497942
Moved 1580.041 523 522.8153 0.3773148 0.3467471
Moved 1580.071 523 521.9197 0.3773148 0.3444437
Moved 1580.102 523 520.734 0.3773148 0.341394
Moved 1580.133 523 514.0369 0.3773148 0.324169
Moved 1580.164 511.4297 497.3361 0.3505317 0.281214
Moved 1580.194 501.9042 477.7764 0.3284819 0.2309063
Moved 1580.225 491.3293 449.9877 0.3040029 0.1594333
Moved 1580.256 480.5945 424.3871 0.2791539 0.09358814
Moved 1580.286 474.3267 398.9399 0.264645 0.02813755
Moved 1580.317 474 379.2767 0.2638889 -0.02243662
Moved 1580.348 474 366.6702 0.2638889 -0.0548606
Moved 1580.379 474 351.0881 0.2638889 -0.09493816
Moved 1580.409 474 337.5053 0.2638889 -0.1298732
Moved 1580.44 474 323.6035 0.2638889 -0.1656288
Moved 1580.471 474 318.4703 0.2638889 -0.1788315
Moved 1580.502 474 311.7197 0.2638889 -0.1961941
Moved 1580.532 474 307.0754 0.2638889 -0.2081394
Moved 1580.563 474 301.4896 0.2638889 -0.2225061
Moved 1580.594 474 293.4892 0.2638889 -0.2430834
Moved 1580.625 474 280.4572 0.2638889 -0.2766021
Moved 1580.655 474 272.795 0.2638889 -0.2963092
Moved 1580.686 474 267.6589 0.2638889 -0.3095194
Ended 1580.717 474 262 0.2638889 -0.3240741
Candidates 1580.809 13 room rpm tom from upon grim trim erin ron tim whom tomb film
Began 1581.024 427 224 0.1550926 -0.4218107
Ended 1581.055 427 224 0.1550926 -0.4218107
Moved 1581.085 369.7965 255.5739 0.02267718 -0.3406023
Moved 1581.116 332.5675 289.4325 -0.0635011 -0.2535173
Moved 1581.147 289.1353 327.1891 -0.1640387 -0.1564067
NextCandidatePanel 1581.147
Moved 1581.178 279.0687 335.6554 -0.1873409 -0.1346312
Moved 1581.208 260.2007 346.3139 -0.2310169 -0.1072174
Moved 1581.239 241.8627 357.0687 -0.2734659 -0.07955598
Moved 1581.27 224.0858 363.6776 -0.3146163 -0.06255782
Moved 1581.301 211.7538 368.0615 -0.3431624 -0.05128209
Moved 1581.331 196.2132 371.9573 -0.3791361 -0.04126207
Moved 1581.362 183.6454 375.8386 -0.4082282 -0.03127934
Moved 1581.393 174.5993 378 -0.4291684 -0.02572024
Moved 1581.423 168.4669 379.2665 -0.4433635 -0.0224626
Moved 1581.454 163.852 380 -0.4540462 -0.02057613
Moved 1581.485 159.9841 381.0159 -0.4629999 -0.01796322
Moved 1581.516 156.6548 382 -0.4707064 -0.01543218
Moved 1581.546 153.5775 383.2112 -0.4778298 -0.01231676
Moved 1581.577 151.692 384 -0.4821944 -0.01028807
Moved 1581.608 149.8326 385.1674 -0.4864986 -0.007285482
Stationary 1581.639 149.8326 385.1674 -0.4864986 -0.007285482
Moved 1581.669 149 386.1136 -0.4884259 -0.00485173
Moved 1581.7 147.6276 386 -0.4916027 -0.005144111
Moved 1581.731 146.857 387 -0.4933866 -0.002572055
Stationary 1581.762 146.857 387 -0.4933866 -0.002572055
Moved 1581.792 145.642 388 -0.4961991 -3.924585E-08
Stationary 1581.823 145.642 388 -0.4961991 -3.924585E-08
Ended 1581.854 146 389 -0.4953704 0.002572016
Accept 1581.915 6 trim
Began 1582.776 288 346 -0.1666667 -0.1080248
Stationary 1582.806 288 346 -0.1666667 -0.1080248
Stationary 1582.837 288 346 -0.1666667 -0.1080248
Stationary 1582.868 288 346 -0.1666667 -0.1080248
Moved 1582.898 288 362.0081 -0.1666667 -0.06685178
Moved 1582.929 294.1377 376.3841 -0.152459 -0.02987638
Moved 1582.96 298.7466 394.2266 -0.1417902 0.01601478
Moved 1582.991 302.2422 412.3478 -0.1336986 0.06262285
Moved 1583.021 305.1633 428.1431 -0.1269368 0.1032487
Moved 1583.052 308.0332 440.1329 -0.1202934 0.1340867
Moved 1583.083 309.9102 447.8204 -0.1159486 0.1538589
Moved 1583.114 311.5 454.5 -0.1122685 0.171039
Moved 1583.144 312.2808 458.5616 -0.1104611 0.1814856
Moved 1583.175 313.5 460.5 -0.1076389 0.1864711
Moved 1583.206 314 464.0354 -0.1064815 0.1955643
Moved 1583.237 315.5809 466.5809 -0.102822 0.2021113
Moved 1583.267 317 470.9005 -0.09953702 0.2132213
Moved 1583.298 319 472.3218 -0.09490739 0.2168769
Moved 1583.329 321.1898 475.1899 -0.0898383 0.2242538
Moved 1583.359 321 476.3019 -0.09027779 0.2271138
Moved 1583.39 322.0728 477.0728 -0.08779456 0.2290965
Stationary 1583.421 322 477 -0.08796295 0.2289094
Stationary 1583.452 322 477 -0.08796295 0.2289094
Stationary 1583.482 322 477 -0.08796295 0.2289094
Stationary 1583.513 322 477 -0.08796295 0.2289094
Stationary 1583.544 322 477 -0.08796295 0.2289094
Moved 1583.575 322 467.2717 -0.08796295 0.2038881
Moved 1583.605 322 453.7122 -0.08796295 0.1690129
Moved 1583.636 314.0651 437.3254 -0.1063309 0.1268656
Moved 1583.667 310.5 422 -0.1145833 0.08744851
Moved 1583.698 304.393 405.1791 -0.1287198 0.04418498
Moved 1583.728 297.6437 394.2874 -0.1443433 0.01617106
Moved 1583.759 292.8831 385.8247 -0.1553631 -0.005594967
Moved 1583.79 289.3988 381.3988 -0.1634287 -0.01697846
Moved 1583.82 283.0406 376.0405 -0.1781469 -0.03075996
Moved 1583.851 272.6137 370.3069 -0.202283 -0.04550698
Moved 1583.882 257.6977 366.783 -0.2368109 -0.05457065
Moved 1583.913 241.7924 365 -0.2736286 -0.05915646
Moved 1583.943 222.3137 361.3856 -0.3187182 -0.0684527
Moved 1583.974 202.7067 359.5295 -0.364105 -0.07322656
Moved 1584.005 184.7085 357.9584 -0.4057672 -0.07726763
Moved 1584.036 167.455 357 -0.445706 -0.07973259
Moved 1584.066 153.0154 357 -0.4791309 -0.07973259
Moved 1584.097 138.0251 357 -0.5138307 -0.07973259
Moved 1584.128 125.0102 357 -0.5439578 -0.07973259
Moved 1584.158 108.6015 357 -0.581941 -0.07973259
Moved 1584.189 93.20546 364.9486 -0.6175799 -0.05928863
Moved 1584.22 83 366 -0.6412038 -0.05658444
Moved 1584.251 76.14032 368 -0.6570826 -0.05144041
Moved 1584.281 70.66751 369 -0.6697511 -0.04886839
Moved 1584.312 66.97106 370 -0.6783077 -0.04629637
Moved 1584.343 63.84801 371 -0.685537 -0.04372435
Moved 1584.374 60.54805 371 -0.6931758 -0.04372435
Moved 1584.404 55.67359 371 -0.7044592 -0.04372435
Moved 1584.435 50.61005 371 -0.7161804 -0.04372435
Moved 1584.466 46.57003 371 -0.7255323 -0.04372435
Moved 1584.497 41.82727 371 -0.736511 -0.04372435
Moved 1584.527 36.08657 371 -0.7497996 -0.04372435
Moved 1584.558 31.95076 371 -0.7593732 -0.04372435
Moved 1584.589 28.181 371 -0.7680995 -0.04372435
Moved 1584.619 25.5 371 -0.7743056 -0.04372435
Moved 1584.65 24.89048 371 -0.7757165 -0.04372435
Moved 1584.681 23.62552 371 -0.7786446 -0.04372435
Moved 1584.712 22.81378 371 -0.7805237 -0.04372435
Moved 1584.742 21.83149 371 -0.7827975 -0.04372435
Moved 1584.773 20.81315 371 -0.7851547 -0.04372435
Stationary 1584.804 20.81315 371 -0.7851547 -0.04372435
Moved 1584.835 19.82866 371 -0.7874336 -0.04372435
Moved 1584.865 18.81249 371 -0.7897859 -0.04372435
Ended 1584.896 18.81249 371 -0.7897859 -0.04372435
Delete 1584.957 LeftSwipe
Began 1585.511 264 429 -0.2222222 0.1054526
Moved 1585.541 279 429 -0.1875 0.1054526
Moved 1585.572 357.5029 481.3435 -0.005780309 0.2400809
Moved 1585.603 383.5506 494.2753 0.0545153 0.2733417
Moved 1585.634 417.3792 504.3952 0.1328221 0.2993703
Moved 1585.664 450.0288 510.3397 0.2084001 0.3146597
Moved 1585.695 469.8063 512 0.2541812 0.31893
Moved 1585.726 483.2502 512 0.2853014 0.31893
Moved 1585.756 498.7007 512 0.3210663 0.31893
Moved 1585.787 508.4426 512 0.343617 0.31893
Moved 1585.818 512.6911 505 0.3534517 0.3009258
Moved 1585.849 514 502.7422 0.3564815 0.2951187
Moved 1585.879 515 499.8713 0.3587963 0.2877347
Moved 1585.91 515 493.9968 0.3587963 0.2726254
Moved 1585.941 515 487.6932 0.3587963 0.2564126
Moved 1585.971 515 482.172 0.3587963 0.2422119
Moved 1586.002 516 476.423 0.3611111 0.2274254
Moved 1586.033 517 475 0.3634259 0.2237653
Moved 1586.064 517 472.5222 0.3634259 0.2173923
Moved 1586.094 499.2626 473 0.322367 0.2186213
Moved 1586.125 474.0656 482.7541 0.2640407 0.243709
Moved 1586.156 437.0438 486.2687 0.1783421 0.2527487
Moved 1586.187 410.6604 488 0.1172694 0.2572016
Moved 1586.217 384.1072 489 0.05580375 0.2597736
Moved 1586.248 360.5171 489 0.00119706 0.2597736
Moved 1586.279 338.4826 489 -0.04980877 0.2597736
Moved 1586.31 314.4041 489 -0.105546 0.2597736
Moved 1586.34 295.8883 489 -0.1484067 0.2597736
Moved 1586.371 282.622 489 -0.1791157 0.2597736
Moved 1586.402 272.9276 489 -0.2015566 0.2597736
Moved 1586.432 267.8615 489 -0.2132837 0.2597736
Moved 1586.463 261.9804 489 -0.2268972 0.2597736
Moved 1586.494 258.3389 489 -0.2353266 0.2597736
Moved 1586.525 254.5803 489 -0.2440271 0.2597736
Moved 1586.555 249.7093 489 -0.2553025 0.2597736
Moved 1586.586 244.6668 489 -0.2669749 0.2597736
Moved 1586.617 242.3284 490.6716 -0.272388 0.264073
Moved 1586.648 239.4599 492 -0.2790281 0.2674896
Moved 1586.678 236.5886 494.4114 -0.2856745 0.2736918
Moved 1586.709 233.7189 497.2811 -0.2923173 0.2810726
Moved 1586.74 232.185 500.63 -0.295868 0.2896861
Moved 1586.771 231 507.0742 -0.2986111 0.3062607
Moved 1586.801 231 514.6823 -0.2986111 0.3258287
Moved 1586.832 231 521.1854 -0.2986111 0.3425549
Moved 1586.863 231 526.9044 -0.2986111 0.3572643
Moved 1586.893 231 532.6641 -0.2986111 0.3720784
Moved 1586.924 231 535.6995 -0.2986111 0.3798853
Moved 1586.955 231 538.2748 -0.2986111 0.3865093
Moved 1586.986 231 540.5 -0.2986111 0.3922324
Moved 1587.016 231 543.0176 -0.2986111 0.3987077
Moved 1587.047 230.3336 545.6664 -0.3001537 0.4055204
Moved 1587.078 227.5655 549.4345 -0.3065614 0.4152121
Moved 1587.109 223.7045 551.2955 -0.3154989 0.4199987
Moved 1587.139 220.8424 553.1575 -0.3221239 0.4247878
Moved 1587.17 218.3384 554 -0.3279205 0.4269547
Moved 1587.201 215.4643 554 -0.3345735 0.4269547
Moved 1587.232 213.5902 554 -0.3389116 0.4269547
Moved 1587.262 212.6266 554 -0.3411422 0.4269547
Moved 1587.293 210.5 554 -0.3460648 0.4269547
Moved 1587.324 208.5 554 -0.3506944 0.4269547
Moved 1587.354 206.4268 554 -0.3554936 0.4269547
Moved 1587.385 204.9909 554 -0.3588173 0.4269547
Moved 1587.416 201.0341 554 -0.3679767 0.4269547
Moved 1587.447 198.16 546 -0.3746298 0.4063785
Moved 1587.477 196 544.2858 -0.3796296 0.4019696
Moved 1587.508 195 544 -0.3819444 0.4012345
Moved 1587.539 193.9218 543 -0.3844403 0.3986624
Stationary 1587.569 193.9218 543 -0.3844403 0.3986624
Stationary 1587.6 194 543 -0.3842593 0.3986624
Moved 1587.631 225.5701 556.3388 -0.3111804 0.4329701
Moved 1587.662 263.7092 560.6279 -0.2228953 0.4440016
Moved 1587.693 297.8567 562 -0.1438502 0.4475308
Moved 1587.723 316.8575 562 -0.09986679 0.4475308
Moved 1587.754 345.9835 562 -0.03244564 0.4475308
Moved 1587.785 356.0635 562 -0.009112159 0.4475308
Moved 1587.815 374.1616 562 0.03278156 0.4475308
Moved 1587.846 393.0216 562 0.07643878 0.4475308
Moved 1587.877 413.6505 562 0.1241909 0.4475308
Moved 1587.907 425.4052 562 0.1514008 0.4475308
Moved 1587.938 434.2683 562 0.1719174 0.4475308
Moved 1587.969 443.9857 562 0.1944113 0.4475308
Moved 1588 451.6044 562 0.2120472 0.4475308
Moved 1588.031 458.4816 562.7408 0.2279667 0.449436
Moved 1588.061 463.6241 564.312 0.2398705 0.4534773
Moved 1588.092 468.3654 565.1827 0.2508458 0.4557167
Moved 1588.123 474.1152 566 0.2641555 0.4578188
Moved 1588.153 477.3877 567 0.2717308 0.4603909
Moved 1588.184 480.4656 567 0.2788554 0.4603909
Moved 1588.215 481.3734 567 0.280957 0.4603909
Stationary 1588.245 481 567 0.2800926 0.4603909
Moved 1588.276 475.9947 567 0.2685063 0.4603909
Moved 1588.307 463.0543 562.2868 0.2385515 0.4482684
Moved 1588.338 444.2779 553.0926 0.1950877 0.4246207
Moved 1588.369 423.3736 542.6868 0.1466982 0.3978571
Moved 1588.399 405.9086 533.5679 0.1062699 0.3744029
Moved 1588.43 381.9545 514.7102 0.0508207 0.3259006
Moved 1588.461 359.2096 492.5779 -0.001829565 0.268976
Moved 1588.491 343.3141 472.9711 -0.0386248 0.218547
Moved 1588.522 326.8617 444.751 -0.07670904 0.1459646
Moved 1588.553 314.3052 414.0175 -0.1057749 0.06691724
Moved 1588.584 311 396.3268 -0.113426 0.02141654
Moved 1588.614 311 384.5952 -0.113426 -0.008757398
Moved 1588.645 321.9617 367.6922 -0.0880516 -0.05223207
Moved 1588.676 332.4225 353.5775 -0.06383692 -0.08853527
Moved 1588.707 341.9268 345.8049 -0.04183615 -0.1085266
Moved 1588.737 356.0213 336.9894 -0.00921001 -0.1312003
Moved 1588.768 368.5079 331.246 0.01969417 -0.1459722
Moved 1588.799 381.0685 326.7329 0.04876951 -0.15758
Moved 1588.829 387.5395 324.2303 0.06374875 -0.1640168
Moved 1588.86 392.2884 322.3558 0.07474164 -0.1688379
Moved 1588.891 396.5173 320.4827 0.08453071 -0.1736556
Moved 1588.922 400.3954 317.6046 0.09350787 -0.1810582
Moved 1588.952 405.8567 315.0717 0.1061497 -0.187573
Moved 1588.983 412.3766 311.2078 0.1212421 -0.1975108
Moved 1589.014 415.6657 309.3343 0.1288557 -0.2023295
Moved 1589.045 418.1377 308 0.1345779 -0.2057614
Moved 1589.075 421 304.9302 0.1412037 -0.2136569
Moved 1589.106 423.9383 302.0617 0.1480053 -0.2210348
Moved 1589.137 425.8156 300.1844 0.1523509 -0.2258631
Moved 1589.167 426 298.5 0.1527777 -0.2301955
Moved 1589.198 426 294.4573 0.1527777 -0.2405935
Moved 1589.229 416.9231 289.7308 0.1317664 -0.2527501
Moved 1589.26 408.979 285.2448 0.1133774 -0.2642882
Moved 1589.29 382.414 289.9395 0.05188415 -0.2522132
Moved 1589.321 349.6855 309.5887 -0.02387628 -0.2016751
Moved 1589.352 320.3637 324.4646 -0.09175067 -0.1634141
Moved 1589.383 295.8222 336.9877 -0.1485597 -0.1312045
Moved 1589.413 272.5813 348.032 -0.202358 -0.1027984
Moved 1589.444 254.3172 355.6097 -0.2446361 -0.08330859
Moved 1589.475 237.4958 362.8347 -0.2835746 -0.06472567
Moved 1589.505 220.1944 372.9028 -0.323624 -0.0388304
Moved 1589.536 202.0229 380.4885 -0.3656877 -0.01931971
Moved 1589.567 181.3295 391.544 -0.413589 0.009115164
Moved 1589.598 166.2208 400.4675 -0.4485629 0.03206642
Moved 1589.628 151.6415 408.2689 -0.4823113 0.05213176
Moved 1589.659 139.1615 412.9193 -0.5112002 0.0640926
Moved 1589.69 130.5061 416.8313 -0.5312359 0.07415445
Moved 1589.721 125.1957 418 -0.5435284 0.07716041
Moved 1589.751 120.7222 421.2778 -0.5538837 0.08559093
Moved 1589.782 115.6827 422 -0.5655493 0.08744851
Moved 1589.813 113.2303 423 -0.5712261 0.09002049
Moved 1589.844 107.8642 424 -0.5836477 0.09259254
Moved 1589.874 102.122 425 -0.5969397 0.09516452
Moved 1589.905 93.10836 427.2972 -0.6178047 0.1010731
Moved 1589.936 84.76109 428 -0.6371271 0.1028806
Moved 1589.966 76.7131 430 -0.6557567 0.1080246
Moved 1589.997 68.93541 431 -0.6737606 0.1105966
Moved 1590.028 60.82409 432 -0.6925368 0.1131687
Moved 1590.059 58.5 433 -0.6979166 0.1157406
Moved 1590.089 57.15974 435 -0.7010191 0.1208847
Moved 1590.12 57 437.7197 -0.7013888 0.1278797
Moved 1590.151 71.0757 440.173 -0.6688061 0.1341896
Moved 1590.182 100.0023 440 -0.6018466 0.1337448
Moved 1590.212 151.4741 422.7798 -0.4826988 0.08945406
Moved 1590.243 168.2553 415.6345 -0.4438536 0.07107621
Moved 1590.274 196.885 401.5575 -0.377581 0.03487002
Moved 1590.305 225.0211 387.3521 -0.312451 -0.001666457
Moved 1590.335 247.1807 377.5573 -0.2611558 -0.02685892
Moved 1590.366 268.3441 365.7097 -0.2121665 -0.05733105
Moved 1590.397 291.4814 352.7593 -0.1586079 -0.09063971
Moved 1590.427 308.1718 342.6969 -0.1199726 -0.1165204
Moved 1590.458 321.5067 332.7947 -0.08910497 -0.141989
Moved 1590.489 334.0342 325.5795 -0.06010607 -0.1605467
Moved 1590.52 344.0428 318.6381 -0.03693794 -0.1784
Moved 1590.55 351.1101 313.4449 -0.02057851 -0.1917569
Moved 1590.581 356.8527 309.1473 -0.007285526 -0.2028103
Moved 1590.612 360.9747 305.0505 0.002256334 -0.2133474
Moved 1590.643 365.6927 301.1536 0.01317769 -0.2233703
Moved 1590.673 368.718 297.282 0.02018064 -0.2333283
Moved 1590.704 372.674 291.6519 0.0293381 -0.2478089
Moved 1590.735 375.2123 288.7877 0.03521373 -0.2551758
Moved 1590.765 377.9884 284.0233 0.0416397 -0.2674299
Moved 1590.796 381.5 280 0.04976849 -0.2777778
Moved 1590.827 382 278.5564 0.05092591 -0.2814908
Moved 1590.858 383 276.85 0.05324075 -0.2858798
Moved 1590.888 383 275.5 0.05324075 -0.2893519
Moved 1590.919 383 274.5 0.05324075 -0.2919239
Stationary 1590.949 383 274.5 0.05324075 -0.2919239
Moved 1590.981 371.0679 275 0.02562016 -0.2906379
Moved 1591.011 367.6596 275 0.01773059 -0.2906379
Moved 1591.042 364.1538 275 0.009615322 -0.2906379
Ended 1591.073 364 275 0.009259283 -0.2906379
Candidates 1591.226 13 ottoman krugman problem program proven woman Roman plan vietnam physician human information norman
Began 1592.763 333 349 -0.06249999 -0.1003086
Stationary 1592.794 333 349 -0.06249999 -0.1003086
Stationary 1592.824 333 349 -0.06249999 -0.1003086
Stationary 1592.855 333 349 -0.06249999 -0.1003086
Moved 1592.886 317.5168 349 -0.09834062 -0.1003086
Moved 1592.917 300.5635 349 -0.1375846 -0.1003086
Moved 1592.947 284.7867 349 -0.174105 -0.1003086
Moved 1592.978 273.1131 356.819 -0.2011271 -0.08019796
Moved 1593.009 262.6883 360.8279 -0.2252587 -0.06988706
Moved 1593.04 254.5991 364.7004 -0.2439835 -0.05992693
Moved 1593.07 247.8407 368.5797 -0.2596281 -0.04994961
Moved 1593.101 243.7004 371.1498 -0.2692119 -0.04333912
Moved 1593.132 237.9722 374.0139 -0.2824718 -0.03597252
Moved 1593.162 235.1089 375 -0.2890998 -0.03343629
Moved 1593.193 232.5 377.5 -0.2951389 -0.02700625
Moved 1593.224 229.7067 378 -0.3016049 -0.02572024
Moved 1593.255 226 380.5 -0.3101852 -0.0192902
Moved 1593.285 223.9653 381 -0.3148951 -0.01800419
Moved 1593.316 221.4555 382 -0.3207048 -0.01543218
