I just cannot figure this out
Moved 2759.441 467.8836 556.6473 0.2497307 0.4337634
Moved 2759.472 450.0534 552.2341 0.2084569 0.4224127
Moved 2759.502 427.1765 551 0.1555012 0.4192385
Moved 2759.533 402.3065 550 0.09793171 0.4166666
Moved 2759.564 378.6871 549 0.04325728 0.4140946
Moved 2759.594 358.4423 549 -0.003605882 0.4140946
Moved 2759.625 342.869 549 -0.03965507 0.4140946
Moved 2759.656 325.0541 556.6447 -0.08089334 0.4337569
Moved 2759.687 314.6864 561.1254 -0.1048926 0.4452813
Moved 2759.718 307.1819 563.606 -0.1222641 0.4516615
Moved 2759.748 301.8474 566.1526 -0.1346125 0.4582115
Moved 2759.779 298.3049 567.6951 -0.1428127 0.4621786
Moved 2759.81 296.0499 569 -0.1480327 0.4655349
Moved 2759.84 294.5075 570 -0.1516031 0.4681069
Moved 2759.871 294 571.0387 -0.1527778 0.4707784
Moved 2759.902 292.6913 571 -0.1558071 0.4706789
Moved 2759.933 293 572.2 -0.1550926 0.4737652
Moved 2759.963 293 573.1227 -0.1550926 0.4761385
Ended 2759.994 293 573 -0.1550926 0.4758229
Candidates 2760.117 13 about admit value vampire senior vanity cable admire cannot shoot harbor family shot
Began 2761.069 333 469 -0.06249999 0.2083333
Stationary 2761.1 333 469 -0.06249999 0.2083333
Stationary 2761.131 333 469 -0.06249999 0.2083333
Ended 2761.161 333 469 -0.06249999 0.2083333
NextCandidatePanel 2761.254
Began 2762.421 388 435 0.06481478 0.1208847
Stationary 2762.452 388 435 0.06481478 0.1208847
Stationary 2762.483 388 435 0.06481478 0.1208847
Ended 2762.513 388 435 0.06481478 0.1208847
NextCandidatePanel 2762.575
Began 2763.712 379 413 0.04398147 0.06430033
Stationary 2763.742 379 413 0.04398147 0.06430033
Ended 2763.773 379 413 0.04398147 0.06430033
NextCandidatePanel 2763.834
Began 2763.896 361 442 0.002314846 0.1388888
Stationary 2763.927 361 442 0.002314846 0.1388888
Ended 2763.957 361 442 0.002314846 0.1388888
NextCandidatePanel 2764.019
Began 2764.603 402 482 0.09722222 0.2417695
Stationary 2764.633 402 482 0.09722222 0.2417695
Stationary 2764.664 402 482 0.09722222 0.2417695
Moved 2764.695 387.9213 466.3819 0.06463259 0.2015995
Moved 2764.725 369.2385 442.9529 0.02138545 0.1413398
Moved 2764.756 350.6302 415.2823 -0.02168939 0.07017041
Moved 2764.787 341.3204 400.8673 -0.04323989 0.03309485
Moved 2764.818 336.4418 394.4418 -0.05453293 0.01656823
Moved 2764.848 333.9704 389.9409 -0.06025364 0.004991876
Moved 2764.879 333 388 -0.06249999 -3.924585E-08
Moved 2764.91 333 387 -0.06249999 -0.002572055
Ended 2764.94 333 387 -0.06249999 -0.002572055
Accept 2765.002 8 cannot
Began 2765.985 337 391 -0.05324075 0.007715971
Stationary 2766.016 337 391 -0.05324075 0.007715971
Stationary 2766.046 337 391 -0.05324075 0.007715971
Stationary 2766.077 337 391 -0.05324075 0.007715971
Stationary 2766.108 337 391 -0.05324075 0.007715971
Moved 2766.139 324.1363 391 -0.08301785 0.007715971
Moved 2766.169 312.5157 391 -0.1099173 0.007715971
Moved 2766.2 300.7777 391 -0.1370886 0.007715971
Moved 2766.231 288.5681 391 -0.1653517 0.007715971
Moved 2766.261 276.5966 391 -0.1930633 0.007715971
Moved 2766.292 267.8102 391 -0.2134023 0.007715971
Moved 2766.323 263.1269 391 -0.2242433 0.007715971
Moved 2766.354 260.8708 391 -0.2294657 0.007715971
Moved 2766.385 259.562 391 -0.2324955 0.007715971
Moved 2766.415 259 391 -0.2337963 0.007715971
Stationary 2766.446 259 391 -0.2337963 0.007715971
Moved 2766.477 267.4668 403.2334 -0.2141972 0.03918055
Moved 2766.507 289.584 418.1022 -0.163 0.07742336
Moved 2766.538 314.9395 434.2343 -0.1043066 0.1189151
Moved 2766.569 343.5864 451.0087 -0.03799453 0.1620594
Moved 2766.6 367.7735 462.8994 0.01799425 0.1926423
Moved 2766.63 387.5 470.5 0.06365737 0.2121912
Moved 2766.661 406.4752 478.1782 0.1075814 0.2319397
Moved 2766.692 423.8422 485.8159 0.147783 0.2515839
Moved 2766.722 442.7939 494.4639 0.1916525 0.2738269
Moved 2766.753 458.2296 504.4865 0.2273835 0.299605
Moved 2766.784 469.6606 510.7455 0.2538441 0.3157033
Moved 2766.814 481.3075 515.923 0.2808045 0.3290199
Moved 2766.845 486.5609 518.7804 0.292965 0.3363693
Moved 2766.876 490.5291 520 0.3021506 0.3395061
Moved 2766.907 492 521.8113 0.3055556 0.3441649
Moved 2766.938 493.083 522 0.3080624 0.3446501
Moved 2766.968 494.6868 523 0.3117751 0.3472221
Stationary 2766.999 495 523 0.3125 0.3472221
Moved 2767.03 496 523 0.3148148 0.3472221
Moved 2767.06 497 524 0.3171296 0.3497942
Stationary 2767.091 497 524 0.3171296 0.3497942
Moved 2767.122 498.2029 524 0.3199141 0.3497942
Moved 2767.152 498 525.11 0.3194444 0.3526492
Moved 2767.183 499.3318 525 0.3225274 0.3523662
Stationary 2767.214 499 525 0.3217593 0.3523662
Moved 2767.245 499.9535 526 0.3239663 0.3549381
Moved 2767.275 500.5 526 0.3252315 0.3549381
Stationary 2767.306 500.5 526 0.3252315 0.3549381
Stationary 2767.337 500.5 526 0.3252315 0.3549381
Stationary 2767.368 500.5 526 0.3252315 0.3549381
Stationary 2767.398 500.5 526 0.3252315 0.3549381
Stationary 2767.429 500.5 526 0.3252315 0.3549381
Moved 2767.46 500 527.0246 0.324074 0.3575735
Stationary 2767.49 500 527.0246 0.324074 0.3575735
Stationary 2767.521 500 527.0246 0.324074 0.3575735
Stationary 2767.552 500 527.0246 0.324074 0.3575735
Stationary 2767.583 500 527.0246 0.324074 0.3575735
Stationary 2767.613 500 527.0246 0.324074 0.3575735
Stationary 2767.644 500 527.0246 0.324074 0.3575735
Stationary 2767.675 500 527 0.324074 0.3575102
Stationary 2767.706 500 527 0.324074 0.3575102
Moved 2767.736 489.1065 518.5272 0.2988576 0.3357181
Moved 2767.767 463.6597 500.8015 0.2399531 0.2901273
Moved 2767.798 412.3059 459.7679 0.1210784 0.1845883
Moved 2767.828 380.8836 435.0076 0.04834165 0.1209043
Moved 2767.859 357.9114 412.9114 -0.004834682 0.06407259
Moved 2767.89 343.4153 399.4153 -0.03839041 0.02936041
Moved 2767.921 332.1239 390.5929 -0.06452809 0.006668891
Moved 2767.951 323.903 383.9272 -0.08355796 -0.01047543
Moved 2767.982 319.4958 379.4958 -0.09375975 -0.02187313
Moved 2768.013 317.196 378 -0.09908338 -0.02572024
Moved 2768.043 314.6392 377 -0.1050019 -0.02829226
Moved 2768.074 314 376 -0.1064815 -0.03086435
Stationary 2768.105 314 376 -0.1064815 -0.03086435
Stationary 2768.136 314 376 -0.1064815 -0.03086435
Stationary 2768.166 314 376 -0.1064815 -0.03086435
Stationary 2768.197 314 376 -0.1064815 -0.03086435
Moved 2768.228 331.5926 399.6666 -0.06575798 0.03000671
Moved 2768.259 349.3312 420.95 -0.02469629 0.08474769
Moved 2768.289 364.8005 438.9606 0.01111229 0.1310715
Moved 2768.32 374.8502 451.5627 0.03437539 0.1634843
Moved 2768.351 384.9644 462.9645 0.05778809 0.1928098
Moved 2768.381 392.5 472 0.07523149 0.2160493
Moved 2768.412 400.2277 480.2277 0.09311955 0.237211
Moved 2768.443 409.458 492.458 0.1144861 0.2686676
Moved 2768.474 418.4544 502.3179 0.1353111 0.2940275
Moved 2768.504 428.6389 512.6389 0.1588864 0.3205733
Moved 2768.535 435.9142 519.9142 0.1757273 0.3392854
Moved 2768.566 442 526 0.1898148 0.3549381
Moved 2768.596 443 527.7318 0.1921296 0.3593923
Moved 2768.627 443 529.1402 0.1921296 0.3630148
Stationary 2768.658 443 529.1402 0.1921296 0.3630148
Stationary 2768.689 443 529 0.1921296 0.3626543
Moved 2768.719 429.4902 529 0.1608571 0.3626543
Moved 2768.75 419.336 529 0.1373518 0.3626543
Moved 2768.781 409.4516 529 0.1144713 0.3626543
Moved 2768.812 396.7343 529 0.08503307 0.3626543
Moved 2768.842 382.4425 519.4425 0.05195032 0.3380723
Moved 2768.873 366.9088 518.9818 0.01599252 0.3368871
Moved 2768.904 348.9496 517.4214 -0.02557968 0.3328739
Moved 2768.935 330.1526 513.7579 -0.06909107 0.3234512
Moved 2768.965 314.8425 514 -0.1045312 0.324074
Moved 2768.996 298.3595 512.0599 -0.1426863 0.3190841
Moved 2769.027 285.5812 512 -0.1722657 0.31893
Moved 2769.057 272.8695 512 -0.201691 0.31893
Moved 2769.088 265.361 512 -0.2190719 0.31893
Moved 2769.119 257.5395 512 -0.2371771 0.31893
Moved 2769.149 252.2473 512 -0.2494276 0.31893
Moved 2769.18 246.1608 520.9196 -0.2635165 0.3418713
Moved 2769.211 242.889 522 -0.2710902 0.3446501
Moved 2769.242 242 523.5 -0.2731481 0.3485081
Ended 2769.272 242 523.5 -0.2731481 0.3485081
Candidates 2769.395 13 figure for society soldier fight or it fighter doctor soviet the our forgot
Began 2770.163 280 480 -0.1851852 0.2366254
Stationary 2770.194 280 480 -0.1851852 0.2366254
Stationary 2770.225 280 480 -0.1851852 0.2366254
Moved 2770.256 300.2655 480 -0.1382743 0.2366254
Moved 2770.286 316.2168 480 -0.1013499 0.2366254
Moved 2770.317 331.3357 480 -0.06635264 0.2366254
Moved 2770.348 340.688 480 -0.04470378 0.2366254
Moved 2770.378 344.9734 480 -0.03478368 0.2366254
Moved 2770.409 348.2115 480 -0.0272881 0.2366254
Moved 2770.44 352 480 -0.01851852 0.2366254
Ended 2770.471 352 480 -0.01851852 0.2366254
Accept 2770.563 0 figure
Began 2770.932 344 432 -0.03703703 0.1131687
Stationary 2770.962 344 432 -0.03703703 0.1131687
Stationary 2770.993 344 432 -0.03703703 0.1131687
Stationary 2771.024 344 432 -0.03703703 0.1131687
Stationary 2771.054 344 432 -0.03703703 0.1131687
Stationary 2771.085 344 432 -0.03703703 0.1131687
Stationary 2771.116 344 432 -0.03703703 0.1131687
Moved 2771.146 344 440.1846 -0.03703703 0.1342196
Moved 2771.177 344 450.3256 -0.03703703 0.1603024
Moved 2771.208 344 459.4697 -0.03703703 0.1838212
Moved 2771.239 337 470.7814 -0.05324075 0.2129152
Moved 2771.27 335 484.4563 -0.05787035 0.2480871
Moved 2771.3 333.0898 494.6409 -0.06229217 0.2742821
Moved 2771.331 330.5424 505.8302 -0.06818876 0.3030611
Moved 2771.362 326.9615 517.0961 -0.07647787 0.3320373
Moved 2771.392 322.87 528.26 -0.08594911 0.360751
Moved 2771.423 319.3611 538.9167 -0.09407158 0.3881601
Moved 2771.454 315.6395 549.4419 -0.1026863 0.4152312
Moved 2771.484 313.0986 556.7042 -0.1085681 0.4339098
Moved 2771.515 310.554 561.892 -0.1144583 0.4472529
Moved 2771.546 311 564.6831 -0.113426 0.4544317
Moved 2771.577 311 567.2183 -0.113426 0.4609522
Moved 2771.607 309.5 568 -0.1168982 0.4629629
Moved 2771.638 310 568 -0.1157407 0.4629629
Moved 2771.669 325.7209 531.9643 -0.07934978 0.3702785
Moved 2771.7 345.9477 480.3149 -0.03252849 0.2374353
Moved 2771.73 356.7951 450.0122 -0.007418693 0.1594963
Moved 2771.761 364.7871 428.1634 0.0110813 0.1033008
Moved 2771.792 368.7609 415.0977 0.02027988 0.06969554
Moved 2771.823 377.1458 403.8542 0.03968934 0.04077739
Moved 2771.853 385.8291 397.3903 0.05978962 0.02415198
Moved 2771.884 393.4436 397 0.07741571 0.02314815
Moved 2771.915 407.9543 411.071 0.1110054 0.05933907
Moved 2771.945 428.4836 447.7949 0.1585267 0.1537934
Moved 2771.976 443.8016 487.9792 0.1939852 0.2571482
Moved 2772.007 451.0344 508.0916 0.2107276 0.3088776
Moved 2772.038 461.8349 533.0872 0.2357288 0.3731665
Moved 2772.068 473.4826 558.7928 0.2626913 0.4392818
Moved 2772.099 478.7395 572.8488 0.27486 0.4754339
Moved 2772.13 479 580.7441 0.275463 0.4957409
Moved 2772.16 479 584.1108 0.275463 0.5044003
Moved 2772.191 469.8806 586.7065 0.2543533 0.5110762
Moved 2772.222 455.2136 587 0.2204019 0.5118312
Moved 2772.253 431.8813 587 0.166392 0.5118312
Moved 2772.283 398.1537 569.6051 0.08831888 0.4670912
Moved 2772.314 338.2034 535.8771 -0.05045518 0.3803422
Moved 2772.345 305.3972 511.7177 -0.1263954 0.3182039
Moved 2772.375 280.6297 494.0453 -0.1837276 0.2727502
Moved 2772.406 264.2475 481.1768 -0.2216493 0.2396523
Moved 2772.437 250.0145 468.5121 -0.254596 0.2070783
Moved 2772.468 238.8819 458.9114 -0.2803661 0.1823851
Moved 2772.498 228.2728 451.2728 -0.3049241 0.1627385
Moved 2772.529 221.3084 446.3084 -0.3210454 0.1499701
Moved 2772.56 215.3193 442.3193 -0.334909 0.1397101
Moved 2772.591 210.2104 441 -0.3467351 0.1363167
Ended 2772.621 209 441 -0.349537 0.1363167
Candidates 2772.744 13 this third thus those shows united efforts toys units shots show enjoyed records
Began 2773.328 295 457 -0.150463 0.1774691
Stationary 2773.359 295 457 -0.150463 0.1774691
Stationary 2773.389 295 457 -0.150463 0.1774691
Stationary 2773.42 295 457 -0.150463 0.1774691
Moved 2773.451 320.6491 457 -0.09109 0.1774691
Moved 2773.481 338.2285 457 -0.05039702 0.1774691
Moved 2773.512 351.7322 457 -0.01913836 0.1774691
Moved 2773.543 363.513 457 0.008131862 0.1774691
Moved 2773.574 371.6229 457 0.02690494 0.1774691
Moved 2773.604 377.0847 457 0.03954778 0.1774691
Ended 2773.635 381 457 0.04861106 0.1774691
Accept 2773.697 0 this
Began 2774.035 338 436 -0.05092591 0.1234567
Stationary 2774.065 338 436 -0.05092591 0.1234567
Stationary 2774.096 338 436 -0.05092591 0.1234567
Stationary 2774.127 338 436 -0.05092591 0.1234567
Stationary 2774.157 338 436 -0.05092591 0.1234567
Stationary 2774.188 338 436 -0.05092591 0.1234567
Stationary 2774.219 338 436 -0.05092591 0.1234567
Stationary 2774.25 338 436 -0.05092591 0.1234567
Stationary 2774.28 338 436 -0.05092591 0.1234567
Stationary 2774.311 338 436 -0.05092591 0.1234567
Stationary 2774.342 338 436 -0.05092591 0.1234567
Stationary 2774.373 338 436 -0.05092591 0.1234567
Stationary 2774.403 338 436 -0.05092591 0.1234567
Stationary 2774.434 338 436 -0.05092591 0.1234567
Moved 2774.465 345.1572 448.5786 -0.0343584 0.1558091
Moved 2774.495 365.1321 461.3326 0.0118799 0.1886126
Moved 2774.526 390.2849 476.7709 0.070104 0.2283203
Moved 2774.557 427.7177 503.0383 0.156754 0.2958802
Moved 2774.588 437.3005 511.6861 0.1789363 0.3181226
Moved 2774.618 456.044 524.7457 0.2223241 0.3517122
Moved 2774.649 476.9642 543.3035 0.2707504 0.3994429
Moved 2774.68 491.2832 556.0694 0.3038964 0.4322772
Moved 2774.71 496.998 559.998 0.3171249 0.4423816
Moved 2774.741 504.091 567.1365 0.333544 0.4607418
Moved 2774.772 507.5 569.5 0.3414352 0.4668209
Moved 2774.802 508 570 0.3425926 0.4681069
Moved 2774.833 508 571 0.3425926 0.4706789
Moved 2774.864 508 572.5 0.3425926 0.474537
Moved 2774.895 508 573.0787 0.3425926 0.4760254
Moved 2774.926 508 573.7524 0.3425926 0.477758
Moved 2774.956 497.649 574 0.318632 0.478395
Moved 2774.987 481.3775 574 0.2809666 0.478395
Moved 2775.018 466.1494 574 0.2457161 0.478395
Moved 2775.048 450.3951 574 0.2092478 0.478395
Moved 2775.079 426.3546 574 0.1535986 0.478395
Moved 2775.11 395.3884 565 0.08191755 0.4552468
Moved 2775.141 370.3553 565 0.0239707 0.4552468
Moved 2775.171 345.2574 562.473 -0.03412644 0.4487474
Moved 2775.202 325.6134 562 -0.07959867 0.4475308
Moved 2775.233 312.9597 562 -0.1088895 0.4475308
Moved 2775.263 300.8412 562 -0.1369416 0.4475308
Moved 2775.294 298.2245 562 -0.1429987 0.4475308
Moved 2775.325 292.8042 562 -0.1555459 0.4475308
Ended 2775.356 291.5307 562 -0.1584937 0.4475308
Candidates 2775.448 13 or out pour pt hot poor port for our hour got pitt pe
Began 2776.308 347 427 -0.0300926 0.1003086
Stationary 2776.339 347 427 -0.0300926 0.1003086
Stationary 2776.37 347 427 -0.0300926 0.1003086
Stationary 2776.4 347 427 -0.0300926 0.1003086
Stationary 2776.431 347 427 -0.0300926 0.1003086
Moved 2776.462 357.7297 450.4595 -0.005255242 0.1606467
Moved 2776.492 367.3798 469.5528 0.01708289 0.209755
Moved 2776.523 379.8405 497.0675 0.04592716 0.2805233
Moved 2776.554 383.052 503.1039 0.05336105 0.2960491
Moved 2776.585 392.2679 517.5358 0.07469415 0.3331681
Moved 2776.615 396.6818 525.3636 0.08491158 0.3533013
Moved 2776.646 398 528.2394 0.08796295 0.3606979
Moved 2776.677 399 530.5 0.09027779 0.3665122
Moved 2776.708 399 533.0071 0.09027779 0.3729606
Moved 2776.738 400 534.5 0.09259263 0.3768003
Moved 2776.769 400 535.3326 0.09259263 0.3789419
Ended 2776.8 401.1903 535 0.09534796 0.3780863
Accept 2776.861 1 out
Began 2777.199 315 452 -0.1041667 0.164609
Stationary 2777.23 315 452 -0.1041667 0.164609
Stationary 2777.26 315 452 -0.1041667 0.164609
Moved 2777.291 345.2859 462.0715 -0.03406028 0.1905129
Moved 2777.322 408.4191 469.6237 0.1120813 0.2099373
Moved 2777.353 468.1491 469 0.2503452 0.2083333
Moved 2777.383 520.3994 469 0.3712949 0.2083333
Moved 2777.414 546.4032 469 0.4314889 0.2083333
Moved 2777.445 563.155 462 0.4702663 0.1903292
Moved 2777.476 578.9496 461 0.5068277 0.1877571
Moved 2777.506 583.0623 461 0.5163479 0.1877571
Moved 2777.537 588.1386 461 0.5280986 0.1877571
Moved 2777.568 591.1259 461 0.5350136 0.1877571
Moved 2777.598 593.381 461 0.5402337 0.1877571
Moved 2777.629 595.5 461 0.545139 0.1877571
Moved 2777.66 597.4908 461 0.5497473 0.1877571
Moved 2777.691 598.0145 461 0.5509595 0.1877571
Ended 2777.721 598.0145 461 0.5509595 0.1877571
PhraseEnd 2777.813
