sharp cheese keeps the mind sharp
Moved 2384.217 416.7509 315 0.1313677 -0.1877573
Moved 2384.247 387.19 315 0.06293982 -0.1877573
Moved 2384.278 361.056 324.8765 0.002444387 -0.1623548
Moved 2384.309 332.1907 327 -0.06437346 -0.1568931
Moved 2384.34 318.0669 328 -0.0970673 -0.1543211
Moved 2384.37 307.6826 329.7725 -0.1211051 -0.1497623
Moved 2384.401 300.8777 331 -0.1368571 -0.146605
Ended 2384.432 295.5772 331 -0.1491268 -0.146605
Cancel 2384.493
Began 2384.801 255 336 -0.2430556 -0.1337449
Stationary 2384.831 255 336 -0.2430556 -0.1337449
Moved 2384.862 291.4462 336 -0.1586894 -0.1337449
Moved 2384.893 330.3945 336 -0.06853119 -0.1337449
Moved 2384.923 365.6176 336 0.01300355 -0.1337449
Moved 2384.954 400.8382 336 0.09453286 -0.1337449
Moved 2384.985 434.5187 336 0.172497 -0.1337449
Moved 2385.016 460.5 336 0.2326389 -0.1337449
Moved 2385.046 481.2947 336 0.2807748 -0.1337449
Moved 2385.077 499.2651 336 0.3223729 -0.1337449
Moved 2385.108 514.5784 336 0.3578204 -0.1337449
Moved 2385.138 527.4407 336 0.3875943 -0.1337449
Moved 2385.169 538.0938 336 0.412254 -0.1337449
Moved 2385.2 546.7145 336 0.4322096 -0.1337449
Moved 2385.231 555.1514 336 0.4517395 -0.1337449
Moved 2385.261 560.0688 336 0.4631223 -0.1337449
Moved 2385.292 561.5044 336 0.4664454 -0.1337449
Moved 2385.323 564.3729 336 0.4730854 -0.1337449
Moved 2385.354 566.9079 336 0.4789534 -0.1337449
Moved 2385.384 568.7433 336 0.483202 -0.1337449
Ended 2385.415 570.3008 336 0.4868073 -0.1337449
PhraseEnd 2385.477
