this is a non profit organization
Moved 539.6295 208.0885 366 -0.3516469 -0.05658444
Moved 539.6602 191.4097 366 -0.3902554 -0.05658444
Moved 539.6909 181.9501 366 -0.4121526 -0.05658444
Moved 539.7216 174.7336 366 -0.4288574 -0.05658444
Moved 539.7524 170.993 366 -0.4375162 -0.05658444
Moved 539.7831 169.5644 366 -0.4408231 -0.05658444
Moved 539.8138 180.0528 368.7632 -0.4165445 -0.04947741
Moved 539.8445 222.7358 370 -0.3177412 -0.04629637
Moved 539.8752 272.9301 356.6376 -0.2015507 -0.08066475
Moved 539.906 311.3244 340.3378 -0.1126751 -0.1225879
Moved 539.9367 344.7667 324.3518 -0.0352622 -0.1637043
Moved 539.9674 368.161 312.4195 0.0188913 -0.1943943
Moved 539.9981 386.4331 300.8535 0.06118764 -0.2241423
Moved 540.0289 399.7672 291.0273 0.09205361 -0.2494153
Moved 540.0596 413.3157 278.0212 0.123416 -0.2828674
Moved 540.0903 422.6161 268.3839 0.1449448 -0.3076547
Moved 540.121 429.1563 261.8437 0.1600841 -0.3244762
Moved 540.1516 432.9801 256.0399 0.1689354 -0.3394037
Moved 540.1825 435.5 253.5 0.1747686 -0.3459363
Moved 540.2132 436.7192 252 0.1775909 -0.3497943
Moved 540.244 438.2613 249.7386 0.1811604 -0.3556105
Stationary 540.2747 438.2613 249.7386 0.1811604 -0.3556105
Moved 540.3054 438 249 0.1805556 -0.3575103
Stationary 540.3361 438 249 0.1805556 -0.3575103
Moved 540.3668 438 338.7645 0.1805556 -0.1266347
Moved 540.3975 438 365.8707 0.1805556 -0.05691709
Moved 540.4283 439.1295 404.8135 0.1831702 0.04324446
Moved 540.459 443.3661 437.1969 0.1929772 0.1265352
Moved 540.4897 448.5583 472.0249 0.2049961 0.2161134
Moved 540.5204 453.4315 495.0203 0.2162766 0.275258
Moved 540.5511 458.2998 510.499 0.2275458 0.3150694
Moved 540.5818 462.6386 521.2772 0.2375893 0.342791
Moved 540.6126 465.6892 528.6892 0.2446508 0.3618549
Moved 540.6433 467.5616 533.5616 0.2489853 0.3743868
Moved 540.6741 468 536.0936 0.25 0.3808992
Moved 540.7048 469 537.995 0.2523148 0.3857895
Moved 540.7355 469 539 0.2523148 0.3883744
Moved 540.7662 469 540 0.2523148 0.3909464
Moved 540.7969 469 541 0.2523148 0.3935184
Stationary 540.8276 469 541 0.2523148 0.3935184
Stationary 540.8584 469 541 0.2523148 0.3935184
Moved 540.8891 458.0814 541 0.2270402 0.3935184
Moved 540.9198 433.0215 518.8173 0.1690313 0.336464
Moved 540.9506 405.5517 500.3678 0.1054437 0.2890118
Moved 540.9813 375.5806 477.8645 0.03606617 0.2311329
Moved 541.0119 343.9907 451.3767 -0.03705864 0.1630059
Moved 541.0427 310.2495 417.6869 -0.1151633 0.07635508
Moved 541.0734 286.955 391.52 -0.1690858 0.009053351
Moved 541.1041 270.1751 367.2626 -0.2079281 -0.05333684
Moved 541.1349 259.8947 353.8947 -0.2317253 -0.08771958
Moved 541.1656 250.9179 341.2239 -0.2525048 -0.120309
Moved 541.1964 244.8938 332.8938 -0.2664495 -0.1417341
Moved 541.227 239.8158 326.8158 -0.2782042 -0.1573669
Moved 541.2578 235.0087 320.0087 -0.2893316 -0.1748747
Moved 541.2885 230.1307 314.1307 -0.3006233 -0.189993
Moved 541.3192 225.5245 307.5245 -0.3112859 -0.2069844
Moved 541.3499 222.7232 302.4464 -0.3177705 -0.2200454
Moved 541.3807 219.851 296.7021 -0.3244189 -0.2348198
Moved 541.4114 217.9728 292.9728 -0.3287666 -0.2444115
Moved 541.4421 216 288.7017 -0.3333333 -0.2553971
Moved 541.4728 215 285.5929 -0.3356481 -0.2633928
Moved 541.5035 212.725 282.725 -0.3409144 -0.2707691
Moved 541.5343 210.7103 279.7103 -0.3455781 -0.278523
Moved 541.565 210.3112 278.3112 -0.3465019 -0.2821214
Moved 541.5957 209.4474 277 -0.3485015 -0.2854939
Moved 541.6264 209 275.5 -0.349537 -0.2893519
Moved 541.6571 208 274.5 -0.3518518 -0.2919239
Stationary 541.6879 208 274.5 -0.3518518 -0.2919239
Moved 541.7186 208 287.415 -0.3518518 -0.2587064
Moved 541.7493 208 301.2028 -0.3518518 -0.2232439
Moved 541.78 208 312.4911 -0.3518518 -0.1942102
Moved 541.8108 208 321.0007 -0.3518518 -0.1723235
Moved 541.8415 208 327.7341 -0.3518518 -0.1550049
Moved 541.8722 208 334.4673 -0.3518518 -0.1376869
Moved 541.9029 205.2947 345.4106 -0.3581142 -0.1095408
Moved 541.9337 202.7212 348.2788 -0.3640713 -0.1021636
Moved 541.9644 197.9869 354.0262 -0.3750303 -0.08738129
Moved 541.9951 192.7112 358.6444 -0.3872426 -0.07550313
Moved 542.0258 188.2283 363.7717 -0.3976197 -0.06231575
Moved 542.0565 184.7472 367.2528 -0.4056777 -0.05336212
Moved 542.0873 182.877 370 -0.4100071 -0.04629637
Moved 542.118 182 372.6693 -0.412037 -0.03943086
Moved 542.1487 182 380.1317 -0.412037 -0.02023759
Moved 542.1794 194.6802 394.4535 -0.3826847 0.01659849
Moved 542.2101 209.9863 409.7025 -0.347254 0.05581918
Moved 542.2409 231.1561 425.5658 -0.2982499 0.09661976
Moved 542.2715 250.9595 440.2996 -0.2524085 0.1345154
Moved 542.3023 263.1371 451.1371 -0.2242197 0.1623895
Moved 542.3331 272.2442 459.2442 -0.2031384 0.1832412
Moved 542.3638 283.8864 468.8864 -0.176189 0.208041
Moved 542.3945 293.5327 479.377 -0.1538594 0.2350231
Moved 542.4252 302.8866 490.8866 -0.132207 0.264626
Moved 542.4559 312.0381 503.2977 -0.1110228 0.2965474
Moved 542.4866 318.2712 514.4068 -0.09659449 0.3251203
Moved 542.5174 325.9916 524.9874 -0.07872313 0.3523337
Moved 542.5481 331 533.5 -0.06712963 0.3742283
Moved 542.5789 335.3742 540.7485 -0.0570041 0.3928715
Moved 542.6095 338.6824 545.6824 -0.04934629 0.4055616
Stationary 542.6403 339 546 -0.04861111 0.4063785
Moved 542.671 340.5 547.5 -0.0451389 0.4102365
Moved 542.7017 343.0759 548 -0.03917624 0.4115225
Moved 542.7324 351.2682 548 -0.02021243 0.4115225
Moved 542.7631 373.3512 537.6489 0.0309055 0.3848992
Moved 542.7939 397.1641 534.1836 0.08602798 0.3759865
Moved 542.8246 421.1922 530 0.1416486 0.3652262
Moved 542.8553 452.7069 529 0.2145993 0.3626543
Moved 542.886 474.7102 528 0.2655328 0.3600822
Moved 542.9167 492.0038 528 0.3055642 0.3600822
Moved 542.9475 505.9256 528 0.3377906 0.3600822
Moved 542.9782 509.488 528 0.3460369 0.3600822
Moved 543.009 515.537 528 0.3600395 0.3600822
Moved 543.0397 521.2973 528 0.3733734 0.3600822
Moved 543.0704 526.0207 536 0.3843071 0.3806583
Moved 543.1011 527.6508 537 0.3880805 0.3832304
Moved 543.1318 529.5 537 0.3923611 0.3832304
Moved 543.1625 530.2492 537 0.3940954 0.3832304
Stationary 543.1933 530 537 0.3935185 0.3832304
Moved 543.224 515.8347 500.462 0.3607285 0.2892539
Moved 543.2548 465.0679 412.1357 0.2432127 0.06207744
Moved 543.2855 447.308 374.77 0.2021019 -0.03402781
Moved 543.3162 438.1114 345.6304 0.1808134 -0.1089754
Moved 543.3469 433.3728 321.6776 0.1698444 -0.1705825
Moved 543.3776 428.602 303.8059 0.1588009 -0.2165486
Moved 543.4083 426 289.727 0.1527777 -0.2527599
Moved 543.439 423.8965 279.5858 0.1479084 -0.2788432
Moved 543.4698 421.9898 269.9694 0.1434949 -0.3035767
Moved 543.5005 421 261.4756 0.1412037 -0.3254229
Moved 543.5313 419.2376 252.4751 0.137124 -0.3485723
Moved 543.562 419 246.3955 0.1365741 -0.3642091
Moved 543.5927 417.8257 242.8257 0.1338556 -0.3733907
Ended 543.6234 418 242 0.1342593 -0.3755144
PhraseEnd 544.3608
