this is a non profit organization
Moved 802.7181 541.373 495 0.4198449 0.2752057
Moved 802.7489 543 495 0.4236111 0.2752057
Moved 802.7796 545.5 495 0.4293981 0.2752057
Moved 802.8103 545 501.7881 0.4282407 0.2926649
Moved 802.8411 534.0168 502 0.4028167 0.2932098
Moved 802.8718 512.2233 502 0.3523687 0.2932098
Moved 802.9025 485.8071 488.1228 0.29122 0.2575174
Moved 802.9333 461.3089 471.3953 0.2345113 0.2144939
Moved 802.9641 441.2156 453.2156 0.1879991 0.1677356
Moved 802.9948 419.9332 429.422 0.1387342 0.106538
Moved 803.0255 403.1315 405.3842 0.09984155 0.04471225
Moved 803.0562 388.9486 374.3716 0.06701072 -0.03505259
Moved 803.087 380.6594 352.7582 0.04782259 -0.09064239
Moved 803.1177 376 327.4357 0.03703703 -0.1557724
Moved 803.1484 374 306.3438 0.03240744 -0.2100211
Moved 803.1791 374 290.5255 0.03240744 -0.250706
Moved 803.2099 374 272.2432 0.03240744 -0.2977285
Moved 803.2405 374 259.7195 0.03240744 -0.3299397
Ended 803.2714 374 255.2294 0.03240744 -0.3414882
PhraseEnd 804.5007
