this is a non profit organization
Moved 407.5654 234.7879 224 -0.2898427 -0.4218107
Moved 407.5962 231.9137 224 -0.2964961 -0.4218107
Moved 407.6269 228.3518 230.4824 -0.3047413 -0.4051379
Moved 407.6576 223.4809 249.6338 -0.3160165 -0.3558802
Moved 407.6884 219.6107 270.3358 -0.3249752 -0.3026344
Moved 407.7191 219 290.4838 -0.3263889 -0.2508133
Moved 407.7499 219 308.6127 -0.3263889 -0.2041854
Moved 407.7806 219 327.7147 -0.3263889 -0.1550547
Moved 407.8113 219 341.7047 -0.3263889 -0.1190723
Moved 407.842 219 352.1426 -0.3263889 -0.09222595
Moved 407.8728 219 363.7489 -0.3263889 -0.0623743
Moved 407.9035 227 372.3665 -0.3078704 -0.04020981
Moved 407.9343 228 380.5 -0.3055556 -0.0192902
Moved 407.965 230.1993 386.3987 -0.3004645 -0.004118617
Moved 407.9958 231 392.1271 -0.2986111 0.01061483
Moved 408.0265 232 397.874 -0.2962963 0.02539595
Moved 408.0573 233 402.6468 -0.2939815 0.0376717
Moved 408.088 236.3186 407.6373 -0.2862994 0.05050726
Moved 408.1187 244.5576 415.7435 -0.2672277 0.07135662
Moved 408.1495 260.358 427.2387 -0.2306527 0.1009225
Moved 408.1802 278.4515 439.1796 -0.1887697 0.1316347
Moved 408.2109 299.4593 449.9767 -0.1401405 0.1594051
Moved 408.2417 320.9615 455.7404 -0.09036694 0.1742292
Moved 408.2724 334.6249 461.85 -0.05873863 0.1899433
Moved 408.3032 349.0875 467.7719 -0.02526035 0.2051744
Moved 408.3339 359.9265 472.2844 -0.0001701216 0.2167807
Moved 408.3646 375.0718 478.6906 0.03488839 0.2332577
Moved 408.3954 379.0627 480.0209 0.04412661 0.2366791
Moved 408.4261 388.636 483.8787 0.06628712 0.2466014
Moved 408.4568 395.5138 486.7569 0.08220793 0.2540043
Moved 408.4876 402 491 0.09722222 0.2649176
Moved 408.5183 408.514 492.1713 0.1123009 0.2679303
Moved 408.549 415.127 495.0424 0.1276089 0.2753146
Moved 408.5798 421.8352 497.9176 0.1431371 0.2827098
Moved 408.6105 427.6344 499 0.1565611 0.2854938
Moved 408.6412 435.8953 502.2985 0.1756836 0.2939775
Moved 408.672 441.3474 504.1736 0.1883041 0.2988005
Moved 408.7027 446.0428 505 0.1991731 0.3009258
Moved 408.7335 451.2189 506.6094 0.2111548 0.3050653
Moved 408.7642 455.9686 507 0.2221495 0.3060699
Moved 408.795 459.3535 508 0.229985 0.3086419
Moved 408.8257 463.8331 509 0.2403544 0.3112139
Moved 408.8564 469.5202 510 0.2535189 0.3137859
Moved 408.8871 474.2593 510 0.2644891 0.3137859
Moved 408.9179 478.9988 510 0.2754603 0.3137859
Moved 408.9487 483.0028 510 0.2847286 0.3137859
Moved 408.9794 487.7559 510 0.2957312 0.3137859
Moved 409.0101 491.7479 510 0.3049719 0.3137859
Moved 409.0409 497 499.5 0.3171296 0.2867798
Moved 409.0716 501.3284 499.8358 0.327149 0.2876435
Moved 409.1024 505.058 496.971 0.3357825 0.2802752
Moved 409.1331 506.9037 493.1926 0.3400549 0.2705569
Moved 409.1638 508.3095 487.0716 0.343309 0.2548137
Moved 409.1945 498.9682 463.6779 0.3216856 0.1946447
Moved 409.2253 486.0039 436.1739 0.2916758 0.123904
Moved 409.256 473.8712 413.7745 0.2635906 0.06629245
Moved 409.2868 460.9922 395.1875 0.2337783 0.01848629
Moved 409.3175 449.6004 377.2008 0.2074084 -0.0277757
Moved 409.3483 434.6708 356.118 0.1728492 -0.08200099
Moved 409.379 432.1789 351.3578 0.1670808 -0.09424445
Moved 409.4097 424.5067 338.0134 0.149321 -0.1285664
Moved 409.4405 418.1448 326.5264 0.1345945 -0.1581112
Moved 409.4712 413.0242 316.0483 0.1227412 -0.1850608
Moved 409.5019 410.0087 308.0347 0.1157608 -0.2056722
Moved 409.5327 407.1338 300.4014 0.109106 -0.2253051
Moved 409.5634 405 295.2658 0.1041667 -0.2385139
Moved 409.5941 402.5 290 0.09837966 -0.2520577
Moved 409.6249 400.8415 285.683 0.09454051 -0.2631611
Moved 409.6557 400 280.9741 0.09259263 -0.2752724
Moved 409.6864 399 277.1017 0.09027779 -0.2852325
Moved 409.7171 398 273.6957 0.08796295 -0.2939924
Moved 409.7479 398 269.7144 0.08796295 -0.3042324
Moved 409.7786 398 265.8405 0.08796295 -0.3141962
Moved 409.8093 398 262.9738 0.08796295 -0.3215696
Moved 409.8401 398 261.4063 0.08796295 -0.3256012
Ended 409.8708 398 258.531 0.08796295 -0.3329965
PhraseEnd 410.9467
