what goes up must come down
Moved 1227.346 417 307 0.1319444 -0.2083334
Moved 1227.377 419.1071 300.6786 0.1368221 -0.224592
Moved 1227.408 419 294.1619 0.1365741 -0.2413531
Moved 1227.438 420 286.3448 0.1388889 -0.2614589
Moved 1227.469 421 278.576 0.1412037 -0.2814403
Moved 1227.5 421 270.9224 0.1412037 -0.3011255
Moved 1227.531 422 265.4189 0.1435185 -0.3152806
Moved 1227.561 422 260.1884 0.1435185 -0.3287336
Ended 1227.592 422 258.9069 0.1435185 -0.3320297
PhraseEnd 1228.145
