I can still feel your presence
Moved 1156.16 507.1185 489 0.3405522 0.2597736
Moved 1156.191 513.2451 496.6226 0.354734 0.2793789
Moved 1156.222 516.1707 498 0.3615063 0.2829217
Moved 1156.253 518.3162 499 0.3664726 0.2854938
Moved 1156.283 518 501.97 0.3657407 0.2931327
Moved 1156.314 518 503.5 0.3657407 0.2970678
Moved 1156.345 518 506.0864 0.3657407 0.3037199
Moved 1156.376 518 507.3705 0.3657407 0.3070228
Moved 1156.406 506.1902 510.9366 0.3384034 0.3161948
Moved 1156.437 499.5588 513.4804 0.3230527 0.3227376
Moved 1156.468 492.9341 515 0.3077177 0.326646
Moved 1156.499 486.3005 517.2332 0.2923624 0.3323897
Moved 1156.529 477.4738 518.842 0.2719301 0.3365278
Moved 1156.56 468.7995 520.4001 0.2518507 0.3405353
Moved 1156.591 456.2122 522.9575 0.2227136 0.347113
Moved 1156.621 448.479 524.1302 0.2048126 0.3501292
Moved 1156.652 436.041 524 0.1760208 0.3497942
Moved 1156.683 432.2486 524 0.1672421 0.3497942
Moved 1156.714 426.4277 524 0.1537679 0.3497942
Moved 1156.745 422.972 524 0.1457685 0.3497942
Moved 1156.775 417.8403 524 0.1338896 0.3497942
Moved 1156.806 413.7426 524 0.124404 0.3497942
Moved 1156.837 408.6331 524 0.1125767 0.3497942
Moved 1156.867 403.1117 524 0.09979555 0.3497942
Moved 1156.898 393.1022 524 0.07662554 0.3497942
Moved 1156.929 384.9466 524 0.05774676 0.3497942
Moved 1156.96 375.7508 520.0638 0.03646006 0.3396704
Moved 1156.99 367.3962 515.1321 0.01712094 0.3269857
Moved 1157.021 357.4489 513.6122 -0.005905231 0.3230767
Moved 1157.052 346.2104 512 -0.03192032 0.31893
Moved 1157.083 336.5029 509.501 -0.05439152 0.3125024
Moved 1157.113 329.5883 508.1961 -0.07039756 0.3091463
Moved 1157.144 322.1526 507 -0.08760959 0.3060699
Moved 1157.175 315.5342 504.178 -0.1029301 0.2988117
Moved 1157.206 307.8924 502.6308 -0.1206194 0.2948322
Moved 1157.236 301.6109 500.3054 -0.13516 0.2888513
Moved 1157.267 295.6814 498.8407 -0.1488856 0.285084
Moved 1157.298 290.5909 498 -0.1606691 0.2829217
Moved 1157.328 286.4829 498 -0.1701785 0.2829217
Moved 1157.359 284.5 498 -0.1747685 0.2829217
Moved 1157.39 282.9431 498 -0.1783724 0.2829217
Moved 1157.421 281.6918 498 -0.181269 0.2829217
Moved 1157.451 281 498 -0.1828704 0.2829217
Moved 1157.482 279.5 498 -0.1863426 0.2829217
Stationary 1157.513 279.5 498 -0.1863426 0.2829217
Stationary 1157.544 279.5 498 -0.1863426 0.2829217
Moved 1157.574 280 498 -0.1851852 0.2829217
Ended 1157.605 280 498 -0.1851852 0.2829217
Began 1158.896 619 504 0.599537 0.2983539
Stationary 1158.927 619 504 0.599537 0.2983539
Stationary 1158.958 619 504 0.599537 0.2983539
Stationary 1158.988 619 504 0.599537 0.2983539
Stationary 1159.019 619 504 0.599537 0.2983539
Stationary 1159.05 619 504 0.599537 0.2983539
Stationary 1159.08 619 504 0.599537 0.2983539
Stationary 1159.111 619 504 0.599537 0.2983539
Stationary 1159.142 619 504 0.599537 0.2983539
Stationary 1159.173 619 504 0.599537 0.2983539
Stationary 1159.203 619 504 0.599537 0.2983539
Stationary 1159.234 619 504 0.599537 0.2983539
Stationary 1159.265 619 504 0.599537 0.2983539
Moved 1159.296 604 513 0.5648147 0.321502
Moved 1159.326 593.3856 515.1229 0.5402445 0.3269621
Moved 1159.357 580.2807 516.6742 0.509909 0.330952
Moved 1159.388 564.4146 518 0.473182 0.3343621
Moved 1159.419 547.644 519 0.4343611 0.3369341
Moved 1159.449 523.1917 521.3014 0.3777585 0.3428533
Moved 1159.48 513.8951 522 0.3562386 0.3446501
Moved 1159.511 499.7 523 0.3233796 0.3472221
Moved 1159.542 485.8276 524 0.2912675 0.3497942
Moved 1159.572 470.1446 525.9794 0.2549644 0.3548852
Moved 1159.603 453.2345 527 0.2158206 0.3575102
Moved 1159.634 440.8441 527 0.1871391 0.3575102
Moved 1159.665 426.4306 527 0.1537745 0.3575102
Moved 1159.695 407.8853 527 0.1108457 0.3575102
Moved 1159.726 393.8621 527 0.07838458 0.3575102
Moved 1159.757 383.3499 527 0.05405058 0.3575102
Moved 1159.787 370.9084 527 0.02525101 0.3575102
Moved 1159.818 358.3625 527 -0.003790458 0.3575102
Moved 1159.849 346.8482 517.9844 -0.03044396 0.3343219
Moved 1159.88 337 518.5 -0.05324075 0.335648
Moved 1159.91 328.7263 518 -0.07239287 0.3343621
Moved 1159.941 321.1115 516 -0.09001981 0.329218
Moved 1159.972 313.5023 515 -0.1076335 0.326646
Moved 1160.003 305.5 512.5 -0.1261574 0.3202159
Moved 1160.033 298.0797 512 -0.143334 0.31893
Moved 1160.064 291.5 511 -0.1585648 0.3163579
Moved 1160.095 285.8575 510 -0.1716261 0.3137859
Moved 1160.126 282.5 509 -0.1793981 0.3112139
Moved 1160.156 280.5 509 -0.1840278 0.3112139
Moved 1160.187 278.534 509 -0.1885787 0.3112139
Moved 1160.218 276.9841 509 -0.1921664 0.3112139
Stationary 1160.249 277 509 -0.1921296 0.3112139
Moved 1160.279 275.5659 509 -0.1954493 0.3112139
Moved 1160.31 273.807 509 -0.1995209 0.3112139
Moved 1160.341 272.0727 509 -0.2035353 0.3112139
Moved 1160.371 269.5293 509 -0.2094229 0.3112139
Moved 1160.402 267.3157 509 -0.2145469 0.3112139
Moved 1160.433 262.5424 509 -0.2255963 0.3112139
Moved 1160.464 258.4326 509 -0.2351098 0.3112139
Moved 1160.494 254.6842 509 -0.2437865 0.3112139
Moved 1160.525 251.4117 509 -0.2513618 0.3112139
Moved 1160.556 248.8656 509 -0.2572556 0.3112139
Moved 1160.587 247.669 509 -0.2600255 0.3112139
Moved 1160.617 247 509 -0.2615741 0.3112139
Moved 1160.648 245.8704 509 -0.2641889 0.3112139
Moved 1160.679 243.9962 507.9962 -0.2685274 0.308632
Moved 1160.71 242 499.8102 -0.2731481 0.2875777
Moved 1160.74 239.9055 489.5276 -0.2779965 0.2611305
Moved 1160.771 239 476.7639 -0.2800926 0.228302
Moved 1160.802 237 462.4014 -0.2847222 0.1913615
Moved 1160.833 236 452.5783 -0.287037 0.1660964
Moved 1160.863 236 440.9064 -0.287037 0.136076
Moved 1160.894 236 430.6702 -0.287037 0.1097483
Moved 1160.925 236 418.7724 -0.287037 0.07914703
Moved 1160.955 236 408.6067 -0.287037 0.05300062
Moved 1160.986 236 400.2809 -0.287037 0.03158675
Moved 1161.017 236 394.7228 -0.287037 0.01729118
Moved 1161.048 236 386.6393 -0.287037 -0.003499788
Moved 1161.078 236 381.5493 -0.287037 -0.01659134
Moved 1161.109 236 378.2272 -0.287037 -0.02513595
Moved 1161.14 236 374.9741 -0.287037 -0.03350301
Moved 1161.171 236 372.428 -0.287037 -0.04005157
Moved 1161.201 236 369.8867 -0.287037 -0.04658774
Moved 1161.232 236 367.3398 -0.287037 -0.05313834
Moved 1161.263 236 366.5 -0.287037 -0.05529835
Moved 1161.294 236 366 -0.287037 -0.05658444
Moved 1161.324 236 364.5 -0.287037 -0.06044246
Moved 1161.355 236 364 -0.287037 -0.06172839
Moved 1161.386 236 363 -0.287037 -0.06430049
Moved 1161.417 236 361.8239 -0.287037 -0.06732532
Stationary 1161.447 236 361.8239 -0.287037 -0.06732532
Moved 1161.478 236 360.9602 -0.287037 -0.06954688
Stationary 1161.509 236 361 -0.287037 -0.06944452
Stationary 1161.54 236 361 -0.287037 -0.06944452
Stationary 1161.57 236 361 -0.287037 -0.06944452
Stationary 1161.601 236 361 -0.287037 -0.06944452
Stationary 1161.632 236 361 -0.287037 -0.06944452
Stationary 1161.662 236 361 -0.287037 -0.06944452
Stationary 1161.693 236 361 -0.287037 -0.06944452
Stationary 1161.724 236 361 -0.287037 -0.06944452
Stationary 1161.755 236 361 -0.287037 -0.06944452
Stationary 1161.786 236 361 -0.287037 -0.06944452
Moved 1161.816 236 369.5 -0.287037 -0.04758238
Moved 1161.847 236 375.2679 -0.287037 -0.03274713
Moved 1161.878 236 381.7289 -0.287037 -0.0161295
Moved 1161.908 236 393.3214 -0.287037 0.01368672
Moved 1161.939 236 407.0761 -0.287037 0.04906399
Moved 1161.97 243.9576 420.7881 -0.2686166 0.08433161
Moved 1162.001 245.1846 434.2919 -0.2657765 0.1190635
Moved 1162.031 246 448.8909 -0.2638889 0.1566124
Moved 1162.062 248.3237 461.6184 -0.25851 0.1893477
Moved 1162.093 249 474.326 -0.2569445 0.222032
Moved 1162.124 250 484.4366 -0.2546296 0.2480364
Moved 1162.154 251.6582 493.9746 -0.2507912 0.2725683
Moved 1162.185 253.2025 502.6074 -0.2472165 0.2947721
Moved 1162.216 254.7516 508.5032 -0.2436305 0.3099362
Moved 1162.246 255 510.0101 -0.2430556 0.3138118
Moved 1162.277 256 512.5 -0.2407407 0.3202159
Moved 1162.308 256 513 -0.2407407 0.321502
Moved 1162.339 257.1628 513 -0.238049 0.321502
Moved 1162.37 266.4633 501.3954 -0.2165201 0.2916547
Moved 1162.4 282.9148 475.0032 -0.178438 0.2237735
Moved 1162.431 295.6722 452.59 -0.1489069 0.1661264
Moved 1162.462 308 429 -0.1203704 0.1054526
Moved 1162.492 319.9957 406.8077 -0.09260246 0.04837354
Moved 1162.523 335.8504 382.9161 -0.0559019 -0.01307601
Moved 1162.554 348.2562 366.0414 -0.02718479 -0.056478
Moved 1162.585 357.5676 353.0405 -0.005630652 -0.08991633
Moved 1162.615 365.2641 341.2265 0.01218538 -0.1203023
Moved 1162.646 374.7393 329.0143 0.03411869 -0.1517122
Moved 1162.677 382.4165 320.5834 0.05189011 -0.1733966
Moved 1162.708 390.0742 311.5677 0.06961624 -0.1965852
Moved 1162.738 395.7088 304.8735 0.08265932 -0.2138026
Moved 1162.769 401.5684 297.2421 0.09622315 -0.2334308
Moved 1162.8 404.4794 292.5206 0.1029617 -0.2455747
Moved 1162.831 408.5685 287.4315 0.1124272 -0.258664
Moved 1162.861 413.5 280 0.1238426 -0.2777778
Moved 1162.892 417.1358 272.7283 0.1322588 -0.2964806
Moved 1162.923 419.6293 268.3707 0.1380308 -0.3076887
Moved 1162.953 422.1862 264.8138 0.1439495 -0.3168369
Moved 1162.984 423.5 261.5 0.1469907 -0.3253601
Moved 1163.015 425.0029 256.9971 0.1504696 -0.3369415
Moved 1163.046 425 253.4325 0.150463 -0.3461099
Moved 1163.076 425 251.5 0.150463 -0.3510802
Moved 1163.107 414.5 252 0.1261574 -0.3497943
Moved 1163.138 397.0313 259.9688 0.08572052 -0.3292985
Moved 1163.169 360.6185 275.8362 0.001431604 -0.288487
Moved 1163.199 351.0824 279.9647 -0.02064268 -0.2778686
Moved 1163.23 336 286.5 -0.05555556 -0.2610596
Moved 1163.261 326.9182 291.4491 -0.07657826 -0.2483306
Moved 1163.292 317.9319 296.712 -0.09737983 -0.2347942
Moved 1163.322 306.4789 300.8085 -0.1238915 -0.2242581
Moved 1163.353 293.6797 304.9281 -0.1535191 -0.2136624
Moved 1163.384 285.127 306.7183 -0.1733172 -0.209058
Moved 1163.415 277.4426 308 -0.1911052 -0.2057614
Moved 1163.445 271.36 309 -0.2051853 -0.2031893
Moved 1163.476 266.2646 310.3677 -0.2169802 -0.1996715
Moved 1163.507 264.5 310 -0.2210648 -0.2006174
Moved 1163.537 262.868 310 -0.2248425 -0.2006174
Moved 1163.568 262 310.6768 -0.2268519 -0.1988766
Moved 1163.599 260.8853 311 -0.2294323 -0.1980453
Moved 1163.63 261 312.2095 -0.2291666 -0.1949346
Moved 1163.66 261 316.0754 -0.2291666 -0.1849914
Moved 1163.691 261 324.3342 -0.2291666 -0.1637495
Moved 1163.722 261 340.9613 -0.2291666 -0.1209844
Moved 1163.753 261 361.3243 -0.2291666 -0.06861031
Moved 1163.783 261 399.9175 -0.2291666 0.03065203
Moved 1163.814 261 408.3763 -0.2291666 0.05240825
Moved 1163.845 261 434.312 -0.2291666 0.119115
Moved 1163.876 261 452.8173 -0.2291666 0.1667111
Moved 1163.906 261 469.0096 -0.2291666 0.2083579
Moved 1163.937 259.5977 485.8159 -0.2324126 0.2515839
Moved 1163.968 258 501.7603 -0.2361111 0.2925932
Moved 1163.999 255.7918 513.0408 -0.2412226 0.3216071
Moved 1164.029 253 524.9649 -0.2476852 0.3522759
Moved 1164.06 250.704 534.8879 -0.253 0.3777981
Moved 1164.091 250 541.6714 -0.2546296 0.3952454
Moved 1164.122 249 546.1244 -0.2569445 0.4066984
Moved 1164.152 248 548.603 -0.2592593 0.4130735
Moved 1164.183 246.8536 551.1464 -0.261913 0.4196152
Moved 1164.214 247 552 -0.2615741 0.4218106
Ended 1164.244 247 552 -0.2615741 0.4218106
PhraseEnd 1166.119
