just in time for the party
Basic
0.6 0.6
432 388.8
Backspace 853.7105
Began 854.6941 494 390 0.3101851 0.005143954
Stationary 854.7249 494 390 0.3101851 0.005143954
Stationary 854.7556 494 390 0.3101851 0.005143954
Stationary 854.7863 494 390 0.3101851 0.005143954
Moved 854.8171 494 408.3418 0.3101851 0.05231936
Moved 854.8478 486.0413 419.7935 0.2917624 0.08177329
Moved 854.8785 483.5 431 0.2858797 0.1105966
Moved 854.9092 477.8726 447.3823 0.2728532 0.1527322
Moved 854.94 473.3699 460.8903 0.2624303 0.187475
Moved 854.9708 468.2931 474.2672 0.2506785 0.2218806
Moved 855.0015 462.1494 489.1265 0.236457 0.2600989
Moved 855.0323 458.0578 497.8843 0.2269857 0.2826242
Moved 855.063 454.6196 504.5706 0.2190268 0.2998213
Moved 855.0937 452.3415 509.317 0.2137535 0.3120291
Moved 855.1245 449.8064 512.1936 0.2078852 0.3194279
Moved 855.1552 445.5076 515.7462 0.1979343 0.3285651
Moved 855.1859 440.9834 518 0.1874615 0.3343621
Moved 855.2166 432.7867 520.5533 0.1684878 0.3409294
Moved 855.2474 423.5287 522.0942 0.1470571 0.3448925
Moved 855.2781 411.8214 522 0.1199569 0.3446501
Moved 855.3088 395.9742 514.0959 0.08327354 0.3243208
Moved 855.3397 375.5975 504.2988 0.03610532 0.2991223
Moved 855.3703 360.0714 497.0357 0.0001652042 0.2804416
Moved 855.4011 344 488 -0.03703703 0.2572016
Moved 855.4319 328.3209 477.9435 -0.07333124 0.2313361
Moved 855.4625 309.8982 459.8982 -0.1159764 0.1849232
Moved 855.4933 291.2507 445.072 -0.159142 0.1467901
Moved 855.524 273.4374 431.1696 -0.2003764 0.1110327
Moved 855.5548 260.3156 417.3156 -0.230751 0.07540011
Moved 855.5855 245.1696 402.0036 -0.265811 0.03601741
Moved 855.6162 234.8344 392.8344 -0.2897353 0.01243403
Moved 855.647 228.4512 386.4512 -0.3045112 -0.003983651
Moved 855.6777 221.8914 381.2609 -0.3196958 -0.01733309
Moved 855.7085 218.9613 377.9613 -0.3264785 -0.02581977
Moved 855.7391 216.4139 376 -0.3323751 -0.03086435
Moved 855.77 216 374.8679 -0.3333333 -0.03377616
Moved 855.8007 215 375 -0.3356481 -0.03343629
Stationary 855.8314 215 375 -0.3356481 -0.03343629
Stationary 855.8622 215 375 -0.3356481 -0.03343629
Stationary 855.8929 215 375 -0.3356481 -0.03343629
Stationary 855.9236 215 375 -0.3356481 -0.03343629
Moved 855.9543 232.3467 390.3467 -0.2954937 0.006035816
Moved 855.9851 248.3426 405.3427 -0.2584662 0.04460547
Moved 856.0158 268.5663 427.3804 -0.2116522 0.1012869
Moved 856.0466 283.0341 444.2064 -0.1781619 0.1445637
