where did you get that tie
Moved 780.3198 466.9887 520.7046 0.247659 0.3413183
Moved 780.3506 481.219 529.5314 0.2805995 0.3640209
Moved 780.3813 496.6489 540.6489 0.3163168 0.3926153
Moved 780.412 506.0626 548.0626 0.3381077 0.4116835
Moved 780.4427 511.4036 552.4036 0.3504712 0.4228486
Moved 780.4734 514.9514 555.9514 0.3586839 0.4319737
Moved 780.5042 516.3778 557.3778 0.3619857 0.4356425
Moved 780.5349 518 559.6886 0.3657407 0.4415858
Moved 780.5655 518 560.5 0.3657407 0.4436727
Moved 780.5964 518 561.1905 0.3657407 0.4454487
Stationary 780.6271 518 561.1905 0.3657407 0.4454487
Moved 780.6578 511.4538 561 0.3505875 0.4449587
Moved 780.6885 499.4655 561 0.3228368 0.4449587
Moved 780.7193 483.6957 550.4783 0.2863325 0.4178967
Moved 780.75 462.9595 541.6098 0.2383321 0.3950869
Moved 780.7807 443.9482 533.9778 0.1943246 0.3754572
Moved 780.8114 426.1451 524.3029 0.1531138 0.3505731
Moved 780.8422 391.4534 504.8075 0.07280885 0.3004307
Moved 780.8729 381.0624 497.616 0.0487556 0.2819342
Moved 780.9036 358.4272 484.7929 -0.003640652 0.2489528
Moved 780.9343 335.3798 470.6998 -0.05699128 0.2127053
Moved 780.9651 317.3852 456.9081 -0.09864543 0.1772328
Moved 780.9958 299.6605 444.0504 -0.1396747 0.1441625
Moved 781.0265 286.2558 434.2047 -0.1707041 0.118839
Moved 781.0572 273.7157 423.7157 -0.1997322 0.09186132
Moved 781.088 263.9248 415.233 -0.2223963 0.07004373
Moved 781.1187 256 408 -0.2407407 0.05144025
Moved 781.1494 247.7849 400.785 -0.2597571 0.03288316
Moved 781.1801 240.1713 393.1713 -0.2773812 0.01330066
Moved 781.2109 233.5622 385.5623 -0.29268 -0.006269996
Moved 781.2416 227.4091 379.4091 -0.3069233 -0.02209597
Moved 781.2723 222.4601 371.1902 -0.3183793 -0.04323519
Moved 781.303 219.8639 367.8639 -0.3243892 -0.05179048
Moved 781.3337 217.9935 364.9935 -0.3287188 -0.05917317
Moved 781.3645 217.4553 364 -0.3299645 -0.06172839
Moved 781.3952 217 363 -0.3310185 -0.06430049
Moved 781.4259 215.6261 361.626 -0.334199 -0.06783427
Moved 781.4566 215.1497 361 -0.3353017 -0.06944452
Moved 781.4874 215 360.3347 -0.3356481 -0.07115572
Moved 781.5181 214.4616 360 -0.3368943 -0.07201654
Moved 781.5488 214 358.5 -0.3379629 -0.07587456
Moved 781.5795 214 359 -0.3379629 -0.07458848
Ended 781.6103 214 359 -0.3379629 -0.07458848
Began 782.5627 393 562 0.07638891 0.4475308
Stationary 782.5934 393 562 0.07638891 0.4475308
Stationary 782.6242 393 562 0.07638891 0.4475308
Stationary 782.6548 393 562 0.07638891 0.4475308
Stationary 782.6856 393 562 0.07638891 0.4475308
Stationary 782.7164 393 562 0.07638891 0.4475308
Stationary 782.7471 393 562 0.07638891 0.4475308
Stationary 782.7778 393 562 0.07638891 0.4475308
Moved 782.8085 399.7439 562 0.09199966 0.4475308
Moved 782.8392 410.4514 562 0.1167856 0.4475308
Moved 782.8699 420.423 562 0.139868 0.4475308
Moved 782.9007 429.5802 562 0.1610652 0.4475308
Moved 782.9313 436.5281 562 0.1771483 0.4475308
Moved 782.962 443.2732 562 0.1927619 0.4475308
Moved 782.9929 448.2089 562 0.2041872 0.4475308
Moved 783.0236 453.033 562 0.2153542 0.4475308
Moved 783.0543 460.6554 562 0.2329986 0.4475308
Moved 783.085 467.5034 555 0.2488504 0.4295266
Moved 783.1158 472.5947 552.7026 0.2606359 0.4236178
Moved 783.1465 479.3383 552 0.2762461 0.4218106
Moved 783.1772 484.0419 551 0.2871339 0.4192385
Moved 783.2079 488.674 549.326 0.2978564 0.4149331
Moved 783.2386 491.4389 547.561 0.3042568 0.4103935
Moved 783.2693 495.3117 545.6883 0.3132215 0.4055768
Moved 783.3001 497.5 544.5 0.318287 0.4025204
Moved 783.3308 499.75 543.25 0.3234954 0.3993055
Moved 783.3615 502 539.3865 0.3287037 0.3893684
Moved 783.3923 504.4856 535.0287 0.3344574 0.3781603
Moved 783.4229 507.3578 531.6422 0.341106 0.3694501
Moved 783.4537 508.8929 528.1071 0.3446595 0.3603577
Moved 783.4844 510.6836 524.3163 0.3488047 0.3506078
Moved 783.5151 512.5286 520.4714 0.3530754 0.3407186
Moved 783.5459 514.0235 516.9531 0.3565359 0.3316693
Moved 783.5766 515 513.0966 0.3587963 0.3217505
Moved 783.6073 516.5 510.5 0.3622685 0.3150719
Moved 783.638 516 508.3531 0.3611111 0.30955
Moved 783.6688 516 506.9174 0.3611111 0.3058575
Moved 783.6995 516 504.9414 0.3611111 0.3007751
Moved 783.7302 516 504 0.3611111 0.2983539
Moved 783.7609 503.5 503 0.3321759 0.2957818
Moved 783.7916 493.0317 502 0.3079437 0.2932098
Moved 783.8224 482.4177 502 0.2833743 0.2932098
Moved 783.8531 468.6946 502 0.251608 0.2932098
Moved 783.8839 458.2089 502 0.2273353 0.2932098
Moved 783.9146 444.9726 510.5068 0.1966959 0.3150895
Moved 783.9453 433.4881 513.378 0.1701113 0.3224742
Moved 783.976 424.2505 515.2498 0.148728 0.3272885
Moved 784.0067 415.6414 516.7862 0.1287996 0.3312401
Moved 784.0375 406.3762 518 0.1073522 0.3343621
Moved 784.0682 399.413 520 0.09123385 0.3395061
Moved 784.0989 394.9564 521.0219 0.08091748 0.3421343
Moved 784.1296 391.0967 521.9033 0.07198304 0.3444014
Moved 784.1604 388.2235 523 0.06533215 0.3472221
Moved 784.1911 386.788 523 0.06200929 0.3472221
Moved 784.2218 385.6277 524.3724 0.05932331 0.3507519
Moved 784.2526 385 525.0333 0.05787035 0.352452
Ended 784.2833 385 526 0.05787035 0.3549381
Began 786.096 302 313 -0.1342593 -0.1929013
Stationary 786.1267 302 313 -0.1342593 -0.1929013
Stationary 786.1574 302 313 -0.1342593 -0.1929013
Stationary 786.1882 302 313 -0.1342593 -0.1929013
Stationary 786.2189 302 313 -0.1342593 -0.1929013
Stationary 786.2496 302 313 -0.1342593 -0.1929013
Moved 786.2803 293.299 322.7886 -0.1544004 -0.1677248
Moved 786.311 290.3734 324.6266 -0.1611726 -0.1629975
Moved 786.3418 284.9988 328.5006 -0.1736139 -0.1530335
Moved 786.3725 279.2436 332.7563 -0.1869361 -0.1420877
Moved 786.4032 273.2642 336.8239 -0.2007772 -0.131626
Moved 786.434 267.2506 342.7495 -0.2146977 -0.1163852
Moved 786.4647 262.7555 347.8668 -0.2251031 -0.1032233
Moved 786.4954 258.5128 353.9745 -0.2349242 -0.08751425
Moved 786.5261 254.9632 359.0735 -0.2431407 -0.07439931
Moved 786.5568 252 371.0547 -0.25 -0.0435837
Moved 786.5875 248.7787 382.1066 -0.2574567 -0.01515793
Moved 786.6183 246.2662 393.6689 -0.2632727 0.01458054
Moved 786.649 244.8318 399.6729 -0.2665931 0.03002288
Moved 786.6797 239.9628 410.1487 -0.2778638 0.05696685
Moved 786.7104 232.2529 422.6627 -0.2957108 0.08915304
Moved 786.7411 223.8647 435.8922 -0.3151281 0.1231795
Moved 786.7719 214.9315 448.7808 -0.3358066 0.156329
Moved 786.8027 209.7725 457.6824 -0.3477488 0.1792242
Moved 786.8334 204.8997 467.3008 -0.3590284 0.2039629
Moved 786.8641 202.5 476 -0.3645833 0.2263374
Moved 786.8948 201.5372 486.314 -0.366812 0.2528651
Moved 786.9255 200.7366 494.7901 -0.3686652 0.2746659
Moved 786.9562 201 501.4868 -0.3680556 0.2918899
Moved 786.987 201 506.2589 -0.3680556 0.3041636
Moved 787.0177 201 511 -0.3680556 0.3163579
Moved 787.0484 201 513.4751 -0.3680556 0.322724
Stationary 787.0792 201 513 -0.3680556 0.321502
Moved 787.1099 201 516.7479 -0.3680556 0.3311415
Moved 787.1406 211.5 519.5 -0.34375 0.3382201
Moved 787.1714 212 521.5 -0.3425926 0.3433641
Moved 787.2021 218.5403 524.1801 -0.3274531 0.3502573
Moved 787.2328 225.1086 527.0543 -0.3122487 0.3576497
Moved 787.2635 230.8538 528.9269 -0.2989497 0.3624662
Moved 787.2943 235.764 529 -0.2875834 0.3626543
Moved 787.325 244.1176 530 -0.2682463 0.3652262
Moved 787.3557 252.9908 530 -0.2477065 0.3652262
Moved 787.3864 263.4805 530 -0.2234248 0.3652262
Moved 787.4172 272.9814 530 -0.2014319 0.3652262
Moved 787.4479 283.1212 530 -0.1779603 0.3652262
Moved 787.4786 297.02 520.596 -0.145787 0.341039
Moved 787.5093 308.7187 515.1406 -0.1187067 0.3270077
Moved 787.54 320.0967 511.4517 -0.09236868 0.3175196
Moved 787.5707 330.9652 507.3449 -0.06721015 0.3069569
Moved 787.6015 338.5598 504.48 -0.04963005 0.2995885
Moved 787.6322 346.2174 502.9276 -0.03190413 0.2955955
Moved 787.663 351.9463 502 -0.01864279 0.2932098
Moved 787.6937 356.8141 500.1859 -0.007374635 0.2885438
Moved 787.7244 359.5 500 -0.001157423 0.2880658
Moved 787.7551 362.2099 498.7901 0.005115569 0.2849539
Moved 787.7858 364.0418 499 0.00935614 0.2854938
Moved 787.8166 367.9146 499 0.01832078 0.2854938
Ended 787.8473 372.1543 499 0.02813488 0.2854938
Began 788.892 352 510 -0.01851852 0.3137859
Stationary 788.9226 352 510 -0.01851852 0.3137859
Stationary 788.9534 352 510 -0.01851852 0.3137859
Moved 788.9841 339.062 505.478 -0.04846757 0.3021553
Moved 789.0148 332.6475 500.8237 -0.06331608 0.2901845
Moved 789.0455 324.8924 496.9462 -0.0812676 0.2802113
Moved 789.0763 318.1509 494.0754 -0.09687285 0.2728277
Moved 789.107 313 492.5 -0.1087963 0.2687756
Moved 789.1378 308.3886 489.6943 -0.1194708 0.2615593
Moved 789.1685 303.6496 486.8248 -0.1304408 0.2541788
Moved 789.1992 298.9555 483.9556 -0.1413066 0.2467992
Moved 789.2299 296.409 482.4091 -0.1472013 0.2428216
Moved 789.2606 295 480.5254 -0.150463 0.2379767
Moved 789.2914 293.6601 480 -0.1535645 0.2366254
Moved 789.3221 294 478.5 -0.1527778 0.2327674
Moved 789.3528 294 477.2731 -0.1527778 0.2296117
Moved 789.3835 298.2033 474.3995 -0.1430479 0.2222209
Moved 789.4142 307.4101 470.0599 -0.1217358 0.2110594
Moved 789.4449 322.1801 463.91 -0.08754615 0.1952416
Moved 789.4757 340.4621 453.3586 -0.04522671 0.1681034
Moved 789.5065 354.9641 443.8287 -0.01165728 0.1435924
Moved 789.5372 369.8989 433.4007 0.02291421 0.1167713
Moved 789.5678 384.1378 420.8622 0.05587459 0.08452203
Moved 789.5986 394.172 410.828 0.07910182 0.05871399
Moved 789.6293 402.8238 400.1762 0.09912918 0.03131729
Moved 789.66 409 394 0.113426 0.01543206
Moved 789.6907 414.6154 388.3846 0.1264245 0.000989074
Moved 789.7215 417.1859 384.8141 0.1323748 -0.008194299
Moved 789.7522 419.0499 383 0.1366895 -0.01286016
Moved 789.783 420 381.4018 0.1388889 -0.01697077
Moved 789.8137 421 379.5267 0.1412037 -0.02179338
Moved 789.8444 421 378.8849 0.1412037 -0.02344406
Moved 789.8751 421 377.9276 0.1412037 -0.02590634
Stationary 789.9059 421 378 0.1412037 -0.02572024
Moved 789.9366 421 376.8282 0.1412037 -0.02873401
Moved 789.9673 408.6068 377 0.1125158 -0.02829226
Moved 789.998 401.892 377 0.09697219 -0.02829226
Moved 790.0287 387.619 377 0.06393293 -0.02829226
Moved 790.0595 372.0917 382.4717 0.02798995 -0.01421893
Moved 790.0901 352.7538 386.6558 -0.01677364 -0.003457481
Moved 790.1209 332.2398 388 -0.06425961 -3.924585E-08
Moved 790.1516 310.4551 391.0605 -0.1146872 0.007871777
Moved 790.1824 285.5085 395 -0.1724339 0.01800408
Moved 790.2127 268.5 397.5 -0.2118056 0.02443408
Moved 790.2438 250.8634 397 -0.2526309 0.02314815
Moved 790.2745 228.7322 400.1811 -0.3038607 0.03132993
Moved 790.3052 214.7502 401.05 -0.3362264 0.03356474
Moved 790.336 202.0083 401 -0.3657216 0.03343609
Moved 790.3667 189.5919 401 -0.3944632 0.03343609
Moved 790.3974 179.9869 401 -0.4166971 0.03343609
Moved 790.4282 173.5755 401 -0.4315381 0.03343609
Moved 790.4589 170.2684 401 -0.4391934 0.03343609
Moved 790.4896 168.3934 401 -0.4435339 0.03343609
Moved 790.5203 167.5 401 -0.4456018 0.03343609
Moved 790.5511 166.7508 401 -0.4473361 0.03343609
Stationary 790.5818 167 401 -0.4467593 0.03343609
Moved 790.6125 167 406.3561 -0.4467593 0.04721209
Moved 790.6432 185.9352 423.5946 -0.4029279 0.09154979
Moved 790.674 213.4704 450.4704 -0.3391889 0.1606748
Moved 790.7047 242.6583 474.5267 -0.2716242 0.2225479
Moved 790.7354 270.616 497.6709 -0.2069074 0.2820753
Moved 790.7661 289 513.5 -0.1643519 0.3227879
Moved 790.7969 315.5247 533.8935 -0.1029521 0.3752404
Moved 790.8276 336.3141 549.1263 -0.05482857 0.4144195
Moved 790.8583 353.2991 562.2393 -0.01551131 0.4481463
Moved 790.889 370.8374 571.814 0.0250865 0.4727726
Moved 790.9197 388.8976 580.4488 0.0668926 0.4949814
Moved 790.9505 400.3982 585.6991 0.09351422 0.5084852
Moved 790.9812 407.4462 590.4462 0.1098292 0.520695
Moved 791.012 413.4878 592.7439 0.1238144 0.5266046
Moved 791.0427 417.6142 594.6141 0.1333661 0.5314149
Moved 791.0734 420.4928 596 0.1400296 0.5349793
Moved 791.1041 422.5 597.5 0.144676 0.5388373
Moved 791.1348 423.933 598 0.147993 0.5401233
Moved 791.1656 425.8067 598 0.1523303 0.5401233
Moved 791.1962 429.3569 599 0.1605485 0.5426954
Ended 791.227 433 599 0.1689814 0.5426954
Began 792.1794 261 492 -0.2291666 0.2674896
Stationary 792.2102 261 492 -0.2291666 0.2674896
Stationary 792.2409 261 492 -0.2291666 0.2674896
Stationary 792.2717 261 492 -0.2291666 0.2674896
Moved 792.3023 266.7337 492 -0.2158942 0.2674896
Moved 792.3331 277.336 492 -0.1913519 0.2674896
Moved 792.3638 284.9547 492 -0.173716 0.2674896
Moved 792.3945 294.5672 492 -0.1514648 0.2674896
Moved 792.4253 306.9315 500 -0.1228438 0.2880658
Moved 792.456 320.0185 501.6037 -0.09254972 0.2921905
Moved 792.4867 333.3881 503.4776 -0.06160155 0.2970102
Moved 792.5174 347.9493 505.9927 -0.02789517 0.3034792
Moved 792.5482 378.0894 510 0.04187365 0.3137859
Moved 792.5789 400.5027 513.167 0.09375632 0.3219315
Moved 792.6096 409.5 514.5 0.1145834 0.32536
Moved 792.6403 433.5937 516.1771 0.1703558 0.3296734
Moved 792.671 453.3186 517 0.2160154 0.33179
Moved 792.7018 471.4926 517 0.2580848 0.33179
Moved 792.7325 483.8179 517 0.2866155 0.33179
Moved 792.7632 495.3282 517 0.3132598 0.33179
Moved 792.7939 502.407 517 0.3296458 0.33179
Moved 792.8246 509.0999 517 0.3451385 0.33179
Moved 792.8554 512.0108 517 0.3518768 0.33179
Moved 792.8862 513.4463 517 0.3551998 0.33179
Moved 792.9169 514.3147 517 0.35721 0.33179
Stationary 792.9476 514 517 0.3564815 0.33179
Stationary 792.9783 514 517 0.3564815 0.33179
Moved 793.009 499.9549 517 0.3239696 0.33179
Moved 793.0397 480.3073 517 0.2784892 0.33179
Moved 793.0704 452.008 517.9993 0.2129815 0.3343604
Moved 793.1012 412.9928 518 0.1226685 0.3343621
Moved 793.1319 389.7582 519 0.06888479 0.3369341
Moved 793.1627 380.5 519 0.04745374 0.3369341
Moved 793.1934 359.7706 519 -0.0005310773 0.3369341
Moved 793.2241 327.6025 519 -0.07499412 0.3369341
Moved 793.2548 317.5454 519 -0.09827444 0.3369341
Moved 793.2855 300.8083 519 -0.1370179 0.3369341
Moved 793.3162 284.4283 519 -0.1749344 0.3369341
Moved 793.347 271.2166 519 -0.2055173 0.3369341
Moved 793.3777 260.8043 520 -0.2296196 0.3395061
Moved 793.4084 254.2922 520 -0.244694 0.3395061
Moved 793.4391 248.1218 520 -0.2589774 0.3395061
Moved 793.4699 240.0657 520 -0.2776256 0.3395061
Moved 793.5007 236 520 -0.287037 0.3395061
Moved 793.5314 234.913 520 -0.2895532 0.3395061
Moved 793.5621 230.6124 520 -0.2995083 0.3395061
Moved 793.5928 227.5 520 -0.306713 0.3395061
Moved 793.6235 226 520 -0.3101852 0.3395061
Ended 793.6543 225 521 -0.3125 0.3420781
PhraseEnd 795.7435
