the bathroom is good for reading
Stationary 1053.586 146 375 -0.4953704 -0.03343629
Stationary 1053.616 146 375 -0.4953704 -0.03343629
Stationary 1053.647 146 375 -0.4953704 -0.03343629
Stationary 1053.678 146 375 -0.4953704 -0.03343629
Moved 1053.708 154.0785 375 -0.4766701 -0.03343629
Moved 1053.739 156.5 375 -0.4710648 -0.03343629
Moved 1053.77 158.6382 375 -0.4661154 -0.03343629
Moved 1053.801 161.3683 382 -0.4597956 -0.01543218
Moved 1053.831 164.4872 382.7436 -0.452576 -0.01351965
Moved 1053.862 167.4702 384.4702 -0.4456709 -0.009078939
Moved 1053.893 170.1956 384 -0.439362 -0.01028807
Moved 1053.923 173.7037 385 -0.4312414 -0.007716127
Moved 1053.954 176.3412 386 -0.4251361 -0.005144111
Moved 1053.985 179.0658 387 -0.4188292 -0.002572055
Moved 1054.016 182.7912 387 -0.4102056 -0.002572055
Moved 1054.046 186.1383 388.1383 -0.4024577 0.0003556852
Moved 1054.077 188.9115 388 -0.3960381 -3.924585E-08
Moved 1054.108 192.6393 388 -0.387409 -3.924585E-08
Moved 1054.139 195.3678 388 -0.3810931 -3.924585E-08
Moved 1054.169 198.808 388 -0.3731295 -3.924585E-08
Moved 1054.2 202.5326 388 -0.3645079 -3.924585E-08
Moved 1054.231 206.2635 388 -0.3558715 -3.924585E-08
Moved 1054.261 210.985 388 -0.3449421 -3.924585E-08
Moved 1054.292 219.5581 388 -0.3250969 -3.924585E-08
Moved 1054.323 228.4711 388 -0.3044651 -3.924585E-08
Moved 1054.354 236.6898 388 -0.2854402 -3.924585E-08
Moved 1054.384 246 388 -0.2638889 -3.924585E-08
Moved 1054.415 252.7733 388 -0.2482101 -3.924585E-08
Moved 1054.446 260.3507 388 -0.2306697 -3.924585E-08
Moved 1054.476 269.203 381 -0.2101783 -0.01800419
Moved 1054.507 276.5785 379.1405 -0.1931053 -0.02278685
Moved 1054.538 286.6288 378 -0.1698408 -0.02572024
Moved 1054.569 297.071 378 -0.1456689 -0.02572024
Moved 1054.599 305.9781 378 -0.1250508 -0.02572024
Moved 1054.63 315.1294 378 -0.1038671 -0.02572024
Moved 1054.661 330.4241 388.2121 -0.06846264 0.0005454781
Moved 1054.692 345.0326 398.355 -0.03464684 0.02663326
Moved 1054.722 359.8233 409.2587 -0.0004089375 0.05467756
Moved 1054.753 371.9752 418.9793 0.02772023 0.07967921
Moved 1054.784 388.3284 435.3284 0.06557504 0.1217295
Moved 1054.814 402.2285 449.6742 0.09775112 0.158627
Moved 1054.845 415.6683 461.6683 0.1288619 0.189476
Moved 1054.876 428.8833 474.8832 0.1594521 0.223465
Moved 1054.907 440.2025 489.5031 0.1856539 0.2610675
Moved 1054.937 450.0923 501.0923 0.2085469 0.2908752
Moved 1054.968 458.5 512 0.2280092 0.31893
Moved 1054.999 467.3922 522.3922 0.2485929 0.3456588
Moved 1055.03 473.7045 531.5568 0.263205 0.3692303
Moved 1055.06 482.7293 545.4586 0.2840956 0.4049861
Moved 1055.091 489.9901 555.9869 0.3009031 0.4320649
Moved 1055.122 496.4451 565.8901 0.3158451 0.4575363
Moved 1055.152 501.8857 574.7714 0.3284391 0.4803789
Moved 1055.183 505.1696 579.3392 0.3360408 0.4921275
Moved 1055.214 507 582.5617 0.3402778 0.5004159
Moved 1055.245 508 585.2858 0.3425926 0.5074223
Moved 1055.275 508 587.5 0.3425926 0.5131172
Moved 1055.306 508 588 0.3425926 0.5144032
Stationary 1055.337 508 588 0.3425926 0.5144032
Stationary 1055.367 508 588 0.3425926 0.5144032
Moved 1055.398 498.1384 583.6562 0.3197647 0.5032309
Moved 1055.429 489.9576 572.6101 0.3008278 0.4748201
Moved 1055.46 481.7077 561.1796 0.2817309 0.4454206
Moved 1055.49 475.0453 547.6131 0.2663085 0.4105274
Moved 1055.521 467.3516 523.6225 0.248499 0.3488232
Moved 1055.552 464.3056 503.0565 0.2414482 0.295927
Moved 1055.583 461.6866 473.1791 0.2353855 0.2190819
Moved 1055.613 460.9567 453.7836 0.2336961 0.1691965
Moved 1055.644 461 437.3992 0.2337964 0.1270554
Moved 1055.675 461 420.9728 0.2337964 0.08480649
Moved 1055.705 461 407.4255 0.2337964 0.04996252
Moved 1055.736 461 393.4372 0.2337964 0.01398451
Moved 1055.767 461 380.1918 0.2337964 -0.02008297
Moved 1055.798 461 366.4326 0.2337964 -0.05547182
Moved 1055.828 461 345.6025 0.2337964 -0.109047
Moved 1055.859 461 336.496 0.2337964 -0.132469
Moved 1055.89 461 318.3743 0.2337964 -0.1790786
Moved 1055.92 461 304.7379 0.2337964 -0.2141514
Moved 1055.951 461 292.5728 0.2337964 -0.2454405
Moved 1055.982 461 279.8443 0.2337964 -0.2781783
Moved 1056.013 461 269 0.2337964 -0.30607
Moved 1056.043 456.0899 257.1798 0.2224303 -0.3364718
Moved 1056.074 452.3164 249.6327 0.2136953 -0.3558831
Moved 1056.105 448.1801 241.7701 0.2041206 -0.3761057
Moved 1056.135 445.1611 236.3223 0.1971322 -0.3901177
Moved 1056.166 439.9612 231.4806 0.1850953 -0.4025705
Moved 1056.197 435.7553 227.7552 0.1753596 -0.4121522
Moved 1056.228 431.0296 225.0295 0.1644203 -0.4191628
Moved 1056.258 427.7014 222.7013 0.1567161 -0.425151
Moved 1056.289 419.6737 223 0.1381336 -0.4243828
Moved 1056.32 407.6525 231.3688 0.1103066 -0.4028581
Moved 1056.351 394.1637 246.4036 0.07908255 -0.3641883
Moved 1056.381 380.2906 266.5641 0.04696906 -0.3123352
Moved 1056.412 367.5905 292.5008 0.01757075 -0.2456255
Moved 1056.443 358.7968 317.0109 -0.002785275 -0.1825852
Moved 1056.474 349.5895 344.3683 -0.02409836 -0.1122216
Moved 1056.504 345.4376 370.624 -0.03370926 -0.04469137
Moved 1056.535 342.7044 393.0691 -0.04003609 0.01303771
Moved 1056.566 342 414.1394 -0.04166668 0.0672309
Moved 1056.596 342 436.5 -0.04166668 0.1247428
Moved 1056.627 342 453.082 -0.04166668 0.167392
Moved 1056.658 342 466.2504 -0.04166668 0.2012612
Moved 1056.688 342 479.391 -0.04166668 0.235059
Moved 1056.719 348.8906 488.9375 -0.02571612 0.2596128
Moved 1056.75 352.4202 493.4202 -0.01754577 0.2711425
Ended 1056.781 354 495 -0.01388888 0.2752057
PhraseEnd 1058.163
