id,mode,cand,block,phrase,WPM,N(words),correct,uncorrected,cancel,uncorrectCancel,delete,noexpand,wrongCancel(noexpand)
10,Basic,Radial,4,31,20.2884,6,6,0,1,0,0,1,0
10,Basic,Radial,4,32,20.0457,7,7,0,0,0,0,0,0
10,Basic,Radial,4,33,27.1574,4,4,0,0,0,0,0,0
10,Basic,Radial,4,34,25.9673,5,5,0,0,0,0,0,0
10,Basic,Radial,4,35,28.6548,5,5,0,0,0,0,0,0
10,Basic,Radial,4,36,26.6482,5,5,0,0,0,0,0,0
10,Basic,Radial,4,37,26.9017,6,6,0,0,0,0,0,0
10,Basic,Radial,4,38,15.0408,5,5,0,2,1,0,1,1
10,Basic,Radial,4,39,25.3521,5,5,0,0,0,0,0,0
10,Basic,Radial,4,40,24.6286,5,5,0,0,0,0,0,0
11,FixStart,List,1,1,12.8801,9,9,0,1,0,1,0,0
11,FixStart,List,1,2,21.2407,6,6,0,0,0,0,0,0
11,FixStart,List,1,3,13.9495,7,7,0,1,0,1,0,0
11,FixStart,List,1,4,10.9754,6,6,0,0,1,1,1,1
11,FixStart,List,1,5,10.4518,4,4,0,0,0,1,1,0
11,FixStart,List,1,6,18.8976,6,6,0,0,0,0,0,0
11,FixStart,List,1,7,18.9956,5,5,0,0,0,0,0,0
11,FixStart,List,1,8,9.17942,5,5,0,1,0,1,0,0
11,FixStart,List,1,9,19.6727,5,5,0,0,0,0,0,0
11,FixStart,List,1,10,20.9681,4,4,0,0,0,0,0,0
11,FixStart,List,2,11,17.0008,6,6,0,0,0,0,0,0
11,FixStart,List,2,12,12.1043,5,5,0,0,1,2,2,1
11,FixStart,List,2,13,15.1137,4,4,0,0,0,1,1,0
11,FixStart,List,2,14,13.7706,5,5,0,0,1,1,1,1
11,FixStart,List,2,15,17.4433,6,6,0,0,0,0,0,0
11,FixStart,List,2,16,10.1082,5,5,0,1,0,1,0,0
11,FixStart,List,2,17,9.86605,4,4,0,1,1,1,0,0
11,FixStart,List,2,18,21.3294,5,5,0,0,0,0,0,0
11,FixStart,List,2,19,20.7503,5,5,0,0,0,0,0,0
11,FixStart,List,2,20,10.9937,5,5,0,0,0,1,1,0
11,FixStart,List,3,21,12.4956,6,6,0,1,1,2,1,1
11,FixStart,List,3,22,10.081,6,6,0,0,0,4,1,0
11,FixStart,List,3,23,12.6609,5,5,0,1,0,1,0,0
11,FixStart,List,3,24,14.7155,5,5,0,0,0,1,1,0
11,FixStart,List,3,25,21.5535,4,4,0,0,0,0,0,0
11,FixStart,List,3,26,9.64946,5,5,0,1,0,2,1,0
11,FixStart,List,3,27,17.5928,4,4,0,0,0,0,0,0
11,FixStart,List,3,28,8.78906,6,6,0,1,1,2,1,1
11,FixStart,List,3,29,15.8745,9,9,0,0,0,0,0,0
11,FixStart,List,3,30,12.471,5,5,0,1,0,1,0,0
11,FixStart,List,4,31,17.4187,6,6,0,0,0,0,0,0
11,FixStart,List,4,32,11.6283,7,7,0,0,1,3,2,1
11,FixStart,List,4,33,18.9469,4,4,0,0,0,0,0,0
11,FixStart,List,4,34,12.4904,4,4,0,1,0,1,0,0
11,FixStart,List,4,35,16.4593,7,7,0,0,0,0,0,0
11,FixStart,List,4,36,21.2425,4,4,0,0,0,0,0,0
11,FixStart,List,4,37,20.5908,7,7,0,0,0,0,0,0
11,FixStart,List,4,38,13.1091,5,5,0,0,1,1,1,0
11,FixStart,List,4,39,7.38389,5,5,0,2,0,2,0,0
11,FixStart,List,4,40,17.273,6,6,0,0,0,0,0,0
11,Basic,List,1,1,9.17022,6,6,0,1,0,1,0,0
11,Basic,List,1,2,10.37,5,5,0,0,0,1,1,0
11,Basic,List,1,3,7.76469,6,6,0,1,0,2,1,0
11,Basic,List,1,4,12.9444,5,5,0,0,0,0,0,0
11,Basic,List,1,5,10.7064,4,4,0,0,0,1,1,0
11,Basic,List,1,6,14.0989,5,5,0,0,0,0,0,0
11,Basic,List,1,7,11.6687,5,5,0,0,0,1,1,0
11,Basic,List,1,8,13.8568,6,6,0,0,0,0,0,0
11,Basic,List,1,9,18.022,5,5,0,0,0,0,0,0
11,Basic,List,1,10,16.1621,5,5,0,0,0,1,1,0
11,Basic,List,2,11,5.7495,6,6,0,0,4,7,3,2
11,Basic,List,2,12,8.83346,4,4,0,1,0,1,0,0
11,Basic,List,2,13,20.9558,5,5,0,0,0,0,0,0
11,Basic,List,2,14,8.73164,6,6,0,1,1,2,0,0
11,Basic,List,2,15,18.2519,5,5,0,0,0,0,0,0
11,Basic,List,2,16,10.5079,4,4,0,1,0,1,0,0
11,Basic,List,2,17,16.4776,5,5,0,0,0,0,0,0
11,Basic,List,2,18,9.30107,6,6,0,0,0,3,1,0
11,Basic,List,2,19,5.71237,4,4,0,3,0,3,0,0
11,Basic,List,2,20,18.4279,5,5,0,0,0,0,0,0
11,Basic,List,3,21,15.6363,6,6,0,0,0,1,1,0
11,Basic,List,3,22,12.3796,6,6,0,1,0,1,0,0
11,Basic,List,3,23,15.0182,6,6,0,0,0,0,0,0
11,Basic,List,3,24,18.5173,4,4,0,0,0,0,0,0
11,Basic,List,3,25,11.9229,5,5,0,1,0,1,0,0
11,Basic,List,3,26,9.47459,6,6,0,1,0,3,1,0
11,Basic,List,3,27,13.2941,6,6,0,1,0,3,1,0
11,Basic,List,3,28,9.79537,6,6,0,1,0,2,0,0
11,Basic,List,3,29,16.4745,6,6,0,0,0,1,1,0
11,Basic,List,3,30,16.4112,5,5,0,0,0,0,0,0
11,Basic,List,4,31,17.75,6,6,0,0,0,1,1,0
11,Basic,List,4,32,19.2698,5,4,1,0,0,0,0,0
11,Basic,List,4,33,10.8727,6,6,0,2,0,3,1,0
11,Basic,List,4,34,10.5538,5,5,0,2,0,2,0,0
11,Basic,List,4,35,16.8262,5,5,0,0,0,0,0,0
11,Basic,List,4,36,16.3722,5,5,0,0,0,0,0,0
11,Basic,List,4,37,12.4288,6,6,0,1,0,1,0,0
11,Basic,List,4,38,11.2415,8,8,0,2,0,2,0,0
11,Basic,List,4,39,7.69918,7,7,0,2,1,3,1,0
11,Basic,List,4,40,8.68936,5,5,0,3,2,3,1,1
12,FixStart,List,1,1,14.7887,9,9,0,0,0,0,0,0
12,FixStart,List,1,2,11.924,6,6,0,0,0,1,1,0
12,FixStart,List,1,3,16.2493,3,3,0,0,0,0,0,0
12,FixStart,List,1,4,10.2642,4,4,0,0,0,0,0,0
12,FixStart,List,1,5,14.6386,5,5,0,0,0,0,0,0
12,FixStart,List,1,6,15.9189,5,5,0,0,0,1,1,0
12,FixStart,List,1,7,18.4938,5,5,0,0,0,0,0,0
12,FixStart,List,1,8,13.4911,5,5,0,0,0,0,0,0
12,FixStart,List,1,9,18.982,4,4,0,0,0,0,0,0
12,FixStart,List,1,10,11.3566,5,5,0,0,0,0,0,0
12,FixStart,List,2,11,8.4038,6,6,0,1,1,2,0,0
12,FixStart,List,2,12,15.5384,7,7,0,0,0,0,0,0
12,FixStart,List,2,13,16.764,5,5,0,0,0,0,0,0
12,FixStart,List,2,14,17.5065,7,7,0,0,0,0,0,0
12,FixStart,List,2,15,14.1543,7,7,0,0,0,0,0,0
12,FixStart,List,2,16,21.3847,4,4,0,0,0,1,1,0
12,FixStart,List,2,17,17.7799,4,4,0,0,0,0,0,0
12,FixStart,List,2,18,12.9074,5,5,0,0,0,2,1,0
12,FixStart,List,2,19,16.5885,7,7,0,0,0,0,0,0
12,FixStart,List,2,20,12.849,4,4,0,0,0,0,0,0
12,FixStart,List,3,21,18.2563,6,6,0,0,0,0,0,0
12,FixStart,List,3,22,11.491,5,5,0,0,0,1,1,0
12,FixStart,List,3,23,17.4937,5,5,0,0,0,0,0,0
12,FixStart,List,3,24,11.2827,4,4,0,1,0,1,0,0
12,FixStart,List,3,25,12.4549,6,6,0,1,0,1,0,0
12,FixStart,List,3,26,15.0927,4,4,0,0,0,0,0,0
12,FixStart,List,3,27,16.4675,6,6,0,0,1,1,1,0
12,FixStart,List,3,28,18.5578,6,6,0,0,0,0,0,0
12,FixStart,List,3,29,17.0354,6,6,0,0,0,0,0,0
12,FixStart,List,3,30,17.2434,5,5,0,0,0,0,0,0
12,FixStart,List,4,31,18.7687,6,6,0,0,0,0,0,0
12,FixStart,List,4,32,16.2995,4,4,0,0,0,0,0,0
12,FixStart,List,4,33,17.8735,4,4,0,0,0,0,0,0
12,FixStart,List,4,34,14.3228,5,5,0,0,0,0,0,0
12,FixStart,List,4,35,10.9396,6,6,0,1,0,1,0,0
12,FixStart,List,4,36,13.4141,5,5,0,0,0,0,0,0
12,FixStart,List,4,37,13.564,5,5,0,0,0,0,0,0
12,FixStart,List,4,38,15.0852,5,5,0,0,0,0,0,0
12,FixStart,List,4,39,17.9563,6,6,0,0,0,0,0,0
12,FixStart,List,4,40,15.7895,5,5,0,0,0,0,0,0
12,Basic,List,1,1,15.1134,6,6,0,0,0,0,0,0
12,Basic,List,1,2,17.5466,6,6,0,0,0,0,0,0
12,Basic,List,1,3,19.919,4,4,0,0,0,0,0,0
12,Basic,List,1,4,12.2677,4,4,0,0,0,0,0,0
12,Basic,List,1,5,9.68469,6,6,0,0,0,4,1,0
12,Basic,List,1,6,20.6027,6,6,0,0,0,0,0,0
12,Basic,List,1,7,20.6822,6,6,0,0,0,0,0,0
12,Basic,List,1,8,18.8001,6,6,0,0,0,0,0,0
12,Basic,List,1,9,17.1821,4,4,0,0,0,0,0,0
12,Basic,List,1,10,16.0841,5,5,0,0,0,0,0,0
12,Basic,List,2,11,13.6995,6,6,0,1,0,2,1,0
12,Basic,List,2,12,17.541,5,5,0,0,0,0,0,0
12,Basic,List,2,13,9.52683,5,5,0,2,0,2,0,0
12,Basic,List,2,14,14.4139,4,4,0,0,0,0,0,0
12,Basic,List,2,15,15.7345,8,8,0,0,0,0,0,0
12,Basic,List,2,16,12.0548,7,7,0,1,1,2,1,0
12,Basic,List,2,17,11.2006,7,7,0,2,0,2,0,0
12,Basic,List,2,18,13.9622,5,5,0,1,0,1,0,0
12,Basic,List,2,19,13.3695,6,6,0,0,0,1,0,0
12,Basic,List,2,20,13.4971,4,4,0,0,0,1,0,0
12,Basic,List,3,21,10.5286,6,6,0,1,1,2,0,0
12,Basic,List,3,22,9.94255,5,5,0,1,0,1,0,0
12,Basic,List,3,23,10.5055,7,7,0,1,0,1,0,0
12,Basic,List,3,24,17.8503,5,5,0,0,0,0,0,0
12,Basic,List,3,25,17.5206,6,6,0,0,0,0,0,0
12,Basic,List,3,26,18.0057,4,4,0,0,0,0,0,0
12,Basic,List,3,27,17.3499,5,5,0,0,0,0,0,0
12,Basic,List,3,28,9.01048,6,6,0,0,0,2,1,0
12,Basic,List,3,29,16.4944,5,5,0,0,0,0,0,0
12,Basic,List,3,30,11.6474,6,6,0,0,0,6,3,0
12,Basic,List,4,31,20.4584,6,6,0,0,0,0,0,0
12,Basic,List,4,32,19.3482,6,6,0,0,0,0,0,0
12,Basic,List,4,33,14.0087,5,5,0,0,1,1,0,0
12,Basic,List,4,34,11.4829,6,6,0,1,0,1,0,0
12,Basic,List,4,35,23.4022,5,4,1,0,0,0,0,0
12,Basic,List,4,36,13.0532,4,4,0,0,0,1,1,0
12,Basic,List,4,37,19.9515,5,5,0,0,0,0,0,0
12,Basic,List,4,38,14.6001,4,4,0,0,0,0,0,0
12,Basic,List,4,39,12.0882,4,4,0,0,1,1,1,1
12,Basic,List,4,40,11.647,5,5,0,1,0,1,0,0
13,FixStart,List,1,1,14.7169,9,9,0,0,0,1,1,0
13,FixStart,List,1,2,17.8547,6,6,0,0,0,0,0,0
13,FixStart,List,1,3,18.9313,6,6,0,0,0,0,0,0
13,FixStart,List,1,4,14.0661,5,5,0,0,0,1,1,0
13,FixStart,List,1,5,13.6735,6,6,0,0,0,0,0,0
13,FixStart,List,1,6,14.3,8,8,0,0,1,1,1,1
13,FixStart,List,1,7,19.1427,8,8,0,0,0,0,0,0
13,FixStart,List,1,8,16.6522,4,4,0,0,0,0,0,0
13,FixStart,List,1,9,11.6205,5,5,0,0,1,1,1,1
13,FixStart,List,1,10,16.0855,5,5,0,0,0,1,1,0
13,FixStart,List,2,11,20.0624,6,6,0,0,0,0,0,0
13,FixStart,List,2,12,24.3684,4,4,0,0,0,0,0,0
13,FixStart,List,2,13,20.8246,5,5,0,0,0,0,0,0
13,FixStart,List,2,14,14.088,5,5,0,0,0,1,1,0
13,FixStart,List,2,15,21.0932,5,5,0,0,0,0,0,0
13,FixStart,List,2,16,24.9456,4,4,0,0,0,0,0,0
13,FixStart,List,2,17,16.8414,4,4,0,0,0,1,1,0
13,FixStart,List,2,18,11.3621,6,6,0,0,1,2,2,1
13,FixStart,List,2,19,13.1646,6,6,0,0,1,1,1,1
13,FixStart,List,2,20,13.2593,5,5,0,0,0,2,1,0
13,FixStart,List,3,21,22.7153,6,6,0,0,0,0,0,0
13,FixStart,List,3,22,15.6877,6,6,0,0,0,1,1,0
13,FixStart,List,3,23,20.8189,5,5,0,0,0,0,0,0
13,FixStart,List,3,24,17.4662,5,5,0,0,0,1,1,0
13,FixStart,List,3,25,23.6956,3,3,0,0,0,0,0,0
13,FixStart,List,3,26,20.0453,7,7,0,0,0,0,0,0
13,FixStart,List,3,27,12.49,6,6,0,0,1,2,2,1
13,FixStart,List,3,28,24.0013,5,5,0,0,0,0,0,0
13,FixStart,List,3,29,23.8721,7,7,0,0,0,0,0,0
13,FixStart,List,3,30,14.3812,5,5,0,0,0,1,1,0
13,FixStart,List,4,31,22.991,6,6,0,0,0,0,0,0
13,FixStart,List,4,32,13.9193,5,5,0,0,0,2,2,0
13,FixStart,List,4,33,23.9304,4,4,0,0,0,0,0,0
13,FixStart,List,4,34,16.9664,5,5,0,0,0,1,1,0
13,FixStart,List,4,35,10.683,5,5,0,0,1,5,3,1
13,FixStart,List,4,36,17.9516,7,7,0,0,0,0,0,0
13,FixStart,List,4,37,26.2317,4,4,0,0,0,0,0,0
13,FixStart,List,4,38,12.4046,5,5,0,0,1,1,1,1
13,FixStart,List,4,39,20.7739,5,5,0,0,0,0,0,0
13,FixStart,List,4,40,20.3447,9,9,0,0,0,0,0,0
13,Basic,List,1,1,19.0199,6,6,0,0,0,1,1,0
13,Basic,List,1,2,26.3032,6,6,0,0,0,0,0,0
13,Basic,List,1,3,25.1046,7,7,0,0,0,0,0,0
13,Basic,List,1,4,20.5479,5,4,1,0,0,0,0,0
13,Basic,List,1,5,22.5076,5,5,0,0,0,0,0,0
13,Basic,List,1,6,15.8841,4,4,0,0,0,0,0,0
13,Basic,List,1,7,24.4005,5,5,0,0,0,0,0,0
13,Basic,List,1,8,12.3638,4,4,0,0,0,2,2,0
13,Basic,List,1,9,17.5043,5,5,0,0,0,2,2,0
13,Basic,List,1,10,23.1772,5,5,0,0,0,0,0,0
13,Basic,List,2,11,23.3894,9,9,0,0,0,0,0,0
13,Basic,List,2,12,24.5369,6,6,0,0,0,0,0,0
13,Basic,List,2,13,25.8298,6,6,0,0,0,0,0,0
13,Basic,List,2,14,18.7508,5,5,0,0,0,0,0,0
13,Basic,List,2,15,23.2251,6,6,0,0,0,0,0,0
13,Basic,List,2,16,12.2331,5,5,0,0,1,2,2,1
13,Basic,List,2,17,22.1884,6,6,0,0,0,0,0,0
13,Basic,List,2,18,24.3881,8,8,0,0,0,0,0,0
13,Basic,List,2,19,19.617,4,4,0,0,0,0,0,0
13,Basic,List,2,20,28.5989,6,6,0,0,0,0,0,0
13,Basic,List,3,21,25.3756,6,6,0,0,1,1,1,1
13,Basic,List,3,22,19.7334,4,4,0,0,0,0,0,0
13,Basic,List,3,23,24.4071,5,5,0,0,0,0,0,0
13,Basic,List,3,24,23.4996,8,8,0,0,0,0,0,0
13,Basic,List,3,25,14.1077,4,4,0,1,0,1,0,0
13,Basic,List,3,26,16.2911,7,7,0,0,0,1,1,0
13,Basic,List,3,27,12.4564,4,4,0,0,1,1,1,1
13,Basic,List,3,28,11.2826,5,5,0,1,1,0,0,0
13,Basic,List,3,29,25.6514,5,5,0,0,0,0,0,0
13,Basic,List,3,30,11.7873,5,5,0,1,0,1,0,0
13,Basic,List,4,31,26.827,6,6,0,0,0,0,0,0
13,Basic,List,4,32,18.4242,4,4,0,0,0,0,0,0
13,Basic,List,4,33,13.8467,5,5,0,1,0,1,0,0
13,Basic,List,4,34,17.6268,6,6,0,0,0,1,0,0
13,Basic,List,4,35,27.8129,6,6,0,0,0,0,0,0
13,Basic,List,4,36,28.5161,6,6,0,0,0,0,0,0
13,Basic,List,4,37,11.9984,6,6,0,1,0,2,1,0
13,Basic,List,4,38,28.6726,7,7,0,0,0,0,0,0
13,Basic,List,4,39,23.3974,7,7,0,0,0,0,0,0
13,Basic,List,4,40,32.0236,5,5,0,0,0,0,0,0
14,FixStart,List,1,1,30.6202,9,9,0,0,0,0,0,0
14,FixStart,List,1,2,35.1826,6,6,0,0,0,0,0,0
14,FixStart,List,1,3,38.2528,5,5,0,0,0,0,0,0
14,FixStart,List,1,4,23.87,6,6,0,1,1,0,0,0
14,FixStart,List,1,5,40.3119,4,4,0,0,0,0,0,0
14,FixStart,List,1,6,30.201,8,8,0,0,0,0,0,0
14,FixStart,List,1,7,42.8858,4,4,0,0,0,0,0,0
14,FixStart,List,1,8,37.3568,6,6,0,0,0,0,0,0
14,FixStart,List,1,9,31.6485,5,5,0,0,0,0,0,0
14,FixStart,List,1,10,41.7116,4,4,0,0,0,0,0,0
14,FixStart,List,2,11,26.0985,6,6,0,1,0,1,0,0
14,FixStart,List,2,12,35.3006,5,5,0,0,0,0,0,0
14,FixStart,List,2,13,32.4528,6,6,0,0,0,0,0,0
14,FixStart,List,2,14,37.1187,5,5,0,0,0,0,0,0
14,FixStart,List,2,15,40.2401,7,7,0,0,0,0,0,0
14,FixStart,List,2,16,45.385,5,5,0,0,0,0,0,0
14,FixStart,List,2,17,41.1266,7,7,0,0,0,0,0,0
14,FixStart,List,2,18,40.1651,6,6,0,0,0,0,0,0
14,FixStart,List,2,19,27.5334,6,6,0,0,0,1,1,0
14,FixStart,List,2,20,45.8464,4,4,0,0,0,0,0,0
14,FixStart,List,3,21,32.7839,6,6,0,0,0,0,0,0
14,FixStart,List,3,22,43.2223,5,5,0,0,0,0,0,0
14,FixStart,List,3,23,18.9221,6,6,0,0,0,5,1,0
14,FixStart,List,3,24,40.6266,6,6,0,0,0,0,0,0
14,FixStart,List,3,25,21.8476,5,5,0,1,0,1,0,0
14,FixStart,List,3,26,41.4524,4,4,0,0,0,0,0,0
14,FixStart,List,3,27,38.5297,5,5,0,0,0,0,0,0
14,FixStart,List,3,28,40.7199,4,4,0,0,0,0,0,0
14,FixStart,List,3,29,31.2922,6,6,0,0,0,0,0,0
14,FixStart,List,3,30,25.1482,8,8,0,0,0,3,3,0
14,FixStart,List,4,31,38.5154,9,9,0,0,0,0,0,0
14,FixStart,List,4,32,44.3497,6,6,0,0,0,0,0,0
14,FixStart,List,4,33,46.5629,6,6,0,0,0,0,0,0
14,FixStart,List,4,34,40.093,5,5,0,0,0,0,0,0
14,FixStart,List,4,35,50.6553,6,6,0,0,0,0,0,0
14,FixStart,List,4,36,43.3919,8,8,0,0,0,0,0,0
14,FixStart,List,4,37,48.2121,5,5,0,0,0,0,0,0
14,FixStart,List,4,38,42.797,6,6,0,0,0,0,0,0
14,FixStart,List,4,39,46.3554,6,6,0,0,0,0,0,0
14,FixStart,List,4,40,27.7283,6,6,0,0,0,0,0,0
14,Basic,List,1,1,14.9995,6,6,0,0,1,1,1,1
14,Basic,List,1,2,18.9929,5,5,0,0,0,0,0,0
14,Basic,List,1,3,16.8036,7,7,0,0,0,0,0,0
14,Basic,List,1,4,14.2305,5,5,0,0,2,2,2,2
14,Basic,List,1,5,12.1309,6,6,0,0,0,4,3,0
14,Basic,List,1,6,22.4449,5,5,0,0,0,0,0,0
14,Basic,List,1,7,22.6308,6,6,0,0,0,0,0,0
14,Basic,List,1,8,28.4549,5,5,0,0,0,0,0,0
14,Basic,List,1,9,20.9297,5,5,0,0,0,1,1,0
14,Basic,List,1,10,24.2777,4,4,0,0,0,0,0,0
14,Basic,List,2,11,19.5201,6,6,0,0,0,1,1,0
14,Basic,List,2,12,22.6466,5,5,0,0,0,0,0,0
14,Basic,List,2,13,16.8457,4,4,0,0,1,2,1,0
14,Basic,List,2,14,19.5896,5,5,0,0,0,0,0,0
14,Basic,List,2,15,10.1324,8,8,0,2,0,2,0,0
14,Basic,List,2,16,25.0899,5,5,0,0,0,0,0,0
14,Basic,List,2,17,19.1141,4,4,0,0,0,2,1,0
14,Basic,List,2,18,21.5774,5,5,0,0,0,1,1,0
14,Basic,List,2,19,20.339,6,6,0,0,0,0,0,0
14,Basic,List,2,20,25.1533,5,5,0,0,0,0,0,0
14,Basic,List,3,21,20.257,6,6,0,0,0,2,1,0
14,Basic,List,3,22,25.3786,6,6,0,0,0,0,0,0
14,Basic,List,3,23,31.7267,6,6,0,0,0,0,0,0
14,Basic,List,3,24,14.4815,7,7,0,0,0,1,1,0
14,Basic,List,3,25,12.5677,6,6,0,0,1,2,2,1
14,Basic,List,3,26,19.7707,5,5,0,0,0,0,0,0
14,Basic,List,3,27,20.7519,5,5,0,0,0,0,0,0
14,Basic,List,3,28,22.581,4,4,0,0,0,0,0,0
14,Basic,List,3,29,14.8395,6,6,0,0,0,1,1,0
14,Basic,List,3,30,14.8515,5,5,0,0,1,1,1,1
14,Basic,List,4,31,26.7244,6,6,0,0,0,0,0,0
14,Basic,List,4,32,20.2348,5,5,0,0,1,1,1,1
14,Basic,List,4,33,34.2889,5,5,0,0,0,0,0,0
14,Basic,List,4,34,18.8666,4,4,0,0,0,0,0,0
14,Basic,List,4,35,10.2515,6,6,0,0,1,2,2,1
14,Basic,List,4,36,21.1603,5,5,0,0,0,0,0,0
14,Basic,List,4,37,16.4709,6,6,0,0,0,1,1,0
14,Basic,List,4,38,16.8026,8,8,0,0,0,1,1,0
14,Basic,List,4,39,20.2977,6,6,0,0,0,0,0,0
14,Basic,List,4,40,13.926,6,6,0,0,1,1,1,1
15,Basic,List,1,1,14.6645,9,9,0,0,1,1,1,0
15,Basic,List,1,2,14.35,6,6,0,0,0,1,1,0
15,Basic,List,1,3,15.219,5,5,0,0,0,0,0,0
15,Basic,List,1,4,9.2037,5,5,0,0,0,3,2,0
15,Basic,List,1,5,12.061,5,5,0,0,0,0,0,0
15,Basic,List,1,6,13.7336,5,5,0,0,0,0,0,0
15,Basic,List,1,7,7.08599,4,4,0,0,0,2,1,0
15,Basic,List,1,8,18.3721,4,4,0,0,0,0,0,0
15,Basic,List,1,9,16.5623,6,6,0,0,0,0,0,0
15,Basic,List,1,10,19.8177,5,5,0,0,0,0,0,0
15,Basic,List,2,11,11.4963,6,6,0,0,1,2,2,0
15,Basic,List,2,12,12.2179,6,6,0,0,0,0,0,0
15,Basic,List,2,13,15.3992,7,7,0,0,0,0,0,0
15,Basic,List,2,14,4.97301,4,4,0,0,0,9,6,0
15,Basic,List,2,15,17.1223,7,7,0,0,0,0,0,0
15,Basic,List,2,16,15.2448,5,5,0,0,0,1,1,0
15,Basic,List,2,17,16.6694,6,6,0,0,0,0,0,0
15,Basic,List,2,18,8.79954,5,5,0,0,2,4,3,1
15,Basic,List,2,19,14.6531,4,4,0,0,0,0,0,0
15,Basic,List,2,20,17.0739,5,5,0,0,0,0,0,0
15,Basic,List,3,21,12.5633,6,6,0,0,1,3,2,1
15,Basic,List,3,22,19.8262,4,4,0,0,0,0,0,0
15,Basic,List,3,23,28.496,4,4,0,0,0,0,0,0
15,Basic,List,3,24,14.4791,6,6,0,0,0,2,1,0
15,Basic,List,3,25,28.9584,4,4,0,0,0,0,0,0
15,Basic,List,3,26,11.6296,6,6,0,0,1,3,3,1
15,Basic,List,3,27,7.88217,6,6,0,2,4,3,3,2
15,Basic,List,3,28,16.5079,4,4,0,0,1,1,1,1
15,Basic,List,3,29,12.5639,5,5,0,0,1,4,2,1
15,Basic,List,3,30,16.1831,6,6,0,0,1,1,1,1
15,Basic,List,4,31,21.5633,6,6,0,0,0,0,0,0
15,Basic,List,4,32,25.8309,6,6,0,0,0,0,0,0
15,Basic,List,4,33,23.1437,6,6,0,0,0,0,0,0
15,Basic,List,4,34,14.6871,5,5,0,0,0,0,0,0
15,Basic,List,4,35,8.05189,6,6,0,0,2,7,3,1
15,Basic,List,4,36,8.55603,5,5,0,0,1,6,4,1
15,Basic,List,4,37,11.9778,6,6,0,0,0,7,3,0
15,Basic,List,4,38,16.5122,8,8,0,0,0,0,0,0
15,Basic,List,4,39,17.3077,9,9,0,0,0,0,0,0
15,Basic,List,4,40,23.9982,3,3,0,0,0,0,0,0
15,FixStart,List,1,1,21.7435,6,6,0,0,0,0,0,0
15,FixStart,List,1,2,16.6979,6,6,0,0,1,1,1,1
15,FixStart,List,1,3,14.0142,5,5,0,0,1,1,1,1
15,FixStart,List,1,4,9.71838,7,7,0,0,1,4,4,0
15,FixStart,List,1,5,13.7077,6,6,0,0,1,1,0,0
15,FixStart,List,1,6,10.5254,5,5,0,0,1,2,2,0
15,FixStart,List,1,7,22.5549,6,6,0,0,0,0,0,0
15,FixStart,List,1,8,18.0203,6,6,0,0,0,0,0,0
15,FixStart,List,1,9,10.4646,7,7,0,0,0,3,2,0
15,FixStart,List,1,10,19.2211,6,6,0,0,0,0,0,0
15,FixStart,List,2,11,13.3875,6,6,0,0,1,2,2,1
15,FixStart,List,2,12,13.3964,8,8,0,0,0,1,1,0
15,FixStart,List,2,13,10.6007,6,6,0,0,2,3,2,1
15,FixStart,List,2,14,17.7798,5,5,0,0,0,0,0,0
15,FixStart,List,2,15,21.955,5,5,0,0,0,0,0,0
15,FixStart,List,2,16,16.9482,6,6,0,0,1,1,1,1
15,FixStart,List,2,17,17.5919,4,4,0,0,0,0,0,0
15,FixStart,List,2,18,12.487,6,6,0,0,0,1,1,0
15,FixStart,List,2,19,20.3443,5,5,0,0,0,0,0,0
15,FixStart,List,2,20,11.3028,5,5,0,0,0,2,2,0
15,FixStart,List,3,21,17.0179,6,6,0,0,1,1,1,1
15,FixStart,List,3,22,13.4858,6,6,0,0,2,2,2,2
15,FixStart,List,3,23,16.4908,7,7,0,0,1,1,1,1
15,FixStart,List,3,24,14.7059,6,6,0,0,0,2,1,0
15,FixStart,List,3,25,23.8633,4,4,0,0,0,0,0,0
15,FixStart,List,3,26,19.7705,6,6,0,0,0,0,0,0
15,FixStart,List,3,27,13.4072,4,4,0,0,1,2,2,1
15,FixStart,List,3,28,21.1975,4,4,0,0,0,0,0,0
15,FixStart,List,3,29,20.3135,5,5,0,0,0,1,1,0
15,FixStart,List,3,30,14.0855,7,7,0,0,0,3,2,0
15,FixStart,List,4,31,22.8947,6,6,0,0,0,0,0,0
15,FixStart,List,4,32,12.9995,6,6,0,0,1,2,2,0
15,FixStart,List,4,33,23.0326,5,5,0,0,0,0,0,0
15,FixStart,List,4,34,18.1448,4,4,0,0,0,3,2,0
15,FixStart,List,4,35,11.816,5,5,0,0,0,3,2,0
15,FixStart,List,4,36,20.2086,4,4,0,0,0,1,1,0
15,FixStart,List,4,37,18.5429,7,7,0,0,0,1,1,0
15,FixStart,List,4,38,15.3322,6,6,0,0,1,1,1,0
15,FixStart,List,4,39,20.2657,5,5,0,0,0,0,0,0
15,FixStart,List,4,40,25.4473,5,5,0,0,0,0,0,0
16,Basic,Radial,1,1,13.2967,9,9,0,1,1,0,1,1
16,Basic,Radial,1,2,14.937,6,6,0,0,0,0,0,0
16,Basic,Radial,1,3,6.98331,6,6,0,5,2,0,4,2
16,Basic,Radial,1,4,14.4746,6,6,0,0,0,0,0,0
16,Basic,Radial,1,5,8.92116,6,6,0,1,0,1,1,0
16,Basic,Radial,1,6,13.3342,6,6,0,1,0,0,1,0
