id,mode,cand,block,part(#/50),GestureSpeed(keyW/s)
12,FixStart,List,2,44,13.685
12,FixStart,List,2,45,12.5715
12,FixStart,List,2,46,10.719
12,FixStart,List,2,47,8.99551
12,FixStart,List,2,48,8.3317
12,FixStart,List,2,49,6.64461
12,FixStart,List,2,50,2.99771
12,FixStart,List,3,1,4.17756
12,FixStart,List,3,2,15.7156
12,FixStart,List,3,3,16.2796
12,FixStart,List,3,4,15.7938
12,FixStart,List,3,5,15.777
12,FixStart,List,3,6,16.5351
12,FixStart,List,3,7,16.5316
12,FixStart,List,3,8,16.5618
12,FixStart,List,3,9,15.411
12,FixStart,List,3,10,15.2016
12,FixStart,List,3,11,15.3263
12,FixStart,List,3,12,14.9833
12,FixStart,List,3,13,15.0669
12,FixStart,List,3,14,14.7035
12,FixStart,List,3,15,14.6806
12,FixStart,List,3,16,14.1504
12,FixStart,List,3,17,14.5643
12,FixStart,List,3,18,14.5133
12,FixStart,List,3,19,14.0901
12,FixStart,List,3,20,14.4951
12,FixStart,List,3,21,14.3838
12,FixStart,List,3,22,15.4773
12,FixStart,List,3,23,16.7488
12,FixStart,List,3,24,17.0293
12,FixStart,List,3,25,16.8592
12,FixStart,List,3,26,16.8241
12,FixStart,List,3,27,17.8095
12,FixStart,List,3,28,17.1869
12,FixStart,List,3,29,16.6842
12,FixStart,List,3,30,16.0162
12,FixStart,List,3,31,16.7858
12,FixStart,List,3,32,16.6513
12,FixStart,List,3,33,16.3376
12,FixStart,List,3,34,16.1976
12,FixStart,List,3,35,16.3186
12,FixStart,List,3,36,15.9981
12,FixStart,List,3,37,16.2361
12,FixStart,List,3,38,16.7168
12,FixStart,List,3,39,16.0262
12,FixStart,List,3,40,16.3132
12,FixStart,List,3,41,15.4567
12,FixStart,List,3,42,15.5461
12,FixStart,List,3,43,15.4073
12,FixStart,List,3,44,13.7755
12,FixStart,List,3,45,12.4103
12,FixStart,List,3,46,11.2348
12,FixStart,List,3,47,9.87936
12,FixStart,List,3,48,8.29615
12,FixStart,List,3,49,6.20338
12,FixStart,List,3,50,2.26667
12,FixStart,List,4,1,4.72816
12,FixStart,List,4,2,14.7252
12,FixStart,List,4,3,16.9347
12,FixStart,List,4,4,17.2156
12,FixStart,List,4,5,17.9525
12,FixStart,List,4,6,17.3336
12,FixStart,List,4,7,16.3885
12,FixStart,List,4,8,15.8345
12,FixStart,List,4,9,15.8499
12,FixStart,List,4,10,16.7057
12,FixStart,List,4,11,17.2627
12,FixStart,List,4,12,17.2257
12,FixStart,List,4,13,16.9866
12,FixStart,List,4,14,15.9478
12,FixStart,List,4,15,15.3139
12,FixStart,List,4,16,16.0941
12,FixStart,List,4,17,16.9675
12,FixStart,List,4,18,17.6738
12,FixStart,List,4,19,18.0588
12,FixStart,List,4,20,18.0477
12,FixStart,List,4,21,19.0699
12,FixStart,List,4,22,20.5595
12,FixStart,List,4,23,20.1553
12,FixStart,List,4,24,18.9594
12,FixStart,List,4,25,18.9203
12,FixStart,List,4,26,18.8369
12,FixStart,List,4,27,16.6142
12,FixStart,List,4,28,16.1527
12,FixStart,List,4,29,15.8717
12,FixStart,List,4,30,15.7859
12,FixStart,List,4,31,15.7607
12,FixStart,List,4,32,16.3177
12,FixStart,List,4,33,17.1052
12,FixStart,List,4,34,16.7223
12,FixStart,List,4,35,16.5965
12,FixStart,List,4,36,16.0876
12,FixStart,List,4,37,16.3227
12,FixStart,List,4,38,15.476
12,FixStart,List,4,39,14.281
12,FixStart,List,4,40,14.8699
12,FixStart,List,4,41,14.6717
12,FixStart,List,4,42,14.0347
12,FixStart,List,4,43,13.0408
12,FixStart,List,4,44,13.1169
12,FixStart,List,4,45,12.1451
12,FixStart,List,4,46,12.257
12,FixStart,List,4,47,10.6768
12,FixStart,List,4,48,8.90348
12,FixStart,List,4,49,5.96296
12,FixStart,List,4,50,2.3646
12,Basic,List,1,1,6.01871
12,Basic,List,1,2,15.8903
12,Basic,List,1,3,18.2368
12,Basic,List,1,4,19.8981
12,Basic,List,1,5,19.5181
12,Basic,List,1,6,18.7829
12,Basic,List,1,7,17.8686
12,Basic,List,1,8,17.7147
12,Basic,List,1,9,17.0666
12,Basic,List,1,10,16.7403
12,Basic,List,1,11,16.6571
12,Basic,List,1,12,17.3902
12,Basic,List,1,13,17.0588
12,Basic,List,1,14,17.8913
12,Basic,List,1,15,18.3316
12,Basic,List,1,16,19.4815
12,Basic,List,1,17,18.5571
12,Basic,List,1,18,18.8663
12,Basic,List,1,19,19.561
12,Basic,List,1,20,18.8026
12,Basic,List,1,21,18.72
12,Basic,List,1,22,20.1136
12,Basic,List,1,23,20.9248
12,Basic,List,1,24,22.1311
12,Basic,List,1,25,21.3303
12,Basic,List,1,26,21.3383
12,Basic,List,1,27,20.8789
12,Basic,List,1,28,20.5002
12,Basic,List,1,29,19.5748
12,Basic,List,1,30,19.144
12,Basic,List,1,31,19.2396
12,Basic,List,1,32,18.913
12,Basic,List,1,33,19.7539
12,Basic,List,1,34,20.8378
12,Basic,List,1,35,20.829
12,Basic,List,1,36,20.6564
12,Basic,List,1,37,20.46
12,Basic,List,1,38,19.5892
12,Basic,List,1,39,19.5071
12,Basic,List,1,40,17.6141
12,Basic,List,1,41,17.5688
12,Basic,List,1,42,17.2734
12,Basic,List,1,43,17.101
12,Basic,List,1,44,17.1456
12,Basic,List,1,45,16.3206
12,Basic,List,1,46,15.1978
12,Basic,List,1,47,13.0084
12,Basic,List,1,48,10.6305
12,Basic,List,1,49,7.98513
12,Basic,List,1,50,2.5419
12,Basic,List,2,1,6.44977
12,Basic,List,2,2,15.8302
12,Basic,List,2,3,18.3356
12,Basic,List,2,4,19.5064
12,Basic,List,2,5,18.9698
12,Basic,List,2,6,18.755
12,Basic,List,2,7,18.6736
12,Basic,List,2,8,18.4843
12,Basic,List,2,9,18.5484
12,Basic,List,2,10,18.5579
12,Basic,List,2,11,18.1424
12,Basic,List,2,12,17.9542
12,Basic,List,2,13,17.7978
12,Basic,List,2,14,17.9567
12,Basic,List,2,15,18.2264
12,Basic,List,2,16,19.2096
12,Basic,List,2,17,21.0726
12,Basic,List,2,18,21.5561
12,Basic,List,2,19,21.5924
12,Basic,List,2,20,21.2579
12,Basic,List,2,21,20.3788
12,Basic,List,2,22,20.4264
12,Basic,List,2,23,20.1545
12,Basic,List,2,24,19.5228
12,Basic,List,2,25,19.2616
12,Basic,List,2,26,18.9335
12,Basic,List,2,27,18.8377
12,Basic,List,2,28,19.0467
12,Basic,List,2,29,18.4016
12,Basic,List,2,30,17.7193
12,Basic,List,2,31,18.12
12,Basic,List,2,32,18.8604
12,Basic,List,2,33,18.7105
12,Basic,List,2,34,17.4343
12,Basic,List,2,35,16.6944
12,Basic,List,2,36,17.0887
12,Basic,List,2,37,17.6103
12,Basic,List,2,38,18.1317
12,Basic,List,2,39,17.2372
12,Basic,List,2,40,15.7559
12,Basic,List,2,41,14.5661
12,Basic,List,2,42,15.6686
12,Basic,List,2,43,15.0558
12,Basic,List,2,44,14.4413
12,Basic,List,2,45,13.1425
12,Basic,List,2,46,11.5729
12,Basic,List,2,47,10.3564
12,Basic,List,2,48,9.17508
12,Basic,List,2,49,6.73025
12,Basic,List,2,50,2.5158
12,Basic,List,3,1,4.9747
12,Basic,List,3,2,13.1874
12,Basic,List,3,3,13.8867
12,Basic,List,3,4,14.6606
12,Basic,List,3,5,14.8382
12,Basic,List,3,6,15.1096
12,Basic,List,3,7,14.8402
12,Basic,List,3,8,14.9631
12,Basic,List,3,9,14.7787
12,Basic,List,3,10,14.3309
12,Basic,List,3,11,14.6591
12,Basic,List,3,12,14.9835
12,Basic,List,3,13,14.8915
12,Basic,List,3,14,15.1564
12,Basic,List,3,15,15.8539
12,Basic,List,3,16,15.5556
12,Basic,List,3,17,16.2567
12,Basic,List,3,18,16.7362
12,Basic,List,3,19,16.9659
12,Basic,List,3,20,17.0902
12,Basic,List,3,21,16.9678
12,Basic,List,3,22,17.1866
12,Basic,List,3,23,16.0217
12,Basic,List,3,24,16.1658
12,Basic,List,3,25,15.9386
12,Basic,List,3,26,15.951
12,Basic,List,3,27,15.6997
12,Basic,List,3,28,16.363
12,Basic,List,3,29,16.5083
12,Basic,List,3,30,16.6924
12,Basic,List,3,31,16.6043
12,Basic,List,3,32,16.1165
12,Basic,List,3,33,16.0052
12,Basic,List,3,34,16.123
12,Basic,List,3,35,15.5841
12,Basic,List,3,36,16.2263
12,Basic,List,3,37,16.8638
12,Basic,List,3,38,16.4718
12,Basic,List,3,39,15.2947
12,Basic,List,3,40,15.0913
12,Basic,List,3,41,15.5797
12,Basic,List,3,42,15.6582
12,Basic,List,3,43,14.4951
12,Basic,List,3,44,13.5526
12,Basic,List,3,45,12.2847
12,Basic,List,3,46,11.7772
12,Basic,List,3,47,11.0136
12,Basic,List,3,48,9.11391
12,Basic,List,3,49,6.67461
12,Basic,List,3,50,2.32954
12,Basic,List,4,1,4.59631
12,Basic,List,4,2,12.53
12,Basic,List,4,3,14.8808
12,Basic,List,4,4,15.7296
12,Basic,List,4,5,16.4434
12,Basic,List,4,6,15.9366
12,Basic,List,4,7,15.6211
12,Basic,List,4,8,15.8265
12,Basic,List,4,9,16.5668
12,Basic,List,4,10,16.5247
12,Basic,List,4,11,16.5889
12,Basic,List,4,12,16.5887
12,Basic,List,4,13,16.791
12,Basic,List,4,14,17.3158
12,Basic,List,4,15,18.0511
12,Basic,List,4,16,19.5883
12,Basic,List,4,17,19.3902
12,Basic,List,4,18,18.2221
12,Basic,List,4,19,19.1149
12,Basic,List,4,20,20.1624
12,Basic,List,4,21,20.0022
12,Basic,List,4,22,18.9042
12,Basic,List,4,23,17.6694
12,Basic,List,4,24,17.0475
12,Basic,List,4,25,18.1833
12,Basic,List,4,26,19.283
12,Basic,List,4,27,20.7028
12,Basic,List,4,28,19.9934
12,Basic,List,4,29,20.3641
12,Basic,List,4,30,19.427
12,Basic,List,4,31,19.7398
12,Basic,List,4,32,18.6694
12,Basic,List,4,33,17.6144
12,Basic,List,4,34,18.0534
12,Basic,List,4,35,18.3586
12,Basic,List,4,36,19.356
12,Basic,List,4,37,18.9781
12,Basic,List,4,38,18.6846
12,Basic,List,4,39,19.1452
12,Basic,List,4,40,17.1977
12,Basic,List,4,41,16.4872
12,Basic,List,4,42,15.7973
12,Basic,List,4,43,14.565
12,Basic,List,4,44,14.3649
12,Basic,List,4,45,13.7872
12,Basic,List,4,46,12.6228
12,Basic,List,4,47,11.3579
12,Basic,List,4,48,9.92951
12,Basic,List,4,49,6.85612
12,Basic,List,4,50,2.69232
13,FixStart,List,1,1,11.1044
13,FixStart,List,1,2,18.792
13,FixStart,List,1,3,19.556
13,FixStart,List,1,4,19.33
13,FixStart,List,1,5,18.894
13,FixStart,List,1,6,18.6039
13,FixStart,List,1,7,18.0421
13,FixStart,List,1,8,18.0602
13,FixStart,List,1,9,17.9526
13,FixStart,List,1,10,17.4273
13,FixStart,List,1,11,17.4879
13,FixStart,List,1,12,17.7196
13,FixStart,List,1,13,17.7302
13,FixStart,List,1,14,19.0459
13,FixStart,List,1,15,18.7661
13,FixStart,List,1,16,18.3952
13,FixStart,List,1,17,18.6767
13,FixStart,List,1,18,20.5293
13,FixStart,List,1,19,20.9179
13,FixStart,List,1,20,21.1658
13,FixStart,List,1,21,21.6819
13,FixStart,List,1,22,19.8079
13,FixStart,List,1,23,18.6619
13,FixStart,List,1,24,19.6018
13,FixStart,List,1,25,18.0962
13,FixStart,List,1,26,16.3396
13,FixStart,List,1,27,16.0801
13,FixStart,List,1,28,16.5587
13,FixStart,List,1,29,19.0602
13,FixStart,List,1,30,19.1464
13,FixStart,List,1,31,18.5707
13,FixStart,List,1,32,17.9877
13,FixStart,List,1,33,17.4679
13,FixStart,List,1,34,17.9228
13,FixStart,List,1,35,18.2317
13,FixStart,List,1,36,17.9664
13,FixStart,List,1,37,17.3222
13,FixStart,List,1,38,17.1145
13,FixStart,List,1,39,17.109
13,FixStart,List,1,40,15.8806
13,FixStart,List,1,41,15.805
13,FixStart,List,1,42,14.6619
13,FixStart,List,1,43,13.1763
13,FixStart,List,1,44,12.1533
13,FixStart,List,1,45,11.4253
13,FixStart,List,1,46,10.4136
13,FixStart,List,1,47,8.191
13,FixStart,List,1,48,6.69888
13,FixStart,List,1,49,4.55179
13,FixStart,List,1,50,1.76182
13,FixStart,List,2,1,11.4035
13,FixStart,List,2,2,18.7284
13,FixStart,List,2,3,18.825
13,FixStart,List,2,4,17.1085
13,FixStart,List,2,5,16.7068
13,FixStart,List,2,6,16.7292
13,FixStart,List,2,7,17.2719
13,FixStart,List,2,8,16.7921
13,FixStart,List,2,9,17.1971
13,FixStart,List,2,10,16.9714
13,FixStart,List,2,11,16.3516
13,FixStart,List,2,12,17.1222
13,FixStart,List,2,13,18.108
13,FixStart,List,2,14,18.7525
13,FixStart,List,2,15,19.952
13,FixStart,List,2,16,19.3121
13,FixStart,List,2,17,19.054
13,FixStart,List,2,18,18.8687
13,FixStart,List,2,19,18.6814
13,FixStart,List,2,20,18.3732
13,FixStart,List,2,21,17.8618
13,FixStart,List,2,22,17.8497
13,FixStart,List,2,23,19.5006
13,FixStart,List,2,24,20.6374
13,FixStart,List,2,25,20.4054
13,FixStart,List,2,26,17.6561
13,FixStart,List,2,27,16.6526
13,FixStart,List,2,28,16.8238
13,FixStart,List,2,29,16.6628
13,FixStart,List,2,30,16.7113
13,FixStart,List,2,31,16.5126
13,FixStart,List,2,32,16.1848
13,FixStart,List,2,33,16.6943
13,FixStart,List,2,34,16.4952
13,FixStart,List,2,35,17.308
13,FixStart,List,2,36,17.1798
13,FixStart,List,2,37,15.3085
13,FixStart,List,2,38,13.8168
13,FixStart,List,2,39,13.6324
13,FixStart,List,2,40,13.9232
13,FixStart,List,2,41,14.655
13,FixStart,List,2,42,13.9839
13,FixStart,List,2,43,12.7836
13,FixStart,List,2,44,11.0561
13,FixStart,List,2,45,10.3132
13,FixStart,List,2,46,10.569
13,FixStart,List,2,47,9.18285
13,FixStart,List,2,48,7.95416
13,FixStart,List,2,49,5.426
13,FixStart,List,2,50,2.25024
13,FixStart,List,3,1,11.7465
13,FixStart,List,3,2,19.4122
13,FixStart,List,3,3,19.9213
13,FixStart,List,3,4,19.0505
13,FixStart,List,3,5,17.0418
13,FixStart,List,3,6,16.8316
13,FixStart,List,3,7,17.7835
13,FixStart,List,3,8,18.3785
13,FixStart,List,3,9,19.6425
13,FixStart,List,3,10,19.6481
13,FixStart,List,3,11,21.0192
13,FixStart,List,3,12,21.3595
13,FixStart,List,3,13,20.3921
13,FixStart,List,3,14,20.256
13,FixStart,List,3,15,20.5452
13,FixStart,List,3,16,19.3533
13,FixStart,List,3,17,19.8346
13,FixStart,List,3,18,20.3732
13,FixStart,List,3,19,20.0069
13,FixStart,List,3,20,21.0685
13,FixStart,List,3,21,22.2395
13,FixStart,List,3,22,22.5331
13,FixStart,List,3,23,22.5942
13,FixStart,List,3,24,22.4702
13,FixStart,List,3,25,22.6563
13,FixStart,List,3,26,21.2578
13,FixStart,List,3,27,21.4418
13,FixStart,List,3,28,22.2576
13,FixStart,List,3,29,22.7445
13,FixStart,List,3,30,22.9829
13,FixStart,List,3,31,23.4537
13,FixStart,List,3,32,21.9865
13,FixStart,List,3,33,20.5664
13,FixStart,List,3,34,20.1249
13,FixStart,List,3,35,18.7358
13,FixStart,List,3,36,16.526
13,FixStart,List,3,37,17.9743
13,FixStart,List,3,38,18.9549
13,FixStart,List,3,39,18.5198
13,FixStart,List,3,40,18.5169
13,FixStart,List,3,41,18.7751
13,FixStart,List,3,42,17.9991
13,FixStart,List,3,43,16.6501
13,FixStart,List,3,44,15.3298
13,FixStart,List,3,45,13.8522
13,FixStart,List,3,46,12.9616
13,FixStart,List,3,47,11.0908
13,FixStart,List,3,48,8.74211
13,FixStart,List,3,49,5.83804
13,FixStart,List,3,50,2.29122
13,FixStart,List,4,1,11.3542
13,FixStart,List,4,2,17.8171
13,FixStart,List,4,3,19.3428
13,FixStart,List,4,4,18.7302
13,FixStart,List,4,5,17.6689
13,FixStart,List,4,6,16.9553
13,FixStart,List,4,7,16.6988
13,FixStart,List,4,8,18.0356
13,FixStart,List,4,9,18.3711
13,FixStart,List,4,10,17.4521
13,FixStart,List,4,11,18.2952
13,FixStart,List,4,12,17.7971
13,FixStart,List,4,13,18.2177
13,FixStart,List,4,14,20.2966
13,FixStart,List,4,15,21.961
13,FixStart,List,4,16,20.3507
13,FixStart,List,4,17,20.357
13,FixStart,List,4,18,20.0015
13,FixStart,List,4,19,19.1686
13,FixStart,List,4,20,18.8913
13,FixStart,List,4,21,20.3407
13,FixStart,List,4,22,19.3508
13,FixStart,List,4,23,19.4643
13,FixStart,List,4,24,21.192
13,FixStart,List,4,25,22.857
13,FixStart,List,4,26,23.4708
13,FixStart,List,4,27,21.7715
13,FixStart,List,4,28,20.0965
13,FixStart,List,4,29,18.8619
13,FixStart,List,4,30,19.123
13,FixStart,List,4,31,19.4788
13,FixStart,List,4,32,19.8852
13,FixStart,List,4,33,19.195
13,FixStart,List,4,34,19.9095
13,FixStart,List,4,35,21.1791
13,FixStart,List,4,36,21.5341
13,FixStart,List,4,37,20.4377
13,FixStart,List,4,38,19.3206
13,FixStart,List,4,39,18.1443
13,FixStart,List,4,40,17.3779
13,FixStart,List,4,41,17.3469
13,FixStart,List,4,42,16.7619
13,FixStart,List,4,43,15.5946
13,FixStart,List,4,44,14.7676
13,FixStart,List,4,45,12.6515
13,FixStart,List,4,46,12.3983
13,FixStart,List,4,47,10.8061
13,FixStart,List,4,48,9.50191
13,FixStart,List,4,49,6.92779
13,FixStart,List,4,50,2.62224
13,Basic,List,1,1,11.8615
13,Basic,List,1,2,18.9441
13,Basic,List,1,3,22.1196
13,Basic,List,1,4,24.4632
13,Basic,List,1,5,25.2738
13,Basic,List,1,6,25.0201
13,Basic,List,1,7,25.252
13,Basic,List,1,8,24.5159
13,Basic,List,1,9,23.9627
13,Basic,List,1,10,22.2276
13,Basic,List,1,11,22.9831
13,Basic,List,1,12,22.3592
13,Basic,List,1,13,22.4858
13,Basic,List,1,14,22.3653
13,Basic,List,1,15,21.4322
13,Basic,List,1,16,21.4902
13,Basic,List,1,17,21.6484
13,Basic,List,1,18,20.9589
13,Basic,List,1,19,21.4186
13,Basic,List,1,20,21.3159
13,Basic,List,1,21,20.2807
13,Basic,List,1,22,18.7747
13,Basic,List,1,23,17.8431
13,Basic,List,1,24,17.7691
13,Basic,List,1,25,16.8441
13,Basic,List,1,26,17.2901
13,Basic,List,1,27,18.2306
13,Basic,List,1,28,19.1839
13,Basic,List,1,29,18.7225
13,Basic,List,1,30,18.2526
13,Basic,List,1,31,18.7831
13,Basic,List,1,32,18.9624
13,Basic,List,1,33,16.6366
13,Basic,List,1,34,15.9369
13,Basic,List,1,35,15.8497
13,Basic,List,1,36,16.7795
13,Basic,List,1,37,15.5278
13,Basic,List,1,38,14.4537
13,Basic,List,1,39,13.7941
13,Basic,List,1,40,13.6508
13,Basic,List,1,41,14.7222
13,Basic,List,1,42,15.7384
13,Basic,List,1,43,14.8042
13,Basic,List,1,44,14.9947
13,Basic,List,1,45,13.1847
13,Basic,List,1,46,11.8158
13,Basic,List,1,47,10.1074
13,Basic,List,1,48,7.69757
13,Basic,List,1,49,5.42527
13,Basic,List,1,50,2.17694
13,Basic,List,2,1,13.7299
13,Basic,List,2,2,22.9592
13,Basic,List,2,3,25.2204
13,Basic,List,2,4,26.3669
13,Basic,List,2,5,26.0268
13,Basic,List,2,6,25.5165
13,Basic,List,2,7,24.8486
13,Basic,List,2,8,23.5942
13,Basic,List,2,9,22.7533
13,Basic,List,2,10,23.4982
13,Basic,List,2,11,24.841
13,Basic,List,2,12,25.3918
13,Basic,List,2,13,25.2672
13,Basic,List,2,14,24.5797
13,Basic,List,2,15,22.8126
13,Basic,List,2,16,22.9488
13,Basic,List,2,17,22.9826
13,Basic,List,2,18,22.6809
13,Basic,List,2,19,20.9643
13,Basic,List,2,20,20.1414
13,Basic,List,2,21,20.2502
13,Basic,List,2,22,20.1838
13,Basic,List,2,23,19.2375
13,Basic,List,2,24,19.8806
13,Basic,List,2,25,19.2474
13,Basic,List,2,26,18.4103
13,Basic,List,2,27,18.3241
13,Basic,List,2,28,19.2138
13,Basic,List,2,29,20.5799
13,Basic,List,2,30,20.7024
13,Basic,List,2,31,19.4473
13,Basic,List,2,32,19.2072
13,Basic,List,2,33,19.5618
13,Basic,List,2,34,18.7722
13,Basic,List,2,35,18.0376
13,Basic,List,2,36,17.6707
13,Basic,List,2,37,16.6333
13,Basic,List,2,38,17.7817
13,Basic,List,2,39,16.8309
13,Basic,List,2,40,16.5234
13,Basic,List,2,41,16.1661
13,Basic,List,2,42,15.6736
13,Basic,List,2,43,14.3734
13,Basic,List,2,44,13.8014
13,Basic,List,2,45,12.8041
13,Basic,List,2,46,11.2662
13,Basic,List,2,47,9.37157
13,Basic,List,2,48,7.40506
13,Basic,List,2,49,5.20074
13,Basic,List,2,50,2.16644
13,Basic,List,3,1,18.4167
13,Basic,List,3,2,25.589
13,Basic,List,3,3,27.5697
13,Basic,List,3,4,29.2531
13,Basic,List,3,5,30.0038
13,Basic,List,3,6,29.9473
13,Basic,List,3,7,28.9864
13,Basic,List,3,8,27.2644
13,Basic,List,3,9,28.1351
13,Basic,List,3,10,28.8621
13,Basic,List,3,11,28.7657
13,Basic,List,3,12,26.8051
13,Basic,List,3,13,26.8548
13,Basic,List,3,14,25.7332
13,Basic,List,3,15,25.0905
13,Basic,List,3,16,24.0937
13,Basic,List,3,17,23.1762
13,Basic,List,3,18,22.3316
13,Basic,List,3,19,23.2938
13,Basic,List,3,20,23.8206
13,Basic,List,3,21,23.5877
13,Basic,List,3,22,23.51
13,Basic,List,3,23,23.2984
13,Basic,List,3,24,24.301
13,Basic,List,3,25,22.5323
13,Basic,List,3,26,21.275
13,Basic,List,3,27,19.9209
13,Basic,List,3,28,20.7417
13,Basic,List,3,29,20.3756
13,Basic,List,3,30,18.5795
13,Basic,List,3,31,18.3426
13,Basic,List,3,32,19.6254
13,Basic,List,3,33,19.0738
13,Basic,List,3,34,17.7683
13,Basic,List,3,35,17.5007
13,Basic,List,3,36,16.8549
13,Basic,List,3,37,16.2724
13,Basic,List,3,38,16.1451
13,Basic,List,3,39,16.2703
13,Basic,List,3,40,15.6586
13,Basic,List,3,41,16.3669
13,Basic,List,3,42,15.4875
13,Basic,List,3,43,14.2427
13,Basic,List,3,44,13.5412
13,Basic,List,3,45,12.7678
13,Basic,List,3,46,10.7906
13,Basic,List,3,47,9.36137
13,Basic,List,3,48,8.25787
13,Basic,List,3,49,5.67528
13,Basic,List,3,50,2.22789
13,Basic,List,4,1,17.1436
13,Basic,List,4,2,24.2752
13,Basic,List,4,3,27.8981
13,Basic,List,4,4,29.5997
13,Basic,List,4,5,30.5507
13,Basic,List,4,6,29.1757
13,Basic,List,4,7,27.0936
13,Basic,List,4,8,25.7186
13,Basic,List,4,9,24.675
13,Basic,List,4,10,22.6941
13,Basic,List,4,11,23.0012
13,Basic,List,4,12,22.8702
13,Basic,List,4,13,22.5864
13,Basic,List,4,14,21.6705
13,Basic,List,4,15,23.0286
13,Basic,List,4,16,23.0398
13,Basic,List,4,17,22.3605
13,Basic,List,4,18,21.4487
13,Basic,List,4,19,20.4953
13,Basic,List,4,20,21.1395
13,Basic,List,4,21,19.9957
13,Basic,List,4,22,18.9544
13,Basic,List,4,23,18.7422
13,Basic,List,4,24,18.1045
13,Basic,List,4,25,19.149
13,Basic,List,4,26,19.091
13,Basic,List,4,27,20.6934
13,Basic,List,4,28,20.6335
13,Basic,List,4,29,20.6575
13,Basic,List,4,30,20.2541
13,Basic,List,4,31,19.9202
13,Basic,List,4,32,19.4278
13,Basic,List,4,33,17.9056
13,Basic,List,4,34,17.8479
13,Basic,List,4,35,18.5472
13,Basic,List,4,36,19.3957
13,Basic,List,4,37,19.2435
13,Basic,List,4,38,18.1651
13,Basic,List,4,39,18.5723
13,Basic,List,4,40,18.7774
13,Basic,List,4,41,18.0012
13,Basic,List,4,42,17.3917
13,Basic,List,4,43,16.2972
13,Basic,List,4,44,15.228
13,Basic,List,4,45,14.4441
13,Basic,List,4,46,13.2149
13,Basic,List,4,47,11.1721
13,Basic,List,4,48,8.74216
13,Basic,List,4,49,5.91926
13,Basic,List,4,50,2.2431
14,FixStart,List,1,1,20.9104
14,FixStart,List,1,2,28.1599
14,FixStart,List,1,3,33.1128
14,FixStart,List,1,4,35.0019
14,FixStart,List,1,5,35.6915
14,FixStart,List,1,6,35.3073
14,FixStart,List,1,7,36.182
14,FixStart,List,1,8,35.1359
14,FixStart,List,1,9,34.6497
14,FixStart,List,1,10,35.0938
14,FixStart,List,1,11,36.7974
14,FixStart,List,1,12,35.0905
14,FixStart,List,1,13,34.2732
14,FixStart,List,1,14,34.5061
14,FixStart,List,1,15,32.5566
14,FixStart,List,1,16,32.2485
14,FixStart,List,1,17,34.214
14,FixStart,List,1,18,37.4448
14,FixStart,List,1,19,40.0431
14,FixStart,List,1,20,40.2878
14,FixStart,List,1,21,42.0895
14,FixStart,List,1,22,44.1844
14,FixStart,List,1,23,43.4693
14,FixStart,List,1,24,42.7883
14,FixStart,List,1,25,41.5807
14,FixStart,List,1,26,40.501
14,FixStart,List,1,27,39.8806
14,FixStart,List,1,28,38.0662
14,FixStart,List,1,29,35.8808
14,FixStart,List,1,30,38.0665
14,FixStart,List,1,31,35.9499
14,FixStart,List,1,32,33.7469
14,FixStart,List,1,33,34.9573
14,FixStart,List,1,34,34.4312
14,FixStart,List,1,35,35.4323
14,FixStart,List,1,36,37.6701
14,FixStart,List,1,37,36.7951
14,FixStart,List,1,38,40.5685
14,FixStart,List,1,39,37.4537
14,FixStart,List,1,40,38.5841
14,FixStart,List,1,41,35.2691
14,FixStart,List,1,42,34.9049
14,FixStart,List,1,43,30.0994
14,FixStart,List,1,44,26.4759
14,FixStart,List,1,45,24.217
14,FixStart,List,1,46,22.5497
14,FixStart,List,1,47,20.442
14,FixStart,List,1,48,16.4708
14,FixStart,List,1,49,12.2741
14,FixStart,List,1,50,4.5421
14,FixStart,List,2,1,20.3478
14,FixStart,List,2,2,28.7224
14,FixStart,List,2,3,31.9022
14,FixStart,List,2,4,32.0796
14,FixStart,List,2,5,32.8359
14,FixStart,List,2,6,30.7726
14,FixStart,List,2,7,27.7403
14,FixStart,List,2,8,29.8738
14,FixStart,List,2,9,32.7128
14,FixStart,List,2,10,35.4632
14,FixStart,List,2,11,34.0811
14,FixStart,List,2,12,35.4326
14,FixStart,List,2,13,34.3596
14,FixStart,List,2,14,32.9105
14,FixStart,List,2,15,33.2853
14,FixStart,List,2,16,34.8098
14,FixStart,List,2,17,34.9838
14,FixStart,List,2,18,35.483
14,FixStart,List,2,19,35.1861
14,FixStart,List,2,20,37.9326
14,FixStart,List,2,21,40.0504
14,FixStart,List,2,22,42.773
14,FixStart,List,2,23,42.9809
14,FixStart,List,2,24,42.416
14,FixStart,List,2,25,37.5549
14,FixStart,List,2,26,34.1506
14,FixStart,List,2,27,34.5568
14,FixStart,List,2,28,34.7159
14,FixStart,List,2,29,36.0517
14,FixStart,List,2,30,37.147
14,FixStart,List,2,31,35.7702
14,FixStart,List,2,32,35.2842
14,FixStart,List,2,33,38.2285
14,FixStart,List,2,34,36.29
14,FixStart,List,2,35,35.6715
14,FixStart,List,2,36,33.0249
14,FixStart,List,2,37,31.2062
14,FixStart,List,2,38,31.7475
14,FixStart,List,2,39,30.2972
14,FixStart,List,2,40,30.8693
14,FixStart,List,2,41,32.7906
14,FixStart,List,2,42,33.8365
14,FixStart,List,2,43,32.9003
14,FixStart,List,2,44,29.4999
14,FixStart,List,2,45,26.2051
