id,scale,size,type,key,x,y
8,1x1,0.75,end,k,0.253472,0.0138889,
8,1x1,0.75,start,i,0.361111,0.114583,
8,1x1,0.75,end,s,-0.288171,0.03129,
8,1x1,0.75,start,j,0.246528,-0.0104167,
8,1x1,0.75,end,t,-0.0138889,0.131944,
8,1x1,0.75,start,a,-0.368055,-0.0173611,
8,1x1,0.75,end,t,0.00173613,0.149305,
8,1x1,0.75,start,h,0.149306,0.0243056,
8,1x1,0.75,end,e,-0.270833,0.131944,
8,1x1,1.25,start,h,0.133681,-0.00868055,
8,1x1,1.25,end,y,0.0260416,0.0989583,
8,1x1,1.25,start,f,-0.131944,-0.0572916,
8,1x1,1.25,end,d,-0.243056,0.00347222,
8,1x1,1.25,start,i,0.168403,0.109375,
8,1x1,1.25,end,s,-0.296875,-0.046875,
8,1x1,1.25,start,g,0.107639,-0.0329861,
8,1x1,1.25,end,d,-0.220486,0.00694447,
8,1x1,1.25,start,f,0.0190972,-0.0434028,
8,1x1,1.25,end,r,-0.145833,0.09375,
8,1x1,1.25,start,y,0.0972222,0.118056,
8,1x1,1.25,end,u,0.121528,0.133681,
8,1x1,1.25,start,t,-0.0364583,0.0503472,
8,1x1,1.25,end,e,-0.239583,0.0972223,
8,1x1,1.25,start,q,-0.376736,0.0694445,
8,1x1,1.25,end,k,0.0329861,0.0868056,
8,1x1,1.25,start,b,0.00347219,-0.142361,
8,1x1,1.25,end,n,0.164931,-0.111111,
8,1x1,1.25,start,f,-0.0225695,0.00694447,
8,1x1,1.25,end,x,-0.263889,-0.107639,
8,1x1,1.25,start,j,0.190972,0.0590278,
8,1x1,1.25,end,s,-0.303819,-0.0347222,
8,1x1,1.25,start,o,0.217014,0.0815972,
8,1x1,1.25,end,r,-0.135183,0.0834305,
8,1x1,1.25,start,t,-0.00347223,0.0989583,
8,1x1,1.25,end,e,-0.253472,0.107639,
8,1x1,1.25,start,l,0.340278,0.0399306,
8,1x1,1.25,end,y,0.0902778,0.105903,
8,1x1,1.25,start,d,-0.0868055,-0.0347222,
8,1x1,1.25,end,g,-0.00520833,0.0225694,
8,1x1,1.25,start,t,-0.0017361,0.131944,
8,1x1,1.25,end,e,-0.255208,0.0833333,
8,1x1,1.25,start,m,0.204861,-0.109375,
8,1x1,1.25,end,c,-0.189236,-0.140625,
8,1x1,1.25,start,i,0.21875,0.0815972,
8,1x1,1.25,end,s,-0.309028,-0.0503472,
8,1x1,1.25,start,b,0.0642361,-0.121528,
8,1x1,1.25,end,r,-0.140625,0.100694,
8,1x1,1.25,start,t,-0.0399306,0.135417,
8,1x1,1.25,end,n,0.151042,-0.119792,
8,1x1,1.25,start,i,0.142361,0.0763889,
8,1x1,1.25,end,t,-0.046875,0.104167,
8,1x1,1.25,start,s,-0.234375,-0.0208334,
8,1x1,1.25,end,s,-0.286458,-0.0347222,
8,1x1,1.25,start,t,-0.0399306,0.15625,
8,1x1,1.25,end,e,-0.25868,0.0734061,
8,1x1,1.25,start,f,-0.0138889,0.0190972,
8,1x1,1.25,end,e,-0.220486,0.125,
8,1x1,1.25,start,b,0.0329861,-0.133681,
8,1x1,1.25,end,g,-0.0381944,0.00347222,
8,1x1,1.25,start,w,-0.295139,0.0590278,
8,1x1,1.25,end,s,-0.322049,-0.00347222,
8,1x1,1.25,start,j,0.100694,-0.0243055,
8,1x1,1.25,end,p,0.442475,0.105903,
8,1x1,1.25,start,q,-0.230903,0.0642361,
8,1x1,1.25,end,y,0.0711805,0.0920139,
8,1x1,1.25,start,w,-0.225694,0.112847,
8,1x1,1.25,end,t,-0.0520833,0.130208,
8,1x1,1.25,start,a,-0.329861,0.0920139,
8,1x1,1.25,end,a,-0.409722,0.00520833,
8,1x1,1.25,start,m,0.236111,-0.0815972,
8,1x1,1.25,end,y,0.0598958,0.078125,
8,1x1,1.25,start,s,-0.192708,0.0868056,
8,1x1,1.25,end,s,-0.289931,0.0138889,
8,1x1,1.25,start,a,-0.324653,0.0590278,
8,1x1,1.25,end,a,-0.40625,-0.0208334,
8,1x1,1.25,start,m,0.201389,-0.128472,
8,1x1,1.25,end,y,0.0789931,0.125,
8,1x1,1.25,start,w,-0.237847,0.125,
8,1x1,1.25,end,l,0.402778,-0.00694439,
8,1x1,1.25,start,d,-0.0989583,-0.0329861,
8,1x1,1.25,end,o,0.352431,0.078125,
8,1x1,1.25,start,h,0.151042,0.0902778,
8,1x1,1.25,end,e,-0.251736,0.0607639,
8,1x1,1.25,start,i,0.246528,0.168403,
8,1x1,1.25,end,s,-0.303819,-0.03125,
8,1x1,1.25,start,s,-0.194444,0.0538195,
8,1x1,1.25,end,l,0.391217,0.0130012,
8,1x1,1.25,start,o,0.248264,0.196181,
8,1x1,1.25,end,n,0.0833333,-0.106228,
8,1x1,1.25,start,o,0.291667,0.107639,
8,1x1,1.25,end,r,-0.15625,0.076758,
8,1x1,1.25,start,t,0.142361,0.145833,
8,1x1,1.25,end,m,0.291667,-0.121528,
8,1x1,1.25,start,t,-0.0486111,0.161458,
8,1x1,1.25,end,e,-0.282986,0.078993,
8,1x1,1.25,start,d,-0.0850695,0.0486111,
8,1x1,1.25,end,w,-0.366319,0.0694445,
8,1x1,1.25,start,j,0.128472,-0.00868055,
8,1x1,1.25,end,s,-0.314236,-0.0347222,
8,1x1,1.25,start,i,0.227431,0.161458,
8,1x1,1.25,end,x,-0.204861,-0.159722,
8,1x1,1.25,start,h,0.114583,0.0260417,
8,1x1,1.25,end,s,-0.276042,0.0173611,
8,1x1,1.25,start,r,-0.204861,0.111111,
8,1x1,1.25,end,n,0.185764,-0.0486111,
8,1x1,1.25,start,p,0.435764,0.152778,
8,1x1,1.25,end,y,0.0989583,0.109375,
8,1x1,1.25,start,i,0.189236,0.123264,
8,1x1,1.25,end,s,-0.298611,0.0121528,
8,1x1,1.25,start,d,-0.0138889,0.0746527,
8,1x1,1.25,end,d,-0.144067,-0.0295139,
8,1x1,1.25,start,b,0.126736,-0.0538194,
8,1x1,1.25,end,y,0.0625,0.137153,
8,1x1,1.25,start,a,-0.442708,0.0798611,
8,1x1,1.25,end,l,0.41537,-0.0368975,
8,1x1,1.25,start,f,-0.0850695,0.144097,
8,1x1,1.25,end,y,0.0208333,0.142361,
8,1x1,1.25,start,a,-0.302083,0.00173616,
8,1x1,1.25,end,d,-0.152778,0.0104167,
8,1x1,1.25,start,q,-0.434028,0.213542,
8,1x1,1.25,end,s,-0.295139,0.0173611,
8,1x1,1.25,start,w,-0.206597,0.262153,
8,1x1,1.25,end,h,0.0712992,0.0225694,
8,1x1,1.25,start,o,0.329861,0.107639,
8,1x1,1.25,end,t,-0.0850695,0.0815972,
8,1x1,1.25,start,f,0.00347219,-0.0121528,
8,1x1,1.25,end,r,-0.144097,0.120346,
8,1x1,1.25,start,l,0.328125,0.102431,
8,1x1,1.25,end,w,-0.390625,0.0989583,
8,1x1,1.25,start,f,-0.0225695,0.102431,
8,1x1,1.25,end,g,-0.046875,0.0225694,
8,1x1,1.25,start,o,0.352431,0.175347,
8,1x1,1.25,end,s,-0.3125,-0.0243055,
9,1x1,1,start,c,-0.0162037,-0.199074,
9,1x1,1,end,e,-0.303241,0.0949074,
9,1x1,1,start,a,-0.451389,-0.145833,
9,1x1,1,end,d,-0.201389,-0.0115741,
9,1x1,1,start,s,-0.365741,0.0787037,
9,1x1,1,end,e,-0.208333,0.141204,
9,1x1,1,start,o,0.354167,0.189815,
9,1x1,1,end,r,-0.1875,0.108796,
9,1x1,1,start,n,0.175926,-0.0856482,
9,1x1,1,end,w,-0.361111,0.0833334,
9,1x1,1,start,c,-0.259259,-0.150463,
9,1x1,1,end,r,-0.104167,0.113426,
9,1x1,1,start,j,0.291667,0.0902778,
9,1x1,1,end,t,-0.0231482,0.0902778,
9,1x1,1,start,i,0.37037,0.180556,
9,1x1,1,end,n,0.148148,-0.173966,
9,1x1,1,start,t,-0.0324074,0.259259,
9,1x1,1,end,e,-0.273148,0.106482,
9,1x1,1,start,f,-0.0601852,0.0277778,
9,1x1,1,end,r,-0.178241,0.0740741,
9,1x1,1,start,t,0.037037,0.256944,
9,1x1,1,end,e,-0.270833,0.113426,
9,1x1,1,start,p,0.625,0.319445,
9,1x1,1,end,y,0.0787037,0.104167,
9,1x1,1,start,s,-0.305556,-0.00462963,
9,1x1,1,end,y,0.0810185,0.099537,
9,1x1,1,start,a,-0.465278,0.0462963,
9,1x1,1,end,y,0.0949074,0.0972222,
9,1x1,1,start,f,-0.256945,-0.113426,
9,1x1,1,end,m,0.226852,-0.141204,
9,1x1,1,start,s,-0.300926,3.53213e-008,
9,1x1,1,end,s,-0.331018,-0.0208333,
9,1x1,1,start,h,0.270833,0.0787037,
9,1x1,1,end,e,-0.261574,0.106482,
9,1x1,1,start,i,0.252315,0.25,
9,1x1,1,end,s,-0.31713,-0.00462963,
9,1x1,1,start,j,0.386574,0.011574,
9,1x1,1,end,t,-0.0138889,0.0972222,
9,1x1,1,start,l,0.456018,0.00694444,
9,1x1,1,end,e,-0.261574,0.106482,
9,1x1,1,start,e,-0.196759,0.0648148,
9,1x1,1,end,e,-0.247685,0.104167,
9,1x1,1,start,e,-0.224537,0.118056,
9,1x1,1,end,e,-0.224537,0.122685,
9,1x1,1,start,p,0.516204,0.377315,
9,1x1,1,end,g,0.00925928,0.0092593,
9,1x1,1,start,l,0.534722,-0.111111,
9,1x1,1,end,t,-0.0925926,0.0578704,
9,1x1,1,start,i,0.305556,0.0694445,
9,1x1,1,end,s,-0.342593,-0.0265384,
9,1x1,1,start,f,-0.0833334,-0.0416667,
9,1x1,1,end,l,0.460648,-0.0231482,
9,1x1,1,start,o,0.0717592,0.0601852,
9,1x1,1,end,f,-0.141204,-0.00231478,
9,1x1,1,start,t,-0.0787037,0.196759,
9,1x1,1,end,s,-0.359183,-0.0231482,
9,1x1,1,start,a,-0.099537,-0.0324073,
9,1x1,1,end,e,-0.284722,0.111111,
9,1x1,1,start,y,0.236111,0.231481,
9,1x1,1,end,u,0.122685,0.0827381,
9,1x1,1,start,t,-0.127315,0.0185185,
9,1x1,1,end,g,-0.0162037,0.0092593,
9,1x1,1,start,t,-0.0324074,0.18287,
9,1x1,1,end,o,0.365741,0.101852,
9,1x1,1,start,m,0.256944,-0.238426,
9,1x1,1,end,e,-0.275463,0.111111,
9,1x1,1,start,t,0.342593,0.087963,
9,1x1,1,end,e,-0.299676,0.108796,
9,1x1,1,start,q,-0.502315,0.0555556,
9,1x1,1,end,k,0.33129,0.00953127,
9,1x1,1,start,b,0.0324074,-0.236111,
9,1x1,1,end,n,0.159722,-0.106569,
9,1x1,1,start,f,-0.099537,0.0138889,
9,1x1,1,end,x,-0.268518,-0.111111,
9,1x1,1,start,j,0.333333,-0.0115741,
9,1x1,1,end,s,-0.33813,-0.0300926,
9,1x1,1,start,o,0.310185,0.236111,
9,1x1,1,end,r,-0.0925926,0.134259,
9,1x1,1,start,t,0.115741,0.0324074,
9,1x1,1,end,e,-0.268518,0.12037,
9,1x1,1,start,l,0.465278,-0.0208333,
9,1x1,1,end,y,0.0902778,0.138889,
9,1x1,1,start,d,-0.217593,-0.0555555,
9,1x1,1,end,g,-0.0673286,0.00231489,
9,1x1,1,start,l,0.527778,0.0694445,
9,1x1,1,end,e,-0.263889,0.106482,
9,1x1,1,start,m,0.310185,-0.208333,
9,1x1,1,end,s,-0.296296,0.0138889,
9,1x1,1,start,m,0.365741,-0.159722,
9,1x1,1,end,y,0.0138889,0.141204,
9,1x1,1,start,t,-0.0810185,0.0601852,
9,1x1,1,end,s,-0.31713,0.0208334,
9,1x1,1,start,t,0.145833,0.275463,
9,1x1,1,end,e,-0.287037,0.101852,
9,1x1,1,start,f,-0.101852,-0.00694444,
9,1x1,1,end,e,-0.259259,0.115741,
9,1x1,1,start,b,0.0532408,-0.12963,
9,1x1,1,end,g,-0.00694444,-0.00231478,
9,1x1,1,start,w,-0.384259,0.305556,
9,1x1,1,end,s,-0.310185,0.0138889,
9,1x1,1,start,j,0.206018,-0.00925919,
9,1x1,1,end,p,0.465278,0.111111,
9,1x1,1,start,q,-0.469907,0.284722,
9,1x1,1,end,y,0.0208333,0.108796,
9,1x1,1,start,y,-0.0023148,0.111111,
9,1x1,1,end,u,0.148148,0.12037,
9,1x1,1,start,m,0.303241,-0.208333,
9,1x1,1,end,t,-0.00462964,0.115741,
9,1x1,1,start,b,0.0416666,-0.226852,
9,1x1,1,end,e,-0.256945,0.12037,
9,1x1,1,start,g,0.159722,-0.00231478,
9,1x1,1,end,g,-0.037037,0.011574,
9,1x1,1,start,o,0.335648,0.291667,
9,1x1,1,end,d,-0.207176,-0.00694444,
9,1x1,0.75,start,h,0.1875,-0.0243056,
9,1x1,0.75,end,y,0.0381945,0.170139,
9,1x1,0.75,start,f,-0.142361,-0.194444,
9,1x1,0.75,end,d,-0.243056,-0.0451389,
9,1x1,0.75,start,i,0.354167,0.260417,
9,1x1,0.75,end,s,-0.305555,-0.00694444,
9,1x1,0.75,start,g,0.225694,5.29819e-008,
9,1x1,0.75,end,d,-0.225694,-0.0347222,
9,1x1,0.75,start,f,0.0763889,0.0729168,
9,1x1,0.75,end,r,-0.166667,0.0902778,
9,1x1,0.75,start,y,0.180556,0.100694,
9,1x1,0.75,end,u,0.135417,0.121528,
9,1x1,0.75,start,m,0.416667,-0.534722,
9,1x1,0.75,end,y,0.00694439,0.152778,
9,1x1,0.75,start,b,0.184028,-0.427083,
9,1x1,0.75,end,e,-0.284722,0.111111,
9,1x1,0.75,start,f,-0.104167,-0.0173611,
9,1x1,0.75,end,e,-0.260417,0.15625,
9,1x1,0.75,start,i,0.385417,0.222222,
9,1x1,0.75,end,n,0.159722,-0.0902777,
9,1x1,0.75,start,t,-0.145833,0.253472,
9,1x1,0.75,end,e,-0.295139,0.111111,
9,1x1,0.75,start,w,-0.381944,5.29819e-008,
9,1x1,0.75,end,d,-0.211806,0.00694444,
9,1x1,0.75,start,c,0.03125,-0.399306,
9,1x1,0.75,end,l,0.434028,0.016952,
9,1x1,0.75,start,f,-0.0347222,0.225694,
9,1x1,0.75,end,r,-0.152778,0.100694,
9,1x1,0.75,start,m,0.4375,-0.274305,
9,1x1,0.75,end,e,-0.263889,0.118056,
9,1x1,0.75,start,d,-0.0763889,-0.152778,
9,1x1,0.75,end,s,-0.329861,-0.015625,
9,1x1,0.75,start,t,0.138889,-0.0451389,
9,1x1,0.75,end,e,-0.288194,0.0729168,
9,1x1,0.75,start,q,-0.680555,0.0104167,
9,1x1,0.75,end,k,0.350695,2.26763e-005,
9,1x1,0.75,start,b,-0.0138889,-0.451389,
9,1x1,0.75,end,n,0.173611,-0.128472,
9,1x1,0.75,start,f,-0.104167,-0.0868056,
9,1x1,0.75,end,x,-0.295139,-0.125,
9,1x1,0.75,start,j,0.40625,-0.0243056,
9,1x1,0.75,end,s,-0.347222,-0.0243056,
9,1x1,0.75,start,o,0.444444,0.114583,
9,1x1,0.75,end,r,-0.142361,0.09375,
9,1x1,0.75,start,t,0.0555556,0.0590278,
9,1x1,0.75,end,e,-0.267361,0.114583,
9,1x1,0.75,start,l,0.590278,-0.0694445,
9,1x1,0.75,end,y,0.0798611,0.131944,
9,1x1,0.75,start,d,-0.236111,-0.0243056,
9,1x1,0.75,end,g,-0.0277778,0.0104167,
9,1x1,0.75,start,p,0.840278,0.440972,
9,1x1,0.75,end,y,0.0486112,0.0798611,
9,1x1,0.75,start,i,0.385417,0.184028,
9,1x1,0.75,end,s,-0.319444,0.0104167,
9,1x1,0.75,start,d,0.00694439,-0.0277777,
9,1x1,0.75,end,d,-0.137153,5.29819e-008,
9,1x1,0.75,start,b,0.107639,-0.326389,
9,1x1,0.75,end,y,0.0763889,0.159722,
9,1x1,0.75,start,a,-0.413194,-0.0555554,
9,1x1,0.75,end,l,0.40625,-0.0173611,
9,1x1,0.75,start,t,0,0.184028,
9,1x1,0.75,end,e,-0.267361,0.0902778,
9,1x1,0.75,start,f,-0.0729167,-0.0833332,
9,1x1,0.75,end,e,-0.270833,0.135417,
9,1x1,0.75,start,b,0.100694,-0.267361,
9,1x1,0.75,end,g,-0.03125,0.0138889,
9,1x1,0.75,start,w,-0.371528,0.152778,
9,1x1,0.75,end,s,-0.3125,0.0138889,
9,1x1,0.75,start,j,0.163194,-0.0312499,
9,1x1,0.75,end,p,0.506945,0.128472,
9,1x1,0.75,start,q,-0.440972,-0.048611,
9,1x1,0.75,end,y,-0.0347222,0.121528,
9,1x1,0.75,start,w,-0.0659722,-0.0104167,
9,1x1,0.75,end,t,-0.0138889,0.0798611,
9,1x1,0.75,start,a,-0.472222,-0.177083,
9,1x1,0.75,end,a,-0.350694,0.0416667,
9,1x1,0.75,start,m,0.350695,-0.215278,
9,1x1,0.75,end,y,0.0902778,0.118056,
9,1x1,0.75,start,s,-0.239583,-0.0416668,
9,1x1,0.75,end,s,-0.336806,-0.0416668,
9,1x1,0.75,start,a,-0.447917,0.0138889,
9,1x1,0.75,end,a,-0.447917,0.0451388,
9,1x1,0.75,start,m,0.354167,-0.135417,
9,1x1,0.75,end,y,0.0798611,0.0590278,
9,1x1,0.75,start,w,-0.399305,0.166667,
9,1x1,0.75,end,l,0.413194,-0.038464,
9,1x1,0.75,start,d,-0.201389,-0.100694,
9,1x1,0.75,end,o,0.378472,0.0833334,
9,1x1,0.75,start,t,-0.284722,0.534722,
9,1x1,0.75,end,e,-0.267361,0.111111,
9,1x1,0.75,start,f,-0.131944,-0.0798611,
9,1x1,0.75,end,e,-0.246528,0.121528,
9,1x1,0.75,start,i,0.170139,-0.09375,
9,1x1,0.75,end,s,-0.309028,-0.0138888,
9,1x1,0.75,start,w,-0.291667,0.170139,
9,1x1,0.75,end,h,0.0833334,-0.0451389,
9,1x1,0.75,start,y,0.0277778,0.298611,
9,1x1,0.75,end,u,0.149306,0.125,
9,1x1,0.75,start,h,0.25,0.263889,
9,1x1,0.75,end,e,-0.329861,0.104167,
9,1x1,0.75,start,i,0.270833,0.163195,
9,1x1,0.75,end,s,-0.302083,-0.00694444,
9,1x1,0.75,start,s,-0.364583,-0.0347222,
9,1x1,0.75,end,l,0.423611,-0.0277777,
9,1x1,0.75,start,o,0.267361,0.173611,
9,1x1,0.75,end,n,0.142361,-0.152778,
9,1x1,0.75,start,o,0.576389,0.357639,
9,1x1,0.75,end,r,-0.177083,0.114583,
9,1x1,0.75,start,t,0.0416666,0.107639,
9,1x1,0.75,end,m,0.263889,-0.0902777,
9,1x1,0.75,start,c,-0.413194,-0.204861,
9,1x1,0.75,end,g,-0.03125,0.0104167,
9,1x1,0.75,start,u,0.322917,0.159722,
9,1x1,0.75,end,p,0.472222,0.0624999,
9,1x1,0.75,start,w,-0.423611,0.142361,
9,1x1,0.75,end,h,0.149306,-0.048611,
9,1x1,0.75,start,k,0.444444,0.0694445,
9,1x1,0.75,end,r,-0.114583,0.121528,
9,1x1,0.75,start,s,-0.434028,-0.114583,
9,1x1,0.75,end,d,-0.277778,0.0347222,
9,1x1,0.75,start,b,0.197917,-0.215278,
9,1x1,0.75,end,s,-0.282986,-0.0416668,
9,1x1,1.25,start,f,0.0885417,-0.0954861,
9,1x1,1.25,end,y,0.0208333,0.145833,
9,1x1,1.25,start,a,-0.222222,-0.00173608,
9,1x1,1.25,end,d,-0.163194,-0.0295139,
9,1x1,1.25,start,q,-0.388889,0.111111,
9,1x1,1.25,end,s,-0.328125,-0.0260417,
9,1x1,1.25,start,d,0.00173613,-0.0295139,
9,1x1,1.25,end,d,-0.220486,0.0121528,
9,1x1,1.25,start,y,0.0434028,0.152778,
9,1x1,1.25,end,u,0.114583,0.0850695,
9,1x1,1.25,start,h,0.111111,-0.046875,
9,1x1,1.25,end,e,-0.263889,0.100694,
9,1x1,1.25,start,a,-0.402778,-0.0555556,
9,1x1,1.25,end,a,-0.402778,0.0121528,
9,1x1,1.25,start,g,-0.107639,-0.0277777,
9,1x1,1.25,end,d,-0.210069,0.00520833,
9,1x1,1.25,start,t,-0.0729167,0.126736,
9,1x1,1.25,end,e,-0.243056,0.128472,
9,1x1,1.25,start,t,0.0190972,0.0642361,
9,1x1,1.25,end,e,-0.256944,0.0989583,
9,1x1,1.25,start,m,0.232639,-0.267361,
9,1x1,1.25,end,c,-0.161458,-0.10243,
9,1x1,1.25,start,i,0.185764,0.164931,
9,1x1,1.25,end,s,-0.295139,-0.00520833,
9,1x1,1.25,start,b,0.111111,-0.234375,
9,1x1,1.25,end,r,-0.126736,0.0833333,
9,1x1,1.25,start,t,0.0190972,0.0590278,
9,1x1,1.25,end,n,0.170139,-0.0902778,
9,1x1,1.25,start,i,0.1875,0.125,
9,1x1,1.25,end,t,-0.0590278,0.0885417,
9,1x1,1.25,start,s,-0.244792,-0.0503472,
9,1x1,1.25,end,s,-0.338542,0.0154519,
9,1x1,1.25,start,w,-0.151042,0.121528,
9,1x1,1.25,end,e,-0.223958,0.09375,
9,1x1,1.25,start,a,-0.411458,-0.078125,
9,1x1,1.25,end,t,-0.0850695,0.0920139,
9,1x1,1.25,start,p,0.413194,0.0642361,
9,1x1,1.25,end,l,0.440972,0.0444896,
9,1x1,1.25,start,c,0.0295139,0.0572916,
9,1x1,1.25,end,s,-0.310764,-0.00173608,
9,1x1,1.25,start,t,0.0225695,0.0156251,
9,1x1,1.25,end,e,-0.25868,0.100694,
9,1x1,1.25,start,q,-0.463542,0.102431,
9,1x1,1.25,end,k,0.34732,0.0364584,
9,1x1,1.25,start,b,0.0555556,-0.137153,
9,1x1,1.25,end,n,0.159722,-0.125868,
9,1x1,1.25,start,f,-0.164931,0.0572916,
9,1x1,1.25,end,x,-0.260417,-0.112847,
9,1x1,1.25,start,j,0.119792,-0.0347222,
9,1x1,1.25,end,s,-0.314236,0.00520833,
9,1x1,1.25,start,o,0.178819,0.0486111,
9,1x1,1.25,end,r,-0.131944,0.128472,
9,1x1,1.25,start,t,0.0121528,0.0538195,
9,1x1,1.25,end,e,-0.262153,0.133681,
9,1x1,1.25,start,l,0.310764,-0.0260417,
9,1x1,1.25,end,y,0.0607639,0.112847,
9,1x1,1.25,start,d,-0.210069,-0.0295139,
9,1x1,1.25,end,g,-0.0364583,0.0138889,
9,1x1,1.25,start,r,-0.0590278,0.03125,
9,1x1,1.25,end,g,-0.0243055,0.0277778,
9,1x1,1.25,start,w,-0.251736,0.0868056,
9,1x1,1.25,end,k,0.322917,0.00868053,
9,1x1,1.25,start,i,0.145833,0.104167,
9,1x1,1.25,end,s,-0.307292,-0.00868055,
9,1x1,1.25,start,j,0.131944,-0.0642362,
9,1x1,1.25,end,t,-0.00520833,0.0763889,
9,1x1,1.25,start,a,-0.402778,0.00520833,
9,1x1,1.25,end,t,-0.0763889,0.0850695,
9,1x1,1.25,start,h,0.180556,-0.0729167,
9,1x1,1.25,end,e,-0.253472,0.111111,
9,1x1,1.25,start,w,-0.15625,0.0173611,
9,1x1,1.25,end,h,0.12365,0.0138889,
9,1x1,1.25,start,o,0.309028,0.102431,
9,1x1,1.25,end,t,-0.0798611,0.109375,
9,1x1,1.25,start,f,-0.126736,-0.0434028,
9,1x1,1.25,end,r,-0.15625,0.130208,
9,1x1,1.25,start,l,0.385417,0.00694447,
9,1x1,1.25,end,w,-0.377169,0.10547,
9,1x1,1.25,start,f,0.00173613,-0.079861,
9,1x1,1.25,end,g,0.00347219,0.03125,
9,1x1,1.25,start,o,0.338542,0.111111,
9,1x1,1.25,end,s,-0.326389,-0.00173608,
9,1x1,1.25,start,t,-0.0625,0.0121528,
9,1x1,1.25,end,e,-0.256944,0.100694,
9,1x1,1.25,start,f,0.03125,-0.0815972,
9,1x1,1.25,end,e,-0.270833,0.119792,
9,1x1,1.25,start,b,0.130208,-0.126736,
9,1x1,1.25,end,g,-0.0476702,0.0555556,
9,1x1,1.25,start,w,-0.303819,0.121528,
9,1x1,1.25,end,s,-0.307292,0.0208334,
9,1x1,1.25,start,j,0.190972,-0.0868056,
9,1x1,1.25,end,p,0.480903,0.0885417,
9,1x1,1.25,start,q,-0.315972,0.0607639,
9,1x1,1.25,end,y,0.0277778,0.125,
9,1x1,1.25,start,o,0.142361,0.0190972,
9,1x1,1.25,end,r,-0.146701,0.0920139,
9,1x1,1.25,start,f,-0.0625,-0.0607639,
9,1x1,1.25,end,x,-0.213542,-0.130208,
9,1x1,1.25,start,n,0.232639,-0.182292,
9,1x1,1.25,end,r,-0.113936,0.0913666,
9,1x1,1.25,start,h,0.185764,-0.0920139,
9,1x1,1.25,end,s,-0.28592,-0.0138888,
9,1x1,1.25,start,c,-0.118056,-0.201389,
9,1x1,1.25,end,d,-0.178819,-0.0122468,
9,1x1,1.25,start,t,0.185764,0.102431,
9,1x1,1.25,end,e,-0.265625,0.109375,
9,1x1,1.25,start,d,-0.147569,-0.0815972,
9,1x1,1.25,end,w,-0.321181,0.102431,
9,1x1,1.25,start,j,0.135417,-0.0451388,
9,1x1,1.25,end,s,-0.335069,-0.0104167,
9,1x1,1.25,start,i,0.230903,0.111111,
9,1x1,1.25,end,x,-0.25868,-0.112847,
9,1x1,1.25,start,h,0.126736,0.00520833,
9,1x1,1.25,end,s,-0.267361,-0.0277777,
9,1x1,1.25,start,r,-0.171875,0.185764,
9,1x1,1.25,end,n,0.161458,-0.125,
9,1x3,1,start,c,-0.168982,-0.363426,
9,1x3,1,end,e,-0.259259,0.324074,
9,1x3,1,start,a,-0.321759,-0.162037,
9,1x3,1,end,d,-0.239583,0.0462962,
9,1x3,1,start,s,-0.212963,-0.0810186,
9,1x3,1,end,e,-0.178241,0.347222,
9,1x3,1,start,o,0.277778,0.157407,
9,1x3,1,end,r,-0.148148,0.310185,
9,1x3,1,start,n,0.037037,-0.261574,
9,1x3,1,end,w,-0.372685,0.310185,
9,1x3,1,start,c,0,-0.416667,
9,1x3,1,end,r,-0.178241,0.344907,
9,1x3,1,start,j,0.150463,0.0879629,
9,1x3,1,end,t,-0.0023148,0.263889,
9,1x3,1,start,i,0.303241,0.321759,
9,1x3,1,end,n,0.143518,-0.340278,
9,1x3,1,start,t,-0.0300926,0.0856481,
9,1x3,1,end,e,-0.24537,0.391204,
9,1x3,1,start,f,0,-0.122685,
9,1x3,1,end,r,-0.18558,0.335648,
9,1x3,1,start,t,0.131944,0.222222,
9,1x3,1,end,e,-0.298611,0.354167,
9,1x3,1,start,p,0.474537,0.215278,
9,1x3,1,end,y,0.0856481,0.275463,
9,1x3,1,start,s,-0.0902778,-0.0439816,
9,1x3,1,end,y,0.106482,0.3125,
9,1x3,1,start,a,-0.377315,-0.0787037,
9,1x3,1,end,y,0.0833334,0.37037,
9,1x3,1,start,f,-0.155093,-0.0486111,
9,1x3,1,end,m,0.25,-0.384668,
9,1x3,1,start,s,-0.180556,0.0509259,
9,1x3,1,end,s,-0.356482,-0.0303889,
9,1x3,1,start,h,0.173611,0.0416666,
9,1x3,1,end,e,-0.282407,0.284722,
9,1x3,1,start,i,0.310185,0.296296,
9,1x3,1,end,s,-0.324074,-0.0185185,
9,1x3,1,start,j,0.175926,0.0254629,
9,1x3,1,end,t,-0.0324074,0.298611,
9,1x3,1,start,l,0.386574,-0.0717593,
9,1x3,1,end,e,-0.277778,0.300926,
9,1x3,1,start,e,-0.219907,0.296296,
9,1x3,1,end,e,-0.277778,0.368055,
9,1x3,1,start,e,-0.159722,0.310185,
9,1x3,1,end,e,-0.168982,0.331018,
9,1x3,1,start,p,0.474537,0.363426,
9,1x3,1,end,g,-0.00925928,0.0578703,
9,1x3,1,start,l,0.476852,-0.0972223,
9,1x3,1,end,t,-0.0925926,0.298611,
9,1x3,1,start,i,0.284722,0.287037,
9,1x3,1,end,s,-0.344907,-0.013889,
9,1x3,1,start,f,-0.136574,0.037037,
9,1x3,1,end,l,0.414352,-0.0836574,
9,1x3,1,start,o,0.194444,0.31713,
