id,scale,size,word,time,time/length
5,1x3,1,over,1.863,0.46575
5,1x3,1,the,1.168,0.389333
5,1x3,1,lazy,1.953,0.48825
5,1x3,1,dog,1.296,0.432
5,1x3,1,if,1.282,0.641
5,1x3,1,at,0.894,0.447
5,1x3,1,first,2.338,0.4676
5,1x3,1,you,1.081,0.360333
5,1x3,1,do,0.673,0.3365
5,1x3,1,not,1.361,0.453667
5,1x3,1,succeed,3.33,0.475714
5,1x3,1,you,1.475,0.491667
5,1x3,1,must,2.011,0.50275
5,1x3,1,be,1.495,0.7475
5,1x3,1,getting,2.755,0.393571
5,1x3,1,old,1.469,0.489667
5,1x3,1,are,1.172,0.390667
5,1x3,1,you,1.136,0.378667
5,1x3,1,talking,3.017,0.431
5,1x3,1,to,0.811,0.4055
5,1x3,1,me,0.994,0.497
5,1x3,1,question,3.713,0.464125
5,1x3,1,that,1.46,0.365
5,1x3,1,must,1.951,0.48775
5,1x3,1,be,0.94,0.47
5,1x3,1,answered,3.666,0.45825
5,1x3,1,the,1.277,0.425667
5,1x3,1,five,1.99,0.4975
5,1x3,1,boxing,3.351,0.5585
5,1x3,1,wizards,4.062,0.580286
5,1x3,1,jump,1.878,0.4695
5,1x3,1,quickly,3.184,0.454857
5,1x3,1,do,0.783,0.3915
5,1x3,1,not,1.217,0.405667
5,1x3,1,say,1.043,0.347667
5,1x3,1,anything,3.519,0.439875
6,1x3,0.75,the,1.03696,0.345653
6,1x3,0.75,five,1.19037,0.297593
6,1x3,0.75,boxing,1.66147,0.276912
6,1x3,0.75,wizards,1.68372,0.240531
6,1x3,0.75,jump,1.1676,0.2919
6,1x3,0.75,quickly,1.54584,0.220834
6,1x3,0.75,the,0.89749,0.299163
6,1x3,0.75,music,1.35486,0.270972
6,1x3,0.75,is,0.57168,0.28584
6,1x3,0.75,better,1.26663,0.211105
6,1x3,0.75,than,1.06256,0.26564
6,1x3,0.75,it,0.69269,0.346345
6,1x3,0.75,sounds,1.65454,0.275757
6,1x3,0.75,frequently,2.35608,0.235608
6,1x3,0.75,asked,0.98932,0.197864
6,1x3,0.75,questions,1.956,0.217333
6,1x3,0.75,the,0.9911,0.330367
6,1x3,0.75,quick,1.176,0.2352
6,1x3,0.75,brown,1.6065,0.3213
6,1x3,0.75,fox,1.0053,0.3351
6,1x3,0.75,jumps,1.3429,0.26858
6,1x3,0.75,over,1.2172,0.3043
6,1x3,0.75,the,0.7587,0.2529
6,1x3,0.75,lazy,0.9444,0.2361
6,1x3,0.75,dog,0.9662,0.322067
6,1x3,0.75,we,0.5677,0.28385
6,1x3,0.75,accept,1.4089,0.234817
6,1x3,0.75,personal,2.0647,0.258088
6,1x3,0.75,checks,1.5434,0.257233
6,1x3,0.75,coming,1.4486,0.241433
6,1x3,0.75,up,0.5106,0.2553
6,1x3,0.75,with,1.0864,0.2716
6,1x3,0.75,killer,1.3448,0.224133
6,1x3,0.75,sound,1.2533,0.25066
6,1x3,0.75,bites,1.4026,0.28052
6,1x3,0.75,my,0.7281,0.36405
6,1x3,0.75,bare,0.9129,0.228225
6,1x3,0.75,face,0.9879,0.246975
6,1x3,0.75,in,0.5845,0.29225
6,1x3,0.75,the,0.7647,0.2549
6,1x3,0.75,wind,1.1598,0.28995
6,1x3,0.75,he,0.5872,0.2936
6,1x3,0.75,is,0.4802,0.2401
6,1x3,0.75,still,0.9398,0.18796
6,1x3,0.75,on,0.635,0.3175
6,1x3,0.75,our,0.5553,0.1851
6,1x3,0.75,team,1.3412,0.3353
6,1x3,0.75,call,0.9746,0.24365
6,1x3,0.75,for,0.8961,0.2987
6,1x3,0.75,more,1.021,0.25525
6,1x3,0.75,details,1.7875,0.255357
6,1x3,0.75,are,0.8187,0.2729
6,1x3,0.75,you,0.7569,0.2523
6,1x3,0.75,talking,1.683,0.240429
6,1x3,0.75,to,0.4335,0.21675
6,1x3,0.75,me,0.6858,0.3429
6,1x3,1.25,he,0.602,0.301
6,1x3,1.25,is,0.4635,0.23175
6,1x3,1.25,just,1.0807,0.270175
6,1x3,1.25,like,1.2067,0.301675
6,1x3,1.25,everyone,1.8253,0.228162
6,1x3,1.25,else,1.0931,0.273275
6,1x3,1.25,just,0.9717,0.242925
6,1x3,1.25,in,0.5291,0.26455
6,1x3,1.25,time,1.1912,0.2978
6,1x3,1.25,for,0.7896,0.2632
6,1x3,1.25,the,0.7592,0.253067
6,1x3,1.25,party,0.8333,0.16666
6,1x3,1.25,healthy,1.8538,0.264829
6,1x3,1.25,food,0.6815,0.170375
6,1x3,1.25,is,0.466,0.233
6,1x3,1.25,good,0.7605,0.190125
6,1x3,1.25,for,0.8518,0.283933
6,1x3,1.25,you,0.6817,0.227233
6,1x3,1.25,what,0.9319,0.232975
6,1x3,1.25,a,0.0506,0.0506
6,1x3,1.25,monkey,1.2386,0.206433
6,1x3,1.25,sees,0.6967,0.174175
6,1x3,1.25,a,0.0646,0.0646
6,1x3,1.25,monkey,1.3813,0.230217
6,1x3,1.25,will,0.5618,0.14045
6,1x3,1.25,do,0.5166,0.2583
6,1x3,1.25,the,0.7104,0.2368
6,1x3,1.25,five,0.9356,0.2339
6,1x3,1.25,boxing,1.4066,0.234433
6,1x3,1.25,wizards,1.9239,0.274843
6,1x3,1.25,jump,1.2271,0.306775
6,1x3,1.25,quickly,1.777,0.253857
6,1x3,1.25,the,0.8214,0.2738
6,1x3,1.25,quick,1.005,0.201
6,1x3,1.25,brown,1.6224,0.32448
6,1x3,1.25,fox,0.8502,0.2834
6,1x3,1.25,jumps,1.5569,0.31138
6,1x3,1.25,over,1.0702,0.26755
6,1x3,1.25,the,0.7289,0.242967
6,1x3,1.25,lazy,0.9568,0.2392
6,1x3,1.25,dog,0.7744,0.258133
6,1x3,1.25,come,1.13,0.2825
6,1x3,1.25,and,0.8486,0.282867
6,1x3,1.25,see,0.512,0.170667
6,1x3,1.25,our,0.5882,0.196067
6,1x3,1.25,new,0.8046,0.2682
6,1x3,1.25,car,0.9421,0.314033
6,1x3,1.25,you,0.5743,0.191433
6,1x3,1.25,must,0.991,0.24775
6,1x3,1.25,be,0.4646,0.2323
6,1x3,1.25,getting,1.3436,0.191943
6,1x3,1.25,old,0.8346,0.2782
6,1x3,1.25,watch,1.1755,0.2351
6,1x3,1.25,out,0.4632,0.1544
6,1x3,1.25,for,0.8979,0.2993
6,1x3,1.25,low,0.8095,0.269833
6,1x3,1.25,flying,1.5766,0.262767
6,1x3,1.25,objects,1.6495,0.235643
6,1x3,1.25,the,0.7291,0.243033
6,1x3,1.25,dow,0.7895,0.263167
6,1x3,1.25,jones,1.3446,0.26892
6,1x3,1.25,index,1.373,0.2746
6,1x3,1.25,has,0.8202,0.2734
6,1x3,1.25,risen,1.4075,0.2815
6,1x3,1,did,0.775,0.258333
6,1x3,1,you,0.6472,0.215733
6,1x3,1,have,1.1601,0.290025
6,1x3,1,a,0.0871,0.0871
6,1x3,1,good,1.0822,0.27055
6,1x3,1,time,1.221,0.30525
6,1x3,1,reading,1.6377,0.233957
6,1x3,1,week,0.7739,0.193475
6,1x3,1,is,0.7115,0.35575
6,1x3,1,just,0.9833,0.245825
6,1x3,1,about,1.1595,0.2319
6,1x3,1,here,0.9582,0.23955
6,1x3,1,parking,1.6999,0.242843
6,1x3,1,lot,0.7913,0.263767
6,1x3,1,is,0.4641,0.23205
6,1x3,1,full,0.7182,0.17955
6,1x3,1,of,0.5733,0.28665
6,1x3,1,trucks,1.7001,0.28335
6,1x3,1,the,0.6829,0.227633
6,1x3,1,quick,0.9756,0.19512
6,1x3,1,brown,1.3546,0.27092
6,1x3,1,fox,0.9289,0.309633
6,1x3,1,jumps,1.2991,0.25982
6,1x3,1,over,0.9458,0.23645
6,1x3,1,the,0.678,0.226
6,1x3,1,lazy,0.9537,0.238425
6,1x3,1,dog,0.7265,0.242167
6,1x3,1,the,0.6466,0.215533
6,1x3,1,force,1.1766,0.23532
6,1x3,1,is,0.3493,0.17465
6,1x3,1,with,0.8775,0.219375
6,1x3,1,you,0.62,0.206667
6,1x3,1,the,0.651,0.217
6,1x3,1,five,0.9055,0.226375
6,1x3,1,boxing,1.5117,0.25195
6,1x3,1,wizards,1.6679,0.238271
6,1x3,1,jump,0.9277,0.231925
6,1x3,1,quickly,1.3985,0.199786
6,1x3,1,our,0.5131,0.171033
6,1x3,1,fax,0.6328,0.210933
6,1x3,1,number,1.3421,0.223683
6,1x3,1,has,0.6968,0.232267
6,1x3,1,changed,1.6869,0.240986
6,1x3,1,stay,0.8664,0.2166
6,1x3,1,away,1.1885,0.297125
6,1x3,1,from,1.4537,0.363425
6,1x3,1,strangers,2.6073,0.2897
6,1x3,1,love,0.9914,0.24785
6,1x3,1,means,1.3116,0.26232
6,1x3,1,many,1.1555,0.288875
6,1x3,1,things,2.0237,0.337283
6,1x3,1,popularity,2.5492,0.25492
6,1x3,1,is,0.6968,0.3484
6,1x3,1,desired,1.7894,0.255629
6,1x3,1,by,0.5437,0.27185
6,1x3,1,all,0.6981,0.2327
6,1x1,0.75,the,0.8824,0.294133
6,1x1,0.75,five,1.159,0.28975
6,1x1,0.75,boxing,1.6975,0.282917
6,1x1,0.75,wizards,1.5497,0.221386
6,1x1,0.75,jump,0.9597,0.239925
6,1x1,0.75,quickly,1.7939,0.256271
6,1x1,0.75,the,0.7603,0.253433
6,1x1,0.75,music,1.2687,0.25374
6,1x1,0.75,is,0.4809,0.24045
6,1x1,0.75,better,1.2206,0.203433
6,1x1,0.75,than,1.1003,0.275075
6,1x1,0.75,it,0.5797,0.28985
6,1x1,0.75,sounds,1.4519,0.241983
6,1x1,0.75,frequently,2.4232,0.24232
6,1x1,0.75,asked,1.0191,0.20382
6,1x1,0.75,questions,1.8095,0.201056
6,1x1,0.75,the,0.7305,0.2435
6,1x1,0.75,quick,0.9746,0.19492
6,1x1,0.75,brown,1.5926,0.31852
6,1x1,0.75,fox,0.7426,0.247533
6,1x1,0.75,jumps,1.1886,0.23772
6,1x1,0.75,over,1.004,0.251
6,1x1,0.75,the,0.666,0.222
6,1x1,0.75,lazy,1.0674,0.26685
6,1x1,0.75,dog,0.8169,0.2723
6,1x1,0.75,we,0.4953,0.24765
6,1x1,0.75,accept,1.2225,0.20375
6,1x1,0.75,personal,2.1481,0.268512
6,1x1,0.75,checks,1.4704,0.245067
6,1x1,0.75,coming,1.2778,0.212967
6,1x1,0.75,up,0.4044,0.2022
6,1x1,0.75,with,0.9438,0.23595
6,1x1,0.75,killer,1.2827,0.213783
6,1x1,0.75,sound,1.2996,0.25992
6,1x1,0.75,bites,1.6693,0.33386
6,1x1,0.75,my,0.8679,0.43395
6,1x1,0.75,bare,1.1167,0.279175
6,1x1,0.75,face,1.0258,0.25645
6,1x1,0.75,in,0.4044,0.2022
6,1x1,0.75,the,0.8027,0.267567
6,1x1,0.75,wind,1.2208,0.3052
6,1x1,0.75,he,0.7474,0.3737
6,1x1,0.75,is,0.6821,0.34105
6,1x1,0.75,still,0.8497,0.16994
6,1x1,0.75,on,0.6402,0.3201
6,1x1,0.75,our,0.7111,0.237033
6,1x1,0.75,team,1.1268,0.2817
6,1x1,0.75,call,0.9287,0.232175
6,1x1,0.75,for,1.0189,0.339633
6,1x1,0.75,more,0.9258,0.23145
6,1x1,0.75,details,1.7323,0.247471
6,1x1,0.75,are,0.7575,0.2525
6,1x1,0.75,you,0.67,0.223333
6,1x1,0.75,talking,1.588,0.226857
6,1x1,0.75,to,0.4926,0.2463
6,1x1,0.75,me,0.6521,0.32605
6,1x1,1.25,he,0.8778,0.4389
6,1x1,1.25,is,0.4946,0.2473
6,1x1,1.25,just,1.0063,0.251575
6,1x1,1.25,like,1.0206,0.25515
6,1x1,1.25,everyone,1.5331,0.191637
6,1x1,1.25,else,0.9268,0.2317
6,1x1,1.25,just,1.003,0.25075
6,1x1,1.25,in,0.3395,0.16975
6,1x1,1.25,time,0.9758,0.24395
6,1x1,1.25,for,0.6495,0.2165
6,1x1,1.25,the,0.5734,0.191133
6,1x1,1.25,party,0.8946,0.17892
6,1x1,1.25,healthy,1.4967,0.213814
6,1x1,1.25,food,0.6944,0.1736
6,1x1,1.25,is,0.4065,0.20325
6,1x1,1.25,good,0.6067,0.151675
6,1x1,1.25,for,0.8002,0.266733
6,1x1,1.25,you,0.6043,0.201433
6,1x1,1.25,what,0.9434,0.23585
6,1x1,1.25,a,0.0608,0.0608
6,1x1,1.25,monkey,1.2211,0.203517
6,1x1,1.25,sees,0.698,0.1745
6,1x1,1.25,a,0.0541,0.0541
6,1x1,1.25,monkey,1.2052,0.200867
6,1x1,1.25,will,0.6353,0.158825
6,1x1,1.25,do,0.5572,0.2786
6,1x1,1.25,the,0.6203,0.206767
6,1x1,1.25,five,0.8827,0.220675
6,1x1,1.25,boxing,1.3261,0.221017
6,1x1,1.25,wizards,1.4517,0.207386
6,1x1,1.25,jump,0.8684,0.2171
6,1x1,1.25,quickly,1.4078,0.201114
6,1x1,1.25,the,0.6822,0.2274
6,1x1,1.25,quick,1.0365,0.2073
6,1x1,1.25,brown,1.4078,0.28156
6,1x1,1.25,fox,0.8651,0.288367
6,1x1,1.25,jumps,1.2211,0.24422
6,1x1,1.25,over,1.0117,0.252925
6,1x1,1.25,the,0.637,0.212333
6,1x1,1.25,lazy,1.0992,0.2748
6,1x1,1.25,dog,0.8202,0.2734
6,1x1,1.25,come,1.0839,0.270975
6,1x1,1.25,and,0.852,0.284
6,1x1,1.25,see,0.5127,0.1709
6,1x1,1.25,our,0.5345,0.178167
6,1x1,1.25,new,0.7241,0.241367
6,1x1,1.25,car,0.7893,0.2631
6,1x1,1.25,you,0.7442,0.248067
6,1x1,1.25,must,1.0533,0.263325
6,1x1,1.25,be,0.4845,0.24225
6,1x1,1.25,getting,1.2666,0.180943
6,1x1,1.25,old,0.8541,0.2847
6,1x1,1.25,watch,1.1947,0.23894
6,1x1,1.25,out,0.6221,0.207367
6,1x1,1.25,for,0.8094,0.2698
6,1x1,1.25,low,0.8484,0.2828
6,1x1,1.25,flying,1.4378,0.239633
6,1x1,1.25,objects,1.6508,0.235829
6,1x1,1.25,the,0.7256,0.241867
6,1x1,1.25,dow,0.9294,0.3098
6,1x1,1.25,jones,1.252,0.2504
6,1x1,1.25,index,1.3467,0.26934
6,1x1,1.25,has,0.8476,0.282533
6,1x1,1.25,risen,1.6752,0.33504
6,1x1,1,did,0.9589,0.319633
6,1x1,1,you,0.7783,0.259433
6,1x1,1,have,1.097,0.27425
6,1x1,1,a,0.0792,0.0792
6,1x1,1,good,0.737,0.18425
6,1x1,1,time,0.9747,0.243675
6,1x1,1,reading,1.5879,0.226843
6,1x1,1,week,0.6679,0.166975
6,1x1,1,is,0.6656,0.3328
6,1x1,1,just,1.0678,0.26695
6,1x1,1,about,1.144,0.2288
6,1x1,1,here,0.9282,0.23205
6,1x1,1,parking,1.3268,0.189543
6,1x1,1,lot,0.6825,0.2275
6,1x1,1,is,0.4506,0.2253
6,1x1,1,full,0.6354,0.15885
6,1x1,1,of,0.5797,0.28985
6,1x1,1,trucks,1.5021,0.25035
6,1x1,1,the,0.5754,0.1918
6,1x1,1,quick,0.8379,0.16758
6,1x1,1,brown,1.0826,0.21652
6,1x1,1,fox,0.6512,0.217067
6,1x1,1,jumps,1.0672,0.21344
6,1x1,1,over,0.9293,0.232325
6,1x1,1,the,0.5588,0.186267
6,1x1,1,lazy,0.8526,0.21315
6,1x1,1,dog,0.7105,0.236833
6,1x1,1,the,0.517,0.172333
6,1x1,1,force,1.0648,0.21296
6,1x1,1,is,0.3565,0.17825
6,1x1,1,with,0.7606,0.19015
6,1x1,1,you,0.6966,0.2322
6,1x1,1,the,0.5285,0.176167
6,1x1,1,five,0.9766,0.24415
6,1x1,1,boxing,1.1586,0.1931
6,1x1,1,wizards,1.2808,0.182971
6,1x1,1,jump,0.7291,0.182275
6,1x1,1,quickly,1.186,0.169429
6,1x1,1,our,0.5224,0.174133
6,1x1,1,fax,0.697,0.232333
6,1x1,1,number,1.1303,0.188383
6,1x1,1,has,0.685,0.228333
6,1x1,1,changed,1.5002,0.214314
6,1x1,1,stay,0.8816,0.2204
6,1x1,1,away,0.852,0.213
6,1x1,1,from,1.0357,0.258925
6,1x1,1,strangers,2.0076,0.223067
6,1x1,1,love,1.0219,0.255475
6,1x1,1,means,1.3469,0.26938
6,1x1,1,many,1.0181,0.254525
6,1x1,1,things,1.4071,0.234517
6,1x1,1,popularity,2.6735,0.26735
6,1x1,1,is,0.7429,0.37145
6,1x1,1,desired,1.5687,0.2241
6,1x1,1,by,0.6976,0.3488
6,1x1,1,all,0.756,0.252
7,1x1,1.25,the,1.61493,0.53831
7,1x1,1.25,force,3.70703,0.741406
7,1x1,1.25,is,1.80517,0.902585
7,1x1,1.25,with,3.72949,0.932372
7,1x1,1.25,you,2.95813,0.986043
7,1x1,1.25,just,2.8522,0.71305
7,1x1,1.25,in,1.1478,0.5739
7,1x1,1.25,time,3.2838,0.82095
7,1x1,1.25,for,2.5496,0.849867
7,1x1,1.25,the,2.5015,0.833833
7,1x1,1.25,party,3.9014,0.78028
7,1x1,1.25,popularity,8.0313,0.80313
7,1x1,1.25,is,1.7755,0.88775
7,1x1,1.25,desired,5.9618,0.851686
7,1x1,1.25,by,1.8935,0.94675
7,1x1,1.25,all,1.8105,0.6035
7,1x1,1.25,the,1.7629,0.587633
7,1x1,1.25,quick,4.1794,0.83588
7,1x1,1.25,brown,5.3774,1.07548
7,1x1,1.25,fox,2.7002,0.900067
7,1x1,1.25,jumps,4.2834,0.85668
7,1x1,1.25,over,3.1644,0.7911
7,1x1,1.25,the,2.0132,0.671067
7,1x1,1.25,lazy,3.379,0.84475
7,1x1,1.25,dog,3.2046,1.0682
7,1x1,1.25,my,1.8521,0.92605
7,1x1,1.25,bare,3.4693,0.867325
7,1x1,1.25,face,3.3157,0.828925
7,1x1,1.25,in,1.8534,0.9267
7,1x1,1.25,the,2.7888,0.9296
7,1x1,1.25,wind,4.796,1.199
7,1x1,1.25,our,2.2686,0.7562
7,1x1,1.25,fax,2.2538,0.751267
7,1x1,1.25,number,4.6112,0.768533
7,1x1,1.25,has,2.4005,0.800167
7,1x1,1.25,changed,6.5504,0.935771
7,1x1,1.25,the,2.0441,0.681367
7,1x1,1.25,five,3.3711,0.842775
7,1x1,1.25,boxing,5.4558,0.9093
7,1x1,1.25,wizards,6.9113,0.987329
7,1x1,1.25,jump,3.2091,0.802275
7,1x1,1.25,quickly,7.5434,1.07763
7,1x1,1.25,reading,6.0868,0.869543
7,1x1,1.25,week,3.1164,0.7791
7,1x1,1.25,is,2.8239,1.41195
7,1x1,1.25,just,3.1641,0.791025
7,1x1,1.25,about,4.1407,0.82814
7,1x1,1.25,here,2.8258,0.70645
7,1x1,1.25,the,2.6089,0.869633
7,1x1,1.25,dow,3.3759,1.1253
7,1x1,1.25,jones,5.261,1.0522
7,1x1,1.25,index,3.5601,0.71202
7,1x1,1.25,has,1.8992,0.633067
7,1x1,1.25,risen,4.9495,0.9899
7,1x1,1.25,coming,5.0728,0.845467
7,1x1,1.25,up,1.3876,0.6938
7,1x1,1.25,with,3.8704,0.9676
7,1x1,1.25,killer,4.2115,0.701917
7,1x1,1.25,sound,4.431,0.8862
7,1x1,1.25,bites,3.7351,0.74702
7,1x1,1,come,3.6128,0.9032
7,1x1,1,and,2.6898,0.8966
7,1x1,1,see,1.1003,0.366767
7,1x1,1,our,2.1162,0.7054
7,1x1,1,new,2.3033,0.767767
7,1x1,1,car,2.2844,0.761467
7,1x1,1,he,1.7194,0.8597
7,1x1,1,is,1.8848,0.9424
7,1x1,1,still,3.3974,0.67948
7,1x1,1,on,2.1145,1.05725
7,1x1,1,our,1.8548,0.618267
7,1x1,1,team,3.6231,0.905775
7,1x1,1,we,1.3603,0.68015
7,1x1,1,accept,4.9345,0.822417
7,1x1,1,personal,7.635,0.954375
7,1x1,1,checks,4.949,0.824833
7,1x1,1,the,2.2208,0.740267
7,1x1,1,five,3.3344,0.8336
7,1x1,1,boxing,5.0725,0.845417
7,1x1,1,wizards,5.4781,0.782586
7,1x1,1,jump,2.9547,0.738675
7,1x1,1,quickly,6.8506,0.978657
7,1x1,1,healthy,6.4608,0.922971
7,1x1,1,food,2.3158,0.57895
7,1x1,1,is,1.8399,0.91995
7,1x1,1,good,2.4713,0.617825
7,1x1,1,for,2.3663,0.788767
7,1x1,1,you,1.8548,0.618267
7,1x1,1,the,2.2192,0.739733
7,1x1,1,quick,3.5015,0.7003
7,1x1,1,brown,4.3672,0.87344
7,1x1,1,fox,2.5139,0.837967
7,1x1,1,jumps,4.273,0.8546
7,1x1,1,over,3.1511,0.787775
7,1x1,1,the,1.9611,0.6537
7,1x1,1,lazy,3.2566,0.81415
7,1x1,1,dog,2.3614,0.787133
7,1x1,1,frequently,7.8347,0.78347
7,1x1,1,asked,3.453,0.6906
7,1x1,1,questions,5.8806,0.6534
7,1x1,1,the,2.4459,0.8153
7,1x1,1,music,3.9521,0.79042
7,1x1,1,is,1.7843,0.89215
7,1x1,1,better,3.671,0.611833
7,1x1,1,than,3.041,0.76025
7,1x1,1,it,1.4734,0.7367
7,1x1,1,sounds,4.0007,0.666783
7,1x1,1,you,2.346,0.782
7,1x1,1,must,2.6552,0.6638
7,1x1,1,be,1.8548,0.9274
7,1x1,1,getting,4.784,0.683429
7,1x1,1,old,2.0541,0.6847
7,1x1,1,did,2.8554,0.9518
7,1x1,1,you,1.8043,0.601433
7,1x1,1,have,3.0245,0.756125
7,1x1,1,a,0.656,0.656
7,1x1,1,good,2.9134,0.72835
7,1x1,1,time,3.4568,0.8642
7,1x1,0.75,the,2.3619,0.7873
7,1x1,0.75,five,2.746,0.6865
7,1x1,0.75,boxing,4.9543,0.825717
7,1x1,0.75,wizards,4.1478,0.592543
7,1x1,0.75,jump,2.4875,0.621875
7,1x1,0.75,quickly,4.722,0.674571
7,1x1,0.75,parking,5.7434,0.820486
7,1x1,0.75,lot,1.8512,0.617067
7,1x1,0.75,is,1.9927,0.99635
7,1x1,0.75,full,2.1488,0.5372
7,1x1,0.75,of,1.9353,0.96765
7,1x1,0.75,trucks,4.9358,0.822633
7,1x1,0.75,watch,4.0268,0.80536
7,1x1,0.75,out,1.9326,0.6442
7,1x1,0.75,for,2.2175,0.739167
7,1x1,0.75,low,2.7017,0.900567
7,1x1,0.75,flying,4.6776,0.7796
7,1x1,0.75,objects,5.3691,0.767014
7,1x1,0.75,stay,3.7022,0.92555
7,1x1,0.75,away,2.7753,0.693825
7,1x1,0.75,from,4.1495,1.03738
7,1x1,0.75,strangers,7.0847,0.787189
7,1x1,0.75,are,2.9001,0.9667
7,1x1,0.75,you,1.9417,0.647233
7,1x1,0.75,talking,4.3369,0.619557
7,1x1,0.75,to,1.6811,0.84055
7,1x1,0.75,me,2.0865,1.04325
7,1x1,0.75,he,2.1483,1.07415
7,1x1,0.75,is,1.5278,0.7639
7,1x1,0.75,just,2.6541,0.663525
7,1x1,0.75,like,2.854,0.7135
7,1x1,0.75,everyone,5.8825,0.735312
7,1x1,0.75,else,3.6565,0.914125
7,1x1,0.75,love,3.3027,0.825675
7,1x1,0.75,means,4.1656,0.83312
7,1x1,0.75,many,3.2387,0.809675
7,1x1,0.75,things,4.056,0.676
7,1x1,0.75,what,3.2397,0.809925
7,1x1,0.75,a,0.8198,0.8198
7,1x1,0.75,monkey,4.6554,0.7759
7,1x1,0.75,sees,1.8529,0.463225
7,1x1,0.75,a,1.0891,1.0891
7,1x1,0.75,monkey,4.9821,0.83035
7,1x1,0.75,will,2.3464,0.5866
7,1x1,0.75,do,1.7865,0.89325
7,1x1,0.75,the,2.0079,0.6693
7,1x1,0.75,quick,3.1953,0.63906
7,1x1,0.75,brown,4.7664,0.95328
7,1x1,0.75,fox,2.4716,0.823867
7,1x1,0.75,jumps,3.2056,0.64112
7,1x1,0.75,over,2.764,0.691
7,1x1,0.75,the,2.4368,0.812267
7,1x1,0.75,lazy,4.1362,1.03405
7,1x1,0.75,dog,2.1454,0.715133
7,1x1,0.75,call,2.59,0.6475
7,1x1,0.75,for,2.5629,0.8543
7,1x1,0.75,more,3.8087,0.952175
7,1x1,0.75,details,5.7838,0.826257
7,1x3,1.25,the,1.9763,0.658767
7,1x3,1.25,force,4.0123,0.80246
7,1x3,1.25,is,1.4042,0.7021
7,1x3,1.25,with,2.8863,0.721575
7,1x3,1.25,you,1.5473,0.515767
7,1x3,1.25,just,2.315,0.57875
7,1x3,1.25,in,1.5138,0.7569
7,1x3,1.25,time,2.405,0.60125
7,1x3,1.25,for,1.6537,0.551233
7,1x3,1.25,the,2.7436,0.914533
7,1x3,1.25,party,2.5909,0.51818
7,1x3,1.25,popularity,6.1262,0.61262
7,1x3,1.25,is,1.1592,0.5796
7,1x3,1.25,desired,4.4137,0.630529
7,1x3,1.25,by,1.6217,0.81085
7,1x3,1.25,all,1.3147,0.438233
7,1x3,1.25,the,1.7412,0.5804
7,1x3,1.25,quick,2.6229,0.52458
7,1x3,1.25,brown,3.6585,0.7317
7,1x3,1.25,fox,1.9623,0.6541
7,1x3,1.25,jumps,3.9965,0.7993
7,1x3,1.25,over,2.4879,0.621975
7,1x3,1.25,the,1.8341,0.611367
7,1x3,1.25,lazy,2.9749,0.743725
7,1x3,1.25,dog,2.2105,0.736833
7,1x3,1.25,my,1.7915,0.89575
7,1x3,1.25,bare,2.3457,0.586425
7,1x3,1.25,face,2.794,0.6985
7,1x3,1.25,in,1.5574,0.7787
7,1x3,1.25,the,2.1532,0.717733
7,1x3,1.25,wind,2.8723,0.718075
7,1x3,1.25,our,1.9628,0.654267
7,1x3,1.25,fax,1.6249,0.541633
7,1x3,1.25,number,3.7355,0.622583
7,1x3,1.25,has,1.4202,0.4734
7,1x3,1.25,changed,5.5364,0.790914
7,1x3,1.25,the,1.9181,0.639367
7,1x3,1.25,five,2.3622,0.59055
7,1x3,1.25,boxing,4.9719,0.82865
7,1x3,1.25,wizards,4.0644,0.580629
7,1x3,1.25,jump,3.0619,0.765475
7,1x3,1.25,quickly,4.185,0.597857
7,1x3,1.25,reading,4.138,0.591143
7,1x3,1.25,week,1.901,0.47525
7,1x3,1.25,is,1.858,0.929
7,1x3,1.25,just,2.4536,0.6134
7,1x3,1.25,about,3.3706,0.67412
7,1x3,1.25,here,2.0805,0.520125
7,1x3,1.25,the,2.129,0.709667
7,1x3,1.25,dow,2.3202,0.7734
7,1x3,1.25,jones,3.1206,0.62412
7,1x3,1.25,index,3.2566,0.65132
7,1x3,1.25,has,1.6693,0.556433
7,1x3,1.25,risen,3.2573,0.65146
7,1x3,1.25,coming,5.0764,0.846067
7,1x3,1.25,up,1.0674,0.5337
7,1x3,1.25,with,2.5766,0.64415
7,1x3,1.25,killer,3.3048,0.5508
7,1x3,1.25,sound,3.9378,0.78756
7,1x3,1.25,bites,2.8981,0.57962
7,1x3,1,come,3.2111,0.802775
7,1x3,1,and,2.0694,0.6898
7,1x3,1,see,1.344,0.448
7,1x3,1,our,1.7593,0.586433
7,1x3,1,new,1.9878,0.6626
7,1x3,1,car,2.0205,0.6735
7,1x3,1,he,1.0362,0.5181
7,1x3,1,is,1.4532,0.7266
7,1x3,1,still,2.0847,0.41694
7,1x3,1,on,1.5179,0.75895
7,1x3,1,our,1.745,0.581667
7,1x3,1,team,2.3624,0.5906
7,1x3,1,we,1.3461,0.67305
7,1x3,1,accept,6.4012,1.06687
7,1x3,1,personal,5.9616,0.7452
7,1x3,1,checks,6.2221,1.03702
7,1x3,1,the,2.8407,0.9469
7,1x3,1,five,2.9334,0.73335
7,1x3,1,boxing,5.8187,0.969783
7,1x3,1,wizards,5.8813,0.840186
7,1x3,1,jump,3.3696,0.8424
7,1x3,1,quickly,5.4971,0.7853
7,1x3,1,healthy,6.3565,0.908071
