id,scale,size,gamma,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12
12,1x1,1.25,69,0.637931,0.793103,0.896552,0.913793,0.913793,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,70,0.672414,0.793103,0.896552,0.913793,0.913793,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,71,0.672414,0.810345,0.896552,0.913793,0.913793,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,72,0.672414,0.844828,0.896552,0.913793,0.913793,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,73,0.672414,0.844828,0.896552,0.913793,0.913793,0.931034,0.931034,0.931034,0.931034,0.965517,0.965517,0.965517
12,1x1,1.25,74,0.672414,0.844828,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,75,0.672414,0.844828,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,76,0.672414,0.844828,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,77,0.672414,0.844828,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,78,0.689655,0.862069,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,79,0.689655,0.862069,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,80,0.689655,0.862069,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,81,0.689655,0.862069,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,82,0.689655,0.87931,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,83,0.689655,0.87931,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,84,0.689655,0.87931,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,85,0.689655,0.87931,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,86,0.689655,0.87931,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,87,0.689655,0.87931,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,88,0.689655,0.87931,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,89,0.689655,0.87931,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,90,0.689655,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.948276,0.982759
12,1x1,1.25,91,0.689655,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.948276,0.982759
12,1x1,1.25,92,0.689655,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.948276,0.982759
12,1x1,1.25,93,0.689655,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,94,0.689655,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,95,0.689655,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,96,0.689655,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517
12,1x1,1.25,97,0.672414,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517
12,1x1,1.25,98,0.672414,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517
12,1x1,1.25,99,0.672414,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517
12,1x1,1.25,100,0.672414,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517
12,1x1,1.25,101,0.672414,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.931034,0.965517,0.965517,0.965517
12,1x1,1.25,102,0.672414,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,103,0.672414,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,104,0.672414,0.862069,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,105,0.672414,0.844828,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,106,0.672414,0.844828,0.896552,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,107,0.672414,0.844828,0.87931,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,108,0.672414,0.844828,0.87931,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,109,0.672414,0.844828,0.87931,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,110,0.672414,0.844828,0.862069,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,111,0.689655,0.844828,0.862069,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,112,0.689655,0.844828,0.862069,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,113,0.689655,0.844828,0.862069,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,114,0.689655,0.844828,0.862069,0.931034,0.931034,0.931034,0.931034,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,115,0.689655,0.844828,0.862069,0.931034,0.931034,0.931034,0.948276,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,116,0.689655,0.844828,0.862069,0.931034,0.931034,0.931034,0.948276,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,117,0.689655,0.844828,0.862069,0.931034,0.931034,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,118,0.689655,0.844828,0.862069,0.931034,0.931034,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,119,0.689655,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,120,0.689655,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517,0.965517
12,1x1,1.25,121,0.689655,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,122,0.689655,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,123,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,124,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,125,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,126,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,127,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,128,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,129,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,130,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,131,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,132,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,133,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,134,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,135,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,136,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,137,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,138,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,139,0.689655,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,140,0.689655,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,141,0.689655,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,142,0.689655,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,143,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,144,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,145,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,146,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,147,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,148,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,149,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,150,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,151,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,152,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,153,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,154,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,155,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,156,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,157,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517
12,1x1,1.25,158,0.706897,0.862069,0.862069,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,159,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,160,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,161,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,162,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,163,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,164,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,165,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,166,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,167,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,168,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,169,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,170,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,171,0.706897,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,172,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,173,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,174,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,175,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,176,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,177,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,178,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,179,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,180,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,181,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,182,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276
12,1x1,1.25,183,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276
12,1x1,1.25,184,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276
12,1x1,1.25,185,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276
12,1x1,1.25,186,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276
12,1x1,1.25,187,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276
12,1x1,1.25,188,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276
12,1x1,1.25,189,0.724138,0.862069,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,190,0.724138,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,191,0.724138,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,192,0.724138,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,193,0.724138,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,194,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,195,0.706897,0.844828,0.862069,0.931034,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,196,0.706897,0.844828,0.862069,0.913793,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,197,0.706897,0.844828,0.862069,0.913793,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,198,0.706897,0.844828,0.862069,0.913793,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x1,1.25,199,0.706897,0.844828,0.862069,0.913793,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.948276,0.965517
12,1x3,0.75,6,0.322034,0.40678,0.40678,0.491525,0.508475,0.508475,0.559322,0.59322,0.610169,0.627119,0.627119,0.644068
12,1x3,0.75,7,0.355932,0.40678,0.40678,0.508475,0.559322,0.559322,0.59322,0.627119,0.644068,0.661017,0.677966,0.694915
12,1x3,0.75,8,0.355932,0.457627,0.491525,0.525424,0.559322,0.627119,0.661017,0.677966,0.677966,0.694915,0.711864,0.711864
12,1x3,0.75,9,0.372881,0.457627,0.508475,0.559322,0.59322,0.661017,0.694915,0.694915,0.711864,0.711864,0.711864,0.728814
12,1x3,0.75,10,0.389831,0.474576,0.559322,0.59322,0.677966,0.694915,0.711864,0.711864,0.711864,0.728814,0.728814,0.779661
12,1x3,0.75,11,0.389831,0.508475,0.59322,0.627119,0.677966,0.694915,0.711864,0.745763,0.762712,0.779661,0.79661,0.79661
12,1x3,0.75,12,0.389831,0.542373,0.59322,0.627119,0.711864,0.745763,0.745763,0.762712,0.79661,0.813559,0.813559,0.813559
12,1x3,0.75,13,0.40678,0.576271,0.627119,0.661017,0.762712,0.762712,0.79661,0.813559,0.813559,0.813559,0.830508,0.830508
12,1x3,0.75,14,0.40678,0.59322,0.661017,0.711864,0.79661,0.79661,0.79661,0.830508,0.830508,0.830508,0.847458,0.847458
12,1x3,0.75,15,0.423729,0.59322,0.677966,0.762712,0.813559,0.813559,0.830508,0.830508,0.847458,0.864407,0.864407,0.864407
12,1x3,0.75,16,0.440678,0.627119,0.677966,0.779661,0.813559,0.830508,0.830508,0.864407,0.864407,0.864407,0.881356,0.881356
12,1x3,0.75,17,0.508475,0.644068,0.711864,0.79661,0.813559,0.847458,0.864407,0.864407,0.864407,0.881356,0.881356,0.881356
12,1x3,0.75,18,0.542373,0.677966,0.711864,0.847458,0.847458,0.847458,0.864407,0.881356,0.898305,0.898305,0.898305,0.898305
12,1x3,0.75,19,0.559322,0.711864,0.779661,0.847458,0.864407,0.864407,0.864407,0.881356,0.898305,0.898305,0.898305,0.898305
12,1x3,0.75,20,0.576271,0.711864,0.813559,0.864407,0.864407,0.864407,0.881356,0.898305,0.898305,0.915254,0.932203,0.949153
12,1x3,0.75,21,0.576271,0.745763,0.813559,0.864407,0.864407,0.881356,0.898305,0.915254,0.932203,0.932203,0.932203,0.949153
12,1x3,0.75,22,0.576271,0.762712,0.830508,0.864407,0.864407,0.915254,0.915254,0.932203,0.932203,0.932203,0.949153,0.949153
12,1x3,0.75,23,0.59322,0.762712,0.847458,0.864407,0.881356,0.915254,0.932203,0.932203,0.932203,0.932203,0.966102,0.966102
12,1x3,0.75,24,0.59322,0.813559,0.847458,0.864407,0.932203,0.932203,0.932203,0.932203,0.949153,0.966102,0.966102,0.966102
12,1x3,0.75,25,0.59322,0.847458,0.864407,0.864407,0.932203,0.932203,0.932203,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,26,0.610169,0.847458,0.864407,0.915254,0.932203,0.932203,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,27,0.627119,0.847458,0.881356,0.898305,0.949153,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,28,0.694915,0.847458,0.881356,0.915254,0.949153,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,29,0.711864,0.847458,0.898305,0.932203,0.949153,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,30,0.711864,0.864407,0.898305,0.932203,0.949153,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,31,0.711864,0.864407,0.915254,0.949153,0.949153,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,32,0.711864,0.864407,0.932203,0.932203,0.949153,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,33,0.728814,0.881356,0.932203,0.949153,0.949153,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,34,0.728814,0.898305,0.932203,0.932203,0.949153,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,35,0.728814,0.898305,0.932203,0.949153,0.949153,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102
12,1x3,0.75,36,0.728814,0.915254,0.932203,0.932203,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.983051,0.983051
12,1x3,0.75,37,0.728814,0.915254,0.932203,0.932203,0.949153,0.949153,0.949153,0.966102,0.966102,0.983051,0.983051,0.983051
12,1x3,0.75,38,0.728814,0.915254,0.932203,0.949153,0.949153,0.949153,0.949153,0.983051,0.983051,0.983051,0.983051,0.983051
12,1x3,0.75,39,0.728814,0.915254,0.932203,0.949153,0.949153,0.949153,0.966102,0.983051,0.983051,0.983051,0.983051,0.983051
12,1x3,0.75,40,0.745763,0.915254,0.949153,0.949153,0.949153,0.949153,0.966102,0.983051,0.983051,0.983051,0.983051,0.983051
12,1x3,0.75,41,0.745763,0.915254,0.932203,0.949153,0.949153,0.949153,0.966102,0.983051,0.983051,0.983051,0.983051,0.983051
12,1x3,0.75,42,0.762712,0.915254,0.949153,0.949153,0.949153,0.949153,0.966102,0.983051,0.983051,0.983051,0.983051,0.983051
12,1x3,0.75,43,0.779661,0.915254,0.932203,0.949153,0.949153,0.949153,0.966102,0.983051,0.983051,0.983051,0.983051,0.983051
12,1x3,0.75,44,0.79661,0.915254,0.949153,0.949153,0.949153,0.949153,0.966102,0.983051,0.983051,0.983051,0.983051,1
12,1x3,0.75,45,0.830508,0.915254,0.932203,0.949153,0.949153,0.966102,0.966102,0.983051,0.983051,0.983051,0.983051,1
12,1x3,0.75,46,0.830508,0.915254,0.932203,0.949153,0.949153,0.966102,0.966102,0.983051,0.983051,0.983051,1,1
12,1x3,0.75,47,0.830508,0.915254,0.949153,0.949153,0.949153,0.966102,0.966102,0.983051,0.983051,1,1,1
12,1x3,0.75,48,0.830508,0.915254,0.932203,0.949153,0.949153,0.966102,0.966102,0.983051,0.983051,1,1,1
12,1x3,0.75,49,0.830508,0.915254,0.949153,0.949153,0.949153,0.966102,0.966102,0.983051,1,1,1,1
12,1x3,0.75,50,0.830508,0.915254,0.932203,0.949153,0.949153,0.966102,0.966102,1,1,1,1,1
12,1x3,0.75,51,0.830508,0.915254,0.949153,0.949153,0.966102,0.966102,0.966102,1,1,1,1,1
12,1x3,0.75,52,0.830508,0.915254,0.932203,0.949153,0.966102,0.966102,0.966102,1,1,1,1,1
12,1x3,0.75,53,0.830508,0.915254,0.949153,0.949153,0.966102,0.966102,0.966102,1,1,1,1,1
12,1x3,0.75,54,0.830508,0.915254,0.932203,0.949153,0.966102,0.966102,0.983051,1,1,1,1,1
12,1x3,0.75,55,0.830508,0.915254,0.932203,0.966102,0.966102,0.966102,0.983051,1,1,1,1,1
12,1x3,0.75,56,0.830508,0.915254,0.949153,0.966102,0.966102,0.966102,0.983051,1,1,1,1,1
12,1x3,0.75,57,0.830508,0.915254,0.949153,0.966102,0.966102,0.966102,0.983051,1,1,1,1,1
12,1x3,0.75,58,0.830508,0.915254,0.966102,0.966102,0.966102,0.966102,0.983051,1,1,1,1,1
12,1x3,0.75,59,0.847458,0.915254,0.949153,0.966102,0.966102,0.966102,0.983051,1,1,1,1,1
12,1x3,0.75,60,0.847458,0.932203,0.966102,0.966102,0.966102,0.966102,0.983051,1,1,1,1,1
12,1x3,0.75,61,0.847458,0.932203,0.949153,0.966102,0.966102,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,62,0.847458,0.932203,0.966102,0.966102,0.966102,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,63,0.847458,0.932203,0.949153,0.966102,0.966102,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,64,0.847458,0.932203,0.949153,0.966102,0.966102,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,65,0.830508,0.932203,0.966102,0.966102,0.966102,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,66,0.830508,0.932203,0.949153,0.966102,0.966102,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,67,0.847458,0.932203,0.966102,0.966102,0.983051,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,68,0.847458,0.932203,0.949153,0.966102,0.983051,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,69,0.847458,0.932203,0.966102,0.966102,0.983051,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,70,0.847458,0.932203,0.949153,0.966102,0.983051,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,71,0.847458,0.932203,0.966102,0.966102,0.983051,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,72,0.847458,0.932203,0.949153,0.966102,0.983051,0.983051,0.983051,1,1,1,1,1
12,1x3,0.75,73,0.847458,0.932203,0.966102,0.966102,0.983051,0.983051,1,1,1,1,1,1
