id,scale,size,word,algorithm,distance
10,1x1,0.75,lot,SHARK2,0.550999
10,1x1,0.75,lot,DTW,0.330952
10,1x1,0.75,is,SHARK2,0.189362
10,1x1,0.75,is,DTW,0.117911
10,1x1,0.75,full,SHARK2,0.245312
10,1x1,0.75,full,DTW,0.121485
10,1x1,0.75,of,SHARK2,0.465241
10,1x1,0.75,of,DTW,0.220401
10,1x1,0.75,trucks,SHARK2,0.87839
10,1x1,0.75,trucks,DTW,0.330359
10,1x1,1.25,what,SHARK2,0.6995
10,1x1,1.25,what,DTW,0.290158
10,1x1,1.25,monkey,SHARK2,0.569572
10,1x1,1.25,monkey,DTW,0.310148
10,1x1,1.25,sees,SHARK2,0.719899
10,1x1,1.25,sees,DTW,0.424271
10,1x1,1.25,monkey,SHARK2,0.871311
10,1x1,1.25,monkey,DTW,0.317787
10,1x1,1.25,will,SHARK2,0.640875
10,1x1,1.25,will,DTW,0.230431
10,1x1,1.25,do,SHARK2,0.75724
10,1x1,1.25,do,DTW,0.272653
10,1x1,1.25,the,SHARK2,0.53744
10,1x1,1.25,the,DTW,0.159047
10,1x1,1.25,five,SHARK2,0.474538
10,1x1,1.25,five,DTW,0.299098
10,1x1,1.25,boxing,SHARK2,0.681871
10,1x1,1.25,boxing,DTW,0.470189
10,1x1,1.25,wizards,SHARK2,0.816742
10,1x1,1.25,wizards,DTW,0.377147
10,1x1,1.25,jump,SHARK2,0.780873
10,1x1,1.25,jump,DTW,0.245845
10,1x1,1.25,quickly,SHARK2,0.383968
10,1x1,1.25,quickly,DTW,0.345565
10,1x1,1.25,watch,SHARK2,0.721522
10,1x1,1.25,watch,DTW,0.304711
10,1x1,1.25,out,SHARK2,0.235445
10,1x1,1.25,out,DTW,0.16303
10,1x1,1.25,for,SHARK2,0.401125
10,1x1,1.25,for,DTW,0.319192
10,1x1,1.25,low,SHARK2,0.418646
10,1x1,1.25,low,DTW,0.220306
10,1x1,1.25,flying,SHARK2,0.85138
10,1x1,1.25,flying,DTW,0.522769
10,1x1,1.25,objects,SHARK2,0.453144
10,1x1,1.25,objects,DTW,0.371548
10,1x1,1.25,the,SHARK2,0.579123
10,1x1,1.25,the,DTW,0.148895
10,1x1,1.25,force,SHARK2,0.345878
10,1x1,1.25,force,DTW,0.208159
10,1x1,1.25,is,SHARK2,0.359045
10,1x1,1.25,is,DTW,0.224758
10,1x1,1.25,with,SHARK2,0.423377
10,1x1,1.25,with,DTW,0.24191
10,1x1,1.25,you,SHARK2,0.255507
10,1x1,1.25,you,DTW,0.199194
10,1x1,1.25,call,SHARK2,0.981305
10,1x1,1.25,call,DTW,0.222387
10,1x1,1.25,for,SHARK2,0.524712
10,1x1,1.25,for,DTW,0.160118
10,1x1,1.25,more,SHARK2,0.341849
10,1x1,1.25,more,DTW,0.238976
10,1x1,1.25,details,SHARK2,0.818456
10,1x1,1.25,details,DTW,0.293877
10,1x1,1.25,the,SHARK2,0.923913
10,1x1,1.25,the,DTW,0.164605
10,1x1,1.25,quick,SHARK2,0.497391
10,1x1,1.25,quick,DTW,0.33955
10,1x1,1.25,brown,SHARK2,0.450723
10,1x1,1.25,brown,DTW,0.319137
10,1x1,1.25,fox,SHARK2,0.391608
10,1x1,1.25,fox,DTW,0.174827
10,1x1,1.25,jumps,SHARK2,0.468808
10,1x1,1.25,jumps,DTW,0.239479
10,1x1,1.25,over,SHARK2,0.799278
10,1x1,1.25,over,DTW,0.426324
10,1x1,1.25,the,SHARK2,0.274765
10,1x1,1.25,the,DTW,0.192264
10,1x1,1.25,lazy,SHARK2,0.408947
10,1x1,1.25,lazy,DTW,0.278666
10,1x1,1.25,dog,SHARK2,0.644696
10,1x1,1.25,dog,DTW,0.337671
10,1x1,1.25,did,SHARK2,0.689286
10,1x1,1.25,did,DTW,0.230612
10,1x1,1.25,you,SHARK2,0.59261
10,1x1,1.25,you,DTW,0.246568
10,1x1,1.25,have,SHARK2,0.873143
10,1x1,1.25,have,DTW,0.603868
10,1x1,1.25,good,SHARK2,0.675734
10,1x1,1.25,good,DTW,0.302863
10,1x1,1.25,time,SHARK2,0.32166
10,1x1,1.25,time,DTW,0.244248
10,1x1,1.25,the,SHARK2,0.403297
10,1x1,1.25,the,DTW,0.293681
10,1x1,1.25,dow,SHARK2,0.652684
10,1x1,1.25,dow,DTW,0.328385
10,1x1,1.25,jones,SHARK2,0.455191
10,1x1,1.25,jones,DTW,0.378678
10,1x1,1.25,index,SHARK2,0.262822
10,1x1,1.25,index,DTW,0.236264
10,1x1,1.25,has,SHARK2,0.238772
10,1x1,1.25,has,DTW,0.224977
10,1x1,1.25,risen,SHARK2,0.50728
10,1x1,1.25,risen,DTW,0.375157
10,1x1,1.25,the,SHARK2,0.525378
10,1x1,1.25,the,DTW,0.218996
10,1x1,1.25,music,SHARK2,0.579051
10,1x1,1.25,music,DTW,0.343174
10,1x1,1.25,is,SHARK2,0.321841
10,1x1,1.25,is,DTW,0.103923
10,1x1,1.25,better,SHARK2,0.558327
10,1x1,1.25,better,DTW,0.344077
10,1x1,1.25,than,SHARK2,0.205234
10,1x1,1.25,than,DTW,0.186052
10,1x1,1.25,it,SHARK2,0.460831
10,1x1,1.25,it,DTW,0.239472
10,1x1,1.25,sounds,SHARK2,0.538313
10,1x1,1.25,sounds,DTW,0.521196
10,1x1,1.25,come,SHARK2,0.867313
10,1x1,1.25,come,DTW,0.443396
10,1x1,1.25,and,SHARK2,0.339575
10,1x1,1.25,and,DTW,0.308888
10,1x1,1.25,see,SHARK2,0.439903
10,1x1,1.25,see,DTW,0.391139
10,1x1,1.25,our,SHARK2,0.321848
10,1x1,1.25,our,DTW,0.246973
10,1x1,1.25,new,SHARK2,0.417505
10,1x1,1.25,new,DTW,0.405121
10,1x1,1.25,car,SHARK2,0.296752
10,1x1,1.25,car,DTW,0.248322
10,1x1,1,he,SHARK2,0.96863
10,1x1,1,he,DTW,0.123785
10,1x1,1,is,SHARK2,0.350803
10,1x1,1,is,DTW,0.0949429
10,1x1,1,still,SHARK2,0.486935
10,1x1,1,still,DTW,0.320955
10,1x1,1,on,SHARK2,0.615449
10,1x1,1,on,DTW,0.454524
10,1x1,1,our,SHARK2,0.639518
10,1x1,1,our,DTW,0.615332
10,1x1,1,team,SHARK2,0.427876
10,1x1,1,team,DTW,0.229317
10,1x1,1,the,SHARK2,0.654677
10,1x1,1,the,DTW,0.297916
10,1x1,1,five,SHARK2,0.476226
10,1x1,1,five,DTW,0.365014
10,1x1,1,boxing,SHARK2,0.457773
10,1x1,1,boxing,DTW,0.415514
10,1x1,1,wizards,SHARK2,0.608647
10,1x1,1,wizards,DTW,0.348845
10,1x1,1,jump,SHARK2,0.684165
10,1x1,1,jump,DTW,0.229438
10,1x1,1,quickly,SHARK2,0.733374
10,1x1,1,quickly,DTW,0.397993
10,1x1,1,stay,SHARK2,0.641008
10,1x1,1,stay,DTW,0.327733
10,1x1,1,away,SHARK2,0.706843
10,1x1,1,away,DTW,0.497019
10,1x1,1,from,SHARK2,0.557593
10,1x1,1,from,DTW,0.444965
10,1x1,1,strangers,SHARK2,0.620562
10,1x1,1,strangers,DTW,0.384958
10,1x1,1,coming,SHARK2,0.661483
10,1x1,1,coming,DTW,0.378377
10,1x1,1,up,SHARK2,0.150645
10,1x1,1,up,DTW,0.121672
10,1x1,1,with,SHARK2,0.540889
10,1x1,1,with,DTW,0.293427
10,1x1,1,killer,SHARK2,0.962054
10,1x1,1,killer,DTW,0.705038
10,1x1,1,sound,SHARK2,0.375872
10,1x1,1,sound,DTW,0.254224
10,1x1,1,bites,SHARK2,0.997333
10,1x1,1,bites,DTW,0.242102
10,1x1,1,frequently,SHARK2,0.821897
10,1x1,1,frequently,DTW,0.385494
10,1x1,1,asked,SHARK2,0.452598
10,1x1,1,asked,DTW,0.370284
10,1x1,1,questions,SHARK2,2.74534
10,1x1,1,questions,DTW,0.720342
10,1x1,1,the,SHARK2,0.998001
10,1x1,1,the,DTW,0.278024
10,1x1,1,quick,SHARK2,0.489951
10,1x1,1,quick,DTW,0.338602
10,1x1,1,brown,SHARK2,0.613156
10,1x1,1,brown,DTW,0.358578
10,1x1,1,fox,SHARK2,0.564439
10,1x1,1,fox,DTW,0.43609
10,1x1,1,jumps,SHARK2,0.78487
10,1x1,1,jumps,DTW,0.355663
10,1x1,1,over,SHARK2,0.636503
10,1x1,1,over,DTW,0.508567
10,1x1,1,the,SHARK2,0.232489
10,1x1,1,the,DTW,0.192229
10,1x1,1,lazy,SHARK2,0.552133
10,1x1,1,lazy,DTW,0.332966
10,1x1,1,dog,SHARK2,0.536255
10,1x1,1,dog,DTW,0.418228
10,1x1,1,we,SHARK2,0.589172
10,1x1,1,we,DTW,0.177414
10,1x1,1,accept,SHARK2,0.250474
10,1x1,1,accept,DTW,0.195452
10,1x1,1,personal,SHARK2,0.596886
10,1x1,1,personal,DTW,0.487914
10,1x1,1,checks,SHARK2,0.522141
10,1x1,1,checks,DTW,0.40944
10,1x1,1,reading,SHARK2,0.646324
10,1x1,1,reading,DTW,0.475697
10,1x1,1,week,SHARK2,1.31013
10,1x1,1,week,DTW,0.840347
10,1x1,1,is,SHARK2,1.16858
10,1x1,1,is,DTW,0.396646
10,1x1,1,just,SHARK2,0.50204
10,1x1,1,just,DTW,0.257373
10,1x1,1,about,SHARK2,0.534487
10,1x1,1,about,DTW,0.303889
10,1x1,1,here,SHARK2,0.41176
10,1x1,1,here,DTW,0.224903
10,1x1,1,love,SHARK2,0.466367
10,1x1,1,love,DTW,0.235603
10,1x1,1,means,SHARK2,0.726806
10,1x1,1,means,DTW,0.391032
10,1x1,1,many,SHARK2,0.98538
10,1x1,1,many,DTW,0.506359
10,1x1,1,things,SHARK2,0.822006
10,1x1,1,things,DTW,0.511523
10,1x1,1,you,SHARK2,0.675972
10,1x1,1,you,DTW,0.475534
10,1x1,1,must,SHARK2,0.49699
10,1x1,1,must,DTW,0.263971
10,1x1,1,be,SHARK2,0.452744
10,1x1,1,be,DTW,0.301498
10,1x1,1,getting,SHARK2,0.738817
10,1x1,1,getting,DTW,0.498796
10,1x1,1,old,SHARK2,0.292411
10,1x1,1,old,DTW,0.23126
10,1x3,0.75,just,SHARK2,1.40617
10,1x3,0.75,just,DTW,0.992275
10,1x3,0.75,in,SHARK2,0.809153
10,1x3,0.75,in,DTW,0.533365
10,1x3,0.75,time,SHARK2,0.792012
10,1x3,0.75,time,DTW,0.468138
10,1x3,0.75,for,SHARK2,0.535133
10,1x3,0.75,for,DTW,0.2741
10,1x3,0.75,the,SHARK2,0.678412
10,1x3,0.75,the,DTW,0.616123
10,1x3,0.75,party,SHARK2,0.490543
10,1x3,0.75,party,DTW,0.365426
10,1x3,0.75,he,SHARK2,0.750383
10,1x3,0.75,he,DTW,0.296748
10,1x3,0.75,is,SHARK2,0.359744
10,1x3,0.75,is,DTW,0.216447
10,1x3,0.75,just,SHARK2,1.04806
10,1x3,0.75,just,DTW,0.45225
10,1x3,0.75,like,SHARK2,0.533984
10,1x3,0.75,like,DTW,0.390005
10,1x3,0.75,everyone,SHARK2,0.997148
10,1x3,0.75,everyone,DTW,0.732428
10,1x3,0.75,else,SHARK2,0.484207
10,1x3,0.75,else,DTW,0.435782
10,1x3,0.75,my,SHARK2,1.25031
10,1x3,0.75,my,DTW,0.603272
10,1x3,0.75,bare,SHARK2,0.541104
10,1x3,0.75,bare,DTW,0.320743
10,1x3,0.75,face,SHARK2,0.728129
10,1x3,0.75,face,DTW,0.352787
10,1x3,0.75,in,SHARK2,0.961576
10,1x3,0.75,in,DTW,0.738316
10,1x3,0.75,the,SHARK2,0.796734
10,1x3,0.75,the,DTW,0.729491
10,1x3,0.75,wind,SHARK2,0.848377
10,1x3,0.75,wind,DTW,0.430671
10,1x3,0.75,our,SHARK2,0.230934
10,1x3,0.75,our,DTW,0.0838281
10,1x3,0.75,fax,SHARK2,0.715012
10,1x3,0.75,fax,DTW,0.65919
10,1x3,0.75,number,SHARK2,1.07366
10,1x3,0.75,number,DTW,0.757276
10,1x3,0.75,has,SHARK2,0.303386
10,1x3,0.75,has,DTW,0.166879
10,1x3,0.75,changed,SHARK2,0.633303
10,1x3,0.75,changed,DTW,0.497717
10,1x3,0.75,are,SHARK2,1.21541
10,1x3,0.75,are,DTW,0.662745
10,1x3,0.75,you,SHARK2,0.836074
10,1x3,0.75,you,DTW,0.411902
10,1x3,0.75,talking,SHARK2,0.972386
10,1x3,0.75,talking,DTW,0.611601
10,1x3,0.75,to,SHARK2,0.530084
10,1x3,0.75,to,DTW,0.523502
10,1x3,0.75,me,SHARK2,0.359704
10,1x3,0.75,me,DTW,0.173597
10,1x3,0.75,popularity,SHARK2,2.03237
10,1x3,0.75,popularity,DTW,0.695631
10,1x3,0.75,is,SHARK2,0.754969
10,1x3,0.75,is,DTW,0.235428
10,1x3,0.75,desired,SHARK2,0.814758
10,1x3,0.75,desired,DTW,0.507627
10,1x3,0.75,by,SHARK2,0.963697
10,1x3,0.75,by,DTW,0.941777
10,1x3,0.75,all,SHARK2,0.251143
10,1x3,0.75,all,DTW,0.22577
10,1x3,0.75,the,SHARK2,1.11702
10,1x3,0.75,the,DTW,0.576372
10,1x3,0.75,quick,SHARK2,0.543145
10,1x3,0.75,quick,DTW,0.336809
10,1x3,0.75,brown,SHARK2,1.21174
10,1x3,0.75,brown,DTW,0.903638
10,1x3,0.75,fox,SHARK2,0.912268
10,1x3,0.75,fox,DTW,0.702392
10,1x3,0.75,jumps,SHARK2,0.765949
10,1x3,0.75,jumps,DTW,0.481994
10,1x3,0.75,over,SHARK2,0.811266
10,1x3,0.75,over,DTW,0.319463
10,1x3,0.75,the,SHARK2,0.66867
10,1x3,0.75,the,DTW,0.434815
10,1x3,0.75,lazy,SHARK2,0.780244
10,1x3,0.75,lazy,DTW,0.560299
10,1x3,0.75,dog,SHARK2,0.793307
10,1x3,0.75,dog,DTW,0.52746
10,1x3,0.75,healthy,SHARK2,1.15228
10,1x3,0.75,healthy,DTW,0.812022
10,1x3,0.75,food,SHARK2,0.544522
10,1x3,0.75,food,DTW,0.317921
10,1x3,0.75,is,SHARK2,0.8518
10,1x3,0.75,is,DTW,0.332803
10,1x3,0.75,good,SHARK2,0.727645
10,1x3,0.75,good,DTW,0.32988
10,1x3,0.75,for,SHARK2,0.493766
10,1x3,0.75,for,DTW,0.395264
10,1x3,0.75,you,SHARK2,0.731949
10,1x3,0.75,you,DTW,0.297502
10,1x3,0.75,the,SHARK2,1.1055
10,1x3,0.75,the,DTW,0.27618
10,1x3,0.75,five,SHARK2,1.05143
10,1x3,0.75,five,DTW,0.490589
10,1x3,0.75,boxing,SHARK2,0.852886
10,1x3,0.75,boxing,DTW,0.691705
10,1x3,0.75,wizards,SHARK2,1.86151
10,1x3,0.75,wizards,DTW,0.829966
10,1x3,0.75,jump,SHARK2,1.40545
10,1x3,0.75,jump,DTW,0.911556
10,1x3,0.75,quickly,SHARK2,0.968074
10,1x3,0.75,quickly,DTW,0.679208
10,1x3,0.75,parking,SHARK2,1.68953
10,1x3,0.75,parking,DTW,0.74875
10,1x3,0.75,lot,SHARK2,0.871574
10,1x3,0.75,lot,DTW,0.577529
10,1x3,0.75,is,SHARK2,0.49982
10,1x3,0.75,is,DTW,0.480053
10,1x3,0.75,full,SHARK2,0.493983
10,1x3,0.75,full,DTW,0.411264
10,1x3,0.75,of,SHARK2,1.2332
10,1x3,0.75,of,DTW,0.870877
10,1x3,0.75,trucks,SHARK2,1.15504
10,1x3,0.75,trucks,DTW,0.55928
10,1x3,1.25,what,SHARK2,0.874292
10,1x3,1.25,what,DTW,0.608029
10,1x3,1.25,monkey,SHARK2,0.789333
10,1x3,1.25,monkey,DTW,0.576861
10,1x3,1.25,sees,SHARK2,0.585088
10,1x3,1.25,sees,DTW,0.438977
10,1x3,1.25,monkey,SHARK2,0.846808
10,1x3,1.25,monkey,DTW,0.609511
10,1x3,1.25,will,SHARK2,0.233296
10,1x3,1.25,will,DTW,0.233296
10,1x3,1.25,do,SHARK2,0.951965
10,1x3,1.25,do,DTW,0.213527
10,1x3,1.25,the,SHARK2,0.925661
10,1x3,1.25,the,DTW,0.870116
10,1x3,1.25,five,SHARK2,0.776217
10,1x3,1.25,five,DTW,0.517061
10,1x3,1.25,boxing,SHARK2,0.696691
10,1x3,1.25,boxing,DTW,0.549561
10,1x3,1.25,wizards,SHARK2,1.12853
10,1x3,1.25,wizards,DTW,0.603995
10,1x3,1.25,jump,SHARK2,0.887034
10,1x3,1.25,jump,DTW,0.631854
10,1x3,1.25,quickly,SHARK2,1.23606
10,1x3,1.25,quickly,DTW,0.665242
10,1x3,1.25,watch,SHARK2,1.18156
10,1x3,1.25,watch,DTW,0.834591
10,1x3,1.25,out,SHARK2,0.737847
10,1x3,1.25,out,DTW,0.405458
10,1x3,1.25,for,SHARK2,0.424506
10,1x3,1.25,for,DTW,0.379461
10,1x3,1.25,low,SHARK2,0.506101
10,1x3,1.25,low,DTW,0.327399
10,1x3,1.25,flying,SHARK2,1.23703
10,1x3,1.25,flying,DTW,0.64896
10,1x3,1.25,objects,SHARK2,0.886887
10,1x3,1.25,objects,DTW,0.4851
10,1x3,1.25,the,SHARK2,1.39873
10,1x3,1.25,the,DTW,0.433061
10,1x3,1.25,force,SHARK2,0.716318
10,1x3,1.25,force,DTW,0.584037
10,1x3,1.25,is,SHARK2,0.685475
10,1x3,1.25,is,DTW,0.647512
10,1x3,1.25,with,SHARK2,0.514148
10,1x3,1.25,with,DTW,0.454599
10,1x3,1.25,you,SHARK2,0.797677
10,1x3,1.25,you,DTW,0.494666
10,1x3,1.25,call,SHARK2,0.867661
10,1x3,1.25,call,DTW,0.406115
10,1x3,1.25,for,SHARK2,0.721509
10,1x3,1.25,for,DTW,0.31896
10,1x3,1.25,more,SHARK2,0.479482
10,1x3,1.25,more,DTW,0.4598
10,1x3,1.25,details,SHARK2,0.814974
10,1x3,1.25,details,DTW,0.482332
10,1x3,1.25,the,SHARK2,1.59358
10,1x3,1.25,the,DTW,0.982286
10,1x3,1.25,quick,SHARK2,0.969847
10,1x3,1.25,quick,DTW,0.650749
10,1x3,1.25,brown,SHARK2,0.607176
10,1x3,1.25,brown,DTW,0.480589
10,1x3,1.25,fox,SHARK2,0.807461
10,1x3,1.25,fox,DTW,0.728583
10,1x3,1.25,jumps,SHARK2,0.8147
10,1x3,1.25,jumps,DTW,0.687699
10,1x3,1.25,over,SHARK2,1.82339
10,1x3,1.25,over,DTW,1.24889
10,1x3,1.25,the,SHARK2,0.872492
10,1x3,1.25,the,DTW,0.653494
10,1x3,1.25,lazy,SHARK2,0.544689
10,1x3,1.25,lazy,DTW,0.412629
10,1x3,1.25,dog,SHARK2,1.06607
10,1x3,1.25,dog,DTW,0.620605
10,1x3,1.25,did,SHARK2,1.09517
10,1x3,1.25,did,DTW,1.00208
10,1x3,1.25,you,SHARK2,0.856199
10,1x3,1.25,you,DTW,0.533198
10,1x3,1.25,have,SHARK2,0.876406
10,1x3,1.25,have,DTW,0.496121
10,1x3,1.25,good,SHARK2,0.387598
10,1x3,1.25,good,DTW,0.307073
10,1x3,1.25,time,SHARK2,0.971171
10,1x3,1.25,time,DTW,0.963105
10,1x3,1.25,the,SHARK2,1.17028
10,1x3,1.25,the,DTW,0.900491
10,1x3,1.25,dow,SHARK2,0.677173
10,1x3,1.25,dow,DTW,0.47105
10,1x3,1.25,jones,SHARK2,0.859478
10,1x3,1.25,jones,DTW,0.835442
10,1x3,1.25,index,SHARK2,0.807675
10,1x3,1.25,index,DTW,0.555169
10,1x3,1.25,has,SHARK2,0.797675
10,1x3,1.25,has,DTW,0.593147
10,1x3,1.25,risen,SHARK2,0.947819
10,1x3,1.25,risen,DTW,0.664122
10,1x3,1.25,the,SHARK2,0.685347
10,1x3,1.25,the,DTW,0.260126
10,1x3,1.25,music,SHARK2,0.983678
10,1x3,1.25,music,DTW,0.789219
10,1x3,1.25,is,SHARK2,1.03806
10,1x3,1.25,is,DTW,0.292069
10,1x3,1.25,better,SHARK2,0.510696
10,1x3,1.25,better,DTW,0.382191
10,1x3,1.25,than,SHARK2,0.789145
10,1x3,1.25,than,DTW,0.62269
10,1x3,1.25,it,SHARK2,2.02445
10,1x3,1.25,it,DTW,1.39777
10,1x3,1.25,sounds,SHARK2,1.15335
10,1x3,1.25,sounds,DTW,0.984062
10,1x3,1.25,come,SHARK2,0.594595
10,1x3,1.25,come,DTW,0.423533
10,1x3,1.25,and,SHARK2,0.704373
10,1x3,1.25,and,DTW,0.329473
10,1x3,1.25,see,SHARK2,0.482298
10,1x3,1.25,see,DTW,0.425519
10,1x3,1.25,our,SHARK2,0.861307
10,1x3,1.25,our,DTW,0.790367
10,1x3,1.25,new,SHARK2,0.678205
10,1x3,1.25,new,DTW,0.428244
10,1x3,1.25,car,SHARK2,0.672864
10,1x3,1.25,car,DTW,0.618105
10,1x3,1,he,SHARK2,0.781255
10,1x3,1,he,DTW,0.699708
10,1x3,1,is,SHARK2,1.41474
10,1x3,1,is,DTW,1.22706
10,1x3,1,still,SHARK2,0.839633
10,1x3,1,still,DTW,0.633064
10,1x3,1,on,SHARK2,0.584505
10,1x3,1,on,DTW,0.388165
10,1x3,1,our,SHARK2,0.857852
10,1x3,1,our,DTW,0.616725
10,1x3,1,team,SHARK2,0.865446
10,1x3,1,team,DTW,0.705747
10,1x3,1,the,SHARK2,1.55637
10,1x3,1,the,DTW,1.03371
10,1x3,1,five,SHARK2,1.1541
10,1x3,1,five,DTW,0.839508
10,1x3,1,boxing,SHARK2,1.01569
10,1x3,1,boxing,DTW,0.797518
10,1x3,1,wizards,SHARK2,0.960067
10,1x3,1,wizards,DTW,0.79067
10,1x3,1,jump,SHARK2,1.05917
10,1x3,1,jump,DTW,0.503988
10,1x3,1,quickly,SHARK2,0.928552
10,1x3,1,quickly,DTW,0.776937
10,1x3,1,stay,SHARK2,0.889435
10,1x3,1,stay,DTW,0.56598
10,1x3,1,away,SHARK2,0.994838
10,1x3,1,away,DTW,0.798003
10,1x3,1,from,SHARK2,0.850784
10,1x3,1,from,DTW,0.802793
10,1x3,1,strangers,SHARK2,0.927201
10,1x3,1,strangers,DTW,0.830074
10,1x3,1,coming,SHARK2,1.24431
10,1x3,1,coming,DTW,0.81011
10,1x3,1,up,SHARK2,0.593716
10,1x3,1,up,DTW,0.146814
10,1x3,1,with,SHARK2,0.55829
10,1x3,1,with,DTW,0.41509
10,1x3,1,killer,SHARK2,1.10021
10,1x3,1,killer,DTW,0.693384
10,1x3,1,sound,SHARK2,0.907691
10,1x3,1,sound,DTW,0.67251
10,1x3,1,bites,SHARK2,1.00036
10,1x3,1,bites,DTW,0.744793
10,1x3,1,frequently,SHARK2,2.30415
10,1x3,1,frequently,DTW,1.01508
10,1x3,1,asked,SHARK2,0.584773
10,1x3,1,asked,DTW,0.413697
10,1x3,1,questions,SHARK2,0.769715
10,1x3,1,questions,DTW,0.642718
10,1x3,1,the,SHARK2,0.869134
10,1x3,1,the,DTW,0.678267
10,1x3,1,quick,SHARK2,0.847931
10,1x3,1,quick,DTW,0.622075
10,1x3,1,brown,SHARK2,1.27681
10,1x3,1,brown,DTW,0.939981
10,1x3,1,fox,SHARK2,1.30845
10,1x3,1,fox,DTW,1.04198
10,1x3,1,jumps,SHARK2,1.30106
10,1x3,1,jumps,DTW,1.11819
10,1x3,1,over,SHARK2,1.54042
10,1x3,1,over,DTW,1.40191
10,1x3,1,the,SHARK2,0.569212
10,1x3,1,the,DTW,0.389444
10,1x3,1,lazy,SHARK2,0.812187
10,1x3,1,lazy,DTW,0.685011
10,1x3,1,dog,SHARK2,0.328197
10,1x3,1,dog,DTW,0.176238
10,1x3,1,we,SHARK2,0.716829
10,1x3,1,we,DTW,0.504848
10,1x3,1,accept,SHARK2,0.999677
10,1x3,1,accept,DTW,0.666622
10,1x3,1,personal,SHARK2,1.70615
10,1x3,1,personal,DTW,1.08891
10,1x3,1,checks,SHARK2,1.05625
10,1x3,1,checks,DTW,0.902875
10,1x3,1,reading,SHARK2,1.70673
10,1x3,1,reading,DTW,0.596467
10,1x3,1,week,SHARK2,1.19042
10,1x3,1,week,DTW,0.65191
10,1x3,1,is,SHARK2,0.938285
10,1x3,1,is,DTW,0.51684
10,1x3,1,just,SHARK2,0.880434
10,1x3,1,just,DTW,0.59506
10,1x3,1,about,SHARK2,0.752373
10,1x3,1,about,DTW,0.671435
10,1x3,1,here,SHARK2,1.04278
10,1x3,1,here,DTW,0.889748
10,1x3,1,love,SHARK2,0.657007
10,1x3,1,love,DTW,0.560832
10,1x3,1,means,SHARK2,0.664449
10,1x3,1,means,DTW,0.565443
10,1x3,1,many,SHARK2,0.768855
10,1x3,1,many,DTW,0.735719
10,1x3,1,things,SHARK2,0.829686
10,1x3,1,things,DTW,0.810444
10,1x3,1,you,SHARK2,0.812633
10,1x3,1,you,DTW,0.708799
10,1x3,1,must,SHARK2,0.84421
10,1x3,1,must,DTW,0.586127
10,1x3,1,be,SHARK2,0.754734
10,1x3,1,be,DTW,0.645907
10,1x3,1,getting,SHARK2,0.812845
10,1x3,1,getting,DTW,0.711369
10,1x3,1,old,SHARK2,0.840652
10,1x3,1,old,DTW,0.547385
11,1x3,1.25,the,SHARK2,1.0568
11,1x3,1.25,the,DTW,0.561364
11,1x3,1.25,force,SHARK2,0.913513
11,1x3,1.25,force,DTW,0.667378
11,1x3,1.25,is,SHARK2,0.306354
11,1x3,1.25,is,DTW,0.170534
11,1x3,1.25,with,SHARK2,0.354661
11,1x3,1.25,with,DTW,0.271429
11,1x3,1.25,you,SHARK2,0.512102
11,1x3,1.25,you,DTW,0.254279
11,1x3,1.25,frequently,SHARK2,0.893889
11,1x3,1.25,frequently,DTW,0.533851
11,1x3,1.25,asked,SHARK2,0.584625
11,1x3,1.25,asked,DTW,0.525582
11,1x3,1.25,questions,SHARK2,0.679008
11,1x3,1.25,questions,DTW,0.534866
11,1x3,1.25,the,SHARK2,0.754859
11,1x3,1.25,the,DTW,0.20757
11,1x3,1.25,music,SHARK2,1.06418
11,1x3,1.25,music,DTW,0.579064
11,1x3,1.25,is,SHARK2,0.549876
11,1x3,1.25,is,DTW,0.528854
11,1x3,1.25,better,SHARK2,1.07082
11,1x3,1.25,better,DTW,0.466543
11,1x3,1.25,than,SHARK2,1.11598
11,1x3,1.25,than,DTW,0.582023
11,1x3,1.25,it,SHARK2,0.497301
11,1x3,1.25,it,DTW,0.48452
11,1x3,1.25,sounds,SHARK2,0.983458
11,1x3,1.25,sounds,DTW,0.508529
11,1x3,1.25,the,SHARK2,0.883275
11,1x3,1.25,the,DTW,0.463815
11,1x3,1.25,quick,SHARK2,0.855095
11,1x3,1.25,quick,DTW,0.414374
11,1x3,1.25,brown,SHARK2,0.77388
11,1x3,1.25,brown,DTW,0.584601
11,1x3,1.25,fox,SHARK2,0.393439
11,1x3,1.25,fox,DTW,0.360567
11,1x3,1.25,jumps,SHARK2,0.597718
11,1x3,1.25,jumps,DTW,0.587143
11,1x3,1.25,over,SHARK2,0.938285
11,1x3,1.25,over,DTW,0.741285
11,1x3,1.25,the,SHARK2,0.653032
11,1x3,1.25,the,DTW,0.529201
11,1x3,1.25,lazy,SHARK2,0.493869
11,1x3,1.25,lazy,DTW,0.348973
11,1x3,1.25,dog,SHARK2,0.438856
11,1x3,1.25,dog,DTW,0.179719
11,1x3,1.25,our,SHARK2,1.1426
11,1x3,1.25,our,DTW,1.04302
11,1x3,1.25,fax,SHARK2,0.848383
11,1x3,1.25,fax,DTW,0.515973
11,1x3,1.25,number,SHARK2,0.538907
11,1x3,1.25,number,DTW,0.392996
11,1x3,1.25,has,SHARK2,0.749042
11,1x3,1.25,has,DTW,0.682936
11,1x3,1.25,changed,SHARK2,0.455676
