id,scale,size,type,key,x,y
3,1x3,0.75,start,g,0.232639,0.0992648
3,1x3,0.75,end,g,-0.0540972,0.208575
3,1x3,0.75,start,h,0.0694445,-0.115809
3,1x3,0.75,end,h,0.213633,0.0651248
3,1x3,0.75,start,i,0.416667,0.406365
3,1x3,0.75,start,j,0.271991,0.113052
3,1x3,0.75,end,k,0.46875,0.0454965
3,1x3,0.75,start,l,0.390046,-0.0592831
3,1x3,0.75,end,l,0.570714,-0.0271621
3,1x3,0.75,start,m,0.392361,-0.386719
3,1x3,0.75,end,m,0.329861,-0.407399
3,1x3,0.75,end,n,0.0697282,-0.414701
3,1x3,0.75,start,o,0.438368,0.399127
3,1x3,0.75,start,p,0.663194,0.452895
3,1x3,0.75,end,p,0.539087,0.589961
3,1x3,0.75,start,q,-0.238426,0.238511
3,1x3,0.75,end,r,-0.122412,0.27608
3,1x3,0.75,start,s,-0.09375,0.144761
3,1x3,0.75,end,s,-0.310178,-0.0349928
3,1x3,0.75,start,t,0.116319,0.394991
3,1x3,0.75,end,t,-0.0466192,0.361075
3,1x3,0.75,start,w,-0.150298,0.362198
3,1x3,0.75,end,w,-0.454014,0.285386
3,1x3,0.75,end,x,-0.285822,-0.402505
3,1x3,0.75,end,y,0.0974161,0.401939
3,1x3,1.0,start,a,-0.164815,-0.0270221
3,1x3,1.0,end,a,-0.449074,0.0579045
3,1x3,1.0,start,b,0.142747,-0.39614
3,1x3,1.0,start,d,-0.0231482,0.0634192
3,1x3,1.0,end,d,-0.35894,0.11993
3,1x3,1.0,end,e,-0.246586,0.337939
3,1x3,1.0,start,f,0.0347222,0.111673
3,1x3,1.0,end,f,-0.126157,-0.0399816
3,1x3,1.0,end,g,-0.0896991,0.0361903
3,1x3,1.0,start,h,0.280093,0.126838
3,1x3,1.0,end,h,0.19213,0.0868567
3,1x3,1.0,start,i,0.444444,0.295037
3,1x3,1.0,start,j,0.248843,0.0827206
3,1x3,1.0,end,k,0.337381,0.091276
3,1x3,1.0,start,l,0.480324,-0.238511
3,1x3,1.0,end,l,0.444444,0.124081
3,1x3,1.0,start,m,0.293981,-0.306066
3,1x3,1.0,start,n,0.16821,-0.106705
3,1x3,1.0,end,n,0.0945586,-0.382571
3,1x3,1.0,start,o,0.423611,0.486673
3,1x3,1.0,end,o,0.414504,0.307844
3,1x3,1.0,start,p,0.478009,0.147518
3,1x3,1.0,end,p,0.497685,0.330882
3,1x3,1.0,start,q,-0.0655864,0.289522
3,1x3,1.0,start,r,0.0223766,0.292279
3,1x3,1.0,end,r,-0.023413,0.346516
3,1x3,1.0,end,s,-0.282686,-0.0470173
3,1x3,1.0,start,t,0.0515572,0.292781
3,1x3,1.0,end,t,-0.190949,0.24512
3,1x3,1.0,end,u,0.155093,0.300152
3,1x3,1.0,start,v,0.201389,-0.0523896
3,1x3,1.0,start,w,-0.162037,0.193934
3,1x3,1.0,end,x,-0.211554,-0.453285
3,1x3,1.0,start,y,0.0393519,0.140625
3,1x3,1.0,end,y,0.0318423,0.389204
3,1x3,1.25,start,a,-0.323351,-0.0237822
3,1x3,1.25,start,b,0.0881076,-0.124081
3,1x3,1.25,start,c,0.0868055,-0.264706
3,1x3,1.25,start,d,-0.0837674,-0.00568701
3,1x3,1.25,end,d,-0.210503,0.00827208
3,1x3,1.25,end,e,-0.236346,0.387747
3,1x3,1.25,start,f,-0.0520833,0.0610065
3,1x3,1.25,end,f,-0.133146,-0.00537597
3,1x3,1.25,start,g,0.0520833,-0.01034
3,1x3,1.25,end,g,-0.0959009,0.0911696
3,1x3,1.25,end,h,0.119356,-0.0711389
3,1x3,1.25,start,i,0.284722,0.311236
3,1x3,1.25,start,j,0.247396,0.0320542
3,1x3,1.25,end,k,0.328125,0.0227482
3,1x3,1.25,start,l,0.293403,-0.008272
3,1x3,1.25,start,m,0.364583,-0.382583
3,1x3,1.25,start,n,0.0590278,-0.363971
3,1x3,1.25,end,n,0.142361,-0.262638
3,1x3,1.25,start,o,0.355035,0.31744
3,1x3,1.25,end,o,0.336153,0.257109
3,1x3,1.25,start,p,0.538194,0.259536
3,1x3,1.25,end,p,0.372935,0.383328
3,1x3,1.25,start,q,-0.173611,0.147863
3,1x3,1.25,start,r,0.0434028,0.289522
3,1x3,1.25,end,r,-0.089256,0.277195
3,1x3,1.25,start,s,-0.141927,0.0274012
3,1x3,1.25,end,s,-0.335503,-0.0509249
3,1x3,1.25,start,t,0.0752315,0.275735
3,1x3,1.25,end,t,-0.0951151,0.297203
3,1x3,1.25,end,u,0.137253,0.279684
3,1x3,1.25,start,v,0.0104167,-0.0951286
3,1x3,1.25,start,w,-0.0763889,0.313304
3,1x3,1.25,end,x,-0.263021,-0.34329
3,1x3,1.25,start,y,0.108135,0.204438
3,1x3,1.25,end,y,0.12994,0.301157
4,1x1,0.75,start,a,-0.475695,0.0269098
4,1x1,0.75,end,a,-0.456597,0.0156251
4,1x1,0.75,start,b,0.0381944,-0.118924
4,1x1,0.75,start,d,-0.170139,-0.0104167
4,1x1,0.75,end,d,-0.185764,0.00651046
4,1x1,0.75,start,e,-0.28125,0.143229
4,1x1,0.75,end,e,-0.251845,0.111003
4,1x1,0.75,start,f,-0.0887897,0.0208334
4,1x1,0.75,start,g,0.0833333,0.0494792
4,1x1,0.75,end,g,-0.046875,0.0113933
4,1x1,0.75,end,h,0.116898,0.0190973
4,1x1,0.75,start,i,0.232639,0.144965
4,1x1,0.75,start,j,0.151042,0.0690105
4,1x1,0.75,end,k,0.319444,-0.0130208
4,1x1,0.75,start,l,0.447917,-0.016927
4,1x1,0.75,start,m,0.331597,-0.209635
4,1x1,0.75,end,m,0.309028,-0.078125
4,1x1,0.75,end,n,0.145833,-0.0927424
4,1x1,0.75,start,o,0.288194,0.11849
4,1x1,0.75,end,o,0.354167,0.0937499
4,1x1,0.75,start,p,0.434028,0.152344
4,1x1,0.75,end,p,0.444444,0.0924479
4,1x1,0.75,start,q,-0.545139,0.164063
4,1x1,0.75,end,r,-0.102431,0.136492
4,1x1,0.75,start,s,-0.295139,-0.00781246
4,1x1,0.75,end,s,-0.298678,0.000930082
4,1x1,0.75,start,t,-0.0825617,0.140046
4,1x1,0.75,end,t,-0.0354167,0.0932292
4,1x1,0.75,end,u,0.118056,0.12934
4,1x1,0.75,start,v,-0.0815972,-0.113281
4,1x1,0.75,start,w,-0.344329,0.121962
4,1x1,0.75,end,w,-0.329861,0.078125
4,1x1,0.75,end,x,-0.25,-0.10174
4,1x1,0.75,start,y,0.015625,0.139974
4,1x1,0.75,end,y,0.0645834,0.122917
4,1x1,1.0,start,a,-0.509259,0.0555556
4,1x1,1.0,start,b,0.03125,-0.107639
4,1x1,1.0,start,c,-0.12963,-0.105903
4,1x1,1.0,start,d,-0.180556,0.0243055
4,1x1,1.0,end,d,-0.180556,0.00868056
4,1x1,1.0,start,e,-0.255787,0.109375
4,1x1,1.0,end,e,-0.264358,0.109287
4,1x1,1.0,start,f,-0.100463,0.015625
4,1x1,1.0,end,f,-0.121142,-0.0162037
4,1x1,1.0,end,g,-0.0295704,0.011387
4,1x1,1.0,start,h,0.0972222,0.0434028
4,1x1,1.0,end,h,0.196759,0.0112847
4,1x1,1.0,start,i,0.291088,0.204427
4,1x1,1.0,start,j,0.162037,0.0185185
4,1x1,1.0,end,k,0.335648,0.0208334
4,1x1,1.0,start,l,0.468364,0.0208333
4,1x1,1.0,end,l,0.425926,-0.0138889
4,1x1,1.0,start,m,0.352623,-0.150463
4,1x1,1.0,start,n,0.0763889,-0.111111
4,1x1,1.0,end,n,0.170428,-0.118056
4,1x1,1.0,start,o,0.355324,0.132378
4,1x1,1.0,end,o,0.340278,0.0885417
4,1x1,1.0,start,p,0.520833,0.140625
4,1x1,1.0,end,p,0.465278,0.123264
4,1x1,1.0,start,q,-0.512732,0.127604
4,1x1,1.0,start,r,-0.183642,0.120949
4,1x1,1.0,end,r,-0.0960648,0.101997
4,1x1,1.0,start,s,-0.30787,0.00868056
4,1x1,1.0,end,s,-0.316603,0.00868055
4,1x1,1.0,start,t,-0.097608,0.140046
4,1x1,1.0,end,t,-0.0358167,0.109664
4,1x1,1.0,end,u,0.134259,0.110243
4,1x1,1.0,start,w,-0.313657,0.115017
4,1x1,1.0,end,x,-0.27662,-0.0876736
4,1x1,1.0,start,y,-0.0516975,0.0891204
4,1x1,1.0,end,y,0.0399305,0.0911459
4,1x1,1.25,start,a,-0.367312,0.0273438
4,1x1,1.25,end,a,-0.404514,0.0169271
4,1x1,1.25,start,b,0.0949074,-0.112847
4,1x1,1.25,start,d,-0.170718,0.0117188
4,1x1,1.25,end,d,-0.199727,0.0128038
4,1x1,1.25,end,e,-0.248569,0.108919
4,1x1,1.25,start,f,-0.149306,-0.0136719
4,1x1,1.25,end,f,-0.104167,0.0195313
4,1x1,1.25,start,g,-0.0590278,0.0234375
4,1x1,1.25,end,g,-0.0400087,0.0259115
4,1x1,1.25,start,h,0.0486111,0.0260417
4,1x1,1.25,end,h,0.147569,0.0104167
4,1x1,1.25,start,j,0.133681,0.00455731
4,1x1,1.25,end,k,0.329282,-0.00694443
4,1x1,1.25,start,l,0.404514,0.0078125
4,1x1,1.25,end,l,0.421007,0.0221354
4,1x1,1.25,start,m,0.260417,-0.0859375
4,1x1,1.25,start,n,0.0707465,-0.107422
4,1x1,1.25,end,n,0.161596,-0.103516
4,1x1,1.25,start,o,0.319444,0.129232
4,1x1,1.25,end,o,0.36756,0.105469
4,1x1,1.25,start,p,0.448785,0.123047
4,1x1,1.25,end,p,0.409722,0.122396
4,1x1,1.25,start,q,-0.452257,0.113281
4,1x1,1.25,start,r,-0.0920139,0.104167
4,1x1,1.25,end,r,-0.0872396,0.111003
4,1x1,1.25,start,s,-0.210069,0.0221354
4,1x1,1.25,end,s,-0.297005,0.0013021
4,1x1,1.25,start,t,-0.0525174,0.11773
4,1x1,1.25,end,t,-0.025463,0.102431
4,1x1,1.25,end,u,0.0902778,0.101563
4,1x1,1.25,start,w,-0.28559,0.0787761
4,1x1,1.25,end,x,-0.223958,-0.10026
4,1x1,1.25,start,y,-0.0243055,0.0833334
4,1x1,1.25,end,y,0.0681423,0.0986328
4,1x3,0.75,start,a,-0.387732,-0.00275739
4,1x3,0.75,end,a,-0.321181,0.00620398
4,1x3,0.75,start,b,0.0219907,-0.361213
4,1x3,0.75,start,d,-0.142361,-0.0413603
4,1x3,0.75,end,d,-0.25051,-0.0289521
4,1x3,0.75,start,e,-0.236111,0.347427
4,1x3,0.75,end,e,-0.248155,0.335794
4,1x3,0.75,start,f,-0.128472,0.0141807
4,1x3,0.75,start,g,0.152778,0.00620405
4,1x3,0.75,end,g,-0.0295139,0.0237821
4,1x3,0.75,end,h,0.125,-0.0386029
4,1x3,0.75,start,i,0.332176,0.303309
4,1x3,0.75,start,j,0.0954861,-0.0372243
4,1x3,0.75,end,k,0.368056,0.00413603
4,1x3,0.75,start,l,0.442708,-0.0682445
4,1x3,0.75,start,m,0.350695,-0.347427
4,1x3,0.75,end,m,0.288194,-0.306066
4,1x3,0.75,end,n,0.1875,-0.314338
4,1x3,0.75,start,o,0.368924,0.268842
4,1x3,0.75,end,o,0.434028,0.314338
4,1x3,0.75,start,p,0.559028,0.380515
4,1x3,0.75,end,p,0.416667,0.248162
4,1x3,0.75,start,q,-0.541667,0.26057
4,1x3,0.75,end,r,-0.119792,0.399127
4,1x3,0.75,start,s,-0.263889,0.00620405
4,1x3,0.75,end,s,-0.343006,-0.00609483
4,1x3,0.75,start,t,-0.0694445,0.371783
4,1x3,0.75,end,t,-0.0340278,0.286213
4,1x3,0.75,end,u,0.0590278,0.314338
4,1x3,0.75,start,v,-0.0416667,-0.372243
4,1x3,0.75,start,w,-0.367477,0.314338
4,1x3,0.75,end,w,-0.3125,0.297794
4,1x3,0.75,end,x,-0.21875,-0.372243
4,1x3,0.75,start,y,-0.0286458,0.329848
4,1x3,0.75,end,y,0.0652778,0.323851
4,1x3,1.0,start,a,-0.43287,0.0275736
4,1x3,1.0,start,b,0.0960648,-0.320542
4,1x3,1.0,start,c,-0.0324074,-0.330882
4,1x3,1.0,start,d,-0.12037,0.00689342
4,1x3,1.0,end,d,-0.162037,-0.0205413
4,1x3,1.0,start,e,-0.15625,0.250919
4,1x3,1.0,end,e,-0.231413,0.317607
4,1x3,1.0,start,f,-0.0763889,-0.00882354
4,1x3,1.0,end,f,-0.115741,-0.00275735
4,1x3,1.0,end,g,-0.0196759,0.0376839
4,1x3,1.0,start,h,0.125,0.0248162
4,1x3,1.0,end,h,0.124421,0.0381975
4,1x3,1.0,start,i,0.265046,0.319164
4,1x3,1.0,start,j,0.162037,-0.0680147
4,1x3,1.0,end,k,0.303241,0.0592832
4,1x3,1.0,start,l,0.423611,-0.00367642
4,1x3,1.0,end,l,0.421296,-0.0193015
4,1x3,1.0,start,m,0.373457,-0.425552
4,1x3,1.0,start,n,0.157407,-0.352941
4,1x3,1.0,end,n,0.143594,-0.315798
4,1x3,1.0,start,o,0.345486,0.23989
4,1x3,1.0,end,o,0.365741,0.300551
4,1x3,1.0,start,p,0.527778,0.35432
4,1x3,1.0,end,p,0.381944,0.272978
4,1x3,1.0,start,q,-0.513889,0.267463
4,1x3,1.0,start,r,-0.033179,0.252757
4,1x3,1.0,end,r,-0.0905322,0.305322
4,1x3,1.0,start,s,-0.25463,0.0330883
4,1x3,1.0,end,s,-0.315452,-0.00614636
4,1x3,1.0,start,t,-0.0169753,0.288143
4,1x3,1.0,end,t,-0.0356867,0.331342
4,1x3,1.0,end,u,0.0636574,0.301367
4,1x3,1.0,start,w,-0.315972,0.224035
4,1x3,1.0,end,x,-0.252315,-0.268288
4,1x3,1.0,start,y,0.0200617,0.30239
4,1x3,1.0,end,y,0.0596065,0.344669
4,1x3,1.25,start,a,-0.387897,0.0706079
4,1x3,1.25,end,a,-0.394097,0.0227482
4,1x3,1.25,start,b,0.09375,-0.268842
4,1x3,1.25,start,d,-0.15162,0.0227482
4,1x3,1.25,end,d,-0.188079,0.0172334
4,1x3,1.25,end,e,-0.247435,0.308858
4,1x3,1.25,start,f,-0.126736,0.00620408
4,1x3,1.25,end,f,-0.141493,0.0175782
4,1x3,1.25,start,g,-0.0486111,-0.0454963
4,1x3,1.25,end,g,0.00972223,0.0512868
4,1x3,1.25,start,h,0.185764,-0.0723805
4,1x3,1.25,end,h,0.140634,0.0723805
4,1x3,1.25,start,j,0.204861,-0.0589384
4,1x3,1.25,end,k,0.349248,0.0599724
4,1x3,1.25,start,l,0.449653,-0.012408
4,1x3,1.25,end,l,0.440104,0.0992647
4,1x3,1.25,start,m,0.269097,-0.308134
4,1x3,1.25,start,n,0.140625,-0.303998
4,1x3,1.25,end,n,0.165365,-0.323757
4,1x3,1.25,start,o,0.353733,0.279699
4,1x3,1.25,end,o,0.355159,0.280179
4,1x3,1.25,start,p,0.479167,0.326746
4,1x3,1.25,end,p,0.424479,0.293658
4,1x3,1.25,start,q,-0.430556,0.259536
4,1x3,1.25,start,r,-0.170139,0.231618
4,1x3,1.25,end,r,-0.0457899,0.297536
4,1x3,1.25,start,s,-0.197917,0.00517007
4,1x3,1.25,end,s,-0.295407,-0.0034219
4,1x3,1.25,start,t,-0.0655382,0.275218
4,1x3,1.25,end,t,-0.0402318,0.297171
4,1x3,1.25,end,u,0.0972222,0.303998
4,1x3,1.25,start,w,-0.282118,0.226448
4,1x3,1.25,end,x,-0.223958,-0.280216
4,1x3,1.25,start,y,0.0173611,0.277114
4,1x3,1.25,end,y,0.116753,0.277631
5,1x1,0.75,start,a,-0.43287,0.0329861
5,1x1,0.75,start,b,-0.0173611,-0.165799
5,1x1,0.75,start,c,-0.138889,-0.114583
5,1x1,0.75,start,d,-0.112269,-0.0208333
5,1x1,0.75,start,e,-0.197917,0.00651047
5,1x1,0.75,end,e,-0.262391,0.113782
5,1x1,0.75,start,f,-0.0538195,-0.0175781
5,1x1,0.75,end,f,-0.171875,0.00130208
5,1x1,0.75,start,g,-0.118056,0.03125
5,1x1,0.75,end,g,-0.0538195,-0.00162758
5,1x1,0.75,start,h,0.204861,-0.138021
5,1x1,0.75,end,h,0.102431,-0.0130208
5,1x1,0.75,start,i,0.230903,0.135417
5,1x1,0.75,start,j,0.15162,0.0208334
5,1x1,0.75,end,k,0.285154,-0.0135064
5,1x1,0.75,start,l,0.548611,-0.046875
5,1x1,0.75,end,l,0.416667,-0.0807291
5,1x1,0.75,start,m,0.427083,-0.182292
5,1x1,0.75,start,n,0.239583,-0.200521
5,1x1,0.75,end,n,0.108557,-0.111328
5,1x1,0.75,start,o,0.407118,0.173828
5,1x1,0.75,end,o,0.37037,0.118056
5,1x1,0.75,start,p,0.751736,0.152344
5,1x1,0.75,end,p,0.524306,0.145833
5,1x1,0.75,start,q,-0.651042,0.102865
5,1x1,0.75,start,r,-0.167824,0.105903
5,1x1,0.75,end,r,-0.121639,0.0893933
5,1x1,0.75,start,s,-0.246528,0.0381945
5,1x1,0.75,end,s,-0.324653,-0.0136719
5,1x1,0.75,start,t,-0.0639881,0.165179
5,1x1,0.75,end,t,-0.0355903,0.0898438
5,1x1,0.75,end,u,0.09375,0.0638022
5,1x1,0.75,start,v,-0.00347219,-0.247396
5,1x1,0.75,start,w,-0.322049,0.116536
5,1x1,0.75,end,x,-0.340278,-0.0703125
5,1x1,0.75,start,y,0.0503472,0.0729167
5,1x1,0.75,end,y,0.0361945,0.0916667
5,1x1,1.0,start,a,-0.408951,0.00868057
5,1x1,1.0,end,a,-0.395833,0.00694444
5,1x1,1.0,start,b,0.0601852,-0.136574
5,1x1,1.0,start,d,-0.151235,-0.0271991
5,1x1,1.0,end,d,-0.177083,0.00761509
5,1x1,1.0,end,e,-0.256944,0.0873902
5,1x1,1.0,start,f,-0.0965608,-0.0667163
5,1x1,1.0,end,f,-0.193287,-0.0303819
5,1x1,1.0,start,g,-0.0532408,-0.0312499
5,1x1,1.0,end,g,-0.0601852,-0.0143052
5,1x1,1.0,start,h,0.0601852,-0.0642361
5,1x1,1.0,end,h,0.135598,0.0138889
5,1x1,1.0,start,i,0.301698,0.112847
5,1x1,1.0,start,j,0.0763889,-0.0538194
5,1x1,1.0,end,k,0.306932,0.0156251
5,1x1,1.0,start,l,0.430556,-0.0347222
5,1x1,1.0,start,m,0.310185,-0.157986
5,1x1,1.0,start,n,0.172068,-0.20081
5,1x1,1.0,end,n,0.0967389,-0.0886434
5,1x1,1.0,start,o,0.388426,0.122917
5,1x1,1.0,end,o,0.324216,0.0828993
5,1x1,1.0,start,p,0.488426,0.0625
5,1x1,1.0,end,p,0.391204,0.128472
5,1x1,1.0,start,q,-0.37037,0.108218
5,1x1,1.0,start,r,-0.0532408,0.0746528
5,1x1,1.0,end,r,-0.127026,0.107639
5,1x1,1.0,start,s,-0.331018,-0.0312499
5,1x1,1.0,end,s,-0.315807,-0.00545633
5,1x1,1.0,start,t,-0.0960648,0.111458
5,1x1,1.0,end,t,-0.0446073,0.106944
5,1x1,1.0,end,u,0.0995371,0.0885417
5,1x1,1.0,start,v,-0.0509259,-0.157986
5,1x1,1.0,start,w,-0.263889,0.0677083
5,1x1,1.0,end,w,-0.361111,0.0798611
5,1x1,1.0,end,x,-0.263889,-0.0729167
5,1x1,1.0,start,y,-0.104167,0.0572917
5,1x1,1.0,end,y,0.0433576,0.103819
5,1x1,1.25,start,a,-0.39728,-0.00737846
5,1x1,1.25,end,a,-0.422743,0.0292969
5,1x1,1.25,start,b,0.00564235,-0.143555
5,1x1,1.25,start,d,-0.176215,-0.0266927
5,1x1,1.25,end,d,-0.203559,0.00325521
5,1x1,1.25,start,e,-0.230903,0.144531
5,1x1,1.25,end,e,-0.228935,0.0983507
5,1x1,1.25,start,f,-0.0387731,-0.0368924
5,1x1,1.25,end,f,-0.142793,0.0299479
5,1x1,1.25,start,g,-0.0989584,-0.00781246
5,1x1,1.25,end,g,-0.0347529,-0.0143229
5,1x1,1.25,end,h,0.103338,-0.0117481
5,1x1,1.25,start,i,0.203125,0.0755208
5,1x1,1.25,start,j,0.0824653,-0.0449219
5,1x1,1.25,end,k,0.272569,-0.0078125
5,1x1,1.25,start,l,0.340278,-0.00651042
5,1x1,1.25,end,l,0.388966,-0.030599
5,1x1,1.25,start,m,0.259838,-0.168403
5,1x1,1.25,end,m,0.260417,-0.0690104
5,1x1,1.25,start,n,0.133681,-0.158854
5,1x1,1.25,end,n,0.154948,-0.0722656
5,1x1,1.25,start,o,0.317708,0.0581597
5,1x1,1.25,end,o,0.334507,0.078125
5,1x1,1.25,start,p,0.436343,0.123264
5,1x1,1.25,end,p,0.444444,0.0924479
5,1x1,1.25,start,q,-0.380208,0.077257
5,1x1,1.25,end,r,-0.128906,0.0878906
5,1x1,1.25,start,s,-0.135417,0.0598958
5,1x1,1.25,end,s,-0.297309,-0.00602212
5,1x1,1.25,start,t,-0.0887153,0.13724
5,1x1,1.25,end,t,-0.0193866,0.0828993
5,1x1,1.25,end,u,0.125579,0.0876736
5,1x1,1.25,start,w,-0.290625,0.0981771
5,1x1,1.25,end,x,-0.25,-0.0924479
5,1x1,1.25,start,y,-0.125579,0.133247
5,1x1,1.25,end,y,0.0515046,0.0976563
5,1x3,0.75,start,a,-0.480903,-0.0310201
5,1x3,0.75,end,a,-0.249482,0.0827207
5,1x3,0.75,start,b,0.0648148,-0.457721
5,1x3,0.75,start,d,-0.199653,-0.202665
5,1x3,0.75,end,d,-0.149306,0.0785846
5,1x3,0.75,start,e,-0.236111,0.397059
5,1x3,0.75,end,e,-0.249349,0.305937
5,1x3,0.75,start,f,-0.0631945,-0.119118
5,1x3,0.75,end,f,-0.199653,-0.0330882
5,1x3,0.75,start,g,-0.0138889,-0.0206801
5,1x3,0.75,end,g,-0.0671296,0.0234376
5,1x3,0.75,start,h,0.100694,-0.190257
5,1x3,0.75,end,h,0.111111,0.0330883
5,1x3,0.75,start,i,0.336806,0.283318
5,1x3,0.75,start,j,0.164352,-0.121324
5,1x3,0.75,end,k,0.31713,-0.012408
5,1x3,0.75,start,l,0.469907,-0.162684
5,1x3,0.75,end,l,0.329861,0.0738526
5,1x3,0.75,start,m,0.3125,-0.485294
5,1x3,0.75,start,n,0.236111,-0.564568
5,1x3,0.75,end,n,0.0914352,-0.377757
5,1x3,0.75,start,o,0.434028,0.240924
5,1x3,0.75,end,o,0.361123,0.227482
5,1x3,0.75,end,p,0.489583,0.417739
5,1x3,0.75,start,q,-0.435185,0.270221
5,1x3,0.75,start,r,-0.0833334,0.213695
5,1x3,0.75,end,r,-0.124569,0.297794
5,1x3,0.75,end,s,-0.308036,-0.0113766
5,1x3,0.75,start,t,-0.109533,0.323362
5,1x3,0.75,end,t,-0.0588783,0.323989
5,1x3,0.75,start,w,-0.319444,0.290349
5,1x3,0.75,end,x,-0.263889,-0.36397
5,1x3,0.75,end,y,-0.00624998,0.320283
5,1x3,1.0,start,a,-0.444444,0.058364
5,1x3,1.0,start,b,-0.0520833,-0.325368
5,1x3,1.0,start,c,0.0393519,-0.242647
5,1x3,1.0,start,d,-0.161265,-0.0477941
5,1x3,1.0,end,d,-0.17884,-0.0103153
5,1x3,1.0,end,e,-0.227273,0.307878
5,1x3,1.0,start,f,-0.176698,-0.015625
5,1x3,1.0,end,f,-0.238426,0.0661765
5,1x3,1.0,start,g,-0.0752315,-0.0965073
5,1x3,1.0,end,g,-0.033275,0.0082793
5,1x3,1.0,start,i,0.425926,0.363971
5,1x3,1.0,start,j,0.184028,-0.012408
5,1x3,1.0,end,k,0.28293,0.0330883
5,1x3,1.0,start,l,0.428241,0.030331
5,1x3,1.0,start,m,0.270833,-0.316176
5,1x3,1.0,start,n,0.03125,-0.296415
5,1x3,1.0,end,n,0.0811526,-0.26011
5,1x3,1.0,start,o,0.408179,0.285846
5,1x3,1.0,end,o,0.300694,0.293382
5,1x3,1.0,end,p,0.432295,0.355699
5,1x3,1.0,start,q,-0.473765,0.32261
5,1x3,1.0,start,r,-0.0231482,0.231618
5,1x3,1.0,end,r,-0.133102,0.303309
5,1x3,1.0,start,s,-0.266782,-0.0523897
5,1x3,1.0,end,s,-0.286265,-0.0156249
5,1x3,1.0,start,t,-0.0596065,0.330882
5,1x3,1.0,end,t,-0.0412809,0.313113
5,1x3,1.0,end,u,0.124074,0.317096
5,1x3,1.0,start,v,0.0717592,-0.253677
5,1x3,1.0,start,w,-0.231482,0.317096
5,1x3,1.0,end,x,-0.219907,-0.308824
5,1x3,1.0,start,y,-0.0250772,0.32307
5,1x3,1.0,end,y,0.0292245,0.306756
5,1x3,1.25,start,a,-0.432292,0.0113741
5,1x3,1.25,end,a,-0.442708,-0.0237822
5,1x3,1.25,start,b,-0.0474537,-0.306756
5,1x3,1.25,start,d,-0.141782,-0.0758272
5,1x3,1.25,end,d,-0.192708,0.0599724
5,1x3,1.25,start,e,-0.159722,0.275046
5,1x3,1.25,end,e,-0.207193,0.270485
5,1x3,1.25,start,f,-0.141782,-0.11443
5,1x3,1.25,end,f,-0.131076,0.0372243
5,1x3,1.25,end,g,-0.0584491,0.00910005
5,1x3,1.25,end,h,0.0859647,0.0206801
5,1x3,1.25,start,i,0.247396,0.256434
5,1x3,1.25,start,j,0.0989583,-0.114775
5,1x3,1.25,end,k,0.267151,-0.00231841
5,1x3,1.25,start,l,0.272569,0.00310199
5,1x3,1.25,end,l,0.34364,-0.0361902
5,1x3,1.25,start,m,0.267361,-0.33295
5,1x3,1.25,end,m,0.260417,-0.335018
5,1x3,1.25,start,n,0.0885417,-0.33295
5,1x3,1.25,end,n,0.0905386,-0.275357
5,1x3,1.25,start,o,0.303819,0.233686
5,1x3,1.25,end,o,0.363837,0.240924
5,1x3,1.25,start,p,0.396701,0.236098
5,1x3,1.25,end,p,0.340278,0.277114
5,1x3,1.25,start,q,-0.409722,0.139591
5,1x3,1.25,end,r,-0.135685,0.289522
5,1x3,1.25,start,s,-0.262153,0.00206801
5,1x3,1.25,end,s,-0.282639,-0.00579044
5,1x3,1.25,start,t,-0.113064,0.26057
5,1x3,1.25,end,t,-0.102431,0.278148
5,1x3,1.25,end,u,0.119792,0.283318
5,1x3,1.25,start,v,-0.0850695,-0.225414
5,1x3,1.25,start,w,-0.288484,0.213695
5,1x3,1.25,end,w,-0.295139,0.279182
5,1x3,1.25,end,x,-0.229167,-0.279182
5,1x3,1.25,start,y,-0.116319,0.280216
5,1x3,1.25,end,y,0.0364583,0.265998
6,1x1,0.75,start,a,-0.486111,0.00694448
6,1x1,0.75,start,b,0.0263888,-0.270833
6,1x1,0.75,start,c,-0.240741,-0.219907
6,1x1,0.75,end,c,-0.163194,-0.125
6,1x1,0.75,start,d,-0.184028,-0.0642361
6,1x1,0.75,end,d,-0.17191,0.0192063
6,1x1,0.75,end,e,-0.252404,0.122389
6,1x1,0.75,start,f,-0.0715278,-0.113889
6,1x1,0.75,end,g,-0.0269097,0.00173611
6,1x1,0.75,start,h,0.232639,0.0243056
6,1x1,0.75,end,h,0.0607639,-0.0399304
6,1x1,0.75,start,i,0.263889,0.0963542
6,1x1,0.75,start,j,0.255208,-0.0972222
6,1x1,0.75,start,k,0.381944,-0.0729166
6,1x1,0.75,end,k,0.334846,-0.00966046
6,1x1,0.75,start,l,0.423611,0.0104167
6,1x1,0.75,end,l,0.397287,-0.0396484
6,1x1,0.75,start,m,0.210069,-0.28125
6,1x1,0.75,end,m,0.295139,-0.170139
6,1x1,0.75,end,n,0.160375,-0.16443
6,1x1,0.75,start,o,0.337963,0.115741
6,1x1,0.75,end,o,0.295139,0.09375
6,1x1,0.75,start,p,0.520833,0.118056
6,1x1,0.75,end,p,0.544688,0.117188
6,1x1,0.75,start,q,-0.627315,0.0300926
6,1x1,0.75,end,r,-0.160157,0.132639
6,1x1,0.75,start,s,-0.449074,-0.0694444
