id,scale,size,algorithm,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12
11,1x1,1.0,DTW,0.571429,0.666667,0.746032,0.777778,0.793651,0.825397,0.84127,0.857143,0.873016,0.873016,0.873016,0.873016
11,1x1,1.0,SHARK2*freq,0.666667,0.777778,0.793651,0.825397,0.84127,0.84127,0.84127,0.857143,0.873016,0.888889,0.888889,0.888889
11,1x1,1.0,DTW*freq,0.666667,0.761905,0.84127,0.888889,0.936508,0.936508,0.936508,0.936508,0.952381,0.952381,0.952381,0.952381
11,1x1,1.0,SHARK2(cut),0.460317,0.52381,0.555556,0.634921,0.68254,0.730159,0.761905,0.777778,0.777778,0.777778,0.793651,0.809524
11,1x1,1.0,DTW(cut),0.539683,0.619048,0.698413,0.746032,0.746032,0.761905,0.809524,0.84127,0.857143,0.857143,0.873016,0.873016
11,1x1,1.25,SHARK2,0.438596,0.614035,0.649123,0.684211,0.719298,0.754386,0.77193,0.789474,0.789474,0.824561,0.824561,0.842105
11,1x1,1.25,DTW,0.596491,0.701754,0.754386,0.77193,0.789474,0.824561,0.842105,0.842105,0.859649,0.859649,0.877193,0.894737
11,1x1,1.25,SHARK2*freq,0.596491,0.701754,0.789474,0.807018,0.824561,0.824561,0.824561,0.824561,0.824561,0.824561,0.824561,0.824561
11,1x1,1.25,DTW*freq,0.701754,0.824561,0.877193,0.877193,0.877193,0.877193,0.912281,0.912281,0.912281,0.912281,0.912281,0.912281
11,1x1,1.25,SHARK2(cut),0.491228,0.666667,0.719298,0.719298,0.754386,0.77193,0.789474,0.789474,0.789474,0.807018,0.807018,0.824561
11,1x1,1.25,DTW(cut),0.578947,0.701754,0.736842,0.807018,0.807018,0.842105,0.842105,0.859649,0.877193,0.877193,0.894737,0.912281
11,1x3,0.75,SHARK2,0.482143,0.660714,0.714286,0.714286,0.803571,0.821429,0.821429,0.857143,0.892857,0.910714,0.910714,0.928571
11,1x3,0.75,DTW,0.535714,0.660714,0.732143,0.785714,0.821429,0.839286,0.857143,0.892857,0.910714,0.928571,0.928571,0.928571
11,1x3,0.75,SHARK2*freq,0.571429,0.714286,0.767857,0.857143,0.857143,0.857143,0.892857,0.928571,0.928571,0.946429,0.946429,0.946429
11,1x3,0.75,DTW*freq,0.714286,0.821429,0.857143,0.910714,0.910714,0.910714,0.928571,0.928571,0.928571,0.964286,0.964286,0.982143
11,1x3,0.75,SHARK2(cut),0.482143,0.678571,0.75,0.75,0.821429,0.839286,0.839286,0.875,0.910714,0.928571,0.928571,0.946429
11,1x3,0.75,DTW(cut),0.535714,0.660714,0.732143,0.785714,0.803571,0.839286,0.857143,0.875,0.892857,0.910714,0.910714,0.910714
11,1x3,1.0,SHARK2,0.444444,0.603175,0.68254,0.730159,0.809524,0.809524,0.84127,0.84127,0.84127,0.857143,0.873016,0.904762
11,1x3,1.0,DTW,0.555556,0.666667,0.761905,0.809524,0.84127,0.84127,0.873016,0.888889,0.904762,0.920635,0.920635,0.920635
11,1x3,1.0,SHARK2*freq,0.603175,0.714286,0.746032,0.793651,0.809524,0.84127,0.857143,0.857143,0.857143,0.888889,0.888889,0.904762
11,1x3,1.0,DTW*freq,0.603175,0.825397,0.873016,0.904762,0.904762,0.920635,0.920635,0.920635,0.920635,0.920635,0.936508,0.936508
11,1x3,1.0,SHARK2(cut),0.460317,0.603175,0.68254,0.730159,0.809524,0.809524,0.84127,0.84127,0.84127,0.857143,0.873016,0.904762
11,1x3,1.0,DTW(cut),0.555556,0.666667,0.761905,0.809524,0.84127,0.84127,0.873016,0.888889,0.904762,0.920635,0.920635,0.920635
11,1x3,1.25,SHARK2,0.666667,0.824561,0.859649,0.929825,0.929825,0.929825,0.947368,0.947368,0.947368,0.947368,0.964912,0.964912
11,1x3,1.25,DTW,0.666667,0.789474,0.842105,0.894737,0.929825,0.947368,0.947368,0.964912,0.964912,0.964912,0.982456,0.982456
11,1x3,1.25,SHARK2*freq,0.754386,0.842105,0.877193,0.912281,0.929825,0.929825,0.947368,0.947368,0.947368,0.964912,0.964912,0.982456
11,1x3,1.25,DTW*freq,0.807018,0.877193,0.912281,0.929825,0.964912,0.982456,0.982456,0.982456,0.982456,0.982456,0.982456,0.982456
11,1x3,1.25,SHARK2(cut),0.666667,0.824561,0.859649,0.929825,0.929825,0.947368,0.947368,0.947368,0.947368,0.947368,0.964912,0.964912
11,1x3,1.25,DTW(cut),0.666667,0.789474,0.842105,0.894737,0.929825,0.947368,0.947368,0.964912,0.964912,0.964912,0.982456,0.982456
12,1x1,0.75,SHARK2,0.389831,0.440678,0.508475,0.559322,0.627119,0.694915,0.711864,0.745763,0.762712,0.762712,0.779661,0.813559
12,1x1,0.75,DTW,0.525424,0.59322,0.610169,0.661017,0.711864,0.745763,0.745763,0.813559,0.847458,0.847458,0.847458,0.847458
12,1x1,0.75,SHARK2*freq,0.508475,0.627119,0.677966,0.711864,0.762712,0.779661,0.779661,0.813559,0.830508,0.847458,0.881356,0.898305
12,1x1,0.75,DTW*freq,0.59322,0.728814,0.830508,0.864407,0.864407,0.881356,0.915254,0.932203,0.932203,0.932203,0.932203,0.932203
12,1x1,0.75,SHARK2(cut),0.338983,0.474576,0.525424,0.559322,0.576271,0.59322,0.627119,0.644068,0.661017,0.661017,0.677966,0.711864
12,1x1,0.75,DTW(cut),0.491525,0.542373,0.559322,0.576271,0.644068,0.677966,0.694915,0.762712,0.79661,0.813559,0.813559,0.813559
12,1x1,1.0,SHARK2,0.508475,0.576271,0.694915,0.745763,0.79661,0.813559,0.830508,0.830508,0.830508,0.830508,0.830508,0.830508
12,1x1,1.0,DTW,0.644068,0.711864,0.79661,0.864407,0.898305,0.915254,0.915254,0.915254,0.915254,0.915254,0.915254,0.915254
12,1x1,1.0,SHARK2*freq,0.59322,0.728814,0.779661,0.813559,0.813559,0.813559,0.847458,0.847458,0.864407,0.864407,0.864407,0.864407
12,1x1,1.0,DTW*freq,0.745763,0.813559,0.847458,0.881356,0.881356,0.898305,0.915254,0.932203,0.932203,0.932203,0.932203,0.932203
12,1x1,1.0,SHARK2(cut),0.542373,0.627119,0.711864,0.745763,0.762712,0.779661,0.813559,0.830508,0.830508,0.830508,0.830508,0.830508
12,1x1,1.0,DTW(cut),0.694915,0.745763,0.79661,0.830508,0.847458,0.847458,0.847458,0.864407,0.881356,0.881356,0.881356,0.898305
12,1x1,1.25,SHARK2,0.465517,0.586207,0.655172,0.672414,0.689655,0.741379,0.793103,0.810345,0.827586,0.827586,0.827586,0.827586
12,1x1,1.25,DTW,0.568966,0.672414,0.810345,0.827586,0.827586,0.827586,0.827586,0.844828,0.844828,0.862069,0.862069,0.87931
12,1x1,1.25,SHARK2*freq,0.568966,0.655172,0.724138,0.793103,0.844828,0.844828,0.844828,0.862069,0.87931,0.87931,0.87931,0.87931
12,1x1,1.25,DTW*freq,0.586207,0.775862,0.87931,0.87931,0.87931,0.896552,0.913793,0.913793,0.913793,0.913793,0.931034,0.948276
12,1x1,1.25,SHARK2(cut),0.448276,0.586207,0.637931,0.655172,0.672414,0.741379,0.793103,0.810345,0.827586,0.827586,0.827586,0.827586
12,1x1,1.25,DTW(cut),0.568966,0.672414,0.810345,0.827586,0.827586,0.827586,0.827586,0.844828,0.844828,0.862069,0.87931,0.896552
12,1x3,0.75,SHARK2,0.508475,0.610169,0.728814,0.779661,0.779661,0.813559,0.830508,0.881356,0.881356,0.881356,0.881356,0.881356
12,1x3,0.75,DTW,0.559322,0.694915,0.813559,0.847458,0.898305,0.898305,0.915254,0.915254,0.915254,0.932203,0.932203,0.949153
12,1x3,0.75,SHARK2*freq,0.576271,0.728814,0.762712,0.847458,0.847458,0.847458,0.881356,0.915254,0.915254,0.915254,0.915254,0.915254
12,1x3,0.75,DTW*freq,0.644068,0.881356,0.915254,0.932203,0.949153,0.949153,0.949153,0.966102,0.983051,0.983051,1,1
12,1x3,0.75,SHARK2(cut),0.508475,0.610169,0.745763,0.79661,0.79661,0.830508,0.847458,0.881356,0.881356,0.881356,0.881356,0.881356
12,1x3,0.75,DTW(cut),0.559322,0.711864,0.813559,0.847458,0.898305,0.898305,0.915254,0.915254,0.915254,0.932203,0.932203,0.949153
12,1x3,1.0,SHARK2,0.644068,0.779661,0.847458,0.864407,0.864407,0.864407,0.898305,0.915254,0.915254,0.915254,0.932203,0.949153
12,1x3,1.0,DTW,0.677966,0.762712,0.79661,0.864407,0.915254,0.932203,0.949153,0.966102,0.966102,0.966102,0.966102,0.966102
12,1x3,1.0,SHARK2*freq,0.745763,0.830508,0.847458,0.864407,0.864407,0.881356,0.915254,0.932203,0.932203,0.949153,0.949153,0.966102
12,1x3,1.0,DTW*freq,0.79661,0.898305,0.949153,0.949153,0.949153,0.966102,0.966102,0.966102,0.966102,0.966102,0.966102,0.966102
12,1x3,1.0,SHARK2(cut),0.644068,0.79661,0.847458,0.864407,0.864407,0.864407,0.898305,0.915254,0.915254,0.915254,0.932203,0.949153
12,1x3,1.0,DTW(cut),0.677966,0.762712,0.79661,0.864407,0.915254,0.932203,0.949153,0.966102,0.966102,0.966102,0.966102,0.966102
12,1x3,1.25,SHARK2,0.568966,0.655172,0.793103,0.827586,0.87931,0.913793,0.913793,0.931034,0.948276,0.948276,0.948276,0.948276
12,1x3,1.25,DTW,0.603448,0.724138,0.827586,0.862069,0.862069,0.862069,0.896552,0.913793,0.931034,0.948276,0.948276,0.948276
12,1x3,1.25,SHARK2*freq,0.586207,0.741379,0.87931,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.982759,0.982759,0.982759
12,1x3,1.25,DTW*freq,0.741379,0.793103,0.862069,0.913793,0.948276,0.948276,0.965517,0.965517,0.965517,0.965517,0.965517,0.982759
12,1x3,1.25,SHARK2(cut),0.568966,0.655172,0.793103,0.827586,0.87931,0.913793,0.913793,0.931034,0.948276,0.948276,0.948276,0.948276
12,1x3,1.25,DTW(cut),0.603448,0.724138,0.827586,0.862069,0.862069,0.862069,0.896552,0.913793,0.931034,0.948276,0.948276,0.948276
13,1x1,0.75,SHARK2,0.473684,0.508772,0.578947,0.596491,0.684211,0.701754,0.701754,0.719298,0.754386,0.77193,0.77193,0.807018
13,1x1,0.75,DTW,0.649123,0.754386,0.824561,0.859649,0.859649,0.877193,0.894737,0.894737,0.912281,0.912281,0.912281,0.929825
13,1x1,0.75,SHARK2*freq,0.578947,0.684211,0.754386,0.754386,0.754386,0.754386,0.754386,0.77193,0.789474,0.824561,0.824561,0.842105
13,1x1,0.75,DTW*freq,0.77193,0.894737,0.929825,0.929825,0.929825,0.929825,0.929825,0.929825,0.947368,0.947368,0.947368,0.947368
13,1x1,0.75,SHARK2(cut),0.473684,0.561404,0.631579,0.649123,0.719298,0.754386,0.77193,0.77193,0.807018,0.807018,0.807018,0.824561
13,1x1,0.75,DTW(cut),0.631579,0.736842,0.807018,0.859649,0.859649,0.912281,0.912281,0.912281,0.929825,0.929825,0.929825,0.947368
13,1x1,1.0,SHARK2,0.649123,0.719298,0.789474,0.877193,0.929825,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368
13,1x1,1.0,DTW,0.807018,0.912281,0.929825,0.929825,0.929825,0.947368,0.947368,0.947368,0.947368,0.964912,0.964912,0.964912
13,1x1,1.0,SHARK2*freq,0.701754,0.789474,0.824561,0.894737,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368
13,1x1,1.0,DTW*freq,0.789474,0.842105,0.912281,0.929825,0.929825,0.947368,0.947368,0.947368,0.947368,0.947368,0.982456,0.982456
13,1x1,1.0,SHARK2(cut),0.666667,0.754386,0.789474,0.894737,0.929825,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368
13,1x1,1.0,DTW(cut),0.807018,0.912281,0.929825,0.929825,0.929825,0.947368,0.947368,0.947368,0.947368,0.964912,0.964912,0.964912
13,1x1,1.25,SHARK2,0.5,0.564516,0.596774,0.66129,0.693548,0.774194,0.806452,0.822581,0.83871,0.854839,0.870968,0.903226
13,1x1,1.25,DTW,0.790323,0.870968,0.935484,0.967742,0.967742,0.967742,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871
13,1x1,1.25,SHARK2*freq,0.629032,0.725806,0.774194,0.806452,0.806452,0.822581,0.854839,0.870968,0.887097,0.903226,0.935484,0.935484
13,1x1,1.25,DTW*freq,0.806452,0.887097,0.935484,0.983871,0.983871,0.983871,0.983871,1,1,1,1,1
13,1x1,1.25,SHARK2(cut),0.5,0.564516,0.596774,0.66129,0.693548,0.790323,0.822581,0.83871,0.854839,0.870968,0.887097,0.919355
13,1x1,1.25,DTW(cut),0.790323,0.870968,0.935484,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871
13,1x3,0.75,SHARK2,0.631579,0.754386,0.789474,0.842105,0.859649,0.859649,0.877193,0.877193,0.912281,0.912281,0.912281,0.912281
13,1x3,0.75,DTW,0.77193,0.824561,0.859649,0.877193,0.912281,0.912281,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368
13,1x3,0.75,SHARK2*freq,0.684211,0.789474,0.807018,0.859649,0.877193,0.894737,0.912281,0.912281,0.912281,0.929825,0.929825,0.929825
13,1x3,0.75,DTW*freq,0.859649,0.894737,0.894737,0.912281,0.929825,0.929825,0.929825,0.947368,0.964912,0.964912,0.964912,0.964912
13,1x3,0.75,SHARK2(cut),0.649123,0.754386,0.807018,0.842105,0.859649,0.859649,0.877193,0.877193,0.912281,0.912281,0.912281,0.912281
13,1x3,0.75,DTW(cut),0.77193,0.824561,0.859649,0.877193,0.912281,0.912281,0.947368,0.947368,0.947368,0.947368,0.947368,0.947368
13,1x3,1.0,SHARK2,0.701754,0.789474,0.842105,0.894737,0.929825,0.964912,0.964912,0.982456,0.982456,0.982456,0.982456,0.982456
13,1x3,1.0,DTW,0.807018,0.947368,0.982456,0.982456,1,1,1,1,1,1,1,1
13,1x3,1.0,SHARK2*freq,0.684211,0.842105,0.894737,0.964912,0.982456,0.982456,0.982456,0.982456,0.982456,0.982456,0.982456,0.982456
13,1x3,1.0,DTW*freq,0.877193,0.982456,0.982456,1,1,1,1,1,1,1,1,1
13,1x3,1.0,SHARK2(cut),0.701754,0.789474,0.842105,0.894737,0.929825,0.964912,0.964912,0.982456,0.982456,0.982456,0.982456,0.982456
13,1x3,1.0,DTW(cut),0.807018,0.947368,0.982456,0.982456,1,1,1,1,1,1,1,1
13,1x3,1.25,SHARK2,0.532258,0.758065,0.83871,0.870968,0.919355,0.919355,0.951613,0.967742,0.967742,0.967742,0.967742,0.967742
13,1x3,1.25,DTW,0.709677,0.887097,0.967742,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871
13,1x3,1.25,SHARK2*freq,0.741935,0.822581,0.903226,0.903226,0.951613,0.951613,0.967742,0.983871,0.983871,0.983871,0.983871,0.983871
13,1x3,1.25,DTW*freq,0.887097,0.967742,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871
13,1x3,1.25,SHARK2(cut),0.532258,0.758065,0.83871,0.870968,0.919355,0.919355,0.951613,0.967742,0.967742,0.967742,0.967742,0.967742
13,1x3,1.25,DTW(cut),0.709677,0.887097,0.967742,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871,0.983871
14,1x1,0.75,SHARK2,0.288136,0.423729,0.491525,0.542373,0.59322,0.627119,0.677966,0.677966,0.694915,0.694915,0.694915,0.728814
14,1x1,0.75,DTW,0.457627,0.542373,0.559322,0.576271,0.59322,0.644068,0.694915,0.694915,0.711864,0.711864,0.728814,0.745763
14,1x1,0.75,SHARK2*freq,0.355932,0.525424,0.661017,0.694915,0.745763,0.762712,0.762712,0.762712,0.779661,0.779661,0.79661,0.79661
14,1x1,0.75,DTW*freq,0.610169,0.762712,0.813559,0.847458,0.864407,0.864407,0.881356,0.898305,0.915254,0.915254,0.915254,0.915254
14,1x1,0.75,SHARK2(cut),0.237288,0.322034,0.440678,0.457627,0.508475,0.542373,0.59322,0.627119,0.644068,0.644068,0.644068,0.661017
14,1x1,0.75,DTW(cut),0.389831,0.525424,0.559322,0.559322,0.627119,0.644068,0.677966,0.694915,0.711864,0.728814,0.728814,0.728814
14,1x1,1.0,SHARK2,0.327869,0.409836,0.459016,0.491803,0.491803,0.540984,0.606557,0.655738,0.655738,0.721311,0.721311,0.737705
14,1x1,1.0,DTW,0.459016,0.540984,0.57377,0.606557,0.672131,0.704918,0.721311,0.721311,0.754098,0.754098,0.754098,0.786885
14,1x1,1.0,SHARK2*freq,0.42623,0.508197,0.52459,0.622951,0.639344,0.655738,0.672131,0.672131,0.688525,0.704918,0.704918,0.704918
14,1x1,1.0,DTW*freq,0.540984,0.672131,0.721311,0.737705,0.803279,0.819672,0.836066,0.852459,0.868852,0.885246,0.885246,0.885246
14,1x1,1.0,SHARK2(cut),0.360656,0.42623,0.442623,0.459016,0.459016,0.491803,0.57377,0.590164,0.606557,0.672131,0.672131,0.672131
14,1x1,1.0,DTW(cut),0.442623,0.508197,0.52459,0.557377,0.606557,0.655738,0.672131,0.672131,0.721311,0.737705,0.737705,0.770492
14,1x1,1.25,SHARK2,0.339286,0.410714,0.482143,0.517857,0.553571,0.553571,0.607143,0.625,0.642857,0.642857,0.642857,0.642857
14,1x1,1.25,DTW,0.357143,0.446429,0.553571,0.571429,0.607143,0.625,0.625,0.642857,0.642857,0.642857,0.642857,0.660714
14,1x1,1.25,SHARK2*freq,0.446429,0.535714,0.535714,0.553571,0.625,0.642857,0.660714,0.678571,0.714286,0.732143,0.75,0.75
14,1x1,1.25,DTW*freq,0.446429,0.642857,0.696429,0.714286,0.714286,0.714286,0.714286,0.714286,0.732143,0.732143,0.732143,0.732143
14,1x1,1.25,SHARK2(cut),0.321429,0.375,0.446429,0.5,0.535714,0.535714,0.553571,0.571429,0.607143,0.607143,0.607143,0.607143
14,1x1,1.25,DTW(cut),0.375,0.464286,0.553571,0.571429,0.571429,0.607143,0.607143,0.625,0.625,0.625,0.625,0.642857
14,1x3,0.75,SHARK2,0.288136,0.40678,0.457627,0.491525,0.542373,0.559322,0.559322,0.610169,0.610169,0.627119,0.661017,0.661017
14,1x3,0.75,DTW,0.355932,0.457627,0.508475,0.559322,0.59322,0.627119,0.627119,0.627119,0.644068,0.644068,0.644068,0.644068
14,1x3,0.75,SHARK2*freq,0.440678,0.474576,0.474576,0.525424,0.559322,0.644068,0.677966,0.694915,0.694915,0.694915,0.711864,0.745763
14,1x3,0.75,DTW*freq,0.474576,0.59322,0.610169,0.627119,0.644068,0.661017,0.694915,0.711864,0.728814,0.745763,0.745763,0.745763
14,1x3,0.75,SHARK2(cut),0.305085,0.423729,0.491525,0.508475,0.542373,0.576271,0.576271,0.627119,0.627119,0.644068,0.661017,0.677966
14,1x3,0.75,DTW(cut),0.372881,0.457627,0.508475,0.559322,0.576271,0.610169,0.627119,0.627119,0.644068,0.644068,0.644068,0.644068
14,1x3,1.0,SHARK2,0.409836,0.508197,0.540984,0.606557,0.606557,0.639344,0.655738,0.688525,0.704918,0.721311,0.737705,0.737705
14,1x3,1.0,DTW,0.42623,0.557377,0.655738,0.672131,0.688525,0.721311,0.737705,0.737705,0.737705,0.770492,0.770492,0.786885
14,1x3,1.0,SHARK2*freq,0.42623,0.52459,0.557377,0.655738,0.672131,0.688525,0.737705,0.754098,0.803279,0.819672,0.836066,0.836066
14,1x3,1.0,DTW*freq,0.459016,0.688525,0.721311,0.721311,0.754098,0.770492,0.786885,0.819672,0.819672,0.836066,0.836066,0.868852
14,1x3,1.0,SHARK2(cut),0.393443,0.47541,0.540984,0.590164,0.606557,0.639344,0.655738,0.688525,0.704918,0.704918,0.721311,0.721311
14,1x3,1.0,DTW(cut),0.42623,0.557377,0.655738,0.672131,0.688525,0.721311,0.737705,0.737705,0.737705,0.770492,0.770492,0.786885
14,1x3,1.25,SHARK2,0.392857,0.464286,0.553571,0.571429,0.660714,0.678571,0.678571,0.696429,0.732143,0.732143,0.767857,0.767857
14,1x3,1.25,DTW,0.428571,0.535714,0.607143,0.625,0.660714,0.660714,0.660714,0.696429,0.714286,0.714286,0.732143,0.732143
14,1x3,1.25,SHARK2*freq,0.392857,0.517857,0.589286,0.660714,0.678571,0.696429,0.696429,0.714286,0.767857,0.767857,0.767857,0.803571
14,1x3,1.25,DTW*freq,0.553571,0.589286,0.625,0.678571,0.714286,0.714286,0.732143,0.75,0.785714,0.803571,0.821429,0.839286
14,1x3,1.25,SHARK2(cut),0.375,0.446429,0.535714,0.553571,0.642857,0.678571,0.678571,0.696429,0.732143,0.732143,0.75,0.75
14,1x3,1.25,DTW(cut),0.446429,0.535714,0.607143,0.607143,0.642857,0.642857,0.642857,0.678571,0.714286,0.714286,0.732143,0.732143
15,1x1,0.75,SHARK2,0.4,0.509091,0.618182,0.690909,0.709091,0.727273,0.745455,0.745455,0.763636,0.781818,0.781818,0.781818
15,1x1,0.75,DTW,0.490909,0.618182,0.709091,0.709091,0.727273,0.763636,0.763636,0.781818,0.818182,0.818182,0.818182,0.818182
15,1x1,0.75,SHARK2*freq,0.545455,0.636364,0.709091,0.727273,0.763636,0.763636,0.781818,0.8,0.8,0.8,0.8,0.8
15,1x1,0.75,DTW*freq,0.636364,0.745455,0.781818,0.836364,0.854545,0.890909,0.890909,0.909091,0.909091,0.909091,0.909091,0.927273
15,1x1,0.75,SHARK2(cut),0.436364,0.545455,0.654545,0.690909,0.709091,0.727273,0.745455,0.763636,0.781818,0.8,0.8,0.8
15,1x1,0.75,DTW(cut),0.472727,0.581818,0.709091,0.709091,0.709091,0.763636,0.763636,0.8,0.818182,0.818182,0.818182,0.818182
15,1x1,1.0,SHARK2,0.466667,0.55,0.6,0.633333,0.65,0.666667,0.7,0.733333,0.766667,0.783333,0.783333,0.783333
15,1x1,1.0,DTW,0.466667,0.616667,0.733333,0.733333,0.75,0.75,0.766667,0.816667,0.833333,0.833333,0.833333,0.833333
15,1x1,1.0,SHARK2*freq,0.533333,0.65,0.666667,0.75,0.75,0.766667,0.8,0.816667,0.833333,0.833333,0.85,0.85
15,1x1,1.0,DTW*freq,0.666667,0.733333,0.8,0.883333,0.9,0.9,0.9,0.9,0.9,0.916667,0.916667,0.933333
15,1x1,1.0,SHARK2(cut),0.433333,0.55,0.633333,0.666667,0.683333,0.716667,0.75,0.766667,0.8,0.816667,0.816667,0.816667
15,1x1,1.0,DTW(cut),0.4,0.583333,0.7,0.733333,0.8,0.8,0.833333,0.866667,0.866667,0.866667,0.866667,0.866667
15,1x1,1.25,SHARK2,0.459016,0.57377,0.606557,0.672131,0.688525,0.688525,0.721311,0.737705,0.737705,0.754098,0.770492,0.770492
15,1x1,1.25,DTW,0.52459,0.721311,0.770492,0.803279,0.803279,0.819672,0.836066,0.868852,0.868852,0.868852,0.901639,0.901639
15,1x1,1.25,SHARK2*freq,0.52459,0.672131,0.704918,0.754098,0.770492,0.803279,0.819672,0.819672,0.819672,0.819672,0.819672,0.836066
15,1x1,1.25,DTW*freq,0.721311,0.836066,0.852459,0.868852,0.901639,0.901639,0.934426,0.934426,0.934426,0.95082,0.983607,1
15,1x1,1.25,SHARK2(cut),0.47541,0.622951,0.655738,0.688525,0.721311,0.721311,0.737705,0.786885,0.803279,0.819672,0.836066,0.836066
15,1x1,1.25,DTW(cut),0.590164,0.770492,0.803279,0.836066,0.836066,0.852459,0.868852,0.885246,0.885246,0.885246,0.901639,0.918033
15,1x3,0.75,SHARK2,0.490909,0.636364,0.672727,0.745455,0.763636,0.8,0.818182,0.818182,0.836364,0.836364,0.836364,0.836364
15,1x3,0.75,DTW,0.563636,0.690909,0.745455,0.781818,0.8,0.836364,0.890909,0.890909,0.890909,0.890909,0.909091,0.909091
15,1x3,0.75,SHARK2*freq,0.527273,0.654545,0.745455,0.763636,0.781818,0.781818,0.818182,0.836364,0.854545,0.854545,0.872727,0.890909
15,1x3,0.75,DTW*freq,0.690909,0.763636,0.818182,0.854545,0.890909,0.927273,0.927273,0.927273,0.927273,0.945455,0.945455,0.945455
15,1x3,0.75,SHARK2(cut),0.563636,0.636364,0.654545,0.745455,0.763636,0.8,0.818182,0.836364,0.854545,0.854545,0.854545,0.872727
15,1x3,0.75,DTW(cut),0.563636,0.690909,0.745455,0.8,0.8,0.818182,0.872727,0.890909,0.890909,0.890909,0.909091,0.909091
15,1x3,1.0,SHARK2,0.5,0.666667,0.7,0.7,0.733333,0.75,0.766667,0.8,0.8,0.833333,0.85,0.883333
15,1x3,1.0,DTW,0.5,0.7,0.733333,0.766667,0.8,0.816667,0.833333,0.85,0.866667,0.883333,0.883333,0.9
15,1x3,1.0,SHARK2*freq,0.6,0.733333,0.783333,0.8,0.833333,0.833333,0.833333,0.85,0.85,0.85,0.866667,0.883333
15,1x3,1.0,DTW*freq,0.633333,0.816667,0.85,0.9,0.9,0.916667,0.933333,0.95,0.95,0.95,0.95,0.95
15,1x3,1.0,SHARK2(cut),0.5,0.683333,0.7,0.7,0.733333,0.75,0.766667,0.8,0.8,0.833333,0.85,0.883333
15,1x3,1.0,DTW(cut),0.5,0.7,0.733333,0.766667,0.8,0.816667,0.833333,0.85,0.866667,0.883333,0.883333,0.9
15,1x3,1.25,SHARK2,0.606557,0.721311,0.836066,0.885246,0.901639,0.934426,0.934426,0.934426,0.95082,0.95082,0.95082,0.95082
15,1x3,1.25,DTW,0.622951,0.737705,0.803279,0.852459,0.901639,0.901639,0.901639,0.918033,0.934426,0.934426,0.95082,0.95082
15,1x3,1.25,SHARK2*freq,0.704918,0.770492,0.868852,0.934426,0.934426,0.95082,0.95082,0.967213,0.967213,0.967213,0.967213,0.967213
15,1x3,1.25,DTW*freq,0.737705,0.885246,0.934426,0.934426,0.934426,0.934426,0.95082,0.95082,0.95082,0.95082,0.967213,0.967213
15,1x3,1.25,SHARK2(cut),0.606557,0.721311,0.836066,0.885246,0.901639,0.934426,0.934426,0.934426,0.95082,0.95082,0.95082,0.95082
15,1x3,1.25,DTW(cut),0.622951,0.737705,0.803279,0.852459,0.901639,0.901639,0.901639,0.918033,0.934426,0.934426,0.95082,0.95082
16,1x1,0.75,SHARK2,0.392857,0.535714,0.553571,0.607143,0.660714,0.696429,0.714286,0.732143,0.75,0.767857,0.767857,0.767857
16,1x1,0.75,DTW,0.625,0.714286,0.785714,0.785714,0.785714,0.785714,0.803571,0.803571,0.803571,0.803571,0.803571,0.839286
16,1x1,0.75,SHARK2*freq,0.517857,0.625,0.678571,0.696429,0.732143,0.767857,0.767857,0.803571,0.821429,0.821429,0.821429,0.821429
16,1x1,0.75,DTW*freq,0.696429,0.803571,0.839286,0.839286,0.839286,0.839286,0.875,0.892857,0.892857,0.892857,0.892857,0.892857
16,1x1,0.75,SHARK2(cut),0.428571,0.571429,0.607143,0.660714,0.696429,0.75,0.75,0.767857,0.785714,0.785714,0.785714,0.785714
16,1x1,0.75,DTW(cut),0.625,0.732143,0.803571,0.821429,0.821429,0.821429,0.821429,0.821429,0.821429,0.821429,0.821429,0.857143
16,1x1,1.0,SHARK2,0.344828,0.5,0.568966,0.62069,0.655172,0.655172,0.672414,0.689655,0.706897,0.706897,0.724138,0.724138
16,1x1,1.0,DTW,0.672414,0.810345,0.87931,0.87931,0.896552,0.913793,0.913793,0.913793,0.913793,0.913793,0.913793,0.913793
16,1x1,1.0,SHARK2*freq,0.534483,0.586207,0.672414,0.724138,0.724138,0.741379,0.741379,0.758621,0.775862,0.793103,0.810345,0.844828
16,1x1,1.0,DTW*freq,0.672414,0.862069,0.948276,0.948276,0.948276,0.948276,0.965517,0.965517,0.965517,0.965517,0.965517,0.982759
