id,QWERTY,GK,usage,block,sentence,word,part(#/10),GestureSpeed(keyW/s),Time(s)
4,0,0,Indirect,4,38,hold,2,14.2489,0.127156
4,0,0,Indirect,4,38,hold,3,14.2671,0.126993
4,0,0,Indirect,4,38,hold,4,3.92607,0.461485
4,0,0,Indirect,4,38,hold,5,6.6961,0.270579
4,0,0,Indirect,4,38,hold,6,3.39427,0.533789
4,0,0,Indirect,4,38,hold,7,12.2407,0.148016
4,0,0,Indirect,4,38,hold,8,10.2317,0.177079
4,0,0,Indirect,4,38,hold,9,13.6082,0.133142
4,0,0,Indirect,4,38,hold,10,6.19891,0.292281
4,0,0,Indirect,4,38,your,1,4.31089,0.264014
4,0,0,Indirect,4,38,your,2,10.2734,0.110784
4,0,0,Indirect,4,38,your,3,14.2082,0.0801039
4,0,0,Indirect,4,38,your,4,9.88167,0.115176
4,0,0,Indirect,4,38,your,5,4.65447,0.244525
4,0,0,Indirect,4,38,your,6,13.6037,0.0836639
4,0,0,Indirect,4,38,your,7,10.4249,0.109175
4,0,0,Indirect,4,38,your,8,9.57903,0.118815
4,0,0,Indirect,4,38,your,9,8.93419,0.127391
4,0,0,Indirect,4,38,your,10,3.62058,0.314351
4,0,0,Indirect,4,38,hand,1,8.80485,0.214008
4,0,0,Indirect,4,38,hand,2,12.4454,0.151406
4,0,0,Indirect,4,38,hand,3,10.9192,0.172569
4,0,0,Indirect,4,38,hand,4,6.01745,0.31314
4,0,0,Indirect,4,38,hand,5,16.8272,0.11198
4,0,0,Indirect,4,38,hand,6,14.6368,0.128737
4,0,0,Indirect,4,38,hand,7,8.15463,0.231072
4,0,0,Indirect,4,38,hand,8,10.1595,0.185471
4,0,0,Indirect,4,38,hand,9,21.237,0.0887275
4,0,0,Indirect,4,38,hand,10,6.10027,0.308889
4,0,0,Indirect,4,39,the,1,5.47075,0.167493
4,0,0,Indirect,4,39,the,2,13.1099,0.0698949
4,0,0,Indirect,4,39,the,3,9.50553,0.0963978
4,0,0,Indirect,4,39,the,4,8.82621,0.103817
4,0,0,Indirect,4,39,the,5,5.63438,0.162629
4,0,0,Indirect,4,39,the,6,12.5386,0.0730791
4,0,0,Indirect,4,39,the,7,16.4518,0.055697
4,0,0,Indirect,4,39,the,8,14.6878,0.062386
4,0,0,Indirect,4,39,the,9,10.462,0.0875847
4,0,0,Indirect,4,39,the,10,3.1704,0.289021
4,0,0,Indirect,4,39,kids,1,6.5985,0.194089
4,0,0,Indirect,4,39,kids,2,20.7275,0.0617874
4,0,0,Indirect,4,39,kids,3,15.342,0.0834765
4,0,0,Indirect,4,39,kids,4,3.51244,0.364618
4,0,0,Indirect,4,39,kids,5,17.1829,0.0745333
4,0,0,Indirect,4,39,kids,6,29.7012,0.0431194
4,0,0,Indirect,4,39,kids,7,26.3436,0.0486151
4,0,0,Indirect,4,39,kids,8,20.0995,0.0637177
4,0,0,Indirect,4,39,kids,9,8.27411,0.154784
4,0,0,Indirect,4,39,kids,10,3.59483,0.35626
4,0,0,Indirect,4,39,are,1,4.00182,0.206474
4,0,0,Indirect,4,39,are,2,12.9043,0.0640305
4,0,0,Indirect,4,39,are,3,7.72826,0.106916
4,0,0,Indirect,4,39,are,4,5.15499,0.160286
4,0,0,Indirect,4,39,are,5,8.64226,0.0956083
4,0,0,Indirect,4,39,are,6,9.33842,0.0884808
4,0,0,Indirect,4,39,are,7,6.48825,0.127349
4,0,0,Indirect,4,39,are,8,3.10268,0.266309
4,0,0,Indirect,4,39,are,9,9.42752,0.0876446
4,0,0,Indirect,4,39,are,10,2.47459,0.333903
4,0,0,Indirect,4,39,very,1,5.4083,0.191461
4,0,0,Indirect,4,39,very,2,17.2664,0.0599706
4,0,0,Indirect,4,39,very,3,16.3868,0.0631898
4,0,0,Indirect,4,39,very,4,15.6048,0.0663563
4,0,0,Indirect,4,39,very,5,9.39708,0.110192
4,0,0,Indirect,4,39,very,6,3.97403,0.260561
4,0,0,Indirect,4,39,very,7,3.25658,0.317965
4,0,0,Indirect,4,39,very,8,5.71119,0.181307
4,0,0,Indirect,4,39,very,9,10.9444,0.094613
4,0,0,Indirect,4,39,very,10,4.65627,0.222384
4,0,0,Indirect,4,39,excited,1,5.96049,0.406943
4,0,0,Indirect,4,39,excited,2,15.01,0.161598
4,0,0,Indirect,4,39,excited,3,1.71828,1.41163
4,0,0,Indirect,4,39,excited,4,11.6996,0.207322
4,0,0,Indirect,4,39,excited,5,15.4329,0.157169
4,0,0,Indirect,4,39,excited,6,4.63245,0.523606
4,0,0,Indirect,4,39,excited,7,5.77483,0.420026
4,0,0,Indirect,4,39,excited,8,8.78366,0.276147
4,0,0,Indirect,4,39,excited,9,1.24456,1.94894
4,0,0,Indirect,4,39,excited,10,7.40376,0.327614
4,0,0,Indirect,4,40,world,1,7.74188,0.357889
4,0,0,Indirect,4,40,world,2,23.5592,0.117607
4,0,0,Indirect,4,40,world,3,3.47808,0.796627
4,0,0,Indirect,4,40,world,4,17.7168,0.15639
4,0,0,Indirect,4,40,world,5,7.03028,0.394114
4,0,0,Indirect,4,40,world,6,22.8644,0.121181
4,0,0,Indirect,4,40,world,7,20.5259,0.134987
4,0,0,Indirect,4,40,world,8,8.995,0.30803
4,0,0,Indirect,4,40,world,9,24.8341,0.11157
4,0,0,Indirect,4,40,world,10,8.40618,0.329606
4,0,0,Indirect,4,40,population,1,4.92891,0.904267
4,0,0,Indirect,4,40,population,2,5.29182,0.842253
4,0,0,Indirect,4,40,population,3,4.38267,1.01697
4,0,0,Indirect,4,40,population,4,10.1561,0.438855
4,0,0,Indirect,4,40,population,5,23.4251,0.190268
4,0,0,Indirect,4,40,population,6,10.1613,0.43863
4,0,0,Indirect,4,40,population,7,10.5592,0.4221
4,0,0,Indirect,4,40,population,8,19.5087,0.228465
4,0,0,Indirect,4,40,population,9,14.0175,0.317963
4,0,0,Indirect,4,40,population,10,11.2772,0.395227
4,0,0,Indirect,4,40,is,1,3.10444,0.252453
4,0,0,Indirect,4,40,is,2,6.7809,0.115578
4,0,0,Indirect,4,40,is,3,15.5498,0.0504008
4,0,0,Indirect,4,40,is,4,21.3331,0.0367374
4,0,0,Indirect,4,40,is,5,25.8318,0.0303395
4,0,0,Indirect,4,40,is,6,25.6045,0.0306088
4,0,0,Indirect,4,40,is,7,22.9721,0.0341163
4,0,0,Indirect,4,40,is,8,17.2703,0.0453798
4,0,0,Indirect,4,40,is,9,9.87095,0.0793969
4,0,0,Indirect,4,40,is,10,2.81925,0.27799
4,0,0,Indirect,4,40,growing,1,3.61172,0.921257
4,0,0,Indirect,4,40,growing,2,5.65595,0.588287
4,0,0,Indirect,4,40,growing,3,7.26192,0.458188
4,0,0,Indirect,4,40,growing,4,17.1056,0.194517
4,0,0,Indirect,4,40,growing,5,8.23013,0.404285
4,0,0,Indirect,4,40,growing,6,18.6035,0.178854
4,0,0,Indirect,4,40,growing,7,11.4718,0.290043
4,0,0,Indirect,4,40,growing,8,17.9089,0.185791
4,0,0,Indirect,4,40,growing,9,9.51258,0.349781
4,0,0,Indirect,4,40,growing,10,7.82903,0.424998
4,0,0,Direct,1,1,the,1,5.23636,0.148056
4,0,0,Direct,1,1,the,2,27.4945,0.0281975
4,0,0,Direct,1,1,the,3,24.6593,0.0314394
4,0,0,Direct,1,1,the,4,10.547,0.073507
4,0,0,Direct,1,1,the,5,4.52568,0.171306
4,0,0,Direct,1,1,the,6,16.046,0.0483159
4,0,0,Direct,1,1,the,7,19.5005,0.0397566
4,0,0,Direct,1,1,the,8,18.732,0.0413877
4,0,0,Direct,1,1,the,9,11.7999,0.065702
4,0,0,Direct,1,1,the,10,4.25668,0.182132
4,0,0,Direct,1,1,quick,1,13.2132,0.161313
4,0,0,Direct,1,1,quick,2,31.3163,0.068062
4,0,0,Direct,1,1,quick,3,15.1456,0.140731
4,0,0,Direct,1,1,quick,4,4.80071,0.443987
4,0,0,Direct,1,1,quick,5,31.037,0.0686746
4,0,0,Direct,1,1,quick,6,35.5718,0.0599197
4,0,0,Direct,1,1,quick,7,27.8346,0.0765755
4,0,0,Direct,1,1,quick,8,11.2318,0.189769
4,0,0,Direct,1,1,quick,9,34.3371,0.0620744
4,0,0,Direct,1,1,quick,10,9.07408,0.234895
4,0,0,Direct,1,1,brown,1,13.8375,0.183734
4,0,0,Direct,1,1,brown,2,24.7092,0.102893
4,0,0,Direct,1,1,brown,3,13.9125,0.182743
4,0,0,Direct,1,1,brown,4,27.658,0.0919232
4,0,0,Direct,1,1,brown,5,12.0543,0.210913
4,0,0,Direct,1,1,brown,6,44.5547,0.0570628
4,0,0,Direct,1,1,brown,7,17.2045,0.147776
4,0,0,Direct,1,1,brown,8,13.2338,0.192116
4,0,0,Direct,1,1,brown,9,36.3946,0.069857
4,0,0,Direct,1,1,brown,10,14.5546,0.174681
4,0,0,Direct,1,1,fox,1,12.2241,0.122462
4,0,0,Direct,1,1,fox,2,32.1275,0.0465952
4,0,0,Direct,1,1,fox,3,29.6694,0.0504555
4,0,0,Direct,1,1,fox,4,15.1421,0.0988626
4,0,0,Direct,1,1,fox,5,7.19456,0.208072
4,0,0,Direct,1,1,fox,6,48.4464,0.0308998
4,0,0,Direct,1,1,fox,7,84.0117,0.0178188
4,0,0,Direct,1,1,fox,8,45.4991,0.0329014
4,0,0,Direct,1,1,fox,9,29.5022,0.0507415
4,0,0,Direct,1,1,fox,10,8.75474,0.170992
4,0,0,Direct,1,1,jumps,1,14.6672,0.18316
4,0,0,Direct,1,1,jumps,2,10.0042,0.268531
4,0,0,Direct,1,1,jumps,3,29.9331,0.0897482
4,0,0,Direct,1,1,jumps,4,16.5971,0.161862
4,0,0,Direct,1,1,jumps,5,21.3068,0.126084
4,0,0,Direct,1,1,jumps,6,34.9854,0.0767875
4,0,0,Direct,1,1,jumps,7,12.5974,0.213254
4,0,0,Direct,1,1,jumps,8,64.5502,0.0416178
4,0,0,Direct,1,1,jumps,9,51.9598,0.0517023
4,0,0,Direct,1,1,jumps,10,13.3551,0.201155
4,0,0,Direct,1,1,over,1,9.21738,0.17798
4,0,0,Direct,1,1,over,2,53.6883,0.0305562
4,0,0,Direct,1,1,over,3,51.2054,0.0320379
4,0,0,Direct,1,1,over,4,40.1896,0.0408193
4,0,0,Direct,1,1,over,5,19.3587,0.0847428
4,0,0,Direct,1,1,over,6,11.1659,0.146922
4,0,0,Direct,1,1,over,7,30.5187,0.0537543
4,0,0,Direct,1,1,over,8,25.6537,0.0639483
4,0,0,Direct,1,1,over,9,10.4663,0.156743
4,0,0,Direct,1,1,over,10,6.37349,0.257396
4,0,0,Direct,1,1,the,1,5.21979,0.158925
4,0,0,Direct,1,1,the,2,25.9186,0.0320061
4,0,0,Direct,1,1,the,3,23.3504,0.0355264
4,0,0,Direct,1,1,the,4,11.7597,0.070542
4,0,0,Direct,1,1,the,5,4.91054,0.168934
4,0,0,Direct,1,1,the,6,27.9919,0.0296355
4,0,0,Direct,1,1,the,7,28.1998,0.0294171
4,0,0,Direct,1,1,the,8,24.6832,0.0336081
4,0,0,Direct,1,1,the,9,20.3344,0.0407957
4,0,0,Direct,1,1,the,10,6.00213,0.13821
4,0,0,Direct,1,1,lazy,1,7.98543,0.247566
4,0,0,Direct,1,1,lazy,2,38.8578,0.0508758
4,0,0,Direct,1,1,lazy,3,36.5029,0.0541579
4,0,0,Direct,1,1,lazy,4,23.1653,0.0853398
4,0,0,Direct,1,1,lazy,5,9.1163,0.216856
4,0,0,Direct,1,1,lazy,6,25.9521,0.0761759
4,0,0,Direct,1,1,lazy,7,10.2726,0.192447
4,0,0,Direct,1,1,lazy,8,57.4079,0.0344364
4,0,0,Direct,1,1,lazy,9,27.6076,0.0716079
4,0,0,Direct,1,1,lazy,10,11.6813,0.169238
4,0,0,Direct,1,1,dog,1,7.16082,0.190235
4,0,0,Direct,1,1,dog,2,37.8681,0.0359732
4,0,0,Direct,1,1,dog,3,43.9022,0.0310289
4,0,0,Direct,1,1,dog,4,43.8766,0.031047
4,0,0,Direct,1,1,dog,5,26.0536,0.0522859
4,0,0,Direct,1,1,dog,6,6.81539,0.199876
4,0,0,Direct,1,1,dog,7,35.4917,0.0383818
4,0,0,Direct,1,1,dog,8,45.0123,0.0302636
4,0,0,Direct,1,1,dog,9,30.5708,0.04456
4,0,0,Direct,1,1,dog,10,6.58249,0.206949
4,0,0,Direct,1,2,the,1,5.53838,0.159272
4,0,0,Direct,1,2,the,2,26.4437,0.0333581
4,0,0,Direct,1,2,the,3,25.7621,0.0342407
4,0,0,Direct,1,2,the,4,14.8839,0.0592662
4,0,0,Direct,1,2,the,5,7.60729,0.115956
4,0,0,Direct,1,2,the,6,38.2573,0.0230573
4,0,0,Direct,1,2,the,7,33.4419,0.0263774
4,0,0,Direct,1,2,the,8,32.4066,0.0272201
4,0,0,Direct,1,2,the,9,27.2815,0.0323337
4,0,0,Direct,1,2,the,10,8.52129,0.103518
4,0,0,Direct,1,2,five,1,13.1866,0.161313
4,0,0,Direct,1,2,five,2,36.5286,0.0582331
4,0,0,Direct,1,2,five,3,6.57521,0.323514
4,0,0,Direct,1,2,five,4,18.0829,0.117635
4,0,0,Direct,1,2,five,5,38.8092,0.054811
4,0,0,Direct,1,2,five,6,25.5453,0.0832707
4,0,0,Direct,1,2,five,7,9.82681,0.216466
4,0,0,Direct,1,2,five,8,38.118,0.0558049
4,0,0,Direct,1,2,five,9,38.4198,0.0553666
4,0,0,Direct,1,2,five,10,12.9322,0.164486
4,0,0,Direct,1,2,boxing,1,16.7432,0.208768
4,0,0,Direct,1,2,boxing,2,43.3078,0.0807115
4,0,0,Direct,1,2,boxing,3,13.1268,0.266284
4,0,0,Direct,1,2,boxing,4,52.7389,0.0662781
4,0,0,Direct,1,2,boxing,5,13.9565,0.250452
4,0,0,Direct,1,2,boxing,6,41.7064,0.0838105
4,0,0,Direct,1,2,boxing,7,31.3234,0.111592
4,0,0,Direct,1,2,boxing,8,13.6271,0.256506
4,0,0,Direct,1,2,boxing,9,26.923,0.129831
4,0,0,Direct,1,2,boxing,10,10.6449,0.328368
4,0,0,Direct,1,2,wizards,1,12.546,0.244723
4,0,0,Direct,1,2,wizards,2,16.1984,0.189543
4,0,0,Direct,1,2,wizards,3,7.89061,0.389107
4,0,0,Direct,1,2,wizards,4,30.2412,0.101527
4,0,0,Direct,1,2,wizards,5,28.4754,0.107822
4,0,0,Direct,1,2,wizards,6,10.6096,0.289389
4,0,0,Direct,1,2,wizards,7,9.56903,0.320857
4,0,0,Direct,1,2,wizards,8,12.0924,0.253902
4,0,0,Direct,1,2,wizards,9,8.22554,0.373263
4,0,0,Direct,1,2,wizards,10,3.42755,0.895768
4,0,0,Direct,1,2,jump,1,13.3941,0.120862
4,0,0,Direct,1,2,jump,2,22.9376,0.0705759
4,0,0,Direct,1,2,jump,3,9.08058,0.178275
4,0,0,Direct,1,2,jump,4,33.0005,0.049055
4,0,0,Direct,1,2,jump,5,26.1356,0.06194
4,0,0,Direct,1,2,jump,6,8.8937,0.182021
4,0,0,Direct,1,2,jump,7,49.5169,0.0326927
4,0,0,Direct,1,2,jump,8,40.376,0.0400941
4,0,0,Direct,1,2,jump,9,27.5246,0.0588143
4,0,0,Direct,1,2,jump,10,9.316,0.17377
4,0,0,Direct,1,2,quickly,1,9.8707,0.275445
4,0,0,Direct,1,2,quickly,2,20.1139,0.135172
4,0,0,Direct,1,2,quickly,3,8.51261,0.31939
4,0,0,Direct,1,2,quickly,4,2.19758,1.2372
4,0,0,Direct,1,2,quickly,5,40.6479,0.0668875
4,0,0,Direct,1,2,quickly,6,22.7135,0.119701
4,0,0,Direct,1,2,quickly,7,9.89817,0.274681
4,0,0,Direct,1,2,quickly,8,17.9316,0.151623
4,0,0,Direct,1,2,quickly,9,4.41456,0.61588
4,0,0,Direct,1,2,quickly,10,8.82679,0.308021
4,0,0,Direct,1,3,this,1,10.3821,0.15283
4,0,0,Direct,1,3,this,2,20.959,0.0757046
4,0,0,Direct,1,3,this,3,14.349,0.110579
4,0,0,Direct,1,3,this,4,36.7261,0.0432034
4,0,0,Direct,1,3,this,5,21.7068,0.0730967
4,0,0,Direct,1,3,this,6,10.7739,0.147272
4,0,0,Direct,1,3,this,7,47.1134,0.0336781
4,0,0,Direct,1,3,this,8,45.3252,0.0350069
4,0,0,Direct,1,3,this,9,47.1496,0.0336523
4,0,0,Direct,1,3,this,10,10.1922,0.155677
4,0,0,Direct,1,3,library,1,9.57159,0.299654
4,0,0,Direct,1,3,library,2,6.22455,0.460783
4,0,0,Direct,1,3,library,3,31.2524,0.0917744
4,0,0,Direct,1,3,library,4,5.78014,0.496211
4,0,0,Direct,1,3,library,5,3.83534,0.747827
4,0,0,Direct,1,3,library,6,16.3011,0.175949
4,0,0,Direct,1,3,library,7,14.9094,0.192373
4,0,0,Direct,1,3,library,8,5.76381,0.497617
4,0,0,Direct,1,3,library,9,10.1517,0.28253
4,0,0,Direct,1,3,library,10,5.06136,0.56668
4,0,0,Direct,1,3,has,1,7.40744,0.106094
4,0,0,Direct,1,3,has,2,32.8268,0.0239403
4,0,0,Direct,1,3,has,3,46.5759,0.0168732
4,0,0,Direct,1,3,has,4,45.1841,0.0173929
4,0,0,Direct,1,3,has,5,44.2923,0.0177431
4,0,0,Direct,1,3,has,6,29.0526,0.0270504
4,0,0,Direct,1,3,has,7,25.9466,0.0302885
4,0,0,Direct,1,3,has,8,4.8452,0.162199
4,0,0,Direct,1,3,has,9,10.1898,0.0771247
4,0,0,Direct,1,3,has,10,4.7117,0.166794
4,0,0,Direct,1,3,many,1,7.59614,0.288604
4,0,0,Direct,1,3,many,2,34.389,0.0637495
4,0,0,Direct,1,3,many,3,37.3593,0.058681
4,0,0,Direct,1,3,many,4,11.8148,0.185554
4,0,0,Direct,1,3,many,5,34.1967,0.064108
4,0,0,Direct,1,3,many,6,33.69,0.0650721
4,0,0,Direct,1,3,many,7,4.22273,0.519162
4,0,0,Direct,1,3,many,8,8.73469,0.250985
4,0,0,Direct,1,3,many,9,12.8494,0.170613
4,0,0,Direct,1,3,many,10,8.12346,0.26987
4,0,0,Direct,1,3,books,1,13.9382,0.135848
4,0,0,Direct,1,3,books,2,42.5463,0.044504
4,0,0,Direct,1,3,books,3,40.8185,0.0463878
4,0,0,Direct,1,3,books,4,22.471,0.0842635
4,0,0,Direct,1,3,books,5,5.08937,0.372047
4,0,0,Direct,1,3,books,6,21.0401,0.0899941
4,0,0,Direct,1,3,books,7,14.4113,0.131389
4,0,0,Direct,1,3,books,8,7.7184,0.245321
4,0,0,Direct,1,3,books,9,40.2092,0.0470907
4,0,0,Direct,1,3,books,10,12.1646,0.155655
4,0,0,Direct,1,4,what,1,12.0934,0.137267
4,0,0,Direct,1,4,what,2,43.4946,0.0381663
4,0,0,Direct,1,4,what,3,34.5017,0.0481144
4,0,0,Direct,1,4,what,4,10.0923,0.164484
4,0,0,Direct,1,4,what,5,38.8356,0.042745
4,0,0,Direct,1,4,what,6,30.5134,0.0544033
4,0,0,Direct,1,4,what,7,5.6776,0.292382
4,0,0,Direct,1,4,what,8,14.2582,0.116426
4,0,0,Direct,1,4,what,9,17.2575,0.0961914
4,0,0,Direct,1,4,what,10,9.33544,0.17782
4,0,0,Direct,1,4,a,1,0.799031,0.131011
4,0,0,Direct,1,4,a,2,12.9063,0.00811089
4,0,0,Direct,1,4,a,3,12.9063,0.00811089
4,0,0,Direct,1,4,a,4,9.40528,0.0111301
4,0,0,Direct,1,4,a,5,4.72477,0.022156
4,0,0,Direct,1,4,a,6,5.08994,0.0205664
4,0,0,Direct,1,4,a,7,5.32204,0.0196695
4,0,0,Direct,1,4,a,8,5.69597,0.0183782
4,0,0,Direct,1,4,a,9,5.60033,0.0186921
4,0,0,Direct,1,4,a,10,5.54606,0.018875
4,0,0,Direct,1,4,monkey,1,18.1366,0.174257
4,0,0,Direct,1,4,monkey,2,45.5688,0.0693553
4,0,0,Direct,1,4,monkey,3,13.2826,0.237939
4,0,0,Direct,1,4,monkey,4,34.8997,0.0905578
4,0,0,Direct,1,4,monkey,5,10.2463,0.308446
4,0,0,Direct,1,4,monkey,6,19.9036,0.158787
4,0,0,Direct,1,4,monkey,7,14.4138,0.219265
4,0,0,Direct,1,4,monkey,8,37.5271,0.0842175
4,0,0,Direct,1,4,monkey,9,9.9846,0.316531
4,0,0,Direct,1,4,monkey,10,7.90022,0.400044
4,0,0,Direct,1,4,sees,1,5.97899,0.132773
4,0,0,Direct,1,4,sees,2,30.3666,0.0261422
4,0,0,Direct,1,4,sees,3,33.1287,0.0239626
4,0,0,Direct,1,4,sees,4,27.8472,0.0285074
4,0,0,Direct,1,4,sees,5,10.213,0.077729
4,0,0,Direct,1,4,sees,6,5.16677,0.153645
4,0,0,Direct,1,4,sees,7,23.3088,0.034058
4,0,0,Direct,1,4,sees,8,24.7783,0.0320381
4,0,0,Direct,1,4,sees,9,15.4407,0.0514128
4,0,0,Direct,1,4,sees,10,5.41023,0.146731
4,0,0,Direct,1,4,a,1,0.861628,0.100574
4,0,0,Direct,1,4,a,2,10.3479,0.00837443
4,0,0,Direct,1,4,a,3,10.3479,0.00837443
4,0,0,Direct,1,4,a,4,7.38371,0.0117363
4,0,0,Direct,1,4,a,5,4.70004,0.0184377
4,0,0,Direct,1,4,a,6,4.8515,0.017862
4,0,0,Direct,1,4,a,7,4.93208,0.0175702
4,0,0,Direct,1,4,a,8,3.77265,0.02297
4,0,0,Direct,1,4,a,9,3.6261,0.0238983
4,0,0,Direct,1,4,a,10,1.85157,0.0468022
4,0,0,Direct,1,4,monkey,1,12.9726,0.217257
4,0,0,Direct,1,4,monkey,2,35.2581,0.0799354
4,0,0,Direct,1,4,monkey,3,8.85619,0.318238
4,0,0,Direct,1,4,monkey,4,41.6178,0.0677205
4,0,0,Direct,1,4,monkey,5,29.5515,0.0953717
4,0,0,Direct,1,4,monkey,6,11.5876,0.243224
4,0,0,Direct,1,4,monkey,7,11.5004,0.245068
4,0,0,Direct,1,4,monkey,8,28.5372,0.0987615
4,0,0,Direct,1,4,monkey,9,11.4314,0.246547
4,0,0,Direct,1,4,monkey,10,10.7213,0.262877
4,0,0,Direct,1,4,will,1,5.0914,0.187132
4,0,0,Direct,1,4,will,2,25.4235,0.0374758
4,0,0,Direct,1,4,will,3,30.6835,0.0310513
4,0,0,Direct,1,4,will,4,30.7184,0.031016
4,0,0,Direct,1,4,will,5,21.2828,0.0447669
4,0,0,Direct,1,4,will,6,7.26373,0.131167
4,0,0,Direct,1,4,will,7,18.9406,0.0503026
4,0,0,Direct,1,4,will,8,25.4225,0.0374772
4,0,0,Direct,1,4,will,9,17.2775,0.0551448
4,0,0,Direct,1,4,will,10,7.20886,0.132166
4,0,0,Direct,1,4,do,1,5.42338,0.139329
4,0,0,Direct,1,4,do,2,27.4374,0.0275404
4,0,0,Direct,1,4,do,3,35.4181,0.0213348
4,0,0,Direct,1,4,do,4,51.6567,0.0146281
4,0,0,Direct,1,4,do,5,40.8859,0.0184816
4,0,0,Direct,1,4,do,6,22.5637,0.0334891
4,0,0,Direct,1,4,do,7,29.9389,0.0252393
4,0,0,Direct,1,4,do,8,25.1817,0.0300074
4,0,0,Direct,1,4,do,9,15.7524,0.0479695
4,0,0,Direct,1,4,do,10,7.33056,0.10308
4,0,0,Direct,1,5,what,1,13.0314,0.131817
4,0,0,Direct,1,5,what,2,38.7053,0.0443802
4,0,0,Direct,1,5,what,3,30.8483,0.0556839
4,0,0,Direct,1,5,what,4,8.1667,0.210336
4,0,0,Direct,1,5,what,5,26.4463,0.0649526
4,0,0,Direct,1,5,what,6,28.7088,0.0598336
4,0,0,Direct,1,5,what,7,13.7029,0.125357
4,0,0,Direct,1,5,what,8,8.53397,0.201284
4,0,0,Direct,1,5,what,9,30.7601,0.0558435
4,0,0,Direct,1,5,what,10,13.61,0.126213
4,0,0,Direct,1,5,to,1,3.62308,0.138072
4,0,0,Direct,1,5,to,2,20.6355,0.024242
4,0,0,Direct,1,5,to,3,23.9398,0.0208959
4,0,0,Direct,1,5,to,4,25.2919,0.0197788
4,0,0,Direct,1,5,to,5,22.7745,0.0219651
4,0,0,Direct,1,5,to,6,19.6884,0.0254081
4,0,0,Direct,1,5,to,7,20.5762,0.0243117
4,0,0,Direct,1,5,to,8,13.5955,0.0367948
4,0,0,Direct,1,5,to,9,8.66398,0.0577383
4,0,0,Direct,1,5,to,10,16.4588,0.0303937
4,0,0,Direct,1,5,do,1,6.29825,0.124253
4,0,0,Direct,1,5,do,2,33.4071,0.0234255
4,0,0,Direct,1,5,do,3,40.2043,0.019465
4,0,0,Direct,1,5,do,4,43.7197,0.0178999
4,0,0,Direct,1,5,do,5,56.3479,0.0138883
4,0,0,Direct,1,5,do,6,56.3479,0.0138883
4,0,0,Direct,1,5,do,7,35.0614,0.0223202
4,0,0,Direct,1,5,do,8,25.4186,0.0307876
4,0,0,Direct,1,5,do,9,14.9378,0.0523891
4,0,0,Direct,1,5,do,10,6.98839,0.111983
4,0,0,Direct,1,5,when,1,3.78995,0.569923
4,0,0,Direct,1,5,when,2,37.8842,0.0570153
4,0,0,Direct,1,5,when,3,22.7785,0.0948252
4,0,0,Direct,1,5,when,4,4.93871,0.437357
4,0,0,Direct,1,5,when,5,17.7509,0.121683
4,0,0,Direct,1,5,when,6,13.0846,0.165077
4,0,0,Direct,1,5,when,7,9.93318,0.217451
4,0,0,Direct,1,5,when,8,41.5231,0.0520187
4,0,0,Direct,1,5,when,9,37.4999,0.0575996
4,0,0,Direct,1,5,when,10,9.59779,0.225049
4,0,0,Direct,1,5,the,1,8.11532,0.112543
4,0,0,Direct,1,5,the,2,34.9026,0.0261678
4,0,0,Direct,1,5,the,3,37.1061,0.0246139
4,0,0,Direct,1,5,the,4,22.9289,0.0398329
4,0,0,Direct,1,5,the,5,8.48846,0.107596
4,0,0,Direct,1,5,the,6,35.1729,0.0259667
4,0,0,Direct,1,5,the,7,42.9458,0.0212669
4,0,0,Direct,1,5,the,8,39.0493,0.0233891
4,0,0,Direct,1,5,the,9,29.725,0.0307258
4,0,0,Direct,1,5,the,10,8.2656,0.110497
4,0,0,Direct,1,5,oil,1,6.19708,0.113675
4,0,0,Direct,1,5,oil,2,13.7537,0.0512189
4,0,0,Direct,1,5,oil,3,13.3303,0.0528457
4,0,0,Direct,1,5,oil,4,5.44297,0.129424
4,0,0,Direct,1,5,oil,5,19.7093,0.035742
4,0,0,Direct,1,5,oil,6,28.2013,0.0249794
4,0,0,Direct,1,5,oil,7,31.4987,0.0223644
4,0,0,Direct,1,5,oil,8,20.7105,0.0340142
4,0,0,Direct,1,5,oil,9,15.2527,0.0461852
4,0,0,Direct,1,5,oil,10,6.75075,0.104351
4,0,0,Direct,1,5,runs,1,8.55063,0.198382
4,0,0,Direct,1,5,runs,2,19.4985,0.0869961
4,0,0,Direct,1,5,runs,3,10.5759,0.160392
4,0,0,Direct,1,5,runs,4,42.3513,0.0400529
4,0,0,Direct,1,5,runs,5,32.2,0.0526799
4,0,0,Direct,1,5,runs,6,38.3092,0.0442789
4,0,0,Direct,1,5,runs,7,8.15624,0.207975
4,0,0,Direct,1,5,runs,8,27.3441,0.062035
4,0,0,Direct,1,5,runs,9,37.0809,0.0457457
4,0,0,Direct,1,5,runs,10,9.56936,0.177263
4,0,0,Direct,1,5,dry,1,3.72454,0.156172
4,0,0,Direct,1,5,dry,2,10.5344,0.0552163
4,0,0,Direct,1,5,dry,3,14.1899,0.0409919
4,0,0,Direct,1,5,dry,4,15.6044,0.0372761
4,0,0,Direct,1,5,dry,5,14.9491,0.03891
4,0,0,Direct,1,5,dry,6,13.9318,0.0417513
4,0,0,Direct,1,5,dry,7,16.3668,0.0355396
4,0,0,Direct,1,5,dry,8,18.5647,0.031332
