usage,type,key,x,y
Direct,start,c,-0.125,-0.363426
Direct,start,c,-0.178241,-0.388889
Direct,start,c,-0.101852,-0.365741
Direct,start,c,-0.0902778,-0.37963
Direct,start,c,-0.12037,-0.324074
Direct,start,c,-0.175926,-0.335648
Direct,start,c,-0.138889,-0.365741
Direct,start,c,-0.136574,-0.3125
Direct,start,c,-0.150463,-0.324074
Direct,start,c,-0.141204,-0.263889
Direct,start,c,-0.0671296,-0.354167
Direct,start,c,-0.0671296,-0.300926
Direct,start,c,-0.0277778,-0.377315
Direct,start,c,-0.0578704,-0.377315
Direct,start,c,-0.113426,-0.303241
Direct,start,c,-0.150463,-0.298611
Direct,start,c,-0.0462963,-0.354167
Direct,start,c,-0.0555556,-0.340278
Direct,start,c,-0.134259,-0.30787
Direct,start,c,-0.0972222,-0.37963
Direct,start,c,-0.143518,-0.393519
Direct,start,c,-0.136574,-0.361111
Direct,start,c,-0.108796,-0.340278
Direct,start,c,-0.143518,-0.347222
Direct,start,c,-0.115741,-0.375
Direct,start,c,-0.0717593,-0.386574
Direct,start,c,-0.0972222,-0.405093
Direct,start,c,-0.0833334,-0.391204
Direct,start,d,-0.127315,-0.0856483
Direct,start,d,-0.203704,-0.0601852
Direct,start,d,-0.219907,-0.0625001
Direct,start,d,-0.206019,-0.0648149
Direct,start,d,-0.219907,-0.0740741
Direct,start,d,-0.263889,-0.0324074
Direct,start,d,-0.180556,-0.111111
Direct,start,d,-0.212963,-0.0601852
Direct,start,d,-0.236111,-0.0717593
Direct,start,d,-0.222222,-0.037037
Direct,start,d,-0.1875,-0.0277779
Direct,start,d,-0.210648,-0.0231482
Direct,start,d,-0.175926,0.0277777
Direct,start,d,-0.206019,-0.0347223
Direct,start,d,-0.1875,-0.0648149
Direct,start,d,-0.194444,-0.025463
Direct,start,d,-0.25,-0.0925926
Direct,start,d,-0.215278,-0.050926
Direct,start,d,-0.208333,-0.0949074
Direct,start,d,-0.199074,-0.025463
Direct,start,d,-0.104167,-0.0486111
Direct,start,d,-0.175926,-0.0300927
Direct,start,d,-0.145833,-0.037037
Direct,start,d,-0.168982,-0.0740741
Direct,start,d,-0.199074,-0.0532408
Direct,start,d,-0.1875,-0.0856483
Direct,start,d,-0.148148,-0.162037
Direct,start,d,-0.162037,-0.118056
Direct,start,d,-0.173611,-0.150463
Direct,start,d,-0.206019,-0.148148
Direct,start,d,-0.1875,-0.108796
Direct,start,d,-0.194444,-0.113426
Direct,start,d,-0.18287,-0.0949074
Direct,start,d,-0.168982,-0.12963
Direct,start,d,-0.217593,-0.106482
Direct,start,d,-0.215278,-0.0925926
Direct,start,d,-0.224537,-0.0833334
Direct,start,d,-0.219907,-0.0787037
Direct,start,d,-0.19213,-0.0416667
Direct,start,d,-0.229167,-0.050926
Direct,start,d,-0.233796,-0.0717593
Direct,start,d,-0.224537,-0.0671296
Direct,start,d,-0.0856482,-0.00694451
Direct,start,d,-0.231482,-0.0162038
Direct,start,d,-0.194444,-0.0416667
Direct,start,d,-0.236111,-0.0486111
Direct,start,d,-0.259259,-0.0439816
Direct,start,d,-0.270833,-0.0833334
Direct,start,d,-0.229167,-0.0532408
Direct,start,d,-0.236111,-0.025463
Direct,start,d,-0.261574,-0.0046297
Direct,start,d,-0.224537,-0.0717593
Direct,start,d,-0.24537,-0.0810186
Direct,start,d,-0.233796,-0.0810186
Direct,start,d,-0.247685,-0.050926
Direct,start,d,-0.201389,-0.0902777
Direct,start,d,-0.201389,-0.0925926
Direct,start,d,-0.229167,-0.113426
Direct,start,d,-0.238426,-0.115741
Direct,start,d,-0.226852,-0.0532408
Direct,start,d,-0.196759,-0.12963
Direct,start,d,-0.247685,-0.0995371
Direct,start,d,-0.280093,-0.127315
Direct,start,d,-0.226852,-0.0439816
Direct,start,d,-0.219907,-0.0555556
Direct,start,d,-0.210648,-0.0393519
Direct,start,d,-0.212963,-0.0486111
Direct,start,d,-0.203704,-0.0601852
Direct,start,d,-0.212963,-0.0393519
Direct,start,d,-0.231482,-0.0277779
Direct,start,d,-0.194444,-0.0393519
Direct,start,d,-0.206019,-0.0486111
Direct,start,d,-0.203704,-0.0208333
Direct,start,d,-0.226852,-0.0277779
Direct,start,d,-0.210648,-0.00925926
Direct,start,d,-0.240741,-0.0162038
Direct,start,d,-0.215278,-0.0185185
Direct,start,d,-0.24537,-0.0416667
Direct,start,d,-0.180556,-0.104167
Direct,start,d,-0.203704,-0.0416667
Direct,start,d,-0.206019,-0.0601852
Direct,start,d,-0.252315,-0.00231485
Direct,start,d,-0.159722,-0.0277779
Direct,start,d,-0.217593,-0.0787037
Direct,start,d,-0.180556,-0.0277779
Direct,start,d,-0.173611,-0.00694451
Direct,start,d,-0.185185,-0.025463
Direct,start,d,-0.168982,0.00925923
Direct,start,d,-0.194444,0.0532407
Direct,start,d,-0.219907,-0.0324074
Direct,start,d,-0.215278,0.0416666
Direct,start,d,-0.113426,0.0162037
Direct,start,d,-0.12963,-0.0185185
Direct,start,d,-0.173611,0.037037
Direct,start,d,-0.243056,0.0208333
Direct,start,d,-0.185185,-0.12037
Direct,start,d,-0.138889,-0.0671296
Direct,start,d,-0.222222,-0.0185185
Direct,start,d,-0.175926,-0.0532408
Direct,start,d,-0.280093,0.00925923
Direct,start,d,-0.175926,0.0208333
Direct,start,d,-0.229167,-0.0462964
Direct,start,d,-0.25463,-0.0300927
Direct,start,d,-0.19213,-0.0671296
Direct,start,d,-0.222222,-0.0162038
Direct,start,d,-0.282407,-0.0694445
Direct,start,d,-0.24537,-0.0416667
Direct,start,d,-0.224537,-0.050926
Direct,start,d,-0.194444,-0.037037
Direct,start,d,-0.233796,-0.0324074
Direct,start,d,-0.222222,-0.0462964
Direct,start,d,-0.238426,-0.037037
Direct,start,d,-0.199074,-0.0046297
Direct,start,d,-0.104167,-0.0416667
Direct,start,d,-0.118055,-0.00694451
Direct,start,d,-0.12963,-0.025463
Direct,start,d,-0.157407,-0.0416667
Direct,start,d,-0.178241,-0.136574
Direct,start,d,-0.180556,-0.0972223
Direct,start,d,-0.171296,-0.0856483
Direct,start,d,-0.18287,-0.0763889
Direct,start,d,-0.157407,-0.0972223
Direct,start,d,-0.171296,-0.0949074
Direct,start,d,-0.222222,-0.0833334
Direct,start,d,-0.212963,-0.136574
Direct,start,d,-0.143518,-0.12037
Direct,end,d,-0.17968,-0.0402279
Direct,end,d,-0.1875,0.0601852
Direct,end,d,-0.131944,-0.00694451
Direct,end,d,-0.233796,-0.0335649
Direct,end,d,-0.157407,0.000878016
Direct,end,d,-0.155818,-0.0150293
Direct,end,d,-0.158565,-0.0729167
Direct,end,d,-0.178241,-0.0439816
Direct,end,d,-0.187308,0.034339
Direct,end,d,-0.224634,-0.0347223
Direct,end,d,-0.185185,-0.0925926
Direct,end,d,-0.155093,-0.013889
Direct,end,d,-0.134321,-0.0485496
Direct,end,d,-0.1375,-0.0217592
Direct,end,d,-0.180556,0.00810185
Direct,end,d,-0.145833,-0.0462964
Direct,end,d,-0.215278,-0.0162038
Direct,end,d,-0.0767149,-0.00987421
Direct,end,d,-0.207176,-0.0347223
Direct,end,d,-0.186257,-0.0416667
Direct,end,d,-0.131944,0.0185184
Direct,end,d,-0.212963,-0.0740741
Direct,end,d,-0.222222,-0.0590278
Direct,end,d,-0.162037,-0.0046297
Direct,end,d,-0.175926,-0.0416667
Direct,end,d,-0.224537,-0.0486111
Direct,end,d,-0.210648,-0.0347223
Direct,end,d,-0.166667,-0.0434813
Direct,end,d,-0.270833,-0.025463
Direct,end,d,-0.233796,-0.107639
Direct,end,d,-0.189815,-0.0128751
Direct,end,d,-0.180556,-0.0625001
Direct,end,d,-0.131667,-0.0650922
Direct,end,d,-0.170139,-0.134259
Direct,end,d,-0.18287,-0.025463
Direct,end,d,-0.157601,-0.0391579
Direct,end,d,-0.131944,-0.0648149
Direct,end,d,-0.0191282,0.00462956
Direct,end,d,-0.166667,-0.0902777
Direct,end,d,-0.194444,-0.0393519
Direct,end,d,-0.1875,-0.0555556
Direct,end,d,-0.210648,0.00925923
Direct,end,d,-0.186343,-0.0613426
Direct,end,d,-0.203704,-0.0300927
Direct,end,d,-0.195176,-0.0548239
Direct,end,d,-0.212632,-0.0699412
Direct,end,d,-0.187776,-0.0648149
Direct,end,d,-0.17459,-0.0162038
Direct,end,d,-0.180191,-0.0397165
Direct,end,d,-0.194444,-0.09375
Direct,end,d,-0.178241,-0.0763889
Direct,end,d,-0.157407,-0.072407
Direct,end,d,-0.152778,-0.0486111
Direct,end,d,-0.1875,-0.0775463
Direct,end,d,-0.176895,-0.0995371
Direct,end,d,-0.210259,-0.0231482
Direct,end,d,-0.208333,-0.087963
Direct,end,d,-0.155093,-0.0532408
Direct,end,d,-0.136574,-0.0555556
Direct,end,d,-0.197917,-0.0196759
Direct,end,d,-0.168982,-0.0486111
Direct,end,d,-0.178241,-0.0532408
Direct,end,d,-0.199074,-0.0532408
Direct,end,d,-0.155093,-0.00231485
Direct,end,d,-0.185185,0.00925923
Direct,end,d,-0.168982,-0.0300927
Direct,end,d,-0.157407,-0.0810186
Direct,end,d,-0.206019,-0.0486111
Direct,end,d,-0.134259,0.00231481
Direct,end,d,-0.19213,-0.0635354
Direct,end,d,-0.171296,-0.0648149
Direct,end,d,-0.216259,-0.0479817
Direct,end,d,-0.1875,-0.0497042
Direct,end,d,-0.164352,-0.0740741
Direct,end,d,-0.173611,-0.0578704
Direct,end,d,-0.162037,-0.00925926
Direct,end,d,-0.19421,-0.0230312
Direct,end,d,-0.175926,-0.0694445
Direct,end,d,-0.145833,-0.0949074
Direct,end,d,-0.185185,-0.0833334
Direct,end,d,-0.143518,-0.050926
Direct,end,d,-0.243459,-0.0292531
Direct,end,d,-0.0520833,-0.0775463
Direct,end,d,-0.244213,-0.0960648
Direct,end,d,-0.194444,-0.0787037
Direct,end,d,-0.224537,-0.0393519
Direct,end,d,-0.277778,-0.0837054
Direct,end,d,-0.105324,-0.0347223
Direct,end,d,-0.287037,-0.171296
Direct,end,d,-0.31713,0.0324073
Direct,end,d,-0.275463,-0.0901699
Direct,end,d,-0.203525,-0.0397085
Direct,end,d,-0.183799,0.0439814
Direct,end,d,-0.164352,0.0254629
Direct,end,d,-0.351852,-0.00231485
Direct,end,d,-0.208174,0.0249848
Direct,end,d,-0.150463,-0.037037
Direct,end,d,-0.0894277,-0.0980724
Direct,end,d,-0.356482,-0.0046297
Direct,end,d,-0.201389,-0.0625001
Direct,end,d,-0.194444,-0.134259
Direct,end,d,-0.229167,-0.138889
Direct,end,d,-0.19213,-0.056384
Direct,end,d,-0.206019,-0.0659722
Direct,end,d,-0.189815,-0.0300927
Direct,end,d,-0.226852,-0.0355429
Direct,end,d,-0.263889,-0.0393519
Direct,end,d,-0.231482,-0.118056
Direct,end,d,-0.229167,-0.0740741
Direct,end,d,-0.211806,0.017361
Direct,end,d,-0.203398,-0.072993
Direct,end,d,-0.215278,-0.0504381
Direct,end,d,-0.229167,-0.0833334
Direct,end,d,-0.222222,0.00925923
Direct,end,d,-0.130787,-0.0486111
Direct,end,d,-0.168982,-0.0578704
Direct,end,d,-0.1875,-0.0625001
Direct,end,d,-0.1875,-0.0347223
Direct,end,d,-0.195826,-0.0486111
Direct,end,d,-0.192009,-0.00706486
Direct,end,d,-0.185185,-0.0277779
Direct,end,d,-0.204861,-0.0567131
Direct,end,d,-0.152778,0.00166988
Direct,end,d,-0.201389,-0.0277779
Direct,end,d,-0.206019,-0.0671296
Direct,end,d,-0.175926,-0.0436751
Direct,end,d,0.00462959,-0.0164832
Direct,end,d,-0.18287,-0.0808674
Direct,end,d,-0.118055,0.0162037
Direct,end,d,-0.354167,-0.087963
Direct,end,d,-0.150463,-0.113426
Direct,end,d,-0.147854,0.00723842
Direct,end,d,-0.148148,0.00462956
Direct,end,d,-0.196759,0.0416666
Direct,end,d,-0.133827,-0.0536731
Direct,end,d,-0.217208,-0.06057
Direct,end,d,-0.189815,0.00231481
Direct,end,d,-0.0914352,-0.0046297
Direct,end,d,-0.196766,-0.00926604
Direct,end,d,-0.236111,-0.0474537
Direct,end,d,-0.128763,0.0202519
Direct,end,d,-0.0694444,0.0509259
Direct,end,d,-0.18287,-0.0162038
Direct,end,d,-0.0810185,0.0486111
Direct,end,d,-0.157407,0.12963
Direct,end,d,-0.145833,-0.0740741
Direct,end,d,-0.263521,0.105501
Direct,end,d,-0.0450186,0.011574
Direct,end,d,-0.296296,0.0208333
Direct,end,d,-0.219009,-0.00694451
Direct,end,d,-0.250088,-0.124823
Direct,end,d,-0.219907,0.0462962
Direct,end,d,-0.127315,0.0335647
Direct,end,d,-0.270833,0.0523088
Direct,end,d,-0.25,0.0185184
Direct,end,d,-0.268518,0.118056
Direct,end,d,-0.125225,0.131944
Direct,end,d,-0.141516,0.0972221
Direct,end,d,-0.268518,0.101852
Direct,end,d,-0.104167,0.138889
Direct,end,d,-0.219907,0.146991
Direct,end,d,-0.189815,0.011574
Direct,end,d,-0.24537,0.108796
Direct,end,d,-0.231482,0.0833333
Direct,end,d,-0.174248,-0.0700814
Direct,end,d,-0.155093,-0.0393519
Direct,end,d,-0.171296,-0.0324074
Direct,end,d,-0.0740741,-0.0176837
Direct,end,d,-0.156633,0.0362621
Direct,end,d,-0.217593,-0.025463
Direct,end,d,-0.189815,0.00694437
Direct,end,d,-0.215278,0.00753399
Direct,end,d,-0.166915,-0.0576216
Direct,end,d,-0.0393518,-0.045139
Direct,end,d,-0.142251,-0.0324074
Direct,end,d,-0.209491,-0.00925926
Direct,end,d,-0.171296,-0.0300927
Direct,end,d,-0.219907,-0.0717593
Direct,end,d,-0.0972222,-0.0162038
Direct,end,d,-0.2352,0.124869
Direct,end,d,-0.212963,0.00462956
Direct,end,d,-0.373086,-0.102138
Direct,end,d,-0.145833,-0.0277779
Direct,end,d,-0.212963,-0.0486111
Direct,end,d,-0.322917,-0.0277779
Direct,end,d,-0.18272,0.133224
Direct,end,d,-0.155093,-0.0300927
Direct,end,d,-0.353009,-0.00115744
Direct,end,d,-0.25206,-0.0895081
Direct,end,d,-0.173611,-0.0115741
Direct,end,d,-0.171296,-0.013889
Direct,end,d,-0.243896,-0.0373174
Direct,end,d,-0.157407,-0.0486111
Direct,end,d,-0.173103,-0.0115741
Direct,end,d,-0.0951391,-0.0231482
Direct,end,d,-0.194444,-0.0694445
Direct,end,d,-0.196759,-0.0393519
Direct,end,d,-0.175926,-0.103897
Direct,end,d,-0.166667,-0.0324074
Direct,end,d,-0.131362,0.00462956
Direct,end,d,-0.185185,-0.087963
Direct,end,d,-0.148148,-0.0671296
Direct,end,d,-0.0740741,-0.0300927
Direct,end,d,-0.143518,0.0162037
Direct,end,d,-0.208333,-0.0995371
Direct,end,d,-0.171296,-0.0046297
Direct,start,e,-0.210648,0.238426
Direct,start,e,-0.24537,0.289352
Direct,start,e,-0.212963,0.333333
Direct,start,e,-0.259259,0.280093
Direct,start,e,-0.243056,0.335648
Direct,start,e,-0.273148,0.326389
Direct,start,e,-0.224537,0.3125
Direct,start,e,-0.275463,0.287037
Direct,start,e,-0.231482,0.268519
Direct,start,e,-0.238426,0.310185
Direct,start,e,-0.219907,0.326389
Direct,start,e,-0.229167,0.321759
Direct,start,e,-0.303241,0.342592
Direct,start,e,-0.261574,0.287037
Direct,start,e,-0.222222,0.24537
Direct,start,e,-0.231482,0.268519
Direct,start,e,-0.252315,0.282407
Direct,start,e,-0.196759,0.24537
Direct,start,e,-0.208333,0.275463
Direct,start,e,-0.226852,0.296296
Direct,start,e,-0.217593,0.25
Direct,start,e,-0.199074,0.224537
Direct,start,e,-0.243056,0.368055
Direct,start,e,-0.243056,0.259259
Direct,start,e,-0.231482,0.256944
Direct,start,e,-0.238426,0.314815
Direct,start,e,-0.229167,0.273148
Direct,start,e,-0.238426,0.247685
Direct,start,e,-0.175926,0.328704
Direct,start,e,-0.222222,0.189815
Direct,start,e,-0.203704,0.344907
Direct,start,e,-0.30787,0.321759
Direct,start,e,-0.261574,0.31713
Direct,start,e,-0.277778,0.293981
Direct,start,e,-0.217593,0.349537
Direct,start,e,-0.240741,0.337963
Direct,start,e,-0.203704,0.24537
Direct,start,e,-0.275463,0.326389
Direct,start,e,-0.238426,0.25463
Direct,start,e,-0.298611,0.324074
Direct,start,e,-0.270833,0.351852
Direct,start,e,-0.259259,0.349537
Direct,start,e,-0.219907,0.361111
Direct,start,e,-0.25463,0.31713
Direct,start,e,-0.229167,0.319444
Direct,start,e,-0.238426,0.351852
Direct,start,e,-0.212963,0.340278
Direct,start,e,-0.243056,0.331018
Direct,start,e,-0.240741,0.324074
Direct,start,e,-0.270833,0.351852
Direct,start,e,-0.231482,0.344907
Direct,start,e,-0.261574,0.340278
Direct,start,e,-0.233796,0.293981
Direct,start,e,-0.25463,0.349537
Direct,start,e,-0.219907,0.3125
Direct,start,e,-0.270833,0.199074
Direct,start,e,-0.261574,0.236111
Direct,start,e,-0.24537,0.261574
Direct,start,e,-0.206019,0.324074
Direct,start,e,-0.0740741,0.30787
Direct,start,e,-0.277778,0.324074
Direct,start,e,-0.25463,0.280093
Direct,start,e,-0.194444,0.291667
Direct,start,e,-0.240741,0.324074
Direct,start,e,-0.243056,0.300926
Direct,start,e,-0.259259,0.275463
Direct,start,e,-0.208333,0.333333
Direct,start,e,-0.25463,0.347222
Direct,start,e,-0.224537,0.356481
Direct,start,e,-0.30787,0.37963
Direct,start,e,-0.219907,0.31713
Direct,start,e,-0.291667,0.238426
Direct,start,e,-0.238426,0.284722
Direct,start,e,-0.236111,0.298611
Direct,start,e,-0.25,0.259259
Direct,start,e,-0.222222,0.25
Direct,start,e,-0.24537,0.347222
Direct,start,e,-0.300926,0.219907
Direct,start,e,-0.256945,0.298611
Direct,start,e,-0.305556,0.298611
Direct,start,e,-0.259259,0.321759
Direct,start,e,-0.275463,0.324074
Direct,start,e,-0.275463,0.3125
Direct,start,e,-0.305556,0.356481
Direct,start,e,-0.210648,0.347222
Direct,start,e,-0.19213,0.337963
Direct,start,e,-0.189815,0.31713
Direct,start,e,-0.219907,0.310185
Direct,start,e,-0.099537,0.284722
Direct,start,e,-0.201389,0.238426
Direct,start,e,-0.0763889,0.407407
Direct,start,e,-0.19213,0.344907
Direct,start,e,-0.196759,0.310185
Direct,start,e,-0.215278,0.310185
Direct,start,e,-0.236111,0.324074
Direct,start,e,-0.273148,0.314815
Direct,start,e,-0.270833,0.335648
Direct,start,e,-0.196759,0.273148
Direct,start,e,-0.1875,0.300926
Direct,end,e,-0.196759,0.268519
Direct,end,e,-0.184028,0.239583
Direct,end,e,-0.201389,0.243015
Direct,end,e,-0.212963,0.180555
Direct,end,e,-0.268518,0.199074
Direct,end,e,-0.206019,0.246236
Direct,end,e,-0.291667,0.270833
Direct,end,e,-0.241898,0.259259
Direct,end,e,-0.155093,0.271115
Direct,end,e,-0.150463,0.30787
Direct,end,e,-0.110074,0.239518
Direct,end,e,-0.159722,0.259259
Direct,end,e,-0.185185,0.180555
Direct,end,e,-0.270833,0.137731
Direct,end,e,-0.243056,0.226033
Direct,end,e,-0.1875,0.209045
Direct,end,e,-0.275443,0.212963
Direct,end,e,-0.190972,0.216435
Direct,end,e,-0.222222,0.217593
Direct,end,e,-0.240741,0.232639
Direct,end,e,-0.219907,0.24537
Direct,end,e,-0.231482,0.25463
Direct,end,e,-0.210648,0.256944
Direct,end,e,-0.24537,0.275463
Direct,end,e,-0.351852,0.192129
Direct,end,e,-0.180556,0.189815
Direct,end,e,-0.231482,0.242149
Direct,end,e,-0.210648,0.287037
Direct,end,e,-0.224537,0.230478
Direct,end,e,-0.238426,0.236111
Direct,end,e,-0.176526,0.277564
Direct,end,e,-0.1875,0.266204
Direct,end,e,-0.252315,0.256751
Direct,end,e,-0.25463,0.22338
Direct,end,e,-0.24537,0.253472
Direct,end,e,-0.275463,0.268519
Direct,end,e,-0.25463,0.314815
Direct,end,e,-0.289352,0.280093
Direct,end,e,-0.208333,0.163183
Direct,end,e,-0.256515,0.263889
Direct,end,e,-0.266204,0.282407
Direct,end,e,-0.243056,0.252315
Direct,end,e,-0.280093,0.283565
Direct,end,e,-0.212963,0.208333
Direct,end,e,-0.199074,0.261574
Direct,end,e,-0.261574,0.296296
Direct,end,e,-0.263889,0.273805
Direct,end,e,-0.25,0.333534
Direct,end,e,-0.199074,0.226852
Direct,end,e,-0.212963,0.190736
Direct,end,e,-0.280093,0.236111
Direct,end,e,-0.221605,0.274384
Direct,end,e,-0.236111,0.224537
Direct,end,e,-0.266204,0.283565
Direct,end,e,-0.268518,0.305555
Direct,end,e,-0.262732,0.25463
Direct,end,e,-0.240741,0.210648
Direct,end,e,-0.243056,0.222222
Direct,end,e,-0.208333,0.193287
Direct,end,e,-0.210648,0.28125
Direct,end,e,-0.324074,0.238426
Direct,end,e,-0.247685,0.348379
Direct,end,e,-0.298611,0.289352
Direct,end,e,-0.19213,0.236111
Direct,end,e,-0.24537,0.210648
Direct,end,e,-0.252315,0.28125
Direct,end,e,-0.236111,0.25463
Direct,end,e,-0.238426,0.268519
Direct,end,e,-0.252315,0.280093
Direct,end,e,-0.226852,0.31713
Direct,end,e,-0.270833,0.3125
Direct,end,e,-0.245711,0.180896
Direct,end,e,-0.224537,0.212963
Direct,end,e,-0.234954,0.168981
Direct,end,e,-0.196759,0.21412
Direct,end,e,-0.175034,0.192129
Direct,end,e,-0.243056,0.303241
Direct,end,e,-0.222222,0.212963
Direct,end,e,-0.263889,0.202546
Direct,end,e,-0.261574,0.233796
Direct,end,e,-0.217593,0.222222
Direct,end,e,-0.208333,0.244213
Direct,end,e,-0.208333,0.219907
Direct,end,e,-0.194444,0.3125
Direct,end,e,-0.208333,0.216435
Direct,end,e,-0.252315,0.217593
Direct,end,e,-0.270833,0.259703
Direct,end,e,-0.224537,0.276312
Direct,end,e,-0.266204,0.175926
Direct,end,e,-0.240741,0.25
Direct,end,e,-0.215278,0.233796
Direct,end,e,-0.263889,0.224537
Direct,end,e,-0.222222,0.266204
Direct,end,e,-0.268518,0.201389
Direct,end,e,-0.19959,0.218109
Direct,end,e,-0.277778,0.257116
Direct,end,e,-0.238426,0.233796
Direct,end,e,-0.224537,0.260417
Direct,end,e,-0.239583,0.186342
Direct,end,e,-0.148148,0.219907
Direct,end,e,-0.25463,0.2091
Direct,end,e,-0.215278,0.280093
Direct,end,e,-0.203704,0.294342
Direct,end,e,-0.189815,0.233796
Direct,end,e,-0.280093,0.196759
Direct,end,e,-0.256945,0.266204
Direct,end,e,-0.256945,0.247685
Direct,end,e,-0.25463,0.174086
Direct,end,e,-0.226852,0.204389
Direct,end,e,-0.25463,0.210648
Direct,end,e,-0.210648,0.212963
Direct,end,e,-0.219907,0.208569
Direct,end,e,-0.229167,0.240741
Direct,end,e,-0.261574,0.236111
Direct,end,e,-0.261574,0.199074
Direct,end,e,-0.226852,0.201779
Direct,end,e,-0.263889,0.254764
Direct,end,e,-0.24537,0.231481
Direct,end,e,-0.180556,0.240741
Direct,end,e,-0.222222,0.203704
Direct,end,e,-0.229167,0.252315
Direct,end,e,-0.224537,0.282407
Direct,end,e,-0.212963,0.215278
Direct,end,e,-0.210385,0.206018
Direct,end,e,-0.186129,0.203276
Direct,end,e,-0.196759,0.239199
Direct,end,e,-0.186343,0.318287
Direct,end,e,-0.196759,0.1875
Direct,end,e,-0.222222,0.215278
Direct,end,e,-0.224537,0.189815
Direct,end,e,-0.268518,0.24537
Direct,end,e,-0.226852,0.233796
Direct,end,e,-0.203704,0.294104
Direct,end,e,-0.217593,0.25463
Direct,end,e,-0.25463,0.261574
Direct,end,e,-0.24537,0.195602
Direct,end,e,-0.222222,0.271991
Direct,end,e,-0.224537,0.180555
Direct,end,e,-0.210648,0.243055
Direct,end,e,-0.171296,0.240741
Direct,end,e,-0.210648,0.233796
Direct,end,e,-0.196759,0.268519
Direct,end,e,-0.238426,0.284722
Direct,end,e,-0.212963,0.282407
Direct,end,e,-0.207176,0.304398
Direct,end,e,-0.196759,0.237268
Direct,end,e,-0.210648,0.267361
Direct,end,e,-0.217593,0.236111
Direct,end,e,-0.243056,0.25
Direct,end,e,-0.247685,0.292824
Direct,end,e,-0.208333,0.236111
Direct,end,e,-0.284722,0.236111
Direct,end,e,-0.219907,0.261574
Direct,end,e,-0.224537,0.282407
Direct,end,e,-0.3125,0.233796
Direct,end,e,-0.24537,0.261574
Direct,end,e,-0.236111,0.215278
Direct,end,e,-0.155093,0.277778
Direct,end,e,-0.187288,0.229167
Direct,end,e,-0.219907,0.284722
Direct,end,e,-0.175926,0.234954
Direct,end,e,-0.208333,0.226852
Direct,end,e,-0.238426,0.236111
Direct,end,e,-0.229167,0.256915
Direct,end,e,-0.231482,0.261152
Direct,end,e,-0.215278,0.24537
Direct,end,e,-0.314815,0.30787
Direct,end,e,-0.1875,0.230324
Direct,end,e,-0.238426,0.206018
Direct,end,e,-0.240741,0.229167
Direct,end,e,-0.263889,0.225694
Direct,end,e,-0.289352,0.231481
Direct,end,e,-0.233796,0.25463
Direct,end,e,-0.208333,0.269676
Direct,end,e,-0.243056,0.238926
Direct,end,e,-0.212963,0.263889
Direct,end,e,-0.215278,0.280093
Direct,end,e,-0.256945,0.231481
Direct,end,e,-0.206019,0.298611
Direct,end,e,-0.208333,0.24537
Direct,end,e,-0.24537,0.261574
Direct,end,e,-0.24537,0.231667
Direct,end,e,-0.226852,0.251483
Direct,end,e,-0.243056,0.218833
Direct,end,e,-0.24537,0.206018
Direct,end,e,-0.217701,0.24405
Direct,end,e,-0.243056,0.207163
Direct,end,e,-0.210648,0.25463
Direct,end,e,-0.236111,0.235725
Direct,end,e,-0.229167,0.266204
Direct,end,e,-0.222222,0.210648
Direct,end,e,-0.25463,0.24537
Direct,end,e,-0.273148,0.221168
Direct,end,e,-0.224537,0.25463
Direct,end,e,-0.224537,0.244044
Direct,end,e,-0.224537,0.192129
Direct,end,e,-0.24537,0.25
Direct,end,e,-0.243056,0.298611
Direct,end,e,-0.247685,0.268519
Direct,end,e,-0.24537,0.222222
Direct,end,e,-0.244213,0.231481
Direct,end,e,-0.240741,0.284913
Direct,end,e,-0.224537,0.233796
Direct,end,e,-0.226852,0.212115
Direct,end,e,-0.282407,0.275738
Direct,end,e,-0.189815,0.255787
Direct,end,e,-0.201389,0.273148
Direct,end,e,-0.141877,0.267172
Direct,end,e,-0.201389,0.238426
Direct,end,e,-0.226852,0.219907
Direct,end,e,-0.199074,0.247685
Direct,end,e,-0.226852,0.271991
Direct,end,e,-0.236111,0.245723
Direct,end,e,-0.3125,0.201389
Direct,end,e,-0.298889,0.260092
Direct,end,e,-0.240853,0.266204
Direct,end,e,-0.319444,0.310185
Direct,end,e,-0.319444,0.326389
Direct,end,e,-0.143518,0.415509
Direct,end,e,-0.267361,0.255787
Direct,end,e,-0.123843,0.351852
Direct,end,e,-0.331018,0.263889
Direct,end,e,-0.329861,0.295139
Direct,end,e,-0.365741,0.22338
Direct,end,e,-0.28125,0.230324
Direct,end,e,-0.162037,0.328704
Direct,end,e,-0.322034,0.201664
Direct,end,e,-0.268518,0.266204
Direct,end,e,-0.226852,0.30787
Direct,end,e,-0.252315,0.351852
Direct,end,e,-0.187488,0.233796
Direct,end,e,-0.384259,0.159722
Direct,end,e,-0.310185,0.159722
Direct,end,e,-0.268518,0.1875
Direct,end,e,-0.256945,0.303241
Direct,end,e,-0.273338,0.368435
Direct,end,e,-0.256945,0.255787
Direct,end,e,-0.303241,0.331018
Direct,end,e,-0.296296,0.275759
Direct,end,e,-0.270833,0.31713
Direct,end,e,-0.305556,0.236111
Direct,end,e,-0.229844,0.243055
Direct,end,e,-0.275463,0.210648
Direct,end,e,-0.252315,0.231481
Direct,end,e,-0.313657,0.327546
Direct,end,e,-0.275969,0.219907
