id,QWERTY,GK,usage,block,sentence,Gesture,Prepare,Gesture(%),Prepare(%),Gesture(M),Prepare(M),GestureSpeed(keyW/s)
8,3,1,Indirect,2,11,17.7642,4.2412,0.807265,0.192735,2.53774,0.706867,5.58796
8,3,1,Indirect,2,12,14.7524,3.4117,0.812173,0.187827,2.45873,0.68234,4.23543
8,3,1,Indirect,2,13,18.0106,1.9057,0.904315,0.0956854,4.50265,0.635233,7.11626
8,3,1,Indirect,2,14,13.8618,2.7355,0.835184,0.164816,2.77236,0.683875,5.11268
8,3,1,Indirect,2,15,19.0565,2.3052,0.892087,0.107913,4.76412,0.7684,7.51132
8,3,1,Indirect,2,16,14.5696,3.1352,0.822918,0.177082,2.91392,0.7838,3.90863
8,3,1,Indirect,2,17,14.2931,1.2296,0.920787,0.079213,4.76437,0.6148,7.24126
8,3,1,Indirect,2,18,17.1833,2.3977,0.87755,0.12245,3.43666,0.599425,6.04305
8,3,1,Indirect,2,19,16.753,3.043,0.846282,0.153718,2.79217,0.6086,4.5371
8,3,1,Indirect,2,20,18.384,3.103,0.855587,0.144413,3.6768,0.77575,4.31772
8,3,1,Indirect,3,21,15,2.182,0.873007,0.126993,3,0.5455,4.4486
8,3,1,Indirect,3,22,16.045,3.166,0.835199,0.164801,2.67417,0.6332,4.49811
8,3,1,Indirect,3,23,14.17,3.381,0.807361,0.192639,2.834,0.84525,6.54788
8,3,1,Indirect,3,24,16.597,2.613,0.863977,0.136023,3.3194,0.65325,5.55989
8,3,1,Indirect,3,25,14.629,2.921,0.833561,0.166439,2.43817,0.5842,7.11253
8,3,1,Indirect,3,26,11.526,1.506,0.884438,0.115562,2.3052,0.3765,7.34711
8,3,1,Indirect,3,27,15.89,2.797,0.850324,0.149676,3.178,0.69925,7.12251
8,3,1,Indirect,3,28,11.926,1.475,0.889934,0.110066,2.9815,0.491667,5.28636
8,3,1,Indirect,3,29,13.955,2.09,0.869741,0.130259,2.791,0.5225,7.67923
8,3,1,Indirect,3,30,14.077,2.398,0.854446,0.145554,2.8154,0.5995,7.15842
8,3,1,Indirect,4,31,9.712,1.998,0.829377,0.170623,1.9424,0.4995,6.26892
8,3,1,Indirect,4,32,13.495,3.442,0.796776,0.203224,1.92786,0.573667,5.14902
8,3,1,Indirect,4,33,19.395,4.211,0.821613,0.178387,2.42437,0.601571,5.14504
8,3,1,Indirect,4,34,14.201,2.951,0.82795,0.17205,2.36683,0.5902,4.80687
8,3,1,Indirect,4,35,16.076,2.798,0.851754,0.148246,2.67933,0.5596,5.28612
8,3,1,Indirect,4,36,15.031,2.644,0.85041,0.14959,2.14729,0.440667,5.45254
8,3,1,Indirect,4,37,16.66,2.828,0.854885,0.145115,4.165,0.942667,7.01712
8,3,1,Indirect,4,38,19.828,4.701,0.808349,0.191651,2.83257,0.7835,4.93667
8,3,1,Indirect,4,39,13.985,3.567,0.796775,0.203225,2.33083,0.7134,5.38591
8,3,1,Indirect,4,40,16.537,2.583,0.864906,0.135094,3.3074,0.64575,5.06488
8,3,1,Direct,1,1,10.9966,6.973,0.611956,0.388044,1.22184,0.871625,13.5365
8,3,1,Direct,1,2,9.3084,3.9019,0.704632,0.295368,1.5514,0.78038,16.0115
8,3,1,Direct,1,3,9.9234,3.4411,0.742519,0.257481,1.98468,0.860275,14.5122
8,3,1,Direct,1,4,7.9269,4.7621,0.624706,0.375294,1.32115,0.95242,13.7243
8,3,1,Direct,1,5,12.1062,3.6873,0.766531,0.233469,2.42124,0.921825,12.7177
8,3,1,Direct,1,6,9.1877,3.9484,0.699424,0.300576,1.83754,0.9871,10.2798
8,3,1,Direct,1,7,8.0819,4.1175,0.662483,0.337517,1.61638,1.02938,11.3049
8,3,1,Direct,1,8,7.0374,4.2099,0.625697,0.374303,1.00534,0.70165,10.0437
8,3,1,Direct,1,9,9.7114,6.1154,0.613605,0.386395,1.94228,1.52885,12.6257
8,3,1,Direct,1,10,11.0023,4.5791,0.706118,0.293882,1.83372,0.91582,10.2111
8,3,1,Direct,2,11,7.2531,3.2268,0.692096,0.307904,1.45062,0.8067,13.7968
8,3,1,Direct,2,12,5.993,3.0734,0.661012,0.338988,0.856143,0.512233,12.0465
8,3,1,Direct,2,13,6.0854,3.5347,0.632571,0.367429,1.01423,0.70694,13.4859
8,3,1,Direct,2,14,4.4564,3.1966,0.582308,0.417692,1.1141,1.06553,13.2444
8,3,1,Direct,2,15,6.7618,4.0267,0.62676,0.37324,1.35236,1.00668,11.6644
8,3,1,Direct,2,16,10.6053,2.9818,0.780542,0.219458,2.12106,0.74545,9.10821
8,3,1,Direct,2,17,8.9457,2.7974,0.761784,0.238216,1.49095,0.55948,11.7921
8,3,1,Direct,2,18,7.6239,3.9965,0.656079,0.343921,1.27065,0.7993,12.2855
8,3,1,Direct,2,19,6.3328,3.3511,0.653951,0.346049,1.26656,0.837775,14.3978
8,3,1,Direct,2,20,8.4235,4.0583,0.674863,0.325137,1.6847,1.01457,11.4883
8,3,1,Direct,3,21,5.5181,1.6602,0.76872,0.23128,1.37952,0.5534,15.0413
8,3,1,Direct,3,22,6.1794,2.6134,0.70278,0.29722,1.54485,0.871133,13.699
8,3,1,Direct,3,23,4.0892,2.6131,0.610119,0.389881,0.81784,0.653275,13.7667
8,3,1,Direct,3,24,5.4415,3.8432,0.586072,0.413928,0.680188,0.549029,11.7641
8,3,1,Direct,3,25,7.2253,4.5193,0.615202,0.384798,1.03219,0.753217,10.3241
8,3,1,Direct,3,26,6.4878,3.6279,0.641359,0.358641,1.0813,0.72558,13.4359
8,3,1,Direct,3,27,4.0889,1.4455,0.738815,0.261185,1.02222,0.481833,11.99
8,3,1,Direct,3,28,5.4733,3.8741,0.585543,0.414457,0.7819,0.645683,15.5046
8,3,1,Direct,3,29,8.7325,2.6752,0.765492,0.234508,2.91083,1.3376,11.6769
8,3,1,Direct,3,30,9.5938,4.4585,0.682721,0.317279,1.91876,1.11462,12.5759
8,3,1,Direct,4,31,7.626,3.3825,0.692737,0.307263,2.542,1.69125,12.9542
8,3,1,Direct,4,32,4.2128,3.7209,0.531001,0.468999,0.702133,0.74418,14.7998
8,3,1,Direct,4,33,11.04,4.5514,0.708083,0.291917,2.208,1.13785,12.8327
8,3,1,Direct,4,34,4.658,2.799,0.624648,0.375352,0.9316,0.69975,12.8874
8,3,1,Direct,4,35,5.106,2.798,0.646002,0.353998,1.0212,0.6995,12.7554
8,3,1,Direct,4,36,8.826,4.829,0.646357,0.353643,1.26086,0.804833,15.2432
8,3,1,Direct,4,37,10.64,3.476,0.753755,0.246245,2.128,0.869,12.7533
8,3,1,Direct,4,38,7.472,5.814,0.562397,0.437603,1.06743,0.969,10.5067
8,3,1,Direct,4,39,8.918,5.26,0.629003,0.370997,1.48633,1.052,13.3279
8,3,1,Direct,4,40,6.089,3.599,0.628509,0.371491,1.2178,0.89975,15.2415
9,4,1,Indirect,1,1,15.5188,7.4061,0.676941,0.323059,1.72431,0.925762,10.2786
9,4,1,Indirect,1,2,12.6611,3.8107,0.768653,0.231347,2.11018,0.76214,10.9167
9,4,1,Indirect,1,3,7.4678,3.1961,0.700288,0.299712,1.49356,0.799025,9.70251
9,4,1,Indirect,1,4,5.8084,3.0425,0.65625,0.34375,1.4521,1.01417,10.1493
9,4,1,Indirect,1,5,9.4654,2.1206,0.816969,0.183031,3.15513,1.0603,10.3911
9,4,1,Indirect,1,6,7.5599,4.9174,0.605892,0.394108,1.07999,0.819567,8.83285
9,4,1,Indirect,1,7,8.206,3.1044,0.725527,0.274473,1.6412,0.7761,8.77126
9,4,1,Indirect,1,8,10.0812,4.6104,0.686188,0.313812,2.01624,1.1526,9.99128
9,4,1,Indirect,1,9,9.897,3.3807,0.745385,0.254615,1.9794,0.845175,9.65774
9,4,1,Indirect,1,10,10.8808,3.5345,0.754809,0.245191,1.81347,0.7069,7.66474
9,4,1,Indirect,2,11,6.1769,2.6738,0.6979,0.3021,1.23538,0.66845,8.46397
9,4,1,Indirect,2,12,6.0851,5.0094,0.548479,0.451521,1.21702,1.25235,11.1899
9,4,1,Indirect,2,13,8.8818,3.6572,0.708334,0.291666,1.26883,0.609533,8.43429
9,4,1,Indirect,2,14,6.2387,2.4587,0.717306,0.282694,1.55967,0.819567,10.1279
9,4,1,Indirect,2,15,12.0475,5.0711,0.703767,0.296233,2.00792,1.01422,10.3561
9,4,1,Indirect,2,16,13.7689,3.5958,0.792925,0.207075,2.29482,0.71916,10.2392
9,4,1,Indirect,2,17,8.7594,2.9505,0.748034,0.251966,2.18985,0.9835,8.96612
9,4,1,Indirect,2,18,10.5423,1.2296,0.895548,0.104452,3.5141,0.6148,9.79517
9,4,1,Indirect,2,19,8.022,2.3362,0.774459,0.225541,2.0055,0.778733,10.19
9,4,1,Indirect,2,20,8.6371,3.5655,0.707808,0.292192,1.72742,0.891375,10.3163
9,4,1,Indirect,3,21,5.685,4.825,0.540913,0.459087,0.9475,0.965,11.7053
9,4,1,Indirect,3,22,5.347,2.336,0.695952,0.304048,1.0694,0.584,12.6912
9,4,1,Indirect,3,23,8.389,2.828,0.747883,0.252117,1.6778,0.707,10.735
9,4,1,Indirect,3,24,9.651,4.271,0.693219,0.306781,1.37871,0.711833,10.6513
9,4,1,Indirect,3,25,6.7,2.612,0.719502,0.280498,1.34,0.653,8.98565
9,4,1,Indirect,3,26,9.311,3.474,0.728275,0.271725,1.33014,0.579,9.93839
9,4,1,Indirect,3,27,8.575,3.227,0.726572,0.273428,1.42917,0.6454,8.81626
9,4,1,Indirect,3,28,7.007,1.845,0.791573,0.208427,1.75175,0.615,12.6852
9,4,1,Indirect,3,29,11.126,3.074,0.783521,0.216479,2.2252,0.7685,8.51359
9,4,1,Indirect,3,30,7.745,4.672,0.623742,0.376258,1.10643,0.778667,10.7556
9,4,1,Indirect,4,31,4.948,2.275,0.685034,0.314966,0.9896,0.56875,11.7994
9,4,1,Indirect,4,32,5.902,2.827,0.676137,0.323863,0.983667,0.5654,12.3143
9,4,1,Indirect,4,33,6.638,1.753,0.791086,0.208914,1.6595,0.584333,12.6014
9,4,1,Indirect,4,34,7.038,4.764,0.59634,0.40366,1.00543,0.794,14.1365
9,4,1,Indirect,4,35,6.671,2.549,0.723536,0.276464,1.3342,0.63725,14.9011
9,4,1,Indirect,4,36,5.993,2.613,0.696375,0.303625,1.1986,0.65325,11.7918
9,4,1,Indirect,4,37,7.255,3.073,0.702459,0.297541,1.20917,0.6146,10.4891
9,4,1,Indirect,4,38,6.423,3.197,0.667672,0.332328,1.0705,0.6394,8.67972
9,4,1,Indirect,4,39,6.7,3.166,0.6791,0.3209,0.957143,0.527667,11.897
9,4,1,Indirect,4,40,8.144,3.136,0.721986,0.278014,1.35733,0.6272,10.5914
9,4,1,Direct,1,1,6.2713,8.1773,0.434042,0.565958,0.696811,1.02216,25.7826
9,4,1,Direct,1,2,8.1774,4.9495,0.62295,0.37705,1.3629,0.9899,21.2364
9,4,1,Direct,1,3,6.0251,4.1812,0.590331,0.409669,1.00418,0.83624,17.7517
9,4,1,Direct,1,4,4.5806,3.0433,0.600821,0.399179,0.91612,0.760825,20.0265
9,4,1,Direct,1,5,5.9946,1.5987,0.789459,0.210541,1.9982,0.79935,14.6285
9,4,1,Direct,1,6,8.6078,3.597,0.70528,0.29472,1.43463,0.7194,21.756
9,4,1,Direct,1,7,3.6277,5.0416,0.418454,0.581546,0.518243,0.840267,18.8052
9,4,1,Direct,1,8,8.3315,3.1359,0.726538,0.273462,1.6663,0.783975,15.8131
9,4,1,Direct,1,9,5.0112,4.5347,0.524958,0.475042,0.715886,0.755783,17.7839
9,4,1,Direct,1,10,4.9806,2.1521,0.698277,0.301723,0.99612,0.538025,17.5068
9,4,1,Direct,2,11,4.2736,2.4288,0.637622,0.362378,0.85472,0.6072,19.773
9,4,1,Direct,2,12,3.9351,3.2283,0.549334,0.450666,0.65585,0.64566,18.1716
9,4,1,Direct,2,13,6.3644,4.5346,0.583943,0.416057,1.06073,0.90692,14.5888
9,4,1,Direct,2,14,4.4887,7.0408,0.389323,0.610677,0.498744,0.8801,20.7889
9,4,1,Direct,2,15,6.5186,2.2137,0.746493,0.253507,1.62965,0.7379,19.0217
9,4,1,Direct,2,16,6.58,3.69,0.640701,0.359299,1.316,0.9225,11.5794
9,4,1,Direct,2,17,6.9492,4.2741,0.619176,0.380824,1.38984,1.06852,20.4247
9,4,1,Direct,2,18,4.0586,4.5357,0.472243,0.527757,0.5798,0.75595,21.3378
9,4,1,Direct,2,19,3.2593,8.1178,0.286479,0.713521,0.407412,1.15969,27.9588
9,4,1,Direct,2,20,3.1981,3.1363,0.504878,0.495122,0.63962,0.784075,20.5972
9,4,1,Direct,3,21,3.2593,3.9358,0.452989,0.547011,0.543217,0.78716,16.5356
9,4,1,Direct,3,22,2.7058,3.3825,0.444426,0.555574,0.54116,0.845625,21.5608
9,4,1,Direct,3,23,3.2591,5.489,0.372549,0.627451,0.465586,0.914833,20.9058
9,4,1,Direct,3,24,4.9197,3.1674,0.608339,0.391661,0.98394,0.79185,19.9601
9,4,1,Direct,3,25,4.7358,2.9828,0.613557,0.386443,1.18395,0.994267,17.1205
9,4,1,Direct,3,26,2.6752,2.8292,0.486011,0.513989,0.53504,0.7073,21.0599
9,4,1,Direct,3,27,2.952,3.9053,0.43049,0.56951,0.492,0.78106,24.1661
9,4,1,Direct,3,28,7.7185,3.3211,0.699165,0.300835,1.5437,0.830275,21.7389
9,4,1,Direct,3,29,1.722,2.2141,0.437489,0.562511,0.4305,0.738033,15.3465
9,4,1,Direct,3,30,3.1674,2.3986,0.569062,0.430938,0.79185,0.799533,18.8882
9,4,1,Direct,4,31,4.3665,3.7516,0.537872,0.462128,0.72775,0.75032,21.2912
9,4,1,Direct,4,32,4.92,4.6436,0.514451,0.485549,0.82,0.92872,21.5834
9,4,1,Direct,4,33,5.5354,3.1675,0.636041,0.363959,1.10708,0.791875,15.1672
9,4,1,Direct,4,34,6.7657,3.0137,0.691832,0.308168,1.35314,0.753425,20.004
9,4,1,Direct,4,35,4.9818,3.2906,0.602219,0.397781,0.99636,0.82265,19.3742
9,4,1,Direct,4,36,2.9213,2.5218,0.536698,0.463302,0.486883,0.50436,26.3678
9,4,1,Direct,4,37,4.6437,3.229,0.589848,0.410152,0.92874,0.80725,24.3543
9,4,1,Direct,4,38,5.1355,6.0277,0.460038,0.539962,0.855917,1.20554,16.111
9,4,1,Direct,4,39,5.9355,3.0752,0.658717,0.341283,1.48388,1.02507,14.471
9,4,1,Direct,4,40,2.86,3.7211,0.434578,0.565422,0.3575,0.531586,20.4688
10,5,5,Indirect,1,1,10.7211,3.625,0.747318,0.252682,1.19123,0.453125,12.4943
10,5,5,Indirect,1,2,9.9226,3.0106,0.767219,0.232781,1.65377,0.60212,13.4445
10,5,5,Indirect,1,3,11.6436,2.0583,0.84978,0.15022,2.9109,0.6861,13.9511
10,5,5,Indirect,1,4,3.9015,2.673,0.593429,0.406571,0.7803,0.66825,12.9513
10,5,5,Indirect,1,5,7.6805,1.3212,0.853228,0.146772,1.92013,0.4404,14.1987
10,5,5,Indirect,1,6,6.8818,2.1814,0.759312,0.240688,1.14697,0.43628,11.2572
10,5,5,Indirect,1,7,7.1274,3.2876,0.68434,0.31566,0.890925,0.469657,13.1883
10,5,5,Indirect,1,8,4.0246,1.6283,0.711953,0.288047,0.80492,0.407075,10.9109
10,5,5,Indirect,1,9,7.0666,2.2427,0.75909,0.24091,1.17777,0.44854,14.3386
10,5,5,Indirect,1,10,7.0358,1.3825,0.835774,0.164226,1.75895,0.460833,11.3499
10,5,5,Indirect,2,11,8.4493,2.6117,0.763882,0.236118,1.40822,0.52234,13.4578
10,5,5,Indirect,2,12,6.9129,1.2291,0.849042,0.150958,1.72823,0.4097,14.5046
10,5,5,Indirect,2,13,6.1452,1.1982,0.836833,0.163167,1.5363,0.3994,13.1295
10,5,5,Indirect,2,14,8.7256,4.0557,0.682685,0.317315,1.0907,0.579386,10.961
10,5,5,Indirect,2,15,7.835,2.0585,0.791934,0.208066,1.30583,0.4117,12.4141
10,5,5,Indirect,2,16,5.3156,3.4411,0.607032,0.392968,0.759371,0.573517,14.6703
10,5,5,Indirect,2,17,5.9913,1.4134,0.809121,0.190879,1.49783,0.471133,12.5747
10,5,5,Indirect,2,18,5.4386,2.1506,0.716624,0.283376,1.08772,0.53765,12.9123
10,5,5,Indirect,2,19,5.5308,2.3044,0.705891,0.294109,1.10616,0.5761,17.8072
10,5,5,Indirect,2,20,7.8963,3.4421,0.696421,0.303579,1.12804,0.573683,18.7583
10,5,5,Indirect,3,21,4.0258,1.813,0.689491,0.310509,0.80516,0.45325,14.2943
10,5,5,Indirect,3,22,5.9308,2.0897,0.739455,0.260545,1.18616,0.522425,17.7133
10,5,5,Indirect,3,23,6.3612,2.4276,0.723785,0.276215,1.0602,0.48552,18.3213
10,5,5,Indirect,3,24,3.2574,3.3803,0.490742,0.509258,0.5429,0.67606,21.4261
10,5,5,Indirect,3,25,3.5338,2.6121,0.574985,0.425015,0.588967,0.52242,19.3814
10,5,5,Indirect,3,26,5.2241,1.4444,0.7834,0.2166,1.04482,0.3611,17.6351
10,5,5,Indirect,3,27,4.9782,1.9363,0.719965,0.280035,0.99564,0.484075,17.9204
10,5,5,Indirect,3,28,7.6213,1.5366,0.83221,0.16779,1.52426,0.38415,15.398
10,5,5,Indirect,3,29,5.47,2.9196,0.651998,0.348002,0.911667,0.58392,16.427
10,5,5,Indirect,3,30,7.0992,2.9503,0.706423,0.293577,1.01417,0.491717,15.6227
10,5,5,Indirect,4,31,5.777,1.783,0.764153,0.235847,1.1554,0.44575,15.9174
10,5,5,Indirect,4,32,4.917,2.673,0.647826,0.352174,0.9834,0.66825,15.1597
10,5,5,Indirect,4,33,7.62,2.244,0.772506,0.227494,1.524,0.561,12.8614
10,5,5,Indirect,4,34,6.913,3.443,0.667536,0.332464,0.864125,0.491857,13.9526
10,5,5,Indirect,4,35,4.854,3.411,0.587296,0.412704,0.809,0.6822,13.3008
10,5,5,Indirect,4,36,2.981,1.536,0.659951,0.340049,0.74525,0.512,18.0834
10,5,5,Indirect,4,37,6.545,2.551,0.719547,0.280453,1.309,0.63775,17.514
10,5,5,Indirect,4,38,7.067,3.412,0.674396,0.325604,1.17783,0.6824,15.8549
10,5,5,Indirect,4,39,3.534,1.936,0.646069,0.353931,0.7068,0.484,16.7346
10,5,5,Indirect,4,40,6.36,2.274,0.736623,0.263377,1.272,0.5685,14.8331
10,5,5,Direct,1,1,8.2991,6.0249,0.579384,0.420616,0.922122,0.753113,17.1697
10,5,5,Direct,1,2,7.2848,4.5494,0.615572,0.384428,1.21413,0.90988,19.614
10,5,5,Direct,1,3,3.5042,2.4589,0.587647,0.412353,0.70084,0.614725,16.3798
10,5,5,Direct,1,4,5.1324,3.1976,0.616134,0.383866,1.02648,0.7994,18.3727
10,5,5,Direct,1,5,4.0573,2.0595,0.663304,0.336696,0.81146,0.514875,20.666
10,5,5,Direct,1,6,3.7175,1.4771,0.715647,0.284353,0.929375,0.492367,20.8889
10,5,5,Direct,1,7,3.7192,2.5822,0.590218,0.409782,0.619867,0.51644,19.0504
10,5,5,Direct,1,8,5.0409,2.2438,0.691985,0.308015,1.00818,0.56095,20.7255
10,5,5,Direct,1,9,2.3052,1.6292,0.585909,0.414091,0.5763,0.543067,20.9418
10,5,5,Direct,1,10,3.8729,3.2891,0.540757,0.459243,0.645483,0.65782,19.9608
10,5,5,Direct,2,11,2.366,3.7798,0.384978,0.615022,0.4732,0.94495,25.4058
10,5,5,Direct,2,12,9.0343,2.2741,0.798902,0.201098,2.25857,0.758033,17.6962
10,5,5,Direct,2,13,6.9754,3.3802,0.673587,0.326413,1.39508,0.84505,20.7046
10,5,5,Direct,2,14,2.2124,2.2433,0.496533,0.503467,0.5531,0.747767,20.5656
10,5,5,Direct,2,15,4.1177,2.8887,0.587706,0.412294,0.686283,0.57774,19.4138
10,5,5,Direct,2,16,6.0844,3.4417,0.638708,0.361292,1.21688,0.860425,15.4104
10,5,5,Direct,2,17,4.5479,3.7951,0.545116,0.454884,0.6497,0.632517,21.6922
10,5,5,Direct,2,18,7.1292,2.52,0.738838,0.261162,1.42584,0.63,22.6103
10,5,5,Direct,2,19,3.9948,2.397,0.624988,0.375012,0.79896,0.59925,23.5634
10,5,5,Direct,2,20,5.4698,3.3805,0.618036,0.381964,0.911633,0.6761,22.4669
10,5,5,Direct,3,21,3.4417,4.5483,0.430751,0.569249,0.491671,0.75805,21.6531
10,5,5,Direct,3,22,4.3633,2.889,0.601644,0.398356,0.87266,0.72225,20.7575
10,5,5,Direct,3,23,5.3471,3.9028,0.578071,0.421929,0.763871,0.650467,21.8001
10,5,5,Direct,3,24,4.3633,3.7188,0.539872,0.460128,0.623329,0.6198,21.7826
10,5,5,Direct,3,25,4.5479,3.1961,0.58728,0.41272,0.757983,0.63922,23.028
10,5,5,Direct,3,26,5.1011,1.4136,0.783014,0.216986,1.27528,0.4712,16.5016
10,5,5,Direct,3,27,4.7631,2.5507,0.651248,0.348752,0.95262,0.637675,23.0098
10,5,5,Direct,3,28,7.4058,4.2719,0.634183,0.365817,0.925725,0.610271,16.5944
10,5,5,Direct,3,29,4.6404,3.319,0.583009,0.416991,1.1601,1.10633,23.4286
10,5,5,Direct,3,30,3.2574,1.5368,0.679446,0.320554,0.81435,0.512267,26.2457
10,5,5,Direct,4,31,3.6874,3.4113,0.519447,0.480553,0.526771,0.56855,20.7072
10,5,5,Direct,4,32,3.5954,3.2881,0.522321,0.477679,0.599233,0.65762,18.9912
10,5,5,Direct,4,33,4.3327,2.059,0.677863,0.322137,0.86654,0.51475,19.6468
10,5,5,Direct,4,34,6.1773,4.2412,0.592916,0.407084,0.882471,0.706867,24.068
10,5,5,Direct,4,35,5.5934,3.2271,0.634136,0.365864,0.932233,0.64542,14.8283
10,5,5,Direct,4,36,3.78,4.3645,0.464117,0.535883,0.54,0.727417,22.0424
10,5,5,Direct,4,37,6.0546,1.7518,0.775594,0.224406,1.51365,0.583933,15.8348
10,5,5,Direct,4,38,4.7175,2.5815,0.646321,0.353679,0.9435,0.645375,12.2361
10,5,5,Direct,4,39,2.3664,1.9669,0.546097,0.453903,0.5916,0.655633,12.4072
10,5,5,Direct,4,40,2.3357,3.688,0.387752,0.612248,0.389283,0.7376,19.7004
11,5,4,Indirect,1,1,18.5841,5.7443,0.763885,0.236115,2.0649,0.718037,8.83115
11,5,4,Indirect,1,2,14.1298,4.147,0.7731,0.2269,2.35497,0.8294,9.20601
11,5,4,Indirect,1,3,14.0687,4.9455,0.739905,0.260095,2.34478,0.9891,8.0146
11,5,4,Indirect,1,4,13.8848,2.9491,0.824812,0.175188,2.77696,0.737275,8.40519
11,5,4,Indirect,1,5,9.3691,2.5498,0.786071,0.213929,1.87382,0.63745,6.90239
11,5,4,Indirect,1,6,9.6765,5.4372,0.640247,0.359753,1.20956,0.776743,10.0028
11,5,4,Indirect,1,7,9.2467,2.8262,0.765905,0.234095,2.31168,0.942067,9.00998
11,5,4,Indirect,1,8,11.7351,1.5359,0.884266,0.115734,3.9117,0.76795,9.00346
11,5,4,Indirect,1,9,10.998,2.8876,0.792044,0.207956,2.1996,0.7219,7.72288
11,5,4,Indirect,1,10,11.5208,3.4103,0.771598,0.228402,1.92013,0.68206,6.82619
11,5,4,Indirect,2,11,8.72397,2.27325,0.793289,0.206711,2.18099,0.75775,10.3702
11,5,4,Indirect,2,12,5.39103,2.61108,0.673701,0.326299,0.898505,0.522216,13.6104
11,5,4,Indirect,2,13,7.40298,3.7172,0.665725,0.334275,1.23383,0.74344,11.3534
11,5,4,Indirect,2,14,10.014,5.71384,0.636704,0.363296,1.11266,0.71423,14.5219
11,5,4,Indirect,2,15,6.20532,3.68621,0.627337,0.372663,1.03422,0.737242,14.2344
11,5,4,Indirect,2,16,6.0825,3.74773,0.618755,0.381245,1.2165,0.936933,12.7505
11,5,4,Indirect,2,17,8.7245,2.7647,0.759365,0.240635,1.7449,0.691175,12.0701
11,5,4,Indirect,2,18,6.7277,2.0891,0.763055,0.236945,1.68192,0.696367,13.7113
11,5,4,Indirect,2,19,11.8583,3.3794,0.778221,0.221779,2.37166,0.84485,11.6242
11,5,4,Indirect,2,20,7.1272,2.7038,0.724972,0.275028,1.42544,0.67595,9.45548
11,5,4,Indirect,3,21,6.9434,3.4713,0.666692,0.333308,1.15723,0.69426,12.4832
11,5,4,Indirect,3,22,4.6696,1.9969,0.700458,0.299542,1.1674,0.665633,12.6515
11,5,4,Indirect,3,23,6.7598,3.5024,0.658709,0.341291,1.12663,0.70048,10.9376
11,5,4,Indirect,3,24,9.0634,2.4887,0.784567,0.215433,1.81268,0.622175,10.5729
11,5,4,Indirect,3,25,5.5916,2.2735,0.710938,0.289062,1.11832,0.568375,10.3668
11,5,4,Indirect,3,26,5.438,2.7958,0.660448,0.339552,1.0876,0.69895,11.7032
11,5,4,Indirect,3,27,7.7114,2.2122,0.777077,0.222923,1.92785,0.7374,10.4474
11,5,4,Indirect,3,28,5.0694,4.3015,0.540973,0.459027,1.01388,1.07538,12.2755
11,5,4,Indirect,3,29,7.0359,3.3489,0.677519,0.322481,1.17265,0.66978,15.2166
11,5,4,Indirect,3,30,6.8206,2.7039,0.716111,0.283889,1.36412,0.675975,10.8787
11,5,4,Indirect,4,31,4.7623,2.458,0.659571,0.340429,0.95246,0.6145,12.5461
11,5,4,Indirect,4,32,11.153,3.011,0.787419,0.212581,2.2306,0.75275,13.8927
11,5,4,Indirect,4,33,8.3578,2.3649,0.779449,0.220551,2.08945,0.7883,11.1795
11,5,4,Indirect,4,34,7.8961,1.3826,0.850992,0.149008,2.63203,0.6913,11.7485
11,5,4,Indirect,4,35,7.0359,2.8265,0.713406,0.286594,1.40718,0.706625,11.8752
11,5,4,Indirect,4,36,5.0387,2.0279,0.71303,0.28697,1.25968,0.675967,12.9918
11,5,4,Indirect,4,37,8.2035,2.3658,0.776163,0.223837,2.05087,0.7886,14.0167
11,5,4,Indirect,4,38,5.9912,3.7486,0.615126,0.384874,0.855886,0.624767,13.8905
11,5,4,Indirect,4,39,6.2984,4.2399,0.597668,0.402332,0.899771,0.70665,10.4836
11,5,4,Indirect,4,40,7.0361,2.4579,0.74111,0.25889,1.40722,0.614475,12.4521
11,5,4,Direct,1,1,6.1768,5.3169,0.537407,0.462593,0.686311,0.664612,22.5792
11,5,4,Direct,1,2,6.208,3.9954,0.608425,0.391575,1.03467,0.79908,18.8951
11,5,4,Direct,1,3,6.6997,2.2744,0.74656,0.25344,1.33994,0.5686,14.8714
11,5,4,Direct,1,4,4.2717,2.5817,0.623296,0.376704,0.85434,0.645425,17.0276
11,5,4,Direct,1,5,4.6101,2.643,0.635604,0.364396,0.92202,0.66075,17.6735
11,5,4,Direct,1,6,4.6716,3.0118,0.608012,0.391988,0.7786,0.60236,16.9562
11,5,4,Direct,1,7,4.4872,2.7969,0.616027,0.383973,0.89744,0.699225,16.4607
11,5,4,Direct,1,8,3.6574,3.4116,0.517386,0.482614,0.609567,0.68232,20.8253
11,5,4,Direct,1,9,3.0735,2.3052,0.571421,0.428579,0.6147,0.5763,20.1276
11,5,4,Direct,1,10,4.0878,2.7355,0.599094,0.400906,0.6813,0.5471,15.3364
11,5,4,Direct,2,11,3.2885,2.674,0.55153,0.44847,0.469786,0.445667,19.7935
11,5,4,Direct,2,12,4.9481,3.1352,0.612139,0.387861,0.618512,0.447886,16.0914
11,5,4,Direct,2,13,3.3806,1.8134,0.650866,0.349134,0.67612,0.45335,18.1479
11,5,4,Direct,2,14,4.4256,3.1657,0.582983,0.417017,0.632229,0.527617,19.5361
11,5,4,Direct,2,15,3.5345,3.0733,0.534898,0.465102,0.589083,0.61466,21.2856
