user_id,usage,phrase_id,word_id,precision
2,Direct,80,8,0.340109
3,Indirect,1,1,0.639059
3,Indirect,1,2,0.784062
3,Indirect,1,3,0.652008
3,Indirect,1,4,0.483505
3,Indirect,1,5,0.568642
3,Indirect,1,6,0.432427
3,Indirect,1,7,0.249484
3,Indirect,1,8,0.478622
3,Indirect,1,9,0.700488
3,Indirect,2,1,0.837744
3,Indirect,2,2,0.672407
3,Indirect,2,3,0.511274
3,Indirect,2,4,0.594364
3,Indirect,2,5,0.519884
3,Indirect,2,6,0.414658
3,Indirect,3,1,0.575657
3,Indirect,3,2,0.700662
3,Indirect,3,3,0.546338
3,Indirect,3,4,0.585194
3,Indirect,3,5,1.48106
3,Indirect,3,6,0.690963
3,Indirect,3,7,1.03868
3,Indirect,3,8,0.823357
3,Indirect,3,9,0.52367
3,Indirect,4,1,0.43457
3,Indirect,4,2,0.610615
3,Indirect,4,3,0.402117
3,Indirect,4,4,0.515004
3,Indirect,5,1,0.522177
3,Indirect,5,2,0.474383
3,Indirect,5,3,1.31926
3,Indirect,5,4,0.750479
3,Indirect,5,5,0.485526
3,Indirect,6,1,0.532827
3,Indirect,6,2,0.511891
3,Indirect,6,3,0.344919
3,Indirect,6,4,0.443264
3,Indirect,7,1,0.506272
3,Indirect,7,2,0.610183
3,Indirect,7,3,0.950395
3,Indirect,7,4,0.73524
3,Indirect,7,5,0.788093
3,Indirect,7,6,0.575711
3,Indirect,8,1,0.461622
3,Indirect,8,2,0.880069
3,Indirect,8,3,0.323086
3,Indirect,8,4,0.412872
3,Indirect,9,1,0.724771
3,Indirect,9,2,0.378629
3,Indirect,9,3,0.393296
3,Indirect,9,4,0.759047
3,Indirect,9,5,0.449026
3,Indirect,10,1,0.535531
3,Indirect,10,2,0.459211
3,Indirect,10,3,0.393471
3,Indirect,10,4,0.740738
3,Indirect,10,5,0.488264
3,Indirect,11,1,0.438637
3,Indirect,11,2,0.618518
3,Indirect,11,3,1.044
3,Indirect,11,4,0.483086
3,Indirect,11,5,0.493876
3,Indirect,12,1,0.882571
3,Indirect,12,2,0.42065
3,Indirect,12,3,0.504297
3,Indirect,12,4,0.652368
3,Indirect,12,5,0.53989
3,Indirect,13,1,0.62202
3,Indirect,13,2,0.575476
3,Indirect,13,3,0.915988
3,Indirect,13,4,0.51849
3,Indirect,13,5,0.41987
3,Indirect,13,6,0.566907
3,Indirect,14,1,0.386841
3,Indirect,14,2,0.316572
3,Indirect,14,3,0.531834
3,Indirect,14,4,0.418645
3,Indirect,14,5,0.399132
3,Indirect,15,1,0.490183
3,Indirect,15,2,0.704507
3,Indirect,15,3,0.667934
3,Indirect,15,4,0.864622
3,Indirect,15,5,0.857695
3,Indirect,15,6,0.427072
3,Indirect,16,1,0.604765
3,Indirect,16,2,0.564036
3,Indirect,16,3,0.553066
3,Indirect,16,4,0.439839
3,Indirect,16,5,0.454283
3,Indirect,17,1,0.790654
3,Indirect,17,2,0.572048
3,Indirect,17,3,0.589131
3,Indirect,17,4,0.462684
3,Indirect,18,1,0.299589
3,Indirect,18,2,0.373212
3,Indirect,18,3,0.605859
3,Indirect,18,4,0.544128
3,Indirect,18,5,0.523405
3,Indirect,18,6,0.541452
3,Indirect,19,1,0.370559
3,Indirect,19,2,0.423366
3,Indirect,19,3,0.376752
3,Indirect,19,4,0.488469
3,Indirect,20,1,1.35077
3,Indirect,20,2,0.258664
3,Indirect,20,3,0.417968
3,Indirect,20,4,0.57216
3,Indirect,20,5,1.28982
3,Indirect,20,6,0.333499
3,Indirect,21,1,0.736124
3,Indirect,21,2,0.587907
3,Indirect,21,3,0.376211
3,Indirect,21,4,0.878325
3,Indirect,22,1,0.351879
3,Indirect,22,2,0.48714
3,Indirect,22,3,0.549284
3,Indirect,22,4,0.660124
3,Indirect,22,5,0.77163
3,Indirect,22,6,0.314171
3,Indirect,23,1,0.702523
3,Indirect,23,2,0.632555
3,Indirect,23,3,0.215228
3,Indirect,23,4,0.63668
3,Indirect,23,5,0.467248
3,Indirect,24,1,0.673334
3,Indirect,24,2,0.526902
3,Indirect,24,3,0.61593
3,Indirect,24,4,0.764258
3,Indirect,24,5,0.620877
3,Indirect,25,1,0.578832
3,Indirect,25,2,0.233641
3,Indirect,25,3,0.414815
3,Indirect,25,4,0.468412
3,Indirect,25,5,0.437363
3,Indirect,25,6,1.37025
3,Indirect,25,7,0.61632
3,Indirect,25,8,0.311309
3,Indirect,26,1,0.447084
3,Indirect,26,2,1.06322
3,Indirect,26,3,0.488812
3,Indirect,26,4,0.589147
3,Indirect,26,5,0.590193
3,Indirect,26,6,0.455524
3,Indirect,26,7,0.612986
3,Indirect,27,1,0.14164
3,Indirect,27,2,0.664296
3,Indirect,27,3,0.556373
3,Indirect,27,4,0.747507
3,Indirect,27,5,0.361506
3,Indirect,27,6,0.561375
3,Indirect,27,7,1.2226
3,Indirect,27,8,0.101536
3,Indirect,27,9,0.254401
3,Indirect,28,1,0.588634
3,Indirect,28,2,0.70841
3,Indirect,28,3,0.742745
3,Indirect,28,4,0.526518
3,Indirect,28,5,0.678526
3,Indirect,28,6,0.513697
3,Indirect,29,1,0.377669
3,Indirect,29,2,1.11665
3,Indirect,29,3,0.301904
3,Indirect,29,4,0.384856
3,Indirect,30,1,0.906109
3,Indirect,30,2,0.722139
3,Indirect,30,3,0.694692
3,Indirect,30,4,0.641283
3,Indirect,30,5,0.744298
3,Indirect,31,1,1.2329
3,Indirect,31,2,0.995928
3,Indirect,31,3,0.653187
3,Indirect,31,4,0.414339
3,Indirect,31,5,0.798292
3,Indirect,31,6,0.704184
3,Indirect,32,1,0.541569
3,Indirect,32,2,0.252502
3,Indirect,32,3,0.227201
3,Indirect,32,4,0.234365
3,Indirect,32,5,0.842533
3,Indirect,32,6,0.497282
3,Indirect,32,7,1.12551
3,Indirect,33,1,0.424311
3,Indirect,33,2,0.376297
3,Indirect,33,3,0.468478
3,Indirect,33,4,0.747728
3,Indirect,33,5,0.266365
3,Indirect,33,6,0.380588
3,Indirect,34,1,0.57376
3,Indirect,34,2,0.752405
3,Indirect,34,3,1.13615
3,Indirect,34,4,0.462316
3,Indirect,34,5,0.485148
3,Indirect,35,1,1.13696
3,Indirect,35,2,0.341001
3,Indirect,35,3,0.68361
3,Indirect,35,4,0.570303
3,Indirect,35,5,0.363675
3,Indirect,35,6,0.305619
3,Indirect,36,1,0.386626
3,Indirect,36,2,1.31038
3,Indirect,36,3,0.366628
3,Indirect,36,4,0.841911
3,Indirect,36,5,0.421472
3,Indirect,36,6,0.581458
3,Indirect,37,1,0.464587
3,Indirect,37,2,0.51956
3,Indirect,37,3,0.319777
3,Indirect,37,4,0.592418
3,Indirect,37,5,0.539355
3,Indirect,38,1,0.626823
3,Indirect,38,2,0.938526
3,Indirect,38,3,1.28186
3,Indirect,38,4,0.366947
3,Indirect,38,5,0.618804
3,Indirect,39,1,0.583656
3,Indirect,39,2,0.455201
3,Indirect,39,3,0.420936
3,Indirect,39,4,0.18091
3,Indirect,39,5,0.578317
3,Indirect,40,1,0.245453
3,Indirect,40,2,0.225205
3,Indirect,40,3,0.475238
3,Indirect,40,4,0.49639
3,Indirect,40,5,0.307497
3,Indirect,40,6,0.508004
3,Direct,41,1,0.680299
3,Direct,41,2,0.572218
3,Direct,41,3,0.635374
3,Direct,41,4,0.774672
3,Direct,41,5,0.353291
3,Direct,41,6,0.352354
3,Direct,41,7,0.510653
3,Direct,41,8,0.338932
3,Direct,41,9,0.259511
3,Direct,42,1,0.572439
3,Direct,42,2,0.317672
3,Direct,42,3,0.570987
3,Direct,42,4,0.608607
3,Direct,42,5,0.281012
3,Direct,42,6,0.730709
3,Direct,43,1,0.577424
3,Direct,43,2,0.462205
3,Direct,43,3,0.363636
3,Direct,43,4,0.70738
3,Direct,43,5,0.558254
3,Direct,44,1,0.317904
3,Direct,44,2,0.598745
3,Direct,44,3,0.467911
3,Direct,44,4,0.789593
3,Direct,44,5,0.799125
3,Direct,44,6,0.479563
3,Direct,45,1,0.527475
3,Direct,45,2,1.04064
3,Direct,45,3,0.66503
3,Direct,45,4,0.714913
3,Direct,45,5,0.745894
3,Direct,45,6,0.601506
3,Direct,46,1,0.329518
3,Direct,46,2,0.374376
3,Direct,46,3,0.411847
3,Direct,46,4,0.827928
3,Direct,46,5,0.381337
3,Direct,46,6,0.538114
3,Direct,46,7,0.708375
3,Direct,47,1,0.384835
3,Direct,47,2,0.765106
3,Direct,47,3,0.494783
3,Direct,47,4,0.113677
3,Direct,47,5,0.586929
3,Direct,48,1,0.464419
3,Direct,48,2,0.415262
3,Direct,48,3,0.395681
3,Direct,48,4,0.479631
3,Direct,49,1,0.691205
3,Direct,49,2,0.298908
3,Direct,49,3,0.270864
3,Direct,49,4,0.512055
3,Direct,49,5,0.679459
3,Direct,50,1,0.564214
3,Direct,50,2,0.521274
3,Direct,50,3,0.51021
3,Direct,50,4,0.136601
3,Direct,50,5,0.726489
3,Direct,50,6,0.359615
3,Direct,51,1,0.150801
3,Direct,51,2,0.537413
3,Direct,51,3,0.556248
3,Direct,51,4,0.455036
3,Direct,51,5,0.688773
3,Direct,51,6,0.643621
3,Direct,52,1,0.369218
3,Direct,52,2,0.535839
3,Direct,52,3,0.677341
3,Direct,52,4,0.488289
3,Direct,53,1,0.351399
3,Direct,53,2,0.681352
3,Direct,53,3,0.4706
3,Direct,53,4,0.961919
3,Direct,53,5,0.404168
3,Direct,54,1,0.621858
3,Direct,54,2,0.382675
3,Direct,54,3,0.563267
3,Direct,54,4,0.68666
3,Direct,54,5,0.435867
3,Direct,54,6,0.353207
3,Direct,55,1,0.432615
3,Direct,55,2,0.244645
3,Direct,55,3,0.503801
3,Direct,55,4,0.468576
3,Direct,55,5,0.22852
3,Direct,55,6,0.453211
3,Direct,56,1,0.641098
3,Direct,56,2,0.516934
3,Direct,56,3,0.538085
3,Direct,56,4,0.448764
3,Direct,56,5,0.501559
3,Direct,57,1,0.687087
3,Direct,57,2,1.04286
3,Direct,57,3,0.51096
3,Direct,57,4,0.24551
3,Direct,57,5,0.610218
3,Direct,57,6,0.262625
3,Direct,57,7,0.728353
3,Direct,57,8,0.549181
3,Direct,58,1,0.489803
3,Direct,58,2,0.753934
3,Direct,58,3,0.332482
3,Direct,58,4,0.563797
3,Direct,58,5,0.454544
3,Direct,59,1,0.179639
3,Direct,59,2,0.481403
3,Direct,59,3,0.616252
3,Direct,59,4,0.701598
3,Direct,59,5,0.35479
3,Direct,59,6,0.592084
3,Direct,59,7,0.530608
3,Direct,60,1,0.594509
3,Direct,60,2,0.365649
3,Direct,60,3,0.389242
3,Direct,60,4,0.227096
3,Direct,60,5,0.529973
3,Direct,60,6,0.341979
3,Direct,61,1,0.180225
3,Direct,61,2,0.554315
3,Direct,61,3,0.176567
3,Direct,61,4,0.684619
3,Direct,61,5,0.18671
3,Direct,62,1,0.466515
3,Direct,62,2,1.05309
3,Direct,62,3,0.377083
3,Direct,62,4,0.351418
3,Direct,63,1,1.0183
3,Direct,63,2,0.344013
3,Direct,63,3,0.411158
3,Direct,63,4,0.141879
3,Direct,63,5,0.433557
3,Direct,63,6,0.304571
3,Direct,63,7,0.38528
3,Direct,64,1,0.532834
3,Direct,64,2,0.282092
3,Direct,64,3,0.825736
3,Direct,64,4,0.551419
3,Direct,64,5,0.593548
3,Direct,65,1,0.487261
3,Direct,65,2,0.440654
3,Direct,65,3,0.529909
3,Direct,65,4,0.495501
3,Direct,65,5,0.382645
3,Direct,66,1,0.800583
3,Direct,66,2,0.531244
3,Direct,66,3,0.699529
3,Direct,66,4,0.864144
3,Direct,66,5,0.269791
3,Direct,67,1,0.472967
3,Direct,67,2,0.339848
3,Direct,67,3,0.112276
3,Direct,67,4,0.412745
3,Direct,67,5,0.349486
3,Direct,67,6,0.415519
3,Direct,67,7,0.720185
3,Direct,68,1,0.666594
3,Direct,68,2,0.271325
3,Direct,68,3,0.625055
3,Direct,68,4,0.26308
3,Direct,68,5,0.426755
3,Direct,68,6,0.552798
3,Direct,69,1,0.486145
3,Direct,69,2,0.486438
3,Direct,69,3,0.629142
3,Direct,69,4,0.379969
3,Direct,69,5,0.351592
3,Direct,70,1,0.574957
3,Direct,70,2,0.66842
3,Direct,70,3,0.469643
3,Direct,70,4,0.43792
3,Direct,70,5,0.385682
3,Direct,70,6,0.871623
3,Direct,70,7,0.354454
3,Direct,70,8,0.359628
3,Direct,71,1,0.393557
3,Direct,71,2,0.423264
3,Direct,71,3,0.42471
3,Direct,71,4,0.130548
3,Direct,71,5,0.465781
3,Direct,71,6,0.291406
3,Direct,72,1,0.68287
3,Direct,72,2,0.373224
3,Direct,72,3,0.0626987
3,Direct,72,4,0.588449
3,Direct,72,5,0.822924
3,Direct,73,1,0.514628
3,Direct,73,2,0.635946
3,Direct,73,3,0.456587
3,Direct,73,4,0.361446
3,Direct,73,5,0.631154
3,Direct,73,6,0.438315
3,Direct,74,1,0.248302
3,Direct,74,2,0.317928
3,Direct,74,3,0.357727
3,Direct,74,4,0.539026
3,Direct,74,5,0.472542
3,Direct,75,1,0.637942
3,Direct,75,2,0.347426
3,Direct,75,3,0.487136
3,Direct,75,4,0.565859
3,Direct,75,5,0.307641
3,Direct,76,1,0.377738
3,Direct,76,2,0.728904
3,Direct,76,3,0.482745
3,Direct,76,4,0.193057
3,Direct,76,5,0.318036
3,Direct,76,6,0.458502
3,Direct,77,1,0.291983
3,Direct,77,2,0.850699
3,Direct,77,3,0.503425
3,Direct,77,4,0.558555
3,Direct,77,5,0.230093
3,Direct,77,6,0.28064
3,Direct,78,1,0.759996
3,Direct,78,2,0.701859
3,Direct,78,3,0.310172
3,Direct,78,4,0.434754
3,Direct,79,1,0.569235
3,Direct,79,2,0.646197
3,Direct,79,3,0.420268
3,Direct,79,4,0.509961
3,Direct,79,5,0.584809
3,Direct,80,1,0.620774
3,Direct,80,2,0.439193
3,Direct,80,3,0.190791
3,Direct,80,4,0.449138
3,Direct,80,5,0.350326
4,Indirect,1,1,0.904993
4,Indirect,1,2,0.597767
4,Indirect,1,3,0.588111
4,Indirect,1,4,0.935206
4,Indirect,1,5,0.825648
4,Indirect,1,6,0.728514
4,Indirect,1,7,0.55073
4,Indirect,1,8,0.523275
4,Indirect,1,9,0.78035
4,Indirect,2,1,1.54713
4,Indirect,2,2,0.577936
4,Indirect,2,3,0.643819
4,Indirect,2,4,1.14045
4,Indirect,2,5,0.504327
4,Indirect,2,6,0.736862
4,Indirect,3,1,0.854552
4,Indirect,3,2,0.489751
4,Indirect,3,3,0.55793
4,Indirect,3,4,0.643311
4,Indirect,3,5,0.605523
4,Indirect,3,6,0.714422
4,Indirect,4,1,0.671025
4,Indirect,4,2,0.663539
4,Indirect,4,3,0.898463
4,Indirect,4,4,0.912374
4,Indirect,4,5,0.690239
4,Indirect,4,6,0.769872
4,Indirect,5,1,0.889686
4,Indirect,5,2,0.392967
4,Indirect,5,3,0.685374
4,Indirect,5,4,0.690128
4,Indirect,5,5,0.546482
4,Indirect,5,6,0.718454
4,Indirect,6,1,0.90172
4,Indirect,6,2,0.743989
4,Indirect,6,3,0.767834
4,Indirect,6,4,0.603545
4,Indirect,7,1,0.686101
4,Indirect,7,2,0.614662
4,Indirect,7,3,0.551109
4,Indirect,7,4,1.14517
4,Indirect,8,1,1.15449
4,Indirect,8,2,0.911562
4,Indirect,8,3,0.531706
4,Indirect,8,4,0.637466
4,Indirect,8,5,0.275042
4,Indirect,8,6,0.343178
4,Indirect,8,7,0.89259
4,Indirect,9,1,0.552191
4,Indirect,9,2,0.639163
4,Indirect,9,3,0.662591
4,Indirect,9,4,0.606414
4,Indirect,9,5,0.672597
4,Indirect,9,6,0.638718
4,Indirect,10,1,1.20021
4,Indirect,10,2,0.850882
4,Indirect,10,3,0.369829
4,Indirect,10,4,0.830687
4,Indirect,10,5,0.670315
4,Indirect,11,1,0.714259
4,Indirect,11,2,0.855005
4,Indirect,11,3,0.550881
4,Indirect,11,4,1.03467
4,Indirect,11,5,0.976347
4,Indirect,12,1,0.731737
4,Indirect,12,2,1.04687
4,Indirect,12,3,0.529732
4,Indirect,12,4,0.501006
4,Indirect,13,1,0.863847
4,Indirect,13,2,0.481343
4,Indirect,13,3,0.626837
4,Indirect,13,4,0.471475
4,Indirect,13,5,0.50066
4,Indirect,13,6,0.509775
4,Indirect,14,1,0.378897
4,Indirect,14,2,0.658346
4,Indirect,14,3,0.138561
4,Indirect,14,4,0.934487
4,Indirect,14,5,0.697615
4,Indirect,15,1,0.766268
4,Indirect,15,2,0.678337
4,Indirect,15,3,0.61537
4,Indirect,15,4,0.535698
4,Indirect,15,5,0.439183
4,Indirect,15,6,0.736016
4,Indirect,15,7,0.816845
4,Indirect,16,1,0.643125
4,Indirect,16,2,0.747045
4,Indirect,16,3,0.688745
4,Indirect,16,4,0.719721
4,Indirect,17,1,0.456021
4,Indirect,17,2,0.321395
4,Indirect,17,3,0.986817
4,Indirect,17,4,0.592149
4,Indirect,17,5,0.488774
4,Indirect,17,6,0.623286
4,Indirect,18,1,0.370356
4,Indirect,18,2,0.231104
4,Indirect,18,3,1.36273
4,Indirect,18,4,0.464177
4,Indirect,18,5,0.579996
4,Indirect,18,6,0.424492
4,Indirect,19,1,0.853549
4,Indirect,19,2,0.711318
4,Indirect,19,3,0.481344
4,Indirect,19,4,0.938441
4,Indirect,19,5,0.547825
4,Indirect,19,6,0.409096
4,Indirect,20,1,0.546045
4,Indirect,20,2,0.627898
4,Indirect,20,3,0.858623
4,Indirect,20,4,0.856199
4,Indirect,20,5,0.616514
4,Indirect,21,1,1.24982
4,Indirect,21,2,1.01658
4,Indirect,21,3,0.994018
4,Indirect,21,4,1.24815
4,Indirect,21,5,1.53729
4,Indirect,22,1,0.928805
4,Indirect,22,2,1.67901
4,Indirect,22,3,1.06527
4,Indirect,22,4,0.446179
4,Indirect,22,5,0.738708
4,Indirect,22,6,0.918778
4,Indirect,23,1,0.847634
4,Indirect,23,2,1.4459
4,Indirect,23,3,1.62503
4,Indirect,23,4,0.820538
4,Indirect,24,1,0.839194
4,Indirect,24,2,0.512473
4,Indirect,24,3,0.608063
4,Indirect,24,4,0.797152
4,Indirect,24,5,0.833752
4,Indirect,24,6,0.833074
4,Indirect,25,1,0.502184
4,Indirect,25,2,0.74064
4,Indirect,25,3,1.21951
4,Indirect,25,4,0.657592
4,Indirect,25,5,0.686192
4,Indirect,26,1,1.00706
4,Indirect,26,2,1.17752
4,Indirect,26,3,0.813709
4,Indirect,26,4,1.23912
4,Indirect,26,5,0.584062
4,Indirect,26,6,0.83825
4,Indirect,26,7,0.531716
4,Indirect,27,1,1.41753
4,Indirect,27,2,1.19816
4,Indirect,27,3,0.576179
4,Indirect,27,4,0.636501
4,Indirect,27,5,1.11316
4,Indirect,27,6,0.667831
4,Indirect,27,7,0.817137
4,Indirect,27,8,0.411743
4,Indirect,28,1,0.818047
4,Indirect,28,2,0.675167
4,Indirect,28,3,0.391608
4,Indirect,28,4,0.628483
4,Indirect,28,5,0.548209
4,Indirect,28,6,0.737908
4,Indirect,29,1,1.9265
4,Indirect,29,2,0.527098
4,Indirect,29,3,0.588494
4,Indirect,29,4,0.996799
4,Indirect,30,1,0.47124
4,Indirect,30,2,0.658453
4,Indirect,30,3,0.904953
4,Indirect,30,4,0.468263
4,Indirect,30,5,0.670654
4,Indirect,31,1,0.514192
4,Indirect,31,2,0.826877
4,Indirect,31,3,0.57077
4,Indirect,31,4,1.01178
4,Indirect,31,5,0.898467
4,Indirect,32,1,1.26457
4,Indirect,32,2,0.757591
4,Indirect,32,3,0.961672
4,Indirect,32,4,0.914909
4,Indirect,32,5,0.665373
4,Indirect,32,6,0.264424
4,Indirect,33,1,0.782849
4,Indirect,33,2,0.839791
4,Indirect,33,3,0.493159
4,Indirect,33,4,1.28607
4,Indirect,33,5,0.752093
4,Indirect,33,6,0.582897
4,Indirect,33,7,0.576045
4,Indirect,33,8,0.837788
4,Indirect,34,1,0.767941
4,Indirect,34,2,0.722577
4,Indirect,34,3,0.492481
4,Indirect,34,4,0.447781
4,Indirect,34,5,0.583843
4,Indirect,35,1,0.590456
4,Indirect,35,2,0.433024
4,Indirect,35,3,0.667374
4,Indirect,35,4,0.374498
4,Indirect,35,5,0.75969
4,Indirect,36,1,0.538643
4,Indirect,36,2,0.473503
4,Indirect,36,3,0.520893
4,Indirect,36,4,0.444071
4,Indirect,36,5,0.497825
4,Indirect,37,1,0.891632
4,Indirect,37,2,0.561547
4,Indirect,37,3,0.384934
4,Indirect,37,4,0.555162
4,Indirect,37,5,0.616749
4,Indirect,38,1,0.732011
4,Indirect,38,2,0.586394
4,Indirect,38,3,1.02684
4,Indirect,38,4,0.999282
4,Indirect,38,5,0.370893
4,Indirect,38,6,0.405863
4,Indirect,39,1,0.54995
4,Indirect,39,2,0.491439
4,Indirect,39,3,0.932709
4,Indirect,39,4,0.769228
4,Indirect,39,5,0.333122
4,Indirect,40,1,0.530955
4,Indirect,40,2,0.776569
4,Indirect,40,3,0.396208
4,Indirect,40,4,0.733997
4,Direct,41,1,0.343087
4,Direct,41,2,0.695358
4,Direct,41,3,0.545965
4,Direct,41,4,0.889052
4,Direct,41,5,0.422934
4,Direct,41,6,0.858436
4,Direct,41,7,0.488587
4,Direct,41,8,0.359311
4,Direct,41,9,0.822425
4,Direct,42,1,0.487853
4,Direct,42,2,0.682837
4,Direct,42,3,0.807164
4,Direct,42,4,0.751829
4,Direct,42,5,0.293272
4,Direct,42,6,0.575191
4,Direct,43,1,0.578745
4,Direct,43,2,0.842851
4,Direct,43,3,0.962421
4,Direct,43,4,0.680709
4,Direct,43,5,0.695851
4,Direct,44,1,0.958317
4,Direct,44,2,0.792919
4,Direct,44,3,0.757633
4,Direct,44,4,0.366415
4,Direct,44,5,1.08527
4,Direct,44,6,0.720642
4,Direct,44,7,0.482451
4,Direct,44,8,0.328053
4,Direct,45,1,1.13478
4,Direct,45,2,0.410522
4,Direct,45,3,0.629298
4,Direct,45,4,0.917813
4,Direct,45,5,0.600646
4,Direct,45,6,0.711935
4,Direct,45,7,0.813715
4,Direct,45,8,0.718574
4,Direct,46,1,0.561814
4,Direct,46,2,1.10867
4,Direct,46,3,0.679418
4,Direct,46,4,1.06085
4,Direct,46,5,0.381101
4,Direct,46,6,0.698362
4,Direct,46,7,0.90755
4,Direct,47,1,0.384061
4,Direct,47,2,0.954925
4,Direct,47,3,0.610605
4,Direct,47,4,0.740276
4,Direct,47,5,0.709226
4,Direct,47,6,0.625742
4,Direct,48,1,0.314787
4,Direct,48,2,0.484991
4,Direct,48,3,0.702297
4,Direct,48,4,0.616254
4,Direct,48,5,0.572574
4,Direct,48,6,0.445435
4,Direct,49,1,0.949347
4,Direct,49,2,0.703614
4,Direct,49,3,0.792856
4,Direct,49,4,1.22308
4,Direct,49,5,0.753052
4,Direct,50,1,0.766956
4,Direct,50,2,0.545465
4,Direct,50,3,0.821041
4,Direct,50,4,0.610364
4,Direct,50,5,1.28195
4,Direct,51,1,0.617807
4,Direct,51,2,0.842219
4,Direct,51,3,0.61495
4,Direct,51,4,0.822342
4,Direct,51,5,0.586705
4,Direct,51,6,0.747901
4,Direct,52,1,0.703367
4,Direct,52,2,0.469765
4,Direct,52,3,0.760394
4,Direct,52,4,0.89883
4,Direct,52,5,0.591293
4,Direct,52,6,0.763863
4,Direct,53,1,0.47842
4,Direct,53,2,0.709339
4,Direct,53,3,0.749787
4,Direct,53,4,0.725534
4,Direct,53,5,0.782465
4,Direct,53,6,0.757966
4,Direct,54,1,0.305044
4,Direct,54,2,0.697285
4,Direct,54,3,0.585903
4,Direct,54,4,0.517267
4,Direct,54,5,0.436688
4,Direct,54,6,0.864289
4,Direct,55,1,0.696259
4,Direct,55,2,1.03521
4,Direct,55,3,0.692281
4,Direct,55,4,0.901012
4,Direct,55,5,0.695265
4,Direct,56,1,0.879918
4,Direct,56,2,0.944774
4,Direct,56,3,0.668474
4,Direct,56,4,0.784585
4,Direct,56,5,0.608998
4,Direct,56,6,0.599687
4,Direct,57,1,0.385289
4,Direct,57,2,1.21245
4,Direct,57,3,0.40262
4,Direct,57,4,0.257949
4,Direct,57,5,0.850196
4,Direct,57,6,0.865658
4,Direct,58,1,0.624606
4,Direct,58,2,2.36442
4,Direct,58,3,0.737409
4,Direct,58,4,0.629324
4,Direct,58,5,0.75256
4,Direct,58,6,0.497319
4,Direct,59,1,0.731835
4,Direct,59,2,1.00417
4,Direct,59,3,0.652818
4,Direct,59,4,0.628124
4,Direct,60,1,0.367419
4,Direct,60,2,0.330416
4,Direct,60,3,0.588577
4,Direct,60,4,0.686132
4,Direct,60,5,0.560691
4,Direct,61,1,0.574145
4,Direct,61,2,0.81908
4,Direct,61,3,0.590251
4,Direct,61,4,0.910457
4,Direct,62,1,0.39569
4,Direct,62,2,0.715214
4,Direct,62,3,0.849757
4,Direct,62,4,0.874897
4,Direct,63,1,0.329169
4,Direct,63,2,0.740497
4,Direct,63,3,1.07325
4,Direct,63,4,0.978991
4,Direct,63,5,0.329832
4,Direct,64,1,0.73029
4,Direct,64,2,1.06112
4,Direct,64,3,0.869649
4,Direct,64,4,0.672446
4,Direct,64,5,0.195891
4,Direct,65,1,0.588934
4,Direct,65,2,0.450564
4,Direct,65,3,0.779222
4,Direct,65,4,0.339611
4,Direct,65,5,0.866423
4,Direct,66,1,0.657605
4,Direct,66,2,0.600705
4,Direct,66,3,0.554232
4,Direct,66,4,0.64073
4,Direct,66,5,0.435881
4,Direct,67,1,0.657745
4,Direct,67,2,0.751545
4,Direct,67,3,0.471742
4,Direct,67,4,0.497125
4,Direct,67,5,0.658125
4,Direct,68,1,0.261205
4,Direct,68,2,0.481243
4,Direct,68,3,0.569565
4,Direct,68,4,0.617561
4,Direct,68,5,0.589074
4,Direct,69,1,0.39101
4,Direct,69,2,0.310586
4,Direct,69,3,0.359634
4,Direct,69,4,0.735097
4,Direct,69,5,0.417883
4,Direct,69,6,0.49107
4,Direct,69,7,0.617854
4,Direct,70,1,0.276102
4,Direct,70,2,0.469622
4,Direct,70,3,0.335068
4,Direct,70,4,0.526947
4,Direct,70,5,0.697424
4,Direct,70,6,0.719212
4,Direct,71,1,0.239254
4,Direct,71,2,0.909971
4,Direct,71,3,0.676871
4,Direct,71,4,0.830284
4,Direct,71,5,0.554321
4,Direct,71,6,0.934538
4,Direct,71,7,0.639731
4,Direct,72,1,0.456859
4,Direct,72,2,0.935039
4,Direct,72,3,0.503626
4,Direct,72,4,1.12916
4,Direct,72,5,0.608232
4,Direct,72,6,0.625317
4,Direct,72,7,0.642034
4,Direct,73,1,1.01021
4,Direct,73,2,0.563097
4,Direct,73,3,0.998211
4,Direct,73,4,0.596514
4,Direct,73,5,1.16572
4,Direct,73,6,0.494611
4,Direct,73,7,0.429829
4,Direct,73,8,0.396776
4,Direct,74,1,0.656323
4,Direct,74,2,0.495773
4,Direct,74,3,0.467491
4,Direct,74,4,0.445983
4,Direct,74,5,0.651235
4,Direct,75,1,0.550972
4,Direct,75,2,0.397703
4,Direct,75,3,0.950077
4,Direct,75,4,0.6578
4,Direct,75,5,1.2388
4,Direct,75,6,0.729795
4,Direct,76,1,0.613898
4,Direct,76,2,0.544408
4,Direct,76,3,0.617068
4,Direct,76,4,0.561135
4,Direct,76,5,0.220925
4,Direct,76,6,0.540302
4,Direct,76,7,0.516513
4,Direct,77,1,0.565652
4,Direct,77,2,0.790521
4,Direct,77,3,0.366878
4,Direct,77,4,0.64062
4,Direct,77,5,0.235883
4,Direct,77,6,0.432911
4,Direct,77,7,0.767186
4,Direct,78,1,0.751045
4,Direct,78,2,0.332443
4,Direct,78,3,0.229168
4,Direct,78,4,0.744569
4,Direct,78,5,0.784827
4,Direct,79,1,0.678565
4,Direct,79,2,0.568491
