id,usage,type,key,x,y
7,Indirect,start,p,0.460648,0.284722,
7,Indirect,end,y,0.1875,0.25,
7,Indirect,start,c,-0.224537,-0.368056,
7,Indirect,end,s,-0.391204,-0.0554707,
7,Indirect,start,t,-0.0879629,0.284722,
7,Indirect,end,t,-0.0810185,0.336805,
7,Indirect,start,t,-0.185185,0.159722,
7,Indirect,end,l,0.472459,-0.0995371,
7,Indirect,start,a,-0.673611,0.0717593,
7,Indirect,end,a,-0.673611,0.0717593,
7,Indirect,start,l,0.523148,0.0208333,
7,Indirect,end,e,-0.305556,0.268519,
7,Indirect,start,a,-0.49537,0.0462962,
7,Indirect,end,d,-0.108796,0.203704,
7,Indirect,start,y,0.0347222,0.321759,
7,Indirect,end,r,-0.236111,0.275463,
7,Indirect,start,n,0.0787037,-0.347222,
7,Indirect,end,e,-0.0648148,0.326573,
7,Indirect,start,w,-0.423611,0.185185,
7,Indirect,end,l,0.490741,-0.0995371,
7,Indirect,start,g,-0.365741,0.0624999,
7,Indirect,end,w,-0.4375,0.284722,
7,Indirect,start,t,-0.138889,0.344907,
7,Indirect,end,e,-0.270833,0.287541,
7,Indirect,start,t,0.122685,0.166667,
7,Indirect,end,y,0.102193,0.256944,
7,Indirect,start,d,-0.349537,-0.138889,
7,Indirect,end,t,-0.122685,0.375,
7,Indirect,start,i,0.208333,0.282407,
7,Indirect,end,s,-0.391204,-0.136574,
7,Indirect,start,b,0.0648148,-0.263889,
7,Indirect,end,n,0.146991,-0.430556,
7,Indirect,start,t,-0.185185,0.305555,
7,Indirect,end,e,-0.277778,0.298611,
7,Indirect,start,c,-0.134259,-0.386574,
7,Indirect,end,l,0.27662,0.0856481,
7,Indirect,start,o,0.203704,0.351852,
7,Indirect,end,f,-0.266204,-0.0416667,
7,Indirect,start,o,0.256944,0.231481,
7,Indirect,end,r,-0.259259,0.259259,
7,Indirect,start,n,0.166667,-0.363426,
7,Indirect,end,n,0.0810185,-0.449074,
7,Indirect,start,a,-0.574074,0.118056,
7,Indirect,end,l,0.229167,-0.256945,
7,Indirect,start,w,-0.537037,0.37037,
7,Indirect,end,k,0.333948,-0.0469108,
7,Indirect,start,a,-0.490741,-0.0763889,
7,Indirect,end,d,-0.239583,0.126157,
7,Indirect,start,n,0.138889,-0.310185,
7,Indirect,end,o,0.435185,0.456018,
7,Indirect,start,p,0.372685,0.212963,
7,Indirect,end,y,0.136827,0.340278,
7,Indirect,start,a,-0.587963,-0.152778,
7,Indirect,end,a,-0.587963,-0.129269,
7,Indirect,start,p,0.576389,0.0532407,
7,Indirect,end,e,-0.229167,0.329861,
7,Indirect,start,i,0.381944,0.212963,
7,Indirect,end,s,-0.178241,-0.175926,
7,Indirect,start,w,-0.25,0.412037,
7,Indirect,end,h,0.133102,-0.114584,
7,Indirect,start,m,0.349537,-0.381945,
7,Indirect,end,y,0.00462959,0.349537,
7,Indirect,start,w,-0.282407,0.303241,
7,Indirect,end,s,-0.347222,0.00925923,
7,Indirect,start,a,-0.548611,0.111111,
7,Indirect,end,a,-0.548611,0.111111,
7,Indirect,start,s,-0.162037,-0.0532408,
7,Indirect,end,t,-0.025463,0.375,
7,Indirect,start,o,0.337963,0.303241,
7,Indirect,end,e,-0.349537,0.352579,
7,Indirect,start,c,-0.180556,-0.303241,
7,Indirect,end,n,0.135087,-0.341106,
7,Indirect,start,r,-0.171296,0.344907,
7,Indirect,end,y,-0.0324074,0.296322,
7,Indirect,start,e,-0.293982,0.229167,
7,Indirect,end,y,-0.0023148,0.266204,
7,Indirect,start,s,-0.261574,-0.050926,
7,Indirect,end,y,0.0933049,0.226496,
7,Indirect,start,o,0.331019,0.386574,
7,Indirect,end,f,-0.185185,0.0300925,
7,Indirect,start,t,-0.0763889,0.402778,
7,Indirect,end,e,-0.236111,0.240741,
7,Indirect,start,n,0.152778,-0.386574,
7,Indirect,end,n,0.157407,-0.43602,
7,Indirect,start,d,-0.310185,0.0624999,
7,Indirect,end,o,0.240741,0.4375,
7,Indirect,start,n,0.00231485,-0.277778,
7,Indirect,end,t,-0.12963,0.282407,
7,Indirect,start,w,-0.423611,0.162037,
7,Indirect,end,y,0.12963,0.287037,
7,Indirect,start,a,-0.430556,-0.0208333,
7,Indirect,end,t,-0.0509259,0.291667,
7,Indirect,start,t,-0.162037,0.229167,
7,Indirect,end,s,-0.282407,-0.025463,
7,Indirect,start,n,0.155093,-0.363426,
7,Indirect,end,t,-0.0949074,0.305555,
7,Indirect,start,q,-0.488426,0.263889,
7,Indirect,end,e,-0.282407,0.282407,
7,Indirect,start,s,-0.384259,-0.0046297,
7,Indirect,end,o,0.315972,0.340278,
7,Indirect,start,s,-0.310185,0.104167,
7,Indirect,end,t,0.0138889,0.303241,
7,Indirect,start,a,-0.546296,-0.0601852,
7,Indirect,end,s,-0.238426,-0.0601852,
7,Indirect,start,y,0.0601852,0.349537,
7,Indirect,end,u,0.11771,0.275463,
7,Indirect,start,t,-0.256945,0.314815,
7,Indirect,end,k,0.354167,0.199074,
7,Indirect,start,i,0.185185,0.298611,
7,Indirect,end,i,0.185185,0.298611,
7,Indirect,start,l,0.493056,-0.1875,
7,Indirect,end,n,0.194444,-0.361111,
7,Indirect,start,t,-0.115741,0.219907,
7,Indirect,end,o,0.407782,0.180555,
7,Indirect,start,t,-0.201389,0.291667,
7,Indirect,end,e,-0.293982,0.361111,
7,Indirect,start,t,0.0578704,0.236111,
7,Indirect,end,e,-0.320602,0.311342,
7,Indirect,start,e,-0.0949074,0.303241,
7,Indirect,end,y,0.0949074,0.298611,
7,Indirect,start,i,0.194444,0.331018,
7,Indirect,end,i,0.194444,0.331018,
7,Indirect,start,j,0.1875,0.0231481,
7,Indirect,end,t,0.0509259,0.321759,
7,Indirect,start,c,-0.099537,-0.337963,
7,Indirect,end,t,0.289352,0.30787,
7,Indirect,start,f,-0.196759,-0.0671296,
7,Indirect,end,e,-0.282407,0.305555,
7,Indirect,start,t,-0.0833334,0.310185,
7,Indirect,end,s,-0.305556,-0.050926,
7,Indirect,start,o,0.30787,0.270833,
7,Indirect,end,t,-0.159722,0.298611,
7,Indirect,start,s,-0.282407,0.0833333,
7,Indirect,end,e,-0.212963,0.431713,
7,Indirect,start,i,0.231482,0.30787,
7,Indirect,end,s,-0.303241,-0.111111,
7,Indirect,start,a,-0.490741,0.011574,
7,Indirect,end,a,-0.490741,0.011574,
7,Indirect,start,h,0.0486111,-0.0162038,
7,Indirect,end,h,0.141204,-0.00231485,
7,Indirect,start,p,0.476852,0.305555,
7,Indirect,end,y,-0.00694444,0.344907,
7,Indirect,start,p,0.527778,0.222222,
7,Indirect,end,e,-0.224537,0.365741,
7,Indirect,start,p,0.467593,0.236111,
7,Indirect,end,e,-0.173611,0.335648,
7,Indirect,start,y,-0.037037,0.229167,
7,Indirect,end,r,-0.215278,0.261574,
7,Indirect,start,d,-0.127315,-0.0393519,
7,Indirect,end,e,-0.289352,0.310185,
7,Indirect,start,o,0.328704,0.337963,
7,Indirect,end,f,-0.172454,-0.0555556,
7,Indirect,start,b,0.0763889,-0.226852,
7,Indirect,end,h,0.136741,-0.0695279,
7,Indirect,start,g,-0.111111,0.0624999,
7,Indirect,end,t,0.00304143,0.289352,
7,Indirect,start,r,-0.19213,0.326389,
7,Indirect,end,d,-0.238845,-0.00231485,
7,Indirect,start,o,0.361111,0.344907,
7,Indirect,end,f,-0.0787037,-0.324074,
7,Indirect,start,t,-0.155093,0.613426,
7,Indirect,end,t,0.00231485,0.347222,
7,Indirect,start,i,0.247685,0.226852,
7,Indirect,end,y,-0.0833334,0.361111,
7,Direct,start,t,-0.134259,0.388889,
7,Direct,end,e,-0.268518,0.291667,
7,Direct,start,q,-0.465278,0.266204,
7,Direct,end,k,-0.240741,-0.0231482,
7,Direct,start,b,0.011574,-0.37037,
7,Direct,end,n,0.037037,-0.319444,
7,Direct,start,f,-0.0925926,-0.0740741,
7,Direct,end,x,-0.236111,-0.291667,
7,Direct,start,j,0.210648,-0.0717593,
7,Direct,end,s,-0.261574,-0.0787037,
7,Direct,start,o,0.349537,0.263889,
7,Direct,end,r,-0.175926,0.305555,
7,Direct,start,t,-0.0671296,0.284722,
7,Direct,end,e,-0.270833,0.238426,
7,Direct,start,l,0.388889,-0.0717593,
7,Direct,end,y,0.0578704,0.326389,
7,Direct,start,d,-0.24537,-0.0810186,
7,Direct,end,g,-0.180556,-0.168982,
7,Direct,start,t,-0.0578704,0.284722,
7,Direct,end,e,-0.25463,0.25463,
7,Direct,start,f,-0.099537,-0.0532408,
7,Direct,end,e,-0.251157,0.287037,
7,Direct,start,b,0.0277778,-0.377315,
7,Direct,end,g,-0.141204,-0.0320779,
7,Direct,start,w,-0.30787,0.266204,
7,Direct,end,s,-0.309028,-0.0173612,
7,Direct,start,j,0.1875,-0.0625001,
7,Direct,end,p,0.5,0.43287,
7,Direct,start,q,-0.486111,0.326389,
7,Direct,end,y,0.0231482,0.206892,
7,Direct,start,t,-0.0578704,0.287037,
7,Direct,end,s,-0.273148,-0.101852,
7,Direct,start,i,0.273148,0.293981,
7,Direct,end,s,-0.259259,-0.166667,
7,Direct,start,t,-0.115741,0.240741,
7,Direct,end,o,0.361766,0.30787,
7,Direct,start,m,0.231482,-0.407407,
7,Direct,end,h,0.0995371,0.00925923,
7,Direct,start,t,-0.106482,0.217593,
7,Direct,end,o,0.322402,0.24537,
7,Direct,start,h,0.0740741,-0.0740741,
7,Direct,end,e,-0.266204,0.219907,
7,Direct,start,m,0.261574,-0.377315,
7,Direct,end,y,0.0324074,0.298611,
7,Direct,start,f,-0.0879629,-0.0416667,
7,Direct,end,e,-0.229167,0.243055,
7,Direct,start,p,0.486111,0.354167,
7,Direct,end,e,-0.236111,0.210648,
7,Direct,start,t,-0.0787037,0.222222,
7,Direct,end,o,0.338894,0.222222,
7,Direct,start,v,-0.0763889,-0.358796,
7,Direct,end,t,-0.00462964,0.287037,
7,Direct,start,m,0.25463,-0.363426,
7,Direct,end,y,0.0555556,0.289352,
7,Direct,start,w,-0.337963,0.30787,
7,Direct,end,h,0.12963,0.0532407,
7,Direct,start,f,-0.0925926,-0.0902777,
7,Direct,end,l,-0.0993092,-0.0625001,
7,Direct,start,i,0.259259,0.328704,
7,Direct,end,n,0.145833,-0.312538,
7,Direct,start,t,-0.0763889,0.298611,
7,Direct,end,e,-0.238426,0.261574,
7,Direct,start,w,-0.337963,0.335648,
7,Direct,end,r,-0.0497685,0.157407,
7,Direct,start,b,0.0439815,-0.418981,
7,Direct,end,l,0.34838,-0.104167,
7,Direct,start,p,0.435185,0.296296,
7,Direct,end,s,-0.291667,-0.0462964,
7,Direct,start,i,0.296296,0.314815,
7,Direct,end,n,0.164352,-0.365741,
7,Direct,start,t,-0.0833334,0.303241,
7,Direct,end,e,-0.231482,0.25,
7,Direct,start,g,0.0185186,-0.0462964,
7,Direct,end,y,-0.0925926,0.252315,
7,Direct,start,d,-0.233796,-0.0810186,
7,Direct,end,o,0.326389,0.298611,
7,Direct,start,n,0.125,-0.418981,
7,Direct,end,t,-0.118055,0.212963,
7,Direct,start,d,-0.247685,-0.050926,
7,Direct,end,k,0.267361,0.0439814,
7,Direct,start,t,-0.0277778,0.303241,
7,Direct,end,e,-0.243056,0.231481,
7,Direct,start,w,-0.328704,0.273148,
7,Direct,end,r,-0.127315,0.189815,
7,Direct,start,e,-0.298611,0.324074,
7,Direct,end,t,-0.0689119,0.208333,
7,Direct,start,i,0.270833,0.263889,
7,Direct,end,s,-0.334087,-0.133506,
7,Direct,start,w,-0.333333,0.391204,
7,Direct,end,t,0.0208333,0.305555,
7,Direct,start,i,0.261574,0.296296,
7,Direct,end,t,-0.0601852,0.296296,
7,Direct,start,w,-0.351852,0.268519,
7,Direct,end,l,0.430766,-0.0532408,
7,Direct,start,t,-0.0486111,0.284722,
7,Direct,end,e,-0.231482,0.199074,
7,Direct,start,t,-0.0648148,0.291667,
7,Direct,end,e,-0.25463,0.237268,
7,Direct,start,c,-0.194444,-0.356481,
7,Direct,end,r,-0.194444,0.289352,
7,Direct,start,m,0.25463,-0.409722,
7,Direct,end,s,-0.314815,-0.0104167,
7,Direct,start,i,0.229167,0.337963,
7,Direct,end,t,-0.0393518,0.284722,
7,Direct,start,d,-0.201389,-0.0902777,
7,Direct,end,s,-0.289352,-0.0416667,
7,Direct,start,w,-0.324074,0.347222,
7,Direct,end,t,-0.0107059,0.282407,
7,Direct,start,g,-0.0393518,-0.0949074,
7,Direct,end,s,-0.293982,-0.0763889,
7,Direct,start,u,0.12037,0.275463,
7,Direct,end,p,0.424768,0.256944,
7,Direct,start,m,0.268518,-0.405093,
7,Direct,end,t,-0.0324074,0.335648,
7,Direct,start,c,-0.152778,-0.414352,
7,Direct,end,e,-0.224537,0.261574,
7,Direct,start,d,-0.201389,-0.0925926,
7,Direct,end,n,0.145833,-0.381945,
7,Direct,start,w,-0.377315,0.247685,
7,Direct,end,e,-0.147793,0.247685,
7,Direct,start,b,0.0138889,-0.342593,
7,Direct,end,r,-0.106482,0.157407,
7,Direct,start,i,0.238426,0.326389,
7,Direct,end,e,-0.294768,0.217593,
7,Direct,start,t,-0.0625,0.201389,
7,Direct,end,s,-0.365741,-0.167824,
7,Direct,start,t,-0.0787037,0.305555,
7,Direct,end,e,-0.268518,0.275463,
7,Direct,start,l,0.425926,-0.0671296,
7,Direct,end,y,0.0694445,0.237268,
7,Direct,start,i,0.24537,0.25463,
7,Direct,end,s,-0.293982,-0.0949074,
7,Direct,start,c,-0.164352,-0.414352,
7,Direct,end,d,-0.240741,0.342592,
7,Direct,start,t,-0.0763889,0.212963,
7,Direct,end,y,0.0578704,0.296296,
7,Direct,start,p,0.520833,0.226852,
7,Direct,end,s,-0.12037,0.275463,
7,Direct,start,d,-0.229167,-0.113426,
7,Direct,end,e,-0.305556,0.24537,
7,Direct,start,e,-0.270833,0.351852,
7,Direct,end,e,-0.314815,0.291667,
7,Direct,start,c,-0.0972222,-0.407407,
7,Direct,end,s,-0.231482,-0.0185185,
7,Direct,start,g,-0.0324074,-0.111111,
7,Direct,end,d,-0.201389,-0.0625001,
7,Direct,start,j,0.208333,-0.0995371,
7,Direct,end,s,-0.349537,-0.0324074,
7,Direct,start,f,-0.106482,-0.0995371,
7,Direct,end,r,-0.12037,0.26779,
7,Direct,start,t,-0.104167,0.192129,
7,Direct,end,e,-0.215278,0.24537,
7,Direct,start,w,-0.351852,0.231481,
7,Direct,end,h,0.0172321,-0.0925926,
7,Direct,start,e,-0.259259,0.349537,
7,Direct,end,n,0.0995371,-0.384259,
7,Direct,start,d,-0.238426,-0.115741,
7,Direct,end,d,-0.194444,-0.134259,
7,Direct,start,y,-0.0324074,0.192129,
7,Direct,end,u,0.150463,0.206018,
7,Direct,start,h,0.0995371,0.0717593,
7,Direct,end,e,-0.298611,0.268591,
7,Direct,start,a,-0.430556,-0.0486111,
7,Direct,end,a,-0.430556,-0.0486111,
7,Direct,start,g,-0.0486111,-0.0763889,
7,Direct,end,d,-0.229167,-0.138889,
7,Direct,start,t,-0.108796,0.206018,
7,Direct,end,e,-0.291667,0.288079,
7,Direct,start,d,-0.226852,-0.0532408,
7,Direct,end,o,0.297454,0.402778,
7,Direct,start,y,-0.0208333,0.229167,
7,Direct,end,u,0.0949074,0.199074,
7,Direct,start,l,0.391204,-0.0856483,
7,Direct,end,e,-0.277778,0.331883,
7,Direct,start,t,-0.113426,0.194444,
7,Direct,end,o,0.298611,0.270833,
7,Direct,start,s,-0.344907,-0.087963,
7,Direct,end,p,0.472222,0.212963,
7,Direct,start,o,0.324074,0.31713,
7,Direct,end,n,0.168981,-0.37963,
7,Direct,start,s,-0.324074,-0.101852,
7,Direct,end,y,-0.0132504,0.321759,
7,Direct,start,t,-0.115741,0.263889,
7,Direct,end,e,-0.224537,0.263889,
7,Direct,start,f,-0.113426,-0.0648149,
7,Direct,end,x,-0.0879629,-0.30787,
7,Direct,start,m,0.252315,-0.393519,
7,Direct,end,e,-0.273148,0.347222,
7,Direct,start,i,0.203704,0.280093,
7,Direct,end,s,-0.310185,-0.0393519,
7,Direct,start,b,0.0208333,-0.395833,
7,Direct,end,n,0.137731,-0.490741,
7,Direct,start,o,0.331019,0.212963,
7,Direct,end,r,-0.166667,0.229167,
7,Direct,start,s,-0.293982,-0.0439816,
7,Direct,end,r,-0.122685,0.229167,
7,Direct,start,a,-0.439815,-0.0462964,
7,Direct,end,y,0.0395527,0.268519,
7,Direct,start,i,0.252315,0.25,
7,Direct,end,s,-0.363426,-0.122685,
7,Direct,start,c,-0.159722,-0.388889,
7,Direct,end,g,-0.0625,-0.0787037,
7,Direct,start,g,0.037037,-0.111111,
7,Direct,end,t,-0.0787037,0.25,
7,Direct,start,r,-0.12037,0.256944,
7,Direct,end,d,-0.19213,-0.056384,
7,Direct,start,o,0.3125,0.293981,
7,Direct,end,f,-0.157407,-0.0694445,
7,Direct,start,t,-0.0347222,0.319444,
7,Direct,end,t,-0.0300926,0.275463,
7,Direct,start,i,0.212963,0.3125,
7,Direct,end,y,0.0486111,0.208333,
7,Direct,start,s,-0.328704,-0.0601852,
7,Direct,end,o,0.340278,0.347222,
7,Direct,start,y,-0.0138889,0.196759,
7,Direct,end,u,0.0532408,0.199074,
7,Direct,start,t,-0.0393518,0.381944,
7,Direct,end,k,-0.0625,-0.143519,
7,Direct,start,y,-0.00462964,0.194444,
7,Direct,end,u,0.0671296,0.18287,
7,Direct,start,d,-0.196759,-0.12963,
7,Direct,end,e,-0.287037,0.256944,
7,Direct,start,a,-0.412037,-0.0532408,
7,Direct,end,a,-0.412037,-0.0532408,
7,Direct,start,r,-0.125,0.328704,
7,Direct,end,e,-0.1875,0.34375,
7,Direct,start,a,-0.418982,-0.0185185,
7,Direct,end,a,-0.418982,-0.0185185,
7,Direct,start,f,-0.122685,-0.0995371,
7,Direct,end,x,-0.169968,-0.299255,
7,Direct,start,i,0.25,0.326389,
7,Direct,end,s,-0.303241,-0.0925926,
7,Direct,start,a,-0.458333,-0.0300927,
7,Direct,end,a,-0.458333,-0.0300927,
7,Direct,start,v,-0.0740741,-0.361111,
7,Direct,end,y,0.00517666,0.210101,
7,Direct,start,s,-0.3125,-0.0300927,
7,Direct,end,t,-0.0456746,0.256634,
7,Direct,start,a,-0.409722,-0.0115741,
7,Direct,end,l,0.412037,-0.0277779,
7,Direct,start,l,0.428241,-0.0208333,
7,Direct,end,r,-0.122685,0.217593,
7,Direct,start,t,-0.101852,0.259259,
7,Direct,end,n,0.12963,-0.418981,
7,Direct,start,a,-0.402778,-0.00925926,
7,Direct,end,a,-0.402778,-0.00925926,
7,Direct,start,f,-0.159722,-0.050926,
7,Direct,end,l,0.466461,-0.0555556,
7,Direct,start,f,-0.159722,-0.0925926,
7,Direct,end,d,-0.206019,-0.0659722,
7,Direct,start,y,0.0625,0.344907,
7,Direct,end,s,-0.240741,-0.0115741,
7,Direct,start,y,-0.0300926,0.231481,
7,Direct,end,u,0.0995371,0.217593,
7,Direct,start,a,-0.421296,-0.125,
7,Direct,end,e,-0.215278,0.296296,
7,Direct,start,v,-0.0879629,-0.412037,
7,Direct,end,y,-0.0298114,0.275463,
7,Direct,start,s,-0.31713,-0.0231482,
7,Direct,end,t,-0.0810185,0.277778,
7,Direct,start,a,-0.391204,-0.0555556,
7,Direct,end,a,-0.391204,-0.0555556,
7,Direct,start,m,0.256944,-0.393519,
7,Direct,end,h,0.164352,0.0902777,
7,Direct,start,h,0.0740741,-0.087963,
7,Direct,end,r,-0.168982,0.273148,
7,Direct,start,r,-0.148148,0.155092,
7,Direct,end,k,0.292701,-0.0334415,
7,Direct,start,o,0.349537,0.236111,
7,Direct,end,f,-0.164352,-0.0486111,
7,Direct,start,g,0.037037,-0.087963,
7,Direct,end,g,-0.0439815,-0.0555556,
7,Direct,start,c,-0.136574,-0.405093,
7,Direct,end,r,-0.186601,0.286812,
7,Direct,start,t,-0.0810185,0.229167,
7,Direct,end,e,-0.319444,0.212963,
7,Direct,start,l,0.423611,-0.0208333,
7,Direct,end,g,-0.127315,-0.0416667,
7,Direct,start,i,0.233796,0.331018,
7,Direct,end,s,-0.321759,-0.0972223,
7,Direct,start,e,-0.219907,0.361111,
7,Direct,end,y,0.0150463,0.280093,
7,Direct,start,v,-0.0138889,-0.414352,
7,Direct,end,d,-0.189815,-0.0300927,
7,Direct,start,u,0.19213,0.386574,
7,Direct,end,l,0.397092,-0.0964805,
7,Direct,start,t,-0.0810185,0.296296,
7,Direct,end,e,-0.240741,0.219907,
7,Direct,start,e,-0.25463,0.31713,
7,Direct,end,d,-0.226852,-0.0355429,
7,Direct,start,o,0.326389,0.275463,
7,Direct,end,f,-0.138889,-0.113426,
7,Direct,start,t,-0.099537,0.263889,
7,Direct,end,e,-0.277778,0.250086,
7,Direct,start,y,0.0555556,0.263889,
7,Direct,end,r,-0.108796,0.284722,
7,Direct,start,a,-0.423611,-0.0324074,
7,Direct,end,a,-0.423611,-0.0324074,
7,Direct,start,p,0.465278,0.231481,
7,Direct,end,e,-0.326389,0.282981,
7,Direct,start,i,0.164352,0.280093,
7,Direct,end,s,-0.259259,-0.0949074,
7,Direct,start,w,-0.365741,0.24537,
7,Direct,end,h,0.157407,-0.0416667,
7,Direct,start,m,0.259259,-0.354167,
7,Direct,end,y,0.011574,0.342592,
7,Direct,start,w,-0.335648,0.3125,
7,Direct,end,s,-0.31713,-0.03125,
7,Direct,start,i,0.212963,0.275463,
7,Direct,end,s,-0.289352,-0.0671296,
7,Direct,start,t,-0.0671296,0.331018,
7,Direct,end,e,-0.247685,0.222222,
7,Direct,start,a,-0.465278,-0.0324074,
7,Direct,end,y,0.00231485,0.277778,
7,Direct,start,i,0.226852,0.319444,
7,Direct,end,n,0.122685,-0.423611,
7,Direct,start,o,0.31713,0.266204,
7,Direct,end,f,-0.31713,-0.0717593,
7,Direct,start,t,-0.0601852,0.291667,
7,Direct,end,s,-0.314815,-0.0601852,
7,Direct,start,h,0.0902778,-0.0347223,
7,Direct,end,y,-0.0115741,0.263889,
7,Direct,start,f,-0.138889,-0.087963,
7,Direct,end,d,-0.263889,-0.0393519,
7,Direct,start,i,0.233796,0.256944,
7,Direct,end,s,-0.377315,-0.0625001,
7,Direct,start,g,-0.0023148,-0.0740741,
7,Direct,end,d,-0.231482,-0.118056,
7,Direct,start,f,-0.118055,-0.108796,
7,Direct,end,r,-0.150649,0.222222,
7,Direct,start,y,0.037037,0.233796,
7,Direct,end,u,0.108796,0.229167,
7,Direct,start,t,-0.0532408,0.206018,
7,Direct,end,l,0.374952,-0.135015,
7,Direct,start,a,-0.430556,-0.0763889,
7,Direct,end,t,-0.0347222,0.324074,
7,Direct,start,t,-0.0833334,0.215278,
7,Direct,end,e,-0.263889,0.228009,
7,Direct,start,s,-0.289352,-0.0902777,
7,Direct,end,d,-0.229167,-0.0740741,
7,Direct,start,o,0.368056,0.300926,
7,Direct,end,f,-0.157407,-0.12963,
7,Direct,start,l,0.400463,-0.0555556,
7,Direct,end,t,-0.0509259,0.310918,
7,Direct,start,d,-0.247685,-0.0995371,
7,Direct,end,o,0.273481,0.337963,
7,Direct,start,n,0.0833334,-0.37037,
7,Direct,end,t,-0.0902778,0.217593,
7,Direct,start,w,-0.303241,0.344907,
7,Direct,end,k,0.23775,-0.0884139,
7,Direct,start,t,-0.00925928,0.217593,
7,Direct,end,o,0.319444,0.259259,
7,Direct,start,q,-0.472222,0.342592,
7,Direct,end,y,0.0300926,0.240741,
7,Direct,start,f,-0.148148,-0.0925926,
7,Direct,end,y,0.0416666,0.221065,
7,Direct,start,a,-0.416667,-0.0717593,
7,Direct,end,d,-0.211806,0.017361,
7,Direct,start,q,-0.456018,0.277778,
7,Direct,end,s,-0.354167,-0.0393519,
7,Direct,start,m,0.263889,-0.384259,
7,Direct,end,y,-0.0023148,0.222222,
7,Direct,start,f,-0.125,-0.136574,
7,Direct,end,s,-0.291667,-0.15328,
7,Direct,start,a,-0.493056,-0.106482,
7,Direct,end,e,-0.269676,0.25,
7,Direct,start,v,-0.0879629,-0.393519,
7,Direct,end,y,-0.0117128,0.280093,
7,Direct,start,c,-0.210648,-0.393519,
7,Direct,end,d,-0.203398,-0.072993,
7,Direct,start,s,-0.331018,-0.113426,
7,Direct,end,y,0.0188647,0.231481,
7,Direct,start,o,0.303241,0.210648,
7,Direct,end,f,-0.222222,-0.087963,
7,Direct,start,t,-0.0856482,0.293981,
7,Direct,end,e,-0.302083,0.246528,
7,Direct,start,n,0.141204,-0.430556,
7,Direct,end,n,0.145833,-0.383889,
7,Direct,start,w,-0.351852,0.291667,
7,Direct,end,e,-0.219907,0.277778,
7,Direct,start,c,-0.164352,-0.391204,
7,Direct,end,n,0.0995371,-0.405093,
7,Direct,start,m,0.291667,-0.335648,
7,Direct,end,y,0.025463,0.254645,
7,Direct,start,l,0.418982,-0.087963,
7,Direct,end,e,-0.0671296,0.245704,
7,Direct,start,d,-0.280093,-0.127315,
7,Direct,end,g,-0.0145743,-0.0321488,
7,Direct,start,b,0.0393519,-0.391204,
7,Direct,end,e,-0.226852,0.275463,
7,Direct,start,w,-0.375,0.303241,
7,Direct,end,t,-0.0925926,0.261956,
7,Direct,start,t,-0.0717593,0.224537,
7,Direct,end,o,0.309288,0.224537,
7,Direct,start,j,0.199074,-0.087963,
7,Direct,end,n,0.118055,-0.360513,
7,Direct,start,u,0.157407,0.268519,
7,Direct,end,s,-0.311343,-0.0717593,
7,Direct,start,f,-0.145833,-0.101852,
7,Direct,end,r,-0.218742,0.215278,
7,Direct,start,l,0.421296,-0.0231482,
7,Direct,end,h,0.0645202,-0.0222118,
7,Direct,start,t,-0.0509259,0.328704,
7,Direct,end,e,-0.250432,0.197191,
7,Direct,start,c,-0.196759,-0.402778,
7,Direct,end,e,-0.18965,0.291831,
7,Direct,start,o,0.358796,0.233796,
7,Direct,end,f,-0.287037,-0.131945,
7,Direct,start,t,-0.0810185,0.298611,
7,Direct,end,e,-0.169243,0.192652,
7,Direct,start,r,-0.157407,0.217593,
7,Direct,end,n,0.108888,-0.414398,
7,Direct,start,e,-0.229167,0.319444,
7,Direct,end,e,-0.305556,0.303241,
7,Direct,start,s,-0.30787,-0.0578704,
7,Direct,end,l,0.443287,-0.0694445,
7,Direct,start,w,-0.409722,0.293981,
7,Direct,end,e,-0.273148,0.226852,
7,Direct,start,p,0.472222,0.215278,
7,Direct,end,y,0.0532408,0.298611,
7,Direct,start,a,-0.453704,-0.0810186,
7,Direct,end,a,-0.453704,-0.0810186,
7,Direct,start,r,-0.194444,0.199074,
7,Direct,end,d,-0.215278,-0.0504381,
7,Direct,start,o,0.368056,0.273148,
7,Direct,end,f,-0.131944,-0.0347223,
7,Direct,start,c,-0.18287,-0.386574,
7,Direct,end,s,-0.226852,-0.0416667,
7,Direct,start,s,-0.337963,-0.0486111,
7,Direct,end,n,0.172823,-0.325257,
7,Direct,start,w,-0.377315,0.261574,
7,Direct,end,e,-0.209491,0.3125,
7,Direct,start,w,-0.37037,0.25463,
7,Direct,end,l,0.410667,-0.0462964,
7,Direct,start,r,-0.166667,0.226852,
7,Direct,end,n,0.155093,-0.428241,
7,Direct,start,f,-0.125,-0.087963,
7,Direct,end,m,0.194444,-0.421767,
7,Direct,start,t,-0.0416667,0.310185,
7,Direct,end,e,-0.280093,0.214005,
7,Direct,start,c,-0.185185,-0.421296,
7,Direct,end,y,0.0509259,0.289352,
7,Direct,start,w,-0.340278,0.215278,
7,Direct,end,h,0.297134,-0.109634,
7,Direct,start,e,-0.238426,0.351852,
7,Direct,end,h,0.12963,-0.013889,
7,Direct,start,s,-0.335648,-0.0810186,
7,Direct,end,p,0.476852,0.296296,
7,Direct,start,f,-0.122685,-0.0972223,
7,Direct,end,d,-0.229167,-0.0833334,
