the collapse of the Roman empire
Moved 504.9574 280.8674 482 -0.1831774 0.2417695
Moved 504.9882 284.2158 482 -0.1754265 0.2417695
Moved 505.0189 289.1055 481 -0.1641076 0.2391974
Moved 505.0496 292.6263 479.1868 -0.1559575 0.2345339
Moved 505.0804 294.5788 478.4212 -0.151438 0.2325647
Moved 505.1111 297.0528 478 -0.145711 0.2314814
Moved 505.1419 298.816 477 -0.1416297 0.2289094
Moved 505.1726 300.5 477 -0.1377315 0.2289094
Moved 505.2034 301 476 -0.1365741 0.2263374
Moved 505.2341 302.3095 476 -0.1335429 0.2263374
Moved 505.2648 303.182 474.8179 -0.1315231 0.223297
Moved 505.2956 304.3591 475 -0.1287984 0.2237653
Moved 505.3263 305 474.2065 -0.1273148 0.2217244
Moved 505.357 306.2354 474 -0.1244551 0.2211934
Moved 505.3877 308.2419 472.7581 -0.1198103 0.2179991
Moved 505.4185 310.0082 473 -0.1157217 0.2186213
Ended 505.4492 323.5443 473 -0.08438826 0.2186213
Backspace 506.5253
Began 513.4729 337 502 -0.05324075 0.2932098
Stationary 513.5037 337 502 -0.05324075 0.2932098
Moved 513.5344 348.7958 481.8063 -0.02593572 0.2412714
Moved 513.5651 355.6638 471.9089 -0.01003752 0.2158149
Moved 513.5958 379.1895 438.6968 0.04442006 0.130393
Moved 513.6266 399.971 406.6212 0.09252538 0.04789392
Moved 513.6573 415.199 384.7015 0.1277755 -0.008483933
Moved 513.688 428.8139 366.2791 0.1592915 -0.05586655
Moved 513.7188 431.5906 363.4094 0.165719 -0.06324744
Moved 513.7496 433.0604 359.9396 0.1691213 -0.07217172
Moved 513.7803 433 357.5 0.1689814 -0.07844657
Moved 513.811 433 356.6887 0.1689814 -0.08053336
Moved 513.8418 389.5 382.077 0.06828696 -0.01523422
Moved 513.8725 350.4348 416.1987 -0.02214159 0.07252752
Moved 513.9033 334.3299 432.6701 -0.05942146 0.1148922
Moved 513.934 305.3118 461.657 -0.126593 0.1894469
Moved 513.9647 287.3055 477.9556 -0.1682742 0.2313671
Moved 513.9955 278.9817 486.5275 -0.1875425 0.2534143
Moved 514.0262 275.0401 490 -0.1966664 0.2623456
Ended 514.0569 275 491.3342 -0.1967592 0.2657771
Began 515.1636 291 176 -0.1597222 -0.5452675
Stationary 515.1944 291 176 -0.1597222 -0.5452675
Stationary 515.2252 291 176 -0.1597222 -0.5452675
Moved 515.2559 291 190.5559 -0.1597222 -0.5078295
Moved 515.2866 320.28 227.848 -0.09194454 -0.4119136
Moved 515.3174 365.3627 289.5496 0.01241376 -0.2532162
Moved 515.3481 410.3554 348.2037 0.1165635 -0.1023566
Moved 515.3788 444.7232 393.41 0.1961186 0.01391466
Moved 515.4096 475.7067 433.1334 0.2678396 0.1160837
Moved 515.4403 492.8568 451.8568 0.3075388 0.1642406
Moved 515.4711 501.2197 461.2197 0.3268974 0.1883221
Moved 515.5018 505.192 465.192 0.3360927 0.1985391
Moved 515.5325 507.9539 466.9539 0.3424858 0.2030705
Moved 515.5633 510.7239 467 0.348898 0.2031892
Moved 515.5941 515.9995 436.5026 0.36111 0.1247493
Moved 515.6248 521.7281 406.0876 0.3743706 0.04652148
Moved 515.6555 528.9831 374.0507 0.3911645 -0.03587785
Moved 515.6863 534.8622 352.9821 0.4047737 -0.09006672
Moved 515.717 537.9128 343.2617 0.4118351 -0.1150678
Moved 515.7477 538 337.3538 0.4120371 -0.1302629
Moved 515.7785 516.3409 331.3901 0.3619003 -0.1456016
Moved 515.8092 499.7136 329.8094 0.323411 -0.1496671
Moved 515.84 445.2402 330 0.1973153 -0.149177
Moved 515.8707 380.6141 330 0.04771789 -0.149177
Moved 515.9015 319.9955 339.3163 -0.09260291 -0.1252153
Moved 515.9322 272.4672 345.9022 -0.2026223 -0.1082763
Moved 515.963 240.3729 351.1568 -0.2769146 -0.09476131
Moved 515.9937 220.3299 352.134 -0.3233104 -0.09224793
Moved 516.0244 212.1046 353.8954 -0.3423505 -0.08771747
Moved 516.0552 209.5 356.5 -0.3483796 -0.0810186
Moved 516.0859 225.3269 368.5687 -0.3117433 -0.04997779
Moved 516.1166 275.2023 403.3214 -0.1962909 0.03940684
Moved 516.1474 336.5013 430.2959 -0.0543951 0.1087857
Moved 516.1782 387.6735 448.2566 0.064059 0.1549809
Moved 516.2089 459.8686 471.358 0.2311774 0.214398
Moved 516.2396 510.5168 486.8389 0.3484187 0.2542152
Moved 516.2704 547.0893 499.3631 0.4330771 0.2864277
Moved 516.3011 571.1398 507.3799 0.4887497 0.3070471
Moved 516.3319 587.772 512.5544 0.5272499 0.3203559
Moved 516.3626 596.6442 515.3221 0.5477875 0.3274746
Moved 516.3934 603.1822 516 0.5629218 0.329218
Moved 516.4241 605.5 517.5 0.568287 0.3330761
Moved 516.4548 608.1346 517 0.5743857 0.33179
Moved 516.4856 609.5 517 0.5775462 0.33179
Moved 516.5164 610.1397 517 0.5790271 0.33179
Moved 516.5471 611.0647 517 0.5811682 0.33179
Stationary 516.5778 611 517 0.5810185 0.33179
Stationary 516.6086 611 517 0.5810185 0.33179
Stationary 516.6393 611 517 0.5810185 0.33179
Stationary 516.67 611 517 0.5810185 0.33179
Stationary 516.7007 611 517 0.5810185 0.33179
Stationary 516.7316 611 517 0.5810185 0.33179
Stationary 516.7623 611 517 0.5810185 0.33179
Moved 516.793 603.2712 507.5423 0.5631277 0.3074647
Moved 516.8238 599.0016 504.5008 0.5532445 0.2996419
Moved 516.8545 593.4925 501 0.5404918 0.2906378
Moved 516.8852 590.558 498.2791 0.5336992 0.2836394
Moved 516.916 586.0363 495.5182 0.5232322 0.2765385
Moved 516.9467 578.258 491.7527 0.5052268 0.2668536
Moved 516.9775 569.9747 487.4874 0.4860525 0.2558831
Moved 517.0082 557.7563 480.6538 0.4577694 0.238307
Moved 517.0389 531.4344 469.931 0.3968389 0.2107279
Moved 517.0696 471.4907 442.2454 0.2580803 0.1395199
Moved 517.1004 406.4105 415.0932 0.1074318 0.06968407
Moved 517.1312 341.2679 384.4633 -0.04336124 -0.0090966
Moved 517.1619 298.2473 368.0927 -0.1429461 -0.05120187
Moved 517.1926 270.889 359.2698 -0.2062755 -0.07389453
Moved 517.2234 256.209 355.8418 -0.2402568 -0.0827115
Moved 517.2542 247.2691 356 -0.2609512 -0.0823046
Moved 517.2849 240.6568 361.3727 -0.2762574 -0.06848574
Moved 517.3156 232.6845 377.631 -0.2947118 -0.02666928
Moved 517.3464 232 410.8555 -0.2962963 0.05878464
Moved 517.3771 244.4072 454.2216 -0.2675759 0.170323
Moved 517.4079 255.0982 487.2946 -0.2428282 0.2553873
Moved 517.4386 263.5929 507.0502 -0.2231645 0.3061989
Moved 517.4694 270.7693 516.7693 -0.2065526 0.3311967
Moved 517.5001 275.3584 522.7169 -0.1959295 0.3464939
Moved 517.5308 278 524 -0.1898148 0.3497942
Ended 517.5616 279.5 525.5 -0.1863426 0.3536522
Began 518.3917 560 531 0.462963 0.3677982
Stationary 518.4224 560 531 0.462963 0.3677982
Stationary 518.4531 560 531 0.462963 0.3677982
Stationary 518.4839 560 531 0.462963 0.3677982
Moved 518.5146 549.0557 531 0.437629 0.3677982
Moved 518.5453 544.6001 531 0.427315 0.3677982
Moved 518.576 539.0793 524 0.4145354 0.3497942
Moved 518.6068 531.3171 518.5447 0.3965673 0.3357631
Moved 518.6375 495.3506 493.5129 0.3133115 0.2713808
Moved 518.6683 474.4674 479.6449 0.2649707 0.2357121
Moved 518.699 436.091 447.7144 0.1761365 0.1535862
Moved 518.7297 392.3442 411.295 0.07487089 0.0599152
Moved 518.7605 366.7863 389.1694 0.0157091 0.003007724
Moved 518.7913 350.2071 375.3657 -0.02266869 -0.03249564
Moved 518.822 344.1672 370.1672 -0.03665005 -0.04586639
Moved 518.8527 342.5 369 -0.04050925 -0.04886839
Ended 518.8835 342.5 369 -0.04050925 -0.04886839
Began 519.7136 363 522 0.006944438 0.3446501
Stationary 519.7443 363 522 0.006944438 0.3446501
Stationary 519.775 363 522 0.006944438 0.3446501
Moved 519.8057 363 512.9553 0.006944438 0.3213869
Moved 519.8365 363 485.2913 0.006944438 0.2502348
Moved 519.8672 382.5727 434.0446 0.05225152 0.1184274
Moved 519.898 406.7145 386.2853 0.1081354 -0.004410292
Moved 519.9287 424.809 356.7865 0.1500208 -0.08028171
Moved 519.9595 431.8998 346.1503 0.1664346 -0.1076381
Moved 519.9902 434.5 341 0.1724537 -0.1208849
Moved 520.0209 434 341 0.1712963 -0.1208849
Moved 520.0517 408.7712 352.2288 0.1128963 -0.09200414
Moved 520.0824 368.6158 383.3202 0.01994391 -0.01203663
Moved 520.1132 332.9509 413.5901 -0.06261359 0.06581804
Moved 520.1439 294 446.5 -0.1527778 0.1504629
Moved 520.1746 287.2768 452.7232 -0.1683408 0.1664691
Moved 520.2054 277.8487 463.1513 -0.1901651 0.1932904
Moved 520.2361 276 467.1486 -0.1944444 0.2035713
Moved 520.2668 275 469 -0.1967592 0.2083333
Ended 520.2977 275 469 -0.1967592 0.2083333
Began 521.8347 303 454 -0.1319445 0.169753
Stationary 521.8654 303 454 -0.1319445 0.169753
Stationary 521.8962 303 454 -0.1319445 0.169753
Stationary 521.9269 303 454 -0.1319445 0.169753
Moved 521.9576 330.6541 469.827 -0.06793027 0.2104605
Moved 521.9884 378.7456 493.0129 0.04339268 0.2700948
Moved 522.0192 425.4792 512.2561 0.1515722 0.3195886
Moved 522.0499 459.0815 520.1802 0.2293554 0.3399697
Moved 522.0806 484.6929 523.5693 0.2886409 0.3486863
Moved 522.1113 500.6492 524 0.3255768 0.3497942
Moved 522.1421 511.284 524 0.3501945 0.3497942
Moved 522.1729 520.9763 496.1183 0.3726304 0.2780819
Moved 522.2036 524 428.6813 0.3796296 0.1046328
Moved 522.2343 515.4058 357.2916 0.3597356 -0.07898244
Moved 522.2651 508.3217 296.0562 0.3433372 -0.2364812
Moved 522.2958 505.8193 263.1932 0.3375448 -0.321005
Moved 522.3266 501.9887 239.932 0.3286775 -0.3808334
Moved 522.3573 496.4527 228.679 0.3158627 -0.4097763
Moved 522.388 488.5 224.5 0.2974537 -0.4205247
Moved 522.4188 472.0218 225 0.2593098 -0.4192387
Moved 522.4495 444.0732 250.3997 0.1946137 -0.3539103
Moved 522.4803 409.5 283.5 0.1145834 -0.2687758
Moved 522.511 370.9749 315.4501 0.02540499 -0.1865997
Moved 522.5417 324.1297 348.2469 -0.08303309 -0.1022457
Moved 522.5725 283 375 -0.1782407 -0.03343629
Moved 522.6033 243.7012 392.2282 -0.2692101 0.01087499
Moved 522.634 230.6157 395.0768 -0.2995006 0.01820168
Moved 522.6647 228.0771 395 -0.3053769 0.01800408
Moved 522.6954 222.7815 395 -0.3176355 0.01800408
Stationary 522.7262 223 395 -0.3171296 0.01800408
Moved 522.757 241.8962 356.1384 -0.2733884 -0.08194856
Moved 522.7877 280.6366 309.7984 -0.1837116 -0.2011359
Moved 522.8184 317.5299 273.434 -0.09831047 -0.2946658
Moved 522.8492 353.0574 242.0978 -0.01607075 -0.375263
Moved 522.8799 380.6959 221.8694 0.04790723 -0.4272906
Moved 522.9106 399.4238 209.3842 0.09125868 -0.4594029
Moved 522.9415 409.9862 203.6758 0.1157089 -0.474085
Moved 522.9722 415.864 199.568 0.1293147 -0.4846503
Moved 523.0029 422.6479 196.1173 0.1450183 -0.4935254
Ended 523.0337 426.7517 196 0.1545179 -0.4938272
Began 524.4785 251 510 -0.2523148 0.3137859
Stationary 524.5093 251 510 -0.2523148 0.3137859
Stationary 524.54 251 510 -0.2523148 0.3137859
Moved 524.5708 251 495 -0.2523148 0.2752057
Moved 524.6016 264.9601 480.0466 -0.2199999 0.2367453
Moved 524.6323 280.8168 459.6564 -0.1832944 0.1843015
Moved 524.663 297 441.5 -0.1458333 0.1376028
Moved 524.6937 312.9835 425.0142 -0.1088346 0.09520095
Moved 524.7245 330.5947 404.4053 -0.06806791 0.04219471
Moved 524.7552 345.6826 387.3174 -0.03314222 -0.001755663
Moved 524.7859 369 362 0.02083332 -0.06687243
Moved 524.8167 376.3393 353.6607 0.03782243 -0.08832131
Moved 524.8475 391.4282 334.6005 0.07275045 -0.1373443
Moved 524.8782 406.5951 316.139 0.1078591 -0.1848276
Moved 524.9089 420.1079 296.8489 0.1391386 -0.234442
Moved 524.9396 431.1664 281.4004 0.1647369 -0.274176
Moved 524.9704 444.0146 264.7824 0.1944783 -0.3169177
Moved 525.0011 454.8451 251.1936 0.2195489 -0.3518683
Moved 525.0318 463.5 240 0.2395834 -0.3806585
Moved 525.0626 473.5292 228.2944 0.2627991 -0.4107653
Moved 525.0934 479.8898 222.1102 0.2775227 -0.4266713
Moved 525.1241 485.4269 217.2866 0.29034 -0.4390777
Moved 525.1548 488.097 214.903 0.2965208 -0.4452084
Moved 525.1856 489.8969 212.103 0.3006873 -0.45241
Moved 525.2162 491.3335 210.6665 0.3040127 -0.4561047
Moved 525.2471 492.0221 209.9779 0.3056067 -0.4578757
Stationary 525.2778 492.0221 209.9779 0.3056067 -0.4578757
Moved 525.3085 493 210 0.3078704 -0.457819
Moved 525.3393 494 210 0.3101851 -0.457819
Moved 525.3701 494 224.2946 0.3101851 -0.4210531
Moved 525.4008 494.6506 242.8557 0.3116913 -0.3733135
Moved 525.4316 495 274.9057 0.3125 -0.2908805
Moved 525.4623 500.3678 305.2065 0.3249254 -0.2129462
Moved 525.493 508.8101 340.1327 0.3444677 -0.1231157
Moved 525.5237 518.0853 376.3412 0.3659382 -0.02998674
Moved 525.5545 527.3609 404.0827 0.3874095 0.04136493
Moved 525.5853 537.5209 426.922 0.4109279 0.100108
Moved 525.616 546.9989 444.7481 0.4328678 0.145957
Moved 525.6467 558.3181 464.636 0.4590696 0.197109
Moved 525.6774 565.5943 475.4591 0.4759127 0.2249461
Moved 525.7082 572.8816 487.136 0.4927815 0.2549793
Moved 525.739 578.0967 497.1933 0.5048534 0.2808469
Moved 525.7697 582.8193 503.4581 0.5157855 0.29696
Moved 525.8005 585.5777 508.5777 0.5221705 0.3101277
Moved 525.8312 587.5 512 0.5266203 0.31893
Moved 525.8619 588 513.8208 0.5277778 0.3236131
Stationary 525.8926 588 514 0.5277778 0.324074
Moved 525.9234 588 515 0.5277778 0.326646
Moved 525.9541 588 516.5 0.5277778 0.3305041
Moved 525.9849 588 516 0.5277778 0.329218
Stationary 526.0156 588 516 0.5277778 0.329218
Moved 526.0464 576.5346 516 0.5012375 0.329218
Moved 526.0771 574.0027 516 0.4953766 0.329218
Moved 526.1078 569.4829 507.1901 0.4849142 0.3065589
Moved 526.1386 562.9666 505.9833 0.4698299 0.3034548
Moved 526.1694 556.4193 502.2096 0.4546742 0.2937489
Moved 526.2001 551.7494 499.7494 0.4438643 0.2874211
Moved 526.2308 544.9715 497.9858 0.4281748 0.2828851
Moved 526.2615 538.4403 495.2202 0.4130563 0.2757719
Moved 526.2923 530.5 493.5 0.3946759 0.2713476
Moved 526.3231 523.0964 492.0321 0.3775379 0.2675722
Moved 526.3538 513.7958 491 0.3560087 0.2649176
Moved 526.3845 506.5074 489.5025 0.3391376 0.261066
Moved 526.4152 502.0364 489.0182 0.3287879 0.2598203
Moved 526.446 496.5165 489 0.3160104 0.2597736
Moved 526.4768 492 489 0.3055556 0.2597736
Moved 526.5075 489.7377 489 0.3003188 0.2597736
Moved 526.5381 487.2805 489 0.2946308 0.2597736
Moved 526.569 484.5117 489 0.2882215 0.2597736
Moved 526.5997 482.8704 489 0.2844222 0.2597736
Moved 526.6304 480.9776 489 0.2800408 0.2597736
Moved 526.6613 479.9639 489 0.2776942 0.2597736
Moved 526.692 477.8997 489 0.272916 0.2597736
Moved 526.7227 476.6404 489 0.270001 0.2597736
Moved 526.7534 475.8284 489 0.2681213 0.2597736
Moved 526.7842 474.6883 489 0.2654822 0.2597736
Moved 526.8149 474 489 0.2638889 0.2597736
Moved 526.8457 472.8322 489 0.2611856 0.2597736
Moved 526.8764 471.6404 489 0.2584268 0.2597736
Moved 526.9072 470.8435 489 0.2565823 0.2597736
Moved 526.9379 469.9041 489 0.2544077 0.2597736
Moved 526.9686 467.7811 489 0.2494933 0.2597736
Stationary 526.9994 467.7811 489 0.2494933 0.2597736
Moved 527.0301 465.7086 489 0.2446958 0.2597736
Moved 527.0607 462.5527 487.5527 0.2373904 0.2560511
Moved 527.0916 457.3594 488 0.2253689 0.2572016
Moved 527.1223 448.7135 487 0.2053553 0.2546296
Moved 527.1531 434.8663 486 0.1733017 0.2520575
Moved 527.1838 420.1179 483.8236 0.1391618 0.2464598
Moved 527.2146 403.4831 483 0.1006553 0.2443414
Moved 527.2454 385.4341 481.6334 0.05887509 0.2408266
Moved 527.2761 370.3369 480.8674 0.02392789 0.2388563
Moved 527.3068 354.7284 481 -0.01220281 0.2391974
Moved 527.3376 340.1521 481 -0.04594415 0.2391974
Moved 527.3683 324.4632 481 -0.08226121 0.2391974
Moved 527.399 308.8845 481 -0.1183229 0.2391974
Moved 527.4297 294.7879 481 -0.1509539 0.2391974
Moved 527.4605 282.6802 481 -0.1789809 0.2391974
Moved 527.4912 273.541 481 -0.2001366 0.2391974
Moved 527.522 266.0458 481 -0.2174866 0.2391974
Moved 527.5527 264.6524 481 -0.2207121 0.2391974
Moved 527.5834 264 481 -0.2222222 0.2391974
Ended 527.6142 264 481 -0.2222222 0.2391974
PhraseEnd 528.5365
