traveling requires a lot of fuel
Moved 1662.796 356.3177 531 -0.008523713 0.3677982
Moved 1662.827 374.0334 531 0.03248473 0.3677982
Moved 1662.857 394.1566 531 0.07906635 0.3677982
Moved 1662.888 414.1459 520.8541 0.1253377 0.3417029
Moved 1662.919 430.2147 520.9642 0.1625341 0.3419861
Moved 1662.949 443.6158 520 0.1935551 0.3395061
Moved 1662.98 454.3379 518.2207 0.2183748 0.3349297
Moved 1663.011 463.5 518 0.2395834 0.3343621
Moved 1663.042 469.412 518 0.2532685 0.3343621
Moved 1663.072 474.1443 518 0.2642229 0.3343621
Moved 1663.103 476.5 518 0.2696759 0.3343621
Moved 1663.134 477.1901 518 0.2712733 0.3343621
Moved 1663.165 478 518 0.2731481 0.3343621
Moved 1663.195 478 516.8978 0.2731481 0.3315272
Moved 1663.226 478 514.961 0.2731481 0.3265457
Moved 1663.257 478 514 0.2731481 0.324074
Stationary 1663.287 478 514 0.2731481 0.324074
Stationary 1663.318 478 514 0.2731481 0.324074
Moved 1663.349 480.9307 514 0.2799322 0.324074
Moved 1663.38 484.7708 525.5416 0.2888213 0.3537591
Moved 1663.41 488.2982 531.2982 0.2969865 0.3685651
Moved 1663.441 489 536 0.2986111 0.3806583
Moved 1663.472 490 539.096 0.300926 0.3886213
Moved 1663.503 490 540.5 0.300926 0.3922324
Moved 1663.533 490 541 0.300926 0.3935184
Moved 1663.564 490 542.3605 0.300926 0.3970177
Moved 1663.595 479.4779 542 0.2765691 0.3960905
Moved 1663.625 472.723 542 0.2609328 0.3960905
Moved 1663.656 463.9549 542 0.2406363 0.3960905
Moved 1663.687 455.9096 534.4774 0.222013 0.3767423
Moved 1663.718 443.3938 530.5984 0.1930413 0.3667655
Moved 1663.748 430.9296 525.7324 0.1641889 0.35425
Moved 1663.779 415.2862 521.8572 0.1279773 0.3442829
Moved 1663.81 401.1316 517.609 0.09521206 0.3333564
Moved 1663.84 385.146 515 0.05820831 0.326646
Moved 1663.871 372.2235 514 0.02829512 0.324074
Moved 1663.902 359.1117 513 -0.002056211 0.321502
Moved 1663.933 344.8137 513 -0.03515347 0.321502
Moved 1663.963 332.1424 513 -0.06448518 0.321502
Moved 1663.994 322.2337 513 -0.08742203 0.321502
Moved 1664.025 315.6779 513 -0.1025976 0.321502
Moved 1664.056 309.9187 513 -0.1159289 0.321502
Moved 1664.086 307 519.3239 -0.1226852 0.337767
Moved 1664.117 304.5 522.5 -0.1284722 0.3459361
Moved 1664.148 304 525.3129 -0.1296296 0.353171
Moved 1664.178 304 530.1924 -0.1296296 0.365721
Moved 1664.209 304 532.5 -0.1296296 0.3716563
Moved 1664.24 304 534.4174 -0.1296296 0.3765879
Moved 1664.271 304 535.0041 -0.1296296 0.3780968
Stationary 1664.301 304 535 -0.1296296 0.3780863
Stationary 1664.332 304 535 -0.1296296 0.3780863
Moved 1664.363 302.8723 535 -0.13224 0.3780863
Moved 1664.394 300.6934 535 -0.1372839 0.3780863
Moved 1664.424 300 535 -0.1388889 0.3780863
Moved 1664.455 299 535 -0.1412037 0.3780863
Moved 1664.486 297.5517 535 -0.1445562 0.3780863
Stationary 1664.516 297.5517 535 -0.1445562 0.3780863
Stationary 1664.547 298 535 -0.1435185 0.3780863
Stationary 1664.578 298 535 -0.1435185 0.3780863
Moved 1664.609 298 525.9189 -0.1435185 0.3547298
Moved 1664.639 298 521.1053 -0.1435185 0.3423489
Moved 1664.67 308.2269 514.7731 -0.1198452 0.3260625
Moved 1664.701 313.7074 507.9389 -0.1071588 0.3084848
Moved 1664.732 318.4467 503.5533 -0.09618814 0.2972049
Moved 1664.762 322.2054 500.8973 -0.08748759 0.2903737
Moved 1664.793 324.6157 498.3843 -0.08190806 0.2839101
Moved 1664.824 327.5 496.5 -0.07523149 0.2790637
Moved 1664.854 329.3598 493.6401 -0.0709263 0.2717081
Moved 1664.885 330 492.5 -0.06944443 0.2687756
Moved 1664.916 331 489.8907 -0.06712963 0.2620646
Moved 1664.947 332 488.3441 -0.06481484 0.2580864
Moved 1664.977 332 486.47 -0.06481484 0.2532662
Moved 1665.008 332 483.9639 -0.06481484 0.2468205
Moved 1665.039 332 481.1427 -0.06481484 0.2395645
Moved 1665.069 332 477.4008 -0.06481484 0.2299403
Moved 1665.1 324.3283 474.3282 -0.08257344 0.2220375
Moved 1665.131 321.756 470.512 -0.0885278 0.2122221
Moved 1665.162 318.8792 467.8792 -0.09518712 0.2054504
Moved 1665.192 316.5 466.5 -0.1006944 0.2019032
Moved 1665.223 313.0406 466 -0.1087023 0.2006171
Moved 1665.254 311.6042 466 -0.1120273 0.2006171
Moved 1665.285 307.4457 477.4944 -0.1216535 0.2301811
Moved 1665.315 304.8486 482.4542 -0.1276654 0.2429377
Moved 1665.346 301.3402 486.6598 -0.1357866 0.2537545
Moved 1665.377 295.9373 489.5314 -0.1482932 0.2611403
Moved 1665.407 290.1779 490 -0.1616253 0.2623456
Moved 1665.438 283.4796 491 -0.1771305 0.2649176
Moved 1665.469 277.3575 491 -0.191302 0.2649176
Moved 1665.5 268.9232 481.6155 -0.2108259 0.2407805
Moved 1665.53 260.3026 472.7368 -0.230781 0.2179444
Moved 1665.561 252.7814 462.7086 -0.2481911 0.1921515
Moved 1665.592 244.1152 445.2304 -0.2682519 0.1471975
Moved 1665.623 236.3476 425.2166 -0.2862324 0.09572154
Moved 1665.653 232.3005 405.8032 -0.2956006 0.04579014
Moved 1665.684 231 377.9477 -0.2986111 -0.0258547
Ended 1665.715 231 364 -0.2986111 -0.06172839
Began 1666.452 178 369 -0.4212963 -0.04886839
Stationary 1666.483 178 369 -0.4212963 -0.04886839
Ended 1666.514 178 369 -0.4212963 -0.04886839
Began 1667.435 540 385 0.4166667 -0.007716127
Moved 1667.466 524.4371 399.8675 0.3806415 0.03052327
Moved 1667.497 501.9023 424.0977 0.3284776 0.09284384
Moved 1667.527 482.3526 446.0886 0.2832236 0.1494049
Moved 1667.558 471.0726 462.8911 0.2571125 0.1926211
Moved 1667.589 468 475.3951 0.25 0.2247815
Moved 1667.62 468 493.0941 0.25 0.2703035
Moved 1667.65 477.338 506.8362 0.2716157 0.3056487
Moved 1667.681 484.1971 521.2956 0.2874932 0.3428384
Moved 1667.712 490.9755 530.9509 0.303184 0.3676721
Moved 1667.743 494.8493 536.6986 0.3121512 0.3824552
Moved 1667.773 495 538.5 0.3125 0.3870883
Moved 1667.804 495 539.374 0.3125 0.3893363
Moved 1667.835 495 540.1874 0.3125 0.3914283
Stationary 1667.865 495 540.1874 0.3125 0.3914283
Moved 1667.896 483.8145 540 0.2866077 0.3909464
Moved 1667.927 472.8742 540 0.2612828 0.3909464
Moved 1667.958 449.0112 526.4022 0.2060445 0.3559726
Moved 1667.988 408.3087 511.6413 0.1118258 0.3180074
Moved 1668.019 363.7779 503.5037 0.008745094 0.2970774
Moved 1668.05 324.1982 498.3874 -0.08287444 0.2839181
Moved 1668.08 268.5351 494.6274 -0.2117244 0.2742473
Ended 1668.111 268.5351 494.6274 -0.2117244 0.2742473
Began 1669.555 505 526 0.3356481 0.3549381
Moved 1669.586 489.2982 526 0.2993016 0.3549381
Moved 1669.617 440.9943 491.9966 0.1874869 0.267481
Moved 1669.647 381 456.5 0.04861106 0.1761831
Moved 1669.678 330.7478 417.2746 -0.06771351 0.07529467
Ended 1669.709 249.7457 357.4969 -0.2552183 -0.07845443
Began 1671.798 319 365 -0.09490739 -0.05915646
Stationary 1671.829 319 365 -0.09490739 -0.05915646
Stationary 1671.859 319 365 -0.09490739 -0.05915646
Stationary 1671.89 319 365 -0.09490739 -0.05915646
Stationary 1671.921 319 365 -0.09490739 -0.05915646
Stationary 1671.952 319 365 -0.09490739 -0.05915646
Stationary 1671.982 319 365 -0.09490739 -0.05915646
Stationary 1672.013 319 365 -0.09490739 -0.05915646
Stationary 1672.044 319 365 -0.09490739 -0.05915646
Stationary 1672.075 319 365 -0.09490739 -0.05915646
Stationary 1672.105 319 365 -0.09490739 -0.05915646
Moved 1672.136 319 377.6642 -0.09490739 -0.02658396
Moved 1672.167 319 390.8301 -0.09490739 0.007278929
Moved 1672.198 336.2137 408.6895 -0.05506099 0.05321353
Moved 1672.228 345.8295 419.4394 -0.03280203 0.08086255
Moved 1672.259 350.1437 424.1437 -0.02281552 0.09296205
Moved 1672.29 358.76 433.76 -0.002870361 0.1176954
Moved 1672.32 371.5908 448.4543 0.02683043 0.1554895
Moved 1672.351 382.2329 458.2329 0.05146503 0.1806402
Moved 1672.382 392.4525 466.2263 0.07512162 0.2011992
Moved 1672.413 403.8041 472.3217 0.1013984 0.2168766
Moved 1672.443 409.9842 476.7905 0.1157041 0.2283707
Moved 1672.474 424.3388 485.871 0.1489323 0.2517259
Moved 1672.505 437.3585 493.6793 0.1790706 0.2718087
Moved 1672.535 445.593 499.7287 0.1981321 0.287368
Moved 1672.566 456.3451 506.1725 0.2230211 0.3039417
Moved 1672.597 456.6125 506.6125 0.2236401 0.3050734
Moved 1672.628 458.0493 508.0493 0.226966 0.3087687
Moved 1672.658 459 509 0.2291666 0.3112139
Stationary 1672.689 459 509 0.2291666 0.3112139
Stationary 1672.72 459 509 0.2291666 0.3112139
Moved 1672.75 450.3618 509 0.209171 0.3112139
Moved 1672.781 437.3739 509 0.1791063 0.3112139
Moved 1672.812 432.7163 509 0.1683248 0.3112139
Moved 1672.843 419.1239 509 0.1368609 0.3112139
Moved 1672.873 404.5974 509 0.1032346 0.3112139
Moved 1672.904 381.0622 509 0.04875501 0.3112139
Moved 1672.935 366.6784 509 0.01545916 0.3112139
Moved 1672.966 353.8906 509 -0.01414215 0.3112139
Moved 1672.996 337.5782 509 -0.05190243 0.3112139
Moved 1673.027 325.116 509 -0.08074994 0.3112139
Moved 1673.058 318.8109 509 -0.09534518 0.3112139
Moved 1673.089 309.3294 509 -0.1172931 0.3112139
Moved 1673.119 295.3094 500.3887 -0.1497466 0.2890655
Moved 1673.15 290.3373 501.3344 -0.1612562 0.2914977
Moved 1673.181 277.3301 498.3325 -0.1913654 0.283777
Moved 1673.211 269.5 496.5 -0.2094908 0.2790637
Moved 1673.242 263.1984 494.5992 -0.2240779 0.2741748
Moved 1673.273 255.1472 491.7157 -0.2427149 0.2667584
Moved 1673.304 249.3623 489.1812 -0.2561058 0.2602395
Moved 1673.334 243.6289 486.3145 -0.2693774 0.2528664
Moved 1673.365 241.8656 486 -0.2734592 0.2520575
Moved 1673.396 239.2915 484.6458 -0.2794178 0.2485744
Moved 1673.426 236.5381 482.5381 -0.2857914 0.2431534
Moved 1673.457 233.7259 480.7259 -0.2923012 0.2384925
Moved 1673.488 233 479.9865 -0.2939815 0.2365906
Moved 1673.519 231 479.2283 -0.2986111 0.2346407
Moved 1673.549 229.7242 479 -0.3015642 0.2340534
Stationary 1673.58 229.7242 479 -0.3015642 0.2340534
Stationary 1673.611 229.7242 479 -0.3015642 0.2340534
Stationary 1673.641 229.7242 479 -0.3015642 0.2340534
Stationary 1673.672 229.7242 479 -0.3015642 0.2340534
Stationary 1673.703 230 479 -0.3009259 0.2340534
Moved 1673.734 230 486 -0.3009259 0.2520575
Moved 1673.764 230 487.1667 -0.3009259 0.2550585
Moved 1673.795 239.0374 489.0374 -0.2800059 0.2598698
Moved 1673.826 241.9171 490.9171 -0.27334 0.2647045
Moved 1673.857 244.341 492 -0.2677291 0.2674896
Moved 1673.887 248.3269 494.3269 -0.2585025 0.2734745
Moved 1673.918 254.3955 497.1978 -0.2444549 0.2808584
Moved 1673.949 262.1796 500.0599 -0.2264362 0.2882198
Moved 1673.979 270.7051 503.5684 -0.2067011 0.2972436
Moved 1674.01 279.3169 507.439 -0.1867664 0.3071989
Moved 1674.041 290.4972 511 -0.1608861 0.3163579
Moved 1674.072 293.6837 511.8946 -0.1535098 0.3186589
Moved 1674.102 300.4606 514.7303 -0.1378226 0.3259523
Moved 1674.133 307.8114 515.6038 -0.1208069 0.3281991
Moved 1674.164 317.9336 516 -0.09737586 0.329218
Moved 1674.195 329.0588 516 -0.07162307 0.329218
Moved 1674.225 349.8827 504.4966 -0.02341961 0.299631
Moved 1674.256 388.9419 481.7899 0.06699523 0.2412292
Moved 1674.287 436 449 0.1759259 0.156893
Moved 1674.317 488.2797 408.9431 0.2969438 0.05386588
Moved 1674.348 534.0202 375.2518 0.4028246 -0.0327885
Moved 1674.379 574.159 347.4906 0.4957384 -0.1041908
Ended 1674.41 607.1583 327.684 0.5721257 -0.1551339
PhraseEnd 1675.823
