why do you ask silly questions
Moved 695.048 492.112 477 0.3058147 0.2289094
Moved 695.0787 515.0909 477 0.3590069 0.2289094
Moved 695.1094 546.2136 489.8301 0.4310499 0.2619086
Moved 695.1402 561.666 502.4995 0.4668195 0.2944945
Moved 695.171 566.0333 508.0667 0.476929 0.3088135
Moved 695.2016 568 513.6334 0.4814814 0.3231309
Moved 695.2324 557.6086 524.6957 0.4574273 0.3515835
Moved 695.2632 549.2867 528.8566 0.4381638 0.3622855
Moved 695.2939 525.1658 535.6114 0.3823283 0.3796588
Moved 695.3246 499.7049 538.6995 0.323391 0.3876014
Moved 695.3553 473.8271 539 0.2634887 0.3883744
Moved 695.3861 452.8011 539 0.2148172 0.3883744
Moved 695.4168 445.0617 539 0.1969022 0.3883744
Moved 695.4476 439.1476 531.1476 0.183212 0.3681779
Moved 695.4783 436 529.2749 0.1759259 0.3633613
Moved 695.509 433.5 527.5 0.1701389 0.3587962
Moved 695.5399 431.8197 527 0.1662494 0.3575102
Moved 695.5705 432 525.5 0.1666667 0.3536522
Stationary 695.6013 432 525.5 0.1666667 0.3536522
Moved 695.632 432 526 0.1666667 0.3549381
Ended 695.6628 432 526 0.1666667 0.3549381
Began 696.462 172 355 -0.4351852 -0.08487654
Stationary 696.4928 172 355 -0.4351852 -0.08487654
Stationary 696.5235 172 355 -0.4351852 -0.08487654
Stationary 696.5543 172 355 -0.4351852 -0.08487654
Moved 696.585 185.4357 355 -0.404084 -0.08487654
Moved 696.6157 207.8221 355 -0.3522636 -0.08487654
Moved 696.6465 214.2191 362 -0.3374557 -0.06687243
Moved 696.6772 222.2387 363 -0.3188919 -0.06430049
Moved 696.7079 228.9642 364.9821 -0.3033237 -0.05920253
Moved 696.7386 239.2577 365 -0.2794962 -0.05915646
Moved 696.7694 277.6512 367.7185 -0.1906222 -0.05216441
Moved 696.8002 333.1342 372.2334 -0.06218945 -0.04055203
Moved 696.8309 386.6203 375 0.06162117 -0.03343629
Moved 696.8616 431.0197 375 0.1643974 -0.03343629
Moved 696.8924 460.99 375 0.2337731 -0.03343629
Moved 696.9232 487.0076 375 0.293999 -0.03343629
Moved 696.9539 500.5618 366.6876 0.3253746 -0.05481586
Moved 696.9846 513.728 364.818 0.3558519 -0.0596245
Moved 697.0153 523.8629 361.5685 0.3793123 -0.06798222
Moved 697.0461 538.0583 357 0.412172 -0.07973259
Ended 697.0768 538.0583 357 0.412172 -0.07973259
Began 697.7839 226 368 -0.3101852 -0.05144041
Stationary 697.8146 226 368 -0.3101852 -0.05144041
Moved 697.8454 243.7725 374.2081 -0.2690452 -0.03547315
Moved 697.8761 278.7274 393.388 -0.1881309 0.01385795
Moved 697.9069 332.3344 419.6118 -0.06404062 0.08130583
Moved 697.9376 368.6741 443.3898 0.02007901 0.1424634
Moved 697.9683 403.5273 468.4744 0.1007578 0.2069815
Moved 697.9991 427.8562 489.6241 0.1570744 0.2613789
Moved 698.0298 443.5296 503.4236 0.1933555 0.2968715
Moved 698.0605 449.9656 508.9828 0.2082538 0.3111696
Moved 698.0913 451 510 0.2106482 0.3137859
Moved 698.122 453.376 510 0.2161482 0.3137859
Moved 698.1528 460.9949 501.2589 0.2337845 0.2913037
Moved 698.1835 481.889 475.984 0.2821505 0.2262962
Moved 698.2142 502.6759 446.3577 0.3302684 0.150097
Moved 698.245 517.9027 416.614 0.3655156 0.07359559
Moved 698.2757 529.7942 389.5145 0.393042 0.00389519
Moved 698.3065 536.6614 374.3464 0.4089385 -0.03511735
Moved 698.3372 542.7327 362.5345 0.4229924 -0.06549756
Moved 698.368 546.7402 353.5196 0.4322691 -0.08868425
Moved 698.3987 548.615 347.7701 0.4366088 -0.1034721
Moved 698.4294 550.09 344.91 0.4400232 -0.1108283
Moved 698.4601 550 342.5 0.4398148 -0.1170267
Moved 698.4909 541.2339 342 0.4195229 -0.1183128
Moved 698.5217 500.2526 369.9984 0.3246588 -0.04630045
Moved 698.5524 471.6072 396.3928 0.2583501 0.02158624
Moved 698.5831 447.6328 419.1962 0.2028538 0.08023717
Moved 698.6139 427.6504 439.3495 0.1565982 0.1320718
Moved 698.6447 406.9324 463.0811 0.1086398 0.1931099
Moved 698.6754 401.2353 468.7647 0.09545197 0.2077281
Moved 698.7061 392.0474 480.2701 0.07418374 0.2373203
Moved 698.7369 383.4283 493.9528 0.05423228 0.2725121
Moved 698.7676 380.2366 498.7634 0.04684389 0.2848853
Moved 698.7983 378 502.6409 0.04166663 0.2948582
Moved 698.829 377 505.5 0.03935188 0.3022119
Ended 698.8598 377 506.375 0.03935188 0.3044624
Began 699.4131 137 492 -0.5162037 0.2674896
Stationary 699.4439 137 492 -0.5162037 0.2674896
Stationary 699.4747 137 492 -0.5162037 0.2674896
Moved 699.5054 159.3413 497.6367 -0.4644878 0.2819874
Moved 699.5361 208.4036 512.9211 -0.3509175 0.321299
Moved 699.5668 265.6222 522.2562 -0.2184672 0.345309
Moved 699.5976 305.4763 525 -0.1262121 0.3523662
Moved 699.6284 331.5 527.5 -0.06597221 0.3587962
Moved 699.6591 358.4473 528 -0.00359421 0.3600822
Moved 699.6896 379.4611 528 0.04504879 0.3600822
Moved 699.7206 392.5294 528 0.07529954 0.3600822
Moved 699.7513 404.1842 523.5421 0.1022782 0.3486165
Moved 699.782 416 517 0.1296297 0.33179
Moved 699.8128 422.766 514.617 0.1452917 0.3256609
Moved 699.8435 426 513.5 0.1527777 0.3227879
Moved 699.8743 426.1655 512.8345 0.1531609 0.3210762
Moved 699.905 427 510.5 0.1550926 0.3150719
Moved 699.9357 427 508.5 0.1550926 0.3099279
Moved 699.9665 427 506.9075 0.1550926 0.3058321
Moved 699.9973 428.5 507 0.1585648 0.3060699
Moved 700.028 428 504.5678 0.1574074 0.2998142
Moved 700.0587 428 503.6255 0.1574074 0.2973906
Moved 700.0894 428 502.7505 0.1574074 0.2951402
Moved 700.1202 428 500.8699 0.1574074 0.2903031
Moved 700.151 428 499.626 0.1574074 0.287104
Stationary 700.1817 428 499.626 0.1574074 0.287104
Moved 700.2124 428 498.8597 0.1574074 0.285133
Stationary 700.2432 428 498.8597 0.1574074 0.285133
Moved 700.2739 428 497.8522 0.1574074 0.2825417
Stationary 700.3047 428 497.8522 0.1574074 0.2825417
Stationary 700.3354 428 497.8522 0.1574074 0.2825417
Moved 700.3661 428 496.9997 0.1574074 0.280349
Stationary 700.3969 428 496.9997 0.1574074 0.280349
Stationary 700.4277 428 496.9997 0.1574074 0.280349
Moved 700.4584 428 495.8974 0.1574074 0.2775138
Stationary 700.4891 428 495.8974 0.1574074 0.2775138
Stationary 700.5199 428 495.8974 0.1574074 0.2775138
Stationary 700.5506 428 495.8974 0.1574074 0.2775138
Stationary 700.5814 428 495.8974 0.1574074 0.2775138
Stationary 700.6121 428 495.8974 0.1574074 0.2775138
Stationary 700.6428 428 495.8974 0.1574074 0.2775138
Stationary 700.6735 428 495.8974 0.1574074 0.2775138
Moved 700.7043 428 494.9974 0.1574074 0.2751989
Stationary 700.735 428 494.9974 0.1574074 0.2751989
Moved 700.7657 429.0124 495 0.1597509 0.2752057
Stationary 700.7965 429.0124 495 0.1597509 0.2752057
Stationary 700.8273 429.0124 495 0.1597509 0.2752057
Stationary 700.858 429.0124 495 0.1597509 0.2752057
Stationary 700.8887 429.0124 495 0.1597509 0.2752057
Stationary 700.9195 429.0124 495 0.1597509 0.2752057
Moved 700.9503 430.0458 495 0.162143 0.2752057
Stationary 700.981 430.0458 495 0.162143 0.2752057
Stationary 701.0117 430.0458 495 0.162143 0.2752057
Stationary 701.0425 430.0458 495 0.162143 0.2752057
Stationary 701.0732 430.0458 495 0.162143 0.2752057
Moved 701.1039 431 493.8657 0.1643519 0.2722881
Stationary 701.1347 431 493.8657 0.1643519 0.2722881
Stationary 701.1655 431 493.8657 0.1643519 0.2722881
Stationary 701.1962 431 493.8657 0.1643519 0.2722881
Stationary 701.2269 431 493.8657 0.1643519 0.2722881
Stationary 701.2576 431 493.8657 0.1643519 0.2722881
Stationary 701.2884 431 493.8657 0.1643519 0.2722881
Stationary 701.3191 431 493.8657 0.1643519 0.2722881
Stationary 701.3499 431 493.8657 0.1643519 0.2722881
Moved 701.3806 432.0316 494 0.1667398 0.2726337
Stationary 701.4113 432.0316 494 0.1667398 0.2726337
Stationary 701.4421 432.0316 494 0.1667398 0.2726337
Stationary 701.4728 432.0316 494 0.1667398 0.2726337
Stationary 701.5035 432.0316 494 0.1667398 0.2726337
Stationary 701.5343 432.0316 494 0.1667398 0.2726337
Stationary 701.5651 432.0316 494 0.1667398 0.2726337
Stationary 701.5958 432.0316 494 0.1667398 0.2726337
Stationary 701.6265 432.0316 494 0.1667398 0.2726337
Stationary 701.6573 432.0316 494 0.1667398 0.2726337
Stationary 701.688 432.0316 494 0.1667398 0.2726337
Stationary 701.7187 432.0316 494 0.1667398 0.2726337
Stationary 701.7495 432.0316 494 0.1667398 0.2726337
Stationary 701.7802 432.0316 494 0.1667398 0.2726337
Stationary 701.811 432.0316 494 0.1667398 0.2726337
Stationary 701.8417 432.0316 494 0.1667398 0.2726337
Stationary 701.8725 432.0316 494 0.1667398 0.2726337
Stationary 701.9032 432 494 0.1666667 0.2726337
Stationary 701.934 432 494 0.1666667 0.2726337
Moved 701.9647 412.8567 494 0.1223535 0.2726337
Moved 701.9954 389.7469 499.4715 0.06885847 0.2867065
Moved 702.0262 358.1084 508.3093 -0.004378707 0.3094373
Moved 702.0569 333.5 512.5 -0.06134262 0.3202159
Moved 702.0876 309.0799 514 -0.1178706 0.324074
Moved 702.1184 291.1135 514 -0.1594595 0.324074
Moved 702.1492 283.2954 514 -0.1775569 0.324074
Moved 702.1799 277.4242 503.6968 -0.1911477 0.297574
Moved 702.2106 267.1982 490.6636 -0.214819 0.2640525
Moved 702.2413 254.4399 460.4597 -0.2443522 0.1863674
Moved 702.2721 246.9934 431.9668 -0.2615894 0.1130832
Moved 702.3028 243.4873 409.4109 -0.2697054 0.05506923
Moved 702.3336 243 394.472 -0.2708333 0.01664593
Moved 702.3643 243 385.4913 -0.2708333 -0.006452411
Moved 702.395 243 383 -0.2708333 -0.01286016
Moved 702.4258 243 381.7731 -0.2708333 -0.01601568
Moved 702.4565 255 382 -0.2430556 -0.01543218
Moved 702.4873 263.2675 398.1124 -0.2239179 0.02600925
Moved 702.518 270.7385 427.0584 -0.2066239 0.1004588
Moved 702.5486 282.0777 458.1555 -0.1803756 0.1804409
Moved 702.5795 299.8222 490.5777 -0.1393005 0.2638314
Moved 702.6102 314.5 507.5 -0.1053241 0.3073559
Moved 702.6409 330.9841 518.5623 -0.06716649 0.3358083
Moved 702.6718 351.096 527.036 -0.02061109 0.3576028
Moved 702.7025 376.7811 533.7562 0.03884524 0.3748873
Moved 702.7332 398.8403 537.3156 0.08990805 0.3840421
Moved 702.764 422.1505 541.3072 0.1438669 0.3943085
Moved 702.7947 437.858 541 0.1802267 0.3935184
Moved 702.8254 446.1743 541 0.1994777 0.3935184
Moved 702.8562 452.6678 537.1085 0.2145087 0.3835095
Moved 702.8869 461.3236 527.6764 0.2345454 0.3592499
Moved 702.9177 469.6044 513.489 0.2537138 0.3227597
Moved 702.9484 477.6716 497.6567 0.272388 0.2820389
Moved 702.9791 482.7352 477.8539 0.2841092 0.2311056
Moved 703.0099 484 459.74 0.287037 0.1845163
Moved 703.0406 484 445.5535 0.287037 0.1480284
Moved 703.0714 484 428.8773 0.287037 0.1051369
Moved 703.1021 472.2198 408.5494 0.2597681 0.05285341
Moved 703.1329 465.7372 389.4744 0.244762 0.003792091
Moved 703.1636 458.5 374.5 0.2280092 -0.03472222
Moved 703.1943 446.7196 352.4393 0.2007399 -0.09146286
Moved 703.2251 443.8326 346.6652 0.1940569 -0.1063138
Moved 703.2558 440.0458 337.1373 0.1852912 -0.1308196
Moved 703.2866 436.2609 329.8914 0.1765299 -0.1494565
Moved 703.3173 432.2497 317.4995 0.1672448 -0.1813286
Moved 703.348 427.4855 303.7138 0.1562165 -0.2167856
Moved 703.3788 424.8704 294.6111 0.150163 -0.2401978
Moved 703.4095 423 288.0809 0.1458333 -0.2569937
Moved 703.4403 421 277.0977 0.1412037 -0.2852427
Moved 703.471 421 274.218 0.1412037 -0.2926494
Moved 703.5018 421 271.0916 0.1412037 -0.3006904
Moved 703.5325 420 269.1865 0.1388889 -0.3055903
Moved 703.5632 420 266.3064 0.1388889 -0.312998
Moved 703.594 420 264.4291 0.1388889 -0.3178264
Moved 703.6247 420 262.9635 0.1388889 -0.321596
Moved 703.6555 420 262.0311 0.1388889 -0.3239941
Moved 703.6862 420 262 0.1388889 -0.3240741
Moved 703.717 420 261 0.1388889 -0.3266461
Stationary 703.7477 420 261 0.1388889 -0.3266461
Moved 703.7784 420 260 0.1388889 -0.3292181
Moved 703.8091 420 258.981 0.1388889 -0.3318389
Stationary 703.8399 420 258.981 0.1388889 -0.3318389
Stationary 703.8706 420 259 0.1388889 -0.3317901
Moved 703.9014 420 258 0.1388889 -0.3343622
Stationary 703.9322 420 258 0.1388889 -0.3343622
Stationary 703.9629 420 258 0.1388889 -0.3343622
Moved 703.9937 420 257.403 0.1388889 -0.3358976
Stationary 704.0244 420 257 0.1388889 -0.3369342
Stationary 704.0551 420 257 0.1388889 -0.3369342
Stationary 704.0859 420 257 0.1388889 -0.3369342
Stationary 704.1165 420 257 0.1388889 -0.3369342
Stationary 704.1473 420 257 0.1388889 -0.3369342
Stationary 704.1781 420 257 0.1388889 -0.3369342
Stationary 704.2088 420 257 0.1388889 -0.3369342
Stationary 704.2396 420 257 0.1388889 -0.3369342
Moved 704.2703 419 257 0.1365741 -0.3369342
Moved 704.3011 402.7425 273.3434 0.09894093 -0.2948987
Moved 704.3318 367.5804 302.9311 0.01754721 -0.2187986
Moved 704.3625 329.677 331.0825 -0.07019221 -0.1463929
Moved 704.3933 299.6699 350.9979 -0.139653 -0.09517002
Moved 704.424 275.7321 363.6339 -0.1950645 -0.06266998
Moved 704.4548 256.4978 374.6682 -0.2395884 -0.03428981
Moved 704.4855 236.5645 382.8613 -0.2857304 -0.01321683
Moved 704.5162 229.2025 386.7975 -0.3027721 -0.00309277
Moved 704.547 225.3286 388 -0.3117394 -3.924585E-08
Ended 704.5777 225 388 -0.3125 -3.924585E-08
PhraseEnd 705.377
