this is too much to handle
Moved 447.3167 433.4498 392.9518 0.1700227 0.01273622
Moved 447.3474 432 423.1205 0.1666667 0.09033041
Moved 447.3781 432 456.6334 0.1666667 0.1765261
Moved 447.4088 430 481.2432 0.162037 0.239823
Moved 447.4395 429 499.6078 0.1597223 0.2870569
Moved 447.4702 429 504.7453 0.1597223 0.3002707
Moved 447.5009 428 515.3631 0.1574074 0.3275799
Moved 447.5317 428 522.9543 0.1574074 0.3471046
Moved 447.5624 428 526.8455 0.1574074 0.3571129
Moved 447.5931 427 529.7133 0.1550926 0.3644887
Moved 447.6238 427 531.5834 0.1550926 0.3692988
Moved 447.6545 427 532.5 0.1550926 0.3716563
Moved 447.6853 425.1201 532 0.150741 0.3703703
Moved 447.7159 422.3521 516.1123 0.1443334 0.3295068
Moved 447.7467 417.7687 507.5374 0.1337238 0.3074521
Moved 447.7774 401.6592 476.5867 0.09643346 0.2278464
Moved 447.8081 382.0855 439.1711 0.05112389 0.1316127
Moved 447.8388 365.9014 409.8028 0.01366069 0.05607703
Moved 447.8695 353.0041 378.2106 -0.01619428 -0.02517865
Moved 447.9002 340.5807 345.2151 -0.04495218 -0.1100436
Moved 447.931 327.4254 302.4889 -0.0754042 -0.219936
Moved 447.9617 325.7693 292.3854 -0.07923763 -0.2459224
Moved 447.9924 322.2319 279.9276 -0.08742616 -0.2779641
Moved 448.0231 318.9235 266.9235 -0.09508446 -0.3114108
Moved 448.0539 318.0462 261.0923 -0.09711534 -0.3264086
Moved 448.0845 316.5377 257.5377 -0.1006072 -0.3355514
Moved 448.1153 317 256.1024 -0.09953702 -0.3392428
Moved 448.146 317 251.7932 -0.09953702 -0.3503262
Stationary 448.1767 317 251.7932 -0.09953702 -0.3503262
Moved 448.2074 317 251 -0.09953702 -0.3523664
Moved 448.2381 342.9272 271.9271 -0.03952046 -0.2985414
Moved 448.2688 378.4124 302.5104 0.04262139 -0.2198808
Moved 448.2996 400.257 323.8652 0.0931876 -0.1649559
Moved 448.3303 413.3811 340.7264 0.1235674 -0.1215885
Moved 448.361 421.4574 351.6862 0.1422626 -0.0933998
Moved 448.3917 426.2034 357.2034 0.1532487 -0.07920936
Moved 448.4224 428.6631 359.6631 0.1589423 -0.072883
Moved 448.4531 430.5419 362.5419 0.1632914 -0.06547865
Moved 448.4839 432.4184 364.4184 0.1676351 -0.06065227
Ended 448.5146 435 366 0.1736111 -0.05658444
Began 449.989 336 483 -0.05555556 0.2443414
Stationary 450.0196 336 483 -0.05555556 0.2443414
Stationary 450.0503 336 483 -0.05555556 0.2443414
Stationary 450.0811 336 483 -0.05555556 0.2443414
Moved 450.1118 369.7814 483 0.02264202 0.2443414
Moved 450.1425 414.7609 483 0.1267613 0.2443414
Moved 450.1732 449.5246 483 0.2072328 0.2443414
Moved 450.2039 466.5991 483 0.2467573 0.2443414
Moved 450.2345 479.9146 483 0.27758 0.2443414
Moved 450.2654 491.0379 483 0.3033284 0.2443414
Moved 450.2961 497.425 483 0.3181134 0.2443414
Moved 450.3268 502.4443 483 0.3297321 0.2443414
Ended 450.3575 506.4716 483 0.3390546 0.2443414
Began 452.0162 437 378 0.1782407 -0.02572024
Stationary 452.0469 437 378 0.1782407 -0.02572024
Stationary 452.0776 437 378 0.1782407 -0.02572024
Moved 452.1084 421.2267 378 0.1417284 -0.02572024
Moved 452.1391 396.6754 378 0.08489688 -0.02572024
Moved 452.1698 356.5367 378 -0.008016874 -0.02572024
Moved 452.2005 313 390 -0.1087963 0.005143954
Moved 452.2312 263.0588 396.3294 -0.224401 0.02142337
Moved 452.2619 224.551 396 -0.3135394 0.02057605
Moved 452.2927 209.6291 396 -0.3480808 0.02057605
Moved 452.3233 201.8244 396 -0.3661472 0.02057605
Moved 452.354 196.556 396 -0.3783426 0.02057605
Moved 452.3848 191.6729 389 -0.3896461 0.002572016
Moved 452.4155 188.7959 388 -0.3963058 -3.924585E-08
Moved 452.4462 188 386.2477 -0.3981482 -0.004506876
Moved 452.4769 188 383.749 -0.3981482 -0.01093382
Moved 452.5077 188 376.5 -0.3981482 -0.02957819
Moved 452.5384 202.1114 360.8514 -0.3654829 -0.06982662
Moved 452.5691 230.9404 336.7706 -0.2987491 -0.1317629
Moved 452.5998 267.481 315.374 -0.2141644 -0.1867953
Moved 452.6305 298.7272 300.1364 -0.1418352 -0.2259866
Moved 452.6613 335.1415 282.9293 -0.05754282 -0.2702437
Moved 452.692 368.2432 267.3784 0.01908143 -0.3102407
Moved 452.7227 391.7061 255.1102 0.07339369 -0.3417946
Moved 452.7534 407.15 245.11 0.1091435 -0.3675155
Moved 452.7841 416.2004 238.1997 0.1300936 -0.3852889
Moved 452.8148 422.5059 234.7471 0.1446896 -0.3941691
Moved 452.8456 425.1266 231.8734 0.1507559 -0.4015602
Moved 452.8763 427.6325 231 0.1565568 -0.4038066
Moved 452.907 429.5 230 0.1608796 -0.4063786
Moved 452.9377 429 230 0.1597223 -0.4063786
Moved 452.9684 429 240.0677 0.1597223 -0.3804842
Moved 452.9991 400.3478 263.4565 0.09339779 -0.320328
Moved 453.0299 373.9083 293.7686 0.03219515 -0.2423649
Moved 453.0605 343.8866 323.5576 -0.03729954 -0.1657469
Moved 453.0913 311 354.5 -0.113426 -0.08616254
Moved 453.122 303.348 361.71 -0.1311389 -0.06761841
Moved 453.1527 289.7381 372.4464 -0.1626433 -0.04000416
Moved 453.1834 280.6199 379.3801 -0.1837503 -0.02217069
Moved 453.2142 276.7261 382.2739 -0.1927635 -0.01472779
Moved 453.2449 274 385.1371 -0.199074 -0.007363464
Moved 453.2755 272 386.0113 -0.2037037 -0.005115109
Moved 453.3063 272 386.6656 -0.2037037 -0.003432246
Moved 453.337 272 387 -0.2037037 -0.002572055
Moved 453.3677 313.6805 387 -0.1072211 -0.002572055
Moved 453.3984 361.5245 378.8219 0.003528893 -0.0236063
Moved 453.4292 402.9784 375.6339 0.0994869 -0.03180602
Moved 453.4599 448.3387 372.4441 0.2044876 -0.04001013
Moved 453.4906 487.267 372 0.2945996 -0.04115226
Moved 453.5213 518.6938 372 0.3673466 -0.04115226
Moved 453.5523 534.2688 371 0.4033999 -0.04372435
Moved 453.5828 544.4519 371 0.426972 -0.04372435
Moved 453.6135 548.6036 371 0.4365824 -0.04372435
Moved 453.6442 551.0929 371 0.4423446 -0.04372435
Stationary 453.6749 551.0929 371 0.4423446 -0.04372435
Moved 453.7056 537.7958 379.6737 0.4115643 -0.02141544
Moved 453.7363 505.3195 400.9572 0.3363878 0.03332613
Moved 453.7671 465.9739 423.1716 0.2453101 0.09046189
Moved 453.7978 427.5208 437.9536 0.1562981 0.1284813
Moved 453.8285 385.0526 454.406 0.05799214 0.1707973
Moved 453.8592 346.1035 474.362 -0.03216773 0.2221244
Moved 453.8899 314.1632 491.9184 -0.1061038 0.2672798
Moved 453.9207 293.0021 501.999 -0.1550878 0.2932072
Moved 453.9514 282.3223 508.4518 -0.1798095 0.3098038
Moved 453.9821 275.5384 512.4616 -0.195513 0.3201173
Moved 454.0128 271.3895 514.6105 -0.205117 0.3256442
Ended 454.0432 271 517 -0.2060186 0.33179
PhraseEnd 455.0879
