that is a very nasty cut
Moved 257.281 291.0963 187.7112 -0.1594993 -0.5523555
Moved 257.3007 291 185 -0.1597222 -0.5606618
Moved 257.3226 292.602 183.3981 -0.156014 -0.5655696
Moved 257.3521 293 179.0135 -0.1550926 -0.5790026
Moved 257.3717 294 177.6313 -0.1527778 -0.5832373
Moved 257.3906 294 176.1998 -0.1527778 -0.587623
Stationary 257.4087 294 176 -0.1527778 -0.5882353
Moved 257.4265 294 174.7106 -0.1527778 -0.5921857
Moved 257.4448 294 174.1869 -0.1527778 -0.5937902
Moved 257.4636 294 173.5 -0.1527778 -0.5958945
Moved 257.4836 294 172.87 -0.1527778 -0.5978248
Stationary 257.5058 294 173 -0.1527778 -0.5974264
Stationary 257.5238 294 173 -0.1527778 -0.5974264
Stationary 257.5516 294 173 -0.1527778 -0.5974264
Stationary 257.5696 294 173 -0.1527778 -0.5974264
Moved 257.5882 279.4707 173 -0.1864104 -0.5974264
Moved 257.6062 275.1668 183.2218 -0.1963731 -0.5661096
Moved 257.6255 270.1486 184.4257 -0.2079894 -0.5624214
Moved 257.6442 265.638 186.681 -0.2184305 -0.5555116
Moved 257.6631 260.1355 188.2162 -0.2311679 -0.5508084
Moved 257.6838 246.6051 194.158 -0.2624882 -0.5326044
Moved 257.7018 238.3437 195.5313 -0.2816118 -0.528397
Moved 257.72 230.1862 197.938 -0.300495 -0.5210233
Moved 257.7483 217.5 203 -0.3298611 -0.5055147
Moved 257.7703 206.4707 204.8954 -0.3553919 -0.4997077
Moved 257.7889 181.3143 214.3429 -0.4136243 -0.4707632
Moved 257.8062 173.6368 217.5453 -0.4313962 -0.460952
Moved 257.8232 166.1639 220.709 -0.4486946 -0.4512593
Moved 257.8406 159.2869 224.4279 -0.4646136 -0.4398656
Moved 257.8591 152.5 228.5 -0.4803241 -0.4273897
Moved 257.8769 148.3548 230.9839 -0.4899195 -0.4197798
Moved 257.8947 141.5067 235.296 -0.5057716 -0.4065686
Moved 257.912 129.0836 243.9373 -0.5345287 -0.3800942
Moved 257.9391 123.7484 247.8344 -0.5468786 -0.3681546
Moved 257.9565 119.4345 250.7103 -0.5568644 -0.3593434
Moved 257.978 109.8335 256.7332 -0.579089 -0.340891
Moved 257.9957 102.6725 262.462 -0.5956653 -0.3233396
Moved 258.0132 96.78669 265.6066 -0.6092901 -0.3137052
Moved 258.0314 92.77203 267.7427 -0.6185833 -0.3071609
Moved 258.0501 85.76066 272.6197 -0.6348134 -0.292219
Moved 258.068 82.88292 275.1171 -0.6414747 -0.2845678
Moved 258.0862 81.87706 276.1229 -0.6438031 -0.2814861
Moved 258.1047 80.40469 277.5953 -0.6472113 -0.2769753
Moved 258.1332 76.52942 284.4117 -0.6561819 -0.2560915
Moved 258.1514 75 286.8148 -0.6597222 -0.2487291
Moved 258.1693 73 289.3416 -0.6643519 -0.2409876
Moved 258.1865 72.22113 290.7789 -0.6661548 -0.2365844
Moved 258.2038 71.11242 292.7751 -0.6687213 -0.2304682
Moved 258.222 70 296.437 -0.6712963 -0.2192495
Moved 258.243 70 298.1533 -0.6712963 -0.2139913
Moved 258.2608 69 299.5889 -0.673611 -0.2095929
Moved 258.2788 69 301.0206 -0.673611 -0.2052066
Moved 258.2969 69 303.6852 -0.673611 -0.1970429
Moved 258.3246 69 305.0227 -0.673611 -0.1929452
Moved 258.3452 79.66346 307.8878 -0.6489272 -0.1841673
Moved 258.3637 85.29566 308 -0.6358897 -0.1838235
Moved 258.3829 92.80765 309.7615 -0.6185008 -0.1784266
Moved 258.4014 100.0234 310 -0.6017978 -0.1776961
Moved 258.4206 113.6334 311.7267 -0.5702929 -0.172406
Moved 258.439 121.9753 313.1625 -0.5509833 -0.1680069
Moved 258.4555 127.3986 313 -0.5384291 -0.1685049
Moved 258.4758 132.1181 314.0394 -0.5275043 -0.1653206
Moved 258.4941 136.424 314 -0.5175371 -0.1654411
Moved 258.522 141.7013 315.3506 -0.505321 -0.1613032
Stationary 258.5393 142.3737 315 -0.5037645 -0.1623775
Moved 258.5555 143.922 315 -0.5001805 -0.1623775
Moved 258.5727 146.7115 315 -0.4937234 -0.1623775
Moved 258.5897 148.2338 316.2338 -0.4901996 -0.1585975
Moved 258.6069 149.6658 316 -0.4868848 -0.1593137
Moved 258.6237 151.1014 316 -0.4835616 -0.1593137
Moved 258.6406 153.3199 316 -0.4784262 -0.1593137
Moved 258.6583 155.2999 317.65 -0.4738429 -0.1542587
Moved 258.6754 158.1647 319.0823 -0.4672113 -0.1498702
Moved 258.7071 164.8745 325.8327 -0.4516793 -0.129189
Moved 258.7248 167.7761 330.1641 -0.4449628 -0.1159188
Moved 258.743 174.782 339.7094 -0.4287453 -0.0866747
Moved 258.7606 181.6176 347.9412 -0.4129221 -0.06145477
Moved 258.7785 187.1195 354.1195 -0.4001863 -0.04252603
Moved 258.7967 192.8281 359.8281 -0.386972 -0.02503648
Moved 258.814 196.6617 364.8271 -0.3780978 -0.009720653
Moved 258.831 203.6057 369.7043 -0.3620238 0.00522146
Moved 258.8476 209.5411 375.5411 -0.3482845 0.02310379
Moved 258.8647 217.9104 383.9103 -0.3289112 0.04874491
Moved 258.8921 223.2611 387.4203 -0.3165252 0.05949867
Moved 258.914 231.928 392.6187 -0.296463 0.0754248
Moved 258.9313 236.2409 393.7469 -0.2864793 0.07888164
Moved 258.9488 239.382 395.191 -0.2792084 0.08330566
Moved 258.9662 243.5 398 -0.2696759 0.09191177
Moved 258.9843 246.4396 398.7198 -0.2628712 0.09411705
Moved 259.0027 250.4804 401.3203 -0.2535177 0.1020842
Moved 259.0195 254.7998 403.1998 -0.243519 0.1078427
Moved 259.037 261.9682 406.4841 -0.2269255 0.1179046
Moved 259.0544 264.8504 407.9252 -0.2202537 0.12232
Moved 259.0818 268.0044 409.5022 -0.2129528 0.1271513
Moved 259.0996 269.9395 410 -0.2084734 0.1286765
Moved 259.1206 271.3849 410 -0.2051276 0.1286765
Moved 259.1385 271.8798 411 -0.2039819 0.1317402
Moved 259.1556 273.2603 411 -0.2007863 0.1317402
Moved 259.1756 274.1385 412 -0.1987536 0.134804
Stationary 259.1943 274.1385 412 -0.1987536 0.134804
Stationary 259.2122 274.1385 412 -0.1987536 0.134804
Moved 259.2306 275 413 -0.1967592 0.1378676
Moved 259.2489 276 413 -0.1944444 0.1378676
Moved 259.2776 277.4553 413 -0.1910758 0.1378676
Moved 259.2953 278.5 413 -0.1886574 0.1378676
Moved 259.3136 280.411 413 -0.1842338 0.1378676
Moved 259.3323 281.8463 413 -0.1809113 0.1378676
Moved 259.3551 283.2813 413 -0.1775896 0.1378676
Moved 259.3746 286.157 413 -0.1709329 0.1378676
Moved 259.3925 287 413 -0.1689815 0.1378676
Stationary 259.4109 287 413 -0.1689815 0.1378676
Stationary 259.4285 287 413 -0.1689815 0.1378676
Stationary 259.4461 287 413 -0.1689815 0.1378676
Ended 259.475 279.8729 413 -0.1854794 0.1378676
Candidates 259.5651 5 bay vast cast nasty bat
Began 260.9656 262 279 -0.2268519 -0.2726715
Stationary 260.9943 262 279 -0.2268519 -0.2726715
Moved 261.0166 262 260.5978 -0.2268519 -0.3290508
Moved 261.0348 245.2545 233.4498 -0.2656146 -0.4122248
Moved 261.0534 235.0742 203.2227 -0.28918 -0.5048326
Moved 261.0732 222.7415 142.3007 -0.317728 -0.6914809
Ended 261.0911 222 138 -0.3194444 -0.7046569
Accept 261.1229 nasty
Began 261.7523 254 236 -0.2453704 -0.4044118
Stationary 261.7792 254 236 -0.2453704 -0.4044118
Stationary 261.7973 254 236 -0.2453704 -0.4044118
Stationary 261.8166 254 236 -0.2453704 -0.4044118
Stationary 261.8379 254 236 -0.2453704 -0.4044118
Stationary 261.8559 254 236 -0.2453704 -0.4044118
Stationary 261.8747 254 236 -0.2453704 -0.4044118
Moved 261.8933 241.4204 218.7045 -0.2744898 -0.4574006
Moved 261.9134 234.2071 208.89 -0.2911871 -0.4874693
Moved 261.9324 222.31 195.772 -0.3187268 -0.5276593
Moved 261.9543 216.3627 188.4534 -0.3324937 -0.5500816
Moved 261.9754 211.8976 183.8977 -0.3428295 -0.5640389
Moved 261.9944 204.1704 173.963 -0.3607166 -0.5944761
Moved 262.0141 189.9475 158.9475 -0.3936399 -0.6404794
Moved 262.0408 184.2546 151.8182 -0.4068181 -0.6623216
Moved 262.0635 178.6908 145.6908 -0.4196972 -0.6810943
Moved 262.082 177.5 144.5 -0.4224537 -0.6847426
Moved 262.1003 175.2399 141.4797 -0.4276855 -0.693996
Moved 262.1194 173 138.3708 -0.4328704 -0.7035207
Moved 262.1374 171.9396 135.8793 -0.4353249 -0.7111542
Moved 262.1561 170.5083 133.0167 -0.4386382 -0.7199242
Moved 262.1754 169.0776 131.1553 -0.4419499 -0.7256272
Moved 262.1936 167.6431 129.6431 -0.4452705 -0.7302604
Moved 262.2132 167 126.0906 -0.4467593 -0.7411441
Moved 262.2412 166 123.2567 -0.4490741 -0.7498261
Moved 262.2625 164.7756 123 -0.4519082 -0.7506127
Moved 262.2806 165 121.5 -0.4513889 -0.7552082
Stationary 262.2983 165 121.5 -0.4513889 -0.7552082
Moved 262.3156 165 120.9524 -0.4513889 -0.7568861
Stationary 262.3351 165 121 -0.4513889 -0.7567402
Stationary 262.3538 165 121 -0.4513889 -0.7567402
Moved 262.3727 186.0094 133.3396 -0.402756 -0.7189349
Moved 262.3919 200.1944 143.2361 -0.3699204 -0.6886149
Moved 262.4106 233.8359 174.8359 -0.2920466 -0.5918017
Moved 262.4393 257.1575 198.1575 -0.2380614 -0.5203509
Moved 262.4628 289.1515 232.1515 -0.1640011 -0.4162025
Moved 262.4827 299.9189 243.9189 -0.1390766 -0.3801503
Moved 262.5005 311.4542 256.511 -0.1123746 -0.3415717
Moved 262.5206 328.181 278.2715 -0.073655 -0.2749033
Moved 262.5396 335.1939 288.2715 -0.05742142 -0.2442663
Moved 262.5585 342.3937 296.8724 -0.04075537 -0.2179152
Moved 262.5776 347.518 305.3253 -0.02889345 -0.1920182
Moved 262.6058 357.3268 323.6536 -0.006188005 -0.1358653
Moved 262.6258 366.5 339.5 0.0150463 -0.08731619
Moved 262.6679 370.1634 345.3268 0.02352635 -0.06946462
Moved 262.6904 372 350.0314 0.02777775 -0.05505094
Moved 262.7091 373.4646 351.4646 0.03116806 -0.05065993
Moved 262.7292 373 352.9063 0.0300926 -0.04624292
Moved 262.7474 374.341 353 0.03319681 -0.04595589
Moved 262.7657 374 354.3395 0.03240744 -0.04185191
Moved 262.7843 374 355.1086 0.03240744 -0.03949577
Stationary 262.8017 374 355.1086 0.03240744 -0.03949577
Moved 262.8196 374 356.0656 0.03240744 -0.03656378
Stationary 262.8381 374 356 0.03240744 -0.03676471
Stationary 262.8661 374 356 0.03240744 -0.03676471
Moved 262.8885 374 357.0327 0.03240744 -0.03360075
Stationary 262.9065 374 357.0327 0.03240744 -0.03360075
Stationary 262.9241 374 357.0327 0.03240744 -0.03360075
Stationary 262.9409 374 357.0327 0.03240744 -0.03360075
Stationary 262.9582 374 357.0327 0.03240744 -0.03360075
Stationary 262.9751 374 357.0327 0.03240744 -0.03360075
Stationary 262.9922 374 357.0327 0.03240744 -0.03360075
Stationary 263.009 374 357.0327 0.03240744 -0.03360075
Moved 263.0276 364.3327 358 0.01002938 -0.03063726
Moved 263.056 357.4184 358 -0.005975912 -0.03063726
Moved 263.0787 333.976 358 -0.06024072 -0.03063726
Moved 263.097 319.1708 348.3215 -0.09451201 -0.06028942
Moved 263.1156 305.8153 344.9539 -0.1254275 -0.07060706
Moved 263.1349 285.611 338.2037 -0.1721967 -0.09128777
Moved 263.1531 278.8212 336.3285 -0.187914 -0.09703273
Moved 263.172 274.1661 334.722 -0.1986897 -0.1019544
Moved 263.1903 269 333.5 -0.2106481 -0.1056985
Moved 263.209 266.6416 333.2139 -0.2161075 -0.1065751
Moved 263.229 260.6721 332 -0.2299257 -0.1102941
Moved 263.2601 255 331 -0.2430556 -0.1133578
Moved 263.2839 251.0601 330 -0.2521756 -0.1164215
Moved 263.3019 248.1728 330 -0.2588593 -0.1164215
Moved 263.3223 243.1097 330 -0.2705794 -0.1164215
Moved 263.3406 240.2344 330 -0.2772352 -0.1164215
Moved 263.3589 239.1828 330 -0.2796693 -0.1164215
Moved 263.3772 238.5 330 -0.28125 -0.1164215
Moved 263.3964 235.8677 330 -0.2873434 -0.1164215
Moved 263.4151 234.8497 330 -0.2896998 -0.1164215
Moved 263.4323 233.5 330 -0.2928241 -0.1164215
Moved 263.4613 233 330 -0.2939815 -0.1164215
Moved 263.4829 231.5 330 -0.2974537 -0.1164215
Moved 263.5004 230.8022 330 -0.2990691 -0.1164215
Ended 263.5192 231 330 -0.2986111 -0.1164215
Candidates 263.6328 5 city court core copy cut
Began 264.5723 244 299 -0.2685185 -0.211397
Stationary 264.5988 244 299 -0.2685185 -0.211397
Stationary 264.6173 244 299 -0.2685185 -0.211397
Ended 264.6356 244 299 -0.2685185 -0.211397
Cancel 264.6833
Began 265.2516 232 305 -0.2962963 -0.1930146
Stationary 265.2774 232 305 -0.2962963 -0.1930146
Stationary 265.2943 232 305 -0.2962963 -0.1930146
Moved 265.3247 232 289.504 -0.2962963 -0.2404902
Moved 265.3445 223.8815 279.8815 -0.3150891 -0.2699709
Moved 265.3642 220.5 269 -0.3229167 -0.3033088
Moved 265.3828 216.7991 259.8646 -0.3314836 -0.3312973
Moved 265.4026 207.1632 241.7141 -0.3537889 -0.3869053
Moved 265.423 203.9439 233.8597 -0.3612409 -0.4109689
Moved 265.4474 195.2086 216.4172 -0.3814616 -0.464408
Moved 265.4659 191.001 208.002 -0.3912014 -0.4901901
Moved 265.4858 189.4234 203.5586 -0.3948532 -0.5038034
Moved 265.506 185.5049 197.6732 -0.4039239 -0.5218344
Moved 265.5267 180.3758 187.1276 -0.4157967 -0.5541434
Moved 265.5537 178.9941 183.9882 -0.4189952 -0.5637618
Moved 265.5725 176 178.1753 -0.4259259 -0.5815707
Moved 265.5915 175.0014 177.0015 -0.4282375 -0.5851671
Moved 265.6098 173.5291 174.0582 -0.4316456 -0.5941844
Moved 265.634 172 169.3224 -0.4351852 -0.6086937
Moved 265.6528 171 168.2245 -0.4375 -0.6120573
Moved 265.6727 169.784 166.7839 -0.4403148 -0.6164708
Moved 265.6908 169.3486 165.3486 -0.4413226 -0.6208683
Moved 265.7097 167.9261 163.926 -0.4446155 -0.6252267
Moved 265.728 168 162.5 -0.4444444 -0.6295955
Moved 265.7574 166.5109 160.511 -0.4478914 -0.6356894
Stationary 265.7758 166.5109 160.511 -0.4478914 -0.6356894
Moved 265.7933 167 159.8766 -0.4467593 -0.637633
Stationary 265.8154 167 159.8766 -0.4467593 -0.637633
Moved 265.8334 165.6772 158.6771 -0.4498214 -0.6413078
Stationary 265.8525 166 159 -0.4490741 -0.6403186
Stationary 265.8701 166 159 -0.4490741 -0.6403186
Stationary 265.8885 166 159 -0.4490741 -0.6403186
Moved 265.9058 180.6168 173.7401 -0.415239 -0.5951589
Moved 265.9252 196.0185 190.6882 -0.379587 -0.5432345
Moved 265.956 214.258 210.3225 -0.3373658 -0.4830806
Moved 265.9754 222.8224 220.7869 -0.3175407 -0.4510207
Moved 265.9974 232.9205 232.3378 -0.2941654 -0.4156319
Moved 266.017 247.4173 247.4172 -0.2606082 -0.3694326
Moved 266.036 250.993 252.2412 -0.252331 -0.3546531
Moved 266.0554 257.9217 258.9217 -0.2362924 -0.3341859
Moved 266.0746 263.8836 264.8835 -0.2224917 -0.3159205
Moved 266.0938 273.3857 275.3857 -0.200496 -0.2837449
Moved 266.1123 277.0712 280.0712 -0.1919649 -0.2693897
Moved 266.1308 279.8846 282.8846 -0.1854522 -0.2607701
Moved 266.1599 286.4086 290.8781 -0.1703505 -0.2362803
Moved 266.182 288.7099 292.71 -0.1650233 -0.230668
Moved 266.2011 295.4712 299.4712 -0.1493722 -0.2099534
Moved 266.2198 298.3414 303.5121 -0.1427283 -0.1975733
Moved 266.2379 300.2221 306.2222 -0.1383747 -0.1892703
Moved 266.2567 302.5134 307.7567 -0.1330709 -0.1845688
Moved 266.2747 304.1188 310.2376 -0.1293546 -0.176968
Moved 266.293 307.9953 316.986 -0.1203812 -0.1562929
Moved 266.3114 310.867 319.8671 -0.1137337 -0.1474661
Moved 266.3302 311.8727 321.8726 -0.1114059 -0.1413215
Moved 266.3629 314.5 328.5 -0.1053241 -0.1210172
Moved 266.3826 315 330.7749 -0.1041667 -0.1140474
Moved 266.4025 316.7559 335.5117 -0.1001022 -0.09953517
Moved 266.4217 318.1572 338.3145 -0.09685829 -0.09094837
Moved 266.441 319 339.6345 -0.09490739 -0.08690404
Moved 266.4594 320.0704 342.1407 -0.09242967 -0.07922575
Moved 266.4782 321 345.6025 -0.09027779 -0.06861967
Moved 266.4965 322.046 347.046 -0.08785654 -0.06419734
Moved 266.5151 322 348.4882 -0.08796295 -0.05977865
Moved 266.5369 322.9188 349.9188 -0.08583616 -0.05539567
Moved 266.5657 323.7946 352 -0.08380874 -0.04901961
Moved 266.5841 324 353.2362 -0.08333336 -0.04523221
Moved 266.6029 325 356.7432 -0.08101851 -0.03448786
Moved 266.6228 325 358.1516 -0.08101851 -0.03017295
Moved 266.6414 325.6159 358.6159 -0.07959286 -0.02875029
Moved 266.6592 326 360.0416 -0.07870371 -0.02438227
Moved 266.6782 326 362 -0.07870371 -0.01838226
Moved 266.6967 327.0318 363.0318 -0.07631531 -0.0152212
Moved 266.7199 327 364.4673 -0.07638887 -0.01082327
Moved 266.7383 327 365.9082 -0.07638887 -0.006408692
Moved 266.7695 327 367.7824 -0.07638887 -0.0006666371
Moved 266.7887 327 370.5 -0.07638887 0.007659314
Stationary 266.8073 327 370.5 -0.07638887 0.007659314
Moved 266.826 327 372.176 -0.07638887 0.0127942
Moved 266.8446 327 373.5 -0.07638887 0.01685049
Moved 266.8637 327 375.4781 -0.07638887 0.02291091
Moved 266.8822 327 375.9243 -0.07638887 0.02427774
Moved 266.9039 327 376.5 -0.07638887 0.02604176
Moved 266.9219 327 377.3729 -0.07638887 0.02871588
Moved 266.9413 327 379.3745 -0.07638887 0.03484819
Moved 266.9713 327 382.2463 -0.07638887 0.04364687
Moved 266.9912 320 382.6869 -0.09259259 0.0449966
Moved 267.0101 318.879 384.121 -0.09518753 0.04939028
Moved 267.0304 317.5 385.5 -0.09837966 0.0536152
Moved 267.0526 317 387.0923 -0.09953702 0.05849357
Moved 267.0717 315.5 387 -0.1030092 0.05821083
Moved 267.0916 315.0292 388.9708 -0.1040991 0.06424895
Moved 267.1111 314.1538 390.8461 -0.1061254 0.06999437
Stationary 267.1294 314 391 -0.1064815 0.07046569
Moved 267.1492 312.7467 392.2533 -0.1093826 0.07430549
Moved 267.1791 312 394.2197 -0.1111111 0.08032991
Moved 267.1965 310.5 395.5 -0.1145833 0.08425245
Moved 267.2191 309.5 396 -0.1168982 0.08578432
Moved 267.2364 309.0333 397.9667 -0.1179784 0.09180976
Moved 267.2549 309 399.0543 -0.1180555 0.09514201
Moved 267.2723 307.5 400.5 -0.1215278 0.09957113
Moved 267.2904 307 400.9559 -0.1226852 0.1009679
Moved 267.3078 305.6074 402.3926 -0.1259088 0.1053695
Moved 267.3274 304.9117 403.0883 -0.1275193 0.107501
Stationary 267.3454 304.9117 403.0883 -0.1275193 0.107501
Moved 267.3744 303.905 405.095 -0.1298495 0.1136489
Stationary 267.395 303.905 405.095 -0.1298495 0.1136489
Moved 267.4131 302.9666 406.0334 -0.1320217 0.116524
Stationary 267.4307 302.9666 406.0334 -0.1320217 0.116524
Moved 267.4489 301.899 407.101 -0.1344931 0.1197948
Stationary 267.467 301.899 407.101 -0.1344931 0.1197948
Moved 267.4857 301 408 -0.1365741 0.122549
Moved 267.5043 299.5817 408 -0.1398572 0.122549
Moved 267.5222 299.1432 408.8568 -0.1408721 0.1251738
Moved 267.5451 297.7054 409 -0.1442004 0.1256129
Moved 267.5748 294.5 410.5 -0.1516204 0.1302083
Moved 267.5937 293.292 410 -0.1544168 0.1286765
Moved 267.6131 291.8517 410 -0.1577508 0.1286765
Moved 267.6324 290.4262 410.5738 -0.1610505 0.1304345
Moved 267.6521 287.5516 412.4484 -0.1677046 0.1361775
Moved 267.6709 284.224 412.888 -0.1754075 0.1375245
Moved 267.6892 282.6752 414.3248 -0.1789926 0.1419266
Moved 267.7123 278.1592 415 -0.1894462 0.1439951
Moved 267.7314 275.4556 416.2722 -0.1957047 0.1478928
Moved 267.7502 273.2806 417.7194 -0.2007394 0.1523267
Moved 267.7794 267.8533 419.5734 -0.2133025 0.1580067
Moved 267.799 265.9776 421.0223 -0.2176444 0.1624459
Moved 267.8188 261.86 422.5699 -0.2271758 0.1671874
Moved 267.8384 259.9867 424.0134 -0.2315123 0.1716096
Moved 267.8572 258.5501 424 -0.2348376 0.1715687
Moved 267.8814 254.36 426.3199 -0.244537 0.1786764
Moved 267.9002 252.4788 426.7606 -0.2488916 0.1800262
Moved 267.9198 251.1133 427.8867 -0.2520526 0.1834766
Moved 267.9471 245.5654 429.7173 -0.2648948 0.1890849
Moved 267.9669 242.6855 430 -0.2715612 0.189951
Moved 267.9953 235.9373 432 -0.2871821 0.1960785
Moved 268.0145 233.0651 433.4674 -0.2938307 0.2005742
Moved 268.0321 230.6073 434.6964 -0.2995202 0.2043394
Moved 268.0555 226.0578 436.4711 -0.3100513 0.2097766
Moved 268.0742 225.0856 436.9144 -0.312302 0.211135
Moved 268.0928 222.3049 437 -0.3187386 0.2113971
Moved 268.1114 219.78 438 -0.3245835 0.2144608
Moved 268.1299 218.5 439.5 -0.3275463 0.2190564
Moved 268.1476 217.2383 439 -0.3304669 0.2175246
Moved 268.1676 215.8009 439 -0.3337941 0.2175246
Moved 268.1964 212.9197 440 -0.3404636 0.2205883
Moved 268.2183 209.0487 441.9513 -0.3494243 0.2265665
Moved 268.2359 206.2225 442 -0.3559665 0.2267157
Stationary 268.2542 205.6645 442 -0.3572582 0.2267157
Moved 268.2723 204.5 443.5 -0.3599537 0.2313112
Moved 268.2907 203.8368 443 -0.3614888 0.2297794
Moved 268.3083 203.2336 444 -0.3628852 0.2328433
Moved 268.3262 202.5 444 -0.3645833 0.2328433
Moved 268.3446 201.9796 444 -0.3657879 0.2328433
Stationary 268.3657 202 444 -0.3657407 0.2328433
Ended 268.3939 201 444 -0.3680556 0.2328433
Candidates 268.4561 5 city cut bit but buy
Began 269.257 300 300 -0.1388889 -0.2083333
Stationary 269.2841 300 300 -0.1388889 -0.2083333
Moved 269.3029 270.3218 300 -0.2075884 -0.2083333
Moved 269.3231 223.9348 300 -0.3149658 -0.2083333
Ended 269.3489 126 300 -0.5416667 -0.2083333
Accept 269.3973 cut
PhraseEnd 272.0066
